answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,sentiment_tb
50.0,25.0,57.0,-0.075,negative,@narimoldi Die Positionen von mir und Franz sind nicht weit entfernt. Wenn e-Voting weiterhin beschränkt bleibt bei 30 % und der Härtetest nicht grundlegende Probleme zeigt soll und muss man es verbessern. Andernfalls unterstütze ich ein Verbot. https://t.co/x3KZoJIxHR,positionen franz weit entfernen e voting weiterhin beschränken bleiben härten grundlegende probleme zeigen verbessern andernfalls unterstützen verbieten,,,,,,,"{'Die': 0.05, 'Positionen': 0.1, 'von': 0, 'mir': 0.05, 'und': 0.09, 'Franz': 0.05, 'sind': 0.05, 'nicht': 0.03, 'weit': 0.04, 'entfernt': 0, 'Wenn': 0, 'e-Voting': 0, 'weiterhin': 0, 'beschränkt': 0.08, 'bleibt': 0, 'bei': 0, 'der': 0.05, 'Härtetest': 0.11, 'grundlegende': 0, 'Probleme': 0.07, 'zeigt': 0, 'soll': 0, 'muss': 0.04, 'man': 0, 'es': 0.05, 'verbessern': 0, 'Andernfalls': 0.51, 'unterstütze': 1.0, 'ich': 0.55, 'ein': 0, 'Verbot': 0.84}",negative,"[0.3760761, 0.462227, 0.16169703]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@zac1967 @verathom @nggalai @retoschubnell Falsch. Bei diesem Zeitpunkt geht es nicht um e-Voting sondern um die Wahlen. Schön das auch Tamara Funiciello dabei ist...,falsch zeitpunkt gehen e voting wahlen schön tamara funiciello dabei,,,,,,,"{'Falsch': 0.075, 'Bei': 0.05, 'diesem': 0.05, 'Zeitpunkt': 0, 'geht': 0, 'es': 0.2, 'nicht': 0.06, 'um': 0, 'e-Voting': 0, 'sondern': 0.06, 'die': 0.03, 'Wahlen': 0, 'Schön': 0.5, 'das': 0.16, 'auch': 0.48, 'Tamara': 0.43, 'Funiciello': 0.36, 'dabei': 0, 'ist': 0.2, '...': 0}",neutral,"[0.5038392, 0.043901484, 0.45225936]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Ein e-Votingverbot in der Verfassung? Gerade jetzt bei tiefen Nutzerzahlen (https://t.co/x3KZoJIxHR). Willkommen im Wahljahr ;-) https://t.co/KMiHLThiTF,e votingverbot verfassung gerade tief nutzerzahlen willkommen wahljahr,,,,,,,"{'Ein': 0.07, 'e-Votingverbot': 0, 'in': 0, 'der': 0.23, 'Verfassung': 0, 'Gerade': 0, 'jetzt': 0.08, 'bei': 0, 'tiefen': 0, 'Nutzerzahlen': 0.095, 'Willkommen': 1.0, 'im': 0, 'Wahljahr': 0.39999999999999997}",positive,"[0.3710122, 0.13474905, 0.49423876]",,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,Der Kanton Genf zieht e-Voting den Stecker! https://t.co/d0pc69DSG4,kanton genf ziehen e voting stecker,,,,,,,"{'Der': 0.3, 'Kanton': 0.09, 'Genf': 0.14, 'zieht': 0.68, 'e-Voting': 0, 'den': 0.3, 'Stecker': 1.0}",neutral,"[0.6731447, 0.09776727, 0.22908801]",,,,,,,,,,,,,,,,negative
75.0,75.0,71.0,0.25,neutral,Vor mehr als einem Jahr forderte ich einen e-Voting Härtetest. Erfolgreiche Manipulationen sollten mit einem Preisgeld entlöhnt werden. Der Bundesrat lehnte ab und fand es nicht nötig die kompetenten Ämter zu befragen. Sicherheit vor Tempo!? https://t.co/MONqjaosBk,mehr jahr fordern e voting härten erfolgreich manipulationen sollen preisgeld entlöhnt bundesrat lehnen ab finden nötigen kompetent ämter befragen sicherheit tempo,,,,,,,"{'Vor': 0, 'mehr': 0.03, 'als': 0, 'einem': 0, 'Jahr': 0.04, 'forderte': 0, 'ich': 0.05, 'einen': 0.01, 'e-Voting': 0, 'Härtetest': 0.035, 'Erfolgreiche': 0.05, 'Manipulationen': 0.12, 'sollten': 0.11, 'mit': 0.04, 'Preisgeld': 0.045, 'entlöhnt': 0, 'werden': 0, 'Der': 0.07, 'Bundesrat': 0.08, 'lehnte': 0, 'ab': 0, 'und': 0.09, 'fand': 0.13, 'es': 0, 'nicht': 0, 'nötig': 0, 'die': 0.07, 'kompetenten': 0.08, 'Ämter': 0.05, 'zu': 0.06, 'befragen': 0, 'Sicherheit': 0.37, 'vor': 0.57, 'Tempo': 0}",neutral,"[0.64477, 0.33538124, 0.019848716]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Endlich Bundesrat ;-)!

Aber noch zum Thema e-Voting: Der Fall zeigt klar, dass man e-Voting unter keinen Umständen heute in den ordentlichen Betrieb überführen darf! Sicherheit vor Tempo und nicht umgekehrt! 
https://t.co/NWoUj00rBO https://t.co/rVFGgC9diJ",endlich bundesrat thema e voting fall zeigen klaren e voting umständen heute ordentlich betrieb überfahren dürfen sicherheit tempo umkehren,,,,,,,"{'Endlich': 0.11, 'Bundesrat': 0.09, 'Aber': 0.08, 'noch': 0.07, 'zum': 0.07, 'Thema': 0, 'e-Voting': 0, 'Der': 0.07, 'Fall': 0, 'zeigt': 0, 'klar': 0, 'dass': 0.19, 'man': 0, 'unter': 0.05, 'keinen': 0, 'Umständen': 0.1, 'heute': 0.09, 'in': 0, 'den': 0.07, 'ordentlichen': 0, 'Betrieb': 0.07, 'überführen': 0, 'darf': 0, 'Sicherheit': 0.66, 'vor': 0.19, 'Tempo': 0, 'und': 0.17, 'nicht': 0.37, 'umgekehrt': 0}",negative,"[0.15771833, 0.82004225, 0.022239417]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"e-Voting Strategie des Bundes. Aus ""Sicherheit vor Tempo"" wird ""Tempo vor Sicherheit""! @FranzGrueter @bglaettli @sosicles @Damian_Mueller_ https://t.co/f1x4hrViyH",e voting strategie bundes sicherheit tempo tempo sicherheit,,,,,,,"{'e-Voting': 0, 'Strategie': 0.27, 'des': 0, 'Bundes': 0.1, 'Aus': 0, 'Sicherheit': 0.16, 'vor': 0.24, 'Tempo': 0, 'wird': 0}",negative,"[0.41258904, 0.517461, 0.06995]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @Netzwoche: Marcel Dobler will Sicherheit vor Tempo beim E-Voting. Zusammen mit Damian Müller erarbeitete er eine parlamentraische Initi…,marcel dobler sicherheit tempo beim e voting zusammen damian müller erarbeiten parlamentraische initi,,,,,,,"{'Marcel': 0.09, 'Dobler': 0.1, 'will': 0, 'Sicherheit': 0.08, 'vor': 0.04, 'Tempo': 0, 'beim': 0, 'E-Voting': 0, 'Zusammen': 0.13, 'mit': 0.07, 'Damian': 0.09, 'Müller': 0, 'erarbeitete': 0, 'er': 0, 'eine': 0, 'parlamentraische': 0, 'Initi': 0, '…': 0}",neutral,"[0.77763057, 0.11232566, 0.11004383]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @Damian_Mueller_: Ja zu e-Voting, aber Sicherheit kommt vor Tempo! 
Heute haben @Marcel_Dobler und ich unser Projekt vorgestellt. Darauf…",ja e voting sicherheit kommen tempo heute projekt vorstellen darauf,,,,,,,"{'Ja': 0.08, 'zu': 0.07, 'e-Voting': 0, 'aber': 0.08, 'Sicherheit': 0.1, 'kommt': 0.07, 'vor': 0.05, 'Tempo': 0, 'Heute': 0.11, 'haben': 0.07, 'und': 0.08, 'ich': 0.06, 'unser': 0.11, 'Projekt': 0.17, 'vorgestellt': 0.33, 'Darauf': 1.0, '…': 0}",neutral,"[0.94104743, 0.04385715, 0.015095426]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"Ist e-Voting sicher? Teste mit unserem Angriffssimulator https://t.co/UPRNpRb1tg - e-Voting ja, aber Sicherheit vor Tempo #FDP #Post #evoting #Abst18 #eGov",e voting sichern testen angriffssimulator e voting ja sicherheit tempo fdp post evoting abst18 egov,,,,,,,"{'Ist': 0.82, 'e-Voting': 0, 'sicher': 0, 'Teste': 1.0, 'mit': 0.22, 'unserem': 0.2, 'Angriffssimulator': 0.13, 'ja': 0, 'aber': 0.32, 'Sicherheit': 0, 'vor': 0.11, 'Tempo': 0, 'FDP': 0.06, 'Post': 0.04, 'evoting': 0.07, 'Abst18': 0.11, 'eGov': 0.15}",neutral,"[0.6488771, 0.2402938, 0.11082908]",,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"Unsere Medienmitteilung zum Thema ""e-Voting ja, aber Sicherheit kommt vor Tempo"" und der Link auf den Angriffs-Simulator: https://t.co/fQCVkqljFc https://t.co/cCxDkWSHV6",medienmitteilung thema e voting ja sicherheit kommen tempo link angriffs simulator,,,,,,,"{'Unsere': 0.28, 'Medienmitteilung': 0.36, 'zum': 0.355, 'Thema': 0, 'e-Voting': 0, 'ja': 0.26, 'aber': 0.12, 'Sicherheit': 0, 'kommt': 0.16, 'vor': 0.12, 'Tempo': 0, 'und': 0.26, 'der': 0.27, 'Link': 0.89, 'auf': 0.13, 'den': 0.27, 'Angriffs-Simulator': 0.655}",neutral,"[0.84142673, 0.06482529, 0.09374794]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,@bglaettli @vsvch E-Voting kann man hacken und e-Collecting nicht. Spannend;-)!,e voting hacken e collecting spannen,,,,,,,"{'E-Voting': 0, 'kann': 0.24, 'man': 0, 'hacken': 0, 'und': 0.12, 'e-Collecting': 0, 'nicht': 0, 'Spannend': 1.0}",positive,"[0.09934417, 0.12938626, 0.7712695]",,,,,,,,,,,,,,,,neutral
50.0,25.0,28.0,-0.15,neutral,"RT @vsvch: Spannend finde ich, dass diejenigen die E-Voting verteufeln E-Collecting als  sicher einschätzen.... #Widerspruch  https://t.co/…",spannen finden derjenige e voting verteufeln e collecting sichern einschätzen widerspruch,,,,,,,"{'Spannend': 0.23, 'finde': 0.11, 'ich': 0.05, 'dass': 0.08, 'diejenigen': 0.04, 'die': 0, 'E-Voting': 0, 'verteufeln': 0.14, 'E-Collecting': 0, 'als': 0, 'sicher': 0, 'einschätzen': 0, '....': 0, 'Widerspruch': 1.0}",negative,"[0.14724486, 0.5689796, 0.28377548]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@morvjn @CptnDan Ja, das Risiko oder Potential für Fälschungen ist bei e-Voting höher wegen der Zentralisierung. Aber Achtung die Erkennung von Manipulation hat nichts mit Manipulation zu tun. Nach der Erkennung ist aber wohl das Vertrauen weg...",ja risiko potential fälschungen e voting hoch wegen zentralisierung achtung erkennung manipulation manipulation tun erkennung wohl vertrauen,,,,,,,"{'Ja': 0, 'das': 0, 'Risiko': 0.02, 'oder': 0.02, 'Potential': 0.02, 'für': 0.01, 'Fälschungen': 0, 'ist': 0.15, 'bei': 0, 'e-Voting': 0, 'höher': 0.03, 'wegen': 0.03, 'der': 0.08, 'Zentralisierung': 0.04, 'Aber': 0.08, 'Achtung': 0, 'die': 0.08, 'Erkennung': 0, 'von': 0, 'Manipulation': 0.03, 'hat': 0, 'nichts': 0.05, 'mit': 0.02, 'zu': 0.01, 'tun': 0.015, 'Nach': 0.01, 'aber': 0.08, 'wohl': 0, 'Vertrauen': 0.33, 'weg': 0, '...': 0}",negative,"[0.13655369, 0.8322783, 0.03116802]",,,,,,,,,,,,,,,,positive
25.0,25.0,28.0,-0.3333333333333333,neutral,"@Tourbo4 Auch wenn man gegen e-Voting ist muss man sich der Frage von Tests stellen. Der politische Weg zu einem Verbot dauert mindestens 2 Jahre. Und wer sagt, dass es Mehrheitsfähig ist. Das eine tun und das andere nicht lassen.",e voting fragen tests stellen politische verbieten dauern mindestens jahre wer sagen mehrheitsfähig tun lassen,,,,,,,"{'Auch': 0, 'wenn': 0.05, 'man': 0, 'gegen': 0.04, 'e-Voting': 0, 'ist': 0.12, 'muss': 0.23, 'sich': 0, 'der': 0.05, 'Frage': 0, 'von': 0, 'Tests': 0.07, 'stellen': 0, 'Der': 0.05, 'politische': 0.11, 'Weg': 0.16, 'zu': 0.23, 'einem': 0.09, 'Verbot': 0.21, 'dauert': 0, 'mindestens': 0.055, 'Jahre': 0.23, 'Und': 0.05, 'wer': 1.0, 'sagt': 1.0, 'dass': 0.24, 'es': 0.12, 'Mehrheitsfähig': 0.22, 'Das': 0.05, 'eine': 0.09, 'tun': 0.17, 'und': 0.05, 'das': 0.24, 'andere': 0, 'nicht': 0.08, 'lassen': 0.07}",neutral,"[0.7190571, 0.123241946, 0.15770088]",,,,,,,,,,,,,,,,negative
25.0,25.0,14.0,-0.4333333333333333,neutral,"@AdrianAulbach Das heisst sie sind gegen Tests, weil Sie hoffen, dass e-Voting ev. In ein paar Jahren verboten wird? Gefährlich!",heisst tests hoffen e voting ev paar jahren verbieten gefährlich,,,,,,,"{'Das': 0, 'heisst': 0, 'sie': 0, 'sind': 0.05, 'gegen': 0.11, 'Tests': 0.1, 'weil': 0.1, 'Sie': 0, 'hoffen': 0.21, 'dass': 0.09, 'e-Voting': 0, 'ev.': 0, 'In': 0.11, 'ein': 0, 'paar': 0, 'Jahren': 0.12, 'verboten': 0, 'wird': 0.08, 'Gefährlich': 1.0}",negative,"[0.013884953, 0.9732405, 0.012874602]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Der Bundesrat stellt für einen öffentlichen #eVoting Härtetest 250'000 zur Verfügung und bezieht die Kompetenzstellen mit ein. Da meine Forderungen des Vorstosses ""E-Voting Härtetest"" teilweise erfüllt sind, zieheich ihn zurück.",bundesrat stellen öffentlich evoting härten verfügung beziehen kompetenzstellen forderungen vorstosses e voting härten teilweise erfüllen zieheich zurück,,,,,,,"{'Der': 0.03, 'Bundesrat': 0.05500000000000001, 'stellt': 0, 'für': 0.02, 'einen': 0.21, 'öffentlichen': 0.03, 'eVoting': 0.09, 'Härtetest': 0.025, ""250'000"": 0, 'zur': 0.03, 'Verfügung': 0, 'und': 1.0, 'bezieht': 0, 'die': 0.03, 'Kompetenzstellen': 0.1, 'mit': 0, 'ein': 0, 'Da': 0, 'meine': 0.03, 'Forderungen': 0.02, 'des': 0, 'Vorstosses': 0, 'E-Voting': 0, 'teilweise': 0, 'erfüllt': 0, 'sind': 0, 'zieheich': 0, 'ihn': 0, 'zurück': 0}",neutral,"[0.66903293, 0.3172615, 0.013705534]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,@derPaddy @martinsteiger @digiges_ch Dann können sie es zeigen und wenn es so ist beenden wir e-Voting. Ich unterstütze sie nach dem test!,zeigen beenden e voting unterstützen test,,,,,,,"{'Dann': 0.13, 'können': 0, 'sie': 0, 'es': 0, 'zeigen': 0.08, 'und': 0.07, 'wenn': 0.1, 'so': 0.05, 'ist': 0, 'beenden': 0, 'wir': 0, 'e-Voting': 0, 'Ich': 0.23, 'unterstütze': 0.7, 'nach': 0.4, 'dem': 0.12, 'test': 0.51}",neutral,"[0.40410456, 0.27091223, 0.32498318]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,@RetoRek Ich will das e-Voting echt getestet wird und die Resultate öffentlich sind. Fakten statt Ideologie.,e voting echt testen resultate öffentlich fakten statt ideologie,,,,,,,"{'Ich': 1.0, 'will': 0, 'das': 0, 'e-Voting': 0, 'echt': 0, 'getestet': 0.33, 'wird': 0, 'und': 0.24, 'die': 0.07, 'Resultate': 0.14, 'öffentlich': 0, 'sind': 0, 'Fakten': 0.12, 'statt': 0.1, 'Ideologie': 0.14}",neutral,"[0.6945345, 0.20796573, 0.09749986]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,https://t.co/laPnuD6W8I Hackt unser e-Voting - Prüfstand als vertrauensbildende Massnahme !,hacken e voting prüfstand vertrauensbildende massnahme,,,,,,,"{'Hackt': 0, 'unser': 1.0, 'e-Voting': 0, 'Prüfstand': 0.39, 'als': 0.46, 'vertrauensbildende': 0.2, 'Massnahme': 0.46}",positive,"[0.22211924, 0.36934572, 0.40853506]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,positive,"RT @Philipp_Straehl: @Marcel_Dobler Brillante und pragmatische Idee.
Sicherheitschecks bei E-Voting – Hackt uns, wenn ihr könnt. https://t.…",brillante pragmatische idee sicherheitschecks e voting hacken,,,,,,,"{'Brillante': 0, 'und': 0.15, 'pragmatische': 0.31, 'Idee': 0, 'Sicherheitschecks': 0.21000000000000002, 'bei': 0, 'E-Voting': 0, '–': 0, 'Hackt': 0, 'uns': 0, 'wenn': 0, 'ihr': 0, 'könnt': 0}",positive,"[0.15177988, 0.2619963, 0.58622384]",,,,,,,,,,,,,,,,neutral
