answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,sentiment_tb
100.0,100.0,100.0,0.85,neutral,RT @glp_bern: Unsere Idee einer moderaten Steuersenkung: Wenn die Stadt Bern schon bis vor Bundesgericht geht um höhere Steuereinnahmen zu…,idee moderat steuersenkung stadt bern schon bundesgericht gehen hoch steuereinnahmen,,,,,,,,,,"{'Unsere': 0.2, 'Idee': 0, 'einer': 0, 'moderaten': 1.0, 'Steuersenkung': 0.58, 'Wenn': 0, 'die': 0.13, 'Stadt': 0.17, 'Bern': 0.2, 'schon': 0, 'bis': 0, 'vor': 0, 'Bundesgericht': 0.18, 'geht': 0.15, 'um': 0.52, 'höhere': 0.21, 'Steuereinnahmen': 0.16, 'zu': 0.07, '…': 0}",neutral,"[0.6944582, 0.1143727, 0.19116902]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@cesseiva Glp und FDP verlangen eine Steuersenkung @glp_bern @fdp_bern https://t.co/tHaBP4bPYr,glp fdp verlangen steuersenkung,,,,,,,,,,"{'Glp': 0.54, 'und': 0.36, 'FDP': 0.34, 'verlangen': 0, 'eine': 0, 'Steuersenkung': 0.7350000000000001}",neutral,"[0.83067584, 0.12990089, 0.039423376]",,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,RT @Michael_Koepfli: Finanzpolitik @Bern_Stadt: Zuerst Defizite prognostizieren und damit Steuersenkungen verhindern... https://t.co/9NtL5O…,finanzpolitik zuerst defizite prognostizieren steuersenkungen verhindern,,,,,,,,,,"{'Finanzpolitik': 0.185, 'Zuerst': 0.28, 'Defizite': 0.73, 'prognostizieren': 0.25, 'und': 0.46, 'damit': 0, 'Steuersenkungen': 0.725, 'verhindern': 0, '...': 0}",positive,"[0.317743, 0.15658447, 0.52567255]",,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Bonus und Lohnerhöhung für Stadtangestellte aber auf ewig keine Steuersenkungen für alle https://t.co/sPPNgVmmJG via @derbund @regulatschanz,bonus lohnerhöhung stadtangestellte ewig steuersenkungen all via,,,,,,,,,,"{'Bonus': 0.22, 'und': 0.07, 'Lohnerhöhung': 0.18, 'für': 0.31, 'Stadtangestellte': 0.06, 'aber': 0.39, 'auf': 0, 'ewig': 0, 'keine': 0, 'Steuersenkungen': 0.6799999999999999, 'alle': 0, 'via': 0.17}",negative,"[0.0030501038, 0.98924834, 0.0077016433]",,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"Den Stadtratsentscheid umgangen und dann noch massiv verschätzt. Geschenke für wenige statt Steuersenkung für alle
https://t.co/iOARQ7nUhT",stadtratsentscheid umgangen massiv verschätzen geschenke wenig statt steuersenkung all,,,,,,,,,,"{'Den': 0.23, 'Stadtratsentscheid': 0.1125, 'umgangen': 0.13, 'und': 0.12, 'dann': 0.24, 'noch': 0, 'massiv': 0, 'verschätzt': 0.62, 'Geschenke': 0.87, 'für': 0.41, 'wenige': 0.93, 'statt': 0.94, 'Steuersenkung': 0.63, 'alle': 0.51}",neutral,"[0.43189374, 0.3073336, 0.26077268]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,"RT @grunliberale: Die Roadmap Grossen zeigt den Weg in die komplett erneuerbare, CO2-neutrale und eigenversorgte Energiezukunft der Schweiz…",roadmap grossen zeigen komplett erneuerbare co2 neutral eigenversorgte energiezukunft schweiz,,,,,,,,,,,,,"{'Die': 0.07, 'Roadmap': 0.12, 'Grossen': 0, 'zeigt': 0, 'den': 0.07, 'Weg': 0, 'in': 0.07, 'die': 0.07, 'komplett': 1.0, 'erneuerbare': 1.0, 'CO2-neutrale': 0, 'und': 0.09, 'eigenversorgte': 0, 'Energiezukunft': 0.19, 'der': 0.07, 'Schweiz': 0.06, '…': 0}",positive,"[0.00088480505, 0.0010582305, 0.99805695]",,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,Merci für die Diskussion zu den erneuerbaren Energien. Eure Stimme bewegt. Bleibt dran. Danke der #JUSEBE  dem @JupaKtBE https://t.co/BzICbgnjWd,merci diskussion erneuerbaren energien stimme bewegen bleiben dran danke jusebe,,,,,,,,,,,,,"{'Merci': 0, 'für': 0.76, 'die': 0.15, 'Diskussion': 1.0, 'zu': 0, 'den': 0.15, 'erneuerbaren': 1.0, 'Energien': 0.34, 'Eure': 0.17, 'Stimme': 0.18, 'bewegt': 0, 'Bleibt': 0, 'dran': 0.17, 'Danke': 0, 'der': 0.15, 'JUSEBE': 0.15, 'dem': 0.15}",positive,"[0.018613396, 0.0031780382, 0.97820854]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Grossartige Unterstützung des UVEK für den Bau von PV Anlagen - damit COVID-19 den Zubau nachhaltiger Energie nicht bremst https://t.co/sAqLHjyCKg #COVID19 #photovoltaik #erneuerbare @UVEK,grossartige unterstützung uvek bau pv anlagen covid zubau nachhaltig energie bremsen covid19 photovoltaik erneuerbare,,,,,,,,,,,,,"{'Grossartige': 0.02, 'Unterstützung': 0.03, 'des': 0.03, 'UVEK': 0, 'für': 0.02, 'den': 0.06, 'Bau': 0, 'von': 0.03, 'PV': 0.02, 'Anlagen': 0, 'damit': 0, 'COVID-19': 0, 'Zubau': 0, 'nachhaltiger': 0.08, 'Energie': 0.11, 'nicht': 0.05, 'bremst': 0, 'COVID19': 0.15, 'photovoltaik': 0.48, 'erneuerbare': 1.0}",neutral,"[0.7006888, 0.026902149, 0.2724091]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,61% interessieren sich für eine direkte Beteiligung an erneuerbaren Energieprojekten. #stk2020 - und vor drei Jahren haben wir hier @sunraisingbern präsentiert https://t.co/U4ztubGNHl,interessieren direkt beteiligung erneuerbaren energieprojekten stk2020 drei jahren präsentieren,,,,,,,,,,,,,"{'interessieren': 0.31, 'sich': 0, 'für': 0, 'eine': 0, 'direkte': 0.16, 'Beteiligung': 0.29, 'an': 0, 'erneuerbaren': 0.22, 'Energieprojekten': 0.27, 'stk2020': 0.33, 'und': 0.23, 'vor': 0, 'drei': 0.09, 'Jahren': 0.4, 'haben': 0, 'wir': 0, 'hier': 0.89, 'präsentiert': 0}",neutral,"[0.7902966, 0.015044574, 0.19465877]",,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,Hilfst duuns unser Crowdfunding für Solaranlagen zu verbessern und machst mit bei der Umfrage von Sunraising @sunraisingbern #sonnenenergie #erneuerbareenergie https://t.co/26rGYXjzRQ,helfen duuns crowdfunding solaranlagen verbessern umfrage sunraising sonnenenergie erneuerbareenergie,,,,,,,,,,,,,"{'Hilfst': 0.12, 'duuns': 0, 'unser': 0.05, 'Crowdfunding': 0.34, 'für': 0.12, 'Solaranlagen': 0.16, 'zu': 0.1, 'verbessern': 0.16, 'und': 0.17, 'machst': 0, 'mit': 0, 'bei': 0, 'der': 0.41, 'Umfrage': 0, 'von': 0, 'Sunraising': 1.0, 'sonnenenergie': 0.16, 'erneuerbareenergie': 0}",neutral,"[0.4649106, 0.3027411, 0.23234831]",,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,Neue Wege für unsere erneuerbare Energiezukunft mit  #smartgridready Initiator @Juerg_Grossen begrüsst zur Vereinsgründung #SmartCity #smartgrid #Energiewende #mobilitätswende https://t.co/D8OvR2O1WI,neue wege erneuerbare energiezukunft smartgridready initiator begrüsst vereinsgründung smartcity smartgrid energiewende mobilitätswende,,,,,,,,,,,,,"{'Neue': 0.03, 'Wege': 0.02, 'für': 0.02, 'unsere': 0.02, 'erneuerbare': 0.03, 'Energiezukunft': 0.025, 'mit': 0.02, 'smartgridready': 0.1, 'Initiator': 0.08, 'begrüsst': 0, 'zur': 0.03, 'Vereinsgründung': 0.037500000000000006, 'SmartCity': 0.05, 'smartgrid': 0.08, 'Energiewende': 0.03, 'mobilitätswende': 0}",positive,"[0.0016596984, 0.0020147872, 0.99632543]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Ich freue mich auf den Pitch in Frankfurt zu neuen Technologien mit Blockchain und neue Lösungen für die erneuerbare Energieversorgung. #Blockchain #Innovation #erneuerbareenergie https://t.co/Q1cQK3hvsF,freuen pitch frankfurt neu technologien blockchain neue lösungen erneuerbare energieversorgung blockchain innovation erneuerbareenergie,,,,,,,,,,,,,"{'Ich': 0.03, 'freue': 0, 'mich': 0, 'auf': 0.08, 'den': 0.05, 'Pitch': 0.07, 'in': 0.08, 'Frankfurt': 0.11, 'zu': 0.04, 'neuen': 0.06, 'Technologien': 0.04, 'mit': 0.09, 'Blockchain': 0.3, 'und': 0.13, 'neue': 0.06, 'Lösungen': 0.07, 'für': 0.1, 'die': 0.05, 'erneuerbare': 0.99, 'Energieversorgung': 0.08, 'Innovation': 0.85, 'erneuerbareenergie': 0.77}",positive,"[0.002910822, 0.0015990234, 0.99549013]",,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,Klimapolitik ist auch Lokalpolitik. Abstimmen nicht vergessen. Für ein JA zum Berner Energiegesetz. #energiegesetz #erneuerbare #Klimawahl #klimatschutz https://t.co/czPcZJ2oZF,klimapolitik lokalpolitik abstimmen vergessen ja berner energiegesetz energiegesetz erneuerbare klimawahl klimatschutz,,,,,,,,,,,,,"{'Klimapolitik': 0.16999999999999998, 'ist': 0.07, 'auch': 0.07, 'Lokalpolitik': 0.13, 'Abstimmen': 0.18, 'nicht': 0, 'vergessen': 0.06, 'Für': 0.1, 'ein': 0, 'JA': 0, 'zum': 0.125, 'Berner': 0, 'Energiegesetz': 0.975, 'energiegesetz': 0.975, 'erneuerbare': 0.95, 'Klimawahl': 0.24, 'klimatschutz': 0.26}",positive,"[0.10263425, 0.013213811, 0.88415194]",,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,RT @sunraisingbern: #Lorrainekilbi wir sind bereit und freuen uns auf viele Besucher. #solarenergie #solarchallenge #erneuerbare https://t.…,lorrainekilbi bereiten freuen besucher solarenergie solarchallenge erneuerbare,,,,,,,,,,,,,"{'Lorrainekilbi': 0.16, 'wir': 0, 'sind': 0.06, 'bereit': 0.06, 'und': 0.06, 'freuen': 0, 'uns': 0, 'auf': 0, 'viele': 0, 'Besucher': 0, 'solarenergie': 0.13, 'solarchallenge': 0.93, 'erneuerbare': 0.92}",positive,"[0.019018965, 0.004739959, 0.97624105]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Spiegel-Licht-Spiel in der #Energiezentrale #stadtbern #erneuerbareenergie #kunstambau #spiegelbild #bern @ewbBern https://t.co/iuqmNw31mK,spiegel licht spiel energiezentrale stadtbern erneuerbareenergie kunstambau spiegelbild bern,,,,,,,,,,,,,"{'Spiegel-Licht-Spiel': 0, 'in': 0.03, 'der': 0.05, 'Energiezentrale': 0.14, 'stadtbern': 0.34, 'erneuerbareenergie': 0.19, 'kunstambau': 0, 'spiegelbild': 0.06, 'bern': 0.04}",positive,"[0.2690161, 0.039982412, 0.69100153]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Chancen von #Blockchain für die #Energieversorgung mit #erneuerbarenenergien - mein Inputreferat im PFLab #Innovation #photovoltaics https://t.co/2M581GPKwq,chancen blockchain energieversorgung erneuerbarenenergien inputreferat pflab innovation photovoltaics,,,,,,,,,,,,,"{'Chancen': 0.13, 'von': 0, 'Blockchain': 0.23, 'für': 0.26, 'die': 0.05, 'Energieversorgung': 0.51, 'mit': 1.0, 'erneuerbarenenergien': 0.765, 'mein': 0.09, 'Inputreferat': 0, 'im': 0, 'PFLab': 0.05, 'Innovation': 0.08, 'photovoltaics': 0.09}",positive,"[0.038431976, 0.014307605, 0.94726044]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Ein weiterer Schritt für eine #erneuerbare Energieversorgung in Bern mit dem #Energiespeicher der @ewbBern https://t.co/l55GiJUL2z,weit schritt erneuerbare energieversorgung bern energiespeicher,,,,,,,,,,,,,"{'Ein': 0.38, 'weiterer': 0, 'Schritt': 0.27, 'für': 0.41, 'eine': 0, 'erneuerbare': 1.0, 'Energieversorgung': 0.33, 'in': 0.41, 'Bern': 0.19, 'mit': 0.11, 'dem': 0.11, 'Energiespeicher': 0.11, 'der': 0.11}",positive,"[0.0008102248, 0.0010704718, 0.9981193]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @sunraisingbern: Taiwanesische StudentInnen zu Besuch bei #Sunraising. #erneuerbareEnergie #solarpower https://t.co/SpCAOSu9Tn,taiwanesische studentinnen besuch sunraising erneuerbareenergie solarpower,,,,,,,,,,,,,"{'Taiwanesische': 0.41, 'StudentInnen': 1.0, 'zu': 0, 'Besuch': 1.0, 'bei': 0, 'Sunraising': 0.45, 'erneuerbareEnergie': 0, 'solarpower': 0.23}",neutral,"[0.60332525, 0.010042803, 0.3866319]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@EfH_CH Nein. Und deshalb mehr erneuerbare Energie produzieren. @Atomausstieg_JA @AAI_Nein,nein deshalb mehr erneuerbare energie produzieren,,,,,,,,,,,,,"{'Nein': 0.3, 'Und': 0.46, 'deshalb': 0, 'mehr': 0.89, 'erneuerbare': 1.0, 'Energie': 0.68, 'produzieren': 1.0}",positive,"[0.17671996, 0.09459041, 0.7286896]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @grunliberale: Unser grünliberaler Vorsatz für #2015: Eine innovative Schweiz mit  erneuerbarer Energie. Deshalb Ja am 8. März 2015 zu #…,grünliberaler vorsatz innovative schweiz erneuerbarer energie deshalb ja märz,,,,,,,,,,,,,"{'Unser': 0.1, 'grünliberaler': 0.1, 'Vorsatz': 0, 'für': 0.08, 'Eine': 0, 'innovative': 0.24, 'Schweiz': 0.08, 'mit': 0.13, 'erneuerbarer': 0.1, 'Energie': 0.11, 'Deshalb': 0, 'Ja': 0, 'am': 0, '8.': 0, 'März': 0.1, 'zu': 0.41, '…': 0}",positive,"[0.002438819, 0.002412469, 0.9951487]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Ist die #Energiewende zu schaffen, wenn @GrueneCH  mit #Erneuerbaren die erneuerbare #Geothermie torpediert? http://t.co/Nz5TljFHrt",energiewende schaffen erneuerbaren erneuerbare geothermie torpedieren,,,,,,,,,,,,,"{'Ist': 0, 'die': 0.16, 'Energiewende': 0.25, 'zu': 0, 'schaffen': 0, 'wenn': 0.55, 'mit': 0, 'Erneuerbaren': 0.25, 'erneuerbare': 0.27, 'Geothermie': 0.245, 'torpediert': 0}",neutral,"[0.91060424, 0.052235354, 0.037160393]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,@ruediloeffel @familienmann @Michael_Koepfli @StrebelLuca @CVP_PDC @evppev Da wäre es doch mal  prüfenswert ein e-Voting einzuführen.,mal prüfenswert e voting einführen,,,,,,,,,,,,,,,,"{'Da': 0, 'wäre': 0.14, 'es': 0, 'doch': 0, 'mal': 0, 'prüfenswert': 0.44, 'ein': 0, 'e-Voting': 0, 'einzuführen': 0}",neutral,"[0.43167335, 0.2824695, 0.28585723]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @polittweets: Top story: Grünliberale Partei: Ökologische Marktwirtschafter - Schweiz Nachric… http://t.co/CIwPutA288, see more http://t…",top story grünliberale partei ökologisch marktwirtschafter schweiz nachric see more,,,,,,,,,,,,,,,,,,,"{'Top': 0.08, 'story': 0.15, 'Grünliberale': 0.17, 'Partei': 0.38, 'Ökologische': 1.0, 'Marktwirtschafter': 0.685, 'Schweiz': 0.24, 'Nachric': 0.24, '…': 0, 'see': 0, 'more': 0}",positive,"[0.24065483, 0.041354332, 0.71799076]",,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Echt jetzt?! 

#Digitalisierung #innovation   https://t.co/1mAqHeHHsb",echt digitalisierung innovation,,,,,,,,,,,,,,,,,,,,,,"{'Echt': 0, 'jetzt': 0.11, 'Digitalisierung': 0, 'innovation': 0.39}",positive,"[0.46823624, 0.024450572, 0.50731325]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Digitalisierung als Chance um unsere Gesellschaftsprobleme nachhaltig zu lösen. Zusammen mit @Claude_Grosjean im schweizweiten Rating der @swicoDEU auf Platz vier und fünf. Packen wir es an. #Digitalisierung #smartcity #nrw #liste15 #esistzeit @glp_BE 

https://t.co/mz6W6eH9wh https://t.co/5xnmy1mu44",digitalisierung chance gesellschaftsprobleme nachhaltig lösen zusammen schweizweiten rating platz vier fünf packen digitalisierung smartcity nrw liste15 esistzeit,,,,,,,,,,,,,,,,,,,,,,"{'Digitalisierung': 0, 'als': 0.34, 'Chance': 0, 'um': 0, 'unsere': 0.15, 'Gesellschaftsprobleme': 0, 'nachhaltig': 0, 'zu': 0.06, 'lösen': 0.14, 'Zusammen': 0.08, 'mit': 0.04, 'im': 0, 'schweizweiten': 0, 'Rating': 0.13, 'der': 0.05, 'auf': 0, 'Platz': 0.05, 'vier': 0, 'und': 0.04, 'fünf': 0, 'Packen': 0, 'wir': 0, 'es': 0, 'an': 0.09, 'smartcity': 0.09, 'nrw': 0.05, 'liste15': 0.09, 'esistzeit': 0.12}",positive,"[0.01005405, 0.0019196406, 0.98802626]",,,,,,,neutral
