answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3438,absa_sentiment_3438,absa_scores_3438,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,0.85,neutral,"Ich habe mit @YannickBerner das Aargauer Wirtschaftskomitee für den Vaterschaftsurlaub gegründet. Treten Sie heute bei und helfen Sie, diese Abstimmung für die Vereinbarung von Familie und Beruf und für die Wettbewerbsfähigkeit von KMUs zu gewinnen.
https://t.co/nEE2r7qBTo",aargauer wirtschaftskomitee vaterschaftsurlaub gründen treten heute helfen abstimmung vereinbarung familie beruf wettbewerbsfähigkeit kmus gewinnen,,,,,,,"{'Ich': 0.07, 'habe': 0, 'mit': 0, 'das': 0, 'Aargauer': 0, 'Wirtschaftskomitee': 0.505, 'für': 0.05, 'den': 0.02, 'Vaterschaftsurlaub': 0.775, 'gegründet': 0, 'Treten': 0, 'Sie': 0, 'heute': 0.06, 'bei': 0, 'und': 0.05, 'helfen': 0.13, 'diese': 0.03, 'Abstimmung': 0, 'die': 0.02, 'Vereinbarung': 0, 'von': 0, 'Familie': 0, 'Beruf': 0, 'Wettbewerbsfähigkeit': 0.07, 'KMUs': 0.05, 'zu': 0, 'gewinnen': 0.07}",positive,"[0.08350099, 0.004946428, 0.91155255]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"Zwei Wochen Vaterschaftsurlaub sind kein Luxus. Die Schweiz leistet sich den viel grösseren Luxus, Frauen auszubilden, aber nicht als Arbeitskräfte zu fördern und ihre Bedürfnisse ernst zu nehmen.
https://t.co/8pUwR9PSH6",zwei wochen vaterschaftsurlaub luxus schweiz leisten grösseren luxus frauen ausbilden arbeitskräfte fördern bedürfnisse ernst nehmen,,,,,,,"{'Zwei': 0.34, 'Wochen': 0.35, 'Vaterschaftsurlaub': 0.465, 'sind': 0, 'kein': 0, 'Luxus': 0.24, 'Die': 0.05, 'Schweiz': 0.06, 'leistet': 0, 'sich': 0, 'den': 0.05, 'viel': 0.17, 'grösseren': 0, 'Frauen': 0.04, 'auszubilden': 0, 'aber': 0.14, 'nicht': 0.04, 'als': 0.02, 'Arbeitskräfte': 0, 'zu': 0, 'fördern': 0, 'und': 0.02, 'ihre': 0.01, 'Bedürfnisse': 0.02, 'ernst': 0, 'nehmen': 0}",negative,"[0.079752155, 0.8840333, 0.03621454]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @PhilippKutter: Sogar die @BaumeisterCH sind für zwei Wochen Vaterschaftsurlaub. Bravo! 
https://t.co/MkR8KCodK7",sogar zwei wochen vaterschaftsurlaub bravo,,,,,,,"{'Sogar': 0.19, 'die': 0, 'sind': 0.28, 'für': 0.36, 'zwei': 0.06, 'Wochen': 0.2, 'Vaterschaftsurlaub': 0.765, 'Bravo': 0.39}",positive,"[0.19164003, 0.019393388, 0.78896654]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Es ist medizinisch bewiesen, dass sich Frauen nach einer Geburt 6 Wochen schonen müssen. Nach zwei Wochen haben Frauen noch offene Wunden und müssen schon alleine Haushalt und Familie schmeissen! Kein Luxusprojekt! Die Mütter brauchen diese Hilfe!!!#vaterschaftsurlaub https://t.co/SLEijn1yOH",medizinisch beweisen frauen geburt wochen schonen müssen zwei wochen frauen offen wund müssen schon alleine haushalt familie schmeissen luxusprojekt mütter brauchen hilfe vaterschaftsurlaub,,,,,,,"{'Es': 0, 'ist': 0, 'medizinisch': 0, 'bewiesen': 0.04, 'dass': 0.03, 'sich': 0, 'Frauen': 0.04, 'nach': 0.04, 'einer': 0, 'Geburt': 0.02, '6': 0, 'Wochen': 0.03, 'schonen': 0, 'müssen': 0.035, 'Nach': 0.03, 'zwei': 0.03, 'haben': 0.035, 'noch': 0.03, 'offene': 0.02, 'Wunden': 0.04, 'und': 0.02, 'schon': 0, 'alleine': 0, 'Haushalt': 0.04, 'Familie': 0.03, 'schmeissen': 0.04, 'Kein': 0, 'Luxusprojekt': 0.065, 'Die': 0.05, 'Mütter': 0.06, 'brauchen': 0.045, 'diese': 0.06, 'Hilfe!!!#vaterschaftsurlaub': 0.635}",positive,"[0.015716596, 0.0022780194, 0.98200536]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @philipp_kaestli: Also, liebe Gegner des #Vaterschaftsurlaub, vergesst nicht, am 2. Weihnachtstag den Josef aus der Krippe zu holen. Der…",lieb gegner vaterschaftsurlaub vergesst weihnachtstag josef krippe holen,,,,,,,"{'Also': 0, 'liebe': 0, 'Gegner': 0, 'des': 0, 'Vaterschaftsurlaub': 0.56, 'vergesst': 0.08, 'nicht': 0, 'am': 0, '2.': 0, 'Weihnachtstag': 0.060000000000000005, 'den': 0.09, 'Josef': 0.06, 'aus': 0.03, 'der': 0.09, 'Krippe': 0.12, 'zu': 0.03, 'holen': 0, 'Der': 0.09, '…': 0}",positive,"[0.046690904, 0.022529494, 0.9307796]",,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,negative,Schwach! wir machen uns so lächerlich mit diesen Debatten um 2 oder 4 Wochen #Vaterschaftsurlaub . Unser System ist so mütter- und väterverachtend. https://t.co/MXWGC5vXuO,schwach lächerlich debatten wochen vaterschaftsurlaub system mütter väterverachtend,,,,,,,"{'Schwach': 0.19, 'wir': 0, 'machen': 0, 'uns': 0, 'so': 0.2, 'lächerlich': 0.39, 'mit': 0.07, 'diesen': 0, 'Debatten': 0.13, 'um': 0, '2': 0, 'oder': 0.09, '4': 0, 'Wochen': 0.24, 'Vaterschaftsurlaub': 0.5, 'Unser': 0.1, 'System': 0.11, 'ist': 0.08, 'mütter-': 0, 'und': 0.05, 'väterverachtend': 0}",negative,"[0.019928575, 0.9310139, 0.0490576]",,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,"Heute blieb mir der Morgenkaffee im Hals stecken. @VoserSusanne (CVP) im Gespräch mit @LilianStuder, (EVP) in der @AargauerZeitung. Die 10-jährige Wartefrist vor Einbürgerung ist nicht konservativ, sondern Unmenschlich. Ich stimme NEIN zum kantonalen Gesetz #KBüG am 9. Februar. https://t.co/wnXRmEjNtU",heute bleiben morgenkaffee hals stecken cvp gespräch evp jährige wartefrist einbürgerung konservativ unmenschlich stimme nein kantonalen gesetz kbüg februar,,,,,,,,,,"{'Heute': 0.02, 'blieb': 0, 'mir': 0, 'der': 0.02, 'Morgenkaffee': 0.01, 'im': 0, 'Hals': 0, 'stecken': 0, 'CVP': 0.01, 'Gespräch': 0.02, 'mit': 0.01, 'EVP': 0, 'in': 0.01, 'Die': 0.02, '10-jährige': 0.16, 'Wartefrist': 0.38, 'vor': 1.0, 'Einbürgerung': 1.0, 'ist': 0.14, 'nicht': 0.09, 'konservativ': 0.06, 'sondern': 0.04, 'Unmenschlich': 0.05, 'Ich': 0.02, 'stimme': 0, 'NEIN': 0.02, 'zum': 0.015, 'kantonalen': 0.03, 'Gesetz': 0.06, 'KBüG': 0, 'am': 0, '9.': 0, 'Februar': 0.02}",neutral,"[0.9771113, 0.0062250365, 0.016663669]",,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Die Stadt Lenzburg unterzeichnet die  #ChartaderLohngleichheit. Meine Motion der @Mitte_Centre wurde im Stadtparlament mit Stimmen aus allen Parteien überwiesen👏👏👏 @EBG_BFEG_UFU https://t.co/e2vksKfR4U,stadt lenzburg unterzeichnen chartaderlohngleichheit motion stadtparlament stimmen parteien überweisen,,,,,,,,,,,,,"{'Die': 0.07, 'Stadt': 0.07, 'Lenzburg': 0.03, 'unterzeichnet': 0, 'die': 0.07, 'ChartaderLohngleichheit': 0, 'Meine': 0.12, 'Motion': 0.29, 'der': 0.07, 'wurde': 0, 'im': 0, 'Stadtparlament': 0.12000000000000001, 'mit': 1.0, 'Stimmen': 0, 'aus': 0, 'allen': 0, 'Parteien': 0.16, 'überwiesen': 0.52}",neutral,"[0.9150864, 0.03286256, 0.052051067]",,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"Ich fordere von der Stadt Lenzburg, die Charta der Lohngleichheit vom Bund zu unterzeichnen und ich bezahle meinen Mitarbeiterinnen den gleichen Lohn wie den Mitarbeitern. In meinem Einflussgebiet handle ich gegen die Lohndiskriminierung. #Lohnungleichheit #Gleichstellung",fordern stadt lenzburg charta lohngleichheit bund unterzeichnen bezahlen mitarbeiterinnen gleich lohn mitarbeitern einflussgebiet handeln lohndiskriminierung lohnungleichheit gleichstellung,,,,,,,,,,,,,"{'Ich': 0.16, 'fordere': 0, 'von': 0, 'der': 0.07, 'Stadt': 0.09, 'Lenzburg': 0.19, 'die': 0.07, 'Charta': 0.64, 'Lohngleichheit': 0.835, 'vom': 0.07, 'Bund': 0, 'zu': 0.37, 'unterzeichnen': 0.4, 'und': 1.0, 'ich': 0.16, 'bezahle': 1.0, 'meinen': 0, 'Mitarbeiterinnen': 0.09, 'den': 0.07, 'gleichen': 0.26, 'Lohn': 0, 'wie': 0, 'Mitarbeitern': 0.09, 'In': 0.11, 'meinem': 0.06, 'Einflussgebiet': 0.05, 'handle': 0, 'gegen': 0.43, 'Lohndiskriminierung': 0.115, 'Lohnungleichheit': 0.105, 'Gleichstellung': 0.55}",positive,"[0.35137782, 0.007016944, 0.64160526]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.85,neutral,"@CJossen Freiheit für Unternehmen bedeutet für mich z.B.:
- Keine Überregulierung
- Sicherstellung von Wettbewerb 
- vielfältige Marktzugänge
Den""verbindlichen"" Werterahmen muss die Politik schaffen. z.B. einen verantwortungsvollen Umgang mit Ressourcen oder Lohngleichheit für Frau &amp; Mann",freiheit unternehmen bedeuten z b überregulierung sicherstellung wettbewerb vielfältig marktzugänge verbindlich werterahmen politik schaffen z b verantwortungsvoll umgang ressourcen lohngleichheit frau amp mann,,,,,,,,,,,,,"{'Freiheit': 0.03, 'für': 0.29, 'Unternehmen': 0, 'bedeutet': 0.02, 'mich': 0.02, 'z.B.': 0, 'Keine': 0, 'Überregulierung': 0.05, 'Sicherstellung': 0, 'von': 0, 'Wettbewerb': 0, 'vielfältige': 0.06, 'Marktzugänge': 0.02, 'Den': 0.08, 'verbindlichen': 0.06, 'Werterahmen': 0.07, 'muss': 0, 'die': 0.08, 'Politik': 0, 'schaffen': 0.09, 'einen': 0.3, 'verantwortungsvollen': 0.35, 'Umgang': 0, 'mit': 0, 'Ressourcen': 0.29, 'oder': 1.0, 'Lohngleichheit': 0.85, 'Frau': 0, 'amp': 0.04, 'Mann': 0}",positive,"[0.007326913, 0.0016594194, 0.9910137]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"#Frauenstreik2019 in #Lenzburg mit beinahe 100 Frauen. 💪💪💪
Es ist Zeit für Lohngleichheit und Verbesserung von Familie und Beruf. #GleichberechtigungPunktAmen https://t.co/Ne9BeK23Jg",frauenstreik2019 lenzburg beinahe frauen zeit lohngleichheit verbesserung familie beruf gleichberechtigungpunktamen,,,,,,,,,,,,,"{'Frauenstreik2019': 0, 'in': 0.03, 'Lenzburg': 0.1, 'mit': 0.04, 'beinahe': 0, '100': 0, 'Frauen': 0.08, 'Es': 0.13, 'ist': 0.13, 'Zeit': 0.71, 'für': 0.39, 'Lohngleichheit': 0.575, 'und': 0.07, 'Verbesserung': 0, 'von': 0, 'Familie': 0.16, 'Beruf': 0, 'GleichberechtigungPunktAmen': 0}",positive,"[0.0058863875, 0.0014190964, 0.9926945]",,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.2749999999999999,negative,@nickglaettli Keine grundsätzlich schlechte Idee die #Individualbesteuerung. Der bürokratische Aufwand ist hoch und die Umstellung nicht so einfach wie behauptet. Es müsste hier Möglichkeiten zur gemeinsamen erleichterten Steuererklärung geben für Ehepaare.,grundsätzlich schlecht idee individualbesteuerung bürokratische aufwinden hoch umstellung einfach behaupten müsste möglichkeiten gemeinsam erleichtern steuererklärung geben ehepaare,,,,,,,,,,,,,,,,"{'Keine': 0, 'grundsätzlich': 0, 'schlechte': 0.09, 'Idee': 0, 'die': 0.1, 'Individualbesteuerung': 0.925, 'Der': 0.1, 'bürokratische': 0.28, 'Aufwand': 0, 'ist': 0.04, 'hoch': 0.18, 'und': 0.09, 'Umstellung': 0.16, 'nicht': 0.18, 'so': 0, 'einfach': 0, 'wie': 0, 'behauptet': 0, 'Es': 0.04, 'müsste': 0, 'hier': 0, 'Möglichkeiten': 0.05, 'zur': 0.1, 'gemeinsamen': 0, 'erleichterten': 0, 'Steuererklärung': 0.12, 'geben': 0, 'für': 0.03, 'Ehepaare': 0.07}",positive,"[0.1590436, 0.028928913, 0.8120275]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Ich will mich einsetzen für gute Direktzahlungs- und Produktionssysteme. Wir brauchen sinnvolle politische Systeme und Ziele für die Landwirtschaft, keine Schuldzuweisungen. https://t.co/RquBIMS5Ms https://t.co/tt7yEDnWRs",einsetzen gut direktzahlungs produktionssysteme brauchen sinnvoll politische systeme ziele landwirtschaft schuldzuweisungen,,,,,,,,,,,,,,,,,,,"{'Ich': 0.16, 'will': 0, 'mich': 0, 'einsetzen': 0, 'für': 0.04, 'gute': 0, 'Direktzahlungs-': 0.785, 'und': 0.05, 'Produktionssysteme': 0.14500000000000002, 'Wir': 0.12, 'brauchen': 0.29000000000000004, 'sinnvolle': 0.15, 'politische': 0.12, 'Systeme': 0.1, 'Ziele': 0.06, 'die': 0, 'Landwirtschaft': 0.1, 'keine': 0, 'Schuldzuweisungen': 0}",positive,"[0.005587045, 0.0039660893, 0.9904469]",,,,,,,,,,"{'Ich': 0.1, 'will': 0, 'mich': 0, 'einsetzen': 0, 'für': 0.2, 'gute': 0, 'Direktzahlungs-': 0.065, 'und': 0.18, 'Produktionssysteme': 0.145, 'Wir': 0.84, 'brauchen': 0.555, 'sinnvolle': 0.65, 'politische': 0.15, 'Systeme': 0.21, 'Ziele': 0.22, 'die': 0, 'Landwirtschaft': 0.36, 'keine': 0, 'Schuldzuweisungen': 0}",positive,"[0.09759869, 0.019959293, 0.88244194]",positive
0.0,0.0,14.0,-0.6,negative,"Ein grausige Enthüllung der @RepublikMagazin! Schlimm, was bei #globegarden abgeht. Zu wenig Betreuerinnen, automatischer Lohnabzug, schlechtes und zu wenig Essen. Gewinn vor Kindswohl!!!Wer noch immer an die Allmacht der Wirtschaft glaubt, liegt falsch. #sozialemarktwirtschaft https://t.co/DOeLdwyzvv",grausig enthüllung schlimm globegarden abgehen wenig betreuerinnen automatisch lohnabzug schlecht wenig essen gewinn kindswohl wer immer allmacht wirtschaft glauben liegen falsch sozialemarktwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.03, 'grausige': 0.08, 'Enthüllung': 0, 'der': 0.06, 'Schlimm': 0, 'was': 0, 'bei': 0.03, 'globegarden': 0.07, 'abgeht': 0.01, 'Zu': 0, 'wenig': 0.02, 'Betreuerinnen': 0, 'automatischer': 0.02, 'Lohnabzug': 0.03, 'schlechtes': 0.04, 'und': 0.03, 'zu': 0, 'Essen': 0, 'Gewinn': 0.04, 'vor': 0.02, 'Kindswohl!!!Wer': 0.03, 'noch': 0.02, 'immer': 0, 'an': 0, 'die': 0.06, 'Allmacht': 0.12, 'Wirtschaft': 0, 'glaubt': 0.04, 'liegt': 0, 'falsch': 0, 'sozialemarktwirtschaft': 0.4475}",positive,"[0.07348585, 0.088700354, 0.8378138]",,,,,,,,,,negative
