answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,sentiment_tb
100.0,100.0,100.0,1.0,neutral,@MFrauchigerSVP Noch besser wäre die Kopplung des Rentenalters an die Lebenserwartung #BDP,gut kopplung rentenalters lebenserwartung bdp,,,,,,,"{'Noch': 0, 'besser': 0.68, 'wäre': 0.23, 'die': 0.64, 'Kopplung': 0, 'des': 0, 'Rentenalters': 0.735, 'an': 0, 'Lebenserwartung': 0.33, 'BDP': 0.28}",positive,"[0.08179035, 0.004078986, 0.9141307]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"""...so ist in der #Altersvorsorge weitgehend klar, dass Nachhaltigkeit eine Bindung des #Rentenalters an die Lebenserwartung erfordert."" 
Keine News für uns ex @BDPSchweiz -ler  https://t.co/IZOa6Fklpc",altersvorsorge weitgehend klaren nachhaltigkeit bindung rentenalters lebenserwartung erfordern news ex ler,,,,,,,"{'...': 0, 'so': 0, 'ist': 0.04, 'in': 0.06, 'der': 0.66, 'Altersvorsorge': 0.54, 'weitgehend': 0.06, 'klar': 0.07, 'dass': 0.11, 'Nachhaltigkeit': 0.16, 'eine': 0, 'Bindung': 0, 'des': 0, 'Rentenalters': 0.665, 'an': 0, 'die': 0.66, 'Lebenserwartung': 0.185, 'erfordert': 0.49, 'Keine': 0, 'News': 0.07, 'für': 0.05, 'uns': 0.08, 'ex': 0.04, '-ler': 0}",neutral,"[0.7826768, 0.12431127, 0.09301194]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Wer bei #Google arbeitet, verdient oft über 11000 Fr., erhält grosszügige Bonuszahlungen, gratis Frühstück, Lunch&amp;Dinner...kann kostenlos ins Fitness, hat flexible Arbeitszeiten, ein Büro beim HB, 5 Wochen Ferien, 3 Monate Vaterschaftsurlaub. 🤯
https://t.co/m3X2BogojJ",wer google arbeiten verdienen oft fr erhalten grosszügige bonuszahlungen gratis frühstück lunch ampinner kostenlos fitness flexible arbeitszeiten büro beim hb wochen ferien monate vaterschaftsurlaub,,,,,,,,,,"{'Wer': 0.02, 'bei': 0.03, 'Google': 0.03, 'arbeitet': 0.02, 'verdient': 0, 'oft': 0, 'über': 0.01, '11000': 0, 'Fr.': 0, 'erhält': 0, 'grosszügige': 0.03, 'Bonuszahlungen': 0.03, 'gratis': 0.065, 'Frühstück': 0.02, 'Lunch&ampinner': 0, '...': 0, 'kann': 0.11, 'kostenlos': 0.065, 'ins': 0, 'Fitness': 0.03, 'hat': 0, 'flexible': 0.07, 'Arbeitszeiten': 0.035, 'ein': 0, 'Büro': 0.05, 'beim': 0.03, 'HB': 0.04, '5': 0, 'Wochen': 0.19, 'Ferien': 0, '3': 0, 'Monate': 1.0, 'Vaterschaftsurlaub': 0.765, '🤯': 0}",neutral,"[0.8827757, 0.008089117, 0.10913523]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Umfrage zum #Vaterschaftsurlaub
@papizeit
https://t.co/ZgvOQll4Ns https://t.co/Ad0CYyrky4",umfrage vaterschaftsurlaub,,,,,,,,,,"{'Umfrage': 0, 'zum': 0, 'Vaterschaftsurlaub': 1.0}",neutral,"[0.5591453, 0.023767628, 0.41708717]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Ab heute gibt es das Anrecht auf 2 Wochen #Vaterschaftsurlaub. Ein erster, munziger Schritt zur #Elternzeit. @papizeit https://t.co/zKjZMLNXdV",ab heute geben anrecht wochen vaterschaftsurlaub erst munziger schritt elternzeit,,,,,,,,,,"{'Ab': 0, 'heute': 0.13, 'gibt': 0.07, 'es': 0, 'das': 0, 'Anrecht': 0, 'auf': 0, '2': 0, 'Wochen': 0.15, 'Vaterschaftsurlaub': 0.08, 'Ein': 0.11, 'erster': 0.06, 'munziger': 0, 'Schritt': 0.12, 'zur': 0.18, 'Elternzeit': 0.10500000000000001}",positive,"[0.005536776, 0.0018231181, 0.99264014]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @asba_j: Prima! Der Vaterschaftsurlaub tritt am 1. Januar 2021 in Kraft https://t.co/bi4k9LvwIo,prima vaterschaftsurlaub tritt januar kraft,,,,,,,,,,"{'Prima': 0, 'Der': 0, 'Vaterschaftsurlaub': 0.575, 'tritt': 0, 'am': 0, '1.': 0, 'Januar': 0.12, '2021': 0, 'in': 0, 'Kraft': 0}",positive,"[0.32655582, 0.014389311, 0.65905493]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Heute das letzte Mal als Stimmenzählerin in Rümlang - infolge Wegzugs. Das wird legen - wait for it - där! 
#BGInein
#JGSJa
#NFKJa
#VaterschaftsurlaubJa
#KinderabzügeJa
#ZLGnein
#StrGNein

#govote bis am 11!",heute letzte mal stimmenzählerin rümlang infolge wegzugs legen wait for it där bginein jgsja nfkja vaterschaftsurlaubja kinderabzügeja zlgnein strgnein govote,,,,,,,,,,"{'Heute': 0.01, 'das': 0.02, 'letzte': 0.01, 'Mal': 0, 'als': 0.01, 'Stimmenzählerin': 0.03, 'in': 0.01, 'Rümlang': 0, 'infolge': 0.01, 'Wegzugs': 0, 'Das': 0.01, 'wird': 0.02, 'legen': 0.01, 'wait': 0.01, 'for': 0.01, 'it': 0.01, 'där': 0, 'BGInein': 0.06, 'JGSJa': 0, 'NFKJa': 0, 'VaterschaftsurlaubJa': 0, 'KinderabzügeJa': 0, 'ZLGnein': 0.08, 'StrGNein': 0.07, 'govote': 0.05, 'bis': 0.01, 'am': 0, '11': 0}",positive,"[0.1783032, 0.10226432, 0.7194325]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @BDPSchweiz: Ja zum Vaterschaftsurlaub! @LorenzHess @papizeit #BDP #abst20 https://t.co/la5Qytamv1,ja vaterschaftsurlaub bdp abst20,,,,,,,,,,"{'Ja': 0, 'zum': 1.0, 'Vaterschaftsurlaub': 0.55, 'BDP': 0.11, 'abst20': 0.18}",positive,"[0.0014504609, 0.0010009105, 0.99754864]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @BDPSchweiz: Ja zum Vaterschaftsurlaub! @LandoltMartin @papizeit #BDP #abst20 https://t.co/tWePP39n94,ja vaterschaftsurlaub bdp abst20,,,,,,,,,,"{'Ja': 0, 'zum': 1.0, 'Vaterschaftsurlaub': 0.55, 'BDP': 0.11, 'abst20': 0.18}",positive,"[0.0014504609, 0.0010009105, 0.99754864]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Als #Stadtzürcherin den Einbürgerungstest wenig überraschend bestanden 😄

https://t.co/lrxfNvgMEm https://t.co/tl1ySbQKhU",stadtzürcherin einbürgerungstest wenig überraschen bestehen,,,,,,,,,,,,,"{'Als': 0, 'Stadtzürcherin': 0, 'den': 0.29, 'Einbürgerungstest': 0.66, 'wenig': 0, 'überraschend': 0, 'bestanden': 0}",neutral,"[0.68039536, 0.0074889506, 0.31211576]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @Mitte_Centre: Wir wollen eine bessere Vereinbarkeit von Familie und Beruf. Lohngleichheit, die Förderung flexibler Arbeitsmodelle für M…",gut vereinbarkeit familie beruf lohngleichheit förderung flexibel arbeitsmodelle m,,,,,,,,,,,,,,,,"{'Wir': 0.1, 'wollen': 0.27, 'eine': 0, 'bessere': 0.13, 'Vereinbarkeit': 0, 'von': 0, 'Familie': 0, 'und': 0, 'Beruf': 0, 'Lohngleichheit': 0.6299999999999999, 'die': 0.47, 'Förderung': 0, 'flexibler': 0.26, 'Arbeitsmodelle': 0.09, 'für': 0.24, 'M': 0.04, '…': 0}",positive,"[0.0042729457, 0.0017735087, 0.9939535]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @BDPSchweiz: Ja zur Beschaffung neuer Kampfflugzeuge! @LorenzHess #BDP #abst20 @sicherheit_ja https://t.co/oxEtOS10wr,ja beschaffung neu kampfflugzeuge bdp abst20,,,,,,,,,,,,,,,,,,,"{'Ja': 0, 'zur': 0.185, 'Beschaffung': 0.7, 'neuer': 0, 'Kampfflugzeuge': 0, 'BDP': 0.15, 'abst20': 0.18}",positive,"[0.064423665, 0.01720339, 0.918373]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"@MFrauchigerSVP Ich find, für ein derat und AUSSCHLIESSLICH schädliches Produkt muss die Marktwirtschaft mal zurückstecken.",find derat ausschliesslich schädlich produkt marktwirtschaft mal zurückstecken,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.26, 'find': 0, 'für': 0.08, 'ein': 0, 'derat': 0.33, 'und': 0.08, 'AUSSCHLIESSLICH': 0.12, 'schädliches': 0.23, 'Produkt': 0.05, 'muss': 0.2, 'die': 0.33, 'Marktwirtschaft': 0.38, 'mal': 0, 'zurückstecken': 0.11}",negative,"[0.0070145386, 0.95246726, 0.04051817]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"RT @DieJungeMitteCH: Es ist gut, dass die Schweiz nun bei der E-ID vorwärts macht! Wir dürfen von der Digitalisierung nicht abgehängt werde…",gut schweiz e id vorwärts dürfen digitalisierung abhängen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.01, 'ist': 0.01, 'gut': 0, 'dass': 0.02, 'die': 0, 'Schweiz': 0.02, 'nun': 0, 'bei': 0, 'der': 0, 'E-ID': 0, 'vorwärts': 0, 'macht': 0, 'Wir': 0.04, 'dürfen': 0, 'von': 0, 'Digitalisierung': 0, 'nicht': 0, 'abgehängt': 0, 'werde': 0, '…': 0}",neutral,"[0.87315774, 0.08300814, 0.04383419]",,,,positive
25.0,0.0,14.0,-0.5,negative,"@a_gossweiler @strauss_jannis @Haesler_Sansano Omg, e Ressource womer scho händ nöd nutze will eim de eigentlich Zwäck nöd passt... da fehled mer dWort. Zudem isch dUfgab vode Armee dLandesverteidigung und nöd ""Mänsche töte"". Wüsst nöd wenn eusi hütig Armee das überhaupt mal gmacht hetti.",omg e ressource womer scho händ nöd nutzen eim de eigentlich zwäck nöd passt fehled mer dwort zudem isch dufgab vode armee dlandesverteidigung nöd mänsche töten wüsst nöd eusi hütig armee überhaupt mal gmacht hetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Omg': 0.13, 'e': 0.04, 'Ressource': 0.02, 'womer': 0.04, 'scho': 0, 'händ': 0.02, 'nöd': 0, 'nutze': 0.05, 'will': 0, 'eim': 0.03, 'de': 0, 'eigentlich': 0.05, 'Zwäck': 0, 'passt': 0.02, '...': 0, 'da': 0, 'fehled': 0, 'mer': 0, 'dWort': 0, 'Zudem': 0.065, 'isch': 0, 'dUfgab': 0, 'vode': 0, 'Armee': 0.22, 'dLandesverteidigung': 0, 'und': 0.03, 'Mänsche': 0, 'töte': 0.02, 'Wüsst': 0.23, 'wenn': 0.36, 'eusi': 0, 'hütig': 0, 'das': 0.28, 'überhaupt': 0.295, 'mal': 0, 'gmacht': 0.22, 'hetti': 0}",neutral,"[0.3825684, 0.24966164, 0.36777]",negative
