answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,sentiment_tb
50.0,75.0,57.0,0.0,neutral,@Leitner_Davos @narimoldi @pensionskassen @schneidertino Wir haben nicht kapituliert. Nur die Realität erkannt u wollen die Renten erhalten!,kapitulieren realität erkennen u renten erhalten,,,,,,,,,,"{'Wir': 0.16, 'haben': 0.11, 'nicht': 0, 'kapituliert': 0, 'Nur': 0.61, 'die': 0.13, 'Realität': 1.0, 'erkannt': 1.0, 'u': 0.47, 'wollen': 0.39, 'Renten': 0.16, 'erhalten': 0}",negative,"[0.24126554, 0.70926887, 0.049465597]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@narimoldi @pensionskassen  @schneidertino @JCVPSchweiz Alles unfundierte Vorwürfe. Ohne Reform, gibts für Junge keine Rente mehr! #av2020 https://t.co/JxvRcHrlp1",unfundierte vorwürfe reform gibts junge rente mehr av2020,,,,,,,,,,"{'Alles': 0, 'unfundierte': 0, 'Vorwürfe': 0, 'Ohne': 0.04, 'Reform': 0.08, 'gibts': 0.04, 'für': 0.04, 'Junge': 0.07, 'keine': 0, 'Rente': 0, 'mehr': 0.06, 'av2020': 1.0}",negative,"[0.10375259, 0.7721204, 0.12412702]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"@AlainS1991 @Handyverkaufer @pensionskassen Es ändert aber nichts dran, dass tausende ihre Rente verlieren! Grund ist egal, Lösung brauchts!",ändern dran tausende rente verlieren grund egal lösung brauchts,,,,,,,,,,"{'Es': 0.3, 'ändert': 0, 'aber': 0.07, 'nichts': 0, 'dran': 0, 'dass': 0.07, 'tausende': 0.14, 'ihre': 0.08, 'Rente': 0, 'verlieren': 0.21, 'Grund': 0, 'ist': 0.3, 'egal': 0.18, 'Lösung': 1.0, 'brauchts': 0.05}",negative,"[0.15926832, 0.75313765, 0.08759406]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
75.0,100.0,86.0,0.5,negative,"@AlainS1991 @pensionskassen @rudolf_mohler @spschweiz Nach dem Motto: Lieber keine Rente, statt dass Junge etwas mehr zahlen. #kopfschüttel",motto lieb rente statt junge mehr zahlen kopfschüttel,,,,,,,,,,"{'Nach': 0.03, 'dem': 0.045, 'Motto': 0.23, 'Lieber': 0, 'keine': 0, 'Rente': 0, 'statt': 0.035, 'dass': 0, 'Junge': 0.08, 'etwas': 0, 'mehr': 0.07, 'zahlen': 0, 'kopfschüttel': 0.35}",negative,"[0.19842146, 0.48559237, 0.31598616]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Die CVP Freiburg lehnt die VI zum genossenschaftlichen Wohnungsbau mit 108 zu 15 Stimmen ab und ist für die Erweiterung zum Schutz vor Diskriminierung mit 109 zu 15 Stimmen. #adpdcfr #cvp @PDCFribourg,cvp freiburg lehnen vi genossenschaftlich wohnungsbau stimmen ab erweiterung schutz diskriminierung stimmen adpdcfr cvp,,,,,,,,,,,,,"{'Die': 0.07, 'CVP': 0.12, 'Freiburg': 0.12, 'lehnt': 0.21, 'die': 0.07, 'VI': 0, 'zum': 0.05500000000000001, 'genossenschaftlichen': 1.0, 'Wohnungsbau': 1.0, 'mit': 0.08, '108': 0, 'zu': 0.04, '15': 0, 'Stimmen': 0, 'ab': 0, 'und': 0.08, 'ist': 0.06, 'für': 0.06, 'Erweiterung': 0, 'Schutz': 0.12, 'vor': 0, 'Diskriminierung': 0.17, '109': 0, 'adpdcfr': 0.16, 'cvp': 0.12}",positive,"[0.21437012, 0.043733392, 0.7418965]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.7749999999999999,negative,"@ChristophGoste1 @DLSSLP1 Wieso eine persönliche Attacke? Das Wohl dieser Personen ist wichtig. Und ob sie mich wählen oder nicht, ist irrelevant.

Es ist richtig, dass man sich zum Land bekennt, wenn man mitbestimmen will. Wer sich als Bürger zweiter Klasse fühlt, kann dies durch Einbürgerung beheben.",wieso persönlich attacke wohl personen wichtig wählen irrelevant richtig land bekennen mitbestimmen wer bürger zweit klasse fühlen einbürgerung beheben,,,,,,,,,,,,,,,,"{'Wieso': 0, 'eine': 0, 'persönliche': 0.02, 'Attacke': 0.04, 'Das': 0.02, 'Wohl': 0, 'dieser': 0.52, 'Personen': 0, 'ist': 0.03, 'wichtig': 0.02, 'Und': 0.03, 'ob': 0, 'sie': 0, 'mich': 0.02, 'wählen': 0, 'oder': 0.02, 'nicht': 0.01, 'irrelevant': 0.07, 'Es': 0.03, 'richtig': 0, 'dass': 0, 'man': 0, 'sich': 0, 'zum': 0.02, 'Land': 0, 'bekennt': 0, 'wenn': 0.05, 'mitbestimmen': 0, 'will': 0, 'Wer': 0.04, 'als': 0, 'Bürger': 0, 'zweiter': 0.04, 'Klasse': 0.08, 'fühlt': 0.08, 'kann': 0.21, 'dies': 0, 'durch': 1.0, 'Einbürgerung': 1.0, 'beheben': 0.66}",positive,"[0.05113686, 0.0039102114, 0.9449529]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"@ChristophGoste1 @DLSSLP1 Ich fordere keine Assimilation, wenngleich ich sie befürworte. Aber ich fordere, dass man - will man politisch mitreden - auch zu diesem Land steht. Es steht allen offen, sich einbürgern zu lassen. 

Erleichterungen im Einbürgerungsprozess befürworte ich denn auch.",fordern assimilation wenngleich befürworten fordern politisch mitreden land stehen stehen offen einbürgern lassen erleichterungen einbürgerungsprozess befürworten,,,,,,,,,,,,,,,,"{'Ich': 0.1, 'fordere': 0.08, 'keine': 0, 'Assimilation': 0.06, 'wenngleich': 0.03, 'ich': 0.1, 'sie': 0, 'befürworte': 1.0, 'Aber': 0.02, 'dass': 0.02, 'man': 0, 'will': 0, 'politisch': 0, 'mitreden': 0.03, 'auch': 0.11, 'zu': 0.03, 'diesem': 0.02, 'Land': 0, 'steht': 0, 'Es': 0.04, 'allen': 0, 'offen': 0.07, 'sich': 0, 'einbürgern': 0, 'lassen': 0, 'Erleichterungen': 0, 'im': 0, 'Einbürgerungsprozess': 0.5449999999999999, 'denn': 0}",positive,"[0.0076017324, 0.002100174, 0.9902981]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@MFrauchigerSVP @nickglaettli @ToscanRalph @CVP_PDC Genau das Gleiche wie heute die Ehe. Für alle das Gleiche. Registration im Zivilstandsamt, Vorbereitung, Scheidung. Adoption auch. Ich bin persönlich noch gegen die Fortpflanzungsmedizin, aber wenn das Volk das will, dann sei es so.",genau gleich heute ehe all gleich registration zivilstandsamt vorbereitung scheidung adoption persönlich fortpflanzungsmedizin volk,,,,,,,,,,,,,,,,,,,"{'Genau': 0.23, 'das': 0, 'Gleiche': 0.04, 'wie': 0, 'heute': 0.06, 'die': 0.06, 'Ehe': 0.09, 'Für': 0.03, 'alle': 0.06, 'Registration': 0.08, 'im': 0, 'Zivilstandsamt': 0.065, 'Vorbereitung': 0.05, 'Scheidung': 0.14, 'Adoption': 0.25, 'auch': 0, 'Ich': 0.23, 'bin': 0, 'persönlich': 0.35, 'noch': 0.9, 'gegen': 1.0, 'Fortpflanzungsmedizin': 0.855, 'aber': 0.19, 'wenn': 0.08, 'Volk': 0.1, 'will': 0, 'dann': 0, 'sei': 0.1, 'es': 0, 'so': 0.07}",neutral,"[0.8470143, 0.074064575, 0.07892107]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@TheDudeLebovski @Chr_Ineichen @CVP_PDC @ZurichPride Wofür ich mich nie einsetzen werde, ist die Fortpflanzungsmedizin für homosexuelle Paare, denn die Natur hat für sie schlicht biologische Elternschaft nicht vorgesehen - bei Adoption ist das anders, da geht es um ein existierendes Kind und dessen Wohl.",wofür nie einsetzen fortpflanzungsmedizin homosexuell paare natur schleichen biologische elternschaft vorsehen adoption gehen existierend kind wohl,,,,,,,,,,,,,,,,,,,"{'Wofür': 0.46, 'ich': 0.15, 'mich': 0, 'nie': 0, 'einsetzen': 0, 'werde': 0, 'ist': 0.06, 'die': 0, 'Fortpflanzungsmedizin': 0.655, 'für': 0.02, 'homosexuelle': 0.11, 'Paare': 0.06, 'denn': 0, 'Natur': 0.06, 'hat': 0, 'sie': 0, 'schlicht': 0, 'biologische': 0, 'Elternschaft': 0.02, 'nicht': 0.24, 'vorgesehen': 0, 'bei': 0, 'Adoption': 0.03, 'das': 0, 'anders': 0.05, 'da': 0, 'geht': 0, 'es': 0.06, 'um': 0, 'ein': 0, 'existierendes': 0, 'Kind': 0, 'und': 0.02, 'dessen': 0, 'Wohl': 0.03}",positive,"[0.1562315, 0.0966141, 0.7471545]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"@rudolf_mohler @Juerg_Grossen Von mir aus gerne: Wenn ihr mir eine generelle Steuersenkung vorschlägt und dabei der Pendlerabzug fällt, bin auch ich an Bord. Wichtig ist, dass dem Mittelstand am Ende gleich viel zum Leben bleibt. 

Aber: Ist das mehrheitsfähig in Deiner Partei?",gerne generelle steuersenkung vorschlagen dabei pendlerabzug fällen bord wichtig mittelstand ende gleichen leben bleiben mehrheitsfähig partei,,,,,,,,,,,,,,,,,,,,,,"{'Von': 0, 'mir': 0, 'aus': 0, 'gerne': 0, 'Wenn': 0, 'ihr': 0, 'eine': 0, 'generelle': 0.53, 'Steuersenkung': 0.725, 'vorschlägt': 0, 'und': 0.48, 'dabei': 0, 'der': 0.02, 'Pendlerabzug': 0.2, 'fällt': 0.21, 'bin': 0, 'auch': 0, 'ich': 0.06, 'an': 0, 'Bord': 0, 'Wichtig': 0.07, 'ist': 0.03, 'dass': 0.03, 'dem': 0.03, 'Mittelstand': 0.06, 'am': 0, 'Ende': 0, 'gleich': 0.02, 'viel': 0.02, 'zum': 0.03, 'Leben': 0.07, 'bleibt': 0, 'Aber': 0.02, 'Ist': 0.03, 'das': 0.03, 'mehrheitsfähig': 0.09, 'in': 0.02, 'Deiner': 0, 'Partei': 0.08}",neutral,"[0.8500184, 0.05293932, 0.09704226]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
25.0,25.0,14.0,-0.425,negative,"@narimoldi @hedilamnna Und wie finanzieren wir die von der Politik bereits beschlossenen Projekte? Ich finde Steuersenkungen auch gut, aber man sollte eine derart drastische Senkung zu Ende denken. Der Bund würde Milliardenverluste machen und wir würden danach den Preis in höheren Steuern bezahlen.",finanzieren politik bereits beschlossen projekte finden steuersenkungen gut sollen derart drastisch senkung ende denken bund milliardenverluste danach preis hoch steuern bezahlen,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.01, 'wie': 0.04, 'finanzieren': 0.03, 'wir': 0, 'die': 0.01, 'von': 0, 'der': 0.01, 'Politik': 0, 'bereits': 0.01, 'beschlossenen': 0.02, 'Projekte': 0.04, 'Ich': 0.05, 'finde': 0, 'Steuersenkungen': 0.6950000000000001, 'auch': 0, 'gut': 0, 'aber': 0.37, 'man': 0, 'sollte': 0.06, 'eine': 0, 'derart': 0.01, 'drastische': 0.1, 'Senkung': 0, 'zu': 0, 'Ende': 0, 'denken': 0.25, 'Der': 0.01, 'Bund': 0, 'würde': 0.02, 'Milliardenverluste': 0.04, 'machen': 0.02, 'und': 0.01, 'würden': 0.02, 'danach': 0.01, 'den': 0.01, 'Preis': 0.03, 'in': 0.04, 'höheren': 0.02, 'Steuern': 0, 'bezahlen': 0.02}",positive,"[0.0017807913, 0.0012833539, 0.99693584]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,negative,"@LewinLempert Die @GSoASchweiz und ihre Experten 😄. Na dann, ich fordere dann das nächste Mal auch Steuersenkungen gestützt auf die Meinung von Hakan Yakin. #lächerlich",experten na fordern nächst mal steuersenkungen stützen meinung hakan yakin lächerlich,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.08, 'und': 0.1, 'ihre': 0.07, 'Experten': 0.14, 'Na': 0.06, 'dann': 0.05, 'ich': 0.06, 'fordere': 0, 'das': 0, 'nächste': 0.07, 'Mal': 0, 'auch': 0.11, 'Steuersenkungen': 0.21000000000000002, 'gestützt': 0, 'auf': 0.06, 'die': 0.08, 'Meinung': 0.13, 'von': 0, 'Hakan': 0.15, 'Yakin': 0, 'lächerlich': 1.0}",neutral,"[0.7154975, 0.20691048, 0.077592]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
