answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"Die @jglp_sg hat die Parolen für die Abstimmungen vom 27.09.2020 gefasst.

❌Nein zur #Kündigungsinitiative
❌Nein zum #Abschussgesetz
❌Nein zur #Mogelpackung
✅JA zum #Vaterschaftsurlaub
✅JA zur #Kampfflugzeugbeschaffung

Zur Medienmitteilung: https://t.co/lo3obqB6xz",parolen abstimmungen gefasst nein kündigungsinitiative nein abschussgesetz nein mogelpackung ja vaterschaftsurlaub ja kampfflugzeugbeschaffung medienmitteilung,"{'Die': 0.05, 'hat': 0, 'die': 0.05, 'Parolen': 0.12, 'für': 0.02, 'Abstimmungen': 0, 'vom': 0.05, '27.09.2020': 0, 'gefasst': 0, 'Nein': 0.06, 'zur': 0.05, 'Kündigungsinitiative': 0.045, 'zum': 0.05, 'Abschussgesetz': 0, 'Mogelpackung': 0, 'JA': 0, 'Vaterschaftsurlaub': 0.61, 'Kampfflugzeugbeschaffung': 0.08249999999999999, 'Zur': 0.05, 'Medienmitteilung': 0.065}",positive,"[0.045674916, 0.013496376, 0.94082874]",,,,,,,"{'Die': 0.26, 'hat': 0, 'die': 0.26, 'Parolen': 0.12, 'für': 0.03, 'Abstimmungen': 0, 'vom': 0.26, '27.09.2020': 0, 'gefasst': 0, 'Nein': 0.14, 'zur': 0.315, 'Kündigungsinitiative': 0.09000000000000001, 'zum': 0.315, 'Abschussgesetz': 0, 'Mogelpackung': 0, 'JA': 0, 'Vaterschaftsurlaub': 0.18, 'Kampfflugzeugbeschaffung': 0.2425, 'Zur': 0.315, 'Medienmitteilung': 0.5650000000000001}",neutral,"[0.4878639, 0.027644537, 0.48449153]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@FurbieMiller @jglpCH @Willkuer_NEIN Umweltschutzbestimmungen? Und Art. 239 StGB?,umweltschutzbestimmungen art stgb,,,,,,,,,,,,,"{'Umweltschutzbestimmungen': 0.40499999999999997, 'Und': 0.91, 'Art': 0, '239': 0, 'StGB': 0}",neutral,"[0.96624213, 0.023858603, 0.009899269]",,,,,,,neutral
50.0,75.0,71.0,0.15,neutral,"@morvjn Ich will, dass Unternehmen, deren Geschäftspraxis darin besteht, durch Umgehung von Umweltschutz- oder Arbeitsrechtsbestimmungen bessere Gewinnmarchen zu erzielen, zur Rechenschaft gezogen werden. Dass hat nichts mit Hass, sondern mit der Durchsetzung von Recht zu tun.",unternehmen geschäftspraxis darin bestehen umgehung umweltschutz arbeitsrechtsbestimmungen gut gewinnmarchen erzielen rechenschaft ziehen hass durchsetzung recht tun,,,,,,,,,,,,,"{'Ich': 0.64, 'will': 0, 'dass': 0.05, 'Unternehmen': 0, 'deren': 0.66, 'Geschäftspraxis': 0.075, 'darin': 0, 'besteht': 0, 'durch': 0, 'Umgehung': 0, 'von': 0, 'Umweltschutz-': 0.08, 'oder': 0.05, 'Arbeitsrechtsbestimmungen': 0.03, 'bessere': 0.11, 'Gewinnmarchen': 0.04, 'zu': 0.02, 'erzielen': 0, 'zur': 0.015, 'Rechenschaft': 0, 'gezogen': 0, 'werden': 0, 'Dass': 0.05, 'hat': 0, 'nichts': 0.04, 'mit': 0.02, 'Hass': 0, 'sondern': 0.03, 'der': 0.01, 'Durchsetzung': 0.02, 'Recht': 0.03, 'tun': 0.02}",negative,"[0.3143334, 0.47987136, 0.20579532]",,,,,,,neutral
50.0,75.0,71.0,0.15,neutral,"@morvjn @themattmueller_ @Jungfreisinnige @BuergKomitee @konzern_vi Ich will, dass Unternehmen, deren Geschäftspraxis darin besteht, durch Umgehung von Umweltschutz- oder Arbeitsrechtsbestimmungen bessere Gewinnmarchen zu erzielen, zur Rechenschaft gezogen werden. Dass hat nichts mit Hass, sondern mit der Durchsetzung von Recht zu tun.",unternehmen geschäftspraxis darin bestehen umgehung umweltschutz arbeitsrechtsbestimmungen gut gewinnmarchen erzielen rechenschaft ziehen hass durchsetzung recht tun,,,,,,,,,,,,,"{'Ich': 0.64, 'will': 0, 'dass': 0.05, 'Unternehmen': 0, 'deren': 0.66, 'Geschäftspraxis': 0.075, 'darin': 0, 'besteht': 0, 'durch': 0, 'Umgehung': 0, 'von': 0, 'Umweltschutz-': 0.08, 'oder': 0.05, 'Arbeitsrechtsbestimmungen': 0.03, 'bessere': 0.11, 'Gewinnmarchen': 0.04, 'zu': 0.02, 'erzielen': 0, 'zur': 0.015, 'Rechenschaft': 0, 'gezogen': 0, 'werden': 0, 'Dass': 0.05, 'hat': 0, 'nichts': 0.04, 'mit': 0.02, 'Hass': 0, 'sondern': 0.03, 'der': 0.01, 'Durchsetzung': 0.02, 'Recht': 0.03, 'tun': 0.02}",negative,"[0.3143334, 0.47987136, 0.20579532]",,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@JoelDrittenbass Kann man so nicht sagen. Das Schweizer Umwelt- und Arbeitnehmerschutzrecht entspricht ""anerkannten Menschenrechten und Umweltschutzstandards"". Das Parlament würde mit einer solchen Gesetzgebung dem Wesen der Initiative nachkommen.",sagen schweizer umwelt arbeitnehmerschutzrecht entsprechen anerkannt menschenrechten umweltschutzstandards parlament solch gesetzgebung wesen initiative nachkommen,,,,,,,,,,,,,"{'Kann': 0.09, 'man': 0, 'so': 0, 'nicht': 0.09, 'sagen': 0.295, 'Das': 0.07, 'Schweizer': 0.12, 'Umwelt-': 0, 'und': 0.49, 'Arbeitnehmerschutzrecht': 0.30000000000000004, 'entspricht': 0.51, 'anerkannten': 1.0, 'Menschenrechten': 0.6950000000000001, 'Umweltschutzstandards': 0.405, 'Parlament': 0.19, 'würde': 0.16, 'mit': 0.06, 'einer': 0, 'solchen': 0.08, 'Gesetzgebung': 0.18, 'dem': 0.29000000000000004, 'Wesen': 0.09, 'der': 0.07, 'Initiative': 0.19, 'nachkommen': 0}",positive,"[0.080305606, 0.026938349, 0.89275604]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,@peterhettich Das meinte ich nicht: Wie bei allen Vertragsverhandlungen führt ein Ungleichgewicht zwischen den Partnern nicht immer zu ausgewogenen Lösungen.  Investitionsschutzabkommen bedienen ein Interesse des Heimatstaates und werden daher durchgesetzt. Umweltschutz - nicht.,vertragsverhandlungen führen ungleichgewicht partnern immer ausgewogen lösungen investitionsschutzabkommen bedienen interesse heimatstaates daher durchsetzen umweltschutz,,,,,,,,,,,,,"{'Das': 0.03, 'meinte': 0, 'ich': 0.02, 'nicht': 1.0, 'Wie': 0.03, 'bei': 0, 'allen': 0, 'Vertragsverhandlungen': 0.03, 'führt': 0, 'ein': 0, 'Ungleichgewicht': 0.09, 'zwischen': 0.03, 'den': 0.03, 'Partnern': 0.03, 'immer': 0.09, 'zu': 0.03, 'ausgewogenen': 0.07, 'Lösungen': 0.04, 'Investitionsschutzabkommen': 0.375, 'bedienen': 0.14, 'Interesse': 0, 'des': 0, 'Heimatstaates': 0.025, 'und': 0.05, 'werden': 0, 'daher': 0, 'durchgesetzt': 0.22, 'Umweltschutz': 0.57}",neutral,"[0.6234636, 0.29908767, 0.077448756]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"@peterhettich Wir kennen (und schätzen) auch andere Formen der extraterritorialen Schutzpflichten, bspw. bei Investitionsschutzabkommen. Dass solche im Unterschied zu griffigen Umweltschutzabkommen zustandekommen, ist oftmals den politischen/rechtlichen Umständen im Gaststaat geschuldet.",kennen schätzen formen extraterritorialen schutzpflichten bspw investitionsschutzabkommen unterscheiden griffig umweltschutzabkommen zustandekommen oftmals politisch rechtlich umständen gaststaat schulden,,,,,,,,,,,,,"{'Wir': 0.04, 'kennen': 0.04, 'und': 0.04, 'schätzen': 0, 'auch': 0.06, 'andere': 0, 'Formen': 0.65, 'der': 0.07, 'extraterritorialen': 0.22, 'Schutzpflichten': 0.365, 'bspw.': 0, 'bei': 0, 'Investitionsschutzabkommen': 0.38, 'Dass': 0, 'solche': 0.12, 'im': 0, 'Unterschied': 0, 'zu': 0.65, 'griffigen': 0, 'Umweltschutzabkommen': 1.0, 'zustandekommen': 0.135, 'ist': 0, 'oftmals': 0.11, 'den': 0.07, 'politischen': 0.12, 'rechtlichen': 0.16, 'Umständen': 0.09, 'Gaststaat': 0.11, 'geschuldet': 0}",positive,"[0.09431016, 0.032173596, 0.87351626]",,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @glp_sg: #EsistZeit, dem #Umweltschutz #Artenschutz #Biodiversität #Klimaschutz endlich die nötige Priorität einzuräumen. Genug geredet,…",esistzeit umweltschutz artenschutz biodiversität klimaschutz endlich nötig priorität einräumen genug reden,,,,,,,,,,,,,"{'EsistZeit': 0, 'dem': 0.24, 'Umweltschutz': 0.32499999999999996, 'Artenschutz': 0.22999999999999998, 'Biodiversität': 0.18, 'Klimaschutz': 0.16999999999999998, 'endlich': 0, 'die': 0.36, 'nötige': 0.22, 'Priorität': 0.36, 'einzuräumen': 0.12, 'Genug': 0.08, 'geredet': 0.13, '…': 0}",positive,"[0.049099445, 0.014892685, 0.93600786]",,,,,,,positive
25.0,25.0,28.0,-0.35,negative,RT @uelifisch: Die FDP soll sich mehr für den Klima- und Umweltschutz engagieren: https://t.co/vt1DzK2oqh Und wem es bei der FDP zu langsam…,fdp mehr klima umweltschutz engagieren wer fdp langsam,,,,,,,,,,,,,"{'Die': 0.02, 'FDP': 0.02, 'soll': 0, 'sich': 0, 'mehr': 0.28, 'für': 0.04, 'den': 0.02, 'Klima-': 0.46, 'und': 0.17, 'Umweltschutz': 0.725, 'engagieren': 0, 'Und': 0.17, 'wem': 0, 'es': 0.02, 'bei': 0.02, 'der': 0.02, 'zu': 0.4, 'langsam': 0.06, '…': 0}",positive,"[0.112140864, 0.09489034, 0.79296875]",,,,,,,negative
100.0,100.0,86.0,0.7,negative,RT @PVuichard: Offenbar ist weder Umweltschutz noch Wissenschaft in der #DNA der FDP - Warum sonst müssten sie zuerst bei ihren Mitgliedern…,offenbaren weder umweltschutz wissenschaft dna fdp warum müssten zuerst mitgliedern,,,,,,,,,,,,,"{'Offenbar': 1.0, 'ist': 0.22, 'weder': 1.0, 'Umweltschutz': 0.27, 'noch': 0, 'Wissenschaft': 0.13, 'in': 0.15, 'der': 0.06, 'DNA': 0.06, 'FDP': 0.06, 'Warum': 0.13, 'sonst': 0, 'müssten': 0.0425, 'sie': 0, 'zuerst': 0.05, 'bei': 0, 'ihren': 0, 'Mitgliedern': 0.03, '…': 0}",negative,"[0.05522181, 0.93276596, 0.012012217]",,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @grunliberale: Wir begrüssen den Gegenvorschlag zur Konzernverantwortungsinitiative. #Menschenrechte und #Umweltschutz müssen auch im Au…,begrüssen gegenvorschlag konzernverantwortungsinitiative menschenrechte umweltschutz müssen au,,,,,,,,,,,,,"{'Wir': 0.06, 'begrüssen': 0, 'den': 0.06, 'Gegenvorschlag': 0.06, 'zur': 0.06, 'Konzernverantwortungsinitiative': 0.0575, 'Menschenrechte': 0.32, 'und': 1.0, 'Umweltschutz': 0.51, 'müssen': 0.06, 'auch': 0.62, 'im': 0, 'Au': 0, '…': 0}",positive,"[0.005010024, 0.0020803902, 0.9929096]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"@OpLiberoPlus @wahlforschung0 @grunliberale @jglpCH @operationlibero Ah jetzt wird‘s konkreter 😉. Es gibt durchaus Teilgebiete, in welchen die EU-Rechtsetzung kritisch/intransparent sein mag (z.B. TTIP). Aber deshalb ist die glp auch für ein Rahmenabkommen und nicht für einen Beitritt. Also hopp, Mitglied werden: https://t.co/xx7Ukp2Np5",ah s konkret geben durchaus teilgebiete welch eu rechtsetzung kritisch intransparent mögen z b ttip deshalb glp rahmenabkommen beitreten hopp mitglied,,,,,,,,,,,,,,,,"{'Ah': 0.07, 'jetzt': 0.07, 'wird': 0, '‘': 0, 's': 0, 'konkreter': 0, 'Es': 0, 'gibt': 0, 'durchaus': 0, 'Teilgebiete': 0, 'in': 0, 'welchen': 0, 'die': 0, 'EU-Rechtsetzung': 0, 'kritisch': 0, 'intransparent': 0, 'sein': 0, 'mag': 0, 'z.B.': 0, 'TTIP': 0, 'Aber': 0, 'deshalb': 0, 'ist': 0, 'glp': 0, 'auch': 0, 'für': 0, 'ein': 0, 'Rahmenabkommen': 0, 'und': 0, 'nicht': 0, 'einen': 0, 'Beitritt': 0, 'Also': 0, 'hopp': 0, 'Mitglied': 0, 'werden': 0}",neutral,"[0.4712845, 0.37750718, 0.15120833]",,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @Elias_Giesinger: @JupaSG-Podium zur #TWI ist, wenn die konservative @DieJungeMitteSG beim ökologischen Wandel in der Landwirtschaft auf…",podium twi konservative beim ökologisch wandel landwirtschaft,,,,,,,,,,,,,,,,,,,"{'-Podium': 0, 'zur': 1.0, 'TWI': 0.09, 'ist': 0.38, 'wenn': 0, 'die': 1.0, 'konservative': 0.64, 'beim': 1.0, 'ökologischen': 0.24, 'Wandel': 0.39, 'in': 0.16, 'der': 1.0, 'Landwirtschaft': 0.28, 'auf': 0.45, '…': 0}",positive,"[0.2448014, 0.025613058, 0.7295855]",neutral
75.0,75.0,71.0,0.35,neutral,"@ThomasKuster12 Ein bisschen mehr staatliche Überwachung, dafür sicher keine Eigenverantwortung in der Landwirtschaft. Kann man machen...",bisschen mehr staatliche überwachung dafür sichern eigenverantwortung landwirtschaft,,,,,,,,,,,,,,,,,,,"{'Ein': 0.1, 'bisschen': 0.28, 'mehr': 0.14, 'staatliche': 0.1, 'Überwachung': 0, 'dafür': 0, 'sicher': 0, 'keine': 0, 'Eigenverantwortung': 0.31, 'in': 0.15, 'der': 0, 'Landwirtschaft': 0.32, 'Kann': 0.19, 'man': 0, 'machen': 0.19, '...': 0}",neutral,"[0.51529306, 0.07505093, 0.40965602]",positive
50.0,75.0,57.0,0.0,neutral,"RT @glp_sg: Podium – Zukunft Landwirtschaft | Landwirtschaft und Nachhaltigkeit – Geht das zusammen?
WANN: 27.08.2019
ZEIT: 19:00 Uhr
ORT:…",podium zukunft landwirtschaft landwirtschaft nachhaltigkeit gehen zusammen wann zeit uhr ort,,,,,,,,,,,,,,,,,,,"{'Podium': 0.51, '–': 0, 'Zukunft': 0, 'Landwirtschaft': 0, 'und': 0, 'Nachhaltigkeit': 0, 'Geht': 0, 'das': 0, 'zusammen': 0, 'WANN': 0, '27.08.2019': 0, 'ZEIT': 0, '19:00': 0, 'Uhr': 0, 'ORT': 0, '…': 0}",neutral,"[0.83676535, 0.014610351, 0.14862433]",neutral
100.0,100.0,100.0,0.9,neutral,"RT @GrassSelina: Hochkarätiger Anlass der Jungen Grünliberalen St.Gallen: Podium ""Nachhaltige Landwirtschaft"". Wir freuen uns auf zahlreich…",hochkarätig anlass jung grünliberalen st gallen podium nachhaltig landwirtschaft freuen zahlreich,,,,,,,,,,,,,,,,,,,"{'Hochkarätiger': 0, 'Anlass': 0, 'der': 0.07, 'Jungen': 0, 'Grünliberalen': 0.12, 'St.': 0, 'Gallen': 0.14, 'Podium': 0.3, 'Nachhaltige': 1.0, 'Landwirtschaft': 1.0, 'Wir': 0.05, 'freuen': 0, 'uns': 0, 'auf': 0, 'zahlreich': 0.04, '…': 0}",positive,"[0.0007164352, 0.0010342862, 0.9982493]",positive
