answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,negative,"@LangstrumpfPipo @Simone_Richner @CCC_CH @swicoDEU @SeverinPflueger @Lukas_Stiefel @Claude_Grosjean @matthias_egli @DariusAzarpey @meliracine @ursrhyner @AndreaKuhnSenn @SarahJamieLewis Moratorium ist nicht Zielführend. Das Beste Produkt wird es eh schaffen. E-Voting wird kommen. Nur schon wegen den knapp 800'000 Ausland-Schweizer welche schon lange laut danach schreien, weil briefliche Wahl nicht funktioniert. @auslandschweiz @swissabroad",moratorium zielführend gut produkt eh schaffen e voting kommen schon wegen knapp ausland schweizer welch schon lang laut danach schreien briefliche wahl funktionieren,,,,,,,,,,,,,"{'Moratorium': 0.11, 'ist': 0.08, 'nicht': 0.09, 'Zielführend': 0, 'Das': 0.08, 'Beste': 0.1, 'Produkt': 0.07, 'wird': 0.51, 'es': 0.08, 'eh': 0, 'schaffen': 0, 'E-Voting': 0, 'kommen': 0.48, 'Nur': 0, 'schon': 0, 'wegen': 0.09, 'den': 0.08, 'knapp': 0, ""800'000"": 0, 'Ausland-Schweizer': 0.08, 'welche': 0, 'lange': 0.03, 'laut': 0, 'danach': 0, 'schreien': 0, 'weil': 0.09, 'briefliche': 0, 'Wahl': 0, 'funktioniert': 0.08}",negative,"[0.30191755, 0.5842658, 0.11381662]",,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,86.0,0.4333333333333333,negative,"@Seegras @LangstrumpfPipo @CCC_CH @swicoDEU @SeverinPflueger @Lukas_Stiefel @Claude_Grosjean @matthias_egli @Simone_Richner @DariusAzarpey @meliracine @ursrhyner @AndreaKuhnSenn Moment, andere IT-Security-Leute meinen: Machbar. Ihr sind Euch wohl nicht einig. Kein Problem: derjenige der das Beste Produkt hierzu entwickelt, wird fürs E-Voting gekauft. Statt per se gegen E-Voting zu sein empfehle ich: Weiterentwicklung! 💪",moment it security leute machbar wohl problem derjenige gut produkt hierzu entwickeln fürs e voting kaufen statt per se e voting empfehlen weiterentwicklung,,,,,,,,,,,,,"{'Moment': 0, 'andere': 0, 'IT-Security-Leute': 0, 'meinen': 0.07, 'Machbar': 0, 'Ihr': 0, 'sind': 0, 'Euch': 0.06, 'wohl': 0, 'nicht': 0, 'einig': 0, 'Kein': 0.03, 'Problem': 0.06, 'derjenige': 0.05, 'der': 0.03, 'das': 0, 'Beste': 0.05, 'Produkt': 0.09, 'hierzu': 0.04, 'entwickelt': 0, 'wird': 0, 'fürs': 0.03, 'E-Voting': 0, 'gekauft': 0.07, 'Statt': 0.035, 'per': 0.04, 'se': 0.07, 'gegen': 0.09, 'zu': 0, 'sein': 0.03, 'empfehle': 0.45, 'ich': 0.07, 'Weiterentwicklung': 0.73}",negative,"[0.25944602, 0.47519898, 0.26535493]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,positive,"@LangstrumpfPipo @CCC_CH @swicoDEU @SeverinPflueger @Lukas_Stiefel @Claude_Grosjean @matthias_egli @Simone_Richner @DariusAzarpey @meliracine @ursrhyner @AndreaKuhnSenn E-Voting ist ein ""must have"" um die Demokratie weiter zu entwickeln. Gefahren im Internet sind Herausfordernd, aber lösbar. Dies zeigen die Erfahrungen mit E-Banking und weitere datensesitive Geschäfte im Internet!",e voting must have demokratie weit entwickeln gefahren internet herausfordernd lösbar zeigen erfahrungen e banking weit datensesitive geschäfte internet,,,,,,,,,,,,,"{'E-Voting': 0, 'ist': 0.16, 'ein': 0, 'must': 0.07, 'have': 0.03, 'um': 0.02, 'die': 0.11, 'Demokratie': 0.14, 'weiter': 0.04, 'zu': 0.02, 'entwickeln': 0.045000000000000005, 'Gefahren': 0, 'im': 0, 'Internet': 0.26, 'sind': 0.08, 'Herausfordernd': 0.11, 'aber': 0.13, 'lösbar': 0.27, 'Dies': 0, 'zeigen': 0, 'Erfahrungen': 0, 'mit': 0.19, 'E-Banking': 0, 'und': 0.19, 'weitere': 0.04, 'datensesitive': 0, 'Geschäfte': 0}",positive,"[0.104358256, 0.24615723, 0.6494845]",,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,RT @FDP_Liberalen: Die neue @gfsbern-Umfrage ist da. Stand heute würden die #Kündigungsinitiative abgelehnt und die neuen #Kampfflugzeuge a…,neue umfrage stehen heute kündigungsinitiative ablehnen neu kampfflugzeuge a,,,,,,,,,,,,,,,,"{'Die': 0.8, 'neue': 1.0, '-Umfrage': 0.23, 'ist': 0.12, 'da': 0, 'Stand': 0, 'heute': 0.11, 'würden': 0.16, 'die': 0.8, 'Kündigungsinitiative': 0.18, 'abgelehnt': 0, 'und': 0.28, 'neuen': 1.0, 'Kampfflugzeuge': 0, 'a': 0.43, '…': 0}",neutral,"[0.65004337, 0.141625, 0.20833166]",,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,RT @FDPZG: Die Zuger FDP empfiehlt die JA-Parole für die Anschaffung von neuen Kampfflugzeuge. #Kampfjets,zuger fdp empfehlen ja parole anschaffung neu kampfflugzeuge kampfjets,,,,,,,,,,,,,,,,"{'Die': 0.07, 'Zuger': 0.13, 'FDP': 0.14, 'empfiehlt': 0.17, 'die': 0.07, 'JA-Parole': 0, 'für': 0.07, 'Anschaffung': 0.15, 'von': 0, 'neuen': 0.08, 'Kampfflugzeuge': 0, 'Kampfjets': 0.445}",positive,"[0.3383044, 0.028407522, 0.633288]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Vor einem Jahr wurde ich zusammen mit @SeverinPflueger als digital-affinster unter allen  #Nationalratskandidaten CH-weit von der @swicoDEU gekürt. Corona lässt Grüssen... Weiterhin werde ich für den technologischen Fortschritt kämpfen! #Digitalisierung #blockchain https://t.co/v2t5nuZSKS,jahr zusammen digital affinster nationalratskandidaten ch weit küren corona lässt grüssen weiterhin technologisch fortschritt kämpfen digitalisierung blockchain,,,,,,,,,,,,,,,,,,,"{'Vor': 0, 'einem': 0, 'Jahr': 0.03, 'wurde': 0, 'ich': 0.04, 'zusammen': 0, 'mit': 0, 'als': 0, 'digital-affinster': 0, 'unter': 0, 'allen': 0, 'Nationalratskandidaten': 0, 'CH-weit': 0, 'von': 0, 'der': 0.03, 'gekürt': 0, 'Corona': 0.05, 'lässt': 0, 'Grüssen': 0.03, '...': 0, 'Weiterhin': 0, 'werde': 0, 'für': 0.03, 'den': 0.03, 'technologischen': 0.09, 'Fortschritt': 0.07, 'kämpfen': 0, 'Digitalisierung': 0, 'blockchain': 1.0}",positive,"[0.17063716, 0.08602255, 0.74334025]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @hjboesch: Die Digitalisierung wird unsere Arbeitsplätze nicht gefährden, sondern verändern – durchaus auch zum Besseren.
https://t.co/8…",digitalisierung arbeitsplätze gefährden verändern durchaus gut,,,,,,,,,,,,,,,,,,,"{'Die': 0.03, 'Digitalisierung': 0, 'wird': 0.08, 'unsere': 0.1, 'Arbeitsplätze': 0.13, 'nicht': 0.31, 'gefährden': 0.15, 'sondern': 0, 'verändern': 0.07, '–': 0, 'durchaus': 0, 'auch': 0, 'zum': 0, 'Besseren': 0}",positive,"[0.007324475, 0.0018036189, 0.99087197]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Neuland entdecken 💻💡 Die Schweiz will weiter. Machen wir Innovation möglich! Jetzt Neuland entdecken unter https://t.co/1Dtiq4fQSp 

#Digitalisierung #Neuland #möglichmachen #gemeinsamweiterkommen @FDPZG @FDP_Liberalen @teamFDPSchweiz https://t.co/JAjxNfjH4B",neuland entdecken schweiz weit innovation möglich neuland entdecken digitalisierung neuland möglichmachen gemeinsamweiterkommen,,,,,,,,,,,,,,,,,,,"{'Neuland': 0.64, 'entdecken': 0.47, 'Die': 0, 'Schweiz': 0.06, 'will': 0, 'weiter': 0, 'Machen': 0, 'wir': 0, 'Innovation': 0.1, 'möglich': 0.09, 'Jetzt': 0.57, 'unter': 1.0, 'Digitalisierung': 0, 'möglichmachen': 0.075, 'gemeinsamweiterkommen': 0.15}",neutral,"[0.48655313, 0.053906813, 0.45954007]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,News - Auswertung des Digitalisierungsmonitors von Swico https://t.co/mfZuEcPJF5,news auswertung digitalisierungsmonitors swico,,,,,,,,,,,,,,,,,,,"{'News': 0.69, 'Auswertung': 1.0, 'des': 0.47, 'Digitalisierungsmonitors': 0, 'von': 0.47, 'Swico': 0.27}",neutral,"[0.65150493, 0.00859161, 0.33990353]",,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,... mit Digitalisierung wird Bürokratie massiv abgebaut - hierzu bringe ich Kompetenzen mit nach Bern. Deshalb: Mein Name 2x auf Ihrer Liste. Vielen Dank! https://t.co/v2UE8fBOig,digitalisierung bürokratie massiv abbauen hierzu bringen kompetenzen bern deshalb name 2x liste danken,,,,,,,,,,,,,,,,,,,"{'...': 0, 'mit': 0.06, 'Digitalisierung': 0, 'wird': 0, 'Bürokratie': 0.17, 'massiv': 0, 'abgebaut': 0.36, 'hierzu': 0.07, 'bringe': 0.07, 'ich': 0.14, 'Kompetenzen': 0, 'nach': 0, 'Bern': 0.03, 'Deshalb': 0.07, 'Mein': 0.02, 'Name': 0.05, '2x': 0, 'auf': 0.02, 'Ihrer': 0, 'Liste': 0, 'Vielen': 0, 'Dank': 0.055}",negative,"[0.09790712, 0.6013966, 0.30069622]",,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Yes - bin Digitalisierung-Schweizer-Meister gemäss @swicoDEU ! Darum: Wähle Fortschritt, Modern &amp; Digital - 2x auf Deiner Liste! Vielen Dank! P.S.: gerne weiterempfehlen....

https://t.co/5akyTDchi5",yes digitalisierung schweizer meistern gemäss darum wählen fortschritt modern amp digital 2x liste danken p s gerne weiterempfehlen,,,,,,,,,,,,,,,,,,,"{'Yes': 0.08, 'bin': 0, 'Digitalisierung-Schweizer-Meister': 0.79875, 'gemäss': 0, 'Darum': 0.22, 'Wähle': 0.11, 'Fortschritt': 0.07, 'Modern': 0.08, 'amp': 0.07, 'Digital': 0.07, '2x': 0.06, 'auf': 0.03, 'Deiner': 0, 'Liste': 0, 'Vielen': 0, 'Dank': 0.04, 'P.S.': 0, 'gerne': 0.05, 'weiterempfehlen': 0.09, '....': 0}",positive,"[0.0017738052, 0.0013556371, 0.9968706]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Es freut mich informieren zu dürfen, dass ich gemäss dem DigitalisierungsMonitor der SWICO - (Wirtschaftsverband für die digitale Schweiz) - von allen... https://t.co/5akyTDchi5",freuen informieren dürfen gemäss digitalisierungsmonitor swico wirtschaftsverband digitale schweiz,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'freut': 0, 'mich': 0, 'informieren': 0.55, 'zu': 0.62, 'dürfen': 0, 'dass': 1.0, 'ich': 0.21, 'gemäss': 0.81, 'dem': 0.5, 'DigitalisierungsMonitor': 0, 'der': 0.38, 'SWICO': 0.2, 'Wirtschaftsverband': 0.31, 'für': 0.09, 'die': 0.38, 'digitale': 0.25, 'Schweiz': 0.09, 'von': 0, 'allen': 0, '...': 0}",positive,"[0.19335516, 0.009498119, 0.79714674]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Zug als Vorbild in Digitalisierung? Hier zeige ich wie die Zuger E-ID-Lösung auf der Blockchain funktioniert - mit dem Hinweis auch ein Blick auf die estonische Lösung zu werfen... #digitalisierung #zug #zugcity #cedricschmidzug https://t.co/akt3gEbFwy,zug vorbild digitalisierung zeigen zuger e id lösung blockchain funktionieren hinweis blick estonische lösung werfen digitalisierung zug zugcity cedricschmidzug,,,,,,,,,,,,,,,,,,,"{'Zug': 0.07, 'als': 0.02, 'Vorbild': 0, 'in': 0.02, 'Digitalisierung': 0, 'Hier': 0.01, 'zeige': 0.02, 'ich': 0.01, 'wie': 0.01, 'die': 0.02, 'Zuger': 0, 'E-ID-Lösung': 0.02, 'auf': 0.01, 'der': 0.02, 'Blockchain': 0.06, 'funktioniert': 0, 'mit': 0.01, 'dem': 0.02, 'Hinweis': 0, 'auch': 0, 'ein': 0, 'Blick': 0, 'estonische': 0.06, 'Lösung': 0.02, 'zu': 0.02, 'werfen': 0, '...': 0, 'digitalisierung': 0, 'zug': 0.07, 'zugcity': 0.1, 'cedricschmidzug': 1.0}",positive,"[0.3907325, 0.021264324, 0.5880032]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"@klemensiten Da sind wir nicht derselben Meinung. Der Markt regelt, die Nachfrage baut den Druck auf, sinnvolle Alternativen brauchen deren Förderung. Das sind Lösungsansätze. Echter Umweltschutz statt Ökosymbolik!",meinung markt regeln nachfragen bauen druck sinnvoll alternativ brauchen förderung lösungsansätze echt umweltschutz statt ökosymbolik,,,,,,,,,,,,,,,,,,,,,,"{'Da': 0, 'sind': 0.09, 'wir': 0, 'nicht': 0.04, 'derselben': 0.03, 'Meinung': 0.04, 'Der': 0.02, 'Markt': 0.03, 'regelt': 0.03, 'die': 0.02, 'Nachfrage': 0.03, 'baut': 0.02, 'den': 0.02, 'Druck': 0.03, 'auf': 0, 'sinnvolle': 0.04, 'Alternativen': 0.04, 'brauchen': 0.03, 'deren': 0, 'Förderung': 0, 'Das': 0.02, 'Lösungsansätze': 0.135, 'Echter': 0, 'Umweltschutz': 0.725, 'statt': 0.27, 'Ökosymbolik': 0}",positive,"[0.0017417257, 0.002100712, 0.9961576]",,,,,,,,,,positive
100.0,100.0,100.0,1.0,negative,"@SchwanderMurphy @retolipp @karl_rieder @rainmeie @go4Tesla @NZZaS EU-Beitritt wollen wir nicht. Ist auch nicht die Lösung hierzu. Wenn alle EU-Staaten im Winter auf Import setzen, dann funktionieren auch die ""Besten"" Netzverbunde im Europäischem Raume nicht. Wir sind also gut beraten, nicht auf Importe zu setzen.",eu beitreten lösung hierzu all eu staaten winter import setzen funktionieren gut netzverbunde europäisch raume gut beraten importe setzen,,,,,,,,,,,,,,,,,,,,,,,,,"{'EU-Beitritt': 0.04, 'wollen': 0.08, 'wir': 0, 'nicht': 0.05, 'Ist': 0, 'auch': 0, 'die': 0.02, 'Lösung': 1.0, 'hierzu': 0.22, 'Wenn': 0, 'alle': 0, 'EU-Staaten': 0.04, 'im': 0, 'Winter': 0.01, 'auf': 0.02, 'Import': 0, 'setzen': 0, 'dann': 0.03, 'funktionieren': 0, 'Besten': 0.03, 'Netzverbunde': 0.02, 'Europäischem': 0, 'Raume': 0, 'Wir': 0.02, 'sind': 0.04, 'also': 0, 'gut': 0, 'beraten': 0.01, 'Importe': 0, 'zu': 0.01}",negative,"[0.32579404, 0.6144422, 0.059763722]",,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,@Vituselena @FDP_Liberalen @FDPZG @fdp_urban @gewerbeverband @ZugerGewerbe Hier geht es um die Stützung unserer Gewerbler in dieser schweren Krise - nicht um die EU. Des Weiteren: Ihre Aussage ist falsch. Wir lehnen einen EU-Beitritt rigoros ab.,gehen stützung gewerbler schwer krise eu weit aussagen falsch lehnen eu beitreten rigoros ab,,,,,,,,,,,,,,,,,,,,,,,,,"{'Hier': 0, 'geht': 0, 'es': 0.39, 'um': 0, 'die': 0.04, 'Stützung': 0, 'unserer': 0.02, 'Gewerbler': 0, 'in': 0.05, 'dieser': 0.03, 'schweren': 0, 'Krise': 0.05, 'nicht': 0.06, 'EU': 0, 'Des': 0, 'Weiteren': 0, 'Ihre': 0.38, 'Aussage': 1.0, 'ist': 0.39, 'falsch': 0.06, 'Wir': 0.16, 'lehnen': 0, 'einen': 0, 'EU-Beitritt': 0.09000000000000001, 'rigoros': 0, 'ab': 0}",negative,"[0.118450075, 0.84836197, 0.033188038]",,,,,,,negative
0.0,0.0,0.0,-1.0,negative,"RT @kuendigung_nein: Warum es für den Schweizer Bildungs- und Forschungsplatz fatal wäre, wenn wegen der #Kündigungsinitiative die Bilatera…",warum schweizer bildungs forschungsplatz fatal wegen kündigungsinitiative bilatera,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Warum': 0.17, 'es': 0, 'für': 0.16, 'den': 0.11, 'Schweizer': 0.21, 'Bildungs-': 0, 'und': 1.0, 'Forschungsplatz': 0.36, 'fatal': 0.16, 'wäre': 0.07, 'wenn': 0.38, 'wegen': 0, 'der': 0.11, 'Kündigungsinitiative': 0, 'die': 0.11, 'Bilatera': 0.12, '…': 0}",positive,"[0.1003609, 0.095653154, 0.80398595]",,,,negative
100.0,100.0,100.0,0.85,neutral,"Door-to-door in #Steinhausen. Viele BürgerInnen schätzen unser Bildungssystem. @FDP_Liberalen steht für Bildung, Forschung &amp; Innovation. Der liberale Weg. Weil er Arbeitsplätze schafft.
#gemeinsamweiterkommen #TeamFDP #nationalratswahlen2019 #ständeratswahlen2019 #zug @FDPZG https://t.co/Slii08VJk7",door to door steinhausen bürgerinnen schätzen bildungssystem stehen bildung forschung amp innovation liberale arbeitsplätze schaffen gemeinsamweiterkommen teamfdp nationalratswahlen2019 ständeratswahlen2019 zug,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Door-to-door': 0, 'in': 0.08, 'Steinhausen': 0.13, 'Viele': 0, 'BürgerInnen': 0.78, 'schätzen': 0, 'unser': 0.44, 'Bildungssystem': 0.26, 'steht': 0.16, 'für': 0.11, 'Bildung': 0.1, 'Forschung': 0.08, 'amp': 0.03, 'Innovation': 0.07, 'Der': 0.03, 'liberale': 0.06, 'Weg': 0, 'Weil': 0.06, 'er': 0, 'Arbeitsplätze': 0.04, 'schafft': 0.07, 'gemeinsamweiterkommen': 0.02, 'TeamFDP': 0.05, 'nationalratswahlen2019': 0, 'ständeratswahlen2019': 0.025, 'zug': 0}",positive,"[0.003493883, 0.0023455352, 0.9941606]",,,,positive
