answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"RT @annajobin: #digitalisierung #job bei @parldigi:

Mitarbeiter/in Organisation und Kommunikation (30% – 50%)

https://t.co/IvkXsQhtY6 htt…",digitalisierung job mitarbeiter organisation kommunikation htt,,,,,,,,,,,,,,,,"{'digitalisierung': 1.0, 'job': 0.18, 'bei': 0.16, 'Mitarbeiter': 0, 'in': 0, 'Organisation': 0, 'und': 0.08, 'Kommunikation': 0.12, '–': 0, 'htt': 0, '…': 0}",neutral,"[0.67493045, 0.019098843, 0.30597064]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"«Wir haben eine Digitalisierungskrise. Bei manchen essenziellen Prozessen ist der Staat digital nicht einmal in der Steinzeit.»
Nein, wir reden nicht von einem Schwellenland, sondern von der reichen Schweiz... https://t.co/Xee3fbpMqf",digitalisierungskrise manch essenziell prozessen staat digital steinzeit nein reden schwellenland reich schweiz,,,,,,,,,,,,,,,,"{'«': 0, 'Wir': 0, 'haben': 0, 'eine': 0, 'Digitalisierungskrise': 0, 'Bei': 0, 'manchen': 0, 'essenziellen': 0, 'Prozessen': 0, 'ist': 0, 'der': 0, 'Staat': 0, 'digital': 0, 'nicht': 0, 'einmal': 0, 'in': 0, 'Steinzeit': 0, '»': 0, 'Nein': 0, 'wir': 0, 'reden': 0, 'von': 0, 'einem': 0, 'Schwellenland': 0, 'sondern': 0, 'reichen': 0, 'Schweiz': 0, '...': 0}",negative,"[0.0043257256, 0.9820264, 0.013647837]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @swicoDEU: #DigitaleEthik ist ein entscheidender Faktor für eine nachhaltige #Digitalisierung - aus diesem Grund haben wir den 《Digital…,digitaleethik entscheidend faktor nachhaltig digitalisierung grund digital,,,,,,,,,,,,,,,,"{'DigitaleEthik': 0, 'ist': 0.07, 'ein': 0, 'entscheidender': 0, 'Faktor': 0.26, 'für': 0.05, 'eine': 0, 'nachhaltige': 1.0, 'Digitalisierung': 0, 'aus': 0, 'diesem': 0.07, 'Grund': 0, 'haben': 0.07, 'wir': 0, 'den': 0.1, '《': 0, 'Digital': 0, '…': 0}",positive,"[0.0005605162, 0.0011180259, 0.9983215]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @CStunzi: ""Die Digitalisierung ein dringend notwendiges Beschleunigungsmittel. Mit den herkömmlichen, gemächlichen Massnahmen der Vergan…",digitalisierung dringen notwendig beschleunigungsmittel herkömmlich gemächlich massnahmen vergan,,,,,,,,,,,,,,,,"{'Die': 0.05, 'Digitalisierung': 0, 'ein': 0, 'dringend': 0.19, 'notwendiges': 0, 'Beschleunigungsmittel': 0, 'Mit': 0.05, 'den': 0.05, 'herkömmlichen': 0, 'gemächlichen': 0.12, 'Massnahmen': 0.12, 'der': 0.05, 'Vergan': 0.06, '…': 0}",positive,"[0.021558857, 0.015168739, 0.96327245]",,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Auftakt zur Sessionswoche: wie stellt sich die Digitalisierung in den Dienst der Nachhaltigkeit? Bitte ein Chancendiskurs!
Heute im asut-Bulletin https://t.co/c7hnlb9ofk",auftakt sessionswoche stellen digitalisierung dienen nachhaltigkeit bitte chancendiskurs heute asut bulletin,,,,,,,,,,,,,,,,"{'Auftakt': 0.18, 'zur': 0.055, 'Sessionswoche': 0, 'wie': 1.0, 'stellt': 0, 'sich': 0, 'die': 0.03, 'Digitalisierung': 0, 'in': 0.04, 'den': 0.03, 'Dienst': 0, 'der': 0.03, 'Nachhaltigkeit': 0.17, 'Bitte': 0, 'ein': 0, 'Chancendiskurs': 0, 'Heute': 0.06, 'im': 0, 'asut-Bulletin': 0}",positive,"[0.00806699, 0.0017856313, 0.9901474]",,,,,,,,,,positive
75.0,75.0,71.0,0.35,neutral,"„Wir müssen dafür sorgen, dass unsere Kunden wissen, dass wir mehr wissen, als sie wissen.“
Digitalisierung bringt eine Umkehr von Informationsassymetrie zulasten des Kunden. Transparenz schaffen heisst die Devise. 
#shift2020",müssen dafür sorgen kunden wissen mehr wissen wissen digitalisierung bringen umkehr informationsassymetrie zulasten kunden transparenz schaffen heisst devise shift2020,,,,,,,,,,,,,,,,"{'„': 0, 'Wir': 0, 'müssen': 0, 'dafür': 0, 'sorgen': 0, 'dass': 0, 'unsere': 0, 'Kunden': 0, 'wissen': 0, 'wir': 0, 'mehr': 0, 'als': 0, 'sie': 0, '“': 0, 'Digitalisierung': 0, 'bringt': 0, 'eine': 0, 'Umkehr': 0, 'von': 0, 'Informationsassymetrie': 0, 'zulasten': 0, 'des': 0, 'Transparenz': 0, 'schaffen': 0, 'heisst': 0, 'die': 0, 'Devise': 0, 'shift2020': 0}",positive,"[0.13515255, 0.40883133, 0.45601612]",,,,,,,,,,positive
100.0,100.0,100.0,1.0,positive,Ein Must für Verantwortungsträger der Digitalisierung! Ich freue mich seit Monaten auf die Konferenz. https://t.co/XWZ4la8uRa,must verantwortungsträger digitalisierung freuen seit monaten konferenz,,,,,,,,,,,,,,,,"{'Ein': 0.6, 'Must': 1.0, 'für': 0.06, 'Verantwortungsträger': 0.24, 'der': 0.1, 'Digitalisierung': 0, 'Ich': 0.11, 'freue': 0, 'mich': 0, 'seit': 0, 'Monaten': 0.13, 'auf': 0, 'die': 0.1, 'Konferenz': 0.13}",positive,"[0.0022902808, 0.0013654908, 0.99634427]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Plattform-Wirtschaft muss in der Schweiz möglich sein. 
„Alles andere wäre für ein Land, das in der Digitalisierung vorne mitspielen will, eine Kapitulation“
Klare Ansage von @MoritzCom in der @NZZaS https://t.co/SfgzfTIpMi",plattform wirtschaft schweiz möglich land digitalisierung vorne mitspielen kapitulation klaren ansagen,,,,,,,,,,,,,,,,"{'Plattform-Wirtschaft': 0.09, 'muss': 0.06, 'in': 0, 'der': 0, 'Schweiz': 0.06, 'möglich': 0.04, 'sein': 0, '„': 0, 'Alles': 0, 'andere': 0, 'wäre': 0, 'für': 0, 'ein': 0, 'Land': 0, 'das': 0, 'Digitalisierung': 0, 'vorne': 0, 'mitspielen': 0, 'will': 0, 'eine': 0, 'Kapitulation': 0, '“': 0, 'Klare': 0, 'Ansage': 0, 'von': 0}",neutral,"[0.76170933, 0.058266535, 0.18002416]",,,,,,,,,,neutral
100.0,100.0,100.0,1.0,positive,Deine Unterstützung freut mich sehr lieber Urs! Nun kämpfen wir schon einige Jahre zusammen für Startups und Digitalisierung - wir machen weiter so! https://t.co/Hs0aN12aMd,unterstützung freuen lieb urs kämpfen schon jahre zusammen startups digitalisierung weit,,,,,,,,,,,,,,,,"{'Deine': 0.02, 'Unterstützung': 0.04, 'freut': 0.03, 'mich': 0, 'sehr': 0.03, 'lieber': 0, 'Urs': 0.04, 'Nun': 0, 'kämpfen': 0, 'wir': 0, 'schon': 0, 'einige': 0, 'Jahre': 0.12, 'zusammen': 0.21, 'für': 0.18, 'Startups': 0.59, 'und': 1.0, 'Digitalisierung': 0, 'machen': 0, 'weiter': 0, 'so': 0}",positive,"[0.08109175, 0.004460028, 0.91444826]",,,,,,,,,,positive
100.0,100.0,100.0,1.0,positive,"Danke herzlich, Nadja Herz, für Deine Unterstützung. Diesmal dreht es sich mal nicht um Digitalisierung 
#EhefürAlle #LiebeistLiebe https://t.co/EF80wToroP",danke herzlich nadja herz unterstützung diesmal drehen mal digitalisierung ehefüralle liebeistliebe,,,,,,,,,,,,,,,,"{'Danke': 0.09, 'herzlich': 0, 'Nadja': 0.06, 'Herz': 0, 'für': 0.08, 'Deine': 0.04, 'Unterstützung': 0.13, 'Diesmal': 0.25, 'dreht': 0, 'es': 0, 'sich': 0, 'mal': 0, 'nicht': 1.0, 'um': 0, 'Digitalisierung': 0, 'EhefürAlle': 0.08, 'LiebeistLiebe': 0}",neutral,"[0.97459555, 0.010240392, 0.015164036]",,,,,,,,,,positive
50.0,75.0,71.0,0.15,neutral,"RT @swicoDEU: #Wahlen19 An alle Kandidierenden, bitte füllt doch unsere Zusatzbefragung, den Digitalisierungsmonitor, zusätzlich zur Befrag…",wahlen19 all kandidierend bitte füllen zusatzbefragung digitalisierungsmonitor zusätzlich befrag,,,,,,,,,,,,,,,,"{'Wahlen19': 0, 'An': 0, 'alle': 0, 'Kandidierenden': 0.06, 'bitte': 0, 'füllt': 0, 'doch': 0, 'unsere': 0.06, 'Zusatzbefragung': 0.225, 'den': 0.27, 'Digitalisierungsmonitor': 0, 'zusätzlich': 0, 'zur': 0.385, 'Befrag': 0, '…': 0}",neutral,"[0.9670028, 0.006078174, 0.026919017]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @CyrillSchmid: Die Frau oder der Herr ""Ritter"" in Sachen IT &amp; Digitalisierung fehlt im Parlament (sage ich...).

Es braucht definitiv me…",frau herr ritter sachen it amp digitalisierung fehlen parlament sage brauchen definitiv me,,,,,,,,,,,,,,,,"{'Die': 0.03, 'Frau': 0, 'oder': 0.05, 'der': 0.03, 'Herr': 0, 'Ritter': 0, 'in': 0.4, 'Sachen': 0, 'IT': 0.08, 'amp': 0.1, 'Digitalisierung': 0, 'fehlt': 0.71, 'im': 0, 'Parlament': 0.15, 'sage': 0, 'ich': 0.04, '...': 0, 'Es': 0.42, 'braucht': 0, 'definitiv': 0, 'me': 0.04, '…': 0}",negative,"[0.051821318, 0.9307449, 0.017433826]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"RT @rinoborini: Klare Aussage von @judithbellaiche: ""Es ist ein grosses Problem, dass in der Politik nichts geht in Sachen Digitalisierung.…",klaren aussagen grosses problem politik gehen sachen digitalisierung,,,,,,,,,,,,,,,,"{'Klare': 0, 'Aussage': 0.05, 'von': 0.05, 'Es': 0.07, 'ist': 0.07, 'ein': 0, 'grosses': 0, 'Problem': 0.63, 'dass': 0.11, 'in': 0.09, 'der': 0, 'Politik': 0, 'nichts': 0.42, 'geht': 0, 'Sachen': 0, 'Digitalisierung': 0, '…': 0}",neutral,"[0.5737683, 0.3725353, 0.05369645]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @CyrillSchmid: Stronger Together! Die Digitalisierung stellt Unternehmen der IT-Branche vor neue Herausforderungen. Im #topsoft19 Refera…,stronger together digitalisierung stellen unternehmen it branche neue herausforderungen topsoft19 refera,,,,,,,,,,,,,,,,"{'Stronger': 0.1, 'Together': 0.09, 'Die': 0.06, 'Digitalisierung': 0, 'stellt': 0, 'Unternehmen': 0, 'der': 0.06, 'IT-Branche': 0.04, 'vor': 0, 'neue': 0.36, 'Herausforderungen': 1.0, 'Im': 0, 'topsoft19': 0.16, 'Refera': 0, '…': 0}",positive,"[0.0013888314, 0.0015920404, 0.9970192]",,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,@sosicles @plonstar @NZZSchweiz Die wahren Opfer der Digitalisierung...,wahr opfer digitalisierung,,,,,,,,,,,,,,,,"{'Die': 0.21, 'wahren': 0, 'Opfer': 0, 'der': 0.21, 'Digitalisierung': 0, '...': 0}",positive,"[0.052876588, 0.10687345, 0.84024996]",,,,,,,,,,positive
