answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3446,absa_sentiment_3446,absa_scores_3446,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,RT @SandroBrotz: «Auch KMU sollen ihren Vätern zehn Tage Vaterschaftsurlaub anbieten können und so konkurrenzfähig sein mit den grossen Kon…,kmu sollen vätern zehn tage vaterschaftsurlaub anbieten konkurrenzfähig grossen kon,,,,,,,"{'«': 0, 'Auch': 0, 'KMU': 0, 'sollen': 0, 'ihren': 0, 'Vätern': 0, 'zehn': 0, 'Tage': 0, 'Vaterschaftsurlaub': 0, 'anbieten': 0, 'können': 0, 'und': 0, 'so': 0, 'konkurrenzfähig': 0, 'sein': 0, 'mit': 0, 'den': 0, 'grossen': 0, 'Kon': 0, '…': 0}",neutral,"[0.9587534, 0.007808642, 0.033437956]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Ja zu einem zweiwöchigen #Vaterschaftsurlaub - Gie ad in congedi da paternitad da duas jamnas @papizeit @CVP_PDC @JCVPSchweiz @CVP_GR https://t.co/I5xAPnnL6s,ja zweiwöchigen vaterschaftsurlaub gie ad congedi paternitad duas jamnas,,,,,,,"{'Ja': 0, 'zu': 0.18, 'einem': 0, 'zweiwöchigen': 0, 'Vaterschaftsurlaub': 0.63, 'Gie': 0.16, 'ad': 0.09, 'in': 0.15, 'congedi': 0.63, 'da': 0, 'paternitad': 0, 'duas': 0.12, 'jamnas': 0}",positive,"[0.018969694, 0.0040911944, 0.97693914]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @CVP_PDC: Wieso fordert die #CVP schon lange einen zweiwöchigen   Vaterschaftsurlaub? @AGmur erklärte es hier kurz und knapp. 💪🏼 Und nic…,wieso fordern cvp schon lang zweiwöchigen vaterschaftsurlaub erklären kurz knapp nic,,,,,,,"{'Wieso': 0, 'fordert': 0, 'die': 0.14, 'CVP': 0.25, 'schon': 0, 'lange': 0.11, 'einen': 0.04, 'zweiwöchigen': 0, 'Vaterschaftsurlaub': 0.69, 'erklärte': 0.22, 'es': 0, 'hier': 0.05, 'kurz': 0, 'und': 0.05, 'knapp': 0, 'Und': 0.05, 'nic': 0, '…': 0}",neutral,"[0.5209719, 0.471741, 0.00728709]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"„Alles, was mehr als zwei Wochen sind, muss der einzelne selber finanzieren“ https://t.co/cls89E1sD6 #jazumvaterschaftsurlaub @papizeit",mehr zwei wochen einzelne selber finanzieren jazumvaterschaftsurlaub,,,,,,,"{'„': 0, 'Alles': 0, 'was': 0, 'mehr': 0, 'als': 0, 'zwei': 0, 'Wochen': 0, 'sind': 0, 'muss': 0, 'der': 0, 'einzelne': 0, 'selber': 0, 'finanzieren': 0, '“': 0, 'jazumvaterschaftsurlaub': 0}",neutral,"[0.48729613, 0.4690383, 0.043665502]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"RT @papizeit: ""Ein freier Tag wird dem Ereignis einer Geburt sicher nicht gerecht"" @martin_candinas #Vaterschaftsurlaub",freier tag ereignis geburt sichern gerecht vaterschaftsurlaub,,,,,,,"{'Ein': 0.05, 'freier': 0, 'Tag': 0, 'wird': 0, 'dem': 0.045, 'Ereignis': 0.12, 'einer': 0, 'Geburt': 0.13, 'sicher': 0, 'nicht': 0.09, 'gerecht': 0, 'Vaterschaftsurlaub': 0.65}",positive,"[0.028105326, 0.0073941294, 0.9645005]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,RT @CVP_PDC: Der #Vaterschaftsurlaub leistet einen wichtigen Beitrag zur besseren Vereinbarkeit von Beruf &amp; Familie. Sagen wir Ja zu einer…,vaterschaftsurlaub leisten wichtig beitrag gut vereinbarkeit beruf amp familie sagen ja,,,,,,,"{'Der': 0.05, 'Vaterschaftsurlaub': 0.5, 'leistet': 0, 'einen': 0, 'wichtigen': 0.17, 'Beitrag': 0.26, 'zur': 0.045, 'besseren': 0.06, 'Vereinbarkeit': 0.09, 'von': 0, 'Beruf': 0, 'amp': 0.1, 'Familie': 0.09, 'Sagen': 0.04, 'wir': 0, 'Ja': 0, 'zu': 0.04, 'einer': 0.11, '…': 0}",positive,"[0.0013205446, 0.0011709725, 0.9975084]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,RT @CVP_PDC: Die #CVP-Lösung des zweiwöchigen Vaterschaftsurlaubs ist ein guter und vernünftiger Kompromiss - für Gesellschaft und Wirtscha…,cvp lösung zweiwöchigen vaterschaftsurlaubs gut vernünftig kompromiss gesellschaft wirtscha,,,,,,,"{'Die': 0.05, 'CVP-Lösung': 0.63, 'des': 0, 'zweiwöchigen': 0, 'Vaterschaftsurlaubs': 0.69, 'ist': 0.77, 'ein': 0, 'guter': 0, 'und': 0.06, 'vernünftiger': 0.36, 'Kompromiss': 0.2, 'für': 0.12, 'Gesellschaft': 0.08, 'Wirtscha': 0.07, '…': 0}",positive,"[0.002331098, 0.0014992896, 0.9961696]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,71.0,0.15,neutral,RT @CVP_PDC: Der bedingte Rückzug der Initiative «Für einen vernünftigen Vaterschaftsurlaub» ebnet den Weg für den #CVP-Vorschlag von zwei…,bedingte rückzug initiative vernünftig vaterschaftsurlaub ebnen cvp vorschlag zwei,,,,,,,"{'Der': 0.07, 'bedingte': 0.22, 'Rückzug': 0, 'der': 0.07, 'Initiative': 0.16, '«': 0, 'Für': 0, 'einen': 0, 'vernünftigen': 0, 'Vaterschaftsurlaub': 0, '»': 0, 'ebnet': 0, 'den': 0, 'Weg': 0, 'für': 0, 'CVP-Vorschlag': 0, 'von': 0, 'zwei': 0, '…': 0}",positive,"[0.01863098, 0.019317722, 0.9620513]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,71.0,0.1333333333333333,negative,"RT @CVP_PDC: Nachdem der Nationalrat zwei Wochen bezahltem Vaterschaftsurlaub zugestimmt hat, entlastet das Parlament heute mit der Erhöhun…",nachdem nationalrat zwei wochen bezahlt vaterschaftsurlaub zustimmen entlasten parlament heute erhöhun,,,,,,,"{'Nachdem': 0.2, 'der': 0.07, 'Nationalrat': 0.13, 'zwei': 0.17, 'Wochen': 0.55, 'bezahltem': 1.0, 'Vaterschaftsurlaub': 0.94, 'zugestimmt': 0, 'hat': 0, 'entlastet': 0, 'das': 0, 'Parlament': 0.18, 'heute': 0.12, 'mit': 0.06, 'Erhöhun': 0.21, '…': 0}",neutral,"[0.8691269, 0.054654684, 0.07621843]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"RT @CVP_PDC: Der Nationalrat hat soeben der #CVP-Lösung von 2⃣Wochen #Vaterschaftsurlaub 🍼zugestimmt!🎉
«Zwei Wochen ermöglichen eine besser…",nationalrat soeben cvp lösung wochen vaterschaftsurlaub zustimmen zwei wochen ermöglichen gut,,,,,,,"{'Der': 0.1, 'Nationalrat': 0.07500000000000001, 'hat': 0, 'soeben': 0.06, 'der': 0.1, 'CVP-Lösung': 0.22999999999999998, 'von': 0, '2⃣Wochen': 0, 'Vaterschaftsurlaub': 0.74, 'zugestimmt': 0, '«': 0, 'Zwei': 0, 'Wochen': 0, 'ermöglichen': 0, 'eine': 0, 'besser': 0, '…': 0}",positive,"[0.40537703, 0.08911385, 0.5055091]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,RT @CVP_PDC: Zwei Wochen #Vaterschaftsurlaub sind zum Greifen nah - der Nationalrat muss morgen nur noch dem Vorschlag von Nationalrat @mar…,zwei wochen vaterschaftsurlaub greifen nah nationalrat morgen vorschlag nationalrat,,,,,,,"{'Zwei': 0.19, 'Wochen': 0.32, 'Vaterschaftsurlaub': 0.61, 'sind': 0.15, 'zum': 0.06, 'Greifen': 0, 'nah': 0, 'der': 0.08, 'Nationalrat': 0.06, 'muss': 0.04, 'morgen': 0.13, 'nur': 0.07, 'noch': 0, 'dem': 0.06, 'Vorschlag': 0.12, 'von': 0, '…': 0}",neutral,"[0.55448866, 0.054248177, 0.39126325]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @CVP_PDC: Zwei Wochen bezahlten Vaterschaftsurlaub sind dank der #CVP zum Greifen nah. 🍼 Die WBK-N stimmt mit 15 zu 10 Stimmen der CVP-L…,zwei wochen bezahlen vaterschaftsurlaub danken cvp greifen nah wbk n stimmen stimmen cvp l,,,,,,,"{'Zwei': 0.22, 'Wochen': 0.56, 'bezahlten': 1.0, 'Vaterschaftsurlaub': 0.99, 'sind': 0.45, 'dank': 0.275, 'der': 0.08, 'CVP': 0.08, 'zum': 0.07, 'Greifen': 0.26, 'nah': 0, 'Die': 0.08, 'WBK-N': 0, 'stimmt': 0, 'mit': 0.06, 'zu': 0.06, 'Stimmen': 0, 'CVP-L': 0, '…': 0}",positive,"[0.31363514, 0.020511279, 0.6658536]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @TA_Politik: Der Ständerat spricht sich für zwei Wochen Vaterschaftsurlaub aus: Die Volksinitiative für vier Wochen Papi-Zeit lehnt er a…,ständerat sprechen zwei wochen vaterschaftsurlaub volksinitiative vier wochen papi zeit lehnen a,,,,,,,"{'Der': 0.08, 'Ständerat': 0.24, 'spricht': 0, 'sich': 0, 'für': 0.08, 'zwei': 0.22, 'Wochen': 0.06, 'Vaterschaftsurlaub': 0.69, 'aus': 0, 'Die': 0.08, 'Volksinitiative': 0.14, 'vier': 0.04, 'Papi-Zeit': 0.05, 'lehnt': 0.49, 'er': 0.53, 'a': 0, '…': 0}",neutral,"[0.8643854, 0.10047461, 0.035139922]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @CVP_PDC: Dank der #CVP ist die Einführung eines zweiwöchigen Vaterschaftsurlaubs auf gutem Weg. Der Ball ist jetzt beim Nationalrat @Pa…,danken cvp einführung zweiwöchigen vaterschaftsurlaubs gut ball beim nationalrat,,,,,,,"{'Dank': 0.225, 'der': 0.08, 'CVP': 0.2, 'ist': 0.11, 'die': 0.08, 'Einführung': 1.0, 'eines': 0, 'zweiwöchigen': 0, 'Vaterschaftsurlaubs': 0.755, 'auf': 0.19, 'gutem': 0, 'Weg': 0, 'Der': 0.08, 'Ball': 0.15, 'jetzt': 0.12, 'beim': 0.08, 'Nationalrat': 0.135, '…': 0}",positive,"[0.03578144, 0.0037367917, 0.9604818]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @AGmur: SR @e_ettlin für 10 Tage Vaterschaftsurlaub: „Für die einen zu viel, für die andern zu wenig“ - typischer Kompromiss, niemand ga…",sr tage vaterschaftsurlaub wenig typisch kompromiss niemand ga,,,,,,,"{'SR': 0.66, 'für': 0, 'Tage': 1.0, 'Vaterschaftsurlaub': 0.6699999999999999, '„': 0, 'Für': 0, 'die': 0, 'einen': 0, 'zu': 0, 'viel': 0, 'andern': 0, 'wenig': 0, '“': 0, 'typischer': 0, 'Kompromiss': 0, 'niemand': 0, 'ga': 0, '…': 0}",negative,"[0.4490008, 0.52978635, 0.02121289]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @CVP_PDC: Fehlender Mut beim Bundesrat: Er lehnt den Vorschlag der #CVP für einen zweiwöchigen Vaterschaftsurlaub ab. Die Familien sind…,fehlend mut beim bundesrat lehnen vorschlag cvp zweiwöchigen vaterschaftsurlaub ab familien,,,,,,,"{'Fehlender': 0, 'Mut': 0, 'beim': 0.06, 'Bundesrat': 0.060000000000000005, 'Er': 0, 'lehnt': 0.11, 'den': 0.06, 'Vorschlag': 0.2, 'der': 0.06, 'CVP': 0.12, 'für': 0.13, 'einen': 0.14, 'zweiwöchigen': 0, 'Vaterschaftsurlaub': 0.7, 'ab': 0, 'Die': 0.06, 'Familien': 0, 'sind': 0.07, '…': 0}",neutral,"[0.94931126, 0.016359868, 0.034328897]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @CVP_PDC: Dank Einsatz der #CVP ist der 2-wöchige Vaterschaftsurlaub einen Schritt weiter. Er ist eine gewinnbringende Investition in di…,danken einsatz cvp wöchige vaterschaftsurlaub schritt weit gewinnbringende investition di,,,,,,,"{'Dank': 0.13, 'Einsatz': 0, 'der': 1.0, 'CVP': 0.04, 'ist': 0.04, '2-wöchige': 0.13, 'Vaterschaftsurlaub': 0.69, 'einen': 0.04, 'Schritt': 0.08, 'weiter': 0.2, 'Er': 0.04, 'eine': 0.06, 'gewinnbringende': 0.28, 'Investition': 0.09, 'in': 0.02, 'di': 0, '…': 0}",positive,"[0.0027469888, 0.002214283, 0.9950387]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @CVP_PDC: Es ist Zeit für die Einführung eines zweiwöchigen Vaterschaftsurlaubs! @martin_candinas forderte dies schon 2014. #CVP https:/…,zeit einführung zweiwöchigen vaterschaftsurlaubs fordern schon cvp https,,,,,,,"{'Es': 0, 'ist': 0, 'Zeit': 0.59, 'für': 0, 'die': 0, 'Einführung': 0, 'eines': 0, 'zweiwöchigen': 0, 'Vaterschaftsurlaubs': 0.81, 'forderte': 0.64, 'dies': 0, 'schon': 0, '2014.': 0, 'CVP': 0.16, 'https': 0.18, ':/': 0, '…': 0}",neutral,"[0.6395051, 0.017428085, 0.34306684]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @CVP_PDC: Die #CVP steht entschieden für einen 2⃣-wöchigen Vaterschaftsurlaub ein.
https://t.co/RRgcR60B00 https://t.co/hMMdl9yO2K",cvp stehen entscheiden wöchigen vaterschaftsurlaub,,,,,,,"{'Die': 0.13, 'CVP': 0.14, 'steht': 0, 'entschieden': 0, 'für': 0, 'einen': 1.0, '2⃣-wöchigen': 0, 'Vaterschaftsurlaub': 0.66, 'ein': 0}",positive,"[0.37910664, 0.009191062, 0.6117023]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,positive,"Zwei Wochen Vaterschaftsurlaub ist und bleibt die beste Lösung, ein idealer Kompromiss https://t.co/tunycORDhO",zwei wochen vaterschaftsurlaub bleiben gut lösung ideal kompromiss,,,,,,,"{'Zwei': 0.72, 'Wochen': 1.0, 'Vaterschaftsurlaub': 0.7949999999999999, 'ist': 0.57, 'und': 0.23, 'bleibt': 0, 'die': 0.14, 'beste': 0, 'Lösung': 0.47, 'ein': 0, 'idealer': 0.3, 'Kompromiss': 0.36}",positive,"[0.0029815417, 0.0014061749, 0.99561226]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @CVP_PDC: Die SGK-S führte heute erste Diskussionen über einen allfälligen Gegenentwurf zum Vaterschaftsurlaub. Die CVP begrüsst dies. D…,sgk s führen heute erste diskussionen allfälligen gegenentwurf vaterschaftsurlaub cvp begrüsst d,,,,,,,"{'Die': 0.1, 'SGK-S': 0, 'führte': 0, 'heute': 0.21, 'erste': 0, 'Diskussionen': 0.76, 'über': 0, 'einen': 0.31, 'allfälligen': 0, 'Gegenentwurf': 0, 'zum': 0.39499999999999996, 'Vaterschaftsurlaub': 0.86, 'CVP': 0.15, 'begrüsst': 0, 'dies': 0, 'D': 0.05, '…': 0}",neutral,"[0.8667627, 0.10124397, 0.031993378]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Der Vorschlag der @FDP_Liberalen für einen Elternurlaub ist unbrauchbar. Die Kündigung des Übereinkommens Nr. 183 der Internationalen Arbeitsorganisation über den Mutterschutz ist ein No-Go! Die @CVP_PDC will einen Vaterschaftsurlaub von 2 Wochen. https://t.co/h9mfDWeQ5e,vorschlag elternurlaub unbrauchbar kündigung übereinkommens nr international arbeitsorganisation mutterschutz no go vaterschaftsurlaub wochen,,,,,,,"{'Der': 0.03, 'Vorschlag': 0, 'der': 0.03, 'für': 0, 'einen': 0.03, 'Elternurlaub': 0.08, 'ist': 0.04, 'unbrauchbar': 0, 'Die': 0.03, 'Kündigung': 0.09, 'des': 0, 'Übereinkommens': 0.08, 'Nr.': 0, 'Internationalen': 0.03, 'Arbeitsorganisation': 0.03, 'über': 0, 'den': 0.03, 'Mutterschutz': 0.04, 'ein': 0, 'No-Go': 0, 'will': 0, 'Vaterschaftsurlaub': 0.07500000000000001, 'von': 0, 'Wochen': 0.04}",negative,"[0.010399588, 0.95446557, 0.03513478]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
