answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3421,absa_sentiment_3421,absa_scores_3421,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3437,absa_sentiment_3437,absa_scores_3437,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,1.0,negative,"@SandroBrotz Vorschläge für eine nächste Sendung:
- Nach dem Ja zum #Vaterschaftsurlaub: Wann kommt die #Elternzeit?
- Bekämpfung der #Klimakrise: Wie werden die Kosten  verteilt?
- Nach dem Nein zum #Kinderabzug: wie sieht eine echte Entlastung bei der externen Kinderbetreuung aus?
#srfarena",vorschläge nächst sendung ja vaterschaftsurlaub wann kommen elternzeit bekämpfung klimakrise kosten verteilen nein kinderabzug sehen echte entlastung extern kinderbetreuung srfarena,"{'Vorschläge': 0, 'für': 0.01, 'eine': 0, 'nächste': 0.03, 'Sendung': 0.05, 'Nach': 0.41, 'dem': 0.22999999999999998, 'Ja': 0, 'zum': 0.22999999999999998, 'Vaterschaftsurlaub': 0.03, 'Wann': 0.1, 'kommt': 0.24, 'die': 0.05, 'Elternzeit': 0.045, 'Bekämpfung': 0, 'der': 0.05, 'Klimakrise': 0.035, 'Wie': 0, 'werden': 0, 'Kosten': 0.04, 'verteilt': 0.05, 'Nein': 0.03, 'Kinderabzug': 0.08, 'wie': 0.02, 'sieht': 0, 'echte': 0.1, 'Entlastung': 0, 'bei': 0, 'externen': 1.0, 'Kinderbetreuung': 1.0, 'aus': 0, 'srfarena': 0.24}",neutral,"[0.59659654, 0.03389176, 0.36951166]",,,,"{'Vorschläge': 0, 'für': 0.04, 'eine': 0, 'nächste': 0.05, 'Sendung': 0.23, 'Nach': 0.01, 'dem': 0.025, 'Ja': 0, 'zum': 0.025, 'Vaterschaftsurlaub': 0.05, 'Wann': 0.01, 'kommt': 0.02, 'die': 0.04, 'Elternzeit': 0.07, 'Bekämpfung': 0, 'der': 0.04, 'Klimakrise': 0.07500000000000001, 'Wie': 0, 'werden': 0, 'Kosten': 0.04, 'verteilt': 0.05, 'Nein': 0.02, 'Kinderabzug': 0.08, 'wie': 0.03, 'sieht': 0, 'echte': 0.01, 'Entlastung': 0, 'bei': 0, 'externen': 0.04, 'Kinderbetreuung': 0.1, 'aus': 0, 'srfarena': 0.18}",neutral,"[0.6605336, 0.039350167, 0.3001162]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,25.0,28.0,-0.15,negative,"Was für ein spannender Abstimmungssonntag! Schade, hat es bei den Kampfjets nicht ganz gereicht.

Die Stadt Bern hat super abgestimmt:
#Begrenzungsinitiative: 84% Nein
#Jagdgesetz: 71% Nein
#KinderabzugBschiss: 73% Nein
#Vaterschaftsurlaub: 78% Ja
#Kampfjets: 70% Nein

#Abst20",spannend abstimmungssonntag schaden kampfjets ganz reichen stadt bern super abstimmen begrenzungsinitiative nein jagdgesetz nein kinderabzugbschiss nein vaterschaftsurlaub ja kampfjets nein abst20,,,,,,,"{'Was': 0, 'für': 0, 'ein': 0, 'spannender': 0.04, 'Abstimmungssonntag': 0.035, 'Schade': 0, 'hat': 0, 'es': 0, 'bei': 0, 'den': 0.03, 'Kampfjets': 0.060000000000000005, 'nicht': 0, 'ganz': 0, 'gereicht': 0.01, 'Die': 0.03, 'Stadt': 0.02, 'Bern': 0.03, 'super': 0, 'abgestimmt': 0, 'Begrenzungsinitiative': 0.055, '84': 0, 'Nein': 0.04, 'Jagdgesetz': 0.04, '71': 0, 'KinderabzugBschiss': 0.05, '73': 0, 'Vaterschaftsurlaub': 0.98, '78': 0, 'Ja': 0, '70': 0, 'Abst20': 0.13}",neutral,"[0.4928769, 0.07798653, 0.4291366]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @spkantonbern: Klares Ja zum #Vaterschaftsurlaub!

Der Babyschritt ist geschafft! Nun braucht es den nächsten grösseren Schritt hin zur…",klar ja vaterschaftsurlaub babyschritt schaffen brauchen nächst grösseren schritt,,,,,,,"{'Klares': 0.15, 'Ja': 0, 'zum': 0.25, 'Vaterschaftsurlaub': 0.55, 'Der': 0.05, 'Babyschritt': 0.07, 'ist': 0.05, 'geschafft': 0, 'Nun': 0, 'braucht': 0, 'es': 0.05, 'den': 0.05, 'nächsten': 0.03, 'grösseren': 0.07, 'Schritt': 0.09, 'hin': 0, 'zur': 0.25, '…': 0}",positive,"[0.0056056986, 0.0053103506, 0.98908395]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.6999999999999998,neutral,"Die Wirtschaft kann es sich offenbar leisten, ihren männlichen Angestellten jedes Jahr Jass- und Saufferien in der Armee zu gewähren.

Die Wirtschaft kann es sich aber NICHT leisten, ihren männlichen Angestellten einmalig einen #Vaterschaftsurlaub zu gewähren?!

#srfarena #abst20",wirtschaft offenbaren leisten männlich angestellt jed jahr jass saufferien armee gewähren wirtschaft leisten männlich angestellt einmalig vaterschaftsurlaub gewähren srfarena abst20,,,,,,,"{'Die': 0.05, 'Wirtschaft': 0, 'kann': 0.04, 'es': 0, 'sich': 0, 'offenbar': 0.04, 'leisten': 0.06, 'ihren': 0, 'männlichen': 0.04, 'Angestellten': 0.03, 'jedes': 0, 'Jahr': 0.02, 'Jass-': 0, 'und': 0.02, 'Saufferien': 0.01, 'in': 0.01, 'der': 0.05, 'Armee': 0.03, 'zu': 0.04, 'gewähren': 0, 'aber': 0.11, 'NICHT': 0, 'einmalig': 0, 'einen': 0.07, 'Vaterschaftsurlaub': 1.0, 'srfarena': 0.27, 'abst20': 0.14}",neutral,"[0.76236725, 0.08169138, 0.15594144]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Es braucht eine gesetzliche Regelung, damit sich alle Väter und alle Firmen einen Vaterschaftsurlaub leisten können.

#srfarena #abst20 #Vaterschaftsurlaub @papizeit",brauchen gesetzliche regelung all väter all firmen vaterschaftsurlaub leisten srfarena abst20 vaterschaftsurlaub,,,,,,,"{'Es': 0.05, 'braucht': 0, 'eine': 0, 'gesetzliche': 0, 'Regelung': 0.21, 'damit': 0, 'sich': 0, 'alle': 0, 'Väter': 0.13, 'und': 0.13, 'Firmen': 0.28, 'einen': 0, 'Vaterschaftsurlaub': 0.545, 'leisten': 1.0, 'können': 0, 'srfarena': 0.11, 'abst20': 0.1}",positive,"[0.062373087, 0.0056681456, 0.93195873]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Dank dem Vaterschaftsurlaub können endlich alle Väter 2 Wochen Vaterzeit beziehen. 

Heute können das nur jene Väter, die Ferien beziehen oder deren Firmen ihnen einen Vaterschaftsurlaub freiwillig gewähren.

#srfarena #abst20 #Vaterschaftsurlaub @papizeit",danken vaterschaftsurlaub endlich all väter wochen vaterzeit beziehen heute jen väter ferien beziehen firmen vaterschaftsurlaub freiwillig gewähren srfarena abst20 vaterschaftsurlaub,,,,,,,"{'Dank': 1.0, 'dem': 1.0, 'Vaterschaftsurlaub': 0.095, 'können': 0, 'endlich': 0, 'alle': 0, 'Väter': 0.05, '2': 0, 'Wochen': 0.12, 'Vaterzeit': 0, 'beziehen': 0, 'Heute': 0.16, 'das': 0, 'nur': 0.09, 'jene': 0.05, 'die': 0, 'Ferien': 0, 'oder': 0.05, 'deren': 0.07, 'Firmen': 0.06, 'ihnen': 0, 'einen': 0, 'freiwillig': 0.06, 'gewähren': 0.06, 'srfarena': 0.11, 'abst20': 0.08}",positive,"[0.12950908, 0.024488097, 0.8460028]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"Zwei Wochen Vaterschaftsurlaub sind das Minimum, damit wir Männer endlich mehr Verantwortung bei der Kinderbetreuung übernehmen können.

#srfarena #abst20 #Vaterschaftsurlaub @papizeit",zwei wochen vaterschaftsurlaub minimum männer endlich mehr verantwortung kinderbetreuung übernehmen srfarena abst20 vaterschaftsurlaub,"{'Zwei': 0.03, 'Wochen': 0.04, 'Vaterschaftsurlaub': 0.055, 'sind': 0.03, 'das': 0.05, 'Minimum': 0.08, 'damit': 0, 'wir': 0, 'Männer': 0.05, 'endlich': 0, 'mehr': 0.18, 'Verantwortung': 0.84, 'bei': 0, 'der': 0.04, 'Kinderbetreuung': 1.0, 'übernehmen': 0.33, 'können': 0, 'srfarena': 0.07, 'abst20': 0.05}",neutral,"[0.8491317, 0.061577294, 0.08929091]",,,,"{'Zwei': 0.07, 'Wochen': 0.13, 'Vaterschaftsurlaub': 0.61, 'sind': 0.15, 'das': 0.07, 'Minimum': 0.1, 'damit': 0, 'wir': 0, 'Männer': 0.14, 'endlich': 0, 'mehr': 0.06, 'Verantwortung': 0.15, 'bei': 0, 'der': 0.07, 'Kinderbetreuung': 0.37, 'übernehmen': 0.08, 'können': 0, 'srfarena': 0.27, 'abst20': 0.26}",neutral,"[0.80136824, 0.033242512, 0.16538927]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"In genau einem Monat stimmen wir ab: Ja zum #Vaterschaftsurlaub!

#abst20 #elternzeit #papizeit #kinderbetreuung @papizeit @spschweiz @TravailsuisseCH https://t.co/9XC879MHmG",genau monat stimmen ab ja vaterschaftsurlaub abst20 elternzeit papizeit kinderbetreuung,"{'In': 0.02, 'genau': 0, 'einem': 0.02, 'Monat': 0.03, 'stimmen': 0, 'wir': 0, 'ab': 0, 'Ja': 0, 'zum': 0.03, 'Vaterschaftsurlaub': 0.03, 'abst20': 0.15, 'elternzeit': 0.03, 'papizeit': 0, 'kinderbetreuung': 1.0}",neutral,"[0.6678946, 0.047590774, 0.28451458]",,,,"{'In': 0.05, 'genau': 0, 'einem': 0.05, 'Monat': 0.1, 'stimmen': 0, 'wir': 0, 'ab': 0, 'Ja': 0, 'zum': 0.49, 'Vaterschaftsurlaub': 1.0, 'abst20': 0.2, 'elternzeit': 1.0, 'papizeit': 0, 'kinderbetreuung': 0.11}",positive,"[0.0016263915, 0.0012496114, 0.997124]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @eviallemann: Positive Signale für einen grosszügigeren Vaterschaftsurlaub: sollte dieser national eingeführt werden, will sich der @kan…",positiv signale grosszügigeren vaterschaftsurlaub sollen national einführen,,,,,,,"{'Positive': 0.19, 'Signale': 0.24, 'für': 0.27, 'einen': 0.21, 'grosszügigeren': 0.75, 'Vaterschaftsurlaub': 0.9299999999999999, 'sollte': 0.15, 'dieser': 0.07, 'national': 0, 'eingeführt': 0.15, 'werden': 0, 'will': 0, 'sich': 0, 'der': 0.08, '…': 0}",positive,"[0.0005130647, 0.0011055727, 0.9983814]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @spkantonbern: Statt beim #Vaterschaftsurlaub um jeden einzelnen Tag zu feilschen, gehen wir in die Gegenoffensive und fordern eine #Elt…",statt beim vaterschaftsurlaub jed einzeln tag feilschen gehen gegenoffensive fordern elt,,,,,,,"{'Statt': 0.135, 'beim': 0.06, 'Vaterschaftsurlaub': 1.0, 'um': 0.03, 'jeden': 0.27, 'einzelnen': 0, 'Tag': 0, 'zu': 0, 'feilschen': 0, 'gehen': 0, 'wir': 0, 'in': 0, 'die': 0.06, 'Gegenoffensive': 0, 'und': 0.05, 'fordern': 0, 'eine': 0, 'Elt': 0, '…': 0}",neutral,"[0.81702167, 0.035979163, 0.1469992]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"«Wir wollen eine Elternzeit von 38 Wochen - und wir werden gewinnen!»

@ChristianLevrat in der #srfarena.

#WahlCH19 #Wahl19 #Elternzeit #Vaterschaftsurlaub @papizeit @Elternzeit_CH",elternzeit wochen gewinnen srfarena wahlch19 wahl19 elternzeit vaterschaftsurlaub,,,,,,,"{'«': 0, 'Wir': 0, 'wollen': 0, 'eine': 0, 'Elternzeit': 0, 'von': 0, '38': 0, 'Wochen': 0, 'und': 0, 'wir': 0, 'werden': 0, 'gewinnen': 0, '»': 0, 'in': 0, 'der': 0, 'srfarena': 0, 'WahlCH19': 0, 'Wahl19': 0, 'Vaterschaftsurlaub': 0}",neutral,"[0.5321849, 0.05991664, 0.40789843]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Wir kriegen 2 Wochen #Vaterschaftsurlaub! 😃

Möchtest du noch lieber 38 Wochen #Elternzeit?! 🤔

Dann wähle David Stampfli jetzt in den Nationalrat! 😉

#WahlCH19 #Wahl19 @papizeit @Elternzeit_CH https://t.co/naApx9wsGP",kriegen wochen vaterschaftsurlaub mögen lieb wochen elternzeit wählen david stampfli nationalrat wahlch19 wahl19,,,,,,,"{'Wir': 0.93, 'kriegen': 0, '2': 0, 'Wochen': 0.13, 'Vaterschaftsurlaub': 0.1, 'Möchtest': 0.07, 'du': 0, 'noch': 0, 'lieber': 0, '38': 0, 'Elternzeit': 0.12000000000000001, '🤔': 0, 'Dann': 0, 'wähle': 0, 'David': 0, 'Stampfli': 0, 'jetzt': 0, 'in': 0, 'den': 0, 'Nationalrat': 0, 'WahlCH19': 0, 'Wahl19': 0}",neutral,"[0.6272537, 0.14135665, 0.23138969]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @cedricwermuth: Ab sofort ist klar: Die Schweiz bekommt auf jeden Fall einen Vaterschaftsurlaub. Naja, immerhin. Ob zwei oder vier Woche…",ab sofort klaren schweiz bekommen jed fall vaterschaftsurlaub naja immerhin zwei vier woche,,,,,,,"{'Ab': 0, 'sofort': 0, 'ist': 0.09, 'klar': 0.17, 'Die': 0, 'Schweiz': 0.26, 'bekommt': 0, 'auf': 0.08, 'jeden': 0, 'Fall': 0, 'einen': 0, 'Vaterschaftsurlaub': 0.8200000000000001, 'Naja': 0.25, 'immerhin': 0, 'Ob': 0, 'zwei': 0.03, 'oder': 0.04, 'vier': 0.04, 'Woche': 0, '…': 0}",positive,"[0.0038738444, 0.0012401132, 0.9948861]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @papizeit: Die repräsentativen Umfrageresultate zum #Vaterschaftsurlaub sind da. Eine überwältigende Mehrheit von fast 85% will einen be…,repräsentativ umfrageresultate vaterschaftsurlaub überwältigend mehrheit fast be,,,,,,,"{'Die': 0.11, 'repräsentativen': 0.17, 'Umfrageresultate': 0.23500000000000001, 'zum': 0.065, 'Vaterschaftsurlaub': 0.53, 'sind': 0.15, 'da': 0, 'Eine': 0, 'überwältigende': 0.1, 'Mehrheit': 0.06, 'von': 0, 'fast': 0, '85': 0, 'will': 0, 'einen': 0, 'be': 0.05, '…': 0}",neutral,"[0.525929, 0.038128924, 0.43594217]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @cedricwermuth: Der #Altmännerständerat findet 2 Wochen Vaterschaftsurlaub ist genug. Das ist eine Ohrfeige nicht nur für Väter und Part…,altmännerständerat finden wochen vaterschaftsurlaub genug ohrfeigen väter part,,,,,,,"{'Der': 0.09, 'Altmännerständerat': 0, 'findet': 0.49, '2': 0, 'Wochen': 0.76, 'Vaterschaftsurlaub': 0.775, 'ist': 0.11, 'genug': 1.0, 'Das': 0.09, 'eine': 0, 'Ohrfeige': 0.27, 'nicht': 0.11, 'nur': 0.11, 'für': 0.11, 'Väter': 0.07, 'und': 0.09, 'Part': 0.06, '…': 0}",positive,"[0.20542234, 0.026323078, 0.7682546]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"Heute gilt es ernst beim #Vaterschaftsurlaub!

Nicht vergessen: bald sind dann Wahlen...

cc @papizeit @adrianwuethrich @spschweiz #papizeit #elternzeit #wahlch19
https://t.co/PKlnrqRvKI",heute gelten ernst beim vaterschaftsurlaub vergessen bald wahlen cc papizeit elternzeit wahlch19,,,,,,,"{'Heute': 0.15, 'gilt': 0, 'es': 0, 'ernst': 0, 'beim': 0, 'Vaterschaftsurlaub': 0.09, 'Nicht': 0, 'vergessen': 0.08, 'bald': 0, 'sind': 0, 'dann': 0, 'Wahlen': 0, '...': 0, 'cc': 0.04, 'papizeit': 0, 'elternzeit': 0.08499999999999999, 'wahlch19': 0.13}",positive,"[0.029000862, 0.0050717024, 0.96592736]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Der Unterschied zwischen Angebots- und Bestandsmieten ist teilweise massiv. Deshalb fordere ich vom Regierungsrat Massnahmen, wie etwa die Förderung von preisgünstigem Wohnungsbau.

#mieten #wohnen @Mieterverband 
https://t.co/pi64MQH6yH",unterscheiden angebots bestandsmieten teilweise massiv deshalb fordern regierungsrat massnahmen etwa förderung preisgünstig wohnungsbau mieten wohnen,,,,,,,,,,"{'Der': 0.08, 'Unterschied': 0.07, 'zwischen': 0.04, 'Angebots-': 0, 'und': 0.03, 'Bestandsmieten': 0, 'ist': 0.03, 'teilweise': 0, 'massiv': 0, 'Deshalb': 0, 'fordere': 0, 'ich': 0.06, 'vom': 0.08, 'Regierungsrat': 0.15000000000000002, 'Massnahmen': 0.61, 'wie': 0, 'etwa': 0, 'die': 0.08, 'Förderung': 0, 'von': 0, 'preisgünstigem': 0, 'Wohnungsbau': 0.75, 'mieten': 0, 'wohnen': 0}",positive,"[0.066023424, 0.021285173, 0.9126914]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.7999999999999999,neutral,"Die #Mietpreise kennen nur eine Richtung: nach oben!

Wohnen ist ein Grundbedürfnis und muss für alle Menschen bezahlbar sein. Mittel gibt es genug:

- Gemeinnützigen Wohnungsbau fördern
- Genossenschaften unterstützen
- Transparenz bei Vormieten
- Renditevorschriften durchsetzen https://t.co/pS7kzbw8wD",mietpreise kennen richtung oben wohnen grundbedürfnis all menschen bezahlbar mittel geben genug gemeinnützig wohnungsbau fördern genossenschaften unterstützen transparenz vormieten renditevorschriften durchsetzen,,,,,,,,,,"{'Die': 0.11, 'Mietpreise': 0.21, 'kennen': 0.05, 'nur': 0.03, 'eine': 0.03, 'Richtung': 0.09, 'nach': 0, 'oben': 0, 'Wohnen': 0, 'ist': 0.13, 'ein': 0.03, 'Grundbedürfnis': 0.155, 'und': 0.27, 'muss': 0, 'für': 0.03, 'alle': 0.19, 'Menschen': 0, 'bezahlbar': 0, 'sein': 0, 'Mittel': 0, 'gibt': 0.03, 'es': 0.13, 'genug': 0.06, 'Gemeinnützigen': 0, 'Wohnungsbau': 0.11, 'fördern': 0.05, 'Genossenschaften': 0.1, 'unterstützen': 0.05, 'Transparenz': 0.09, 'bei': 0, 'Vormieten': 0, 'Renditevorschriften': 0.09, 'durchsetzen': 0}",positive,"[0.008276407, 0.008195206, 0.9835284]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.8500000000000001,neutral,"@UrsGurtnerOesch @benbitoun Genau das möchte ich vom Regierungsrat wissen. Siehe meine Interpellation: https://t.co/GPLngNXyNd

Optionen gäbe es mehrere:
- Gemeinnützigen Wohnungsbau fördern
- Genossenschaften unterstützen
- Transparenz bei den Vormieten
- Renditevorschriften durchsetzen
...",genau mögen regierungsrat wissen siehe interpellation optionen geben mehrer gemeinnützig wohnungsbau fördern genossenschaften unterstützen transparenz vormieten renditevorschriften durchsetzen,,,,,,,,,,"{'Genau': 0.01, 'das': 0.02, 'möchte': 0.030000000000000002, 'ich': 0.01, 'vom': 0.04, 'Regierungsrat': 0.04, 'wissen': 0.02, 'Siehe': 0, 'meine': 0.01, 'Interpellation': 0.09, 'Optionen': 0.1, 'gäbe': 0.05, 'es': 0.02, 'mehrere': 0.04, 'Gemeinnützigen': 0, 'Wohnungsbau': 1.0, 'fördern': 0.11, 'Genossenschaften': 0.17, 'unterstützen': 0.11, 'Transparenz': 0.12, 'bei': 0, 'den': 0.05, 'Vormieten': 0, 'Renditevorschriften': 0.07, 'durchsetzen': 0, '...': 0}",positive,"[0.2883099, 0.02600896, 0.68568116]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Michael Aebersold hat in Bern eine regelrechte #Wohnoffensive gestartet mit neuen Planungen, genossenschaftlichem Wohnungsbau und mehr bezahlbarem Wohnraum.

Deshalb schreibe ich @MA_Aebersold 2 x auf meinen Wahlzettel!

#WahlBern20

https://t.co/cLw8JZ9XH9",michael aebersold bern regelrechte wohnoffensive starten neu planungen genossenschaftlich wohnungsbau mehr bezahlbar wohnraum deshalb schreiben x wahlzettel wahlbern20,,,,,,,,,,"{'Michael': 0.05, 'Aebersold': 0.12, 'hat': 0, 'in': 0.03, 'Bern': 0.05, 'eine': 0, 'regelrechte': 0, 'Wohnoffensive': 0, 'gestartet': 0.02, 'mit': 0.03, 'neuen': 0.02, 'Planungen': 0.04, 'genossenschaftlichem': 0.05, 'Wohnungsbau': 0.05, 'und': 0.03, 'mehr': 0.02, 'bezahlbarem': 0.05, 'Wohnraum': 0.04, 'Deshalb': 0, 'schreibe': 0.05, 'ich': 0.02, '2': 0, 'x': 0, 'auf': 0.03, 'meinen': 0, 'Wahlzettel': 0.095, 'WahlBern20': 0}",positive,"[0.03266792, 0.038787585, 0.92854446]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,100.0,86.0,0.5166666666666666,neutral,"Gut, geht es vorwärts auf dem #Viererfeld und insb. mit dem gemeinnützigen Wohnungsbau. Schade aber, dass auf dem Mittelfeld nicht höher gebaut werden soll und die Durchlässigkeit für die Velos offenbar nicht gewährleistet ist. 🤔
https://t.co/mYYnVg2Cyd",gut gehen vorwärts viererfeld insb gemeinnützig wohnungsbau schaden mittelfeld hoch bauen durchlässigkeit velos offenbaren gewährleisten,,,,,,,,,,"{'Gut': 0, 'geht': 0, 'es': 0.02, 'vorwärts': 0.07, 'auf': 0.06, 'dem': 0.04, 'Viererfeld': 0, 'und': 0.03, 'insb.': 0, 'mit': 0.23, 'gemeinnützigen': 0, 'Wohnungsbau': 1.0, 'Schade': 0, 'aber': 0, 'dass': 0.04, 'Mittelfeld': 0.11, 'nicht': 0.02, 'höher': 0.04, 'gebaut': 0.12, 'werden': 0, 'soll': 0, 'die': 0.04, 'Durchlässigkeit': 0.12, 'für': 0.04, 'Velos': 0, 'offenbar': 0.05, 'gewährleistet': 0.05, 'ist': 0.02, '🤔': 0}",positive,"[0.059724826, 0.1463356, 0.79393953]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,100.0,86.0,0.5166666666666666,neutral,"@UrsulaMarti1 @MA_Aebersold @SimonZurbrugg Gut, geht es vorwärts auf dem #Viererfeld und insb. mit dem gemeinnützigen Wohnungsbau. Schade aber, dass auf dem Mittelfeld nicht höher gebaut wird und die Durchlässigkeit für die Velos offenbar nicht gewährleistet ist. 🤔",gut gehen vorwärts viererfeld insb gemeinnützig wohnungsbau schaden mittelfeld hoch bauen durchlässigkeit velos offenbaren gewährleisten,,,,,,,,,,"{'Gut': 0, 'geht': 0, 'es': 0.02, 'vorwärts': 0.07, 'auf': 0.05, 'dem': 0.04, 'Viererfeld': 0, 'und': 0.03, 'insb.': 0, 'mit': 0.23, 'gemeinnützigen': 0, 'Wohnungsbau': 1.0, 'Schade': 0, 'aber': 0, 'dass': 0.04, 'Mittelfeld': 0.08, 'nicht': 0.02, 'höher': 0.05, 'gebaut': 0, 'wird': 0, 'die': 0.04, 'Durchlässigkeit': 0.12, 'für': 0.04, 'Velos': 0, 'offenbar': 0.05, 'gewährleistet': 0.06, 'ist': 0.02, '🤔': 0}",positive,"[0.06430929, 0.1821561, 0.7535346]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Ich bin klar für den Systemwechsel beim #Organspenden. Und ihr?

Weil es bis dahin aber noch etwas dauert, könnt ihr euch hier schon heute für eine Organspende eintragen: https://t.co/dCf5Z9CY3V

cc @Swisstransplant 
https://t.co/INlk4QwDas",klaren systemwechsel beim organspenden dahin dauern schon heute organspende eintragen cc,,,,,,,,,,,,,"{'Ich': 0.05, 'bin': 0, 'klar': 0, 'für': 0.04, 'den': 0.16, 'Systemwechsel': 0.455, 'beim': 0.16, 'Organspenden': 0.13, 'Und': 0.15, 'ihr': 0, 'Weil': 0.04, 'es': 0, 'bis': 0.04, 'dahin': 0, 'aber': 0.1, 'noch': 0, 'etwas': 0, 'dauert': 0.04, 'könnt': 0.05, 'euch': 0.04, 'hier': 0.05, 'schon': 0, 'heute': 0.06, 'eine': 0, 'Organspende': 0.13, 'eintragen': 0, 'cc': 0.12}",neutral,"[0.67958283, 0.0124367485, 0.30798048]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
