answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,25.0,28.0,-0.15,neutral,"Noch immer konsterniert über die Zustimmung der Steuerabzugsvorlagen - anstatt Probleme in der Gesundheitspolitik zu beheben wird in deren Namen Steuersenkung für hohe Einkommen betrieben #grosserrat #gesundheitswesen 
Alleine der Ausblick aus dem Zug Richtung Sion heitert auf https://t.co/dRF44BJMQ7",immer konsternieren zustimmung steuerabzugsvorlagen anstatt probleme gesundheitspolitik beheben namen steuersenkung hoch einkommen betrieben grosserrat gesundheitswesen alleine ausblick zug richtung sion heitern,,,,,,,,,,,,,,,,,,,,,,"{'Noch': 0, 'immer': 0, 'konsterniert': 0.11, 'über': 0, 'die': 0.07, 'Zustimmung': 0.11, 'der': 0.07, 'Steuerabzugsvorlagen': 0.15000000000000002, 'anstatt': 0.060000000000000005, 'Probleme': 0.1, 'in': 0.52, 'Gesundheitspolitik': 0.08499999999999999, 'zu': 0, 'beheben': 0, 'wird': 0, 'deren': 0, 'Namen': 0, 'Steuersenkung': 0.2, 'für': 0.16, 'hohe': 0, 'Einkommen': 0, 'betrieben': 0, 'grosserrat': 0.2, 'gesundheitswesen': 0, 'Alleine': 0.06, 'Ausblick': 0, 'aus': 0, 'dem': 0.07, 'Zug': 0, 'Richtung': 0, 'Sion': 0.06, 'heitert': 0, 'auf': 0}",neutral,"[0.45072475, 0.35879618, 0.19047914]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @bedabaumgartner: Erhöhung des Freibetrags ist der richtige Weg: Denn nur so profitieren alle statt wenige von einer Steuersenkung. http…,erhöhung freibetrags richtige profitieren all statt wenig steuersenkung http,,,,,,,,,,,,,,,,,,,,,,"{'Erhöhung': 0, 'des': 0.35, 'Freibetrags': 0, 'ist': 0.14, 'der': 0.09, 'richtige': 0.07, 'Weg': 0, 'Denn': 0, 'nur': 0.08, 'so': 0, 'profitieren': 0.15, 'alle': 0.14, 'statt': 0.12, 'wenige': 0.11, 'von': 0.35, 'einer': 0, 'Steuersenkung': 0.23, 'http': 1.0, '…': 0}",positive,"[0.43066254, 0.032968063, 0.5363694]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @SPBaselStadt: Die @SPBaselStadt hat heute ihren Steuersenkungsvorschlag präsentiert. https://t.co/d1joDM5mWW
Besuche unseren Steuerrech…",heute steuersenkungsvorschlag präsentieren besuche steuerrech,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0, 'hat': 0, 'heute': 0.44, 'ihren': 0, 'Steuersenkungsvorschlag': 0.7949999999999999, 'präsentiert': 0, 'Besuche': 0, 'unseren': 0.08, 'Steuerrech': 0.235, '…': 0}",neutral,"[0.96567655, 0.00892638, 0.025397107]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,#grbs sagt leider ja zur bürgerlichen Steuersenkung für Hausbesitzer,grbs sagen leider ja bürgerlich steuersenkung hausbesitzer,,,,,,,,,,,,,,,,,,,,,,"{'grbs': 0.09, 'sagt': 0.32, 'leider': 0.59, 'ja': 0, 'zur': 0.69, 'bürgerlichen': 0, 'Steuersenkung': 0.405, 'für': 0.42, 'Hausbesitzer': 0}",positive,"[0.002381716, 0.002481056, 0.9951373]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @enussbi: Mehr für die Armee, mehr Steuersenkungen für Firmen, Lanwirte - und dann bei der #Bildung sparen. Das ist die neue Mehrheit im…",mehr armee mehr steuersenkungen firmen lanwirte bildung sparen neue mehrheit,,,,,,,,,,,,,,,,,,,,,,"{'Mehr': 1.0, 'für': 0.55, 'die': 0.07, 'Armee': 0.23, 'mehr': 1.0, 'Steuersenkungen': 0.8049999999999999, 'Firmen': 0.19, 'Lanwirte': 0, 'und': 0.21, 'dann': 0.99, 'bei': 0, 'der': 0.07, 'Bildung': 0.11, 'sparen': 0.31, 'Das': 0.07, 'ist': 0.09, 'neue': 0.11, 'Mehrheit': 0.13, 'im': 0, '…': 0}",positive,"[0.08164612, 0.014226644, 0.90412724]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @SPBaselStadt: #mehrBasel #Steuersenkung für alle statt für wenige: Von der Erhöhung des Steuerfreibetrages profitieren alle gleich http…,mehrbasel steuersenkung all statt wenig erhöhung steuerfreibetrages profitieren all gleichen http,,,,,,,,,,,,,,,,,,,,,,"{'mehrBasel': 0, 'Steuersenkung': 0.03, 'für': 0.03, 'alle': 0.04, 'statt': 0.025, 'wenige': 0.02, 'Von': 0.03, 'der': 0.05, 'Erhöhung': 0.03, 'des': 0.03, 'Steuerfreibetrages': 0.04, 'profitieren': 0, 'gleich': 0, 'http': 1.0, '…': 0}",positive,"[0.26717174, 0.05853757, 0.6742907]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"https://t.co/AKIFDyqAtl

Steuersenkung und Sparpakete - im Grossen Rat leider bittere Realität",steuersenkung sparpakete grossen rat leider bitter realität,,,,,,,,,,,,,,,,,,,,,,"{'Steuersenkung': 0.63, 'und': 1.0, 'Sparpakete': 0.77, 'im': 0, 'Grossen': 0, 'Rat': 0, 'leider': 0.37, 'bittere': 0.9, 'Realität': 0.53}",positive,"[0.03966286, 0.30661142, 0.6537258]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,https://t.co/AKIFDyqAtl Mein Votum zur Motion Wertemann betreffend Steuersenkung,votum motion wertemann betreffen steuersenkung,,,,,,,,,,,,,,,,,,,,,,"{'Mein': 0.15, 'Votum': 1.0, 'zur': 0.16, 'Motion': 0.72, 'Wertemann': 0, 'betreffend': 0, 'Steuersenkung': 0.21}",positive,"[0.3582409, 0.01908299, 0.62267613]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,#sparenohnenot heute diskutieren wir über Sparmaßnahmen und Steuersenkungen #gehtsnoch ?,sparenohnenot heute diskutieren sparmaßnahmen steuersenkungen gehtsnoch,,,,,,,,,,,,,,,,,,,,,,"{'sparenohnenot': 0, 'heute': 0.18, 'diskutieren': 0, 'wir': 0, 'über': 0, 'Sparmaßnahmen': 0.31999999999999995, 'und': 0.31, 'Steuersenkungen': 0.255, 'gehtsnoch': 0.4}",neutral,"[0.99476904, 0.0046337973, 0.0005970225]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,@chj_keller eine generelle Steuersenkung wäre m. E. viel gefährlicher,generelle steuersenkung m e gefährlich,,,,,,,,,,,,,,,,,,,,,,"{'eine': 0, 'generelle': 0.35, 'Steuersenkung': 0.74, 'wäre': 0.38, 'm.': 0, 'E.': 0, 'viel': 0.48, 'gefährlicher': 0.995}",negative,"[0.004213487, 0.98609143, 0.0096950075]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"@BenjvF @lolle_fr @JoelThuering Zahlen aus der Schweiz belegen das Gegenteil ! Und wir leben in der Schweiz ;-) 

Ja Abstimmungskampf ist vorbei - Endlich.  Und die Baslerbevölkerung will den Mindestlohn 😉",zahlen schweiz belegen gegenteil leben schweiz ja abstimmungskampf vorbei endlich baslerbevölkerung mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,"{'Zahlen': 0, 'aus': 0, 'der': 0.73, 'Schweiz': 0.05, 'belegen': 0, 'das': 0, 'Gegenteil': 0.11, 'Und': 0.41, 'wir': 0, 'leben': 0, 'in': 0.03, 'Ja': 0.41, 'Abstimmungskampf': 0.07, 'ist': 0.2, 'vorbei': 0, 'Endlich': 0.14, 'die': 0.73, 'Baslerbevölkerung': 0.78, 'will': 0, 'den': 0.73, 'Mindestlohn': 0.85}",neutral,"[0.867529, 0.029810091, 0.102660954]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.9,neutral,"@BenjvF @lolle_fr @JoelThuering Eure ewige Angstmacherei obwohl es KEINE Studie/Fakten  gibt, die die Aussage beweist, dass ein moderater Mindestlohn die Arbeitslosigkeit erhöht.
Aber jetzt gehen wir an die Umsetzung und schauen dass Menschen von ihrem Lohn leben können und die Wirtschaft weiterhin floriert 👌",ewige angstmacherei obwohl studie fakten geben aussagen beweisen moderat mindestlohn arbeitslosigkeit erhöhen gehen umsetzung schauen menschen lohn leben wirtschaft weiterhin florieren,,,,,,,,,,,,,,,,,,,,,,,,,"{'Eure': 0.08, 'ewige': 0.1, 'Angstmacherei': 0, 'obwohl': 0, 'es': 0.03, 'KEINE': 0, 'Studie': 0.08, 'Fakten': 0, 'gibt': 0.04, 'die': 0.06, 'Aussage': 0.37, 'beweist': 0.11, 'dass': 0.06, 'ein': 0, 'moderater': 0, 'Mindestlohn': 0.8200000000000001, 'Arbeitslosigkeit': 0.32, 'erhöht': 0, 'Aber': 0.12, 'jetzt': 0.08, 'gehen': 0, 'wir': 0, 'an': 0, 'Umsetzung': 0, 'und': 0.05, 'schauen': 0, 'Menschen': 0.07, 'von': 0, 'ihrem': 0, 'Lohn': 0, 'leben': 0, 'können': 0, 'Wirtschaft': 0, 'weiterhin': 0, 'floriert': 0}",neutral,"[0.65487766, 0.16977026, 0.17535211]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@lolle_fr @BenjvF @JoelThuering ...ausser dass jeder und jede von seinem Lohn künftig leben kann #mindestlohn,ausser jed jed lohn künftig leben mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,"{'...': 0, 'ausser': 0.13, 'dass': 0.11, 'jeder': 0.13, 'und': 0, 'jede': 0, 'von': 0.13, 'seinem': 0, 'Lohn': 0, 'künftig': 0.59, 'leben': 0, 'kann': 0.17, 'mindestlohn': 0.63}",neutral,"[0.77912295, 0.033269502, 0.18760753]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @tobiasbossard: Kommt der #Mindestlohn in @BaselStadt? Wenn ja: 23 oder 21 Fr.? Um 12.00h wird’s klar. @srfbasel &amp; @srfnews berichten. I…,kommen mindestlohn ja fr 00h s klaren amp berichten i,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kommt': 0, 'der': 0.84, 'Mindestlohn': 0.89, 'in': 0.27, 'Wenn': 0, 'ja': 0, 'oder': 0.08, 'Fr.': 0, 'Um': 0, '12.00h': 0, 'wird': 0, '’s': 0, 'klar': 0.14, 'amp': 0.23, 'berichten': 0, 'I': 0.09, '…': 0}",neutral,"[0.93533695, 0.01135944, 0.05330351]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
