answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"RT @agriecologist: Weil sich nicht einmal Bio Suisse für eine nachhaltige Landwirtschaft einsetze, haben sich Bäuerinnen und Bauern zu eine…",bio suisse nachhaltig landwirtschaft einsetzen bäuerinnen bauern,,,,,,,,,,"{'Weil': 0.06, 'sich': 0, 'nicht': 0.23, 'einmal': 0, 'Bio': 0.14, 'Suisse': 0.19, 'für': 0, 'eine': 0, 'nachhaltige': 1.0, 'Landwirtschaft': 1.0, 'einsetze': 0, 'haben': 0.085, 'Bäuerinnen': 0, 'und': 0, 'Bauern': 0.36, 'zu': 0.1, '…': 0}",positive,"[0.13753608, 0.22224756, 0.6402164]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @BarbaraLuethi: heute Abend im #srfCLUB: ""Bauern unter Druck"". Die beiden Agrarinitativen wollen die Landwirtschaft revolutionieren. #Fr…",heute abend srfclub bauern druck beid agrarinitativen landwirtschaft revolutionieren fr,,,,,,,,,,"{'heute': 0, 'Abend': 0, 'im': 0, 'srfCLUB': 0.09, 'Bauern': 0.06, 'unter': 0.03, 'Druck': 0.05, 'Die': 0.05, 'beiden': 0, 'Agrarinitativen': 0, 'wollen': 0.19, 'die': 0.05, 'Landwirtschaft': 0.47, 'revolutionieren': 1.0, 'Fr': 0.05, '…': 0}",positive,"[0.018181082, 0.0071117333, 0.9747072]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @Trinkwasser_ch: «Wir können die Schweiz mit nachhaltiger Landwirtschaft ernähren», sagt Andreas Frischknecht. Das würde allerdings bede…",schweiz nachhaltig landwirtschaft ernähren sagen andreas frischknecht allerdings bede,,,,,,,,,,"{'«': 0, 'Wir': 0, 'können': 0, 'die': 0, 'Schweiz': 0, 'mit': 0, 'nachhaltiger': 0, 'Landwirtschaft': 0, 'ernähren': 0, '»': 0, 'sagt': 0, 'Andreas': 0, 'Frischknecht': 0, 'Das': 0, 'würde': 0, 'allerdings': 0, 'bede': 0, '…': 0}",positive,"[0.0028481812, 0.0021350218, 0.9950169]",neutral
100.0,100.0,86.0,0.7,neutral,"RT @Trinkwasser_ch: Bio mit Herz und Verstand: Bernhard Hänni bestätigt tagtäglich, dass es in der Landwirtschaft kein Gifteinsatz braucht.…",bio herz verstehen bernhard hänni bestätigen tagtäglich landwirtschaft gifteinsatz brauchen,,,,,,,,,,"{'Bio': 0, 'mit': 0.02, 'Herz': 0.02, 'und': 0.02, 'Verstand': 0, 'Bernhard': 0.05, 'Hänni': 0, 'bestätigt': 0, 'tagtäglich': 0.035, 'dass': 0.03, 'es': 0.04, 'in': 1.0, 'der': 0, 'Landwirtschaft': 1.0, 'kein': 0.18, 'Gifteinsatz': 0.38, 'braucht': 0, '…': 0}",positive,"[0.1662058, 0.007418408, 0.82637584]",positive
50.0,75.0,57.0,0.0,neutral,Landwirtschaft beeinträchtigt Wasserlebewesen mehr als Abwasser ! https://t.co/kYNwbpkJt9,landwirtschaft beeinträchtigen wasserlebewesen mehr abwasser,,,,,,,,,,"{'Landwirtschaft': 1.0, 'beeinträchtigt': 0, 'Wasserlebewesen': 0.6699999999999999, 'mehr': 0.72, 'als': 0, 'Abwasser': 0.64}",positive,"[0.17137061, 0.11643201, 0.71219736]",neutral
50.0,75.0,57.0,0.0,neutral,GLP Bern sagt JA zur Hornkuhinitiative! #hornkuh #glp #Landwirtschaft,glp bern sagen ja hornkuhinitiative hornkuh glp landwirtschaft,,,,,,,,,,"{'GLP': 0.5, 'Bern': 0.16, 'sagt': 0.14, 'JA': 0, 'zur': 0.14, 'Hornkuhinitiative': 0, 'hornkuh': 0.29, 'glp': 0.5, 'Landwirtschaft': 1.0}",positive,"[0.007901635, 0.0014394126, 0.990659]",neutral
50.0,75.0,57.0,0.0,neutral,"Grünliberale fordern eine neue Landwirtschaft. Trinkwasserinitiative ist eingereicht, Pestizidinitiative auf dem Vormarsch https://t.co/WzMiSP4DEk https://t.co/KVte1eXr74",grünliberale fordern neue landwirtschaft trinkwasserinitiative einreichen pestizidinitiative vormarsch,,,,,,,,,,"{'Grünliberale': 0.53, 'fordern': 0, 'eine': 0, 'neue': 0.56, 'Landwirtschaft': 0.6, 'Trinkwasserinitiative': 0.12, 'ist': 0, 'eingereicht': 0.29, 'Pestizidinitiative': 0.16499999999999998, 'auf': 0.08, 'dem': 0.12, 'Vormarsch': 0.28}",neutral,"[0.59028834, 0.062760025, 0.34695166]",neutral
50.0,75.0,57.0,0.0,neutral,Warum die Fischer eine Landwirtschaft ohne Pestizide wollen. Für eine Schweiz ohne synthetische Pestizide  https://t.co/ipyZpmUo4i via @YouTube,warum fischer landwirtschaft pestizide schweiz synthetische pestizide via,,,,,,,,,,"{'Warum': 0.15, 'die': 0, 'Fischer': 0, 'eine': 0, 'Landwirtschaft': 1.0, 'ohne': 0.06, 'Pestizide': 0.17, 'wollen': 0.3, 'Für': 0.08, 'Schweiz': 0.07, 'synthetische': 0.14, 'via': 0.08}",positive,"[0.1307604, 0.07056134, 0.7986783]",neutral
100.0,100.0,86.0,0.7,neutral,Neue Studie bestätigt- die Schweiz will eine nachhaltige Landwirtschaft https://t.co/tRxI39NRtL,neue studie bestätigen schweiz nachhaltig landwirtschaft,,,,,,,,,,"{'Neue': 0.11, 'Studie': 0.13, 'bestätigt-': 0, 'die': 0, 'Schweiz': 0.3, 'will': 0, 'eine': 0, 'nachhaltige': 1.0, 'Landwirtschaft': 1.0}",positive,"[0.0030054827, 0.0018211564, 0.9951734]",positive
50.0,75.0,57.0,0.0,neutral,Eine umweltverträgliche Landwirtschaft ist möglich! https://t.co/HHpT2OV6DX,umweltverträgliche landwirtschaft möglich,,,,,,,,,,"{'Eine': 0, 'umweltverträgliche': 1.0, 'Landwirtschaft': 0.68, 'ist': 0.38, 'möglich': 0.38}",positive,"[0.0011147269, 0.00089467014, 0.9979906]",neutral
100.0,100.0,100.0,1.0,neutral,"Eine Chance für unsere Bauern- hochwertige Produkte aus pestizidfreier 
Landwirtschaft  https://t.co/KCq3GgRETZ",chance bauern hochwertige produkte pestizidfreier landwirtschaft,,,,,,,,,,"{'Eine': 0, 'Chance': 0.2, 'für': 0.28, 'unsere': 0.28, 'Bauern-': 0, 'hochwertige': 0.295, 'Produkte': 0.33, 'aus': 0, 'pestizidfreier': 0.89, 'Landwirtschaft': 1.0}",positive,"[0.0027902112, 0.0013904289, 0.99581933]",positive
