answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,RT @Vimentis: Christian Wasserfallen (FDP): Ja zur Fortpflanzungsmedizin&amp;​: Zeit­gemässe Ver­fas­sungs­grund­l​age jetzt sch... http://t.co…,christian wasserfallen fdp ja fortpflanzungsmedizin amp zeit gemässe ver fas sungs grund l age sch,,,,,,,,,,,,,"{'Christian': 0.06, 'Wasserfallen': 0.11, 'FDP': 0.09, '):': 0, 'Ja': 0, 'zur': 0.34, 'Fortpflanzungsmedizin&amp;\u200b': 0.8125, 'Zeit\xadgemässe': 0, 'Ver\xadfas\xadsungs\xadgrund\xadl\u200bage': 0, 'jetzt': 0.08, 'sch': 0.06, '...': 0}",positive,"[0.002392236, 0.0013625111, 0.9962452]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @feusl: Faktencheck zum #Frauenstreik19 : Lohndiskriminierung bleibt statistisch unklar: https://t.co/dElH4Kjzyd

#lohngleichheit",faktencheck frauenstreik19 lohndiskriminierung bleiben statistisch unklar lohngleichheit,,,,,,,,,,,,,,,,"{'Faktencheck': 0.14, 'zum': 0, 'Frauenstreik19': 0, 'Lohndiskriminierung': 0.715, 'bleibt': 0.21, 'statistisch': 0, 'unklar': 0, 'lohngleichheit': 0}",positive,"[0.2949733, 0.20163171, 0.50339496]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,Ungenaue Zahlen beim Bundesamt für Statistik rücken #Industrie fälschlicherweise in schlechtes Licht: http://t.co/0jisgTEuKR #Lohngleichheit,ungenau zahlen beim bundesamt statistik rücken industrie fälschlicherweise schlecht licht lohngleichheit,,,,,,,,,,,,,,,,"{'Ungenaue': 0.15, 'Zahlen': 0, 'beim': 0.05500000000000001, 'Bundesamt': 0.08, 'für': 0, 'Statistik': 0, 'rücken': 0, 'Industrie': 0.13, 'fälschlicherweise': 0, 'in': 0.06, 'schlechtes': 0.66, 'Licht': 0.12, 'Lohngleichheit': 1.0}",positive,"[0.26748136, 0.23666632, 0.49585235]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,25.0,28.0,-0.15,neutral,Weshalb hat sich Marti im Dezember dann nicht gegen die Steuersenkung gewehrt bzw. ihr zugestimmt?🤔https://t.co/nrqTQl0GXf,weshalb marti dezember steuersenkung wehren bzw zustimmen,,,,,,,,,,,,,,,,,,,"{'Weshalb': 0, 'hat': 0, 'sich': 0, 'Marti': 0.38, 'im': 0, 'Dezember': 0.23, 'dann': 0, 'nicht': 0, 'gegen': 0, 'die': 0.27, 'Steuersenkung': 0.25, 'gewehrt': 0, 'bzw.': 0, 'ihr': 0, 'zugestimmt': 0, '🤔': 0}",neutral,"[0.7893146, 0.19205463, 0.018630685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.2333333333333333,negative,Steuersenkung für juristische Personen zum falschen Zeitpunkt &amp; ohne gründliche Auslegeordnung. Entäuschender Entscheid des Grossen Rates... https://t.co/ATyC9WV5E5,steuersenkung juristische personen falsch zeitpunkt amp gründlich auslegeordnung entäuschender entscheid grossen rates,,,,,,,,,,,,,,,,,,,"{'Steuersenkung': 0.535, 'für': 0.22, 'juristische': 0.1, 'Personen': 0, 'zum': 0.04, 'falschen': 0, 'Zeitpunkt': 0, 'amp': 0.05, 'ohne': 0.18, 'gründliche': 0.09, 'Auslegeordnung': 0, 'Entäuschender': 0.52, 'Entscheid': 0.21, 'des': 0, 'Grossen': 0, 'Rates': 0, '...': 0}",negative,"[0.002378191, 0.9437647, 0.05385717]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"RT @CVP_GR: Steuersenkungen: falscher Zeitpunkt!
@news_aus_der_so @RTRSRG @GRHeute 
https://t.co/SBe9mdfTlb",steuersenkungen falsch zeitpunkt,,,,,,,,,,,,,,,,,,,"{'Steuersenkungen': 0.43999999999999995, 'falscher': 0, 'Zeitpunkt': 1.0}",negative,"[0.0049186843, 0.9908386, 0.0042427597]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,RT @daeschle: Lohnuntergrenze: Ohne Mindestlohn gäbe es heute 60.000 Jobs mehr https://t.co/tJ6aWccnoO via @welt,lohnuntergrenze mindestlohn geben heute jobs mehr via,,,,,,,,,,,,,,,,,,,,,,"{'Lohnuntergrenze': 0.635, 'Ohne': 0.46, 'Mindestlohn': 0.14500000000000002, 'gäbe': 0.26, 'es': 0, 'heute': 0.25, '60.000': 0, 'Jobs': 0.14, 'mehr': 0.12, 'via': 0.14}",negative,"[0.33009836, 0.5206059, 0.14929576]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @MediendienstGR: E-Voting soll auch im Kanton Graubünden wieder möglich werden. https://t.co/Zei4H4JhdE,e voting kanton graubünden möglich,,,,,,,,,,,,,,,,,,,,,,,,,"{'E-Voting': 0, 'soll': 0, 'auch': 0.22, 'im': 0, 'Kanton': 0.19, 'Graubünden': 0, 'wieder': 0.43, 'möglich': 0.62, 'werden': 0}",negative,"[0.41589063, 0.5269802, 0.057129126]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Und wie sieht es mit #E-Voting in Graubünden aus, @ClaudioRiesen? https://t.co/AnDT29D02K",sehen e voting graubünden,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.25, 'wie': 0, 'sieht': 0, 'es': 0, 'mit': 0, 'E-Voting': 0, 'in': 0.21, 'Graubünden': 0, 'aus': 0}",neutral,"[0.8651732, 0.040042877, 0.09478388]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"Der Kanton leistet gute Arbeit im Bereich #E-Voting, @ClaudioRiesen. Hoffen wir, dass der #Bund nicht wieder im Weg steht!",kanton leisten gut arbeit bereich e voting hoffen bund stehen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.14, 'Kanton': 0.1, 'leistet': 0, 'gute': 0, 'Arbeit': 0, 'im': 0, 'Bereich': 0.08, 'E-Voting': 0, 'Hoffen': 0.69, 'wir': 0, 'dass': 0.31, 'der': 0.14, 'Bund': 0.22, 'nicht': 0, 'wieder': 0.4, 'Weg': 0, 'steht': 0}",negative,"[0.25185838, 0.6343389, 0.11380271]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @fla_GR: Wie weiter mit E-Voting im Kanton Graubünden? Heute im @BundnerTagblatt //cc @ClaudioRiesen,weit e voting kanton graubünden heute cc,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wie': 0, 'weiter': 0, 'mit': 0, 'E-Voting': 0, 'im': 0, 'Kanton': 0.15, 'Graubünden': 0, 'Heute': 1.0, '//cc': 0}",neutral,"[0.9758673, 0.016346348, 0.0077863187]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @ClaudioRiesen: E-Voting GR:Individuell verifizierbare Stimmabgabe am 8.3.,14.6. u.18.10. (NRW) sowie mit Inländerbeteiligung in 6 Gemei…",e voting gr individuell verifizierbare stimmabgabe u nrw sowie inländerbeteiligung gemei,,,,,,,,,,,,,,,,,,,,,,,,,"{'E-Voting': 0, 'GR': 0.53, 'Individuell': 0.44, 'verifizierbare': 0.33, 'Stimmabgabe': 0.26, 'am': 0, '8.3.,14.6.': 0, 'u.18.10.': 0, 'NRW': 0.06, 'sowie': 0.06, 'mit': 0.12, 'Inländerbeteiligung': 0.065, 'in': 0.06, 'Gemei': 0, '…': 0}",neutral,"[0.77894604, 0.0283876, 0.1926663]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @ClaudioRiesen: In Graubünden steht E-Voting ab 2016 in Chur, Davos, Donat, Ilanz/Glion, Poschiavo und Safiental 38'000 Stimmberechtigte…",graubünden stehen e voting ab chur davos donat ilanz glion poschiavo safiental stimmberechtigt,,,,,,,,,,,,,,,,,,,,,,,,,"{'In': 0.14, 'Graubünden': 0, 'steht': 0, 'E-Voting': 0, 'ab': 0, 'in': 0.14, 'Chur': 0, 'Davos': 0.03, 'Donat': 0.03, 'Ilanz': 0.04, 'Glion': 0.02, 'Poschiavo': 0.03, 'und': 0.03, 'Safiental': 0.17, ""38'000"": 0, 'Stimmberechtigte': 0, '…': 0}",negative,"[0.41147798, 0.5566597, 0.031862322]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"RT @gerhardpfister: Einfach mal so ein Eindruck, wie das bei der Arena so läuft: Thema Kriegsmaterialexporte. Projer will Lombardi für die…",einfach mal eindruck arena laufen thema kriegsmaterialexporte projer lombardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Einfach': 0, 'mal': 0.08, 'so': 0, 'ein': 0, 'Eindruck': 0.13, 'wie': 0.13, 'das': 0, 'bei': 0.08, 'der': 0.13, 'Arena': 0.27, 'läuft': 0, 'Thema': 0, 'Kriegsmaterialexporte': 0.8525, 'Projer': 0.34, 'will': 0, 'Lombardi': 0.28, 'für': 0.14, 'die': 0.13, '…': 0}",positive,"[0.43742895, 0.04208502, 0.52048606]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @CVP_PDC: Das vom Bundesrat vorgeschlagene Paket #Air2030, welches Kampfflugzeuge und bodengestützte Luftabwehr (#Bodluv) verknüpft, ist…",bundesrat vorgeschlagen paket air2030 welch kampfflugzeuge bodengestützte luftabwehr bodluv verknüpfen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.03, 'vom': 0.03, 'Bundesrat': 0.04, 'vorgeschlagene': 0.14, 'Paket': 0.08, 'Air2030': 0.12, 'welches': 0.14, 'Kampfflugzeuge': 0, 'und': 0.11, 'bodengestützte': 0, 'Luftabwehr': 0.06, 'Bodluv': 0.13, 'verknüpft': 0, 'ist': 1.0, '…': 0}",neutral,"[0.9624554, 0.007555299, 0.029989338]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"RT @CVP_PDC: .@gerhardpfister ""Die soziale Marktwirtschaft setzt den Menschen ins Zentrum, nicht die Idee. Und ist deshalb erfolgreicher al…",soziale marktwirtschaft setzen menschen zentrum idee deshalb erfolgreich al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.06, 'soziale': 1.0, 'Marktwirtschaft': 0.9, 'setzt': 0.15, 'den': 0.06, 'Menschen': 0.18, 'ins': 0, 'Zentrum': 0.17, 'nicht': 0.21, 'die': 0.06, 'Idee': 0, 'Und': 0.08, 'ist': 0.05, 'deshalb': 0, 'erfolgreicher': 0.08, 'al': 0, '…': 0}",positive,"[0.024270289, 0.016124606, 0.95960516]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @CVP_PDC: .@NZZ, um das ein für alle Mal klarzustellen: Die soziale Marktwirtschaft findet man weder bei SP noch FDP. Sondern nur bei de…",all mal klarstellen soziale marktwirtschaft finden weder sp fdp de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'um': 0, 'das': 0, 'ein': 0, 'für': 0.04, 'alle': 0, 'Mal': 0, 'klarzustellen': 0.04, 'Die': 0.1, 'soziale': 1.0, 'Marktwirtschaft': 0.775, 'findet': 0, 'man': 0, 'weder': 0, 'bei': 0, 'SP': 0.07, 'noch': 0, 'FDP': 0.18, 'Sondern': 0, 'nur': 0.02, 'de': 0, '…': 0}",positive,"[0.18894084, 0.27084544, 0.54021376]",,,,,,,,,,,,,,,,,,,positive
75.0,100.0,86.0,0.5,neutral,"RT @CVP_GR: Die CVP setzt sich für die Digitalisierung, die Sicherheit, gute Verbindungen im öffentlichen Verkehr und weniger Bürokratie ei…",cvp setzen digitalisierung sicherheit gut verbindungen öffentlich verkehr wenig bürokratie ei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.5, 'CVP': 0.52, 'setzt': 0, 'sich': 0, 'für': 0, 'die': 0.5, 'Digitalisierung': 0, 'Sicherheit': 0.59, 'gute': 0, 'Verbindungen': 0, 'im': 0, 'öffentlichen': 0.15, 'Verkehr': 0, 'und': 0.24, 'weniger': 0, 'Bürokratie': 0.45, 'ei': 0, '…': 0}",positive,"[0.006862989, 0.0025661753, 0.9905709]",,,,,,,"{'Die': 0.12, 'CVP': 0.08, 'setzt': 0, 'sich': 0, 'für': 0, 'die': 0.12, 'Digitalisierung': 0, 'Sicherheit': 1.0, 'gute': 0, 'Verbindungen': 0, 'im': 0, 'öffentlichen': 0.03, 'Verkehr': 0, 'und': 0.3, 'weniger': 0, 'Bürokratie': 0.07, 'ei': 0, '…': 0}",positive,"[0.002548604, 0.0013557922, 0.9960956]","{'Die': 0.12, 'CVP': 0.14, 'setzt': 0, 'sich': 0, 'für': 0, 'die': 0.12, 'Digitalisierung': 0, 'Sicherheit': 0.11, 'gute': 0, 'Verbindungen': 0, 'im': 0, 'öffentlichen': 0.04, 'Verkehr': 0, 'und': 0.26, 'weniger': 0, 'Bürokratie': 0.42, 'ei': 0, '…': 0}",negative,"[0.25470376, 0.49821067, 0.24708559]",,,,positive
50.0,75.0,57.0,0.0,neutral,RT @CVP_PDC: Das CVP-Parteipräsidium beschliesst an seiner Sitzung die einstimmige Ablehnung der NoBillag-Initiative. #NeinzuNoBillag #Abst…,cvp parteipräsidium beschliesst sitzung einstimmig ablehnung nobillag initiative neinzunobillag abst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.49, 'CVP-Parteipräsidium': 0.175, 'beschliesst': 0.65, 'an': 0, 'seiner': 0, 'Sitzung': 0.29, 'die': 0.49, 'einstimmige': 0, 'Ablehnung': 0, 'der': 0.49, 'NoBillag-Initiative': 0, 'NeinzuNoBillag': 0.51, 'Abst': 0.14, '…': 0}",neutral,"[0.83309066, 0.13560762, 0.031301677]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @bazonline: Mehr als die Hälfte der Länder der Welt erhält Entwicklungshilfe aus der Schweiz. https://t.co/S2ZMg7qV27,mehr hälfte länder welt erhalten entwicklungshilfe schweiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mehr': 0.22, 'als': 0, 'die': 0.03, 'Hälfte': 0.2, 'der': 0.03, 'Länder': 0.1, 'Welt': 0.07, 'erhält': 0, 'Entwicklungshilfe': 0.1, 'aus': 0, 'Schweiz': 0.08}",neutral,"[0.66530573, 0.04812077, 0.2865735]",,,,,,,,,,neutral
75.0,100.0,86.0,0.5,neutral,"RT @CVP_GR: Die CVP setzt sich für die Digitalisierung, die Sicherheit, gute Verbindungen im öffentlichen Verkehr und weniger Bürokratie ei…",cvp setzen digitalisierung sicherheit gut verbindungen öffentlich verkehr wenig bürokratie ei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.5, 'CVP': 0.52, 'setzt': 0, 'sich': 0, 'für': 0, 'die': 0.5, 'Digitalisierung': 0, 'Sicherheit': 0.59, 'gute': 0, 'Verbindungen': 0, 'im': 0, 'öffentlichen': 0.15, 'Verkehr': 0, 'und': 0.24, 'weniger': 0, 'Bürokratie': 0.45, 'ei': 0, '…': 0}",positive,"[0.006862989, 0.0025661753, 0.9905709]",,,,,,,"{'Die': 0.12, 'CVP': 0.08, 'setzt': 0, 'sich': 0, 'für': 0, 'die': 0.12, 'Digitalisierung': 0, 'Sicherheit': 1.0, 'gute': 0, 'Verbindungen': 0, 'im': 0, 'öffentlichen': 0.03, 'Verkehr': 0, 'und': 0.3, 'weniger': 0, 'Bürokratie': 0.07, 'ei': 0, '…': 0}",positive,"[0.002548604, 0.0013557922, 0.9960956]","{'Die': 0.12, 'CVP': 0.14, 'setzt': 0, 'sich': 0, 'für': 0, 'die': 0.12, 'Digitalisierung': 0, 'Sicherheit': 0.11, 'gute': 0, 'Verbindungen': 0, 'im': 0, 'öffentlichen': 0.04, 'Verkehr': 0, 'und': 0.26, 'weniger': 0, 'Bürokratie': 0.42, 'ei': 0, '…': 0}",negative,"[0.25470376, 0.49821067, 0.24708559]",,,,positive
