answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3438,absa_sentiment_3438,absa_scores_3438,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,"RT @SchmezerUeli: Die Trinkwasserinitiative #TWI entspricht zu grossen Teilen den Zielen der Bio Landwirtschaft. 
Trotzdem will ausgerechne…",trinkwasserinitiative twi entsprechen grossen teilen zielen bio landwirtschaft trotzdem ausgerechne,,,,,,,,,,,,,,,,,,,"{'Die': 0.64, 'Trinkwasserinitiative': 0.08, 'TWI': 0.08, 'entspricht': 0.07, 'zu': 0.07, 'grossen': 0, 'Teilen': 0, 'den': 0.64, 'Zielen': 0, 'der': 0.64, 'Bio': 0, 'Landwirtschaft': 0, 'Trotzdem': 0.53, 'will': 0, 'ausgerechne': 0.54, '…': 0}",positive,"[0.035380967, 0.00488177, 0.9597373]",positive
75.0,75.0,71.0,0.35,neutral,RT @tiana_moser: Nur eine nachhaltige Landwirtschaft kann die Schweiz auch in der Zukunft sicher versorgen. Noch mehr Futtermittelimporte u…,nachhaltig landwirtschaft schweiz zukunft sichern versorgen mehr futtermittelimporte u,,,,,,,,,,,,,,,,,,,"{'Nur': 0, 'eine': 0, 'nachhaltige': 1.0, 'Landwirtschaft': 1.0, 'kann': 0.18, 'die': 0.11, 'Schweiz': 0.15, 'auch': 0, 'in': 0.06, 'der': 0.11, 'Zukunft': 0.12, 'sicher': 0, 'versorgen': 0, 'Noch': 0, 'mehr': 0.07, 'Futtermittelimporte': 0.185, 'u': 0, '…': 0}",positive,"[0.01729918, 0.021587012, 0.9611138]",positive
50.0,75.0,57.0,0.0,neutral,RT @grunliberale: Die unendliche Geschichte über #Pestizide und #Überdüngung in der Landwirtschaft (6/6). Morgen kann die Geschichte eine g…,unendliche geschichte pestizide überdüngung landwirtschaft morgen geschichte g,,,,,,,,,,,,,,,,,,,"{'Die': 0.2, 'unendliche': 0, 'Geschichte': 0.45, 'über': 0, 'Pestizide': 0.13, 'und': 0.16, 'Überdüngung': 0.14, 'in': 0.12, 'der': 0.2, 'Landwirtschaft': 0.17, 'Morgen': 0.22, 'kann': 0, 'die': 0.2, 'eine': 0, 'g': 0, '…': 0}",neutral,"[0.7592255, 0.079605155, 0.16116937]",neutral
50.0,75.0,57.0,0.0,neutral,RT @grunliberale: Die unendliche Geschichte über #Pestizide und #Überdüngung in der Landwirtschaft (5/6). 2019: Die Umweltziele in der Land…,unendliche geschichte pestizide überdüngung landwirtschaft umweltziele land,,,,,,,,,,,,,,,,,,,"{'Die': 0.06, 'unendliche': 0, 'Geschichte': 0.13, 'über': 0, 'Pestizide': 0.06, 'und': 0.09, 'Überdüngung': 0.1, 'in': 0.08, 'der': 0.06, 'Landwirtschaft': 0.07, 'Umweltziele': 0.535, 'Land': 0, '…': 0}",positive,"[0.047069285, 0.0047635455, 0.94816715]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @grunliberale: Die unendliche Geschichte über #Pestizide und #Überdüngung in der Landwirtschaft (4/6). 2017: Der Bundesrat lehnt es ab,…",unendliche geschichte pestizide überdüngung landwirtschaft bundesrat lehnen ab,,,,,,,,,,,,,,,,,,,"{'Die': 0.37, 'unendliche': 0, 'Geschichte': 0.25, 'über': 0, 'Pestizide': 0.24, 'und': 0.09, 'Überdüngung': 0.31, 'in': 0.12, 'der': 0.37, 'Landwirtschaft': 0.19, 'Der': 0.37, 'Bundesrat': 0.765, 'lehnt': 1.0, 'es': 0, 'ab': 0, '…': 0}",neutral,"[0.56351465, 0.101497404, 0.3349879]",neutral
50.0,75.0,57.0,0.0,neutral,RT @grunliberale: Die unendliche Geschichte über #Pestizide und #Überdüngung in der Landwirtschaft (3/6). 2017: Die Volksinitiative @Trinkw…,unendliche geschichte pestizide überdüngung landwirtschaft volksinitiative,,,,,,,,,,,,,,,,,,,"{'Die': 0.29, 'unendliche': 0, 'Geschichte': 0.17, 'über': 0, 'Pestizide': 0.3, 'und': 0.08, 'Überdüngung': 0.35, 'in': 0.12, 'der': 0.29, 'Landwirtschaft': 0.3, 'Volksinitiative': 1.0, '…': 0}",positive,"[0.15323076, 0.013635912, 0.83313334]",neutral
50.0,75.0,57.0,0.0,neutral,RT @grunliberale: Die unendliche Geschichte über #Pestizide und #Überdüngung in der Landwirtschaft (2/6). 2016: Der Bundesrat stellt im Ber…,unendliche geschichte pestizide überdüngung landwirtschaft bundesrat stellen ber,,,,,,,,,,,,,,,,,,,"{'Die': 0.15, 'unendliche': 0, 'Geschichte': 0.15, 'über': 0, 'Pestizide': 0.07, 'und': 0.07, 'Überdüngung': 0.09, 'in': 0.05, 'der': 0.15, 'Landwirtschaft': 0.08, 'Der': 0.15, 'Bundesrat': 0.14, 'stellt': 0, 'im': 0, 'Ber': 0, '…': 0}",neutral,"[0.6988134, 0.021779153, 0.27940747]",neutral
50.0,75.0,57.0,0.0,neutral,RT @grunliberale: Die unendliche Geschichte über #Pestizide und #Überdüngung in der Landwirtschaft (1/6). 2012 stimmt der Nationalrat auf I…,unendliche geschichte pestizide überdüngung landwirtschaft stimmen nationalrat i,,,,,,,,,,,,,,,,,,,"{'Die': 0.16, 'unendliche': 0, 'Geschichte': 0.03, 'über': 0, 'Pestizide': 0.06, 'und': 0.03, 'Überdüngung': 0.06, 'in': 0.17, 'der': 0.16, 'Landwirtschaft': 0.04, 'stimmt': 0, 'Nationalrat': 0.155, 'auf': 1.0, 'I': 0.5, '…': 0}",neutral,"[0.9379421, 0.009890689, 0.052167147]",neutral
100.0,100.0,100.0,1.0,neutral,"""bürg.Parlament. wären glaubwürdiger, wenn s bei ihren eig.Hobbys (Armee &amp;Landwirtschaft) Sparhebel ansetzen würden"" https://t.co/JpP4d2Qfbi",bürg parlament glaubwürdig s eig hobbys armee amp landwirtschaft sparhebel ansetzen,,,,,,,,,,,,,,,,,,,"{'bürg': 0, 'Parlament': 0.12, 'wären': 0.07, 'glaubwürdiger': 0.06, 'wenn': 0.11, 's': 0, 'bei': 0, 'ihren': 0, 'eig': 0.07, 'Hobbys': 0.24, 'Armee': 0.08, 'amp;Landwirtschaft': 0.26, 'Sparhebel': 0, 'ansetzen': 0, 'würden': 0.07}",neutral,"[0.93984866, 0.025337549, 0.034813788]",positive
50.0,75.0,57.0,0.0,neutral,"RT @kathrinbertschy: Buurezmorge im Nationalrat: Bildung, Forschung, Innovation eben mal 5 Mio weggenommen und der Landwirtschaft geschenkt…",buurezmorge nationalrat bildung forschung innovation eben mal mio wegnehmen landwirtschaft schenken,,,,,,,,,,,,,,,,"{'Buurezmorge': 0.42, 'im': 0, 'Nationalrat': 0.155, 'Bildung': 0.42, 'Forschung': 0.47, 'Innovation': 0.77, 'eben': 0, 'mal': 1.0, 'Mio': 0, 'weggenommen': 0.6, 'und': 0.43, 'der': 0.13, 'Landwirtschaft': 0.21, 'geschenkt': 0, '…': 0}",positive,"[0.27168098, 0.14794357, 0.5803755]","{'Buurezmorge': 0.13, 'im': 0, 'Nationalrat': 0.055, 'Bildung': 0.05, 'Forschung': 0.06, 'Innovation': 0.07, 'eben': 0, 'mal': 0.1, 'Mio': 0, 'weggenommen': 0.14, 'und': 0.23, 'der': 0.05, 'Landwirtschaft': 1.0, 'geschenkt': 0, '…': 0}",neutral,"[0.8383802, 0.011171278, 0.15044841]",neutral
50.0,75.0,57.0,0.0,neutral,RT @grunliberale: Interview mit unserer Berner Nationalrätin @kathrinbertschy über grünliberale Landwirtschaftspolitik @BauernZeitung1: htt…,interview berner nationalrätin grünliberale landwirtschaftspolitik htt,,,,,,,,,,,,,,,,,,,"{'Interview': 1.0, 'mit': 1.0, 'unserer': 0.35, 'Berner': 0, 'Nationalrätin': 0.38, 'über': 0, 'grünliberale': 0.16, 'Landwirtschaftspolitik': 0.505, 'htt': 0.36, '…': 0}",neutral,"[0.6282867, 0.018575804, 0.3531374]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @Michael_Koepfli: Neue Bauernpartei? 24 von 27 #FDP-NR stimmen dafür, dass man Landwirtschaft von Sparmassnahmen ausnimmt: http://t.co/j…",neue bauernpartei fdp nr stimmen dafür landwirtschaft sparmassnahmen ausnehmen,,,,,,,,,,,,,,,,,,,"{'Neue': 0.08, 'Bauernpartei': 0.13, 'von': 0.65, 'FDP-NR': 0, 'stimmen': 0, 'dafür': 0, 'dass': 0, 'man': 0, 'Landwirtschaft': 1.0, 'Sparmassnahmen': 0.33499999999999996, 'ausnimmt': 0}",neutral,"[0.6675298, 0.029952565, 0.30251768]",neutral
