answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
25.0,0.0,14.0,-0.5,neutral,"Bevor nach der #Krise viele wieder aus ""wirtschaftlichen"" Gründen nach #Kernenergie schreien. #ErneuerbareEnergien sind viel wartungsärmer und brauchen weniger Personal. Sind daher auch krisenresistenter! #COVID19",bevor krise wirtschaftlich gründen kernenergie schreien erneuerbareenergien wartungsärmer brauchen wenig personal daher krisenresistenter covid19,,,,,,,,,,,,,,,,"{'Bevor': 0.04, 'nach': 0.02, 'der': 0.04, 'Krise': 0.08, 'viele': 0, 'wieder': 0.04, 'aus': 0.02, 'wirtschaftlichen': 0.08, 'Gründen': 0, 'Kernenergie': 0.075, 'schreien': 0, 'ErneuerbareEnergien': 0.53, 'sind': 0.19, 'viel': 0, 'wartungsärmer': 0.11499999999999999, 'und': 0.22, 'brauchen': 0, 'weniger': 0.13, 'Personal': 0, 'Sind': 0.19, 'daher': 0, 'auch': 0.11, 'krisenresistenter': 0.08, 'COVID19': 0.27}",negative,"[0.030561663, 0.88620955, 0.08322882]",,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,RT @JCVPStadtLuzern: #E-Voting @JCVPStadtLuzern Wir sind für das Podium bereit und freuen uns auf einen informativen Abend und interessante…,e voting podium bereiten freuen informativ abend interessante,,,,,,,,,,,,,,,,,,,"{'E-Voting': 0, 'Wir': 0.1, 'sind': 0.13, 'für': 0.06, 'das': 0, 'Podium': 0.21, 'bereit': 0.12, 'und': 0.61, 'freuen': 0, 'uns': 0, 'auf': 0, 'einen': 0, 'informativen': 0.48, 'Abend': 0, 'interessante': 1.0, '…': 0}",positive,"[0.07501558, 0.16690561, 0.7580788]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @JCVPLuzern: Wir sagen NEIN zur Lockerung der Kriegsmaterialexporte und zeigen die rote Karte. Mach noch heute mit und unterschreibe die…,sagen nein lockerung kriegsmaterialexporte zeigen rote karte mach heute unterschreiben,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.07, 'sagen': 0.09, 'NEIN': 0.13, 'zur': 0.32999999999999996, 'Lockerung': 0, 'der': 0.58, 'Kriegsmaterialexporte': 0.175, 'und': 0.46, 'zeigen': 0.33, 'die': 0.58, 'rote': 0, 'Karte': 0, 'Mach': 0, 'noch': 0, 'heute': 0.36, 'mit': 0, 'unterschreibe': 1.0, '…': 0}",neutral,"[0.6872694, 0.006278736, 0.30645198]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,Eine Lockerung der #Kriegsmaterial-Ausfuhrbestimmungen steht im Widerspruch zur humanitären Tradition der Schweiz. Wirtschaftliche Interessen dürfen nicht über… https://t.co/avx9C7Anyu,lockerung kriegsmaterial ausfuhrbestimmungen stehen widerspruch humanitär tradition schweiz wirtschaftlich interessen dürfen,,,,,,,,,,,,,,,,,,,,,,"{'Eine': 0, 'Lockerung': 0, 'der': 0.09, 'Kriegsmaterial-Ausfuhrbestimmungen': 0.165, 'steht': 0, 'im': 0, 'Widerspruch': 0, 'zur': 0.08, 'humanitären': 0.06, 'Tradition': 0.12, 'Schweiz': 0.08, 'Wirtschaftliche': 0.02, 'Interessen': 0.06, 'dürfen': 0, 'nicht': 0.27, 'über': 0, '…': 0}",positive,"[0.304826, 0.07190483, 0.6232692]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"Ja, auch ich finde 6 Mill. für #Kampfflugzeuge sehr viel Geld. Ich stimme aber trotzdem ja, weil dieses Geld niergends sonst weggenommen wird und ich auch @Violapamherd vertraue, denn sie ist definitiv keine Militaristin und hat kein Interesse an Luxuslösungen.",ja finden mill kampfflugzeuge geld stimme trotzdem ja geld niergends wegnehmen vertrauen definitiv militaristin interesse luxuslösungen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ja': 0.03, 'auch': 0.01, 'ich': 0.01, 'finde': 0.17, 'Mill': 0, 'für': 0.35, 'Kampfflugzeuge': 0, 'sehr': 0, 'viel': 0.09, 'Geld': 0.12, 'Ich': 0.01, 'stimme': 0, 'aber': 0.08, 'trotzdem': 0.02, 'ja': 0.03, 'weil': 0.01, 'dieses': 0.02, 'niergends': 0.03, 'sonst': 0, 'weggenommen': 0.02, 'wird': 0, 'und': 0.03, 'vertraue': 0.08, 'denn': 0, 'sie': 0.2, 'ist': 0.02, 'definitiv': 0, 'keine': 0, 'Militaristin': 0, 'hat': 0, 'kein': 0.01, 'Interesse': 0.05, 'an': 0, 'Luxuslösungen': 0.10500000000000001}",positive,"[0.38671917, 0.09972575, 0.51355505]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"Irgendwie bekomme ich das Gefühl nicht los, dass viele @FDP_Liberalen -Mitglieder bei der damaligen Basisbefragung zu Klima- und Umweltschutz nicht wirklich ehrlich waren oder einfach aus Angst vor der grünen Welle nicht gemäss ihrer ehrlichen Meinung abstimmten. https://t.co/qWEhXkYsI5",irgendwie bekommen gefühl los mitglieder damalig basisbefragung klima umweltschutz wirklich ehrlich einfach angst grün wellen gemäss ehrlich meinung abstimmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Irgendwie': 0.03, 'bekomme': 0.01, 'ich': 0.02, 'das': 0.06, 'Gefühl': 0.03, 'nicht': 0.11, 'los': 0.05, 'dass': 0.06, 'viele': 0, '-Mitglieder': 0, 'bei': 0.09, 'der': 0.05, 'damaligen': 0, 'Basisbefragung': 0.11, 'zu': 0.02, 'Klima-': 0.73, 'und': 1.0, 'Umweltschutz': 0.69, 'wirklich': 0.04, 'ehrlich': 0, 'waren': 0, 'oder': 0.12, 'einfach': 0, 'aus': 0.02, 'Angst': 0, 'vor': 0, 'grünen': 0.06, 'Welle': 0.04, 'gemäss': 0.025, 'ihrer': 0.03, 'ehrlichen': 0.06, 'Meinung': 0.05, 'abstimmten': 0}",neutral,"[0.61212146, 0.13727401, 0.2506045]",,,,,,,,,,positive
75.0,100.0,86.0,0.5666666666666667,negative,"Glaubt eigentlich wirklich irgendjemand, dass es @cwasi um mehr Umweltschutz geht?! Allgemein scheinen viele ""Liberale"" für die @Trinkwasser_ch-Initiative zu sein, weil sie Subventionen streicht... #JustSaying https://t.co/dHJCFWEhC5",glauben eigentlich wirklich irgendjemand mehr umweltschutz gehen allgemein scheinen liberale initiative subventionen streichen justsaying,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Glaubt': 0, 'eigentlich': 0, 'wirklich': 0.15, 'irgendjemand': 0.13, 'dass': 0.14, 'es': 0.03, 'um': 0, 'mehr': 1.0, 'Umweltschutz': 0.625, 'geht': 0, 'Allgemein': 0.07, 'scheinen': 0.025, 'viele': 0, 'Liberale': 0, 'für': 0, 'die': 0.04, '-Initiative': 0, 'zu': 0.02, 'sein': 0, 'weil': 0.03, 'sie': 0, 'Subventionen': 0.05, 'streicht': 0, '...': 0, 'JustSaying': 0.1}",neutral,"[0.52037424, 0.08513168, 0.39449403]",,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"@MaurusZeier @Gruene_LU @GrueneCH @KantonLuzern @FDP_Luzern Aber dann behaupten, der Umweltschutz sei in der DNA des Freisinns... Lächerlich!",behaupten umweltschutz dna freisinns lächerlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Aber': 0.28, 'dann': 0.2, 'behaupten': 0, 'der': 0.11, 'Umweltschutz': 0.385, 'sei': 0, 'in': 0.11, 'DNA': 0.28, 'des': 0, 'Freisinns': 0, '...': 0, 'Lächerlich': 1.0}",negative,"[0.006709143, 0.9814782, 0.011812671]",,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"@cedricwermuth will jetzt den #EU-Beitritt diskutieren. Ja gut, aber ist es dann mit dem #Lohnschutz nicht erst recht vorbei?

«EU-Beitritt muss nun eine der Perspektiven sein»
https://t.co/T7jZrBFTYU",eu beitreten diskutieren ja gut lohnschutz erst recht vorbei eu beitreten perspektiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'will': 0, 'jetzt': 0.11, 'den': 0.05, 'EU-Beitritt': 0, 'diskutieren': 0, 'Ja': 0, 'gut': 0, 'aber': 0.18, 'ist': 0, 'es': 0, 'dann': 0, 'mit': 0.08, 'dem': 0.265, 'Lohnschutz': 0.165, 'nicht': 0, 'erst': 0, 'recht': 0, 'vorbei': 0, '«': 0, 'muss': 0, 'nun': 0, 'eine': 0, 'der': 0, 'Perspektiven': 0, 'sein': 0, '»': 0}",neutral,"[0.9448869, 0.044670504, 0.010442544]",,,,,,,positive
0.0,0.0,0.0,-1.0,negative,"RT @StrebelLuca: Jene, die nun „Hilfe vor Ort“ schreien, und jene, welche jegliche Entwicklungshilfe für Länder wie #Afghanistan streichen…",jen hilfe ort schreien jen welch jeglich entwicklungshilfe länder afghanistan streichen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Jene': 0.13, 'die': 0.04, 'nun': 0, '„': 0, 'Hilfe': 0, 'vor': 0, 'Ort': 0, '“': 0, 'schreien': 0, 'und': 0, 'jene': 0, 'welche': 0, 'jegliche': 0, 'Entwicklungshilfe': 0, 'für': 0, 'Länder': 0, 'wie': 0, 'Afghanistan': 0, 'streichen': 0, '…': 0}",negative,"[0.33048436, 0.64567626, 0.023839349]",,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @sacovo: Das Parteiprogramm der Jungen SVP:
Seite 6: Hilfe vor Ort
Seite 11: Ersatzlose Streichung der Entwicklungshilfe
#fail https://t…",parteiprogramm jung svp seite hilfe ort seite ersatzlose streichung entwicklungshilfe fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.04, 'Parteiprogramm': 0.04, 'der': 0.04, 'Jungen': 0, 'SVP': 0, 'Seite': 0.66, 'Hilfe': 0.44, 'vor': 0, 'Ort': 0, 'Ersatzlose': 0.08, 'Streichung': 0, 'Entwicklungshilfe': 0.14, 'fail': 0.41}",neutral,"[0.4764967, 0.4190469, 0.10445637]",,,,neutral
100.0,100.0,100.0,0.7999999999999999,neutral,"Ich unterstütze das Ziel der #TWI vollends. Verstehe darum das Befürworten von uns Städtern, aber wir sollten mit gutem Bsp. vorangehen und versuchen eine Lösung MIT und nicht gegen die Landwirtschaft und Landbevölkerung zu finden. Vielleicht kommt das ja auch mal zurück... https://t.co/u9ajxFr3Ei",unterstützen ziel twi vollends verstehen darum befürworten städtern sollen gut bsp vorangehen versuchen lösung landwirtschaft landbevölkerung finden vielleicht kommen ja mal zurück,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.02, 'unterstütze': 0.09, 'das': 0, 'Ziel': 0, 'der': 0.14, 'TWI': 0.04, 'vollends': 0, 'Verstehe': 0.05, 'darum': 0.02, 'Befürworten': 0, 'von': 0, 'uns': 0.03, 'Städtern': 0, 'aber': 0.03, 'wir': 0, 'sollten': 0.04, 'mit': 0.16, 'gutem': 0.04, 'Bsp.': 0, 'vorangehen': 0, 'und': 0.46, 'versuchen': 0.08, 'eine': 0.03, 'Lösung': 0.4, 'MIT': 0.16, 'nicht': 0.9, 'gegen': 1.0, 'die': 0.14, 'Landwirtschaft': 1.0, 'Landbevölkerung': 0.23, 'zu': 0.08, 'finden': 0.17, 'Vielleicht': 0, 'kommt': 0, 'ja': 0.46, 'auch': 0, 'mal': 0, 'zurück': 0.04, '...': 0}",neutral,"[0.7312821, 0.066903174, 0.2018147]",positive
