answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3452,absa_sentiment_3452,absa_scores_3452,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
75.0,75.0,71.0,0.35,neutral,Umdenken in der Schweiz? Auto nicht mehr eminent wichtig; Road Pricing findet gar Mehrheit? Man darf hoffen! http://t.co/aiBtd10FtY,umdenken schweiz auto mehr eminent wichtig road pricing finden gar mehrheit dürfen hoffen,,,,,,,,,,,,,,,,,,,"{'Umdenken': 0, 'in': 0.04, 'der': 0.09, 'Schweiz': 0.07, 'Auto': 0, 'nicht': 0, 'mehr': 0, 'eminent': 0, 'wichtig': 0.15, 'Road': 1.0, 'Pricing': 1.0, 'findet': 0.16, 'gar': 0, 'Mehrheit': 0.12, 'Man': 0, 'darf': 0, 'hoffen': 0.06}",negative,"[0.3391014, 0.45974645, 0.20115213]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @BernhardGuhl: Es wäre ein Affront gegenüber jedem Kriegsopfer und -Flüchtling, wenn der #Bundesrat die #Kriegsmaterialausfuhr in Kriegs…",affront gegenüber jed kriegsopfer flüchtling bundesrat kriegsmaterialausfuhr kriegs,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'wäre': 0.04, 'ein': 0, 'Affront': 0.11, 'gegenüber': 0.06, 'jedem': 0, 'Kriegsopfer': 0.23, 'und': 0.04, '-Flüchtling': 0, 'wenn': 0.65, 'der': 1.0, 'Bundesrat': 0, 'die': 1.0, 'Kriegsmaterialausfuhr': 0.3725, 'in': 0.33, 'Kriegs': 0.23, '…': 0}",neutral,"[0.902283, 0.035788056, 0.06192896]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @Mark_Balsiger: Man nennt sie auch «Die Sonntagsliberalen».

#Marktwirtschaft #Wettbewerb #Staat #liberal",nennen sonntagsliberalen marktwirtschaft wettbewerb staat liberal,,,,,,,,,,,,,,,,,,,,,,,,,"{'Man': 0, 'nennt': 0, 'sie': 0, 'auch': 0.17, '«': 0, 'Die': 0, 'Sonntagsliberalen': 0, '»': 0, 'Marktwirtschaft': 0, 'Wettbewerb': 0, 'Staat': 0, 'liberal': 0}",neutral,"[0.616843, 0.21713364, 0.16602337]",,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,Marktwirtschaft – für Giessereien ein Fluch https://t.co/gMYuYHkmQg Immer wieder verpennen nicht nur Manager wirtschaftliche Entwicklungen.,marktwirtschaft giessereien fluch immer verpennen manager wirtschaftlich entwicklungen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Marktwirtschaft': 0.485, '–': 0, 'für': 0, 'Giessereien': 0, 'ein': 0, 'Fluch': 0, 'Immer': 0, 'wieder': 0, 'verpennen': 0, 'nicht': 0, 'nur': 0, 'Manager': 0, 'wirtschaftliche': 0, 'Entwicklungen': 0}",negative,"[0.0013427199, 0.9681779, 0.0304793]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @braun_binder: KOMMENTAR - Warum scheitern digitale Projekte des Staats? Der Bund kann Digitalisierung nicht. Er muss sie lernen https:/…,kommentar warum scheitern digitale projekte staats bund digitalisierung lernen https,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'KOMMENTAR': 0.12, 'Warum': 0.17, 'scheitern': 0.16, 'digitale': 0.11, 'Projekte': 0.09, 'des': 0, 'Staats': 0, 'Der': 0.18, 'Bund': 0, 'kann': 0, 'Digitalisierung': 0, 'nicht': 0, 'Er': 0, 'muss': 0.05, 'sie': 0, 'lernen': 0.08, 'https': 0.09, ':/': 0, '…': 0}",negative,"[0.14959648, 0.83100677, 0.019396706]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Bericht zu Automatisierung und Digitalisierung im Verkehr: Mehr Effizienz im Verkehr - oder nur mehr Verkehr? https://t.co/RGpb9ccCqk,bericht automatisierung digitalisierung verkehr mehr effizienz verkehr mehr verkehr,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bericht': 0, 'zu': 0, 'Automatisierung': 0.33, 'und': 0.28, 'Digitalisierung': 0, 'im': 0, 'Verkehr': 0.33, 'Mehr': 0.32, 'Effizienz': 0.48, 'oder': 0.61, 'nur': 0, 'mehr': 0.32}",positive,"[0.27859396, 0.01688998, 0.70451605]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @CHiltbrunner: Ist euch einmal aufgefallen, dass diejenigen, die einer jungen Frau, die sich fürs Klima und den Umweltschutz einsetzt, G…",auffallen derjenige jung frau fürs klima umweltschutz einsetzen g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ist': 0.12, 'euch': 0.04, 'einmal': 0, 'aufgefallen': 0, 'dass': 0.07, 'diejenigen': 0.05, 'die': 1.0, 'einer': 0, 'jungen': 0, 'Frau': 0, 'sich': 0, 'fürs': 0, 'Klima': 0.73, 'und': 0.27, 'den': 1.0, 'Umweltschutz': 0.705, 'einsetzt': 0, 'G': 0.12, '…': 0}",positive,"[0.031335715, 0.0062372703, 0.962427]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @aendu: ""Dieses Geld werde anderswo fehlen, etwa in der Bildung, im Gesundheitswesen, bei der öffentlichen Sicherheit, bei den Sozialver…",geld anderswo fehlen etwa bildung gesundheitswesen öffentlich sicherheit sozialver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Dieses': 0.05, 'Geld': 0.16, 'werde': 0, 'anderswo': 0.1, 'fehlen': 0, 'etwa': 0, 'in': 0.2, 'der': 0, 'Bildung': 0.24, 'im': 0, 'Gesundheitswesen': 0, 'bei': 0, 'öffentlichen': 0.16, 'Sicherheit': 0, 'den': 0, 'Sozialver': 1.0, '…': 0}",neutral,"[0.5453853, 0.33230945, 0.12230532]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"«Milchkühe» kosten mehr, als sie zahlen! https://t.co/9VR9TkhzFz Berechnungen zeigen: Motorisierter Strassenverkehr kostet 5,4 Mrd. mehr",milchkühe kosten mehr zahlen berechnungen zeigen motorisiert strassenverkehr kosten mrd mehr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Milchkühe': 0, '»': 0, 'kosten': 0, 'mehr': 0, 'als': 0, 'sie': 0, 'zahlen': 0, 'Berechnungen': 0, 'zeigen': 0, 'Motorisierter': 0, 'Strassenverkehr': 0, 'kostet': 0, '5,4': 0, 'Mrd.': 0}",negative,"[0.32225674, 0.43974024, 0.23800306]",,,,neutral
100.0,100.0,100.0,1.0,neutral,Erst wenn Strassenverkehr wirklich alle verursachenden Kosten zahlt! #MilchkuhNein Kein 60er-Jahre Verkehrskonzept! https://t.co/R7SdBRtUTh,erst strassenverkehr wirklich all verursachend kosten zahlen milchkuhnein 60er jahre verkehrskonzept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Erst': 0, 'wenn': 0, 'Strassenverkehr': 0.13, 'wirklich': 1.0, 'alle': 0, 'verursachenden': 0, 'Kosten': 0.35, 'zahlt': 0.87, 'MilchkuhNein': 0, 'Kein': 0.12, '60er-Jahre': 0.08, 'Verkehrskonzept': 0.125}",positive,"[0.13563435, 0.06720931, 0.7971563]",,,,positive
50.0,75.0,57.0,0.0,neutral,Milliarden für Milch und Mythen. Landwirtschafts-Subventionssystem wird ad absurdum auf Kosten der Bürger ausgebaut. https://t.co/U6b8lNg7Xh,milliarden milch mythen landwirtschafts subventionssystem ad absurdum kosten bürger ausbauen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Milliarden': 0.22, 'für': 0.11, 'Milch': 0.09, 'und': 0.1, 'Mythen': 0.31, 'Landwirtschafts-Subventionssystem': 0.69, 'wird': 0, 'ad': 0.15, 'absurdum': 0, 'auf': 0, 'Kosten': 0, 'der': 0.09, 'Bürger': 0.3, 'ausgebaut': 0.87}",positive,"[0.15594196, 0.2901018, 0.5539562]",neutral
100.0,100.0,100.0,1.0,neutral,"Weltmeister in Landwirtschaftssubvention, Unmündige Konsumenten und staatlich regulierte Bauern https://t.co/j5ZuD6H9uG ein Reset täte gut",weltmeister landwirtschaftssubvention unmündig konsumenten staatlich regulieren bauern reset tun gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Weltmeister': 0.16, 'in': 0.13, 'Landwirtschaftssubvention': 0.17, 'Unmündige': 0, 'Konsumenten': 0.07, 'und': 0.13, 'staatlich': 0.07, 'regulierte': 0.13, 'Bauern': 0.14, 'ein': 0, 'Reset': 0.2, 'täte': 0.73, 'gut': 0}",positive,"[0.005466513, 0.002968923, 0.9915645]",positive
