answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,0.85,neutral,"RT @JCVPSchweiz: Die #JCVP setzt sich aktiv dafür ein, damit wir heute den letzten Vatertag ohne #Vaterschaftsurlaub feiern können! 💪🏼 Der…",jcvp setzen aktiv dafür heute letzt vatertag vaterschaftsurlaub feiern,,,,,,,"{'Die': 0.11, 'JCVP': 0.16, 'setzt': 0, 'sich': 0, 'aktiv': 0, 'dafür': 0, 'ein': 0, 'damit': 0, 'wir': 0, 'heute': 0.11, 'den': 0.11, 'letzten': 0.04, 'Vatertag': 0.06, 'ohne': 0.78, 'Vaterschaftsurlaub': 0.65, 'feiern': 0.09, 'können': 0, 'Der': 0.11, '…': 0}",negative,"[0.07168793, 0.82934374, 0.098968245]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"Ich erwarte von Vertretern der #Mitte, dass sie sich auch jetzt für Investitionen in die Zukunft einsetzen. #Vaterschaftsurlaub und #Kinderabzüge bringen uns einen wichtigen Schritt weiter im Bezug auf die Vereinbarkeit von Beruf &amp; Familie. 👩🏼‍💻👨‍👨‍👧‍👦 Jetzt erst recht! https://t.co/wCe5mcox0w",erwarten vertretern mitte investitionen zukunft einsetzen vaterschaftsurlaub kinderabzüge bringen wichtig schritt weit bezug vereinbarkeit beruf amp familie erst recht,,,,,,,"{'Ich': 0.06, 'erwarte': 0.11, 'von': 0, 'Vertretern': 0.07, 'der': 0.03, 'Mitte': 0, 'dass': 0, 'sie': 0, 'sich': 0, 'auch': 0, 'jetzt': 0.12, 'für': 0, 'Investitionen': 0, 'in': 0.04, 'die': 0.03, 'Zukunft': 0.06, 'einsetzen': 0, 'Vaterschaftsurlaub': 0.72, 'und': 0.4, 'Kinderabzüge': 0, 'bringen': 0, 'uns': 0.07, 'einen': 0, 'wichtigen': 0.04, 'Schritt': 0.06, 'weiter': 0.05, 'im': 0, 'Bezug': 0, 'auf': 0, 'Vereinbarkeit': 0.05, 'Beruf': 0, 'amp': 0.07, 'Familie': 0.09, '\u200d\u200d\u200d\u200d': 0, 'Jetzt': 0, 'erst': 0, 'recht': 0}",positive,"[0.0014805327, 0.0035224305, 0.994997]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,RT @CVP_PDC: Dank der #CVP gibt es bald zwei Wochen #Vaterschaftsurlaub! 🎉 Für eine bessere Vereinbarkeit von Familie und Beruf sind aber n…,danken cvp geben bald zwei wochen vaterschaftsurlaub gut vereinbarkeit familie beruf n,,,,,,,"{'Dank': 0.1, 'der': 0.08, 'CVP': 0.16, 'gibt': 0, 'es': 0, 'bald': 0, 'zwei': 0.12, 'Wochen': 0.2, 'Vaterschaftsurlaub': 0.89, 'Für': 0.07, 'eine': 0, 'bessere': 0.06, 'Vereinbarkeit': 0, 'von': 0, 'Familie': 0, 'und': 0, 'Beruf': 0, 'sind': 0, 'aber': 0, 'n': 0.11, '…': 0}",positive,"[0.021501048, 0.017970782, 0.9605282]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.9,neutral,"RT @JCVPSchweiz: Wir freuen uns sehr, dass das Parlament dem Vaterschaftsurlaub zugestimmt hat. Das ist ein guter Start für unsere Elternze…",freuen parlament vaterschaftsurlaub zustimmen gut start elternze,,,,,,,"{'Wir': 0.13, 'freuen': 0, 'uns': 0, 'sehr': 0.12, 'dass': 0.3, 'das': 0.3, 'Parlament': 0.63, 'dem': 0, 'Vaterschaftsurlaub': 0.935, 'zugestimmt': 0, 'hat': 0, 'Das': 0, 'ist': 0.08, 'ein': 0, 'guter': 0, 'Start': 0.18, 'für': 0.14, 'unsere': 0.08, 'Elternze': 0, '…': 0}",positive,"[0.0018199647, 0.0011045552, 0.99707544]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @CVP_PDC: Zwei Wochen bezahlten Vaterschaftsurlaub sind dank der #CVP zum Greifen nah. 🍼 Die WBK-N stimmt mit 15 zu 10 Stimmen der CVP-L…,zwei wochen bezahlen vaterschaftsurlaub danken cvp greifen nah wbk n stimmen stimmen cvp l,,,,,,,"{'Zwei': 0.22, 'Wochen': 0.56, 'bezahlten': 1.0, 'Vaterschaftsurlaub': 0.99, 'sind': 0.45, 'dank': 0.275, 'der': 0.08, 'CVP': 0.08, 'zum': 0.07, 'Greifen': 0.26, 'nah': 0, 'Die': 0.08, 'WBK-N': 0, 'stimmt': 0, 'mit': 0.06, 'zu': 0.06, 'Stimmen': 0, 'CVP-L': 0, '…': 0}",positive,"[0.31363514, 0.020511279, 0.6658536]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,@KeveHilfi @RolfASchweizer @NatalieRickli Das mit dem Vaterschaftsurlaub verstehe ich auch nicht...teure Kampfjets aber keinen Vaterschaftsurlaub 🙄,vaterschaftsurlaub verstehen teuer kampfjets vaterschaftsurlaub,,,,,,,"{'Das': 0, 'mit': 0, 'dem': 0, 'Vaterschaftsurlaub': 1.0, 'verstehe': 0.19, 'ich': 0.12, 'auch': 0, 'nicht': 0, '...': 0, 'teure': 0.18, 'Kampfjets': 0.17, 'aber': 0.29, 'keinen': 0}",negative,"[0.21048784, 0.76982665, 0.01968546]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,Meiner Meinung nach braucht es keinen #Vaterschaftsurlaub - es braucht eine Elternzeit. Damit sich dir Eltern die verfügbaren Tagen untereinander aufteilen können unabhängig vom Geschlecht.,meinung brauchen vaterschaftsurlaub brauchen elternzeit eltern verfügbar tagen untereinander aufteilen unabhängig geschlecht,,,,,,,"{'Meiner': 0, 'Meinung': 0.1, 'nach': 0, 'braucht': 0, 'es': 0, 'keinen': 0, 'Vaterschaftsurlaub': 0.18, 'eine': 0, 'Elternzeit': 0.145, 'Damit': 0.06, 'sich': 0, 'dir': 0.12, 'Eltern': 0.06, 'die': 0.04, 'verfügbaren': 0.06, 'Tagen': 0.05, 'untereinander': 0.05500000000000001, 'aufteilen': 0, 'können': 0, 'unabhängig': 0, 'vom': 0.04, 'Geschlecht': 0.06}",positive,"[0.15448646, 0.0804549, 0.76505864]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @StrebelLuca: Eine Milliarde für #Olympia, aber nicht mal Gegenvorschlag zu #Vaterschaftsurlaub (zwei Wochen) hinkriegen. Bundesrat in H…",milliarde olympia mal gegenvorschlag vaterschaftsurlaub zwei wochen hinkriegen bundesrat h,,,,,,,"{'Eine': 0, 'Milliarde': 0.09, 'für': 0.06, 'Olympia': 0.08, 'aber': 0.07, 'nicht': 0.07, 'mal': 0, 'Gegenvorschlag': 0.18, 'zu': 0.25, 'Vaterschaftsurlaub': 1.0, 'zwei': 0.11, 'Wochen': 0.25, 'hinkriegen': 0, 'Bundesrat': 0.08499999999999999, 'in': 0.06, 'H': 0.11, '…': 0}",neutral,"[0.845515, 0.04508003, 0.10940498]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,"RT @SchmidFederer: Ohne Gegenvorschlag? Das glaube ich jetzt echt nicht, lieber Bundesrat.... #Vaterschaftsurlaub",gegenvorschlag glauben echt lieb bundesrat vaterschaftsurlaub,,,,,,,"{'Ohne': 0.03, 'Gegenvorschlag': 0.075, 'Das': 0, 'glaube': 0, 'ich': 0.04, 'jetzt': 0, 'echt': 0, 'nicht': 0, 'lieber': 0, 'Bundesrat': 0.07, '....': 0, 'Vaterschaftsurlaub': 0.78}",positive,"[0.06260896, 0.011311087, 0.9260799]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.6999999999999998,neutral,"Wichtiger Schritt! Wir müssen die Organspende fördern, denn jedes Jahr sterben in der Schweiz rund 100 Personen, weil sie nicht rechtzeitig ein Spenderorgan erhalten. Dabei wäre es so einfach. @Swisstransplant 
https://t.co/iOJquB5xjz",wichtig schritt müssen organspende fördern jed jahr sterben schweiz rund personen rechtzeitig spenderorgan erhalten dabei einfach,,,,,,,,,,"{'Wichtiger': 0.23, 'Schritt': 0.18, 'Wir': 0.22, 'müssen': 0.455, 'die': 0, 'Organspende': 0.42000000000000004, 'fördern': 0, 'denn': 0, 'jedes': 0, 'Jahr': 0.17, 'sterben': 0.335, 'in': 0.03, 'der': 0, 'Schweiz': 0.1, 'rund': 0.08, 'Personen': 0, 'weil': 0.08, 'sie': 0, 'nicht': 0.05, 'rechtzeitig': 0, 'ein': 0, 'Spenderorgan': 0.065, 'erhalten': 0.09, 'Dabei': 0, 'wäre': 0.14, 'es': 0, 'so': 0.13, 'einfach': 0}",positive,"[0.002056737, 0.0012741581, 0.9966691]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,JA zur erweiterten Widerspruchslösung - Eine einfache und gute Möglichkeit Leben zu retten - nutzen wir sie! #organspende https://t.co/Ja3yf6TS1f,ja erweitern widerspruchslösung einfach gut möglichkeit leben retten nutzen organspende,,,,,,,,,,"{'JA': 0.04, 'zur': 0.05500000000000001, 'erweiterten': 0.04, 'Widerspruchslösung': 0.06, 'Eine': 0, 'einfache': 0.07, 'und': 0.04, 'gute': 0, 'Möglichkeit': 0, 'Leben': 0, 'zu': 0.04, 'retten': 0.07, 'nutzen': 0.07, 'wir': 0, 'sie': 0, 'organspende': 0.605}",positive,"[0.0291875, 0.0021261373, 0.9686864]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,RT @cwasi: Viele Leben können mit vermuteter Zustimmung bei #Organspende gerettet werden. Sinnvolle Initiative @Swisstransplant https://t.c…,leben vermutet zustimmung organspende retten sinnvoll initiative,,,,,,,,,,"{'Viele': 0, 'Leben': 0, 'können': 0.12, 'mit': 0.08, 'vermuteter': 0.11, 'Zustimmung': 0, 'bei': 0, 'Organspende': 0, 'gerettet': 0.18, 'werden': 0, 'Sinnvolle': 0, 'Initiative': 0.22}",positive,"[0.11625635, 0.014845368, 0.8688983]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"RT @CamilleLotheZH: Wer mitbestimmen will, soll sich einbürgern lassen. Die Einbürgerung ist der letzte Schritt einer gelungenen Integratio…",wer mitbestimmen einbürgern lassen einbürgerung letzte schritt gelungen integratio,,,,,,,,,,,,,"{'Wer': 0.06, 'mitbestimmen': 0, 'will': 0, 'soll': 0, 'sich': 0, 'einbürgern': 0, 'lassen': 0, 'Die': 0.31, 'Einbürgerung': 1.0, 'ist': 1.0, 'der': 0.31, 'letzte': 0.58, 'Schritt': 0.31, 'einer': 0, 'gelungenen': 0.25, 'Integratio': 0.16, '…': 0}",positive,"[0.0047543515, 0.0012909612, 0.9939547]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @zurichlive: Abt. jede Stimme zählt. 6 sehr knappe Kantone zur Einbürgerung #Abst17: 

&gt;Nein
TG +24 (0,03%!)
GL +82
SG +495

&gt;Ja
NW +107…",abt jed stimme zählen knapp kantone einbürgerung abst17 gt nein tg gl sg gt ja nw,,,,,,,,,,,,,"{'Abt.': 0, 'jede': 0.09, 'Stimme': 0, 'zählt': 0.1, 'sehr': 0.17, 'knappe': 0, 'Kantone': 0.31, 'zur': 0, 'Einbürgerung': 1.0, 'Abst17': 0.09, 'gt;Nein': 0.02, 'TG': 0.02, '+24': 0, '0,03': 0, 'GL': 0.03, '+82': 0, 'SG': 0.02, '+495': 0, 'gt;Ja': 0.02, 'NW': 0.01, '+107': 0, '…': 0}",positive,"[0.26654068, 0.20473696, 0.5287224]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,RT @philipploser: «Das ist so abgelutscht.» Philipp Müller schaltet sich in die Einbürgerungsdiskussion ein. https://t.co/192y6XQ1Ib,abgelutscht philipp müller schelten einbürgerungsdiskussion,,,,,,,,,,,,,"{'«': 0, 'Das': 0, 'ist': 0, 'so': 0, 'abgelutscht': 0, '»': 0, 'Philipp': 0, 'Müller': 0, 'schaltet': 0, 'sich': 0, 'in': 0, 'die': 0, 'Einbürgerungsdiskussion': 0, 'ein': 0}",neutral,"[0.9908336, 0.0038829604, 0.0052834703]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"RT @Mitte_Centre: Wir sind auf gutem Weg. Und bei Verstössen gegen die Lohngleichheit soll es Sanktionen geben, wie die Motion von @LorenzH…",gut verstössen lohngleichheit sanktionen geben motion,,,,,,,,,,,,,,,,"{'Wir': 0.09, 'sind': 0.06, 'auf': 0.06, 'gutem': 0, 'Weg': 0, 'Und': 0.11, 'bei': 0, 'Verstössen': 1.0, 'gegen': 0, 'die': 0.08, 'Lohngleichheit': 0.85, 'soll': 0, 'es': 0, 'Sanktionen': 0.56, 'geben': 0, 'wie': 0, 'Motion': 0.18, 'von': 0, '…': 0}",negative,"[0.05218117, 0.86432415, 0.08349473]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @CVP_PDC: Jede Stimme zählt am 21. Mai 2017! Ein Ja zur #ES2050 ist ein Ja zu Energieeffzienz, Erneuerbaren, geordneter Atomausstieg, Wa…",jed stimme zählen mai ja es2050 ja energieeffzienz erneuerbaren geordnet atomausstieg wa,,,,,,,,,,,,,,,,,,,"{'Jede': 0.06, 'Stimme': 0, 'zählt': 0.05, 'am': 0, '21.': 0, 'Mai': 0.03, 'Ein': 0.06, 'Ja': 0, 'zur': 0.18, 'ES2050': 0.19, 'ist': 0.08, 'ein': 0, 'zu': 0.18, 'Energieeffzienz': 0.29000000000000004, 'Erneuerbaren': 1.0, 'geordneter': 0.15, 'Atomausstieg': 0.12, 'Wa': 0.08, '…': 0}",positive,"[0.0006072187, 0.0009733013, 0.9984195]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@andrisilbi_ #ES2050 -Ja gibt uns die Chance mehr heimische und erneuerbare Energie zu produzieren. Es braucht Zeitdruck, damit wir die Ziele erreichen.",es2050 ja geben chance mehr heimisch erneuerbare energie produzieren brauchen zeitdruck ziele erreichen,,,,,,,,,,,,,,,,,,,"{'ES2050': 0.05, '-Ja': 0, 'gibt': 0, 'uns': 0.05, 'die': 0.03, 'Chance': 0.12, 'mehr': 0.32, 'heimische': 0.26, 'und': 1.0, 'erneuerbare': 1.0, 'Energie': 0.18, 'zu': 0.02, 'produzieren': 0.09, 'Es': 0, 'braucht': 0, 'Zeitdruck': 0.025, 'damit': 0.02, 'wir': 0, 'Ziele': 0.03, 'erreichen': 0}",positive,"[0.0013544956, 0.0011817558, 0.9974637]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
