answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3470,absa_sentiment_3470,absa_scores_3470,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,negative,RT @swisscleantechD: Warum die SVP-Forderung nach neuen KKWs keine Alternative zum Ausbau der #erneuerbarenEnergien ist https://t.co/JYKWoX…,warum svp forderung neu kkws alternative ausbau erneuerbarenenergien,"{'Warum': 1.0, 'die': 0.28, 'SVP-Forderung': 0.17, 'nach': 0, 'neuen': 0.07, 'KKWs': 0, 'keine': 0, 'Alternative': 0.07, 'zum': 0.17, 'Ausbau': 0, 'der': 0.28, 'erneuerbarenEnergien': 0.055, 'ist': 0.28}",positive,"[0.22951537, 0.35475883, 0.4157258]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @grunliberale: Die Roadmap Grossen zeigt den Weg in die komplett erneuerbare, CO2-neutrale und eigenversorgte Energiezukunft der Schweiz…",roadmap grossen zeigen komplett erneuerbare co2 neutral eigenversorgte energiezukunft schweiz,"{'Die': 0.07, 'Roadmap': 0.12, 'Grossen': 0, 'zeigt': 0, 'den': 0.07, 'Weg': 0, 'in': 0.07, 'die': 0.07, 'komplett': 1.0, 'erneuerbare': 1.0, 'CO2-neutrale': 0, 'und': 0.09, 'eigenversorgte': 0, 'Energiezukunft': 0.19, 'der': 0.07, 'Schweiz': 0.06, '…': 0}",positive,"[0.00088480505, 0.0010582305, 0.99805695]",,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,RT @Juerg_Grossen: Für die Förderung erneuerbarer Energien und der Energieeffizienz müssen unnötige gesetzliche Hürden abgebaut werden. Mei…,förderung erneuerbarer energien energieeffizienz müssen unnötig gesetzliche hürden abbauen mei,"{'Für': 0, 'die': 0, 'Förderung': 0, 'erneuerbarer': 1.0, 'Energien': 0.38, 'und': 0.22, 'der': 0, 'Energieeffizienz': 0.29000000000000004, 'müssen': 0.44, 'unnötige': 0.28, 'gesetzliche': 0, 'Hürden': 0, 'abgebaut': 0, 'werden': 0, 'Mei': 0, '…': 0}",positive,"[0.0048109954, 0.0043069483, 0.99088204]",,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Tierleid in Ställen mit sogenannter «Besonders Tierfreundlicher Stallhaltung». Landwirte erhalten Direktzahlungen, wenn sie Hühner in Ställen nach diesen Vorgaben mästen. #srf https://t.co/u0AmY92KST",tierleid ställen sogenannt besonders tierfreundlicher stallhaltung landwirte erhalten direktzahlungen hühner ställen vorgaben mästen srf,,,,"{'Tierleid': 0, 'in': 0, 'Ställen': 0, 'mit': 0.06, 'sogenannter': 0, '«': 0, 'Besonders': 0, 'Tierfreundlicher': 0, 'Stallhaltung': 0, '»': 0, 'Landwirte': 0, 'erhalten': 0, 'Direktzahlungen': 0, 'wenn': 0, 'sie': 0, 'Hühner': 0, 'nach': 0, 'diesen': 0, 'Vorgaben': 0, 'mästen': 0, 'srf': 0}",positive,"[0.01637418, 0.0018080458, 0.9818178]",,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,Ein JA zu #Konzernverantwortung ist ein Ja zum Wirtschaftsstandort Schweiz. Die Einhaltung von minimalen Umweltstandards und Menschenrechten ist gerade auch im Interesse der Aktionäre der Konzerne. @VUnternehmen @konzern_vi https://t.co/sDhrm1AXhf,ja konzernverantwortung ja wirtschaftsstandort schweiz einhaltung minimal umweltstandards menschenrechten gerade interesse aktionäre konzerne,,,,,,,"{'Ein': 0.09, 'JA': 0.38, 'zu': 0.08, 'Konzernverantwortung': 0.15, 'ist': 0.41, 'ein': 0, 'Ja': 0.38, 'zum': 0.10500000000000001, 'Wirtschaftsstandort': 0.125, 'Schweiz': 0.08, 'Die': 0.13, 'Einhaltung': 0, 'von': 0, 'minimalen': 0, 'Umweltstandards': 0.875, 'und': 0.38, 'Menschenrechten': 0.345, 'gerade': 0, 'auch': 0.2, 'im': 0, 'Interesse': 0, 'der': 0.13, 'Aktionäre': 0.21, 'Konzerne': 0}",positive,"[0.0068855626, 0.001567439, 0.99154705]",,,,negative
50.0,75.0,57.0,0.0,neutral,Aargauer Landwirtschaft - Sechs Millionen für mehr Natur in der Landwirtschaft https://t.co/omlKQ5PZ4m via @AargauerZeitung,aargauer landwirtschaft sechs millionen mehr natur landwirtschaft via,,,,,,,,,,"{'Aargauer': 0, 'Landwirtschaft': 1.0, 'Sechs': 0.2, 'Millionen': 0, 'für': 0.52, 'mehr': 0.38, 'Natur': 0.57, 'in': 0.58, 'der': 0, 'via': 1.0}",positive,"[0.0064306967, 0.002602118, 0.9909672]",neutral
50.0,75.0,57.0,0.0,neutral,Einfluss des Klimawandels auf die Landwirtschaft: «Vor allem die Zunahme der Extrem-Ereignisse ist eine Bedrohung» https://t.co/uh2PqmQ7KA,einfluss klimawandels landwirtschaft zunahme extrem ereignisse bedrohung,,,,,,,,,,"{'Einfluss': 0, 'des': 0, 'Klimawandels': 0.315, 'auf': 1.0, 'die': 0, 'Landwirtschaft': 0.53, '«': 0, 'Vor': 0, 'allem': 0, 'Zunahme': 0, 'der': 0, 'Extrem-Ereignisse': 0, 'ist': 0, 'eine': 0, 'Bedrohung': 0, '»': 0}",neutral,"[0.68675745, 0.18823332, 0.12500931]",neutral
50.0,75.0,57.0,0.0,neutral,Umweltverbände schnuppern Landwirtschaft https://t.co/SogAEDVYYZ via @topagrar,umweltverbände schnuppern landwirtschaft via,,,,,,,,,,"{'Umweltverbände': 0.6, 'schnuppern': 0, 'Landwirtschaft': 1.0, 'via': 1.0}",positive,"[0.02067351, 0.001897758, 0.97742873]",neutral
100.0,100.0,86.0,0.7,neutral,"RT @retolipp: „Die Preise für konventionelle Landwirtschaftsprodukte sind zu billig, weil sie nicht alle Umweltkosten abbilden. Die Wasserv…",preise konventionelle landwirtschaftsprodukte billigen all umweltkosten abbilden wasserv,,,,,,,,,,"{'„': 0, 'Die': 0, 'Preise': 0, 'für': 0, 'konventionelle': 0, 'Landwirtschaftsprodukte': 0, 'sind': 0, 'zu': 0, 'billig': 0, 'weil': 0, 'sie': 0, 'nicht': 0, 'alle': 0, 'Umweltkosten': 0, 'abbilden': 0, 'Wasserv': 0, '…': 0}",positive,"[0.36542502, 0.1874713, 0.4471037]",positive
50.0,75.0,57.0,0.0,neutral,Tragen Konsumentinnen und Konsumenten die Verantwortung für die Landwirtschaftspolitik? https://t.co/xUlukJYgXr via @NZZ,tragen konsumentinnen konsumenten verantwortung landwirtschaftspolitik via,,,,,,,,,,"{'Tragen': 0, 'Konsumentinnen': 0.27, 'und': 0, 'Konsumenten': 0.27, 'die': 0, 'Verantwortung': 0, 'für': 0.22, 'Landwirtschaftspolitik': 0.37, 'via': 1.0}",neutral,"[0.9501558, 0.008969239, 0.040875062]",neutral
50.0,75.0,57.0,0.0,neutral,Landwirtschaft an Fliessgewässern  – Wenige Bauern profitieren – auf Kosten des Hochwasserschutzes https://t.co/RaNdNcBdiU,landwirtschaft fliessgewässern wenig bauern profitieren kosten hochwasserschutzes,,,,,,,,,,"{'Landwirtschaft': 1.0, 'an': 0, 'Fliessgewässern': 0.46, '–': 0, 'Wenige': 0, 'Bauern': 0, 'profitieren': 0, 'auf': 0, 'Kosten': 0, 'des': 0, 'Hochwasserschutzes': 0}",neutral,"[0.48385188, 0.12784426, 0.38830382]",neutral
50.0,75.0,57.0,0.0,neutral,"Gemäss Avenir Suisse Berechnungen kostet die Landwirtschaft die Schweiz mehr, als sie uns bringt – lässt sich daran etwas ändern? https://t.co/VK7rrXqm9l",gemäss avenir suisse berechnungen kosten landwirtschaft schweiz mehr bringen lässt daran ändern,,,,,,,,,,"{'Gemäss': 0.125, 'Avenir': 0.08, 'Suisse': 0.08, 'Berechnungen': 0.34, 'kostet': 1.0, 'die': 0, 'Landwirtschaft': 0.7, 'Schweiz': 0.42, 'mehr': 1.0, 'als': 0, 'sie': 0, 'uns': 0.15, 'bringt': 0.24, '–': 0, 'lässt': 0, 'sich': 0, 'daran': 0, 'etwas': 0, 'ändern': 0}",neutral,"[0.6864362, 0.2135638, 0.09999998]",neutral
25.0,25.0,28.0,-0.2166666666666667,neutral,RT @grunliberale: Wir bedauern das Nein zur liberalen #Trinkwasserinitiative. Der Handlungsbedarf in der Landwirtschaft bleibt aber gross u…,bedauern nein liberal trinkwasserinitiative handlungsbedarf landwirtschaft bleiben gross u,,,,,,,,,,"{'Wir': 0.08, 'bedauern': 0.24, 'das': 0, 'Nein': 0.05, 'zur': 0.11, 'liberalen': 0.1, 'Trinkwasserinitiative': 0.045, 'Der': 0.19, 'Handlungsbedarf': 0.1125, 'in': 0.11, 'der': 0.19, 'Landwirtschaft': 0.53, 'bleibt': 0.43, 'aber': 0, 'gross': 0, 'u': 0, '…': 0}",positive,"[0.0024110212, 0.0014921153, 0.9960969]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @liberale_twi: Neben ökonomischen Fehlanreizen gibt es in der Landwirtschaft enorme ökologische Probleme, gerade bei der Pestizidbelastu…",neben ökonomisch fehlanreizen geben landwirtschaft enorme ökologisch probleme gerade pestizidbelastu,,,,,,,,,,"{'Neben': 0, 'ökonomischen': 0.12, 'Fehlanreizen': 0.305, 'gibt': 0.36, 'es': 0, 'in': 0.41, 'der': 0, 'Landwirtschaft': 1.0, 'enorme': 0.67, 'ökologische': 0.69, 'Probleme': 1.0, 'gerade': 0, 'bei': 0, 'Pestizidbelastu': 0.265, '…': 0}",negative,"[0.004674242, 0.76237077, 0.23295498]",neutral
50.0,75.0,57.0,0.0,neutral,Bezüglich Anreize für Bio-Landwirtschaft von Seiten des Kantons Aargau gibt es noch sehr viel Luft nach oben: https://t.co/qFe3cvSmeY,bezüglich anreize bio landwirtschaft seiten kantons aargau geben luft oben,,,,,,,,,,"{'Bezüglich': 0.1775, 'Anreize': 0.37, 'für': 0.16, 'Bio-Landwirtschaft': 0.265, 'von': 0.46, 'Seiten': 0, 'des': 0.46, 'Kantons': 0, 'Aargau': 0.97, 'gibt': 0, 'es': 0.18, 'noch': 0.18, 'sehr': 0, 'viel': 0.14, 'Luft': 0, 'nach': 0, 'oben': 0}",positive,"[0.036610443, 0.009965278, 0.9534243]",neutral
100.0,100.0,86.0,0.7,neutral,RT @liberale_twi: Genug Zeitspiel in der Landwirtschaftspolitik: Die #Trinkwasserinitiative ist pragmatisch umsetzbar und wird so zu einer…,genug zeitspiel landwirtschaftspolitik trinkwasserinitiative pragmatisch umsetzbar,,,,,,,,,,"{'Genug': 0.31, 'Zeitspiel': 0.17, 'in': 0.41, 'der': 0.18, 'Landwirtschaftspolitik': 1.0, 'Die': 0.18, 'Trinkwasserinitiative': 0.14750000000000002, 'ist': 0, 'pragmatisch': 0, 'umsetzbar': 0, 'und': 0.07, 'wird': 0, 'so': 0, 'zu': 0, 'einer': 0, '…': 0}",positive,"[0.05073299, 0.0074703516, 0.9417966]",positive
50.0,75.0,57.0,0.0,neutral,"RT @grunliberale: Mit Milliarden pro Jahr subventionieren wir eine Landwirtschaft, die alles andere als nachhaltig ist. Das muss sich änder…",milliarden pro jahr subventionieren landwirtschaft nachhaltig änder,,,,,,,,,,"{'Mit': 0.04, 'Milliarden': 0.09, 'pro': 0, 'Jahr': 0.06, 'subventionieren': 1.0, 'wir': 0, 'eine': 0, 'Landwirtschaft': 0.45, 'die': 0, 'alles': 0, 'andere': 0, 'als': 0, 'nachhaltig': 0, 'ist': 0.06, 'Das': 0, 'muss': 0.03, 'sich': 0, 'änder': 0, '…': 0}",positive,"[0.35668987, 0.06367095, 0.57963914]",neutral
50.0,75.0,57.0,0.0,neutral,Blick sagt Ja zu Pestizid-Initiativen: Für eine Weltklasse-Landwirtschaft! https://t.co/W2A8AAdOnI,blick sagen ja pestizid initiativen weltklasse landwirtschaft,,,,,,,,,,"{'Blick': 0, 'sagt': 0.17, 'Ja': 0, 'zu': 0.36, 'Pestizid-Initiativen': 0.395, 'Für': 1.0, 'eine': 0, 'Weltklasse-Landwirtschaft': 0.7075}",positive,"[0.0015206864, 0.0014474203, 0.9970319]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @agriecologist: Blick ruft zu einem Ja zu den Agrarinitiativen auf.""Sie stellen eine einmalige Chance dar, die Landwirtschaft neu zu den…",blick rufen ja agrarinitiativen stellen einmalig chance dar landwirtschaft neu,,,,,,,,,,"{'Blick': 0, 'ruft': 0.17, 'zu': 0.1, 'einem': 0, 'Ja': 0, 'den': 0.43, 'Agrarinitiativen': 0, 'auf.""Sie': 0, 'stellen': 0, 'eine': 0, 'einmalige': 0, 'Chance': 0, 'dar': 0, 'die': 0.43, 'Landwirtschaft': 0.24, 'neu': 0, '…': 0}",positive,"[0.0028919368, 0.0012932604, 0.99581474]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @VisionLW: Stickstoffregen aus der Landwirtschaft - Überschreitung der Grenzwerte in allen Kantonen

Ursache sind die Ammoniakemissionen…",stickstoffregen landwirtschaft überschreitung grenzwerte kantonen ursache ammoniakemissionen,,,,,,,,,,"{'Stickstoffregen': 0.315, 'aus': 0, 'der': 0.08, 'Landwirtschaft': 0.21, 'Überschreitung': 0, 'Grenzwerte': 0.12, 'in': 0.06, 'allen': 0, 'Kantonen': 0.21, 'Ursache': 0.13, 'sind': 0, 'die': 0.08, 'Ammoniakemissionen': 0.06, '…': 0}",positive,"[0.21178122, 0.36937243, 0.4188463]",neutral
100.0,100.0,86.0,0.7,neutral,"Landwirtschaftler Rico Kessler unterstützt die Agrarinitiativen: 
https://t.co/AC5VdU7rO2«sich-über-saubere-bäche-freuen».html @2xJa_LSG_TWI",landwirtschaftler rico kessler unterstützen agrarinitiativen,,,,,,,,,,"{'Landwirtschaftler': 0.7, 'Rico': 0.47, 'Kessler': 0.4, 'unterstützt': 1.0, 'die': 0.44, 'Agrarinitiativen': 0}",positive,"[0.0027715617, 0.0011436858, 0.9960847]",positive
100.0,100.0,100.0,1.0,neutral,RT @liberale_twi: «Umweltschädliche Landwirtschaftssubventionen durch umweltfreundliche ersetzen. Ja zur #Trinkwasserinitiative.» – Andreas…,umweltschädlich landwirtschaftssubventionen umweltfreundlich ersetzen ja trinkwasserinitiative andreas,,,,,,,,,,"{'«': 0, 'Umweltschädliche': 0, 'Landwirtschaftssubventionen': 0, 'durch': 0, 'umweltfreundliche': 0, 'ersetzen': 0, 'Ja': 0, 'zur': 0, 'Trinkwasserinitiative': 0, '»': 0, '–': 0, 'Andreas': 0, '…': 0}",positive,"[0.05049612, 0.14031214, 0.80919176]",positive
100.0,100.0,86.0,0.7,neutral,"RT @Trinkwasser_ch: Martin Ott, Leiter einer Landwirtschaftsschule unterstützt die Trinkwasserinitiative! 🚰

💧 Unterstützen auch Sie die Tr…",martin ott leiter landwirtschaftsschule unterstützen trinkwasserinitiative unterstützen tr,,,,,,,,,,"{'Martin': 0.39, 'Ott': 0, 'Leiter': 0, 'einer': 0, 'Landwirtschaftsschule': 0.705, 'unterstützt': 1.0, 'die': 0.11, 'Trinkwasserinitiative': 0.5, 'Unterstützen': 0.53, 'auch': 0, 'Sie': 0, 'Tr': 0.07, '…': 0}",positive,"[0.009900823, 0.0017808273, 0.9883183]",positive
50.0,75.0,57.0,0.0,neutral,PR-Kampagne der Bauernlobby hat mit der Realität der modernen Landwirtschaft wenig zu tun: https://t.co/72Use5CH5J,pr kampagne bauernlobby realität modern landwirtschaft wenig tun,,,,,,,,,,"{'PR-Kampagne': 0, 'der': 0.12, 'Bauernlobby': 0.135, 'hat': 0, 'mit': 0.25, 'Realität': 0.26, 'modernen': 0.21, 'Landwirtschaft': 0.18, 'wenig': 1.0, 'zu': 0.64, 'tun': 0.8200000000000001}",neutral,"[0.45648885, 0.12066687, 0.4228443]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @Trinkwasser_ch: Kein einziges der 13 Umweltziele der Landwirtschaftspolitik wurde erreicht. Wir haben ""ein Vogel– und #Insektensterben…",einzig umweltziele landwirtschaftspolitik erreichen vogel insektensterben,,,,,,,,,,"{'Kein': 0, 'einziges': 0.3, 'der': 0.17, 'Umweltziele': 0.21, 'Landwirtschaftspolitik': 0.505, 'wurde': 0, 'erreicht': 0.45, 'Wir': 0.07, 'haben': 0.13, 'ein': 0.3, 'Vogel–': 0, 'und': 0.04, 'Insektensterben': 0.03, '…': 0}",positive,"[0.1780112, 0.17406677, 0.64792204]",neutral
50.0,75.0,57.0,0.0,negative,"RT @christian_zchr: Zu viele Nutztiere sind ein Problem. Wir haben am 13. Juni 2021 die Chance, etwas an der Landwirtschaftspolitik zu ände…",nutztiere problem juni chance landwirtschaftspolitik ände,,,,,,,,,,"{'Zu': 0.25, 'viele': 0, 'Nutztiere': 0.18, 'sind': 0.07, 'ein': 0, 'Problem': 0.14, 'Wir': 0.12, 'haben': 0.195, 'am': 0, '13.': 0, 'Juni': 0.07, 'die': 0.11, 'Chance': 0.85, 'etwas': 1.0, 'an': 0, 'der': 0.11, 'Landwirtschaftspolitik': 0.63, 'zu': 0.25, 'ände': 0, '…': 0}",positive,"[0.45018682, 0.018910022, 0.53090316]",neutral
100.0,100.0,86.0,0.7,neutral,"RT @grunliberale: Der Handlungsbedarf in der Landwirtschaft ist gross und dringend. Im Parlament wurden Lösungsansätze entweder verwässert,…",handlungsbedarf landwirtschaft gross dringen parlament lösungsansätze entweder verwässert,,,,,,,,,,"{'Der': 0.17, 'Handlungsbedarf': 0.4125, 'in': 0.04, 'der': 0.17, 'Landwirtschaft': 1.0, 'ist': 0.52, 'gross': 0, 'und': 0.47, 'dringend': 0, 'Im': 0, 'Parlament': 0.13, 'wurden': 0, 'Lösungsansätze': 0.12, 'entweder': 0.11, 'verwässert': 0.065, '…': 0}",positive,"[0.00466075, 0.0019141493, 0.99342513]",positive
0.0,0.0,0.0,-1.0,neutral,"RT @Trinkwasser_ch: Klartext von @fiblorg-Forscher Lucius Tamm: ""Die intensive Landwirtschaft schädigt die Umwelt. Bei gewissen Vogelarten…",klartext forscher lucius tamm intensive landwirtschaft schädigen umwelt gewiß vogelarten,,,,,,,,,,"{'Klartext': 0.53, 'von': 0.22, '-Forscher': 0.15, 'Lucius': 0.17, 'Tamm': 0.17, 'Die': 0.08, 'intensive': 0.5, 'Landwirtschaft': 0.39, 'schädigt': 0, 'die': 0.08, 'Umwelt': 0.16, 'Bei': 0, 'gewissen': 0, 'Vogelarten': 0.08499999999999999, '…': 0}",negative,"[0.1150293, 0.6261818, 0.25878894]",negative
50.0,75.0,57.0,0.0,neutral,"RT @Trinkwasser_ch: ""Wir haben in der Schweiz leider keine naturnahe Landwirtschaft. Sonst hätten wir kein Insektensterben. Seit 1990 haben…",schweiz leider naturnahe landwirtschaft insektensterben seit,,,,,,,,,,"{'Wir': 0.04, 'haben': 0.07, 'in': 0.26, 'der': 0, 'Schweiz': 0.14, 'leider': 0.9, 'keine': 0, 'naturnahe': 0, 'Landwirtschaft': 1.0, 'Sonst': 0.57, 'hätten': 0.10500000000000001, 'wir': 0, 'kein': 0, 'Insektensterben': 0.08, 'Seit': 0.1, '…': 0}",negative,"[0.024669556, 0.92087233, 0.054458186]",neutral
