answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,"Die welche das #Rentenalter erhöhen wollen und gleichzeitig keine Leute über 58 einstellen sind die gleichen oder ? @gewerbeverband  @economiesuisse 
https://t.co/xyM3GFP75G",welch rentenalter erhöhen gleichzeitig leute einstellen gleich,,,,,,,"{'Die': 0.09, 'welche': 0, 'das': 0, 'Rentenalter': 0.7849999999999999, 'erhöhen': 0, 'wollen': 0.67, 'und': 0.39, 'gleichzeitig': 0, 'keine': 0, 'Leute': 0.11, 'über': 0.13, 'einstellen': 0.46, 'sind': 0.15, 'die': 0.09, 'gleichen': 0.12, 'oder': 0}",neutral,"[0.56447816, 0.15130992, 0.28421196]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"@michsorg Der neoliberale Angriff auf das Rentenalter kommt auch mit #STAF, die Stabilsierung der AHV muss auch kommen. Die 2 Milliarden Steuerausfälle lassen sich jedoch verhindern! @stafnein #STAF",neoliberale angreifen rentenalter kommen staf stabilsierung ahv kommen milliarden steuerausfälle lassen jedoch verhindern staf,,,,,,,"{'Der': 0.04, 'neoliberale': 0, 'Angriff': 1.0, 'auf': 1.0, 'das': 0, 'Rentenalter': 0.5449999999999999, 'kommt': 0.44, 'auch': 0.04, 'mit': 0.27, 'STAF': 0, 'die': 0.04, 'Stabilsierung': 0.17, 'der': 0.04, 'AHV': 0.12, 'muss': 0, 'kommen': 0.13, 'Die': 0.04, 'Milliarden': 0, 'Steuerausfälle': 0.18, 'lassen': 0, 'sich': 0, 'jedoch': 0.04, 'verhindern': 0}",positive,"[0.07318226, 0.01125193, 0.9155658]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Neoliberaler @gewerbeverband lässt Katze aus dem Sack und fordert Rentenalter 67. So nicht! #av2020 #abst17,neoliberaler lässt katze sack fordern rentenalter av2020 abst17,,,,,,,"{'Neoliberaler': 0, 'lässt': 0, 'Katze': 0, 'aus': 0.1, 'dem': 0.11, 'Sack': 0, 'und': 0.51, 'fordert': 0, 'Rentenalter': 0.835, '67.': 0, 'So': 0, 'nicht': 0.47, 'av2020': 0.13, 'abst17': 0.15}",neutral,"[0.738896, 0.01875277, 0.24235126]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @jGruene_jVertEs: Bei #AV2020 Nein ist klar: Neue Reform muss ohne Rentenaltererhöhungen auskommen!,av2020 nein klaren neue reform rentenaltererhöhungen auskommen,,,,,,,"{'Bei': 0, 'AV2020': 0.13, 'Nein': 0.12, 'ist': 0.06, 'klar': 0.2, 'Neue': 0.08, 'Reform': 0.24, 'muss': 0, 'ohne': 1.0, 'Rentenaltererhöhungen': 0.605, 'auskommen': 0.13}",positive,"[0.33058694, 0.2402852, 0.42912784]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @bglaettli: Tendenz zu NEIN v rechts u links &amp; Besseres Abschneiden MWSt f +70AHV zeigen: Schwächg AHV &amp; Erhöhg Rentenalter wäre falsche…,tendenz nein v rechts u links amp gut abschneiden mwst f 70ahv zeigen schwächg ahv amp erhöhg rentenalter falsch,,,,,,,"{'Tendenz': 0.09, 'zu': 0.07, 'NEIN': 0.05, 'v': 0.05, 'rechts': 0.11, 'u': 0.03, 'links': 0, 'amp': 0.05, 'Besseres': 0.1, 'Abschneiden': 0, 'MWSt': 0.05, 'f': 0.05, '+70AHV': 0, 'zeigen': 0.08, 'Schwächg': 0, 'AHV': 0.07, 'Erhöhg': 0, 'Rentenalter': 0.5249999999999999, 'wäre': 1.0, 'falsche': 1.0, '…': 0}",negative,"[0.040288094, 0.9416911, 0.018020833]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @sichere_renten: #srfarena zeigt klar: Die Gegner der #AV2020 wollen höheres Rentenalter.,srfarena zeigen klaren gegner av2020 hoch rentenalter,,,,,,,"{'srfarena': 0.11, 'zeigt': 0, 'klar': 0, 'Die': 0.14, 'Gegner': 0, 'der': 0.14, 'AV2020': 0.32, 'wollen': 1.0, 'höheres': 0.45, 'Rentenalter': 0.4}",positive,"[0.049143277, 0.01404704, 0.93680966]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"Jup, wir Linken stecken in der Klemme. Ohne @sichere_renten 
&amp; ohne Linksrutsch kommt aber Rentenalter 67. #AV2020 

https://t.co/HsXyE4XklZ",jup link stecken klemme amp linksrutsch kommen rentenalter av2020,,,,,,,"{'Jup': 0, 'wir': 0, 'Linken': 0.05, 'stecken': 0, 'in': 0.02, 'der': 0.04, 'Klemme': 0, 'Ohne': 0.03, 'amp': 0.08, 'ohne': 0.03, 'Linksrutsch': 0.05, 'kommt': 0.06, 'aber': 0, 'Rentenalter': 0.125, '67.': 0, 'AV2020': 1.0}",neutral,"[0.8310045, 0.12213922, 0.046856295]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,neutral,@SchenkerSilvia Plan B der @FDP_Liberalen und @SVPch ist Rentenalter 67 und AHV ausbluten lassen.,plan b rentenalter ahv ausbluten lassen,,,,,,,"{'Plan': 0.15, 'B': 0.08, 'der': 0, 'und': 1.0, 'ist': 0.36, 'Rentenalter': 0.48000000000000004, 'AHV': 0.76, 'ausbluten': 0, 'lassen': 0}",negative,"[0.444543, 0.48246676, 0.07299026]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"@HeidiMueck @buercher Hier wird gar nichts durchgewinkt, @jGruene_jVertEs haben klare Position und sagen, dass theoretisch Rentenalter 60 möglich wäre",gar durchgewinkt klaren position sagen theoretisch rentenalter möglich,,,,,,,"{'Hier': 0.14, 'wird': 0, 'gar': 0, 'nichts': 0.29, 'durchgewinkt': 0.15000000000000002, 'haben': 0.14, 'klare': 0, 'Position': 0.34, 'und': 0.21, 'sagen': 0.53, 'dass': 0.57, 'theoretisch': 0.93, 'Rentenalter': 0.5800000000000001, 'möglich': 1.0, 'wäre': 0.69}",neutral,"[0.8680652, 0.02879251, 0.10314237]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Glasklare Sache bei Umfrage von @20min , neoliberales Rentenalter 67 von @FDP_Liberalen @grunliberale &amp; @SVPch hat keine Chance! #av2020 https://t.co/KJyv7T0tvb",glasklare sache umfrage neoliberales rentenalter amp chance av2020,,,,,,,"{'Glasklare': 0.045, 'Sache': 0, 'bei': 0, 'Umfrage': 0, 'von': 0, 'neoliberales': 0, 'Rentenalter': 0.19, 'amp': 0.05, 'hat': 0, 'keine': 0, 'Chance': 1.0, 'av2020': 0.13}",positive,"[0.30390957, 0.07282757, 0.6232628]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"@basilanderau Selbst bestimmen können was sinnvoll ist wäre wirklich liberal @basilanderau , dies gelingt nur bei einem anständigen Rentenalter!",bestimmen sinnvoll wirklich liberal gelingen anständig rentenalter,,,,,,,"{'Selbst': 0, 'bestimmen': 0.19, 'können': 0.065, 'was': 0, 'sinnvoll': 0, 'ist': 0, 'wäre': 0.06, 'wirklich': 0.08, 'liberal': 0.2, 'dies': 0, 'gelingt': 0, 'nur': 0.36, 'bei': 0, 'einem': 0, 'anständigen': 1.0, 'Rentenalter': 0.925}",positive,"[0.004658324, 0.0013966525, 0.99394506]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,71.0,0.15,neutral,RT @jGruene_jVertEs: .@20min verwechselt .@jglpCH mit uns. Ein flexibles Rentenalter ist eine  Rentenaltererhöhung ohne .@AVHplus https://t…,verwechseln flexibel rentenalter rentenaltererhöhung,,,,,,,"{'verwechselt': 0.46, 'mit': 0.18, 'uns': 0.2, 'Ein': 0.24, 'flexibles': 1.0, 'Rentenalter': 0.29000000000000004, 'ist': 0.9, 'eine': 0, 'Rentenaltererhöhung': 0.47500000000000003, 'ohne': 0.31}",positive,"[0.11360609, 0.03597074, 0.85042316]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@Jungfreisinnige sorgen sich um die Zukunft unserer Generation fordern Rentenalter 67.
#neoliberalismus pur! https://t.co/ofBs5jGkep",sorgen zukunft generation fordern rentenalter neoliberalismus pur,,,,,,,"{'sorgen': 0, 'sich': 0, 'um': 0, 'die': 0.06, 'Zukunft': 0.11, 'unserer': 0.06, 'Generation': 0.2, 'fordern': 0, 'Rentenalter': 0.8200000000000001, '67.': 0, 'neoliberalismus': 0.38, 'pur': 0}",positive,"[0.28648, 0.027022818, 0.68649715]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,RT @flobrenzikofer: Im wahrsten Sinne ein #SuperSonntag : hohe Stimmbeteiligung #BGINein #VaterschaftsurlaubJA #KinderabzugsbschissNein und…,wahrsten sinne supersonntag hoch stimmbeteiligung bginein vaterschaftsurlaubja kinderabzugsbschissnein,,,,,,,,,,"{'Im': 0, 'wahrsten': 0.04, 'Sinne': 0, 'ein': 0, 'SuperSonntag': 0, 'hohe': 0, 'Stimmbeteiligung': 0, 'BGINein': 0.2, 'VaterschaftsurlaubJA': 0, 'KinderabzugsbschissNein': 0, 'und': 0.07, '…': 0}",positive,"[0.124156155, 0.041000705, 0.8348432]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @jungegruene_ch: In ein paar Monaten werden die Bürgerlichen wieder sagen, dass wir uns Mindestlöhne, Vaterschaftsurlaub oder ein Grunde…",paar monaten bürgerlich sagen mindestlöhne vaterschaftsurlaub grunde,,,,,,,,,,"{'In': 0.08, 'ein': 0, 'paar': 0, 'Monaten': 0.28, 'werden': 0.22, 'die': 0.16, 'Bürgerlichen': 0, 'wieder': 0.37, 'sagen': 0.46, 'dass': 0.45, 'wir': 0, 'uns': 0, 'Mindestlöhne': 0.515, 'Vaterschaftsurlaub': 0.71, 'oder': 0.83, 'Grunde': 0, '…': 0}",neutral,"[0.8391921, 0.021286242, 0.13952163]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"#BR will kein Vaterschaftsurlaub aber 1 Milliarde für Olympia verlochen? 
Jetzt Petition unterschreiben: https://t.co/cW4wCQlqiT",br vaterschaftsurlaub milliarde olympia verlochen petition unterschreiben,,,,,,,,,,"{'BR': 0.09, 'will': 0, 'kein': 0, 'Vaterschaftsurlaub': 0.115, 'aber': 0.16, 'Milliarde': 0.16, 'für': 0.04, 'Olympia': 0, 'verlochen': 0.09, 'Jetzt': 1.0, 'Petition': 0.61, 'unterschreiben': 0.62}",neutral,"[0.73112136, 0.15986453, 0.10901406]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @FrickerJonas: Gratulation @papizeit zur Einreichung der Initiative für 20 Tage #Vaterschaftsurlaub flexibel im 1. Jahr! @maennerch http…,gratulation einreichung initiative tage vaterschaftsurlaub flexibel jahr http,,,,,,,,,,"{'Gratulation': 0.3, 'zur': 0.14, 'Einreichung': 0, 'der': 0.14, 'Initiative': 0.24, 'für': 0.09, 'Tage': 0.15, 'Vaterschaftsurlaub': 0.27, 'flexibel': 0.25, 'im': 0, '1.': 0, 'Jahr': 0.18, 'http': 1.0, '…': 0}",positive,"[0.014012982, 0.0028939287, 0.983093]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Die selbsternannte ""Familienpartei"" @CVP_PDC  versenkt im Parlament den Vaterschaftsurlaub. Es ging lediglich um 2 (!) Wochen.",selbsternannte familienpartei versenken parlament vaterschaftsurlaub gehen lediglich wochen,,,,,,,,,,"{'Die': 0.17, 'selbsternannte': 0, 'Familienpartei': 0.215, 'versenkt': 0, 'im': 0, 'Parlament': 0.42, 'den': 0.17, 'Vaterschaftsurlaub': 1.0, 'Es': 0, 'ging': 0, 'lediglich': 0.06, 'um': 0, 'Wochen': 0.19}",neutral,"[0.86152935, 0.012846804, 0.12562382]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,@pensionskassen da die Rentenreform im rechten Parlament sicher nicht in einer Stärkung der #AHV resultiert braucht es unbedingt @AHVplus,rentenreform recht parlament sichern stärkung ahv resultieren brauchen unbedingt,,,,,,,,,,,,,"{'da': 0, 'die': 0.04, 'Rentenreform': 0.04, 'im': 0, 'rechten': 0, 'Parlament': 0.02, 'sicher': 0, 'nicht': 0.05, 'in': 0.02, 'einer': 0, 'Stärkung': 0.12, 'der': 0.04, 'AHV': 0.06, 'resultiert': 0, 'braucht': 0, 'es': 0.17, 'unbedingt': 0}",negative,"[0.015536952, 0.947209, 0.037254065]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,@Markus_Schmid_ @jGruene_jVertEs @AHVplus  als Antwort auf Rentenkürzungen der letzten Jahre. Pensionskassen sind unter massiv unter Druck.,antwort rentenkürzungen letzt jahre pensionskassen massiv druck,,,,,,,,,,,,,"{'als': 0, 'Antwort': 0, 'auf': 0, 'Rentenkürzungen': 0.17, 'der': 0, 'letzten': 0, 'Jahre': 0.12, 'Pensionskassen': 0.6, 'sind': 1.0, 'unter': 0.98, 'massiv': 0, 'Druck': 0.6}",negative,"[0.009349229, 0.97659385, 0.014056849]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.85,neutral,RT @jGruene_jVertEs: JG empfehlen einstimmig ein JA betr. der Vorlage für die erleichterte Einbürgerung der 3. Generation! @OUI3generation…,jg empfehlen einstimmig ja betr vorlage erleichtern einbürgerung generation,,,,,,,,,,,,,,,,"{'JG': 0.16, 'empfehlen': 0.15, 'einstimmig': 0.11, 'ein': 0, 'JA': 0, 'betr.': 0, 'der': 0.14, 'Vorlage': 0.32, 'für': 0.21, 'die': 0.14, 'erleichterte': 0, 'Einbürgerung': 1.0, '3.': 0, 'Generation': 0.2, '…': 0}",positive,"[0.0040202043, 0.0033304899, 0.99264926]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @jGruene_jVertEs: Hunderttausende Frauen* waren heute in der ganzen Schweiz auf der Strasse. Für Respekt, Lohngleichheit und gegen Sexis…",hunderttausende frauen heute ganz schweiz strasse respekt lohngleichheit sexis,,,,,,,,,,,,,,,,,,,"{'Hunderttausende': 0.0425, 'Frauen': 0.03, 'waren': 0, 'heute': 0.05, 'in': 0, 'der': 0.03, 'ganzen': 0, 'Schweiz': 0.04, 'auf': 0.02, 'Strasse': 0, 'Für': 0.64, 'Respekt': 0.51, 'Lohngleichheit': 0.885, 'und': 0.81, 'gegen': 0.81, 'Sexis': 0, '…': 0}",positive,"[0.0018546412, 0.0011289802, 0.99701643]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @jGruene_jVertEs: #EnoughIsEnough!!! Wir wollen endlich gleichen Lohn für gleiche Arbeit! Darum: Kommt zahlreich an die #Lohngleichheit…,enoughisenough endlich gleich lohn gleich arbeit darum kommen zahlreich lohngleichheit,,,,,,,,,,,,,,,,,,,"{'EnoughIsEnough': 0.13, 'Wir': 0.15, 'wollen': 0.61, 'endlich': 0, 'gleichen': 0.53, 'Lohn': 0, 'für': 0.23, 'gleiche': 0.53, 'Arbeit': 0.12, 'Darum': 0.17, 'Kommt': 0, 'zahlreich': 0, 'an': 0, 'die': 0.06, 'Lohngleichheit': 1.0, '…': 0}",neutral,"[0.658146, 0.05120364, 0.29065034]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Egal ob in #Zürich, #Bern, #Genf oder #Zug: Heute wird für #Lohngleichheit und faire Arbeitsbedingungen gekämpft! ✊🏾 #1Mai
@jGruene_jVertEs https://t.co/cdOqYBhEiS",egal zürich bern genf zug heute lohngleichheit faire arbeitsbedingungen kämpfen 1mai,,,,,,,,,,,,,,,,,,,"{'Egal': 0, 'ob': 0, 'in': 0.05, 'Zürich': 0, 'Bern': 0.1, 'Genf': 0.11, 'oder': 0.06, 'Zug': 0.13, 'Heute': 0.22, 'wird': 0, 'für': 0.53, 'Lohngleichheit': 0, 'und': 0.74, 'faire': 0, 'Arbeitsbedingungen': 0.28, 'gekämpft': 0, '1Mai': 0}",positive,"[0.040432733, 0.015789863, 0.94377744]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
