answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,sentiment_tb
0.0,0.0,14.0,-0.7,neutral,"Mit der Weigerung, das #Frauenrentenalter anzupassen, zementiert man nur die Ungleichheit zwischen Mann und Frau! Und hindert damit andere #Gleichstellungsprojekte, die den Frauen zugute kommen. #glichstelligischfürallida https://t.co/EdPdICVaLQ",weigerung frauenrentenalter anpassen zementieren ungleichheit mann frau hindern gleichstellungsprojekte frauen zugute kommen glichstelligischfürallida,,,,"{'Mit': 0, 'der': 0.14, 'Weigerung': 0, 'das': 0.07, 'Frauenrentenalter': 0.68, 'anzupassen': 0, 'zementiert': 0, 'man': 0, 'nur': 0.32, 'die': 0.14, 'Ungleichheit': 0.31, 'zwischen': 0.08, 'Mann': 0, 'und': 0.07, 'Frau': 0, 'Und': 0.07, 'hindert': 0.22, 'damit': 0.47, 'andere': 0, 'Gleichstellungsprojekte': 0.14500000000000002, 'den': 0.14, 'Frauen': 0.05, 'zugute': 0.06, 'kommen': 0, 'glichstelligischfürallida': 0}",negative,"[0.22816804, 0.69947845, 0.07235346]",,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"RT @kathrinbertschy: „(...) Statt das Rentenalter der Frauen durch alle Böden zu verteidigen, sollte man unser patriarchales Vorsorgesystem…",statt rentenalter frauen all böden verteidigen sollen patriarchales vorsorgesystem,,,,"{'„': 0, '...': 0, 'Statt': 0, 'das': 0, 'Rentenalter': 0, 'der': 0, 'Frauen': 0, 'durch': 0, 'alle': 0, 'Böden': 0, 'zu': 0, 'verteidigen': 0, 'sollte': 0, 'man': 0, 'unser': 0, 'patriarchales': 0, 'Vorsorgesystem': 0, '…': 0}",neutral,"[0.5399372, 0.23570952, 0.22435327]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @HeidiMueck: """"Für die Erhöhung des Frauenrentenalters sind Ausgleichsmassnahmen vorgesehen."" Wie wär's mit Lohngleichheit? https://t.co…",erhöhung frauenrentenalters ausgleichsmassnahmen vorsehen wär s lohngleichheit,,,,"{'Für': 0.35, 'die': 0.4, 'Erhöhung': 1.0, 'des': 0, 'Frauenrentenalters': 0.645, 'sind': 0.27, 'Ausgleichsmassnahmen': 0.46, 'vorgesehen': 0, 'Wie': 0, ""wär's"": 0, 'mit': 0, 'Lohngleichheit': 0.17}",neutral,"[0.5339611, 0.14650773, 0.31953117]",,,,,,,"{'Für': 0.03, 'die': 0.03, 'Erhöhung': 0.05, 'des': 0, 'Frauenrentenalters': 0.035, 'sind': 0.07, 'Ausgleichsmassnahmen': 0.08499999999999999, 'vorgesehen': 0, 'Wie': 0, ""wär's"": 0, 'mit': 0, 'Lohngleichheit': 0.495}",neutral,"[0.63078547, 0.008885284, 0.3603292]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @RoschBen: Vor vier Monaten habe ich mich hier in einen längeren #Vaterschaftsurlaub verabschiedet. Ich würds wieder tun - aber aus ande…,vier monaten lang vaterschaftsurlaub verabschieden würds tun ande,,,,,,,"{'Vor': 0, 'vier': 0.11, 'Monaten': 0.07, 'habe': 0, 'ich': 0.05, 'mich': 0, 'hier': 0.14, 'in': 0, 'einen': 0.24, 'längeren': 0, 'Vaterschaftsurlaub': 0.57, 'verabschiedet': 0, 'Ich': 0.05, 'würds': 0.05, 'wieder': 0.04, 'tun': 0.03, 'aber': 0.07, 'aus': 0, 'ande': 0, '…': 0}",neutral,"[0.8047691, 0.06592484, 0.12930606]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @vera_beutler: Auch solche Fälle würden mit einem #Vaterschaftsurlaub seltener - dann müsste ein Unternehmen nämlich generell allen #Elt…,fälle vaterschaftsurlaub selten müsste unternehmen nämlich generell elt,,,,,,,"{'Auch': 0.12, 'solche': 0.12, 'Fälle': 0.19, 'würden': 0.07, 'mit': 0.61, 'einem': 0, 'Vaterschaftsurlaub': 0.57, 'seltener': 0, 'dann': 0.21, 'müsste': 0.05, 'ein': 0, 'Unternehmen': 0.14, 'nämlich': 0, 'generell': 0.11, 'allen': 0, 'Elt': 0, '…': 0}",neutral,"[0.73902094, 0.04299885, 0.2179802]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @TheDudeLebovski: WBK-N unterstützt den indirekten Gegenvorschlag zum #Vaterschaftsurlaub. Ein kleiner Erfolg - jedoch belegte die Schwe…,wbk n unterstützen indirekt gegenvorschlag vaterschaftsurlaub klein erfolg jedoch belegen schwe,,,,,,,"{'WBK-N': 0, 'unterstützt': 0.28, 'den': 0.06, 'indirekten': 0.1, 'Gegenvorschlag': 0.16999999999999998, 'zum': 0.195, 'Vaterschaftsurlaub': 0.72, 'Ein': 0.06, 'kleiner': 0, 'Erfolg': 0.12, 'jedoch': 0.05, 'belegte': 0, 'die': 0.06, 'Schwe': 0.17, '…': 0}",positive,"[0.16726394, 0.15899386, 0.67374223]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @TheDudeLebovski: Glücklicherweise stosst der #Vaterschaftsurlaub in der Bevölkerung, im Gegensatz zum Bundesrat, auf grosse Unterstützu…",glücklicherweise stosst vaterschaftsurlaub bevölkerung gegensatz bundesrat grosse unterstützu,,,,,,,"{'Glücklicherweise': 0, 'stosst': 0, 'der': 0.07, 'Vaterschaftsurlaub': 0.63, 'in': 0.09, 'Bevölkerung': 0.08, 'im': 0, 'Gegensatz': 0.25, 'zum': 0.095, 'Bundesrat': 0.14, 'auf': 0, 'grosse': 0, 'Unterstützu': 0.2, '…': 0}",positive,"[0.020579409, 0.005688111, 0.9737325]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @SchmidFederer: Der BR lehnt den #Vaterschaftsurlaub ab. Er misst dem ""Ausbau familienergänzender Kinderbetreuungsangebote prioritäre Be…",br lehnen vaterschaftsurlaub ab misst ausbau familienergänzender kinderbetreuungsangebote prioritäre be,"{'Der': 0.07, 'BR': 0.02, 'lehnt': 0.07, 'den': 0.07, 'Vaterschaftsurlaub': 0.04, 'ab': 0, 'Er': 0, 'misst': 0.06, 'dem': 0.07, 'Ausbau': 0.25, 'familienergänzender': 0.62, 'Kinderbetreuungsangebote': 1.0, 'prioritäre': 0.15, 'Be': 0, '…': 0}",positive,"[0.0013265198, 0.0018459792, 0.9968274]",,,,"{'Der': 0.06, 'BR': 0.23, 'lehnt': 0.67, 'den': 0.06, 'Vaterschaftsurlaub': 0.64, 'ab': 0, 'Er': 0, 'misst': 0.21, 'dem': 0.06, 'Ausbau': 0.15, 'familienergänzender': 0.1, 'Kinderbetreuungsangebote': 0.1, 'prioritäre': 0.08, 'Be': 0, '…': 0}",positive,"[0.002182246, 0.0021701516, 0.9956476]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @grunliberale: ""Vaterschaftsurlaub, Individualbesteuerung, Tagesstrukturen: Das sind Themen, die in der Politik nicht ernst genommen wer…",vaterschaftsurlaub individualbesteuerung tagesstrukturen themen politik ernst nehmen wer,,,,,,,"{'Vaterschaftsurlaub': 0.69, 'Individualbesteuerung': 0.485, 'Tagesstrukturen': 0.155, 'Das': 0, 'sind': 0.05, 'Themen': 0, 'die': 0, 'in': 0.09, 'der': 0, 'Politik': 0, 'nicht': 0.12, 'ernst': 0, 'genommen': 0.04, 'wer': 0, '…': 0}",negative,"[0.305956, 0.50186616, 0.19217774]",,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,negative,"RT @jglp_be: Ein Vater hat Anspruch auf einen einzige Tag Vaterschaftsurlaub.
Familie und Beruf sollen sich nicht ausschliessen. Deshalb wo…",vater anspruch einzig tag vaterschaftsurlaub familie beruf sollen ausschliessen deshalb,,,,,,,"{'Ein': 0.16, 'Vater': 0.76, 'hat': 0, 'Anspruch': 0, 'auf': 0, 'einen': 0.16, 'einzige': 0, 'Tag': 0, 'Vaterschaftsurlaub': 0.665, 'Familie': 0.13, 'und': 0.11, 'Beruf': 0, 'sollen': 0.12, 'sich': 0, 'nicht': 0.07, 'ausschliessen': 0, 'Deshalb': 0, 'wo': 0.1, '…': 0}",neutral,"[0.8099834, 0.013007994, 0.17700861]",,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @sibylleforrer: Der Zürcher Kirchenrat sagt Ja zur #Ehefüralle und zum Zugang zur Adoption und Fortpflanzungsmedizin für gleichg. Paare.…,zürcher kirchenrat sagen ja ehefüralle zugang adoption fortpflanzungsmedizin gleichg paare,,,,,,,,,,"{'Der': 0.06, 'Zürcher': 0, 'Kirchenrat': 0.04, 'sagt': 0.11, 'Ja': 1.0, 'zur': 0.165, 'Ehefüralle': 0.38, 'und': 1.0, 'zum': 0.165, 'Zugang': 0.33, 'Adoption': 0.7, 'Fortpflanzungsmedizin': 0.5549999999999999, 'für': 0.38, 'gleichg': 0.53, 'Paare': 0.24, '…': 0}",positive,"[0.03239075, 0.002842715, 0.9647665]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @GrueneCH: Ab heute müssen Unternehmen mit mehr als 100 Mitarbeitenden eine Lohngleichheitsanalyse durchführen. Ein Schritt in die richt…,ab heute müssen unternehmen mehr mitarbeitend lohngleichheitsanalyse durchfahren schritt richt,,,,,,,,,,,,,"{'Ab': 0, 'heute': 0.09, 'müssen': 0, 'Unternehmen': 0, 'mit': 0.07, 'mehr': 0.04, 'als': 0.08, '100': 0, 'Mitarbeitenden': 0.16, 'eine': 0.16, 'Lohngleichheitsanalyse': 0.9375, 'durchführen': 0, 'Ein': 0, 'Schritt': 0.21, 'in': 0.06, 'die': 0.09, 'richt': 0, '…': 0}",positive,"[0.36743847, 0.0063602417, 0.6262012]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @jacquelinefehr: Keine Fotos auf Bewerbungsunterlagen, Lohngleichheitsanalysen, Quoten, Kitas und Taggesschulen: renommierte Verhaltensö…",fotos bewerbungsunterlagen lohngleichheitsanalysen quoten kitas taggesschulen renommierte verhaltensö,,,,,,,,,,,,,"{'Keine': 0, 'Fotos': 0.54, 'auf': 0.3, 'Bewerbungsunterlagen': 0.16999999999999998, 'Lohngleichheitsanalysen': 0.3475, 'Quoten': 0, 'Kitas': 0, 'und': 0.13, 'Taggesschulen': 0.025, 'renommierte': 0.16, 'Verhaltensö': 0.03, '…': 0}",neutral,"[0.51569325, 0.053624798, 0.43068194]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @GuidoBalmerEJPD: Für Lohngleichheit und für mehr Frauen in Führungsetagen: Die beiden Gesetzesrevisionen kommen voran. 
Mehr dazu via:…",lohngleichheit mehr frauen führungsetagen beid gesetzesrevisionen kommen voran mehr via,,,,,,,,,,,,,"{'Für': 0.5, 'Lohngleichheit': 0.94, 'und': 0.45, 'für': 0.5, 'mehr': 0.1, 'Frauen': 0.16, 'in': 0.1, 'Führungsetagen': 0.12, 'Die': 0.06, 'beiden': 0, 'Gesetzesrevisionen': 0.14, 'kommen': 0, 'voran': 0, 'Mehr': 0.1, 'dazu': 0, 'via': 0.12, '…': 0}",positive,"[0.14633904, 0.009971992, 0.84368896]",,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @alliance_F: #Lohngleichheit #Geschlechterkonkordanz #Geschlechterzielwerte Ergebnisse von hartem Stück Arbeit. Geleistet von @alliance_…,lohngleichheit geschlechterkonkordanz geschlechterzielwerte ergebnisse hart stück arbeit leisten,,,,,,,,,,,,,"{'Lohngleichheit': 0, 'Geschlechterkonkordanz': 0.095, 'Geschlechterzielwerte': 0.09, 'Ergebnisse': 0.13, 'von': 0, 'hartem': 0.06, 'Stück': 0, 'Arbeit': 0.07, 'Geleistet': 0, '…': 0}",positive,"[0.022326194, 0.003545766, 0.974128]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Die Herren im Ständerat beschliessen doch ""ein bisschen #Gleichstellung""! Zumindest ein Schritt in die richtige Richtung, aber es bleibt noch viel zu tun in Sachen #Lohngleichheit! https://t.co/Uvs19EuQD8",herren ständerat beschliessen bisschen gleichstellung zumindest schritt richtige richtung bleiben tun sachen lohngleichheit,,,,,,,,,,,,,"{'Die': 0.07, 'Herren': 0, 'im': 0, 'Ständerat': 0.31499999999999995, 'beschliessen': 0.14, 'doch': 0, 'ein': 0.05, 'bisschen': 0.08, 'Gleichstellung': 1.0, 'Zumindest': 0.045, 'Schritt': 0.08, 'in': 0.13, 'die': 0.07, 'richtige': 0.060000000000000005, 'Richtung': 0.09, 'aber': 0.1, 'es': 0.09, 'bleibt': 0, 'noch': 0.19, 'viel': 0.095, 'zu': 0.09, 'tun': 0.125, 'Sachen': 0, 'Lohngleichheit': 0}",positive,"[0.19270974, 0.03707185, 0.7702184]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @RegulaRytz: Zweiter Anlauf für die #Lohngleichheit im Ständerat heute. Die Frauen in der Schweiz schauen sehr genau hin! Wir fordern, d…",zweit anlauf lohngleichheit ständerat heute frauen schweiz schauen genau fordern d,,,,,,,,,,,,,"{'Zweiter': 0.14, 'Anlauf': 0, 'für': 0.43, 'die': 0.05, 'Lohngleichheit': 0, 'im': 0, 'Ständerat': 0.09, 'heute': 0.13, 'Die': 0.05, 'Frauen': 0.06, 'in': 0.03, 'der': 0.05, 'Schweiz': 0.07, 'schauen': 0.07, 'sehr': 0.06, 'genau': 0, 'hin': 0, 'Wir': 0.04, 'fordern': 0.09, 'd': 0, '…': 0}",positive,"[0.23173526, 0.018202556, 0.7500622]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @lohngleichheit: «Mit seinem Entscheid rechtfertigt der Ständerat den andauernden Verfassungsbruch, zementiert die Geschlechterungleichh…",entscheid rechtfertigen ständerat andauernd verfassungsbruch zementieren geschlechterungleichh,,,,,,,,,,,,,"{'«': 0, 'Mit': 0, 'seinem': 0, 'Entscheid': 0, 'rechtfertigt': 0, 'der': 0, 'Ständerat': 0, 'den': 0, 'andauernden': 0, 'Verfassungsbruch': 0, 'zementiert': 0, 'die': 0, 'Geschlechterungleichh': 0, '…': 0}",negative,"[0.20543598, 0.57200795, 0.22255613]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @HeidiMueck: """"Für die Erhöhung des Frauenrentenalters sind Ausgleichsmassnahmen vorgesehen."" Wie wär's mit Lohngleichheit? https://t.co…",erhöhung frauenrentenalters ausgleichsmassnahmen vorsehen wär s lohngleichheit,,,,"{'Für': 0.35, 'die': 0.4, 'Erhöhung': 1.0, 'des': 0, 'Frauenrentenalters': 0.645, 'sind': 0.27, 'Ausgleichsmassnahmen': 0.46, 'vorgesehen': 0, 'Wie': 0, ""wär's"": 0, 'mit': 0, 'Lohngleichheit': 0.17}",neutral,"[0.5339611, 0.14650773, 0.31953117]",,,,,,,"{'Für': 0.03, 'die': 0.03, 'Erhöhung': 0.05, 'des': 0, 'Frauenrentenalters': 0.035, 'sind': 0.07, 'Ausgleichsmassnahmen': 0.08499999999999999, 'vorgesehen': 0, 'Wie': 0, ""wär's"": 0, 'mit': 0, 'Lohngleichheit': 0.495}",neutral,"[0.63078547, 0.008885284, 0.3603292]",,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,RT @ziltener_kath: Hat ja noch nicht lange genug gedauert... #Lohngleichheit #Gahtsna? https://t.co/dl1ZDYzRrv,ja lang genug dauern lohngleichheit gahtsna,,,,,,,,,,,,,"{'Hat': 0, 'ja': 0, 'noch': 0, 'nicht': 0, 'lange': 0.06, 'genug': 0.1, 'gedauert': 0.1, '...': 0, 'Lohngleichheit': 0.215, 'Gahtsna': 0.93}",neutral,"[0.73582023, 0.0107340105, 0.25344583]",,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @SibelArslanBS: Mit 25 gegen 19 Stimmen bei einer Enthaltung ist der Ständerat auf das Geschäft Gleichstellungsgesetz #Lohngleichheit ei…,stimmen enthaltung ständerat geschäft gleichstellungsgesetz lohngleichheit ei,,,,,,,,,,,,,"{'Mit': 0.05, '25': 0, 'gegen': 0.21, '19': 0, 'Stimmen': 0, 'bei': 0, 'einer': 0.05, 'Enthaltung': 0.21, 'ist': 0.3, 'der': 0.36, 'Ständerat': 0.2925, 'auf': 0.56, 'das': 0, 'Geschäft': 0, 'Gleichstellungsgesetz': 0.9575, 'Lohngleichheit': 0.95, 'ei': 0, '…': 0}",neutral,"[0.52000004, 0.03053649, 0.44946355]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @SchenkerSilvia: Ein bisschen mehr Rente, dafür auf Lohngleichheit verzichten? Ohne mich! https://t.co/gU72PwJyhY",bisschen mehr rente dafür lohngleichheit verzichten,,,,,,,,,,,,,"{'Ein': 0.09, 'bisschen': 0.1, 'mehr': 0.16, 'Rente': 0, 'dafür': 0, 'auf': 0, 'Lohngleichheit': 0.595, 'verzichten': 0, 'Ohne': 1.0, 'mich': 0.82}",neutral,"[0.5309376, 0.023562582, 0.44549975]",,,,,,,,,,,,,neutral
