answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3464,absa_sentiment_3464,absa_scores_3464,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,negative,"RT @eVoteMoratorium: Post will E-Voting alleine entwickeln und erntet harte Kritik: «Man rate zurzeit ""sehr dringend"" ab, #eVoting einzuset…",post e voting alleine entwickeln ernten hart kritik rate zurzeit dringen ab evoting einzuset,,,,,,,"{'Post': 0.15, 'will': 0, 'E-Voting': 0, 'alleine': 0, 'entwickeln': 0.065, 'und': 0.08, 'erntet': 0, 'harte': 0, 'Kritik': 0.73, '«': 0, 'Man': 0, 'rate': 0, 'zurzeit': 0, 'sehr': 0, 'dringend': 0, 'ab': 0, 'eVoting': 0, 'einzuset': 0, '…': 0}",negative,"[0.211762, 0.7627244, 0.025513584]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @LangstrumpfPipo: E-Voting – Ein Lagebericht @JorgoA 
https://t.co/gmPp0DcSLQ https://t.co/eUAbHALGW2",e voting lagebericht,,,,,,,"{'E-Voting': 0, '–': 0, 'Ein': 0, 'Lagebericht': 0}",neutral,"[0.6432521, 0.055834085, 0.3009138]",,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"RT @dbrgn: Besonders Leute in der Schweiz sollten sich dieses Video zu Gemüte führen. E-Voting ist und bleibt eine ganz schlechte Idee.

ht…",besonders leute schweiz sollen video gemüte fahren e voting bleiben ganz schlecht idee ht,,,,,,,"{'Besonders': 0.12, 'Leute': 0.06, 'in': 0.05, 'der': 0, 'Schweiz': 0.07, 'sollten': 0.07, 'sich': 0, 'dieses': 0.05, 'Video': 0.1, 'zu': 0.03, 'Gemüte': 0, 'führen': 0.03, 'E-Voting': 0, 'ist': 0.07, 'und': 0.1, 'bleibt': 0, 'eine': 0, 'ganz': 0, 'schlechte': 0.36, 'Idee': 0, 'ht': 1.0, '…': 0}",negative,"[0.18942536, 0.49277598, 0.3177986]",,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,"Wie liberal ist die @FDP_Liberalen noch? Aus den letzten Wochen: Heiniger schafft sich als Gesundheitsdirektor selbst ein Monopol, Keller-Sutter will Ausweitung der DNA-Fahndung und Dittli bereitet Weg zur weiteren 
Totalüberwachung
https://t.co/yLsKb3kGvP
#WahlCH19 #WahlenCH19",liberal letzt wochen heiniger schaffen gesundheitsdirektor monopol keller sutter ausweitung dna fahndung dittli bereiten weit totalüberwachung wahlch19 wahlench19,,,,,,,,,,"{'Wie': 0.05, 'liberal': 0.04, 'ist': 0.1, 'die': 0.04, 'noch': 0, 'Aus': 0, 'den': 0.04, 'letzten': 0.02, 'Wochen': 0.03, 'Heiniger': 0.04, 'schafft': 0.04, 'sich': 0.03, 'als': 0.05, 'Gesundheitsdirektor': 0.125, 'selbst': 0, 'ein': 0, 'Monopol': 0.29, 'Keller-Sutter': 0, 'will': 0, 'Ausweitung': 0, 'der': 0.04, 'DNA-Fahndung': 1.0, 'und': 0.34, 'Dittli': 0.15, 'bereitet': 0, 'Weg': 0, 'zur': 0.06, 'weiteren': 0.08, 'Totalüberwachung': 0.075, 'WahlCH19': 0, 'WahlenCH19': 0}",neutral,"[0.79031515, 0.17828384, 0.031401042]",,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @uploadfilter: Was planen die grossen Parteien in der Digitalisierung? Die Antwort im netzpolitischen Parteiencheck von @eco_de:
https:/…",planen grossen parteien digitalisierung antwort netzpolitischen parteiencheck https,,,,,,,,,,,,,"{'Was': 0, 'planen': 0, 'die': 0.02, 'grossen': 0, 'Parteien': 0.09, 'in': 0.04, 'der': 0.02, 'Digitalisierung': 0, 'Die': 0.02, 'Antwort': 0, 'im': 0, 'netzpolitischen': 0.02, 'Parteiencheck': 0.02, 'von': 0, 'https': 0.05, ':/': 0, '…': 0}",neutral,"[0.950886, 0.016123967, 0.03298998]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @ppsde: - Department für #Digitalisierung 
- Förderung von Medien- und #Datenkompetenz 
- Aufbau einer eigenen Supply Chain zur Hardware…",department digitalisierung förderung medien datenkompetenz aufbau eigen supply chain hardware,,,,,,,,,,,,,"{'Department': 0.28, 'für': 0.06, 'Digitalisierung': 0, 'Förderung': 0, 'von': 0, 'Medien-': 0, 'und': 0.12, 'Datenkompetenz': 0.19, 'Aufbau': 0, 'einer': 0, 'eigenen': 0.05, 'Supply': 0.08, 'Chain': 0.06, 'zur': 0, 'Hardware': 0.08, '…': 0}",positive,"[0.11927931, 0.037002426, 0.84371823]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@AlDavoodi Ich weiss aber nicht, ob wir damit in der Liga ""Digitalisierung first, Bedenken second"" oder ""Cannabis ist kein Brokkoli"" mitspielen dürfen.",weiss liga digitalisierung first bedenken second cannabis brokkoli mitspielen dürfen,"{'Ich': 0.27, 'weiss': 0, 'aber': 0.49, 'nicht': 0.12, 'ob': 0, 'wir': 0, 'damit': 0.08, 'in': 0.08, 'der': 0.04, 'Liga': 0.15, 'Digitalisierung': 0, 'first': 0.17, 'Bedenken': 0, 'second': 0.06, 'oder': 0.13, 'Cannabis': 0.55, 'ist': 0.07, 'kein': 0, 'Brokkoli': 0.06, 'mitspielen': 0.2, 'dürfen': 0}",neutral,"[0.64723, 0.34974542, 0.0030246056]",,,,,,,,,,"{'Ich': 0.04, 'weiss': 0, 'aber': 0.11, 'nicht': 0.04, 'ob': 0, 'wir': 0, 'damit': 0.16, 'in': 0.16, 'der': 0.13, 'Liga': 0.5, 'Digitalisierung': 0, 'first': 0.32, 'Bedenken': 0, 'second': 0.06, 'oder': 0.17, 'Cannabis': 0.06, 'ist': 0.04, 'kein': 0, 'Brokkoli': 0.06, 'mitspielen': 0.44, 'dürfen': 0}",neutral,"[0.80164015, 0.18233112, 0.016028685]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @ppsde: Alt-#Bundesrätin greift Ur-Piratenthemen in der #Digitalisierung auf. Wann wird sie Mitglied bei den #Piraten ?
Wann wirst DU Mi…",alt bundesrätin greifen ur piratenthemen digitalisierung wann mitglied piraten wann mi,,,,,,,,,,,,,"{'Alt-#Bundesrätin': 0.10750000000000001, 'greift': 0, 'Ur-Piratenthemen': 0, 'in': 0.65, 'der': 0.05, 'Digitalisierung': 0, 'auf': 0, 'Wann': 0.03, 'wird': 0.03, 'sie': 0.04, 'Mitglied': 0.04, 'bei': 0, 'den': 0.05, 'Piraten': 0.13, 'wirst': 0.03, 'DU': 0, 'Mi': 0, '…': 0}",neutral,"[0.822405, 0.04887906, 0.12871598]",,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @adfichter: Das klare Nein zur #eID zeigt: Ein differenzierter und aufgeklärter Diskurs über die Digitalisierung ist in der 🇨🇭 möglich.…,klaren nein eid zeigen differenziert aufgeklärt diskurs digitalisierung möglich,,,,,,,,,,,,,"{'Das': 0.18, 'klare': 0, 'Nein': 0.06, 'zur': 0.11499999999999999, 'eID': 0.07, 'zeigt': 0, 'Ein': 0.23, 'differenzierter': 0.1, 'und': 0.08, 'aufgeklärter': 0.29, 'Diskurs': 0.42, 'über': 0, 'die': 0.18, 'Digitalisierung': 0, 'ist': 0.82, 'in': 0.51, 'der': 0.18, '🇨': 0, '🇭': 0, 'möglich': 0, '…': 0}",positive,"[0.21549393, 0.010609709, 0.7738964]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"@cwasi Interessant, dass du dich da angesprochen fühlst, das habe ich mit keinem Wort geschrieben.
Aber apropos sauber bleiben, hunderte IT-Fachleute bei einem Digitalisierungsthema als Hinterbänkler zu bezeichnen, das könnte einen Frühjahrsputz brauchen 😉
https://t.co/95fFqpCClL",interessant ansprechen fühlen wort schreiben apropos sauber bleiben hunderte it fachleute digitalisierungsthema hinterbänkler bezeichnen frühjahrsputz brauchen,,,,,,,,,,,,,"{'Interessant': 0.12, 'dass': 0.02, 'du': 0, 'dich': 0.03, 'da': 0, 'angesprochen': 0.09, 'fühlst': 0.07, 'das': 0.02, 'habe': 0, 'ich': 0.04, 'mit': 0, 'keinem': 0, 'Wort': 0, 'geschrieben': 0, 'Aber': 0.07, 'apropos': 0, 'sauber': 0.14, 'bleiben': 0, 'hunderte': 0.13, 'IT-Fachleute': 0.165, 'bei': 0, 'einem': 0, 'Digitalisierungsthema': 1.0, 'als': 0, 'Hinterbänkler': 0, 'zu': 0, 'bezeichnen': 0, 'könnte': 0.56, 'einen': 0.14, 'Frühjahrsputz': 0.21, 'brauchen': 0.19}",neutral,"[0.8863574, 0.06178912, 0.051853385]",,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Hoffen wir, dass das #eIDnein der Startschuss einer neuen #Digitalpolitik der #Schweiz ist. Digitalisierung muss primär der Zivilgesellschaft dienen und nicht dem Staat oder Konzernen.
#CHvote #abstimmungssonntag 
Danke an alle Abstimmenden und an alle Helfer!",hoffen eidnein startschuss neu digitalpolitik schweiz digitalisierung primär zivilgesellschaft dienen staat konzernen chvote abstimmungssonntag danke all abstimmend all helfer,,,,,,,,,,,,,"{'Hoffen': 0.025, 'wir': 0, 'dass': 0.04, 'das': 0.04, 'eIDnein': 0, 'der': 0.02, 'Startschuss': 0.06, 'einer': 0, 'neuen': 0.39, 'Digitalpolitik': 0.7849999999999999, 'Schweiz': 0.11, 'ist': 0.04, 'Digitalisierung': 0, 'muss': 0.01, 'primär': 0, 'Zivilgesellschaft': 0.035, 'dienen': 0.03, 'und': 0.02, 'nicht': 0.03, 'dem': 0.015, 'Staat': 0.03, 'oder': 0.03, 'Konzernen': 0.03, 'CHvote': 0.06, 'abstimmungssonntag': 0.04, 'Danke': 0, 'an': 0, 'alle': 0, 'Abstimmenden': 0, 'Helfer': 0}",positive,"[0.06900676, 0.012132626, 0.91886055]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Bei #eIDnein stimmen wir darüber ab, ob von Digitalisierung die Zivilgesellschaft oder Unternehmen massgeblich profitieren sollen. Momentan sehen die Umfragen gut aus. Aber dazu müssen auch alle ihre Stimme abgeben. Wer noch nicht hat, ab an die Urne/Gemeindebriefkasten.
Jetzt.",eidnein stimmen darüber ab digitalisierung zivilgesellschaft unternehmen massgeblich profitieren sollen momentan sehen umfragen gut müssen all stimme abgeben wer ab urne gemeindebriefkasten,,,,,,,,,,,,,"{'Bei': 0.08, 'eIDnein': 0, 'stimmen': 0, 'wir': 0, 'darüber': 0, 'ab': 0, 'ob': 0, 'von': 0.14, 'Digitalisierung': 0, 'die': 0.01, 'Zivilgesellschaft': 0.21500000000000002, 'oder': 0.58, 'Unternehmen': 0, 'massgeblich': 0, 'profitieren': 0.37, 'sollen': 1.0, 'Momentan': 0.045, 'sehen': 0, 'Umfragen': 0, 'gut': 0, 'aus': 0, 'Aber': 0.03, 'dazu': 0.01, 'müssen': 0.01, 'auch': 0, 'alle': 0.02, 'ihre': 0.01, 'Stimme': 0, 'abgeben': 0, 'Wer': 0, 'noch': 0, 'nicht': 0, 'hat': 0, 'an': 0, 'Urne': 0, 'Gemeindebriefkasten': 0.015, 'Jetzt': 0.03}",neutral,"[0.80373985, 0.05887953, 0.13738061]",,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"@naefmarkus ja genau, wenn Mr #ChumeNödDrus was zur #Digitalisierung sagt, sollte man ziemlich sicher das Gegenteil tun
#eID #eIDnein",ja genau mr chumenöddrus digitalisierung sagen sollen ziemlich sichern gegenteil tun eid eidnein,,,,,,,,,,,,,"{'ja': 0, 'genau': 0, 'wenn': 0.04, 'Mr': 0.07, 'ChumeNödDrus': 0, 'was': 0, 'zur': 0.04, 'Digitalisierung': 0, 'sagt': 0.12, 'sollte': 0.06, 'man': 0, 'ziemlich': 0, 'sicher': 0, 'das': 0, 'Gegenteil': 0.11, 'tun': 0.03, 'eID': 0.1, 'eIDnein': 0.21}",neutral,"[0.898345, 0.08227556, 0.019379366]",,,,,,,positive
75.0,100.0,86.0,0.54,negative,"Liebe @Groupe_Mutuel wollt ihr eigentlich Kunden gewinnen, oder ist es Selbstbespassung mit ""wir akzeptieren nur pdfs"" und dann ""ja aber das in dem pdf sieht aus als wärs ein Foto"" abzuwimmeln und anstatt einfach emails, zwei(!) Briefe diesbezüglich zu schicken? #Digitalisierung",lieb eigentlich kunden gewinnen selbstbespassung akzeptieren pdfs ja pdf sehen wärs foto abwimmeln anstatt einfach emails zwei briefe diesbezüglich schick digitalisierung,,,,,,,,,,,,,"{'Liebe': 0.08, 'wollt': 0.01, 'ihr': 0, 'eigentlich': 0.02, 'Kunden': 0.03, 'gewinnen': 0.02, 'oder': 0.02, 'ist': 0.02, 'es': 0.02, 'Selbstbespassung': 0, 'mit': 0.02, 'wir': 0, 'akzeptieren': 0.03, 'nur': 0.02, 'pdfs': 0.11, 'und': 0.05, 'dann': 0.03, 'ja': 0.05, 'aber': 0.04, 'das': 0.03, 'in': 0.03, 'dem': 0.025, 'pdf': 0.11, 'sieht': 0, 'aus': 0, 'als': 0, 'wärs': 0.065, 'ein': 0, 'Foto': 0.07, 'abzuwimmeln': 0.02, 'anstatt': 0.03, 'einfach': 0, 'emails': 0.07, 'zwei': 0.08, 'Briefe': 0.19, 'diesbezüglich': 0.095, 'zu': 0.01, 'schicken': 0.09, 'Digitalisierung': 1.0}",neutral,"[0.8788632, 0.014263758, 0.106873065]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@TobiWeiskopf Digitalisierung first, Bedenken second.",digitalisierung first bedenken second,,,,,,,,,,,,,"{'Digitalisierung': 0, 'first': 1.0, 'Bedenken': 0, 'second': 0.66}",neutral,"[0.90880716, 0.005565709, 0.085627176]",,,,,,,neutral
100.0,100.0,100.0,0.85,negative,"Lieber @gerhardpfister
Ein kleines bisschen Nachhilfe zum Internet und dessen grosser Errungenschaft/Möglichkeit:
https://t.co/DJVAt4Qloo
Es scheint so, als würde bei der @CVP_PDC eklatant Grundlagenverständnis zur Digitalisierung fehlen. https://t.co/gZbwwSbGou",lieb klein bisschen nachhilfe internet grosser errungenschaft möglichkeit scheinen eklatant grundlagenverständnis digitalisierung fehlen,,,,,,,,,,,,,"{'Lieber': 0.04, 'Ein': 0.02, 'kleines': 0.04, 'bisschen': 0.04, 'Nachhilfe': 0.1, 'zum': 0.34, 'Internet': 0.05, 'und': 0.04, 'dessen': 0, 'grosser': 0, 'Errungenschaft': 0.07, 'Möglichkeit': 0.08, 'Es': 0.58, 'scheint': 0.22, 'so': 0, 'als': 0.21, 'würde': 0, 'bei': 0, 'der': 0.34, 'eklatant': 0.25, 'Grundlagenverständnis': 0.38, 'zur': 0.34, 'Digitalisierung': 0, 'fehlen': 0}",negative,"[0.006929965, 0.9872837, 0.0057862834]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @LangstrumpfPipo: „Mr. Digitalisierung“ aka. @RuediNoser meint dieses Meme sei illegal. Sollen wir ihm demonstrieren wie der Streisand-E…,mr digitalisierung aka meme illegal sollen demonstrieren streisand e,,,,,,,,,,,,,"{'„': 0, 'Mr.': 0, 'Digitalisierung': 0, '“': 0, 'aka': 0, 'meint': 0, 'dieses': 0, 'Meme': 0, 'sei': 0, 'illegal': 0, 'Sollen': 0, 'wir': 0, 'ihm': 0, 'demonstrieren': 0, 'wie': 0, 'der': 0, 'Streisand-E': 0, '…': 0}",neutral,"[0.7210318, 0.16606082, 0.112907365]",,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"Update: Positiv: Bin Durchgekommen *juhu* 
Negativ: ""Auf die Daten hab ich hier leider kein Zugriff, Sie müssen nochmal anrufen und 4 drücken und dann nichts mehr.""
""Könnten Sie mich direkt durchstellen?""
""Nein, geht nicht wegen Homeoffice""
*kopf-&gt;tisch* 
#Digitalisierung",update positiv durchkommen juhu negativ daten leider zugreifen müssen nochmal anrufen drücken mehr direkt durchstellen nein gehen wegen homeoffice kopf gt tisch digitalisierung,,,,,,,,,,,,,"{'Update': 0.03, 'Positiv': 0.02, 'Bin': 0, 'Durchgekommen': 0.04, 'juhu': 0, 'Negativ': 0.06, 'Auf': 0, 'die': 0.03, 'Daten': 0.04, 'hab': 0.02, 'ich': 0.01, 'hier': 0.01, 'leider': 0.02, 'kein': 0.02, 'Zugriff': 0.02, 'Sie': 0, 'müssen': 0.015, 'nochmal': 0.01, 'anrufen': 0.05, 'und': 0.03, 'drücken': 0.025, 'dann': 0.02, 'nichts': 0.03, 'mehr': 0.02, 'Könnten': 0.02, 'mich': 0.02, 'direkt': 0, 'durchstellen': 0.03, 'Nein': 0.02, 'geht': 0, 'nicht': 0.04, 'wegen': 0.03, 'Homeoffice': 0, 'kopf-&gt;tisch': 0.13, 'Digitalisierung': 1.0}",neutral,"[0.95257837, 0.009539383, 0.037882276]",,,,,,,neutral
0.0,0.0,14.0,-0.7,negative,RT @uploadfilter: Die Verlage haben die Digitalisierung verschlafen und stecken mental immer noch im letzten Jh. fest. Anstatt ihr Geschäft…,verlage digitalisierung verschlafen stecken mental immer letzt jh fest anstatt geschäft,,,,,,,,,,,,,"{'Die': 0.03, 'Verlage': 0.07, 'haben': 0, 'die': 0.03, 'Digitalisierung': 0, 'verschlafen': 0, 'und': 0.18, 'stecken': 0, 'mental': 0, 'immer': 0, 'noch': 0.18, 'im': 0, 'letzten': 0.03, 'Jh.': 0.07, 'fest': 0, 'Anstatt': 0.055, 'ihr': 0, 'Geschäft': 0, '…': 0}",neutral,"[0.9397577, 0.03787447, 0.022367783]",,,,,,,negative
50.0,75.0,57.0,0.0,negative,"@SandroBrotz Es braucht vor allem ein Umdenken zur Digitalisierung. Die Schweizer Politik agiert immer nur reaktiv wenn schon alles  gelaufen ist, oder trifft massive Fehlentscheidungen (Geldspielgesetz o.ä.). Es fehlt eine vernünftige Strategie, vor allem auch bezüglich der Gefahren.",brauchen umdenken digitalisierung schweizer politik agieren immer reaktiv schon laufen treffen massiv fehlentscheidungen geldspielgesetz o ä fehlen vernünftig strategie bezüglich gefahren,,,,,,,,,,,,,"{'Es': 0.02, 'braucht': 0, 'vor': 0, 'allem': 0.03, 'ein': 0, 'Umdenken': 1.0, 'zur': 0.02, 'Digitalisierung': 0, 'Die': 0.02, 'Schweizer': 0.05, 'Politik': 0, 'agiert': 0, 'immer': 0.1, 'nur': 0.06, 'reaktiv': 0, 'wenn': 0, 'schon': 0, 'alles': 0.03, 'gelaufen': 0, 'ist': 0.02, 'oder': 0.02, 'trifft': 0, 'massive': 0.02, 'Fehlentscheidungen': 0.03, 'Geldspielgesetz': 0.03, 'o.ä.': 0, 'fehlt': 0.03, 'eine': 0, 'vernünftige': 0.03, 'Strategie': 0.05, 'auch': 0, 'bezüglich': 0, 'der': 0.02, 'Gefahren': 0}",positive,"[0.123406425, 0.25117007, 0.6254235]",,,,,,,neutral
