answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
0.0,0.0,14.0,-0.7,neutral,"RT @MartinCJanssen: Der #Mindestlohn im Kanton BS ist eine ganz fiese „Entsorgung“ der sozial Schwächsten, deren Löhne unterhalb des Minima…",mindestlohn kanton bs ganz fies entsorgung sozial schwach löhnen unterhalb minima,,,,,,,,,,"{'Der': 0.05, 'Mindestlohn': 0.44, 'im': 0, 'Kanton': 0.14, 'BS': 0.27, 'ist': 0.54, 'eine': 0, 'ganz': 0, 'fiese': 0.34, '„': 0, 'Entsorgung': 0, '“': 0, 'der': 0, 'sozial': 0, 'Schwächsten': 0, 'deren': 0, 'Löhne': 0, 'unterhalb': 0, 'des': 0, 'Minima': 0, '…': 0}",negative,"[0.03815316, 0.93486935, 0.026977535]",,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,"RT @MartinCJanssen: Der #Mindestlohn in Kantonen ist für jene, deren Wertschöpfung tiefer liegt, unfair.
Anstatt zu einem tieferen Lohn arb…",mindestlohn kantonen jen wertschöpfung tief liegen unfair anstatt tief lohn arb,,,,,,,,,,"{'Der': 0.31, 'Mindestlohn': 0.235, 'in': 0.17, 'Kantonen': 0.25, 'ist': 0.08, 'für': 0.07, 'jene': 0.27, 'deren': 0.28, 'Wertschöpfung': 0.14500000000000002, 'tiefer': 0, 'liegt': 0, 'unfair': 1.0, 'Anstatt': 0.14, 'zu': 0, 'einem': 0, 'tieferen': 0, 'Lohn': 0, 'arb': 0, '…': 0}",negative,"[0.023551743, 0.9490376, 0.027410643]",,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @feusl: Der Mindestlohn auf gesetzlichem Weg ist vor allem ein Fanal für die Sozialpartnerschaft. Es braucht sie nicht mehr, wenn links…",mindestlohn gesetzlich fanal sozialpartnerschaft brauchen mehr links,,,,,,,,,,"{'Der': 0.1, 'Mindestlohn': 0.9099999999999999, 'auf': 0.05, 'gesetzlichem': 0, 'Weg': 0, 'ist': 0.43, 'vor': 0, 'allem': 0, 'ein': 0, 'Fanal': 0, 'für': 0.12, 'die': 0.1, 'Sozialpartnerschaft': 0.23500000000000001, 'Es': 0.43, 'braucht': 0.12, 'sie': 0, 'nicht': 0, 'mehr': 0, 'wenn': 0, 'links': 0, '…': 0}",positive,"[0.0031988362, 0.0018815788, 0.9949196]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @feusl: Sabine Dahinden auf @srfnews  findet, mit dem Mindestlohn sei Basel der erste deutschschweizer Kanton, der das «Existenzminimum…",sabine dahinden finden mindestlohn basel erste deutschschweizer kanton existenzminimum,,,,,,,,,,"{'Sabine': 0.09, 'Dahinden': 0.1, 'auf': 0, 'findet': 0, 'mit': 1.0, 'dem': 0.07, 'Mindestlohn': 0.79, 'sei': 0, 'Basel': 0.14, 'der': 0.06, 'erste': 0.14, 'deutschschweizer': 0, 'Kanton': 0.05, 'das': 0.69, '«': 0, 'Existenzminimum': 0, '…': 0}",positive,"[0.38571295, 0.011576154, 0.6027109]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @neinmindestlohn: Der kantonale Mindestlohn killt Praktikumsstellen! Deshalb sagt Matthias Hagemann, VR-Präsident @Radio_Basilisk, 2x Ne…",kantonale mindestlohn killen praktikumsstellen deshalb sagen matthias hagemann vr präsident 2x ne,,,,,,,,,,"{'Der': 0.04, 'kantonale': 0.29, 'Mindestlohn': 0.39, 'killt': 1.0, 'Praktikumsstellen': 0.14500000000000002, 'Deshalb': 0, 'sagt': 0.05, 'Matthias': 0.07, 'Hagemann': 0.04, 'VR-Präsident': 0.02, '2x': 0.07, 'Ne': 0, '…': 0}",negative,"[0.021654421, 0.89833635, 0.08000926]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @BenjvF: Falls der Mindestlohn in BS angenommen werden sollte wird es für junge Menschen künftig nahezu unmöglich Praktikumsstellen zu f…,falls mindestlohn bs annehmen sollen junge menschen künftig nahezu unmöglich praktikumsstellen f,,,,,,,,,,"{'Falls': 0, 'der': 0.04, 'Mindestlohn': 0.8400000000000001, 'in': 0.04, 'BS': 0.24, 'angenommen': 0, 'werden': 0.46, 'sollte': 0.36, 'wird': 0.46, 'es': 0, 'für': 0.06, 'junge': 0, 'Menschen': 0.04, 'künftig': 0.09, 'nahezu': 0, 'unmöglich': 0.27, 'Praktikumsstellen': 0, 'zu': 0.03, 'f': 0, '…': 0}",negative,"[0.29772693, 0.56250757, 0.13976547]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @raffi931: Wenn einer BR Sommaruga nicht von von Anfang an klar war, dass die Schweiz bei der erneuerbaren Energieversorgung auf Importe…",br sommaruga anfang klaren schweiz erneuerbaren energieversorgung importe,,,,,,,,,,,,,"{'Wenn': 0.36, 'einer': 0, 'BR': 0.02, 'Sommaruga': 0.07, 'nicht': 0, 'von': 0.05, 'Anfang': 0, 'an': 0, 'klar': 0.04, 'war': 0, 'dass': 0.06, 'die': 0.02, 'Schweiz': 0.14, 'bei': 0, 'der': 0.02, 'erneuerbaren': 0.92, 'Energieversorgung': 0, 'auf': 0.16, 'Importe': 0, '…': 0}",neutral,"[0.8247106, 0.039444562, 0.13584489]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @rudolf_mohler: Mit der #ES2050 wollten die Räte das Förderregime für erneuerbare Energien auslaufen lassen. Doch dieses Versprechen gil…,es2050 räte förderregime erneuerbare energien auslaufen lassen versprechen gil,,,,,,,,,,,,,"{'Mit': 0.07, 'der': 0.24, 'ES2050': 0.09, 'wollten': 0.39, 'die': 0.24, 'Räte': 0.21, 'das': 0, 'Förderregime': 0.45999999999999996, 'für': 0.12, 'erneuerbare': 0.55, 'Energien': 0.11, 'auslaufen': 0, 'lassen': 0, 'Doch': 0.11, 'dieses': 0.05, 'Versprechen': 0.24, 'gil': 0, '…': 0}",neutral,"[0.50871724, 0.050853692, 0.44042915]",,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"RT @BurkhardtPhilip: Die ehemalige Energieministerin Doris #Leuthard kritisiert, dass der Bundesrat weiterhin Subventionen für erneuerbare…",ehemalig energieministerin doris leuthard kritisieren bundesrat weiterhin subventionen erneuerbare,,,,,,,,,,,,,"{'Die': 0.04, 'ehemalige': 0.03, 'Energieministerin': 0.05, 'Doris': 0.04, 'Leuthard': 0.07, 'kritisiert': 0, 'dass': 0.05, 'der': 0.04, 'Bundesrat': 0.09, 'weiterhin': 0, 'Subventionen': 0, 'für': 0, 'erneuerbare': 0.33, '…': 0}",positive,"[0.4263664, 0.04598175, 0.5276519]",,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @peterhettich: Mehr Flächen für erneuerbare Energien oder mehr Flächen zur Erhaltung der Biodiversität? Eine Frage, die die Politik scho…",mehr flächen erneuerbare energien mehr flächen erhaltung biodiversität fragen politik scho,,,,,,,,,,,,,"{'Mehr': 0.06, 'Flächen': 0, 'für': 0.13, 'erneuerbare': 0.21, 'Energien': 0.13, 'oder': 0.15, 'mehr': 0.06, 'zur': 0.06, 'Erhaltung': 0, 'der': 0, 'Biodiversität': 0.09, 'Eine': 0, 'Frage': 0, 'die': 0, 'Politik': 0, 'scho': 0, '…': 0}",positive,"[0.43095985, 0.03971759, 0.52932256]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @retolipp: “Gelingt der Ausbau von erneuerbaren Energien nicht rechtzeitig, dürfte die Schweiz nicht darum herumkommen, Gaskraftwerke al…",gelingen ausbau erneuerbaren energien rechtzeitig dürfen schweiz darum herumkommen gaskraftwerke al,,,,,,,,,,,,,"{'“': 0, 'Gelingt': 0, 'der': 0, 'Ausbau': 0, 'von': 0, 'erneuerbaren': 0, 'Energien': 0, 'nicht': 0, 'rechtzeitig': 0, 'dürfte': 0, 'die': 0, 'Schweiz': 0, 'darum': 0, 'herumkommen': 0, 'Gaskraftwerke': 0, 'al': 0, '…': 0}",positive,"[0.2456167, 0.31707773, 0.43730563]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @vbs_ddps: Fragestunde im Nationalrat, Kampfflugzeug-Beschaffung: Bundesrat unterstreicht, dass Gesamtkosten inklusive Teuerung des @the…",fragestunde nationalrat kampfflugzeug beschaffung bundesrat unterstreichen gesamtkosten inklusive teuerung,,,,,,,,,,,,,,,,"{'Fragestunde': 0.24, 'im': 0, 'Nationalrat': 0.15, 'Kampfflugzeug-Beschaffung': 0.8825000000000001, 'Bundesrat': 0.19, 'unterstreicht': 0.28, 'dass': 0.12, 'Gesamtkosten': 0.1, 'inklusive': 0, 'Teuerung': 0.22, 'des': 0, '…': 0}",neutral,"[0.9456997, 0.024078732, 0.030221542]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @vbs_ddps: Für die Evaluation der Kampfflugzeuge haben wir die AHP-Methode gewählt. Diese hat erhebliche Vorteile gegenüber einer Nutzwe…,evaluation kampfflugzeuge ahp methode wählen erheblich vorteile gegenüber nutzwe,,,,,,,,,,,,,,,,"{'Für': 0.17, 'die': 1.0, 'Evaluation': 0.53, 'der': 1.0, 'Kampfflugzeuge': 0, 'haben': 0, 'wir': 0, 'AHP-Methode': 0, 'gewählt': 0, 'Diese': 0.13, 'hat': 0, 'erhebliche': 0, 'Vorteile': 0, 'gegenüber': 0, 'einer': 0, 'Nutzwe': 0.07, '…': 0}",positive,"[0.030564835, 0.0033184334, 0.9661167]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @vbs_ddps: #Air2030 @Violapamherd hat hinsichtlich der Beschaffung neuer Kampfflugzeuge die Anwaltskanzlei Homburger mit einer Plausibil…,air2030 hinsichtlich beschaffung neu kampfflugzeuge anwaltskanzlei homburger plausibil,,,,,,,,,,,,,,,,"{'Air2030': 0.13, 'hat': 0, 'hinsichtlich': 0.21, 'der': 0.19, 'Beschaffung': 1.0, 'neuer': 0, 'Kampfflugzeuge': 0, 'die': 0.19, 'Anwaltskanzlei': 0.13, 'Homburger': 0, 'mit': 0.04, 'einer': 0, 'Plausibil': 0, '…': 0}",neutral,"[0.95213443, 0.018002795, 0.029862853]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,RT @AGmur: Der Bundesrat unter Federführung des @vbs_ddps soll das leistungsfähigste Kampfflugzeug mit dem besten Kosten-Nutzen-Verhältnis…,bundesrat federführung leistungsfähig kampfflugzeug gut kosten nutzen verhältnis,,,,,,,,,,,,,,,,"{'Der': 0.34, 'Bundesrat': 0.14, 'unter': 0.06, 'Federführung': 0, 'des': 0, 'soll': 0, 'das': 0, 'leistungsfähigste': 0.22, 'Kampfflugzeug': 0, 'mit': 0.27, 'dem': 0.22000000000000003, 'besten': 1.0, 'Kosten-Nutzen-Verhältnis': 0.83, '…': 0}",positive,"[0.0026539103, 0.0019961444, 0.9953499]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,«Wir und die Digitalisierung» beim Bildungszentrum Limmattal https://t.co/lt0FmwVdWW via @YouTube,digitalisierung beim bildungszentrum limmattal via,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Wir': 0, 'und': 0, 'die': 0, 'Digitalisierung': 0, '»': 0, 'beim': 0, 'Bildungszentrum': 0, 'Limmattal': 0, 'via': 0}",positive,"[0.11417741, 0.0040906733, 0.8817319]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @arnogrueter: #peakIT

KOMMENTAR - Der Ausfall der Notfallnummern zeigt: Die Digitalisierung braucht einen Krisenplan https://t.co/8KiRy…",peakit kommentar ausfall notfallnummern zeigen digitalisierung brauchen krisenplan,,,,,,,,,,,,,,,,,,,"{'peakIT': 0.08, 'KOMMENTAR': 0.12, 'Der': 0.05, 'Ausfall': 0.21, 'der': 0.05, 'Notfallnummern': 0.065, 'zeigt': 0, 'Die': 0.05, 'Digitalisierung': 0, 'braucht': 1.0, 'einen': 0.36, 'Krisenplan': 0.42}",negative,"[0.024963416, 0.7423223, 0.23271425]",,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.3333333333333333,neutral,RT @nzzwirtschaft: Elon Musk will angeblich aus Umweltschutzgründen keine Bitcoins mehr akzeptieren: Was steckt wirklich hinter dem Manöver…,elon musk angeblich umweltschutzgründen bitcoins mehr akzeptieren stecken wirklich manöver,,,,,,,,,,,,,,,,,,,,,,"{'Elon': 0.1, 'Musk': 0.08, 'will': 0, 'angeblich': 0.21, 'aus': 0, 'Umweltschutzgründen': 0.14, 'keine': 0, 'Bitcoins': 0.13, 'mehr': 0, 'akzeptieren': 0.11, 'Was': 0, 'steckt': 0, 'wirklich': 0.82, 'hinter': 0.81, 'dem': 0.085, 'Manöver': 0.14, '…': 0}",positive,"[0.33017597, 0.280621, 0.38920307]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,positive,RT @Elisabeth_S_S: Marokko könnte bei uns Entwicklungshilfe leisten. Wäre eine Anfrage wert. 😉,marokko entwicklungshilfe leisten anfrage wert,,,,,,,,,,,,,,,,,,,,,,,,,"{'Marokko': 0.25, 'könnte': 1.0, 'bei': 0, 'uns': 0.22, 'Entwicklungshilfe': 0.49, 'leisten': 0, 'Wäre': 0.26, 'eine': 0, 'Anfrage': 0, 'wert': 0.35}",positive,"[0.021099718, 0.006289279, 0.97261095]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @NussbaumRoy: früher war die Sozialdemokratie staatstragend,
heute ist die #SP:
- gegen Landesverteidigung (im Boot mit GSoA)
- gegen Fa…",früh sozialdemokratie staatstragend heute sp landesverteidigung boot gsoa fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'früher': 0, 'war': 0, 'die': 0.05, 'Sozialdemokratie': 0.095, 'staatstragend': 0.04, 'heute': 0.21, 'ist': 0.17, 'SP': 0.14, 'gegen': 1.0, 'Landesverteidigung': 0.7749999999999999, 'im': 0, 'Boot': 0, 'mit': 0.06, 'GSoA': 0.08, 'Fa': 0.14, '…': 0}",positive,"[0.44702244, 0.01963578, 0.53334177]",,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"RT @zentralplus: «Bodenwellen haben im sicheren Strassenverkehr nichts zu suchen», ist der Zuger Mitte-Politiker Benny Elsener überzeugt. S…",bodenwellen sicher strassenverkehr suchen zuger mitte politiker benny elsener überzeugen s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Bodenwellen': 0, 'haben': 0, 'im': 0, 'sicheren': 0, 'Strassenverkehr': 0, 'nichts': 0, 'zu': 0, 'suchen': 0, '»': 0, 'ist': 0, 'der': 0, 'Zuger': 0, 'Mitte-Politiker': 0, 'Benny': 0, 'Elsener': 0, 'überzeugt': 0, 'S': 0, '…': 0}",positive,"[0.0022533836, 0.0028554702, 0.99489117]",,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @nzzwirtschaft: Das #CO2-Gesetz bringt Mehrbelastungen für Mineralölimporte, Strassenverkehr und Luftfahrt. Betroffene Branchen kämpfen…",co2 gesetz bringen mehrbelastungen mineralölimporte strassenverkehr luftfahrt betroffen branchen kämpfen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.14, 'CO2-Gesetz': 0.22, 'bringt': 0.51, 'Mehrbelastungen': 0.73, 'für': 0.44, 'Mineralölimporte': 0, 'Strassenverkehr': 0.31, 'und': 0.11, 'Luftfahrt': 0.16, 'Betroffene': 0.07, 'Branchen': 0, 'kämpfen': 0, '…': 0}",negative,"[0.017720351, 0.9416348, 0.040644854]",,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @CavegnReto: «Züri bremst» und der Kanton (ZVV) soll die geplante Behinderung des öffentlichen Verkehrs bezahlen. Guter Kommentar von @B…,züri bremsen kanton zvv geplant behinderung öffentlich verkehrs bezahlen gut kommentar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Züri': 0, 'bremst': 0, '»': 0, 'und': 0, 'der': 0, 'Kanton': 0, 'ZVV': 0, 'soll': 0, 'die': 0, 'geplante': 0, 'Behinderung': 0, 'des': 0, 'öffentlichen': 0, 'Verkehrs': 0, 'bezahlen': 0, 'Guter': 0, 'Kommentar': 0, 'von': 0, '…': 0}",neutral,"[0.48958072, 0.186083, 0.32433635]",neutral
