answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3432,absa_sentiment_3432,absa_scores_3432,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
0.0,0.0,0.0,-1.0,neutral,"RT @JupiterKallisto: ""Bleiben wir bei den biologischen Grenzen.""

Also verbieten wir:
• Fortpflanzungsmedizin allgemein
• Herzschrittmacher…",bleiben biologisch grenzen verbieten fortpflanzungsmedizin allgemein herzschrittmacher,,,,,,,,,,,,,,,,,,,"{'Bleiben': 0, 'wir': 0, 'bei': 0, 'den': 0.08, 'biologischen': 0.12, 'Grenzen': 0.09, 'Also': 0, 'verbieten': 0.65, '•': 0, 'Fortpflanzungsmedizin': 0, 'allgemein': 0, 'Herzschrittmacher': 0, '…': 0}",positive,"[0.22744086, 0.03850113, 0.734058]",,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Einmal mehr ein Lob an die Bundeskanzlei für die #VoteInfo App des Bundes.

Schnelle &amp; übersichtliche Resultate zu den Vorlagen der heutigen Abstimmung. #Abst20
#Kündigungsinitiative #Vaterschaftsurlaub #Kampfflugzeuge https://t.co/wYhGoRdv6m",mehr lob bundeskanzlei voteinfo app bundes schnellen amp übersichtlich resultate vorlagen heutig abstimmung abst20 kündigungsinitiative vaterschaftsurlaub kampfflugzeuge,,,,,,,"{'Einmal': 0.02, 'mehr': 0, 'ein': 0, 'Lob': 0, 'an': 0, 'die': 0.02, 'Bundeskanzlei': 0.025, 'für': 0.02, 'VoteInfo': 0.09, 'App': 0.06, 'des': 0, 'Bundes': 0.02, 'Schnelle': 0.03, 'amp': 0.04, 'übersichtliche': 0.03, 'Resultate': 0.04, 'zu': 0.02, 'den': 0.02, 'Vorlagen': 0, 'der': 0.02, 'heutigen': 0.04, 'Abstimmung': 0, 'Abst20': 0.19, 'Kündigungsinitiative': 0.46, 'Vaterschaftsurlaub': 1.0, 'Kampfflugzeuge': 0}",neutral,"[0.6707545, 0.048626516, 0.280619]",,,,,,,,,,,,,"{'Einmal': 0.01, 'mehr': 0, 'ein': 0, 'Lob': 0, 'an': 0, 'die': 0.04, 'Bundeskanzlei': 0.08, 'für': 0.02, 'VoteInfo': 0.1, 'App': 0.04, 'des': 0, 'Bundes': 0.06, 'Schnelle': 0.04, 'amp': 0.05, 'übersichtliche': 0.03, 'Resultate': 0.05, 'zu': 0.02, 'den': 0.04, 'Vorlagen': 0, 'der': 0.04, 'heutigen': 0.05, 'Abstimmung': 0, 'Abst20': 0.09, 'Kündigungsinitiative': 0.1, 'Vaterschaftsurlaub': 0.24, 'Kampfflugzeuge': 0}",neutral,"[0.68826795, 0.034608006, 0.27712405]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die Schweiz braucht eine intakte Luftwaffe, deshalb braucht die Schweiz ein JA am 27. September zur Beschaffung neuer #Kampfflugzeuge. #Abst20 #Kampfjets #SicherheitJa #ZukunftSicherheitJa #generationBDP @sicherheit_ja https://t.co/CKZ1rcFZcZ",schweiz brauchen intakte luftwaffe deshalb brauchen schweiz ja september beschaffung neu kampfflugzeuge abst20 kampfjets sicherheitja zukunftsicherheitja generationbdp,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0, 'Schweiz': 0.05, 'braucht': 0.04, 'eine': 0, 'intakte': 0.06, 'Luftwaffe': 0, 'deshalb': 0, 'die': 0, 'ein': 0, 'JA': 0, 'am': 0, '27.': 0, 'September': 0.07, 'zur': 0.28, 'Beschaffung': 0, 'neuer': 0, 'Kampfflugzeuge': 0, 'Abst20': 0.07, 'Kampfjets': 0.055, 'SicherheitJa': 0, 'ZukunftSicherheitJa': 0.11, 'generationBDP': 0.09}",positive,"[0.3371164, 0.03715611, 0.6257275]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @DieJungeMitteCH: Es ist gut, dass die Schweiz nun bei der E-ID vorwärts macht! Wir dürfen von der Digitalisierung nicht abgehängt werde…",gut schweiz e id vorwärts dürfen digitalisierung abhängen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.01, 'ist': 0.01, 'gut': 0, 'dass': 0.02, 'die': 0, 'Schweiz': 0.02, 'nun': 0, 'bei': 0, 'der': 0, 'E-ID': 0, 'vorwärts': 0, 'macht': 0, 'Wir': 0.04, 'dürfen': 0, 'von': 0, 'Digitalisierung': 0, 'nicht': 0, 'abgehängt': 0, 'werde': 0, '…': 0}",neutral,"[0.87315774, 0.08300814, 0.04383419]",,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Klare Regeln, Innovationsfördernd und vom Staat anerkannt: Mit dem vorliegenden #eID Gesetz macht die Schweiz den nächsten Schritt in der Digitalisierung. #eIDja https://t.co/9GGHObrHxp",klaren regeln innovationsfördernd staat anerkennen vorliegend eid gesetz schweiz nächst schritt digitalisierung eidja,,,,,,,,,,,,,,,,,,,,,,,,,"{'Klare': 0, 'Regeln': 0.04, 'Innovationsfördernd': 0.07, 'und': 0.03, 'vom': 0.2, 'Staat': 0.02, 'anerkannt': 0, 'Mit': 0.05, 'dem': 0.2, 'vorliegenden': 0, 'eID': 0.04, 'Gesetz': 0.05, 'macht': 0, 'die': 0.2, 'Schweiz': 0.13, 'den': 0.2, 'nächsten': 0.28, 'Schritt': 0.96, 'in': 1.0, 'der': 0.2, 'Digitalisierung': 0, 'eIDja': 0.1}",positive,"[0.2070295, 0.011932048, 0.78103846]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@SandroBrotz Mache ein paar Vorschläge für nächste #srfArena, meinetwegen auch ""[Thema] und Corona - wie weiter?"" 

• Ehe für Alle
• Transidentität
• Klimaziele
• Windenergie in der Schweiz
• Lehrplan 21
• Digitalisierung
• Krankenkassenprämien
• InstA
• Radikalisierung der Politik",paar vorschläge nächst srfarena meinetwegen thema corona weit ehe all transidentität klimaziele windenergie schweiz lehrplan digitalisierung krankenkassenprämien insta radikalisierung politik,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mache': 0, 'ein': 0, 'paar': 0, 'Vorschläge': 0, 'für': 0, 'nächste': 0.02, 'srfArena': 0.05, 'meinetwegen': 0.03, 'auch': 0, 'Thema': 0, 'und': 0.05, 'Corona': 0.02, 'wie': 0, 'weiter': 0, '•': 0, 'Ehe': 0, 'Alle': 0, 'Transidentität': 0, 'Klimaziele': 0, 'Windenergie': 0, 'in': 0, 'der': 0, 'Schweiz': 0, 'Lehrplan': 0, 'Digitalisierung': 0, 'Krankenkassenprämien': 0, 'InstA': 0, 'Radikalisierung': 0, 'Politik': 0}",positive,"[0.030423656, 0.007515783, 0.9620606]",,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"@Handyverkaufer @SandroBrotz Ich habe es lange aufgegeben.

Ehe für Alle, Transidentität, Klimaziele, Windenergie in der Schweiz, Lehrplan 21, Digitalisierung, Krankenkassenprämien, InstA, US-Wahlen, Radikalisierung der Politik, alles auch eine Möglichkeit.

Aber 2021 wirds mit CoronArena Nr. 22 weitergehen.",lang aufgeben ehe all transidentität klimaziele windenergie schweiz lehrplan digitalisierung krankenkassenprämien insta us wahlen radikalisierung politik möglichkeit wirds coronarena nr weitergehen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.05, 'habe': 0, 'es': 0.06, 'lange': 0.02, 'aufgegeben': 0.02, 'Ehe': 0.08, 'für': 0.05, 'Alle': 0, 'Transidentität': 0, 'Klimaziele': 0.025, 'Windenergie': 0.025, 'in': 0.2, 'der': 0, 'Schweiz': 0.02, 'Lehrplan': 0.06, 'Digitalisierung': 0, 'Krankenkassenprämien': 0.052500000000000005, 'InstA': 0.04, 'US-Wahlen': 0.045000000000000005, 'Radikalisierung': 0.19, 'Politik': 0, 'alles': 0.13, 'auch': 0.06, 'eine': 0, 'Möglichkeit': 0, 'Aber': 0.29, 'wirds': 0.44500000000000006, 'mit': 1.0, 'CoronArena': 0.68, 'Nr.': 0, 'weitergehen': 0}",positive,"[0.054304805, 0.013720104, 0.93197507]",,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Das #InstA auf Grund des Lohnschutzes bachab schicken, nur um dann den #EU Beitritt zu fordern. Seit wann ist die SP zur Satirepartei geworden? https://t.co/5zomzdrU9k",insta grund lohnschutzes bachab schick eu beitreten fordern seit wann sp satirepartei,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.14, 'InstA': 0.08, 'auf': 0, 'Grund': 0, 'des': 0, 'Lohnschutzes': 0.05500000000000001, 'bachab': 0.08, 'schicken': 0.1, 'nur': 0.09, 'um': 0.12, 'dann': 0.06, 'den': 0.14, 'EU': 0, 'Beitritt': 0, 'zu': 0.05, 'fordern': 0.12, 'Seit': 1.0, 'wann': 0.99, 'ist': 0, 'die': 0.14, 'SP': 0.18, 'zur': 0.095, 'Satirepartei': 0, 'geworden': 0.23}",neutral,"[0.72734237, 0.25868183, 0.013975764]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@ZStadtfux Jegliche Art von automatisiertem Gutschreiben eines Aufenthaltsstatus ist ein Schritt näher an einem EU Beitritt, das wird vor dem Stimmvolk keine Mehrheit finden.",jeglich art automatisiert gutschreiben aufenthaltsstatus schritt nähern eu beitreten stimmvolk mehrheit finden,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Jegliche': 0.18, 'Art': 0, 'von': 0, 'automatisiertem': 0.21, 'Gutschreiben': 0, 'eines': 0.08, 'Aufenthaltsstatus': 0.07, 'ist': 0.16, 'ein': 0.08, 'Schritt': 0.12, 'näher': 0.12, 'an': 0, 'einem': 0.08, 'EU': 0, 'Beitritt': 0, 'das': 0, 'wird': 0.39, 'vor': 0, 'dem': 0.16, 'Stimmvolk': 0.46, 'keine': 0, 'Mehrheit': 0.18, 'finden': 0.17}",negative,"[0.4354455, 0.5189245, 0.045630034]",,,,,,,,,,neutral
75.0,75.0,71.0,0.2333333333333333,negative,"@ZStadtfux Autom. Einbürgerungen finde ich falsch. Es gibt bereits heute genug Möglichkeiten das schweizer Bürgerrecht zu erhalten, da wäre eine vereinheitlichung der Abläufe innerhalb der Schweiz sinnvoller.

Was Wermuth da fordert ist nur ein Zwischenschritt zum Beitritt in die EU.",autom einbürgerungen finden falsch geben bereits heute genug möglichkeiten schweizer bürgerrecht erhalten vereinheitlichung abläufe innerhalb schweiz sinnvoll wermuth fordern zwischenschritt beitreten eu,,,,,,,,,,,,,"{'Autom': 0, 'Einbürgerungen': 1.0, 'finde': 0, 'ich': 0.2, 'falsch': 0, 'Es': 0.02, 'gibt': 0.08, 'bereits': 0.07, 'heute': 0.04, 'genug': 0.11, 'Möglichkeiten': 0.11, 'das': 0, 'schweizer': 0.04, 'Bürgerrecht': 0, 'zu': 0.03, 'erhalten': 0, 'da': 0, 'wäre': 0.04, 'eine': 0, 'vereinheitlichung': 0, 'der': 0.02, 'Abläufe': 0.05, 'innerhalb': 0, 'Schweiz': 0.03, 'sinnvoller': 0.08, 'Was': 0, 'Wermuth': 0, 'fordert': 0, 'ist': 0.02, 'nur': 0.05, 'ein': 0, 'Zwischenschritt': 0.03, 'zum': 0.025, 'Beitritt': 0, 'in': 0, 'die': 0.02, 'EU': 0.2}",negative,"[0.005900321, 0.9731873, 0.02091241]",,,,,,,,,,,,,"{'Autom': 0, 'Einbürgerungen': 0.57, 'finde': 0, 'ich': 0.57, 'falsch': 0, 'Es': 0.06, 'gibt': 0.07, 'bereits': 0.08, 'heute': 0.11, 'genug': 0.06, 'Möglichkeiten': 0.08, 'das': 0, 'schweizer': 0.02, 'Bürgerrecht': 0, 'zu': 0.02, 'erhalten': 0, 'da': 0, 'wäre': 0.04, 'eine': 0, 'vereinheitlichung': 0, 'der': 0.01, 'Abläufe': 0.03, 'innerhalb': 0, 'Schweiz': 0.03, 'sinnvoller': 0.05, 'Was': 0, 'Wermuth': 0, 'fordert': 0, 'ist': 0.06, 'nur': 0.06, 'ein': 0, 'Zwischenschritt': 0.02, 'zum': 0.015, 'Beitritt': 0, 'in': 0, 'die': 0.01, 'EU': 0.57}",negative,"[0.24097821, 0.6567919, 0.10222992]",,,,,,,,,,neutral
