answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3437,absa_sentiment_3437,absa_scores_3437,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,1.0,neutral,"RT @CKemfert: Zum 10 jährigen Todestag von Hermann #Scheer: Das EEG ist ein Erfolg, erneuerbare Energien sind billiger als alle anderen Ene…",jährig todestag hermann scheer eeg erfolg erneuerbare energien billig all ene,,,,,,,,,,,,,"{'Zum': 0.08, '10': 0, 'jährigen': 0, 'Todestag': 0.065, 'von': 0, 'Hermann': 0.04, 'Scheer': 0.07, 'Das': 0.08, 'EEG': 0, 'ist': 0.07, 'ein': 0, 'Erfolg': 0.34, 'erneuerbare': 0.61, 'Energien': 0.35, 'sind': 0.67, 'billiger': 1.0, 'als': 0, 'alle': 0, 'anderen': 0, 'Ene': 0, '…': 0}",positive,"[0.0029129265, 0.002439716, 0.9946473]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @bEEmerkenswert: #ErneuerbareEnergien überholen erstmals fossile Energieträger - „Das ist ein wichtiger Meilenstein auf dem Weg zu einer…,erneuerbareenergien überholen erstmals fossile energieträger wichtig meilenstein,,,,,,,,,,,,,"{'ErneuerbareEnergien': 0.12, 'überholen': 0.2, 'erstmals': 0.085, 'fossile': 0.08, 'Energieträger': 0, '„': 0, 'Das': 0, 'ist': 0, 'ein': 0, 'wichtiger': 0, 'Meilenstein': 0, 'auf': 0, 'dem': 0, 'Weg': 0, 'zu': 0, 'einer': 0, '…': 0}",positive,"[0.01158805, 0.002841765, 0.9855702]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @AEE_SUISSE: Das sind gute Nachrichten für die #Windenergie. Keine andere erneuerbare Energie leidet derart unter einer Bewilligungspoli…,gut nachrichten windenergie erneuerbare energie leiden derart bewilligungspoli,,,,,,,,,,,,,"{'Das': 0, 'sind': 0, 'gute': 0, 'Nachrichten': 0, 'für': 0.09, 'die': 0, 'Windenergie': 0.21500000000000002, 'Keine': 0, 'andere': 0, 'erneuerbare': 0.54, 'Energie': 0.33, 'leidet': 0.68, 'derart': 0, 'unter': 0, 'einer': 0, 'Bewilligungspoli': 1.0, '…': 0}",positive,"[0.024504498, 0.0032836767, 0.9722118]",,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"Bei der marktnahen Finanzierungsregulierung von neuen Kraftwerke mit erneuerbaren Energien hängt das #BFE noch alten Gedanken nach. ""Wir verdoppeln die Investitionsbeiträge"", dann wird's schon gehen, meinen die Beamten. Falsch. So geht das nicht im europ. Strommarkt. 1/3",marktnahen finanzierungsregulierung neu kraftwerke erneuerbaren energien hängen bfe alt gedanken verdoppeln investitionsbeiträge s schon gehen beamten falsch gehen europ strommarkt,,,,,,,,,,,,,"{'Bei': 0, 'der': 0.01, 'marktnahen': 0.05, 'Finanzierungsregulierung': 0.68, 'von': 0, 'neuen': 0.4, 'Kraftwerke': 0.49000000000000005, 'mit': 1.0, 'erneuerbaren': 1.0, 'Energien': 0.71, 'hängt': 0, 'das': 0.02, 'BFE': 0, 'noch': 0.03, 'alten': 0.02, 'Gedanken': 0, 'nach': 0, 'Wir': 0.02, 'verdoppeln': 0.05, 'die': 0.01, 'Investitionsbeiträge': 0.045, 'dann': 0.03, ""wird's"": 0.02, 'schon': 0, 'gehen': 0, 'meinen': 0, 'Beamten': 0.02, 'Falsch': 0.02, 'So': 0, 'geht': 0, 'nicht': 0.02, 'im': 0, 'europ': 0, 'Strommarkt': 0.04, '1': 0, '3': 0}",neutral,"[0.68414205, 0.077456385, 0.23840153]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"#Energiezukunft Seit 1990 (Energienutzungsbeschluss) basteln wir an Finanzierungsregeln für neue, dezentrale und erneuerbare Kraftwerke. Vielleicht gelingt es diesmal, denn die Energiebranche weiss, was sie braucht. @AEE_SUISSE @vse_aes @energiestiftung @Swisspower_CH https://t.co/kq1UkjWhN0",energiezukunft seit energienutzungsbeschluss basteln finanzierungsregeln neue dezentrale erneuerbare kraftwerke vielleicht gelingen diesmal energiebranche weiss brauchen,,,,,,,,,,,,,"{'Energiezukunft': 0.03, 'Seit': 0.02, '1990': 0, 'Energienutzungsbeschluss': 0.025, 'basteln': 0, 'wir': 0, 'an': 0, 'Finanzierungsregeln': 0.11, 'für': 0.25, 'neue': 0.21, 'dezentrale': 0.42, 'und': 1.0, 'erneuerbare': 1.0, 'Kraftwerke': 0.15, 'Vielleicht': 0, 'gelingt': 0.05, 'es': 0, 'diesmal': 0.025, 'denn': 0, 'die': 0.02, 'Energiebranche': 0.03, 'weiss': 0, 'was': 0, 'sie': 0, 'braucht': 0.02}",positive,"[0.0032271051, 0.0014353452, 0.9953375]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @Swisspower_CH: Zusammen mit anderen Akteuren der Energiebranche fordern wir den #Bundesrat auf, den Zubau an #erneuerbareenergien in de…",zusammen akteuren energiebranche fordern bundesrat zubau erneuerbareenergien de,,,,,,,,,,,,,"{'Zusammen': 0.08, 'mit': 0.05, 'anderen': 0, 'Akteuren': 0, 'der': 0.16, 'Energiebranche': 0.31, 'fordern': 0, 'wir': 0, 'den': 0.16, 'Bundesrat': 0, 'auf': 0.05, 'Zubau': 0, 'an': 0, 'erneuerbareenergien': 0.655, 'in': 0.29, 'de': 0, '…': 0}",neutral,"[0.781326, 0.09144539, 0.12722865]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @vse_aes: Allianz Schweizer #Energiewirtschaft für ein wirksames Finanzierungsmodell von #Erneuerbaren https://t.co/xBByHsVd2g @AEE_SUIS…,allianz schweizer energiewirtschaft wirksam finanzierungsmodell erneuerbaren,,,,,,,,,,,,,"{'Allianz': 0, 'Schweizer': 0.05, 'Energiewirtschaft': 0.095, 'für': 0.4, 'ein': 0, 'wirksames': 0.15, 'Finanzierungsmodell': 0.165, 'von': 0, 'Erneuerbaren': 1.0, '…': 0}",positive,"[0.024368187, 0.007484959, 0.96814686]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,Erneuerbare: Ausschreibungen von gleitenden Marktprämien und einheitlicher Tarif bei Kleinanlagen. So kann die Energiewende gelingen. https://t.co/GltFGTgm4k,erneuerbare ausschreibungen gleitend marktprämien einheitlich tarif kleinanlagen energiewende gelingen,,,,,,,,,,,,,"{'Erneuerbare': 0, 'Ausschreibungen': 0.7, 'von': 0, 'gleitenden': 0, 'Marktprämien': 0.055, 'und': 0.15, 'einheitlicher': 0.08, 'Tarif': 0, 'bei': 0, 'Kleinanlagen': 0.045, 'So': 0, 'kann': 0.03, 'die': 0.02, 'Energiewende': 0.025, 'gelingen': 0.07}",positive,"[0.004841459, 0.006058748, 0.9890998]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @AEE_SUISSE: Es muss sich endlich wieder lohnen, auch in der Schweiz in erneuerbare Energien zu investieren @enussbi @Juerg_Grossen @Mul…",endlich lohnen schweiz erneuerbare energien investieren,,,,,,,,,,,,,"{'Es': 0, 'muss': 0.6, 'sich': 0, 'endlich': 0, 'wieder': 0.4, 'lohnen': 0.21, 'auch': 0, 'in': 0.34, 'der': 0, 'Schweiz': 0.39, 'erneuerbare': 0.57, 'Energien': 1.0, 'zu': 0.6, 'investieren': 1.0, '…': 0}",neutral,"[0.5337398, 0.04769293, 0.4185673]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Welche Finanzierungsregeln werden für den Ausbau der #Erneuerbaren international angewandt? @swissolar_d @AEE_SUISSE  @vse_aes @UVEK @BFEenergeia @WWF_Schweiz @energiestiftung   #ES2050 https://t.co/BC6o0QuXWG,welch finanzierungsregeln ausbau erneuerbaren international anwenden es2050,,,,,,,,,,,,,"{'Welche': 0.83, 'Finanzierungsregeln': 0.21, 'werden': 0, 'für': 0.13, 'den': 0.11, 'Ausbau': 0.3, 'der': 0.11, 'Erneuerbaren': 0.88, 'international': 0, 'angewandt': 0, 'ES2050': 0.69}",neutral,"[0.8855086, 0.025196867, 0.08929454]",,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"@LarsHuber @AEE_SUISSE @energiestiftung @vse_aes @swissolar_d @swisscleantechD Für Kleinanlagen braucht es keine Ausschreibungen, aber auch dort ist das schweizerische Preisstützungssystem für #Erneuerbare ungenügend. Es braucht faire Einspeisetarife, faire #Direktvermarktung und eine Feste oder gleitende #Marktprämie.",kleinanlagen brauchen ausschreibungen schweizerische preisstützungssystem erneuerbare ungenügend brauchen faire einspeisetarife faire direktvermarktung feste gleitend marktprämie,,,,,,,,,,,,,"{'Für': 0.17, 'Kleinanlagen': 0.04, 'braucht': 0.33, 'es': 0.45, 'keine': 0, 'Ausschreibungen': 0.05, 'aber': 0.05, 'auch': 0, 'dort': 0.04, 'ist': 0.45, 'das': 0, 'schweizerische': 0.07, 'Preisstützungssystem': 0.2, 'für': 0.17, 'Erneuerbare': 0, 'ungenügend': 0, 'Es': 0.45, 'faire': 0, 'Einspeisetarife': 0.06, 'Direktvermarktung': 0.035, 'und': 0.03, 'eine': 0, 'Feste': 0, 'oder': 0.04, 'gleitende': 0, 'Marktprämie': 0.035}",negative,"[0.08316579, 0.8423187, 0.0745155]",,,,,,,,,,,,,,,,,,,negative
25.0,0.0,14.0,-0.5,neutral,RT @SwissSmallHydro: Als die #Energiewende noch Realität war... Schade dass diese Form von erneuerbarer Stromerzeugung heute so wenig Beach…,energiewende realität schaden form erneuerbarer stromerzeugung heute wenig beach,,,,,,,,,,,,,"{'Als': 0.11, 'die': 0.07, 'Energiewende': 0.07, 'noch': 0.09, 'Realität': 0.13, 'war': 0, '...': 0, 'Schade': 0, 'dass': 0.54, 'diese': 0.3, 'Form': 0.23, 'von': 0, 'erneuerbarer': 0.69, 'Stromerzeugung': 0.1, 'heute': 0.12, 'so': 0.14, 'wenig': 0.1, 'Beach': 0.08, '…': 0}",negative,"[0.012039713, 0.91688526, 0.07107497]",,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,"@Ale_chioc @StettlerRoger @rainmeie @FelixNipkow @klinglergeorg @energiestiftung Weiss jetzt gar nicht,  wovon sie reden. Hat Deutschland vermehrt Stromausfälle, weil es heute viel mehr einheimische erneuerbare Energien nutzt statt russisches, nigerianisches oder kasachisches Uran?",weiss gar wovon reden deutschland vermehren stromausfälle heute mehr einheimisch erneuerbare energien nutzen statt russisch nigerianisches kasachisches uran,,,,,,,,,,,,,"{'Weiss': 0, 'jetzt': 0.09, 'gar': 0, 'nicht': 0, 'wovon': 0.07500000000000001, 'sie': 0, 'reden': 0, 'Hat': 0, 'Deutschland': 0.09, 'vermehrt': 0, 'Stromausfälle': 0.075, 'weil': 0.47, 'es': 0, 'heute': 0.28, 'viel': 0, 'mehr': 0.12, 'einheimische': 0, 'erneuerbare': 0.22, 'Energien': 0.11, 'nutzt': 0.16, 'statt': 0.13, 'russisches': 0.09, 'nigerianisches': 0, 'oder': 0.2, 'kasachisches': 0.09, 'Uran': 0}",neutral,"[0.54427135, 0.4414885, 0.014240163]",,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-0.9,negative,"Das Schlimmste am heutigen Abstimmungssonntag sind all die JournalistInnen, welche #Menschenrechte und #Umweltschutz als linkes Anliegen bezeichnen. Sie sind sowas von weltfremd und noch viel beschämender für unsere Zeit, als jedes lügenhafte „Gegenargument“.",schlimm heutig abstimmungssonntag all journalistinnen welch menschenrechte umweltschutz link anliegen bezeichnen sowas weltfremd beschämender zeit jed lügenhaft gegenargument,,,,,,,,,,,,,,,,"{'Das': 0.02, 'Schlimmste': 0.06, 'am': 0, 'heutigen': 0.03, 'Abstimmungssonntag': 0.045, 'sind': 0.02, 'all': 0.02, 'die': 0.02, 'JournalistInnen': 0.17, 'welche': 0, 'Menschenrechte': 0.21500000000000002, 'und': 0.02, 'Umweltschutz': 1.0, 'als': 0.51, 'linkes': 0, 'Anliegen': 0, 'bezeichnen': 0.16, 'Sie': 0, 'sowas': 0, 'von': 0, 'weltfremd': 0, 'noch': 0, 'viel': 0, 'beschämender': 0.045, 'für': 0.02, 'unsere': 0.02, 'Zeit': 0.03, 'jedes': 0, 'lügenhafte': 0.07, '„': 0, 'Gegenargument': 0, '“': 0}",positive,"[0.285044, 0.24279432, 0.47216165]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @Andreas_Schwab: Danke #Kretschmann für „Wahrscheinlich erlebe ich den Beitritt der Schweiz zur EU nicht
mehr. Aber er wird kommen.“ @Re…",danke kretschmann wahrscheinlich erleben beitreten schweiz eu mehr kommen,,,,,,,,,,,,,,,,,,,"{'Danke': 0.08, 'Kretschmann': 0.1, 'für': 0.07, '„': 0, 'Wahrscheinlich': 0, 'erlebe': 0, 'ich': 0, 'den': 0, 'Beitritt': 0, 'der': 0, 'Schweiz': 0, 'zur': 0, 'EU': 0, 'nicht': 0, 'mehr': 0, 'Aber': 0, 'er': 0, 'wird': 0, 'kommen': 0, '“': 0, '…': 0}",neutral,"[0.601083, 0.20298336, 0.19593365]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"#InstitutionellerRahmen Was für den Balkan vielleicht stimmt, ist auch eine Option für die 🇨🇭: Die realistische Alternative zum EU-Beitritt ist der EWR https://t.co/dEG37TEjJs",institutionellerrahmen balkan vielleicht stimmen option realistische alternative eu beitreten ewr,,,,,,,,,,,,,,,,,,,"{'InstitutionellerRahmen': 0.10500000000000001, 'Was': 0, 'für': 0.09, 'den': 0.18, 'Balkan': 0, 'vielleicht': 0, 'stimmt': 0, 'ist': 0, 'auch': 0.08, 'eine': 0, 'Option': 0.41, 'die': 0.18, '🇨': 0, '🇭': 0, 'Die': 0, 'realistische': 0, 'Alternative': 0, 'zum': 0, 'EU-Beitritt': 0, 'der': 0, 'EWR': 0}",negative,"[0.31811893, 0.63045347, 0.051427666]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Danach muss der Bundesrat sich wieder der Binnenmarkt-Assoziierung annehmen. Die Varianten sind klar:
Binnenmarkt Assoziierungsabkommen (sektoriell)
Umfassendes Binnenmarkt-Assoziierungsabkommen (EWR)
Oder Demokratieoption EU-Beitrittsverhandlungen 7/7 https://t.co/NZFgMZVyRj",danach bundesrat binnenmarkt assoziierung annehmen varianten klaren binnenmarkt assoziierungsabkommen sektoriell umfassend binnenmarkt assoziierungsabkommen ewr demokratieoption eu beitrittsverhandlungen,,,,,,,,,,,,,,,,,,,"{'Danach': 0.08, 'muss': 0, 'der': 0.07, 'Bundesrat': 0.05, 'sich': 0, 'wieder': 0.07, 'Binnenmarkt-Assoziierung': 0.0325, 'annehmen': 0, 'Die': 0.07, 'Varianten': 0.07, 'sind': 0.1, 'klar': 0.11, 'Binnenmarkt': 0.02, 'Assoziierungsabkommen': 0.05500000000000001, 'sektoriell': 0.07, 'Umfassendes': 0.1, 'Binnenmarkt-Assoziierungsabkommen': 0.051250000000000004, 'EWR': 0, 'Oder': 0.23, 'Demokratieoption': 0.135, 'EU-Beitrittsverhandlungen': 0.38, '7': 0}",neutral,"[0.64185524, 0.2171143, 0.1410304]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@Leon_Euler Alternativ wäre zuerst eine schlanke Assoziierungsvereinbarung zu schaffen - so quasi als Basic Framework für ein #InstRahmen #EWRBeitritt oder #EUBeitritt,alternativ zuerst schlank assoziierungsvereinbarung schaffen quasi basic framework instrahmen ewrbeitritt eubeitritt,,,,,,,,,,,,,,,,,,,"{'Alternativ': 0, 'wäre': 0.04, 'zuerst': 0.02, 'eine': 0, 'schlanke': 0, 'Assoziierungsvereinbarung': 0.045, 'zu': 0.02, 'schaffen': 0, 'so': 0, 'quasi': 0, 'als': 0.02, 'Basic': 0.03, 'Framework': 0.05, 'für': 0.04, 'ein': 0, 'InstRahmen': 0.18, 'EWRBeitritt': 0, 'oder': 0.11, 'EUBeitritt': 0}",neutral,"[0.5471925, 0.44353646, 0.009271092]",,,,,,,,,,,,,neutral
