answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3421,absa_sentiment_3421,absa_scores_3421,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
100.0,100.0,100.0,1.0,neutral,"RT @ruediloeffel: Gut zu wissen! «Wenn im Blut #THC nachgewiesen werden kann, liegt Fahrunfähigkeit vor.» #Cannabis  #CBD https://t.co/esmd…",gut wissen blut thc nachweisen liegen fahrunfähigkeit cannabis cbd,,,,,,,"{'Gut': 0, 'zu': 0.05, 'wissen': 0.045, '«': 0, 'Wenn': 0, 'im': 0, 'Blut': 0, 'THC': 0, 'nachgewiesen': 0, 'werden': 0, 'kann': 0, 'liegt': 0, 'Fahrunfähigkeit': 0, 'vor': 0, '»': 0, 'Cannabis': 0, 'CBD': 0}",neutral,"[0.6906895, 0.058758035, 0.25055248]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,negative,"RT @ruediloeffel: Lesen! „Es gibt inzwischen eine erschreckende Datenlage, dass #Cannabis psychisch wie physisch schädigt.“  https://t.co/d…",lesen geben inzwischen erschreckend datenlage cannabis psychisch physisch schädigen,,,,,,,"{'Lesen': 0.13, '„': 0, 'Es': 0, 'gibt': 0, 'inzwischen': 0, 'eine': 0, 'erschreckende': 0, 'Datenlage': 0, 'dass': 0, 'Cannabis': 0, 'psychisch': 0, 'wie': 0, 'physisch': 0, 'schädigt': 0, '“': 0}",negative,"[0.034790058, 0.9592862, 0.005923756]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @BlauesKreuzBern: #Cannabis – #Droge und Medizin. Einstein sucht die Gefahren und das Potential dieser Kulturpflanze. https://t.co/1Ftkj…,cannabis droge medizin einstein suchen gefahren potential kulturpflanze,,,,,,,"{'Cannabis': 1.0, '–': 0, 'Droge': 0, 'und': 0, 'Medizin': 0, 'Einstein': 0, 'sucht': 0, 'die': 0, 'Gefahren': 0, 'das': 0, 'Potential': 0, 'dieser': 0, 'Kulturpflanze': 0}",positive,"[0.10888188, 0.011357094, 0.87976104]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,RT @ruediloeffel: Gehirn von Jugendlichen durch #Cannabis besonders gefährdet. Was genau soll das Ziel der Versuche sein? @LorenzHess https…,gehirn jugendlich cannabis besonders gefährden genau ziel versuche https,,,,,,,"{'Gehirn': 0, 'von': 0.11, 'Jugendlichen': 0, 'durch': 0, 'Cannabis': 0.22, 'besonders': 0, 'gefährdet': 0, 'Was': 0, 'genau': 0, 'soll': 0, 'das': 0, 'Ziel': 0.17, 'der': 0.15, 'Versuche': 0, 'sein': 0, 'https': 1.0, '…': 0}",neutral,"[0.84795463, 0.009503703, 0.14254165]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.85,neutral,RT @JugendschutzCH: Um Jugendliche besser vor #Cannabis zu schützen ist Verstärkung der #Tabakprävention das wirksamste Mittel! https://t.c…,jugendlich gut cannabis schützen verstärkung tabakprävention wirksamste mittel,,,,,,,"{'Um': 0, 'Jugendliche': 0, 'besser': 0.37, 'vor': 0, 'Cannabis': 0.11, 'zu': 0.42, 'schützen': 0, 'ist': 0.17, 'Verstärkung': 0, 'der': 0.07, 'Tabakprävention': 0.06, 'das': 0, 'wirksamste': 0.10500000000000001, 'Mittel': 0}",positive,"[0.25078517, 0.13724366, 0.6119712]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,negative,RT @SuchtSchweiz: Genau wie Kaugummizigaretten: Verharmlosung von Cannabis durch Coop ist fragwürdig: https://t.co/OmN5OC5iCK,genau kaugummizigaretten verharmlosung cannabis coop fragwürdig,,,,,,,"{'Genau': 0, 'wie': 0, 'Kaugummizigaretten': 0.085, 'Verharmlosung': 0, 'von': 0, 'Cannabis': 0.67, 'durch': 0, 'Coop': 0.23, 'ist': 0.82, 'fragwürdig': 1.0}",negative,"[0.10336448, 0.88543683, 0.011198666]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,"RT @ruediloeffel: So viel zur Mär vom ""sauberen"" legalen Stoff. #Cannabis #Pestizid https://t.co/orLuqX9ODp https://t.co/7uX60mXVaw via @20…",mär sauber legal stoff cannabis pestizid via,,,,,,,"{'So': 0.1, 'viel': 0, 'zur': 0.05, 'Mär': 0, 'vom': 0.05, 'sauberen': 0.05, 'legalen': 0.04, 'Stoff': 0, 'Cannabis': 0.2, 'Pestizid': 0.27, 'via': 0.81, '…': 0}",neutral,"[0.6278056, 0.01805907, 0.35413525]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @ruediloeffel: Kapitulation: Bisher wurde von #Jugendschutz palavert, jetzt #Cannabis auch für Jugendliche? Niemals! https://t.co/JaGZ5t…",kapitulation bisher jugendschutz palavert cannabis jugendlich niemals,,,,,,,"{'Kapitulation': 0.55, 'Bisher': 0.41, 'wurde': 0, 'von': 0, 'Jugendschutz': 0.22, 'palavert': 0, 'jetzt': 0.41, 'Cannabis': 1.0, 'auch': 0.42, 'für': 0.43, 'Jugendliche': 0, 'Niemals': 0.13}",neutral,"[0.8275367, 0.012741468, 0.15972188]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,86.0,0.4666666666666666,neutral,#Vaterschaftsurlaub hilft der beruflichen #Gleichberechtigung! So besteht auch bei Männern das „Risiko“ schwanger zu werden und verhilft jungen Frauen zu mehr Jobchancen. @evppev #Frauentagung,vaterschaftsurlaub helfen beruflich gleichberechtigung bestehen männern risiko schwanger verhelfen jung frauen mehr jobchancen frauentagung,,,,,,,,,,"{'Vaterschaftsurlaub': 0.46, 'hilft': 0.04, 'der': 0, 'beruflichen': 0.17, 'Gleichberechtigung': 0, 'So': 0, 'besteht': 0, 'auch': 0.1, 'bei': 0, 'Männern': 0.02, 'das': 0, '„': 0, 'Risiko': 0, '“': 0, 'schwanger': 0, 'zu': 0, 'werden': 0, 'und': 0, 'verhilft': 0, 'jungen': 0, 'Frauen': 0, 'mehr': 0, 'Jobchancen': 0, 'Frauentagung': 0}",positive,"[0.001395828, 0.0012492471, 0.997355]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,positive,"RT @ruediloeffel: Fehlt nur noch, dass jemand Krankenkassenprämienverbilligung fürs Rauchen von #EZigaretten verlangt weil sie so ""gesund""…",fehlen jemand krankenkassenprämienverbilligung fürs rauchen ezigaretten verlangen gesund,,,,,,,,,,,,,"{'Fehlt': 0.455, 'nur': 0.24, 'noch': 0, 'dass': 0, 'jemand': 1.0, 'Krankenkassenprämienverbilligung': 0.326875, 'fürs': 0.14, 'Rauchen': 0.13, 'von': 0, 'EZigaretten': 0, 'verlangt': 0, 'weil': 0.16, 'sie': 0, 'so': 0.05, 'gesund': 0.09, '…': 0}",negative,"[0.18843298, 0.76802534, 0.04354167]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @evppev: Wenn #postfaktisch das #wortdesjahres 2016 war, was sind dann Burka-Plakate gegen erleichterte Einbürgerung 2017? https://t.co/…",postfaktisch wortdesjahres burka plakate erleichtern einbürgerung,,,,,,,,,,,,,,,,"{'Wenn': 0, 'postfaktisch': 0.07500000000000001, 'das': 0, 'wortdesjahres': 0.05875, 'war': 0, 'was': 0.04, 'sind': 0.16, 'dann': 0, 'Burka-Plakate': 0.24, 'gegen': 0.78, 'erleichterte': 0, 'Einbürgerung': 1.0}",positive,"[0.20149755, 0.02316577, 0.7753367]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,RT @ruediloeffel: JA zu erleichterter Einbürgerung für junge 3.-Generation-Ausländer. JA zu NAF. Klar NEIN zu #USR3. @EVPpev https://t.co/d…,ja erleichtert einbürgerung junge generation ausländer ja naf klaren nein usr3,,,,,,,,,,,,,,,,"{'JA': 0, 'zu': 0.06, 'erleichterter': 0, 'Einbürgerung': 1.0, 'für': 0.22, 'junge': 0, '3.-Generation-Ausländer': 0.1075, 'NAF': 0.07, 'Klar': 0, 'NEIN': 0.06, 'USR3.': 0}",positive,"[0.0011186417, 0.0011149248, 0.9977665]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,RT @maemst: Klares Votum für Integration von AusländerInnen: @evppev Delegierte stimmen 81:0 für erleichterte Einbürgerung der 3. Ausländer…,klar votum integration ausländerinnen delegieren stimmen erleichtern einbürgerung ausländer,,,,"{'Klares': 0.21, 'Votum': 0.18, 'für': 0.09, 'Integration': 1.0, 'von': 0, 'AusländerInnen': 0.21, 'Delegierte': 0.43, 'stimmen': 0, '81:0': 0, 'erleichterte': 0, 'Einbürgerung': 0.27, 'der': 0.07, '3.': 0, 'Ausländer': 0.21, '…': 0}",neutral,"[0.72642595, 0.0211681, 0.25240585]",,,,,,,,,,"{'Klares': 0.07, 'Votum': 0.3, 'für': 0.82, 'Integration': 0.14, 'von': 0, 'AusländerInnen': 0.15, 'Delegierte': 0.2, 'stimmen': 0, '81:0': 0, 'erleichterte': 0, 'Einbürgerung': 1.0, 'der': 0.15, '3.': 0, 'Ausländer': 0.15, '…': 0}",positive,"[0.018649926, 0.00915761, 0.9721924]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"RT @Hans_Kipfer: «Die EVP will die Steuersenkungen so weit mittragen, wie sie finanziert sind.» https://t.co/CUQfY6WC7P via @derbund https:…",evp steuersenkungen weit mittragen finanzieren via https,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Die': 0, 'EVP': 0, 'will': 0, 'die': 0, 'Steuersenkungen': 0, 'so': 0, 'weit': 0, 'mittragen': 0, 'wie': 0, 'sie': 0, 'finanziert': 0, 'sind': 0, '»': 0, 'via': 0, 'https': 0, '…': 0}",positive,"[0.029438626, 0.0038771995, 0.9666842]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @ruediloeffel: «Für Geld gehen wir auch über Leichen» - @_BR_JSA arbeitet am Image der Schweiz. #Waffenexporte #Kriegsmaterial https://t…,geld gehen leichen arbeiten image schweiz waffenexporte kriegsmaterial,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Für': 0, 'Geld': 0, 'gehen': 0, 'wir': 0, 'auch': 0, 'über': 0, 'Leichen': 0, '»': 0, 'arbeitet': 0, 'am': 0, 'Image': 0, 'der': 0, 'Schweiz': 0, 'Waffenexporte': 0, 'Kriegsmaterial': 0}",neutral,"[0.9773706, 0.005413678, 0.017215671]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @evppev: Am 10. KMU-​Forum der @evppev am 4. Mai in Bern steht die Digitalisierung der Arbeitswelt im Zentrum: Digitalisierung zwischen…,kmu forum mai bern stehen digitalisierung arbeitswelt zentrum digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,"{'Am': 0, '10.': 0, 'KMU-\u200bForum': 0, 'der': 0.12, 'am': 0, '4.': 0, 'Mai': 0.04, 'in': 0.04, 'Bern': 0.04, 'steht': 0, 'die': 0.12, 'Digitalisierung': 0, 'Arbeitswelt': 0.3, 'im': 0, 'Zentrum': 0, 'zwischen': 0.63, '…': 0}",positive,"[0.013541158, 0.001691049, 0.98476785]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @ruediloeffel: Beseitigung von (möglichen) Altlasten: EU-Beitrittsgesuch soll zurückgezogen werden. #Nationalrat https://t.co/AuGhrKw11A…,beseitigung möglich altlasten eu beitrittsgesuch zurückziehen nationalrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Beseitigung': 0, 'von': 0, 'möglichen': 0.06, 'Altlasten': 0.07, 'EU-Beitrittsgesuch': 0.065, 'soll': 0, 'zurückgezogen': 0.1, 'werden': 0, 'Nationalrat': 0.39}",neutral,"[0.49477634, 0.4792558, 0.025967851]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @FrickerJonas: Bundesrats: ""Der motorisierte Strassenverkehr trägt die von ihm verursachten Unfall- und Unfallfolgekosten nicht vollumfä…",bundesrats motorisieren strassenverkehr tragen verursachen unfall unfallfolgekosten vollumfä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bundesrats': 0.30000000000000004, 'Der': 0.07, 'motorisierte': 0.39, 'Strassenverkehr': 0.35, 'trägt': 0, 'die': 0.07, 'von': 0, 'ihm': 0, 'verursachten': 0, 'Unfall-': 0, 'und': 0.08, 'Unfallfolgekosten': 0.15, 'nicht': 0.81, 'vollumfä': 0.1, '…': 0}",negative,"[0.02200529, 0.9539752, 0.024019532]",,,,neutral
25.0,25.0,28.0,-0.35,neutral,"Aus einer Quasimonopolstellung ergibt sich nie die günstigste Lösung. Im öffentlichen Verkehr gilt eher die Regel, je grösser desto teurer. https://t.co/yZlBu1PEIe",quasimonopolstellung ergeben nie günstig lösung öffentlich verkehr gelten eher regel je grösser desto teuer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Aus': 0, 'einer': 0, 'Quasimonopolstellung': 0, 'ergibt': 0, 'sich': 0, 'nie': 0, 'die': 0.54, 'günstigste': 0, 'Lösung': 0.11, 'Im': 0, 'öffentlichen': 0.09, 'Verkehr': 0, 'gilt': 0, 'eher': 0, 'Regel': 0.11, 'je': 0.14, 'grösser': 0, 'desto': 0.77, 'teurer': 1.0}",negative,"[0.3146271, 0.5845402, 0.100832686]",negative
