answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"Sorry, aber der Vergleich mit dem #Vaterschaftsurlaub ist sowohl als Rechtfertigung wie auch als Gegenargument zu Kampfjets ein No-Go! #srfarena",sorry vergleich vaterschaftsurlaub sowohl rechtfertigung gegenargument kampfjets no go srfarena,,,,,,,"{'Sorry': 0.07, 'aber': 0.1, 'der': 0.38, 'Vergleich': 0.19, 'mit': 0.18, 'dem': 0.20500000000000002, 'Vaterschaftsurlaub': 0.85, 'ist': 0.39, 'sowohl': 0.04, 'als': 0.04, 'Rechtfertigung': 0.07, 'wie': 0, 'auch': 0, 'Gegenargument': 0, 'zu': 0.03, 'Kampfjets': 0.08499999999999999, 'ein': 0, 'No-Go': 0, 'srfarena': 0.15}",positive,"[0.07353681, 0.323831, 0.60263216]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Heute eingereicht: 44 Schachteln mit 107'160 Unterschriften für 20 Tage Vaterschaftsurlaub. Es ist Zeit für die @papizeit! https://t.co/23yP4KDMkb,heute einreichen schachteln unterschriften tage vaterschaftsurlaub zeit,,,,,,,"{'Heute': 0.14, 'eingereicht': 0.41, 'Schachteln': 0.26, 'mit': 0.21, ""107'160"": 0, 'Unterschriften': 0.87, 'für': 0.07, 'Tage': 0.68, 'Vaterschaftsurlaub': 0.6, 'Es': 0, 'ist': 0, 'Zeit': 0.1, 'die': 0}",positive,"[0.47808197, 0.005857872, 0.5160601]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,negative,"RT @CVP_PDC: Linke und Rechte scheinen in Kauf zu nehmen, dass entlassene ältere Menschen weiterhin keine Rente aus der Pensionskasse bezie…",link rechte scheinen kauf nehmen entlassen alt menschen weiterhin rente pensionskasse bezie,,,,,,,,,,"{'Linke': 0.06, 'und': 0.04, 'Rechte': 0.06, 'scheinen': 0.10500000000000001, 'in': 0, 'Kauf': 0, 'zu': 0.13, 'nehmen': 0.13, 'dass': 0.22, 'entlassene': 0.17, 'ältere': 0.12, 'Menschen': 0.18, 'weiterhin': 0, 'keine': 0, 'Rente': 0, 'aus': 0, 'der': 0.16, 'Pensionskasse': 0.23500000000000001, 'bezie': 0, '…': 0}",negative,"[0.20236628, 0.7395168, 0.05811698]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,@StrebelLuca Auch die Einbürgerung von Serey Die hätte sich gelohnt.,einbürgerung serey lohnen,,,,,,,,,,,,,"{'Auch': 0, 'die': 0.16, 'Einbürgerung': 0.28, 'von': 0, 'Serey': 0.11, 'Die': 0.16, 'hätte': 0, 'sich': 0, 'gelohnt': 0}",positive,"[0.08924781, 0.022532053, 0.8882201]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Differenz Abstimmung: halbe Million mehr Pro
Einbürgerungen pro Jahr: 40'000

Glarners ""Papierlischwiizer"" alleine waren wohl nicht Schuld. https://t.co/ROXQevnqmU",differenz abstimmung halbe million mehr pro einbürgerungen pro jahr glarners papierlischwiizer alleine wohl schuld,,,,,,,,,,,,,"{'Differenz': 0.06, 'Abstimmung': 0, 'halbe': 0.04, 'Million': 0.2, 'mehr': 0.29, 'Pro': 1.0, 'Einbürgerungen': 1.0, 'pro': 1.0, 'Jahr': 0.11, ""40'000"": 0, 'Glarners': 0, 'Papierlischwiizer': 0, 'alleine': 0.03, 'waren': 0, 'wohl': 0, 'nicht': 0.02, 'Schuld': 0.07}",positive,"[0.23400706, 0.054978237, 0.71101475]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@andissenf Genau da sind wir eben auf einem sehr schmalen Grat: Wie frei ist jemand in der Bestimmung seines Endes? Mit und ohne die Existenz von Sterbehilfeorganisationen? Die Antwort ist nicht so einfach, wie man sich das gerne macht.",genau eben schmal grat frei jemand bestimmung endes existenz sterbehilfeorganisationen antwort einfach gerne,,,,,,,,,,,,,,,,"{'Genau': 0, 'da': 0, 'sind': 0.04, 'wir': 0, 'eben': 0, 'auf': 0, 'einem': 0.09, 'sehr': 0.11, 'schmalen': 0, 'Grat': 0, 'Wie': 0.07, 'frei': 0.13, 'ist': 0.21, 'jemand': 0.07, 'in': 0.06, 'der': 0.39, 'Bestimmung': 0, 'seines': 0.07, 'Endes': 0.225, 'Mit': 0.12, 'und': 0.23, 'ohne': 0.18, 'die': 0.39, 'Existenz': 0.13, 'von': 0, 'Sterbehilfeorganisationen': 0.35, 'Die': 0.39, 'Antwort': 0, 'nicht': 0.4, 'so': 0, 'einfach': 0.13, 'wie': 0.51, 'man': 0, 'sich': 0, 'das': 0, 'gerne': 0, 'macht': 0}",neutral,"[0.8207658, 0.09196461, 0.08726961]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,negative,"Und was mich übrigens richtig stinkig macht daran, ist die Inaktivität des @sbv, um die Differenzierung hinzubringen. Ich verstehe, dass man mit #2xNein Bauernexistenzen rettet. Dass man aber jene Bauern, die erneuerbare Energie produzieren, in den Regen stellt, ist daneben. https://t.co/pElN8whsle",übrigens richtig stinkig daran inaktivität differenzierung hinbringen verstehen 2xnein bauernexistenzen retten jen bauern erneuerbare energie produzieren regen stellen daneben,,,,,,,,,,,,,,,,,,,"{'Und': 0.01, 'was': 0, 'mich': 0.02, 'übrigens': 0.015, 'richtig': 0, 'stinkig': 0, 'macht': 0, 'daran': 0.015, 'ist': 0.05, 'die': 0.03, 'Inaktivität': 0.05, 'des': 0, 'um': 0.01, 'Differenzierung': 0.03, 'hinzubringen': 0.03, 'Ich': 0.01, 'verstehe': 0.02, 'dass': 0.08, 'man': 0, 'mit': 0.02, '2xNein': 0.05, 'Bauernexistenzen': 0.065, 'rettet': 0, 'Dass': 0.08, 'aber': 0, 'jene': 0.25, 'Bauern': 0.4, 'erneuerbare': 1.0, 'Energie': 0.36, 'produzieren': 0.51, 'in': 0.05, 'den': 0.03, 'Regen': 0, 'stellt': 0, 'daneben': 0}",neutral,"[0.46543103, 0.38143656, 0.15313235]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @axpo: Klimaschutz ist zentral. Als grösste Schweizer Produzentin von erneuerbaren Energien leisten wir einen relevanten Beitrag dazu un…,klimaschutz zentral grösste schweizer produzentin erneuerbaren energien leisten relevant beitrag un,,,,,,,,,,,,,,,,,,,"{'Klimaschutz': 0.07, 'ist': 0.08, 'zentral': 0, 'Als': 0, 'grösste': 0.13, 'Schweizer': 0.04, 'Produzentin': 0.07, 'von': 0, 'erneuerbaren': 0.1, 'Energien': 0.06, 'leisten': 0, 'wir': 0, 'einen': 0.07, 'relevanten': 0.17, 'Beitrag': 0.2, 'dazu': 0.15, 'un': 0.07, '…': 0}",positive,"[0.005053741, 0.0020153192, 0.9929309]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"Heute ist mit der Online-UREK-Sitzung der parlamentarische Post-Corona-Alltag losgegangen. Jetzt erst recht ist der Einsatz wichtig für

- CO2-Reduktion und dadurch Wertschöpfung in der Schweiz
- Erneuerbare Energien und dadurch Unabhängigkeit in Krisenzeiten

#krisealschance",heute online urek sitzung parlamentarische post corona alltag losgehen erst recht einsatz wichtig co2 reduktion dadurch wertschöpfung schweiz erneuerbare energien dadurch unabhängigkeit krisenzeiten krisealschance,,,,,,,,,,,,,,,,,,,"{'Heute': 0.02, 'ist': 0.03, 'mit': 0.01, 'der': 0.04, 'Online-UREK-Sitzung': 0.03, 'parlamentarische': 0.04, 'Post-Corona-Alltag': 0.03, 'losgegangen': 0, 'Jetzt': 0.05, 'erst': 0, 'recht': 0, 'Einsatz': 0, 'wichtig': 0.08, 'für': 0.05, 'CO2-Reduktion': 0.085, 'und': 0.17, 'dadurch': 0, 'Wertschöpfung': 0.11, 'in': 0.08, 'Schweiz': 0.35, 'Erneuerbare': 1.0, 'Energien': 0.23, 'Unabhängigkeit': 0.13, 'Krisenzeiten': 0.05500000000000001, 'krisealschance': 0.07}",positive,"[0.018269178, 0.009799244, 0.9719315]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @AEE_SUISSE: Es muss sich endlich wieder lohnen, auch in der Schweiz in erneuerbare Energien zu investieren @enussbi @Juerg_Grossen @Mul…",endlich lohnen schweiz erneuerbare energien investieren,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'muss': 0.6, 'sich': 0, 'endlich': 0, 'wieder': 0.4, 'lohnen': 0.21, 'auch': 0, 'in': 0.34, 'der': 0, 'Schweiz': 0.39, 'erneuerbare': 0.57, 'Energien': 1.0, 'zu': 0.6, 'investieren': 1.0, '…': 0}",neutral,"[0.5337398, 0.04769293, 0.4185673]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Die Präsidentin @ChristaMarkwald und ihr Co-Präsident der parlamentarischen Gruppe Erneuerbare Energien freuen sich über das Luxusproblem mit den fehlenden Plätzen an der Sessionsveranstaltung zum Stromabkommen mit der EU.
@AEE_SUISSE #parlch https://t.co/tjoemRB7ty",präsidentin co präsident parlamentarisch gruppe erneuerbare energien freuen luxusproblem fehlend plätzen sessionsveranstaltung stromabkommen eu parlch,,,,,,,,,,,,,,,,,,,"{'Die': 0.02, 'Präsidentin': 0.28, 'und': 0.1, 'ihr': 0.06, 'Co-Präsident': 0, 'der': 0.02, 'parlamentarischen': 0.33, 'Gruppe': 0.73, 'Erneuerbare': 1.0, 'Energien': 0.37, 'freuen': 0.07, 'sich': 0, 'über': 0, 'das': 0, 'Luxusproblem': 0.04, 'mit': 0.02, 'den': 0.02, 'fehlenden': 0, 'Plätzen': 0, 'an': 0, 'Sessionsveranstaltung': 0, 'zum': 0.02, 'Stromabkommen': 0.04, 'EU': 0, 'parlch': 0.08}",positive,"[0.05676472, 0.011185783, 0.9320495]",,,,,,,,,,,,,,,,,,,positive
