answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3437,absa_sentiment_3437,absa_scores_3437,absa_token_weights_3446,absa_sentiment_3446,absa_scores_3446,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,"#Air2030: Die Schweiz braucht ein modernes Kampfflugzeug und eine leistungsfähige bodengestützte Luftabwehr. Der von Bundesrätin Viola Amherd eingeschlagene Weg stimmt, wie von Claude Nicollier und Kurt Grüter bestätigt wird. https://t.co/LlWu5QbOut",air2030 schweiz brauchen modern kampfflugzeug leistungsfähige bodengestützte luftabwehr bundesrätin viola amherd eingeschlagen stimmen claude nicollier kurt grüter bestätigen,,,,,,,,,,,,,,,,,,,,,,"{'Air2030': 0.15, 'Die': 0.03, 'Schweiz': 0.09, 'braucht': 1.0, 'ein': 0, 'modernes': 1.0, 'Kampfflugzeug': 0, 'und': 0.03, 'eine': 0, 'leistungsfähige': 0.32, 'bodengestützte': 0, 'Luftabwehr': 0.16, 'Der': 0.03, 'von': 0, 'Bundesrätin': 0.060000000000000005, 'Viola': 0.05, 'Amherd': 0.05, 'eingeschlagene': 0, 'Weg': 0.06, 'stimmt': 0.07, 'wie': 0, 'Claude': 0.03, 'Nicollier': 0.05, 'Kurt': 0.02, 'Grüter': 0, 'bestätigt': 0.04, 'wird': 0}",positive,"[0.006627331, 0.008413911, 0.98495877]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"Richtiger Entscheid des Bundesrates. Die Schweiz braucht ein leistungsfähiges Kampfflugzeug #Air2030. Auch die bodengestützte Luftabwehr muss dringend modernisiert werden. Es gibt aber keinen Grund, #Bodluv einer Volksabstimmung zu unterbreiten. @radiorottu @1815_online https://t.co/voDJHREwJM",richtig entscheid bundesrates schweiz brauchen leistungsfähig kampfflugzeug air2030 bodengestützte luftabwehr dringen modernisieren geben grund bodluv volksabstimmung unterbreiten,,,,,,,,,,,,,,,,,,,,,,"{'Richtiger': 0.07, 'Entscheid': 0.13, 'des': 0, 'Bundesrates': 0.07, 'Die': 0.08, 'Schweiz': 0.13, 'braucht': 0.05, 'ein': 0, 'leistungsfähiges': 1.0, 'Kampfflugzeug': 0, 'Air2030.': 0, 'Auch': 0.04, 'die': 0.08, 'bodengestützte': 0, 'Luftabwehr': 0.08499999999999999, 'muss': 0.03, 'dringend': 0.07, 'modernisiert': 0.06, 'werden': 0, 'Es': 0.02, 'gibt': 0, 'aber': 0.03, 'keinen': 0, 'Grund': 0.08, 'Bodluv': 0.1, 'einer': 0, 'Volksabstimmung': 0.11, 'zu': 0.03, 'unterbreiten': 0.09}",positive,"[0.051282465, 0.12090805, 0.82780945]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Nie ohne Regenschirm - oder warum die Schweiz ein neues Kampfflugzeug braucht. Meine Kolumne heute im Walliser Boten. https://t.co/kOArY1Ae8Q,nie regenschirm warum schweiz neu kampfflugzeug brauchen kolumne heute walliser bieten,,,,,,,,,,,,,,,,,,,,,,"{'Nie': 0, 'ohne': 0.04, 'Regenschirm': 0.06, 'oder': 0.04, 'warum': 0.06, 'die': 1.0, 'Schweiz': 0.09, 'ein': 0, 'neues': 0.08, 'Kampfflugzeug': 0.08, 'braucht': 0.09, 'Meine': 0.25, 'Kolumne': 0.56, 'heute': 0.42, 'im': 0, 'Walliser': 1.0, 'Boten': 0}",positive,"[0.01769888, 0.0021811712, 0.9801199]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die Schweiz benötigt neue Kampfflugzeuge. Doch das 8 Milliarden-Paket #Air2030 ist akut absturzgefährdet und muss deshalb aufgetrennt werden. Es gibt keinen Grund, auch die bodengestützte Luftabwehr einer Volksabstimmung zu unterbreiten. @CVP_PDC https://t.co/iKBqZU09Ke",schweiz benötigen neue kampfflugzeuge milliarden paket air2030 akut absturzgefährdet deshalb auftrennen geben grund bodengestützte luftabwehr volksabstimmung unterbreiten,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.06, 'Schweiz': 0.19, 'benötigt': 0, 'neue': 1.0, 'Kampfflugzeuge': 0, 'Doch': 0.34, 'das': 0, 'Milliarden-Paket': 0.065, 'Air2030': 0.08, 'ist': 0.02, 'akut': 0.06, 'absturzgefährdet': 0.05875, 'und': 0.03, 'muss': 0.02, 'deshalb': 0.03, 'aufgetrennt': 0.09, 'werden': 0, 'Es': 0.02, 'gibt': 0, 'keinen': 0, 'Grund': 0.03, 'auch': 0.03, 'die': 0.06, 'bodengestützte': 0, 'Luftabwehr': 0.04, 'einer': 0, 'Volksabstimmung': 0.03, 'zu': 0.02, 'unterbreiten': 0.05}",negative,"[0.16282192, 0.54864705, 0.288531]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die #Digitalisierung ermöglicht völlig neue Perspektiven für die #Berggebiete. Dabei gilt es aber immer auch, die Grenzen im Auge zu behalten. Die Digitalisierung darf nicht zu neuen Benachteiligungen führen. 
https://t.co/k5eXBCaNNm",digitalisierung ermöglichen völlig neue perspektiven berggebiete dabei gelten immer grenzen auge behalten digitalisierung dürfen neu benachteiligungen fahren,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.05, 'Digitalisierung': 0, 'ermöglicht': 1.0, 'völlig': 0, 'neue': 0.04, 'Perspektiven': 0.1, 'für': 0.09, 'die': 0.05, 'Berggebiete': 0.08, 'Dabei': 0, 'gilt': 0, 'es': 0.03, 'aber': 0.12, 'immer': 0.05, 'auch': 0, 'Grenzen': 0.05, 'im': 0, 'Auge': 0.04, 'zu': 0.03, 'behalten': 0.03, 'darf': 0, 'nicht': 0.03, 'neuen': 0.04, 'Benachteiligungen': 0.09, 'führen': 0.035}",positive,"[0.0016291847, 0.0017708994, 0.9966]",,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"#SmartFarming hat dank #5G ein grosses Potenzial zur Reduktion des Einsatzes von Pflanzenschutzmitteln. Dieses Potenzial der #Digitalisierung muss bei der Umsetzung der vom Parlament beschlossenen Massnahmen genutzt werden. 

https://t.co/jUjxc2mI6Y https://t.co/ixZazl3HZl",smartfarming danken g grosses potenzial reduktion einsatzes pflanzenschutzmitteln potenzial digitalisierung umsetzung parlament beschlossen massnahmen nutzen,,,,,,,,,,,,,,,,,,,,,,,,,"{'SmartFarming': 0.14, 'hat': 0, 'dank': 0.06, 'G': 0, 'ein': 0, 'grosses': 0, 'Potenzial': 0.89, 'zur': 0.05, 'Reduktion': 0, 'des': 0, 'Einsatzes': 0.04, 'von': 0, 'Pflanzenschutzmitteln': 0.12, 'Dieses': 0.28, 'der': 0.07, 'Digitalisierung': 0, 'muss': 0.03, 'bei': 0, 'Umsetzung': 0, 'vom': 0.07, 'Parlament': 0.11, 'beschlossenen': 0.07, 'Massnahmen': 0.1, 'genutzt': 0.25, 'werden': 0}",positive,"[0.00807897, 0.0037274, 0.9881937]",,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Wie smarte Bergdörfer die Potenziale der #Digitalisierung nutzen. Vorstellung des in @_Eusalp entwickelten und durch @EUAlpineSpace unterstützen #SmartVillage-Ansatzes an der #NOERD2021 in Mecklenburg-Vorpommern.

https://t.co/qZ8i2tiMOW",smarte bergdörfer potenziale digitalisierung nutzen vorstellung entwickeln unterstützen smartvillage ansatzes noerd2021 mecklenburg vorpommern,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wie': 0, 'smarte': 0.14, 'Bergdörfer': 0.06, 'die': 0.09, 'Potenziale': 0.57, 'der': 0.09, 'Digitalisierung': 0, 'nutzen': 0.23, 'Vorstellung': 0, 'des': 0, 'in': 0.04, 'entwickelten': 0.08, 'und': 0.04, 'durch': 0, 'unterstützen': 0, 'SmartVillage-Ansatzes': 0.175, 'an': 0, 'NOERD2021': 0.17, 'Mecklenburg-Vorpommern': 0.09}",positive,"[0.003985655, 0.003197812, 0.99281657]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Mobility pricing ist reine Symptombekämpfung. Wirkungsvoller ist die Schaffung von Arbeitsplätzen im ländlichen Raum und die Förderung der Digitalisierung. So können Pendlerströme vermieden und Belastungsspitzen gebrochen werden. https://t.co/Yfx5zHfbDq,mobility pricing reine symptombekämpfung wirkungsvoll schaffung arbeitsplätzen ländlich raum förderung digitalisierung pendlerströme vermeiden belastungsspitzen brechen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mobility': 0.09, 'pricing': 0.08, 'ist': 0.03, 'reine': 0, 'Symptombekämpfung': 0, 'Wirkungsvoller': 0.36, 'die': 0.32, 'Schaffung': 0.16, 'von': 0, 'Arbeitsplätzen': 0.17, 'im': 0, 'ländlichen': 0.06, 'Raum': 0, 'und': 0.04, 'Förderung': 0, 'der': 0.32, 'Digitalisierung': 0, 'So': 0, 'können': 0.03, 'Pendlerströme': 0, 'vermieden': 0.08, 'Belastungsspitzen': 0, 'gebrochen': 0.09, 'werden': 0}",positive,"[0.02123788, 0.010204242, 0.9685579]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Der politische Druck zeigt Wirkung: der Bundesrat will die #Grundversorgung von aktuell 10 auf neu 80 MBit/s anheben. So können die Potenziale der #Digitalisierung auch im #Berggebiet besser genutzt und der digitale Stadt-Land-Graben reduziert werden. 
https://t.co/akDcpVGVRf",politische druck zeigen wirkung bundesrat grundversorgung aktuell neu mbit s anheben potenziale digitalisierung berggebiet gut nutzen digitale stadt land graben reduzieren,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.41, 'politische': 0.05, 'Druck': 0.07, 'zeigt': 0, 'Wirkung': 0.05, 'der': 0.41, 'Bundesrat': 0.02, 'will': 0, 'die': 0.41, 'Grundversorgung': 0, 'von': 0.03, 'aktuell': 0.04, 'auf': 0, 'neu': 0, 'MBit': 0.04, 's': 0.01, 'anheben': 0, 'So': 0, 'können': 0.94, 'Potenziale': 0.32, 'Digitalisierung': 0, 'auch': 0.11, 'im': 0, 'Berggebiet': 0.03, 'besser': 0.11, 'genutzt': 0.07, 'und': 0.76, 'digitale': 0.93, 'Stadt-Land-Graben': 0, 'reduziert': 1.0, 'werden': 0}",negative,"[0.035466027, 0.8164457, 0.14808829]",,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"Was sind #SmartVillages und wie können Bergdörfer im Alpenraum die Potenziale der #Digitalisierung besser nutzen? Wir haben die wichtigsten Erkenntnisse in einem übersichtlichen Flyer zusammengestellt. 
https://t.co/zFbbIRPIR6 https://t.co/XcHOcLXJiz",smartvillages bergdörfer alpenraum potenziale digitalisierung gut nutzen wichtig erkenntnisse übersichtlich flyer zusammenstellen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'sind': 0.03, 'SmartVillages': 0.15, 'und': 0.04, 'wie': 0.04, 'können': 0, 'Bergdörfer': 0.03, 'im': 0, 'Alpenraum': 0.055, 'die': 0.05, 'Potenziale': 0.61, 'der': 0.05, 'Digitalisierung': 0, 'besser': 0.06, 'nutzen': 0.11, 'Wir': 0.06, 'haben': 0.06, 'wichtigsten': 0.05500000000000001, 'Erkenntnisse': 0.06, 'in': 0.05, 'einem': 0, 'übersichtlichen': 0.06, 'Flyer': 0.07, 'zusammengestellt': 0}",positive,"[0.043839063, 0.007445064, 0.9487158]",,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"Der Bundesrat veröffentlicht den vom Parlament geforderten Bericht zur Post. Es gibt noch grossen Handlungsbedarf: Die Grundversorgung muss gestärkt werden (auch dank Digitalisierung) und die Planungen von Post und Kantonen müssen besser abgestimmt werden.
https://t.co/w4nCiKcYaL https://t.co/oKPOmB5VvY",bundesrat veröffentlichen parlament gefordert bericht post geben grossen handlungsbedarf grundversorgung stärken danken digitalisierung planungen post kantonen müssen gut abstimmen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.06, 'Bundesrat': 0.045, 'veröffentlicht': 0, 'den': 0.06, 'vom': 0.06, 'Parlament': 0.04, 'geforderten': 0, 'Bericht': 0, 'zur': 0.53, 'Post': 0.04, 'Es': 0.06, 'gibt': 0, 'noch': 0.08, 'grossen': 0, 'Handlungsbedarf': 0.12, 'Die': 0.06, 'Grundversorgung': 0, 'muss': 1.0, 'gestärkt': 0.64, 'werden': 0, 'auch': 0.77, 'dank': 1.0, 'Digitalisierung': 0.99, 'und': 0.07, 'die': 0.06, 'Planungen': 0.2, 'von': 0, 'Kantonen': 0.11, 'müssen': 1.0, 'besser': 0.06, 'abgestimmt': 0}",positive,"[0.019281533, 0.0061714733, 0.97454697]",,,,,,,,,,,,,positive
