answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,"#EsistZeit für #Inländervorrang bei der Energie!

Erneuerbare Energien fördern.
einheimisches Gewerbe unterstützen.
Energieabhängigkeit abschaffen.
Ja zum #CO2Gesetz! 
#Klimaschutz  @jglpCH https://t.co/vbAbwHoJ1Z",esistzeit inländervorrang energie erneuerbare energien fördern einheimisch gewerbe unterstützen energieabhängigkeit abschaffen ja co2gesetz klimaschutz,,,,,,,,,,,,,,,,"{'EsistZeit': 0, 'für': 0.09, 'Inländervorrang': 0.29, 'bei': 0, 'der': 0.05, 'Energie': 0.06, 'Erneuerbare': 0.77, 'Energien': 0.59, 'fördern': 0.34, 'einheimisches': 0.17, 'Gewerbe': 0, 'unterstützen': 0.34, 'Energieabhängigkeit': 0.07, 'abschaffen': 0.14, 'Ja': 0, 'zum': 0.04, 'CO2Gesetz': 0, 'Klimaschutz': 0.08}",positive,"[0.002443364, 0.002068793, 0.99548787]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,Heute haben wir im #krzh das Energiegesetz verabschiedet. Dies ist ein grosser Meilenstein in Richtung CO2-neutrale Gebäude und damit ein grosser Beitrag für den Klimaschutz. Die 120’000 fossil-betriebenen Heizungen im #KtZH müssen nun durch erneuerbare Heizysteme ersetzt werden. https://t.co/theTnQMrSc,heute krzh energiegesetz verabschieden grosser meilenstein richtung co2 neutral gebäude grosser beitrag klimaschutz fossil betrieben heizungen ktzh müssen erneuerbare heizysteme ersetzen,,,,,,,,,,,,,,,,"{'Heute': 0.02, 'haben': 0.135, 'wir': 0, 'im': 0, 'krzh': 0.02, 'das': 0, 'Energiegesetz': 0.02, 'verabschiedet': 0, 'Dies': 0, 'ist': 0.01, 'ein': 0, 'grosser': 0, 'Meilenstein': 0.06, 'in': 0.04, 'Richtung': 0.02, 'CO2-neutrale': 0, 'Gebäude': 0, 'und': 0.02, 'damit': 0.065, 'Beitrag': 0.03, 'für': 0, 'den': 0.05, 'Klimaschutz': 0.015, 'Die': 0.05, '120’000': 0, 'fossil-betriebenen': 0.01, 'Heizungen': 0, 'KtZH': 0.05, 'müssen': 0.135, 'nun': 0, 'durch': 0, 'erneuerbare': 0.92, 'Heizysteme': 0, 'ersetzt': 1.0, 'werden': 0}",neutral,"[0.6478023, 0.07683072, 0.27536702]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @FelixZRH: Heute konnte ich eine Parlamentarische Initiative für die Errichtung eines Klimafonds zur Förderung erneuerbarer Energie auf…,heute parlamentarische initiative errichtung klimafonds förderung erneuerbarer energie,,,,,,,,,,,,,,,,"{'Heute': 0.04, 'konnte': 0, 'ich': 0.04, 'eine': 0, 'Parlamentarische': 0.16, 'Initiative': 0.16, 'für': 0.08, 'die': 0.05, 'Errichtung': 0.11, 'eines': 0, 'Klimafonds': 0.29000000000000004, 'zur': 0.22, 'Förderung': 0, 'erneuerbarer': 1.0, 'Energie': 0.3, 'auf': 0.31, '…': 0}",positive,"[0.024798403, 0.0068339263, 0.9683677]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"#glp #Klimastrategie #cooldown2014:
1. #Lenkungsabgabe auf nicht erneuerbaren Strom, mit #Kostenwahrheit.
2. Effiziente Gebäude werden zu wichtigen Kraftwerken
3. Auf Strassen bis 2040 ganz ohne fossile Energie fahren.
4. #Transparenz zu #Klimarisiken bei Wirtschaft und Konsum. https://t.co/72FIbSargT",glp klimastrategie cooldown2014 lenkungsabgabe erneuerbaren strom kostenwahrheit effiziente gebäude wichtig kraftwerken strassen ganz fossile energie fahren transparenz klimarisiken wirtschaft konsum,,,,,,,,,,,,,,,,"{'glp': 0.02, 'Klimastrategie': 0.02, 'cooldown2014': 0.05, '1.': 0, 'Lenkungsabgabe': 0.13, 'auf': 0.02, 'nicht': 0, 'erneuerbaren': 1.0, 'Strom': 0, 'mit': 0.04, 'Kostenwahrheit': 0.03, '2.': 0, 'Effiziente': 0.03, 'Gebäude': 0, 'werden': 0, 'zu': 0, 'wichtigen': 0.03, 'Kraftwerken': 0.02, '3.': 0, 'Auf': 0.02, 'Strassen': 0, 'bis': 0, 'ganz': 0, 'ohne': 0.04, 'fossile': 0.04, 'Energie': 0, 'fahren': 0.03, '4.': 0, 'Transparenz': 0.04, 'Klimarisiken': 0.02, 'bei': 0, 'Wirtschaft': 0.01, 'und': 0.01, 'Konsum': 0.01}",negative,"[0.14266436, 0.8375719, 0.01976369]",,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"#GLP #Grüne #SVP sagen, dass E-Voting in ihrer Fraktion kontrovers diskutiert wird. SVP stimmt trotzdem einstimmig ab. Fraktionszwang? #krzh https://t.co/p6ut13NB0S",glp grüne svp sagen e voting fraktion kontrovers diskutieren svp stimmen trotzdem einstimmig ab fraktionszwang krzh,,,,,,,,,,,,,,,,,,,"{'GLP': 0.11, 'Grüne': 0, 'SVP': 0, 'sagen': 0.13, 'dass': 0.08, 'E-Voting': 0, 'in': 0.07, 'ihrer': 0.05, 'Fraktion': 0, 'kontrovers': 0.18, 'diskutiert': 0, 'wird': 0, 'stimmt': 0, 'trotzdem': 0, 'einstimmig': 0.25, 'ab': 0, 'Fraktionszwang': 0.4, 'krzh': 0.93}",neutral,"[0.7698799, 0.095101975, 0.1350181]",,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,"Kriegsmaterialexporte in Konfliktregionen dürfen nicht sein und überschreiten eine rote Linie! (mein Frustgedicht zum WAK-NR-Entscheid)
https://t.co/afzuLlBukf",kriegsmaterialexporte konfliktregionen dürfen überschreiten rote linie frustgedicht wak nr entscheid,,,,,,,,,,,,,,,,,,,,,,"{'Kriegsmaterialexporte': 0.060000000000000005, 'in': 0.04, 'Konfliktregionen': 0.03, 'dürfen': 0, 'nicht': 0.04, 'sein': 0, 'und': 0.04, 'überschreiten': 0, 'eine': 0, 'rote': 0, 'Linie': 0.03, 'mein': 0.05, 'Frustgedicht': 0.14, 'zum': 0.06, 'WAK-NR-Entscheid': 0.26}",negative,"[0.24970849, 0.70783323, 0.04245829]",,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,Die jährliche #Budgetdebatte im #krzh ist in vollem Gang. Die @glpzh unterstützt eine rasche Umsetzung der Digitalisierungsprojekte und die dafür nötigen temporären Ressourcen. Beim Staatsarchiv fordern wir ein reduziertes Stellenwachstum für die zu archivierenden Unterlagen. https://t.co/ft0UW0TVjv,jährlich budgetdebatte krzh voll gang unterstützen rasch umsetzung digitalisierungsprojekte dafür nötig temporär ressourcen beim staatsarchiv fordern reduziert stellenwachstum archivierenden unterlagen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.03, 'jährliche': 0.13, 'Budgetdebatte': 0, 'im': 0, 'krzh': 0.09, 'ist': 0.08, 'in': 0.04, 'vollem': 0.06, 'Gang': 0, 'unterstützt': 1.0, 'eine': 0, 'rasche': 0.35, 'Umsetzung': 0.25, 'der': 0.03, 'Digitalisierungsprojekte': 0.46499999999999997, 'und': 0.1, 'die': 0.03, 'dafür': 0, 'nötigen': 0.05, 'temporären': 0.08, 'Ressourcen': 0.08, 'Beim': 0.04, 'Staatsarchiv': 0.1, 'fordern': 0.23, 'wir': 0, 'ein': 0, 'reduziertes': 0.06, 'Stellenwachstum': 0, 'für': 0.03, 'zu': 0.05, 'archivierenden': 0, 'Unterlagen': 0.07}",positive,"[0.049120553, 0.014287532, 0.9365919]",,,,,,,,,,positive
100.0,100.0,100.0,1.0,positive,@andreashauri Hab Video- und Webconferencing schon am Donnerstag getestet &gt; #StayAtHome: es waren sehr effiziente digitale “Sitzungen“ und hat sogar Spass gemacht. Werde ich auch nach der Coronavirus-Zeit noch mehr nutzen. #Digitalisierungsschub,video webconferencing schon donnerstag testen gt stayathome effiziente digitale sitzungen sogar spass coronavirus zeit mehr nutzen digitalisierungsschub,,,,,,,,,,,,,,,,,,,,,,,,,"{'Hab': 0, 'Video-': 0, 'und': 0, 'Webconferencing': 0, 'schon': 0, 'am': 0, 'Donnerstag': 0.02, 'getestet': 0.06, 'gt': 0.02, 'StayAtHome': 0.11, 'es': 0, 'waren': 0, 'sehr': 0.31, 'effiziente': 1.0, 'digitale': 1.0, '“': 0, 'Sitzungen': 0, 'hat': 0, 'sogar': 0, 'Spass': 0, 'gemacht': 0, 'Werde': 0, 'ich': 0, 'auch': 0, 'nach': 0, 'der': 0, 'Coronavirus-Zeit': 0, 'noch': 0, 'mehr': 0, 'nutzen': 0, 'Digitalisierungsschub': 0}",positive,"[0.001116449, 0.001214913, 0.99766856]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Arbeitsmarkt der Zukunft: Wie die GLP die Verlierer der Digitalisierung retten will https://t.co/eZZM2LjzTI via @NZZ,arbeitsmarkt zukunft glp verlierer digitalisierung retten via,,,,,,,,,,,,,,,,,,,,,,,,,"{'Arbeitsmarkt': 0.06, 'der': 0.13, 'Zukunft': 0.06, 'Wie': 0, 'die': 0.13, 'GLP': 0.13, 'Verlierer': 0, 'Digitalisierung': 0, 'retten': 0.13, 'will': 0, 'via': 1.0}",positive,"[0.2326629, 0.12464305, 0.642694]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@CKernkraft Kernkraft ist ja bekanntlich keine Option aus Gründen des Umweltschutzes (Abbau Uran), der ungelösten Endlagerung und Risiken und der sehr hohen Kosten. Auch die Schweizer Bevölkerung sagte zu einem Ausbau NEIN.",kernkraft ja bekanntlich option gründen umweltschutzes abbau uran ungelösten endlagerung risiken hoch kosten schweizer bevölkerung sagen ausbau nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kernkraft': 0.34, 'ist': 0.37, 'ja': 0.04, 'bekanntlich': 0.21, 'keine': 0, 'Option': 1.0, 'aus': 0, 'Gründen': 0, 'des': 0, 'Umweltschutzes': 0.14500000000000002, 'Abbau': 0, 'Uran': 0, 'der': 0.02, 'ungelösten': 0.09, 'Endlagerung': 0.02, 'und': 0.04, 'Risiken': 0.03, 'sehr': 0.02, 'hohen': 0.02, 'Kosten': 0.02, 'Auch': 0.04, 'die': 0.02, 'Schweizer': 0.03, 'Bevölkerung': 0.03, 'sagte': 0.05, 'zu': 0.03, 'einem': 0, 'Ausbau': 0.03, 'NEIN': 0.06}",negative,"[0.10079992, 0.7374584, 0.16174158]",,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"Es geht bei der #kvi um Moral und Verantwortung gegenüber Menschen, die sich nicht wehren können, wenn Auflagen zu Umweltschutz oder Menschenrechten missachtet werden. Eine simple Busse wie dies der Alibi-Gegenvorschlag vorsieht reicht nicht. Es braucht eine Haftungsklausel. https://t.co/0yhmygNfqn",gehen kvi moral verantwortung gegenüber menschen wehren auflagen umweltschutz menschenrechten missachtet simpel busse alibi gegenvorschlag vorsehen reichen brauchen haftungsklausel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.06, 'geht': 0, 'bei': 0, 'der': 0.05, 'kvi': 0.58, 'um': 0.08, 'Moral': 0, 'und': 0.44, 'Verantwortung': 0.73, 'gegenüber': 0, 'Menschen': 0.12, 'die': 0.05, 'sich': 0, 'nicht': 0.04, 'wehren': 0, 'können': 0, 'wenn': 0, 'Auflagen': 0, 'zu': 0, 'Umweltschutz': 0.060000000000000005, 'oder': 0.07, 'Menschenrechten': 0.05, 'missachtet': 0.15, 'werden': 0, 'Eine': 0, 'simple': 0.05, 'Busse': 0, 'wie': 0, 'dies': 0, 'Alibi-Gegenvorschlag': 0.06, 'vorsieht': 0, 'reicht': 0, 'braucht': 0, 'eine': 0, 'Haftungsklausel': 0.075}",negative,"[0.29941425, 0.42506313, 0.27552268]",,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @glpzh: Die @grunliberale sind die wirtschaftsfreundlichste Partei. 
Das Ranking der @Handelszeitung zeigt, dass Klima- und Umweltschutz…",wirtschaftsfreundlichste partei ranking zeigen klima umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.09, 'sind': 0.1, 'die': 0.09, 'wirtschaftsfreundlichste': 0.09, 'Partei': 0.08, 'Das': 0.09, 'Ranking': 0.17, 'der': 0.09, 'zeigt': 0, 'dass': 0.65, 'Klima-': 0.17, 'und': 0.31, 'Umweltschutz': 0.3, '…': 0}",positive,"[0.0011099677, 0.0009241129, 0.99796593]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Mehr Bürokratie und weniger Umweltschutz im neuen Wassergesetz wegen den Rechts-Konservativen. Mein Leserbrief #krzh
https://t.co/mT8FGoHyf9 https://t.co/Ma1znEce2z",mehr bürokratie wenig umweltschutz neu wassergesetz wegen rechts konservativ leserbrief krzh,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mehr': 0.75, 'Bürokratie': 0.3, 'und': 0.71, 'weniger': 0, 'Umweltschutz': 0.62, 'im': 0, 'neuen': 0.05, 'Wassergesetz': 0.07, 'wegen': 0.29, 'den': 0.02, 'Rechts-Konservativen': 0.05, 'Mein': 0.03, 'Leserbrief': 0.03875000000000001, 'krzh': 0.08}",negative,"[0.00640225, 0.97701454, 0.016583217]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Das waren noch Zeiten, als 1918 über 80% der Vorarlberger Bevölkerung für das Prüfen eines Beitritts von Vorarlberg zur Schweiz stimmten. Die Schweizer wollten leider nicht,  wegen Befürchtungen zum Ausbau der katholischen und deutschsprachigen Landesmehrheit. https://t.co/kbgM0Mxv3x",zeiten vorarlberger bevölkerung prüfen beitritts vorarlberg schweiz stimmen schweizer leider wegen befürchtungen ausbau katholisch deutschsprachig landesmehrheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.04, 'waren': 0, 'noch': 0, 'Zeiten': 0, 'als': 0, 'über': 0.07, 'der': 0.04, 'Vorarlberger': 0, 'Bevölkerung': 0.07, 'für': 0, 'das': 0, 'Prüfen': 0, 'eines': 0, 'Beitritts': 0, 'von': 0, 'Vorarlberg': 0.24, 'zur': 0.16, 'Schweiz': 0.2, 'stimmten': 0, 'Die': 0.04, 'Schweizer': 0.38, 'wollten': 0.28, 'leider': 1.0, 'nicht': 0.81, 'wegen': 0.46, 'Befürchtungen': 0.18, 'zum': 0.16, 'Ausbau': 0.05, 'katholischen': 0.05, 'und': 0.05, 'deutschsprachigen': 0.04, 'Landesmehrheit': 0.04}",negative,"[0.08755623, 0.89305454, 0.019389184]",,,,neutral
100.0,100.0,100.0,0.9,neutral,"RT @liberale_twi: «Die Trinkwasserinitiative fördert eine ökologische und gesunde Landwirtschaft der Zukunft: Sauberes Trinkwasser, gesunde…",trinkwasserinitiative fördern ökologisch gesunden landwirtschaft zukunft sauber trinkwasser gesunden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Die': 0, 'Trinkwasserinitiative': 0, 'fördert': 0, 'eine': 0, 'ökologische': 0, 'und': 0, 'gesunde': 0, 'Landwirtschaft': 0, 'der': 0, 'Zukunft': 0, 'Sauberes': 0, 'Trinkwasser': 0, '…': 0}",positive,"[0.0014581108, 0.0012379311, 0.99730396]",positive
50.0,75.0,57.0,0.0,neutral,"RT @Trinkwasser_ch: Kein einziges der 13 Umweltziele der Landwirtschaftspolitik wurde erreicht. Wir haben ""ein Vogel– und #Insektensterben…",einzig umweltziele landwirtschaftspolitik erreichen vogel insektensterben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kein': 0, 'einziges': 0.3, 'der': 0.17, 'Umweltziele': 0.21, 'Landwirtschaftspolitik': 0.505, 'wurde': 0, 'erreicht': 0.45, 'Wir': 0.07, 'haben': 0.13, 'ein': 0.3, 'Vogel–': 0, 'und': 0.04, 'Insektensterben': 0.03, '…': 0}",positive,"[0.1780112, 0.17406677, 0.64792204]",neutral
100.0,100.0,86.0,0.7,neutral,RT @liberale_twi: «Die #Trinkwasserinitiative ist eine grosse Chance für die Landwirtschaft. Die Initiative unterstützt unsere vielen innov…,trinkwasserinitiative grosse chance landwirtschaft initiative unterstützen innov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Die': 0, 'Trinkwasserinitiative': 0, 'ist': 0, 'eine': 0, 'grosse': 0, 'Chance': 0, 'für': 0, 'die': 0, 'Landwirtschaft': 0, 'Initiative': 0, 'unterstützt': 0, 'unsere': 0, 'vielen': 0, 'innov': 0, '…': 0}",positive,"[0.0015637251, 0.0011863529, 0.9972499]",positive
