answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3439,absa_sentiment_3439,absa_scores_3439,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,sentiment_tb
100.0,100.0,100.0,1.0,negative,"#Kinderbetreuung als ""privaten Markt""? Und das Ganze noch unterfinanziert? Das ist die Idee von Mitte-Rechts im #KantonBern und keine gute Idee. Ich finde: Kinderbetreuung ist Teil des #servicepublic.  https://t.co/Mlc2240H0y",kinderbetreuung privat markt ganze unterfinanziert idee mitte rechts kantonbern gut idee finden kinderbetreuung teil servicepublic,"{'Kinderbetreuung': 0.22, 'als': 0.03, 'privaten': 0.03, 'Markt': 0.03, 'Und': 0.64, 'das': 0.17, 'Ganze': 0.05, 'noch': 0.05, 'unterfinanziert': 0.1, 'Das': 0.07, 'ist': 0.12, 'die': 0.07, 'Idee': 0, 'von': 0, 'Mitte-Rechts': 0.22, 'im': 0, 'KantonBern': 0.06, 'und': 0.64, 'keine': 0, 'gute': 0, 'Ich': 0.06, 'finde': 0, 'Teil': 0.1, 'des': 0, 'servicepublic': 0.21}",neutral,"[0.45621532, 0.3916259, 0.15215869]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.3333333333333333,negative,"@Peter_Staempfli @spfrauenbern (2) Zu meinen 3 Forderungen: Wieso kostenlose #Kinderbetreuung die solidarisch durch Steuern finanziert wird sinnvoll ist, lesen sie hier: https://t.co/Fh8sSldNGT",forderungen wieso kostenlos kinderbetreuung solidarisch steuern finanzieren sinnvoll lesen,"{'Zu': 0.05, 'meinen': 0, 'Forderungen': 0, 'Wieso': 0, 'kostenlose': 1.0, 'Kinderbetreuung': 1.0, 'die': 0, 'solidarisch': 0, 'durch': 0.08, 'Steuern': 0, 'finanziert': 0.25, 'wird': 0, 'sinnvoll': 0, 'ist': 0.07, 'lesen': 0.1, 'sie': 0, 'hier': 0.04}",positive,"[0.027175186, 0.006252852, 0.9665719]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@sarah_gabi_ @natalieimboden @LaeriPatrizia @erz_kantonbern Völlig einverstanden! Wie steht ihr denn aktuell zur Idee von gratis Kinderbetreuung, um den Kanton Bern vorwärts zu bringen @glp_bern @BDP_KantonBern  und @evppev_be @fdp_bern @bernstark? #Innovation #Wirtschaftskraft #Familienpolitik",völlig einverstanden stehen aktuell idee gratis kinderbetreuung kanton bern vorwärts bringen innovation wirtschaftskraft familienpolitik,"{'Völlig': 0, 'einverstanden': 0.05, 'Wie': 0, 'steht': 0, 'ihr': 0, 'denn': 0, 'aktuell': 0.1, 'zur': 0.045, 'Idee': 0, 'von': 0, 'gratis': 1.0, 'Kinderbetreuung': 1.0, 'um': 0, 'den': 0.04, 'Kanton': 0.03, 'Bern': 0.03, 'vorwärts': 0.03, 'zu': 0.05, 'bringen': 0, 'und': 0.04, 'Innovation': 0.06, 'Wirtschaftskraft': 0.060000000000000005, 'Familienpolitik': 0.09}",positive,"[0.016297633, 0.0026011672, 0.9811013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,positive,"@natalieimboden @LaeriPatrizia Gratis #Kinderbetreuung statt #Steuerdumping - ein sehr guter Vorschlag! Ich wäre dafür, dies kantonal zu fordern. Was meinst, du, Natalie? #Familienpolitik",gratis kinderbetreuung statt steuerdumping gut vorschlag dafür kantonal fordern natalie familienpolitik,"{'Gratis': 0.515, 'Kinderbetreuung': 1.0, 'statt': 0.23500000000000001, 'Steuerdumping': 0.08499999999999999, 'ein': 0, 'sehr': 0.04, 'guter': 0, 'Vorschlag': 0, 'Ich': 0.03, 'wäre': 0.03, 'dafür': 0, 'dies': 0, 'kantonal': 0.06, 'zu': 0, 'fordern': 0, 'Was': 0, 'meinst': 0.05, 'du': 0, 'Natalie': 0.04, 'Familienpolitik': 0.06}",positive,"[0.0074727456, 0.0020298378, 0.9904974]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,positive,"@stucki_barbara Danke, dass ihr die Motion unterstützt habt 👍 Ja, die Bundesgelder sind an Bedingungen geknüpft. Es wäre natürlich einfacher, der Kanton Bern würde selbst mehr Mittel in die Kinderbetreuung investieren 😉",danke motion unterstützen ja bundesgelder bedingungen knüpfen natürlich einfach kanton bern mehr mittel kinderbetreuung investieren,"{'Danke': 0.035, 'dass': 0, 'ihr': 0, 'die': 0.12, 'Motion': 0.05, 'unterstützt': 0, 'habt': 0, 'Ja': 0, 'Bundesgelder': 0.1, 'sind': 0.03, 'an': 0, 'Bedingungen': 0.05, 'geknüpft': 0, 'Es': 0, 'wäre': 0.16, 'natürlich': 0, 'einfacher': 0.09, 'der': 0.12, 'Kanton': 0.13, 'Bern': 0.16, 'würde': 0.16, 'selbst': 0, 'mehr': 0.18, 'Mittel': 0, 'in': 0.66, 'Kinderbetreuung': 1.0, 'investieren': 0.11}",neutral,"[0.95079815, 0.02037885, 0.028822994]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@David_Stampfli @natalieimboden @AndreaDeMeuron Jene Regierung, die die Sozialhilfe senken will und jene, die nicht in Kinderbetreuung investieren will damit Eltern arbeiten können ist die gleiche, oder?",jen regierung sozialhilfe senken jen kinderbetreuung investieren eltern arbeiten gleich,"{'Jene': 0, 'Regierung': 0.33, 'die': 0.06, 'Sozialhilfe': 0, 'senken': 0, 'will': 0, 'und': 0.1, 'jene': 0, 'nicht': 0, 'in': 0.89, 'Kinderbetreuung': 1.0, 'investieren': 1.0, 'damit': 0.685, 'Eltern': 0.22, 'arbeiten': 0.17, 'können': 0, 'ist': 0.12, 'gleiche': 0.09, 'oder': 0}",neutral,"[0.7273243, 0.22023426, 0.052441414]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Es gibt ein riesen Bedürfnis nach #Tagesschulen und #Ferienbetreuung im @kanton_bern! Dank der Arbeit der SP-Grossrätinnen @sarah_gabi_, @ManuelaKocher und @MeretSchindler muss der Kanton nun die Fördergelder des Bundes konsequent abholen. Bravo! #Kinderbetreuung #Vereinbarkeit",geben riesen bedürfnis tagesschulen ferienbetreuung danken arbeit sp grossrätinnen kanton fördergelder bundes konsequent abholen bravo kinderbetreuung vereinbarkeit,"{'Es': 0.04, 'gibt': 0, 'ein': 0, 'riesen': 0, 'Bedürfnis': 0, 'nach': 0, 'Tagesschulen': 0.045, 'und': 0.06, 'Ferienbetreuung': 0.06, 'im': 0, 'Dank': 0.07, 'der': 0.09, 'Arbeit': 0.06, 'SP-Grossrätinnen': 0.065, 'muss': 0.05, 'Kanton': 0.07, 'nun': 0, 'die': 0.09, 'Fördergelder': 0, 'des': 0, 'Bundes': 0.08, 'konsequent': 0, 'abholen': 0.08, 'Bravo': 0.67, 'Kinderbetreuung': 1.0, 'Vereinbarkeit': 0.28}",positive,"[0.0056214617, 0.008990446, 0.9853881]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @spkantonbern: *Bezahlbare Kita-Plätze jetzt!* Die SP hat an zwei kantonalen Konsultationen zur externen Kinderbetreuung teilgenommen. K…,bezahlbare kita plätze sp zwei kantonalen konsultationen extern kinderbetreuung teilnehmen k,"{'Bezahlbare': 0, 'Kita-Plätze': 0.05, 'jetzt': 0.04, 'Die': 0.08, 'SP': 0.05, 'hat': 0, 'an': 0, 'zwei': 0.15, 'kantonalen': 0.28, 'Konsultationen': 0.46, 'zur': 0.08, 'externen': 1.0, 'Kinderbetreuung': 1.0, 'teilgenommen': 0.11, 'K': 0.15, '…': 0}",neutral,"[0.985795, 0.004635356, 0.009569617]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Armut zu bekämpfen ist eine präventive Aufgabe. Sie darf nicht der Sozialhilfe überlassen werden! Gemeinde, Städte, Kantone und der Bund müssen endlich gemeinsam handeln und entsprechende Ressourcen sprechen. Z.B. Mit substantiellen Investitionen in #Kinderbetreuung! #Armut https://t.co/CRdNXnCnTb",armut bekämpfen präventive aufgabe dürfen sozialhilfe überlassen gemeinden städte kantone bund müssen endlich gemeinsam handeln entsprechend ressourcen sprechen z b substantiell investitionen kinderbetreuung armut,"{'Armut': 0.18, 'zu': 0.03, 'bekämpfen': 0, 'ist': 0.02, 'eine': 0, 'präventive': 0.03, 'Aufgabe': 0.03, 'Sie': 0, 'darf': 0, 'nicht': 0.02, 'der': 0.04, 'Sozialhilfe': 0.02, 'überlassen': 0.03, 'werden': 0, 'Gemeinde': 0, 'Städte': 0.06, 'Kantone': 0.05, 'und': 0.05, 'Bund': 0, 'müssen': 0.03, 'endlich': 0, 'gemeinsam': 0.06, 'handeln': 0.05, 'entsprechende': 0.04, 'Ressourcen': 0.05, 'sprechen': 0.03, 'Z.B.': 0, 'Mit': 0.13, 'substantiellen': 0.2, 'Investitionen': 0.23, 'in': 0.37, 'Kinderbetreuung': 1.0}",positive,"[0.18192239, 0.10479063, 0.713287]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.75,negative,"Was das Gesundheitspersonal wirklich will:
👉Mehr Lohn
👉Bessere Pikettentschädigung
👉Besserer Personalschlüssel
👉Bessere Arbeitsbedingungen
👉Rentenalter 60

Das zeigt eine Umfrage des @vpodbern

#ProtestwocheGesundheit @MeretSchindler @VPOD_Schweiz 

https://t.co/CRhIaWVWCx",gesundheitspersonal wirklich mehr lohn gut pikettentschädigung gut personalschlüssel gut arbeitsbedingungen rentenalter zeigen umfrage protestwochegesundheit,,,,"{'Was': 0, 'das': 0, 'Gesundheitspersonal': 0.07500000000000001, 'wirklich': 0.02, 'will': 0, 'Mehr': 0.03, 'Lohn': 0, 'Bessere': 0.07, 'Pikettentschädigung': 0, 'Besserer': 0.07, 'Personalschlüssel': 0.05, 'Arbeitsbedingungen': 0.16, 'Rentenalter': 1.0, 'Das': 0.04, 'zeigt': 0, 'eine': 0, 'Umfrage': 0, 'des': 0, 'ProtestwocheGesundheit': 0}",neutral,"[0.93864876, 0.012402547, 0.048948757]",,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,86.0,0.4666666666666666,neutral,"RT @spschweiz: Während die Rechten von GLP bis SVP das Rentenalter erhöhen wollen, sorgen wir uns dafür, dass Menschen über 55 überhaupt no…",recht glp svp rentenalter erhöhen sorgen dafür menschen überhaupt no,,,,"{'Während': 0.27, 'die': 0.49, 'Rechten': 0.32, 'von': 0.11, 'GLP': 0.13, 'bis': 0, 'SVP': 0, 'das': 0.07, 'Rentenalter': 0.705, 'erhöhen': 0, 'wollen': 0.53, 'sorgen': 0.41, 'wir': 0, 'uns': 0, 'dafür': 0, 'dass': 0.07, 'Menschen': 0.07, 'über': 0.07, 'überhaupt': 0, 'no': 0, '…': 0}",positive,"[0.36134055, 0.117445685, 0.52121377]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@cedricwermuth Wie wärs, wenn wir die Renten an die Produktivität koppeln würden statt an die Lebenserwartung? Für jeden Produktivitätszuwachs allgemeines Rentenalter senken.",wärs renten produktivität koppeln statt lebenserwartung jed produktivitätszuwachs allgemein rentenalter senken,,,,"{'Wie': 0, 'wärs': 0.07, 'wenn': 0.09, 'wir': 0, 'die': 0.33, 'Renten': 0.08, 'an': 0, 'Produktivität': 0.08, 'koppeln': 0, 'würden': 0, 'statt': 0.09, 'Lebenserwartung': 0.12, 'Für': 0.25, 'jeden': 0.3, 'Produktivitätszuwachs': 0.08, 'allgemeines': 0.34, 'Rentenalter': 0.37, 'senken': 0}",negative,"[0.4003012, 0.44276822, 0.15693055]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
