answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,sentiment_tb
75.0,100.0,86.0,0.5,neutral,"@wanner_fabio Beim Vaterschaftsurlaub steht die Elternzeit aber leider gar nicht zur Debatte. Bin für Elternzeit aber gegen den neuen Vaterschaftsurlaub da Ausbau der Sozialwerke. Im übrigen finde ich es der Wahnsinn wieviele Frauen sagen sie wären froh, wenn der Mann nach der Geburt mehr",beim vaterschaftsurlaub stehen elternzeit leider gar debatte elternzeit neu vaterschaftsurlaub ausbau sozialwerke übrig finden wahnsinn wieviele frauen sagen froh mann geburt mehr,,,,,,,,,,"{'Beim': 0.03, 'Vaterschaftsurlaub': 0.07, 'steht': 0, 'die': 0.03, 'Elternzeit': 0.065, 'aber': 0.19, 'leider': 1.0, 'gar': 0, 'nicht': 0.82, 'zur': 0.115, 'Debatte': 0, 'Bin': 0, 'für': 0.12, 'gegen': 0.2, 'den': 0.03, 'neuen': 0.12, 'da': 0, 'Ausbau': 0.13, 'der': 0.03, 'Sozialwerke': 0.03, 'Im': 0, 'übrigen': 0, 'finde': 0, 'ich': 0.05, 'es': 0.1, 'Wahnsinn': 0, 'wieviele': 0.065, 'Frauen': 0.04, 'sagen': 0.13, 'sie': 0, 'wären': 0.025, 'froh': 0, 'wenn': 0.05, 'Mann': 0, 'nach': 0.04, 'Geburt': 0.04, 'mehr': 0.03}",positive,"[0.3692337, 0.21045701, 0.42030936]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@phil_liberal @JFZH @JfStadtZH Und gegen einen staatlichen Vaterschaftsurlaub...,staatlich vaterschaftsurlaub,,,,,,,,,,"{'Und': 0.72, 'gegen': 1.0, 'einen': 0, 'staatlichen': 0.78, 'Vaterschaftsurlaub': 0.905, '...': 0}",neutral,"[0.59051716, 0.17577843, 0.23370439]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @mehblau: Wenn Sie das Bild so lesen, sind Sie da überrascht? Wir waren es. Rotgrün war zwar an der Macht, im Wohnungsbau waren sie aber…",bild lesen überraschen rotgrün wohnungsbau,,,,,,,,,,,,,"{'Wenn': 0, 'Sie': 0, 'das': 0, 'Bild': 0, 'so': 0, 'lesen': 0.05, 'sind': 0.01, 'da': 0, 'überrascht': 0.04, 'Wir': 0, 'waren': 0.15, 'es': 0, 'Rotgrün': 0, 'war': 0, 'zwar': 0, 'an': 0, 'der': 0.03, 'Macht': 0.31, 'im': 0, 'Wohnungsbau': 1.0, 'sie': 0, 'aber': 0.7, '…': 0}",neutral,"[0.8322319, 0.15114473, 0.016623365]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,Wunderbares Video -welches zumindest übers Organspenden nachdenken lässt! @swisstransplant http://t.co/umDIhLd2d4 http://t.co/cwUith3fFv,wunderbar video welch zumindest übers organspenden nachdenken lässt,,,,,,,,,,,,,,,,"{'Wunderbares': 0.23, 'Video': 0.09, '-welches': 0, 'zumindest': 0.13, 'übers': 0, 'Organspenden': 0.525, 'nachdenken': 1.0, 'lässt': 0}",positive,"[0.04726738, 0.0036903631, 0.9490422]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Damit auch die Schweiz in der Fortpflanzungsmedizin aufholt - JA zur PID am 14. Juni!  http://t.co/Wxetg0oPSn via @tagesanzeiger,schweiz fortpflanzungsmedizin aufholen ja pid juni via,,,,,,,,,,,,,,,,,,,"{'Damit': 0.14, 'auch': 0, 'die': 0, 'Schweiz': 0.22, 'in': 0.14, 'der': 0, 'Fortpflanzungsmedizin': 0.12, 'aufholt': 0.05, 'JA': 0, 'zur': 0.14, 'PID': 0, 'am': 0, '14.': 0, 'Juni': 0.06, 'via': 0.12}",positive,"[0.105238065, 0.0029824162, 0.89177954]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @JfStadtZH: Die Jungfreisinnigen Stadt Zürich fordern #Steuersenkungen und die sofortige Abschaffung des Nacht- &amp; #Sonntagsarbeitsverbot…,jungfreisinnigen stadt zürich fordern steuersenkungen sofortig abschaffung nacht amp sonntagsarbeitsverbot,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.1, 'Jungfreisinnigen': 0, 'Stadt': 0.09, 'Zürich': 0, 'fordern': 0.76, 'Steuersenkungen': 1.0, 'und': 0.61, 'die': 0.1, 'sofortige': 0, 'Abschaffung': 0.26, 'des': 0, 'Nacht-': 0, 'amp': 0.09, 'Sonntagsarbeitsverbot': 0.0625, '…': 0}",positive,"[0.19832619, 0.3908712, 0.41080263]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @mittelstandsvi: Bis morgen kann noch brieflich Abgestimmt werden. Für eine Steuersenkung für alle Steuerzahlenden ein JA zur #Mittelsta…,morgen brieflich abstimmen steuersenkung all steuerzahlenden ja mittelsta,,,,,,,,,,,,,,,,,,,,,,"{'Bis': 0.18, 'morgen': 0.18, 'kann': 0.14, 'noch': 0.18, 'brieflich': 0.135, 'Abgestimmt': 0, 'werden': 0, 'Für': 0.41, 'eine': 0, 'Steuersenkung': 0.5900000000000001, 'für': 0.41, 'alle': 0, 'Steuerzahlenden': 0.35, 'ein': 0, 'JA': 0, 'zur': 0.18, 'Mittelsta': 0.12, '…': 0}",positive,"[0.0028802135, 0.0017084298, 0.99541134]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @JfStadtZH: Wow! Die @JUSOzh setzt sich für #Steuersenkungen ein!? Dass es das mal noch gibt. Ausnahmsweise unterstützen wir euer Anlieg…,wow setzen steuersenkungen mal geben ausnahmsweise unterstützen anlieg,,,,,,,,,,,,,,,,,,,,,,"{'Wow': 0.43, 'Die': 0, 'setzt': 0, 'sich': 0, 'für': 0, 'Steuersenkungen': 0.45, 'ein': 0, 'Dass': 0.34, 'es': 0, 'das': 0.34, 'mal': 0, 'noch': 0.2, 'gibt': 0, 'Ausnahmsweise': 0.14, 'unterstützen': 0.52, 'wir': 0, 'euer': 0.17, 'Anlieg': 0, '…': 0}",positive,"[0.06300582, 0.018750228, 0.9182439]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@nickglaettli @Rusope1 Gerne - aber nicht zu Gunsten des #BGE  sondern zu Gunsten von allen #Steuersenkungen,gerne gunsten bge gunsten steuersenkungen,,,,,,,,,,,,,,,,,,,,,,"{'Gerne': 0, 'aber': 0.86, 'nicht': 1.0, 'zu': 0, 'Gunsten': 0.5, 'des': 0, 'BGE': 0.11, 'sondern': 0.86, 'von': 0, 'allen': 0, 'Steuersenkungen': 0.12}",neutral,"[0.48793387, 0.11690425, 0.3951618]",,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,RT @themattmueller_: Fakt I ist: Die Jungen haben das illiberale #CO2Gesetz deutlich abgelehnt. Sie wollen marktwirtschaftlichen Klimaschut…,fakt i jung illiberale co2gesetz deutlich ablehnen marktwirtschaftlichen klimaschut,,,,,,,,,,,,,,,,,,,,,,,,,"{'Fakt': 0.04, 'I': 0.03, 'ist': 0.03, 'Die': 0.06, 'Jungen': 0, 'haben': 0.03, 'das': 0, 'illiberale': 0.15, 'CO2Gesetz': 0, 'deutlich': 0, 'abgelehnt': 0, 'Sie': 0, 'wollen': 0.34, 'marktwirtschaftlichen': 1.0, 'Klimaschut': 0.28, '…': 0}",positive,"[0.023828989, 0.0037317507, 0.9724392]",,,,,,,negative
75.0,75.0,71.0,0.35,positive,"RT @Angelika_Ruider: KMU Hero schlägt @spschweiz 😂
Freie Marktwirtschaft: für alle statt für wenige 😁 #langweiligabergut @nau_live @watson_…",kmu hero schlagen freie marktwirtschaft all statt wenig langweiligabergut,,,,,,,,,,,,,,,,,,,,,,,,,"{'KMU': 0.2, 'Hero': 0.19, 'schlägt': 0.56, 'Freie': 1.0, 'Marktwirtschaft': 0.925, 'für': 0.12, 'alle': 0.11, 'statt': 0.14, 'wenige': 0.06, 'langweiligabergut': 0.09, '…': 0}",positive,"[0.0015198912, 0.0012403387, 0.9972397]",,,,,,,positive
50.0,25.0,28.0,-0.15,neutral,Uber wird in Deutschland verboten - so viel zu freier Marktwirtschaft http://t.co/QgsGn7DQ55 http://t.co/fogSNyhhIx,uber deutschland verbieten freier marktwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,"{'Uber': 0.13, 'wird': 0, 'in': 0.04, 'Deutschland': 0.18, 'verboten': 0, 'so': 0.08, 'viel': 0.16, 'zu': 0, 'freier': 0, 'Marktwirtschaft': 0.6799999999999999}",positive,"[0.0045813574, 0.001633464, 0.99378514]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@jungegruene_ch @e_id_referendum Wie kommt ihr eigentlich drauf, dass die UBS oder CS interesse dran hätten einen digitalen Pass rauszugeben? Die haben beide null Interesse dran in Digitalisierung ausserhalb ihres Kerngeschäfts zu investieren..",kommen eigentlich drauf ubs cs interesse dran digital pass rauszugeben beid nullen interesse dran digitalisierung ausserhalb kerngeschäfts investieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wie': 0, 'kommt': 0, 'ihr': 0, 'eigentlich': 0, 'drauf': 0, 'dass': 0.07, 'die': 0.05, 'UBS': 0.05, 'oder': 0.03, 'CS': 0.03, 'interesse': 1.0, 'dran': 0, 'hätten': 0.25, 'einen': 0.08, 'digitalen': 0.08, 'Pass': 0, 'rauszugeben': 0, 'Die': 0.05, 'haben': 0.47, 'beide': 0.46, 'null': 0, 'Interesse': 1.0, 'in': 0.16, 'Digitalisierung': 0, 'ausserhalb': 0.1, 'ihres': 0, 'Kerngeschäfts': 0.060000000000000005, 'zu': 0, 'investieren': 0, '..': 0}",negative,"[0.23815006, 0.73761415, 0.024235724]",,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @JfStadtZH: Hardwork am #jfzretrait! #digitalisierung https://t.co/BgGYMdRI77,hardwork jfzretrait digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Hardwork': 0.15, 'am': 0, 'jfzretrait': 0.39, 'digitalisierung': 1.0}",positive,"[0.08542249, 0.0031496, 0.91142786]",,,,neutral
50.0,75.0,57.0,0.0,negative,"@fabiohasler_ @FDP_Liberalen Naja sie hätten ja fix 100 Mio Dosen erhalten. Sprich 20 Mio mal für die CH behalten, den Rest hätte man verkaufen oder als Entwicklungshilfe verschenken können. 
Danach aus der „Branche“ wieder zurückziehen.",naja ja fixen mio dosen erhalten sprechen mio mal ch behalten rest verkaufen entwicklungshilfe verschenken danach branche zurückziehen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Naja': 0.02, 'sie': 0, 'hätten': 0.04, 'ja': 0, 'fix': 0, '100': 0, 'Mio': 0, 'Dosen': 0, 'erhalten': 0, 'Sprich': 0, '20': 0, 'mal': 0, 'für': 0.03, 'die': 0.04, 'CH': 0.03, 'behalten': 0.03, 'den': 0.04, 'Rest': 0.34, 'hätte': 0, 'man': 0, 'verkaufen': 0, 'oder': 0.12, 'als': 1.0, 'Entwicklungshilfe': 1.0, 'verschenken': 0.24, 'können': 0, 'Danach': 0, 'aus': 0, 'der': 0.04, '„': 0, 'Branche': 0, '“': 0, 'wieder': 0, 'zurückziehen': 0}",neutral,"[0.5785894, 0.3293725, 0.092038125]",neutral
50.0,75.0,57.0,0.0,neutral,"FDP Stadt Zürich fasst Nein Parole zum Gegenvorschlag der 1% Initiative. 
Internationale Entwicklungshilfe ist nicht Aufgabe der Stadt! @mehblau @JfStadtZH",fdp stadt zürich fasst nein parole gegenvorschlag initiative internationale entwicklungshilfe aufgabe stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'FDP': 0.04, 'Stadt': 0.11, 'Zürich': 0, 'fasst': 0, 'Nein': 0.05, 'Parole': 0, 'zum': 0.14, 'Gegenvorschlag': 0.025, 'der': 0.14, '1': 0, 'Initiative': 0.05, 'Internationale': 0.09, 'Entwicklungshilfe': 0.21, 'ist': 0.44, 'nicht': 1.0, 'Aufgabe': 0}",negative,"[0.029489266, 0.944354, 0.026156705]",neutral
