answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3421,absa_sentiment_3421,absa_scores_3421,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"#HändewegvondenFrauenrenten - andere Finanzierungsmöglichkeiten sind da. Frauen schultern viele Belastungen, Lohndiskriminierung beträgt 19% -#chparl Nationalrat debattiert über Rentenalter 65 für Frauen #srf https://t.co/9xHjHTRets",händewegvondenfrauenrenten finanzierungsmöglichkeiten frauen schultern belastungen lohndiskriminierung betragen chparl nationalrat debattieren rentenalter frauen srf,,,,,,,"{'HändewegvondenFrauenrenten': 0.06625, 'andere': 0, 'Finanzierungsmöglichkeiten': 0.055, 'sind': 0.03, 'da': 0, 'Frauen': 0.25, 'schultern': 0, 'viele': 0, 'Belastungen': 0, 'Lohndiskriminierung': 0.07500000000000001, 'beträgt': 0, '19': 0, '-#chparl': 0, 'Nationalrat': 0.08499999999999999, 'debattiert': 0, 'über': 0, 'Rentenalter': 0.7949999999999999, '65': 0, 'für': 0.52, 'srf': 0.17}",neutral,"[0.6191116, 0.048317287, 0.33257112]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,Im Schnellzugtempo drückt die bürgerliche Mehrheit diese unsoziale Reform durch. Ohne substanzielle Kompensationsmassnahmen gibt es keine Rentenaltererhöhung. Wieder sollen die Frauen bezahlen. Nicht mit uns ! Dabei könnten die Negativzinsen der SNB herangezogen werden. https://t.co/X70T9roqTt,schnellzugtempo drücken bürgerliche mehrheit unsozial reform substanzielle kompensationsmassnahmen geben rentenaltererhöhung sollen frauen bezahlen dabei negativzinsen snb herangezogen,,,,,,,"{'Im': 0, 'Schnellzugtempo': 0.01, 'drückt': 0, 'die': 0.01, 'bürgerliche': 0.02, 'Mehrheit': 0.02, 'diese': 0.05, 'unsoziale': 0.03, 'Reform': 0.03, 'durch': 0.01, 'Ohne': 0.2, 'substanzielle': 0.04, 'Kompensationsmassnahmen': 0.07, 'gibt': 0.03, 'es': 0.04, 'keine': 0, 'Rentenaltererhöhung': 0.3425, 'Wieder': 0.04, 'sollen': 0, 'Frauen': 0.02, 'bezahlen': 0.01, 'Nicht': 0.09, 'mit': 0.02, 'uns': 0.02, 'Dabei': 0, 'könnten': 0.05, 'Negativzinsen': 0, 'der': 0.01, 'SNB': 0.02, 'herangezogen': 0.02, 'werden': 0.35}",negative,"[0.02003165, 0.9555479, 0.02442044]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,"RT @spschweiz: .@BaGysi: «Der aktuelle Reformvorschlag ist ein Affront gegenüber den Frauen. Ihr Rentenalter wird erhöht, die Kompensation…",aktuell reformvorschlag affront gegenüber frauen rentenalter erhöhen kompensation,,,,,,,"{'«': 0, 'Der': 0, 'aktuelle': 0, 'Reformvorschlag': 0, 'ist': 0, 'ein': 0, 'Affront': 0, 'gegenüber': 0, 'den': 0, 'Frauen': 0, 'Ihr': 0, 'Rentenalter': 0, 'wird': 0, 'erhöht': 0, 'die': 0, 'Kompensation': 0, '…': 0}",negative,"[0.0636239, 0.89128864, 0.04508742]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @spschweiz: Der Vorschlag der SGK-S zur Erhöhung des Frauenrentenalters ist ein Affront. Frauen erhalten im Schnitt 40 Prozent weniger R…,vorschlag sgk s erhöhung frauenrentenalters affront frauen erhalten schneiden prozent wenig r,,,,,,,"{'Der': 0.45, 'Vorschlag': 0.71, 'der': 0.45, 'SGK-S': 0, 'zur': 0.51, 'Erhöhung': 0, 'des': 0, 'Frauenrentenalters': 0.885, 'ist': 0.29, 'ein': 0, 'Affront': 0.3, 'Frauen': 0.14, 'erhalten': 0.09, 'im': 0, 'Schnitt': 0, '40': 0, 'Prozent': 0.09, 'weniger': 0, 'R': 0.06, '…': 0}",neutral,"[0.58687824, 0.18206671, 0.23105508]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"Ziemlich schräg. #Frauenrentenalter erhöhen, aber Massnahmen zur Besserstellung der Frauen vertagen. so kommt diese Reform nicht gut https://t.co/wkMpG38M92",ziemlich schräg frauenrentenalter erhöhen massnahmen besserstellung frauen vertagen kommen reform gut,,,,,,,"{'Ziemlich': 0, 'schräg': 0, 'Frauenrentenalter': 0.58, 'erhöhen': 0, 'aber': 0.7, 'Massnahmen': 0.23, 'zur': 0.105, 'Besserstellung': 0, 'der': 0.09, 'Frauen': 0.08, 'vertagen': 0, 'so': 0.09, 'kommt': 0, 'diese': 0.08, 'Reform': 0.11, 'nicht': 0.1, 'gut': 0}",negative,"[0.073504515, 0.64633477, 0.28016064]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.7749999999999999,neutral,"absolut unverständlicher Entscheid. ambulante Pflege ist insgesamt kostengünstige Pflege. Dass das EDI die Arbeit der Pflegefachpersonen , zum grossen Teil Frauen, nicht anständig entschädigen will ein Affront ! und das einen Tag nachdem Entscheid zu Frauenrentenalter 65. #nogo https://t.co/RwYArBiPUW",absolut unverständlich entscheid ambulante pflegen insgesamt kostengünstig pflegen edi arbeit pflegefachpersonen grossen teil frauen anständig entschädigen affront tag nachdem entscheid frauenrentenalter nogo,,,,,,,"{'absolut': 0.02, 'unverständlicher': 0.07, 'Entscheid': 1.0, 'ambulante': 0.02, 'Pflege': 0, 'ist': 0.07, 'insgesamt': 0, 'kostengünstige': 0, 'Dass': 0.14, 'das': 0.14, 'EDI': 0, 'die': 0.38, 'Arbeit': 0.06, 'der': 0.38, 'Pflegefachpersonen': 0, 'zum': 0.20500000000000002, 'grossen': 0, 'Teil': 0, 'Frauen': 0.12, 'nicht': 0.03, 'anständig': 0, 'entschädigen': 0.05, 'will': 0, 'ein': 0.14, 'Affront': 0.09, 'und': 0.09, 'einen': 0, 'Tag': 0, 'nachdem': 0.51, 'zu': 0.03, 'Frauenrentenalter': 0.4225, '65.': 0, 'nogo': 0}",neutral,"[0.91611797, 0.029276881, 0.05460521]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,Schon wieder ein Tabu-Bruch. Gestern Diskussion in der Sozialkommission des Nationalrats zu Rentenkürzungen in der 2. Säule. Heute will USB-Ermotti Rentenalter massiv erhöhen #nogo https://t.co/cIa0MiRIfQ,schon tabu bruch gestern diskussion sozialkommission nationalrats rentenkürzungen säule heute usb ermotti rentenalter massiv erhöhen nogo,,,,,,,"{'Schon': 0, 'wieder': 0, 'ein': 0, 'Tabu-Bruch': 0.14, 'Gestern': 0.08, 'Diskussion': 0.17, 'in': 0.04, 'der': 0.51, 'Sozialkommission': 0.07500000000000001, 'des': 0, 'Nationalrats': 0.065, 'zu': 0.57, 'Rentenkürzungen': 0.11, '2.': 0, 'Säule': 0.08, 'Heute': 0.15, 'will': 0, 'USB-Ermotti': 0, 'Rentenalter': 0.685, 'massiv': 0, 'erhöhen': 0, 'nogo': 0}",positive,"[0.09320178, 0.07913425, 0.827664]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @spschweiz: Daran werden wir die Neuauflage der Rentenreform messen: Erhalt des Rentenniveaus, kein Rentenalter über 65, keine Erhöhung…",daran neuauflage rentenreform messen erhalt rentenniveaus rentenalter erhöhung,,,,,,,"{'Daran': 0, 'werden': 0.07, 'wir': 0, 'die': 0.14, 'Neuauflage': 0.04, 'der': 0.14, 'Rentenreform': 0.09, 'messen': 0.13, 'Erhalt': 0, 'des': 0, 'Rentenniveaus': 0.1, 'kein': 0.57, 'Rentenalter': 0.5599999999999999, 'über': 0.29, '65': 0, 'keine': 0, 'Erhöhung': 0.65, '…': 0}",positive,"[0.16176145, 0.026163975, 0.8120746]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Zuerst Berset wegputschen, dann Plan B der Rechten: Rentenalter erhöhen, Renten kürzen. Darum unbedingt 2 mal JA @RentenreformJa https://t.co/yWixofv6e6",zuerst berset wegputschen plan b recht rentenalter erhöhen renten kürzen darum unbedingt mal ja,,,,,,,"{'Zuerst': 0.13, 'Berset': 0.19, 'wegputschen': 0.15, 'dann': 0.12, 'Plan': 0.12, 'B': 0.07, 'der': 0.05, 'Rechten': 0, 'Rentenalter': 0.10500000000000001, 'erhöhen': 0, 'Renten': 0.16, 'kürzen': 0, 'Darum': 0, 'unbedingt': 0, '2': 0, 'mal': 0, 'JA': 0}",positive,"[0.29672864, 0.037286684, 0.66598463]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,25.0,28.0,-0.15,negative,"RT @spschweiz: Der Plan B zur #AV2020 (höheres Rentenalter und tiefere Renten) ist nicht nur unsozial, sondern auch unrealistisch. https://…",plan b av2020 hoch rentenalter tief renten unsozial unrealistisch,,,,,,,"{'Der': 0, 'Plan': 0.19, 'B': 0.12, 'zur': 0, 'AV2020': 0.35, 'höheres': 1.0, 'Rentenalter': 0.895, 'und': 0.61, 'tiefere': 0, 'Renten': 0.37, 'ist': 0.22, 'nicht': 0.08, 'nur': 0.06, 'unsozial': 0, 'sondern': 0.07, 'auch': 0.05, 'unrealistisch': 0.29}",positive,"[0.30276874, 0.16733333, 0.5298979]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @spschweiz: Smartvote entlarvt: 81% der FDP/SVP-Parlamentarier wollen Rentenalter 67. Wer das nicht will, stimmt JA zu #AV2020. https://…",smartvote entlarven fdp svp parlamentarier rentenalter wer stimmen ja av2020,,,,,,,"{'Smartvote': 0.12, 'entlarvt': 0, '81': 0, 'der': 0, 'FDP': 0.07, 'SVP-Parlamentarier': 0.35000000000000003, 'wollen': 0.2, 'Rentenalter': 0.845, '67.': 0, 'Wer': 0.09, 'das': 0.18, 'nicht': 0.06, 'will': 0, 'stimmt': 0, 'JA': 0, 'zu': 0.06, 'AV2020.': 0}",positive,"[0.40697965, 0.014970656, 0.57804966]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"bei den Fakten bleiben @ignaziocassis  #AV2020 der AHV-Zuschlag ist über Lohnprozente finanziert, nicht über Erhöhung Frauenrentenalter",fakten bleiben av2020 ahv zuschlag lohnprozente finanzieren erhöhung frauenrentenalter,,,,,,,"{'bei': 0, 'den': 0.07, 'Fakten': 0.06, 'bleiben': 0, 'AV2020': 0.09, 'der': 0.07, 'AHV-Zuschlag': 0.12, 'ist': 0.1, 'über': 0, 'Lohnprozente': 0.22500000000000003, 'finanziert': 0.24, 'nicht': 1.0, 'Erhöhung': 0, 'Frauenrentenalter': 0.48749999999999993}",neutral,"[0.9296581, 0.017316276, 0.053025663]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,71.0,0.15,neutral,"auch Juso sind gut beraten, eine Gesamtbilanz zu ziehen und nicht nur Frauenrentenalter anzuschauen https://t.co/Dj8ETIKNgb",juso gut beraten gesamtbilanz ziehen frauenrentenalter anschauen,,,,,,,"{'auch': 0.03, 'Juso': 0.11, 'sind': 0.06, 'gut': 0, 'beraten': 0.05, 'eine': 0, 'Gesamtbilanz': 0.12, 'zu': 0.05, 'ziehen': 0, 'und': 0.05, 'nicht': 0.09, 'nur': 0, 'Frauenrentenalter': 0.84, 'anzuschauen': 0.1975}",neutral,"[0.5555771, 0.0103315795, 0.4340913]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,86.0,0.4333333333333333,neutral,"RT @spschweiz: NR hält an Rentenalter 67 fest. Jetzt sollte wirklich allen klar sein, dass die SR-Variante die einzig akzeptable Lösung ist…",nr halten rentenalter fest sollen wirklich klaren sr variante einzig akzeptabel lösung,,,,,,,"{'NR': 0, 'hält': 0, 'an': 0, 'Rentenalter': 0.31, '67': 0, 'fest': 0, 'Jetzt': 0.07, 'sollte': 0.03, 'wirklich': 0.03, 'allen': 0, 'klar': 0.05, 'sein': 0, 'dass': 0.05, 'die': 0.02, 'SR-Variante': 0, 'einzig': 0.04, 'akzeptable': 0.03, 'Lösung': 0.09, 'ist': 0.03, '…': 0}",positive,"[0.01990007, 0.0031252322, 0.9769747]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Rentenalter 67 ist faktisch eine Rentenkürzung. https://t.co/E2eFg9AsNn,rentenalter faktisch rentenkürzung,,,,,,,"{'Rentenalter': 0.365, '67': 0, 'ist': 1.0, 'faktisch': 0.12, 'eine': 0, 'Rentenkürzung': 0.22}",neutral,"[0.46519378, 0.4274613, 0.10734485]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"@SVP will der #AHV Einnahmen vorenthalten und gleichzeitig antidemokratischen Mechanismus mit Rentenaltererhöhung, Rentenalter 67",ahv einnahmen vorenthalten gleichzeitig antidemokratischen mechanismus rentenaltererhöhung rentenalter,,,,,,,"{'will': 0, 'der': 0.34, 'AHV': 0.08, 'Einnahmen': 0, 'vorenthalten': 0, 'und': 0.06, 'gleichzeitig': 0, 'antidemokratischen': 0, 'Mechanismus': 0.32, 'mit': 0.41, 'Rentenaltererhöhung': 0.47, 'Rentenalter': 0.29000000000000004, '67': 0}",positive,"[0.1965484, 0.27106097, 0.53239065]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,"Nationalrat beschliesst Frauenrentenalter 65. Rentenverbesserungen für Frauen nötig,  denn Lohngleichheit ist nicht erreicht #Altersvorsorge",nationalrat beschliesst frauenrentenalter rentenverbesserungen frauen nötigen lohngleichheit erreichen altersvorsorge,,,,,,,"{'Nationalrat': 0.22999999999999998, 'beschliesst': 0.14, 'Frauenrentenalter': 0.375, '65.': 0, 'Rentenverbesserungen': 0.21500000000000002, 'für': 0.05, 'Frauen': 0.11, 'nötig': 0.07, 'denn': 0, 'Lohngleichheit': 0.30000000000000004, 'ist': 0, 'nicht': 0.17, 'erreicht': 0.58, 'Altersvorsorge': 1.0}",negative,"[0.42181408, 0.45165607, 0.12652989]",,,,,,,,,,,,,"{'Nationalrat': 0.02, 'beschliesst': 0.07, 'Frauenrentenalter': 0.035, '65.': 0, 'Rentenverbesserungen': 0.06, 'für': 0.03, 'Frauen': 0.03, 'nötig': 0.06, 'denn': 0, 'Lohngleichheit': 0.7, 'ist': 0, 'nicht': 1.0, 'erreicht': 0.62, 'Altersvorsorge': 0.08}",negative,"[0.0029155463, 0.9914418, 0.005642652]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,Ein höheres Rentenalter muss Tabu sein. Schaut euch doch Realität in der Arbeitswelt an. Wieviele Stellen gibt es... http://t.co/pPH8BqRQRG,hoch rentenalter tabu schauen realität arbeitswelt wieviele stellen geben,,,,,,,"{'Ein': 0.12, 'höheres': 0.31, 'Rentenalter': 0.48, 'muss': 0, 'Tabu': 0, 'sein': 0, 'Schaut': 0, 'euch': 0, 'doch': 0, 'Realität': 0.2, 'in': 0.12, 'der': 0.1, 'Arbeitswelt': 0.1, 'an': 0, 'Wieviele': 0.125, 'Stellen': 0, 'gibt': 0.11, 'es': 0, '...': 0}",negative,"[0.34452736, 0.58489984, 0.070572875]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,25.0,28.0,-0.15,neutral,Die Erhöhung der AHV-Renten ist ein grosser Schritt. Die Erhöhung des Frauenrentenalters muss zwingend endlich... http://t.co/IPdUfHfXRy,erhöhung ahv renten grosser schritt erhöhung frauenrentenalters zwingen endlich,,,,,,,"{'Die': 0.15, 'Erhöhung': 0.6, 'der': 0.15, 'AHV-Renten': 0, 'ist': 0.23, 'ein': 0, 'grosser': 0, 'Schritt': 0.2, 'des': 0, 'Frauenrentenalters': 0.52, 'muss': 0, 'zwingend': 0, 'endlich': 0, '...': 0}",positive,"[0.20601748, 0.061271533, 0.73271096]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Eine Verdoppelung des Vaterschaftsurlaubs beim Bund ist das Minimum @pvbapc zudem braucht es weitere Fortschritte für die Vereinbarkeit von Beruf und Privatleben und Familie https://t.co/xCchDfcvql,verdoppelung vaterschaftsurlaubs beim bund minimum zudem brauchen weit fortschritte vereinbarkeit beruf privatleben familie,,,,,,,,,,"{'Eine': 0, 'Verdoppelung': 0.4, 'des': 0, 'Vaterschaftsurlaubs': 0.935, 'beim': 0.21, 'Bund': 0, 'ist': 0.11, 'das': 0, 'Minimum': 0.63, 'zudem': 0, 'braucht': 0, 'es': 0.11, 'weitere': 0.08, 'Fortschritte': 0.24, 'für': 0, 'die': 0.13, 'Vereinbarkeit': 0, 'von': 0, 'Beruf': 0, 'und': 0.06, 'Privatleben': 0.07500000000000001, 'Familie': 0.09}",positive,"[0.4082658, 0.02348469, 0.5682496]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
