answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3429,absa_sentiment_3429,absa_scores_3429,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3439,absa_sentiment_3439,absa_scores_3439,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"RT @spschweiz: Smartvote entlarvt: 81% der FDP/SVP-Parlamentarier wollen Rentenalter 67. Wer das nicht will, stimmt JA zu #AV2020. https://…",smartvote entlarven fdp svp parlamentarier rentenalter wer stimmen ja av2020,,,,,,,"{'Smartvote': 0.12, 'entlarvt': 0, 'der': 0, 'FDP': 0.07, 'SVP-Parlamentarier': 0.35000000000000003, 'wollen': 0.2, 'Rentenalter': 0.845, '67.': 0, 'Wer': 0.09, 'das': 0.18, 'nicht': 0.06, 'will': 0, 'stimmt': 0, 'JA': 0, 'zu': 0.06, 'AV2020.': 0}",positive,"[0.40697965, 0.014970656, 0.57804966]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,hab ich das in Live-Berichterstattung richtig gesehen: nur SP-SR-Kandidatin @MeierWinterthur ist gegen eine Rentenaltererhöhung? @landbote,live berichterstattung richtig sehen sp sr kandidatin rentenaltererhöhung,,,,,,,"{'hab': 0, 'ich': 0.14, 'das': 0.19, 'in': 0.26, 'Live-Berichterstattung': 0.125, 'richtig': 0, 'gesehen': 0, 'nur': 0.43, 'SP-SR-Kandidatin': 0, 'ist': 0.4, 'gegen': 0.67, 'eine': 0, 'Rentenaltererhöhung': 0.7175}",neutral,"[0.83695924, 0.04860176, 0.11443894]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @spschweiz: Ja zu AHVplus – Nein zu Rentenkürzungen und Rentenalter 67! https://t.co/p5iMtpVgNu https://t.co/hB31Vsylfi,ja ahvplus nein rentenkürzungen rentenalter,,,,,,,"{'Ja': 0.18, 'zu': 0, 'AHVplus': 0.48, '–': 0, 'Nein': 0, 'Rentenkürzungen': 0, 'und': 0, 'Rentenalter': 0}",positive,"[0.014461422, 0.0044649174, 0.98107374]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,"Bundesrat ist gegen einen 2-wöchigen Vaterschaftsurlaub. Der @landbote lädt zu einem Anlass, an dem NUR Männer auftreten. Und es gibt echt noch Leute, die fragen, weshalb es den #Frauenstreik19 braucht?",bundesrat wöchigen vaterschaftsurlaub laden anlass männer auftreten geben echt leute fragen weshalb frauenstreik19 brauchen,,,,,,,,,,"{'Bundesrat': 0.735, 'ist': 0.07, 'gegen': 1.0, 'einen': 0.57, '2-wöchigen': 0.32, 'Vaterschaftsurlaub': 0.6799999999999999, 'Der': 0.05, 'lädt': 0, 'zu': 0.08, 'einem': 0, 'Anlass': 0, 'an': 0.04, 'dem': 0.065, 'NUR': 0.05, 'Männer': 0.1, 'auftreten': 0, 'Und': 0.06, 'es': 0.07, 'gibt': 0.07, 'echt': 0, 'noch': 0.07, 'Leute': 0.09, 'die': 0.05, 'fragen': 0, 'weshalb': 0, 'den': 0.05, 'Frauenstreik19': 0, 'braucht': 0}",neutral,"[0.7589768, 0.18745703, 0.0535661]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"ich habe mit dem @landbote über den Klimastreik, Vaterschaftsurlaub, ungerechtfertigte Steuerprivilegien und die laufende Session gesprochen. @spwinti https://t.co/r1h8SWwmfQ",klimastreik vaterschaftsurlaub ungerechtfertigte steuerprivilegien laufend session sprechen,,,,,,,,,,"{'ich': 0.15, 'habe': 0, 'mit': 0, 'dem': 0.15, 'über': 0, 'den': 0.12, 'Klimastreik': 0.45999999999999996, 'Vaterschaftsurlaub': 0.825, 'ungerechtfertigte': 0.83, 'Steuerprivilegien': 0.265, 'und': 0.72, 'die': 0.12, 'laufende': 0.28, 'Session': 0.14, 'gesprochen': 0}",neutral,"[0.853899, 0.117234275, 0.02886676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
25.0,25.0,14.0,-0.425,neutral,"@Blickch Gute Ansätze @PirminBischof. Wie wäre es mit minimalem Steuersatz für Unternehmen? Das würde gefährlicher Steuerwettbewerb eindämmen und Vaterschaftsurlaub, Prämienverbilligung, bezahlbare Kinderbetreuung  etc. auf lange Frist finanzieren.",gut ansätze minimal steuersatz unternehmen gefährlich steuerwettbewerb eindämmen vaterschaftsurlaub prämienverbilligung bezahlbare kinderbetreuung etc lang frist finanzieren,"{'Gute': 0, 'Ansätze': 0.03, 'Wie': 0, 'wäre': 0.12, 'es': 0, 'mit': 0, 'minimalem': 0, 'Steuersatz': 0.045, 'für': 0, 'Unternehmen': 0, 'Das': 0.03, 'würde': 0.12, 'gefährlicher': 0.07, 'Steuerwettbewerb': 0.05, 'eindämmen': 0, 'und': 0.08, 'Vaterschaftsurlaub': 0.08, 'Prämienverbilligung': 0.09, 'bezahlbare': 0, 'Kinderbetreuung': 1.0, 'etc.': 0, 'auf': 0, 'lange': 0.02, 'Frist': 0, 'finanzieren': 0.1}",positive,"[0.00077983557, 0.0011724315, 0.9980477]",,,,,,,"{'Gute': 0, 'Ansätze': 0.03, 'Wie': 0, 'wäre': 0.03, 'es': 0, 'mit': 0, 'minimalem': 0, 'Steuersatz': 0.065, 'für': 0, 'Unternehmen': 0, 'Das': 0.03, 'würde': 0.03, 'gefährlicher': 0.16, 'Steuerwettbewerb': 0.095, 'eindämmen': 0, 'und': 0.09, 'Vaterschaftsurlaub': 0.665, 'Prämienverbilligung': 0.07, 'bezahlbare': 0, 'Kinderbetreuung': 0.14, 'etc.': 0, 'auf': 0, 'lange': 0.02, 'Frist': 0, 'finanzieren': 0.38}",positive,"[0.15404364, 0.36541197, 0.48054442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,1Mrd für Olympia und kein Geld für Vaterschaftsurlaub? Ist der 18. Oktober der neue 1. April?,1mrd olympia geld vaterschaftsurlaub oktober neue april,,,,,,,,,,"{'1Mrd': 0, 'für': 0.38, 'Olympia': 0, 'und': 0.28, 'kein': 0.37, 'Geld': 0.19, 'Vaterschaftsurlaub': 0.595, 'Ist': 0.72, 'der': 0.13, '18.': 0, 'Oktober': 0.26, 'neue': 0.08, '1.': 0, 'April': 0.09}",neutral,"[0.87371093, 0.11184923, 0.014439856]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Weil wir das 21. Jahrhundert schreiben: Initiative für #Vaterschaftsurlaub jetzt unterzeichnen.  https://t.co/2Ch5IQFjoG,jahrhundert schreiben initiative vaterschaftsurlaub unterzeichnen,,,,,,,,,,"{'Weil': 0.13, 'wir': 0, 'das': 0, '21.': 0, 'Jahrhundert': 0.35, 'schreiben': 0, 'Initiative': 1.0, 'für': 0, 'Vaterschaftsurlaub': 1.0, 'jetzt': 0.64, 'unterzeichnen': 0.99}",positive,"[0.10533119, 0.0136066, 0.8810622]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"gschämig: Der Nationalrat lehnt einen zweiwöchigen Vaterschaftsurlaub ab - mit Stimmen aus der selbsternannten ""Familienpartei"" @CVP_PDC",gschämig nationalrat lehnen zweiwöchigen vaterschaftsurlaub ab stimmen selbsternannten familienpartei,,,,,,,,,,"{'gschämig': 0, 'Der': 0.06, 'Nationalrat': 0.09, 'lehnt': 0.29, 'einen': 0.11, 'zweiwöchigen': 0, 'Vaterschaftsurlaub': 0.36, 'ab': 0, 'mit': 0.06, 'Stimmen': 0, 'aus': 0, 'der': 0.06, 'selbsternannten': 0, 'Familienpartei': 0.05}",negative,"[0.4427931, 0.4578263, 0.09938061]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,die Pensionskassen-Renten werden sinken.Das muss mit 10 Prozent mehr AHV kompensiert werden. @andrisilbi_ https://t.co/inPGGS3doB,pensionskassen renten sinken prozent mehr ahv kompensieren,,,,,,,,,,,,,"{'die': 0, 'Pensionskassen-Renten': 0.09, 'werden': 0.07, 'sinken': 0, 'Das': 0, 'muss': 0.03, 'mit': 0.1, 'Prozent': 0.14, 'mehr': 0.15, 'AHV': 1.0, 'kompensiert': 0.1}",negative,"[0.20464116, 0.6693959, 0.12596293]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,positive,mehr Genfer Grosszügigkeit statt Zürcher Zynismus. 1000 Sans-Papiers konnten dank Operation Papyrus einen Aufenthaltsstatus erhalten. Weiter so! https://t.co/tgQmh0zPM9,mehr genfer grosszügigkeit statt zürcher zynismus sans papiers danken operation papyrus aufenthaltsstatus erhalten weit,,,,,,,,,,,,,,,,"{'mehr': 0.06, 'Genfer': 0.04, 'Grosszügigkeit': 0.07, 'statt': 0.04, 'Zürcher': 0, 'Zynismus': 0.12, 'Sans-Papiers': 0, 'konnten': 0, 'dank': 0.16999999999999998, 'Operation': 0.08, 'Papyrus': 0.06, 'einen': 0, 'Aufenthaltsstatus': 1.0, 'erhalten': 1.0, 'Weiter': 0, 'so': 0}",positive,"[0.001656859, 0.0011696463, 0.9971734]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @cedricwermuth: ""...Unregelmässigkeiten bei der Protokollierung des Einbürgerungsgesprächs gegeben und die Tonbandaufnahmen seien nicht…",unregelmässigkeiten protokollierung einbürgerungsgesprächs geben tonbandaufnahmen,,,,,,,,,,,,,,,,,,,"{'...': 0, 'Unregelmässigkeiten': 0.25, 'bei': 0, 'der': 0.09, 'Protokollierung': 0.22, 'des': 0, 'Einbürgerungsgesprächs': 1.0, 'gegeben': 0, 'und': 0.23, 'die': 0.09, 'Tonbandaufnahmen': 0.2, 'seien': 0, 'nicht': 0.08, '…': 0}",neutral,"[0.6332936, 0.33877692, 0.027929423]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @StadtWinterthur: Klares Ja zur Einbürgerungsvorlage https://t.co/EH0jfhxjY7,klar ja einbürgerungsvorlage,,,,,,,,,,,,,,,,,,,"{'Klares': 0.48, 'Ja': 0, 'zur': 0.395, 'Einbürgerungsvorlage': 1.0}",positive,"[0.051504042, 0.02150369, 0.9269923]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @spzuerich: Einbürgerungen: ein Gewinn für alle Beteiligten https://t.co/M5tVMUcn1N,einbürgerungen gewinn all beteiligen,,,,,,,,,,,,,,,,,,,"{'Einbürgerungen': 0.94, 'ein': 0, 'Gewinn': 0, 'für': 0.1, 'alle': 0.14, 'Beteiligten': 0.3}",positive,"[0.0015534788, 0.0010547427, 0.9973917]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"RT @sibylleforrer: Das kann nicht ernsthaft noch diskussionswürdig sein, oder? Das ist ja ""gschämig"". Ja zur erleichterten Einbürgerung! @s…",ernsthaft diskussionswürdig ja gschämig ja erleichtern einbürgerung,,,,,,,,,,,,,,,,,,,"{'Das': 0, 'kann': 0.04, 'nicht': 0, 'ernsthaft': 0, 'noch': 0, 'diskussionswürdig': 0.065, 'sein': 0, 'oder': 0, 'ist': 0, 'ja': 0, 'gschämig': 0, 'Ja': 0, 'zur': 0.25, 'erleichterten': 0, 'Einbürgerung': 1.0, '…': 0}",positive,"[0.00087927777, 0.0012160052, 0.9979048]",,,,,,,,,,,,,,,,,,,,,,positive
25.0,0.0,14.0,-0.5,neutral,"RT @spwinti: Aus den Räten: Einheitliche Einbürgerungen, mehr Handlungsspielraum für das Universitätsspital und blutige Ge... https://t.co/…",räten einheitliche einbürgerungen mehr handlungsspielraum universitätsspital blutige ge,,,,,,,,,,,,,,,,,,,"{'Aus': 0, 'den': 0.06, 'Räten': 0.16, 'Einheitliche': 0, 'Einbürgerungen': 1.0, 'mehr': 0.12, 'Handlungsspielraum': 0.135, 'für': 0.07, 'das': 0, 'Universitätsspital': 0.19, 'und': 0.09, 'blutige': 0.15, 'Ge': 0, '...': 0}",positive,"[0.0046216166, 0.0025976372, 0.99278075]",,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"so viel zum Thema #Frauenwahl. Die @grunliberale lehnen einen Budgetantrag ab, der Massnahmen zur Gleichstellung (ua Vereinbarkeit Familie/Beruf, Lohngleichheit...) stärken wollte. #darumstarkeSP
@spschweiz @ParlCH",thema frauenwahl lehnen budgetantrag ab massnahmen gleichstellung ua vereinbarkeit familie beruf lohngleichheit stärken darumstarkesp,,,,,,,,,,,,,,,,,,,,,,"{'so': 0.03, 'viel': 0.04, 'zum': 0.07, 'Thema': 0, 'Frauenwahl': 0.11249999999999999, 'Die': 0.09, 'lehnen': 0, 'einen': 0.04, 'Budgetantrag': 0, 'ab': 0, 'der': 0.09, 'Massnahmen': 0.14, 'zur': 0.07, 'Gleichstellung': 0.05, 'ua': 0, 'Vereinbarkeit': 0, 'Familie': 0.13, 'Beruf': 0, 'Lohngleichheit': 0.705, '...': 0, 'stärken': 0.11, 'wollte': 0.05, 'darumstarkeSP': 0}",positive,"[0.039224736, 0.0022806402, 0.95849466]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @jacquelinefehr: Es gibt auch keine Alternative zur Lohngleichheit. Deshalb: Pro 25% Reduktion der Lohndifferenz zw. Frauen und Männern…,geben alternative lohngleichheit deshalb pro reduktion lohndifferenz zw frauen männern,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.1, 'gibt': 0, 'auch': 0.24, 'keine': 0, 'Alternative': 0.38, 'zur': 0.33999999999999997, 'Lohngleichheit': 1.0, 'Deshalb': 0.23, 'Pro': 0, 'Reduktion': 0.14, 'der': 0.09, 'Lohndifferenz': 0.13, 'zw': 0, 'Frauen': 0.07, 'und': 0.07, 'Männern': 0.08, '…': 0}",positive,"[0.4124654, 0.09693435, 0.49060032]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @nmasshardt: #Gleichstellung jetzt! Hier das Manifest unterschreiben: https://t.co/RiACTkdQPR   Endlich #Lohngleichheit, Anerkennung all…",gleichstellung manifest unterschreiben endlich lohngleichheit anerkennung all,,,,,,,,,,,,,,,,,,,,,,"{'Gleichstellung': 0.35, 'jetzt': 0.06, 'Hier': 0.07, 'das': 0, 'Manifest': 0.1, 'unterschreiben': 0.08, 'Endlich': 0.6, 'Lohngleichheit': 0, 'Anerkennung': 1.0, 'all': 0.27, '…': 0}",positive,"[0.008675948, 0.0022254917, 0.98909855]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"wurde heute zum wiederholten Mal von 17-jährigen Schülerinnen gefragt, wann denn nun endlich die #Lohngleichheit erreicht werde. Geht es nach der männlichen, bürgerlichen Mehrheit im #Ständerat: am St. Nimmerleinstag. https://t.co/BlYVxzo0E5",heute wiederholen mal jährig schülerinnen fragen wann endlich lohngleichheit erreichen gehen männlich bürgerlich mehrheit ständerat st nimmerleinstag,,,,,,,,,,,,,,,,,,,,,,"{'wurde': 0, 'heute': 0.06, 'zum': 0.12000000000000001, 'wiederholten': 0, 'Mal': 0, 'von': 0, '17-jährigen': 0.02, 'Schülerinnen': 0, 'gefragt': 0.16, 'wann': 0.09, 'denn': 0, 'nun': 0, 'endlich': 0, 'die': 0.04, 'Lohngleichheit': 0, 'erreicht': 0.17, 'werde': 0, 'Geht': 0, 'es': 1.0, 'nach': 0, 'der': 0.04, 'männlichen': 0.11, 'bürgerlichen': 0, 'Mehrheit': 0.1, 'im': 0, 'Ständerat': 0.06, 'am': 0, 'St.': 0, 'Nimmerleinstag': 0.05500000000000001}",neutral,"[0.7797904, 0.04187027, 0.17833929]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,"Es wäre nicht einfach nett, den gleichen Lohn zu erhalten, sondern es ist unser verfassungsmässiges Recht! #frauenstreik #Lohngleichheit",einfach nett gleich lohn erhalten verfassungsmässiges recht frauenstreik lohngleichheit,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'wäre': 0, 'nicht': 0, 'einfach': 0, 'nett': 0, 'den': 0.13, 'gleichen': 0.15, 'Lohn': 0, 'zu': 0.07, 'erhalten': 0, 'sondern': 0, 'es': 0, 'ist': 0, 'unser': 0.15, 'verfassungsmässiges': 0.55, 'Recht': 0, 'frauenstreik': 0.74, 'Lohngleichheit': 0}",positive,"[0.29287297, 0.024579579, 0.6825474]",,,,,,,,,,,,,,,,,,,positive
