answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,0.85,neutral,"Um ein höheres #Rentenalter werden wir nicht herumkommen.
Für eine gute #Reform braucht es flankierende #Maßnahmen.
#Generationenvertrag https://t.co/uVQyUA0HcO",hoch rentenalter herumkommen gut reform brauchen flankierend maßnahmen generationenvertrag,,,,,,,,,,"{'Um': 0, 'ein': 0, 'höheres': 0.38, 'Rentenalter': 0.63, 'werden': 0.26, 'wir': 0, 'nicht': 1.0, 'herumkommen': 0, 'Für': 0, 'eine': 0, 'gute': 0, 'Reform': 0.15, 'braucht': 0.12, 'es': 0, 'flankierende': 0, 'Maßnahmen': 0.16, 'Generationenvertrag': 0}",negative,"[0.025195442, 0.8637815, 0.11102312]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@CtfCrea Aktuelles Bsp. dazu, #Elternzeit, #Vaterschaftsurlaub, #Kinderbetreuung, etc...
Die Liste kann beliebig verlängert werden.",aktuell bsp elternzeit vaterschaftsurlaub kinderbetreuung etc liste beliebig verlängern,"{'Aktuelles': 0.05, 'Bsp.': 0, 'dazu': 0, 'Elternzeit': 0.125, 'Vaterschaftsurlaub': 0.19, 'Kinderbetreuung': 1.0, 'etc': 0.23, '...': 0, 'Die': 0.07, 'Liste': 0, 'kann': 0.05, 'beliebig': 0, 'verlängert': 0.04, 'werden': 0}",neutral,"[0.5566957, 0.01803891, 0.42526537]",,,,,,,,,,"{'Aktuelles': 0.13, 'Bsp.': 0, 'dazu': 0, 'Elternzeit': 0.505, 'Vaterschaftsurlaub': 0.8, 'Kinderbetreuung': 0.29, 'etc': 0.26, '...': 0, 'Die': 0.11, 'Liste': 0, 'kann': 0.12, 'beliebig': 0, 'verlängert': 0.07, 'werden': 0}",positive,"[0.31840515, 0.015467659, 0.6661271]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Soll ich Therwiler werden...🤔
#Einbürgerung #Baselland #Therwil",therwiler einbürgerung baselland therwil,,,,,,,,,,,,,,,,"{'Soll': 0.13, 'ich': 0.1, 'Therwiler': 0.55, 'werden': 0, '...': 0, '🤔': 0, 'Einbürgerung': 0, 'Baselland': 0, 'Therwil': 0}",neutral,"[0.7901131, 0.016915882, 0.19297108]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Wenn die #Kandidatur zum #Gemeindepräsidium die gleichen Diskussionen wie die #Einbürgerung führt...😂😂🙈
https://t.co/8jCr08nqaA",kandidatur gemeindepräsidium gleich diskussionen einbürgerung führen,,,,,,,,,,,,,,,,"{'Wenn': 0, 'die': 0.45, 'Kandidatur': 0, 'zum': 0.25, 'Gemeindepräsidium': 0, 'gleichen': 0.16, 'Diskussionen': 0.34, 'wie': 0, 'Einbürgerung': 1.0, 'führt': 0.09, '...': 0}",neutral,"[0.9153023, 0.010756587, 0.07394121]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@ClaudeBuehler @FranzSaladin @Telebasel Hmmm...dann ist das KMU Portal des Bundes wohl ein Kaffeesatz Verein...🤔
Mann/Frau beachte besonders den letzten Abschnitt.
#Lohngleichheit #Gleichstellung #SonntagsTalk 

https://t.co/GwRBNOJdzN",hmmm kmu portal bundes wohl kaffeesatz verein mann frau beachten besonders letzt abschneiden lohngleichheit gleichstellung sonntagstalk,,,,,,,,,,,,,,,,,,,"{'Hmmm': 0.09, '...': 0, 'dann': 0.06, 'ist': 0.04, 'das': 0, 'KMU': 0, 'Portal': 0.06, 'des': 0, 'Bundes': 0.04, 'wohl': 0, 'ein': 0, 'Kaffeesatz': 0.025, 'Verein': 0, '🤔': 0, 'Mann': 0, 'Frau': 0, 'beachte': 0, 'besonders': 0, 'den': 0, 'letzten': 0, 'Abschnitt': 0, 'Lohngleichheit': 0, 'Gleichstellung': 0, 'SonntagsTalk': 0}",positive,"[0.21376681, 0.008228867, 0.7780043]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @BDPSchweiz: #enough18 @Angelika_Ruider von der @JBDP_CH im Einsatz für Lohngleichheit #vorwärts https://t.co/RBX14bbSnY,enough18 einsatz lohngleichheit vorwärts,,,,,,,,,,,,,,,,,,,"{'enough18': 0.37, 'von': 0, 'der': 0.1, 'im': 0, 'Einsatz': 0, 'für': 1.0, 'Lohngleichheit': 0.69, 'vorwärts': 0.23}",positive,"[0.015360751, 0.0033794928, 0.98125976]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @BDPSchweiz: @LandoltMartin Es gibt mehrere Gründe, weshalb ich mich für Lohngleichheit einsetze. Einerseits hat es mit Anstand und Wert…",geben mehrer gründe weshalb lohngleichheit einsetzen einerseits anstehen wert,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'gibt': 0.08, 'mehrere': 0.32, 'Gründe': 0.14, 'weshalb': 0, 'ich': 0.05, 'mich': 0, 'für': 0, 'Lohngleichheit': 0.23500000000000001, 'einsetze': 0, 'Einerseits': 0.84625, 'hat': 0, 'es': 0, 'mit': 0, 'Anstand': 0.18, 'und': 0.17, 'Wert': 0, '…': 0}",positive,"[0.18552755, 0.016531289, 0.7979412]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,25.0,28.0,-0.15,neutral,"Bei mehrfacher wiederhandlung gegen das Heilmittelgesetz wie im Fall Preisig gehört für mich ein komplettes #Berufsverbot ausgesprochen.
Heikles Them #Sterbehilfe verträgt keine eigenmächtiges Handeln.
@bzBaselland @BojanStula",mehrfach wiederhandlung heilmittelgesetz fall preisig hören komplett berufsverbot aussprechen heikel them sterbehilfe vertragen eigenmächtig handeln,,,,,,,,,,,,,,,,,,,,,,"{'Bei': 0, 'mehrfacher': 0.07, 'wiederhandlung': 0, 'gegen': 0.06, 'das': 0, 'Heilmittelgesetz': 0.0475, 'wie': 0, 'im': 0, 'Fall': 0, 'Preisig': 0.05, 'gehört': 0, 'für': 0.04, 'mich': 0.1, 'ein': 0, 'komplettes': 0.11, 'Berufsverbot': 0.12000000000000001, 'ausgesprochen': 0.06, 'Heikles': 0, 'Them': 0, 'Sterbehilfe': 0, 'verträgt': 0, 'keine': 0, 'eigenmächtiges': 0, 'Handeln': 0.06}",positive,"[0.3012241, 0.21740547, 0.48137045]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"1. Spannend Ja
2. unbekanntes Potential Ja
3. Hohe Kosten bei Rückbau und Entsorgung für zukünftige Generationen Ja
4. Hohe Risiken Ja
1 und 2 sprechen für Forschung
3 und 4 sprechen aktuell gegen weitere Nutzung und für erneuerbare #Energie https://t.co/ZcUxAZoH7w",spannen ja unbekannt potential ja hoch kosten rückbau entsorgung zukünftig generationen ja hoch risiken ja sprechen forschung sprechen aktuell weit nutzung erneuerbare energie,,,,,,,,,,,,,,,,,,,,,,,,,"{'1.': 0, 'Spannend': 0.06, 'Ja': 0.09, '2.': 0, 'unbekanntes': 0.07, 'Potential': 0.09, '3.': 0, 'Hohe': 0, 'Kosten': 0.12, 'bei': 0, 'Rückbau': 0.2, 'und': 0.09, 'Entsorgung': 0.13, 'für': 0.03, 'zukünftige': 0.06, 'Generationen': 0.12, '4.': 0, 'Risiken': 0.09, '1': 0, '2': 0, 'sprechen': 0.07, 'Forschung': 0.17, '3': 0, '4': 0, 'aktuell': 0, 'gegen': 0.09, 'weitere': 0.09, 'Nutzung': 0.21, 'erneuerbare': 1.0, 'Energie': 1.0}",positive,"[0.12393745, 0.035281606, 0.840781]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"#Bundesrat verzichtet auf Lockerung der #Kriegsmaterialverordnung
Ist doch mal eine gute Nachricht aus Bern...👍
https://t.co/31cWqr2W2a",bundesrat verzichten lockerung kriegsmaterialverordnung mal gut nachricht bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bundesrat': 0, 'verzichtet': 0, 'auf': 0, 'Lockerung': 0, 'der': 0.32, 'Kriegsmaterialverordnung': 0.3125, 'Ist': 0, 'doch': 0, 'mal': 0, 'eine': 0, 'gute': 0, 'Nachricht': 1.0, 'aus': 0, 'Bern': 0.13, '...': 0}",neutral,"[0.6495242, 0.12512198, 0.22535379]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Das klingt ja fast schon wie:
„Es gibt keinen kausalen Zusammenhang zwischen der #Klimaerwärmung und dem #Gletscherschmelzen.
Die Klimaerwärmung ist ja auch ein vielschichtiges Thema...🤦‍♂️
#Kriegsmaterial #Waffenexport #Migration https://t.co/1cTsrHZiaL",klingen ja fast schon geben kausal zusammenhang klimaerwärmung gletscherschmelzen klimaerwärmung ja vielschichtig thema kriegsmaterial waffenexport migration,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0, 'klingt': 0.08, 'ja': 0, 'fast': 0, 'schon': 0, 'wie': 0, '„': 0, 'Es': 0, 'gibt': 0, 'keinen': 0, 'kausalen': 0, 'Zusammenhang': 0, 'zwischen': 0, 'der': 0, 'Klimaerwärmung': 0, 'und': 0, 'dem': 0, 'Gletscherschmelzen': 0, 'Die': 0, 'ist': 0, 'auch': 0, 'ein': 0, 'vielschichtiges': 0, 'Thema': 0, '...': 0, '🤦': 0, '\u200d️': 0, 'Kriegsmaterial': 0, 'Waffenexport': 0, 'Migration': 0}",negative,"[0.23438631, 0.7562757, 0.009338023]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"@KennyGubser @peschemuller @JBDP_CH Das hinweisen auf mögliche Auswirkungen von politischen Geschäften ist doch keine Zumutung.
Für die meisten ist klar, dass etwas in der Landwirtschaft geschehen muss, aber nicht so.
@peschemuller, bei der #SBI oder dem #Kriegsmaterial ist es für Dich ja auch legitim.",hinweisen möglich auswirkungen politisch geschäften zumutung meist klaren landwirtschaft geschehen sbi kriegsmaterial ja legitim,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.46, 'hinweisen': 0, 'auf': 0, 'mögliche': 0.05, 'Auswirkungen': 0.06, 'von': 0, 'politischen': 0.09, 'Geschäften': 0, 'ist': 0.28, 'doch': 0, 'keine': 0, 'Zumutung': 0.04, 'Für': 0.15, 'die': 0.46, 'meisten': 0.03, 'klar': 0.07, 'dass': 0.06, 'etwas': 0.18, 'in': 0.07, 'der': 0.46, 'Landwirtschaft': 0.07, 'geschehen': 0, 'muss': 0.03, 'aber': 0.09, 'nicht': 0.14, 'so': 0, 'bei': 0, 'SBI': 0.25, 'oder': 0.41, 'dem': 0.245, 'Kriegsmaterial': 0.8300000000000001, 'es': 0.28, 'für': 0.15, 'Dich': 0.18, 'ja': 0, 'auch': 0.19, 'legitim': 0.41}",positive,"[0.23146126, 0.019718807, 0.74881995]",,,,,,,,,,,,,,,,,,,"{'Das': 0.02, 'hinweisen': 0, 'auf': 0, 'mögliche': 0.01, 'Auswirkungen': 0.03, 'von': 0, 'politischen': 0.05, 'Geschäften': 0, 'ist': 0.02, 'doch': 0, 'keine': 0, 'Zumutung': 0.02, 'Für': 0.04, 'die': 0.02, 'meisten': 0.02, 'klar': 0.05, 'dass': 0.06, 'etwas': 0.34, 'in': 1.0, 'der': 0.02, 'Landwirtschaft': 1.0, 'geschehen': 0, 'muss': 0.07, 'aber': 0.16, 'nicht': 0.09, 'so': 0, 'bei': 0, 'SBI': 0.03, 'oder': 0.03, 'dem': 0.045000000000000005, 'Kriegsmaterial': 0.055, 'es': 0.02, 'für': 0.04, 'Dich': 0.02, 'ja': 0, 'auch': 0.03, 'legitim': 0.09}",neutral,"[0.81591064, 0.04849977, 0.13558963]",positive
50.0,75.0,57.0,0.0,neutral,"Ich glaub #Bombenjohann hat nen Knall...🤬
#Kriegsmaterial #Fluchtgrund
#Verantwortung https://t.co/5HUSObpMh4",glaub bombenjohann nen knall kriegsmaterial fluchtgrund verantwortung,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.07, 'glaub': 0, 'Bombenjohann': 0, 'hat': 0, 'nen': 0, 'Knall': 0, '...': 0, '🤬': 0, 'Kriegsmaterial': 0, 'Fluchtgrund': 0, 'Verantwortung': 0}",positive,"[0.13201717, 0.02555854, 0.8424243]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@kaiser_liberal @SteeleLovesYou @NoBillag @operationlibero @jonasprojer @NoSendeschluss @NoBillagNein @NoBillagFR @AfD @c_lindner Freie #Marktwirtschaft hat ihre Grenzen, nämlich dort, wo sie die Freiheit der Gemeinschaft einschränkt. Durch die Abhängigkeit der Information von Profit wird die Freiheit eingeschränkt.
#NonNoBillag #NeinzuNoBillag",freie marktwirtschaft grenzen nämlich freiheit gemeinschaft einschränken abhängigkeit information profit freiheit einschränken nonnobillag neinzunobillag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Freie': 1.0, 'Marktwirtschaft': 0.71, 'hat': 0, 'ihre': 0, 'Grenzen': 0.31, 'nämlich': 0.11, 'dort': 0, 'wo': 0.08, 'sie': 0, 'die': 0.04, 'Freiheit': 0.12, 'der': 0.04, 'Gemeinschaft': 0.11, 'einschränkt': 0.27, 'Durch': 0, 'Abhängigkeit': 0, 'Information': 0.12, 'von': 0, 'Profit': 0.17, 'wird': 0, 'eingeschränkt': 0.09, 'NonNoBillag': 0.17, 'NeinzuNoBillag': 0}",positive,"[0.007919226, 0.003952584, 0.98812824]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"Das Thema Socialmedia Kompetenz und Digitalisierung ist in aller Munde. Viele Eltern machen sich Sorgen über den verantwortungsvollen Umgang und die Kompetenzen ihrer #Kinder in diesem Bereich.
Gleichzeitig Zeigt der Trend des „Sharenting“, dass die Frage…https://t.co/Gf1tpJ79rq",thema socialmedia kompetenz digitalisierung all munde eltern sorgen verantwortungsvoll umgang kompetenzen kinder bereich gleichzeitig zeigen trend sharenting fragen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.02, 'Thema': 0, 'Socialmedia': 0, 'Kompetenz': 0.57, 'und': 0.09, 'Digitalisierung': 0, 'ist': 0.09, 'in': 0.01, 'aller': 0, 'Munde': 0, 'Viele': 0, 'Eltern': 0.05, 'machen': 0, 'sich': 0, 'Sorgen': 0, 'über': 0, 'den': 0.02, 'verantwortungsvollen': 0.08, 'Umgang': 0, 'die': 0, 'Kompetenzen': 0, 'ihrer': 0.02, 'Kinder': 0.02, 'diesem': 0.01, 'Bereich': 0.02, 'Gleichzeitig': 0, 'Zeigt': 0, 'der': 0.02, 'Trend': 0.05, 'des': 0, '„': 0, 'Sharenting': 0, '“': 0, 'dass': 0, 'Frage': 0, '…': 0}",neutral,"[0.6876907, 0.04560944, 0.26669994]",,,,,,,,,,,,,,,,positive
