answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3451,absa_sentiment_3451,absa_scores_3451,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,1.0,neutral,Der NR entscheidet sich eindeutig gegen das #Spulverbot! Ein klares Signal gegen fortschrittsverwehrende Verbote und für die #Digitalisierung!,nr entscheiden eindeutig spulverbot klar signal fortschrittsverwehrende verbote digitalisierung,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.06, 'NR': 0, 'entscheidet': 0.05, 'sich': 0, 'eindeutig': 0.04, 'gegen': 0.08, 'das': 0.08, 'Spulverbot': 0, 'Ein': 0.07, 'klares': 0.05, 'Signal': 0.09, 'fortschrittsverwehrende': 0, 'Verbote': 0.11, 'und': 0.2, 'für': 0.38, 'die': 0.06, 'Digitalisierung': 0}",positive,"[0.15743801, 0.0143108945, 0.82825106]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,Heute an der Rheinfelder Tagung der FDP: Thema Digitalisierung! Super interessanter Morgen mit einer starken @JFAargau Delegation😎 https://t.co/Yz4KBQFEMy,heute rheinfelder tagung fdp thema digitalisierung super interessant morgen stark delegation,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.13, 'an': 0, 'der': 0.15, 'Rheinfelder': 0, 'Tagung': 0, 'FDP': 0.32, 'Thema': 0, 'Digitalisierung': 0, 'Super': 0.13, 'interessanter': 0.29, 'Morgen': 0, 'mit': 0.09, 'einer': 0, 'starken': 0, 'Delegation': 0.27}",positive,"[0.0048998194, 0.0014993311, 0.9936008]",,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"@sacovo @AargauerZeitung @JusoSchweiz @Jungfreisinnige Die Forderungen der @Jungfreisinnige haben das Ziel, die Digitalisierung als Chance zu nutzen und nicht aus Angst alles verbieten zu wollen!",forderungen ziel digitalisierung chance nutzen angst verbieten,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.11, 'Forderungen': 0, 'der': 0.11, 'haben': 0.20500000000000002, 'das': 0, 'Ziel': 0, 'die': 0.11, 'Digitalisierung': 0, 'als': 0.09, 'Chance': 0, 'zu': 0.03, 'nutzen': 0.03, 'und': 0.15, 'nicht': 0.18, 'aus': 0.03, 'Angst': 0, 'alles': 0.06, 'verbieten': 0, 'wollen': 0}",positive,"[0.0066801836, 0.0043149022, 0.9890049]",,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"@ichbinstiller @AnnWart @JFAargau @fdp_ag Wenn wir bzgl. Umweltschutz im Inland in den oberen Rängen spielen, dann ist es ja klar, dass der Import von Gütern aus dem Ausland zwangsweise mehr Co2 austösst als Güter der Schweiz. Massnahmen, die aber das Ausland betroffen hätte lehnte eine Koalition aus SVP und Linksgrün ab",bzgl umweltschutz inland ober rängen spielen ja klaren import gütern ausland zwangsweise mehr co2 austösst güter schweiz massnahmen ausland betreffen lehnen koalition svp linksgrün ab,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0.12, 'wir': 0, 'bzgl.': 0, 'Umweltschutz': 0.29500000000000004, 'im': 0, 'Inland': 0, 'in': 0.08, 'den': 0.25, 'oberen': 0.11, 'Rängen': 0.14, 'spielen': 0.18, 'dann': 0.41, 'ist': 0.66, 'es': 0.66, 'ja': 0.08, 'klar': 1.0, 'dass': 0.1, 'der': 0.25, 'Import': 0.15, 'von': 0.05, 'Gütern': 0.04, 'aus': 0, 'dem': 0.16999999999999998, 'Ausland': 0.13, 'zwangsweise': 0, 'mehr': 0.08, 'Co2': 0.07, 'austösst': 0, 'als': 0, 'Güter': 0.04, 'Schweiz': 0.07, 'Massnahmen': 0.17, 'die': 0.25, 'aber': 0, 'das': 0.1, 'betroffen': 0.06, 'hätte': 0, 'lehnte': 0, 'eine': 0, 'Koalition': 0.19, 'SVP': 0, 'und': 0.08, 'Linksgrün': 0.11, 'ab': 0}",negative,"[0.2876442, 0.37488747, 0.33746833]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"@muusaebaer Nö, Beitrag umbedingt leisten. Jedoch beim Machbaren bleiben und Kosten-Nutzen Verhältnis sehen. Bringt nichts wenn wir uns auf einem hohen Niveau des Umweltschutzes weiter einschränken und andere Staaten unseren Erfolg mit neuen Kohlekraftwerken etc. im Nu wettmachen.",nö beitrag umbedingt leisten jedoch beim machbar bleiben kosten nutzen verhältnis sehen bringen hoch niveau umweltschutzes weit einschränken staaten erfolg neu kohlekraftwerken etc nu wettmachen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nö': 0, 'Beitrag': 0.06, 'umbedingt': 0, 'leisten': 0, 'Jedoch': 0.04, 'beim': 0.04, 'Machbaren': 0.07, 'bleiben': 0, 'und': 0.96, 'Kosten-Nutzen': 0, 'Verhältnis': 0.18, 'sehen': 0.03, 'Bringt': 0, 'nichts': 0, 'wenn': 0.11, 'wir': 0, 'uns': 0, 'auf': 0, 'einem': 0, 'hohen': 0.11, 'Niveau': 0.53, 'des': 0, 'Umweltschutzes': 1.0, 'weiter': 0, 'einschränken': 0.11, 'andere': 0, 'Staaten': 0, 'unseren': 0.06, 'Erfolg': 0.13, 'mit': 0.08, 'neuen': 0.08, 'Kohlekraftwerken': 0.185, 'etc.': 0, 'im': 0, 'Nu': 0, 'wettmachen': 0.095}",positive,"[0.23894463, 0.11188114, 0.6491742]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Gut so, für den goldenen Mittelweg: Erhaltung und Ausbau der Bilateralen Verträge. Ohne Eu-Beitritt und ohne aut. Rechtsübernahme. #brw17 https://t.co/e3RqFdvZl6",gut golden mittelweg erhaltung ausbau bilateral verträge eu beitreten aut rechtsübernahme brw17,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gut': 0, 'so': 0, 'für': 0.07, 'den': 0.05, 'goldenen': 0.07, 'Mittelweg': 0, 'Erhaltung': 0, 'und': 0.07, 'Ausbau': 0.05, 'der': 0.05, 'Bilateralen': 0.09, 'Verträge': 0, 'Ohne': 0.12, 'Eu-Beitritt': 0.09, 'ohne': 0.12, 'aut': 0, 'Rechtsübernahme': 0.04, 'brw17': 1.0}",neutral,"[0.6049267, 0.18174058, 0.21333265]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,negative,"@GrueneCH @ChBadertscher Mimimi wir sind einfach wohlstandsverwöhnt, mimimi statt ökonomisch sinvolle Entwicklungshilfe durch Freihandel zu leisten verschleudern wir lieber Steuergelder mimimi....",mimimi einfach wohlstandsverwöhnt mimimi statt ökonomisch sinvolle entwicklungshilfe freihandel leisten verschleudern lieb steuergelder mimimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mimimi': 0.11, 'wir': 0, 'sind': 0.09, 'einfach': 0, 'wohlstandsverwöhnt': 0.20500000000000002, 'mimimi': 0.11, 'statt': 0.7949999999999999, 'ökonomisch': 0.36, 'sinvolle': 0, 'Entwicklungshilfe': 0.73, 'durch': 0.24, 'Freihandel': 0.13, 'zu': 0.19, 'leisten': 0, 'verschleudern': 0.34, 'lieber': 0, 'Steuergelder': 0.165, '....': 0}",positive,"[0.0032256092, 0.01039753, 0.9863768]",,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Interessantes Referat über freiwillige Entwicklungshilfe in Afghanistan! Vieles gelernt über Plastikblumen, Schafverteilungen und projektorientierte EZA. https://t.co/ERVo9GU0Ez",interessant referat freiwillige entwicklungshilfe afghanistan lernen plastikblumen schafverteilungen projektorientierte eza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Interessantes': 0.69, 'Referat': 0, 'über': 0, 'freiwillige': 0, 'Entwicklungshilfe': 0.15, 'in': 0.28, 'Afghanistan': 0.6, 'Vieles': 0.08499999999999999, 'gelernt': 0.14, 'Plastikblumen': 0, 'Schafverteilungen': 0.12, 'und': 0.14, 'projektorientierte': 0, 'EZA': 0}",positive,"[0.0013514296, 0.0031004131, 0.9955481]",,,,,,,,,,,,,positive
50.0,25.0,57.0,-0.075,negative,"https://t.co/GAaQTKIOMW

Also wenn es um die Sicherheit gehen würde, dann hätte man sich darüber gefreut, dass eine solche Blitzerkarte veröffentlich wird. So weiss man, wo man sicher nicht aufs Gaspedal drückt. Aber der Staat reagiert empört...typisch #Abzocke halt.",sicherheit gehen darüber freuen blitzerkarte veröffentlich weiss sichern aufs gaspedal drücken staat reagieren empören typisch abzocke halt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Also': 0, 'wenn': 0.06, 'es': 0, 'um': 0.04, 'die': 0.11, 'Sicherheit': 0, 'gehen': 0, 'würde': 0.03, 'dann': 0.03, 'hätte': 0, 'man': 0, 'sich': 0, 'darüber': 0.03, 'gefreut': 0, 'dass': 0.09, 'eine': 0.03, 'solche': 0.11, 'Blitzerkarte': 0.07, 'veröffentlich': 0.09, 'wird': 0, 'So': 0.12, 'weiss': 0, 'wo': 0.07, 'sicher': 0, 'nicht': 0.08, 'aufs': 0, 'Gaspedal': 0.1, 'drückt': 0, 'Aber': 0.14, 'der': 0.11, 'Staat': 0.16, 'reagiert': 0, 'empört': 0, '...': 0, 'typisch': 1.0, 'Abzocke': 0.71, 'halt': 0}",negative,"[0.30515605, 0.49936107, 0.19548285]",,,,,,,,,,neutral
100.0,100.0,100.0,0.85,negative,"@ichbinstiller @benbieri @wahlforschung0 @HUBigler https://t.co/S6rLQn62hH

Problem ist wie der #SGV sagt, vorallem nach der Ausbildung, dann wenn man wirklich einen Kostenblock verursacht. Der jüngere Bruder kennt viele Kollegen, die nach der Lehre keinen Anschluss mehr fanden und jetzt auf dem RAV sind (zugegeben v.a. Gastro)",problem sgv sagen vorallem ausbildung wirklich kostenblock verursachen jung bruder kennen kollegen lehre anschluss mehr finden rav zugeben v a gastro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Problem': 0.05, 'ist': 0.02, 'wie': 0, 'der': 0.52, 'SGV': 0.07, 'sagt': 0.04, 'vorallem': 0.02, 'nach': 0.23, 'Ausbildung': 0.15, 'dann': 0, 'wenn': 0, 'man': 0, 'wirklich': 0.03, 'einen': 0.06, 'Kostenblock': 0.08499999999999999, 'verursacht': 0, 'Der': 0.52, 'jüngere': 0.06, 'Bruder': 0, 'kennt': 0.18, 'viele': 0, 'Kollegen': 0.22, 'die': 0.52, 'Lehre': 0, 'keinen': 0, 'Anschluss': 0.27, 'mehr': 0, 'fanden': 0, 'und': 0.26, 'jetzt': 1.0, 'auf': 0, 'dem': 0.52, 'RAV': 0.89, 'sind': 0.64, 'zugegeben': 0, 'v.a.': 0, 'Gastro': 0.41}",neutral,"[0.49712038, 0.4701803, 0.032699335]",,,,,,,positive
25.0,25.0,28.0,-0.35,negative,"@ichbinstiller @benbieri @wahlforschung0 @HUBigler Artikel sagt: „...Lernende nach der Ausbildung“ die Stelle verlieren. =&gt; Wenn man nicht öffnen kann und noch Lohnkosten von 4K+ hat, ja dann kann man es sich als Unternehmen nicht mehr leisten... (bspw. kleines Restaurant)",artikel sagen lernend ausbildung stelle verlieren gt öffnen lohnkosten 4k ja unternehmen mehr leisten bspw klein restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Artikel': 0.08, 'sagt': 0.04, '„': 0, '...': 0, 'Lernende': 0, 'nach': 0, 'der': 0, 'Ausbildung': 0, '“': 0, 'die': 0, 'Stelle': 0, 'verlieren': 0, 'gt': 0, 'Wenn': 0, 'man': 0, 'nicht': 0, 'öffnen': 0, 'kann': 0, 'und': 0, 'noch': 0, 'Lohnkosten': 0, 'von': 0, '4K+': 0, 'hat': 0, 'ja': 0, 'dann': 0, 'es': 0, 'sich': 0, 'als': 0, 'Unternehmen': 0, 'mehr': 0, 'leisten': 0, 'bspw.': 0, 'kleines': 0, 'Restaurant': 0}",negative,"[0.42788142, 0.5124188, 0.059699766]",,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"@claudioluck Beim Strassenverkehr gibt es eine klare Kompetenzregelung, und keine unnötige kann formulierungen",beim strassenverkehr geben klaren kompetenzregelung unnötig formulierungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Beim': 0, 'Strassenverkehr': 0.685, 'gibt': 0, 'es': 0.15, 'eine': 0, 'klare': 0, 'Kompetenzregelung': 0.35, 'und': 0.1, 'keine': 0, 'unnötige': 0.07, 'kann': 0, 'formulierungen': 0.09}",positive,"[0.055223286, 0.003066396, 0.94171035]",,,,neutral
100.0,100.0,86.0,0.7,neutral,"@AThemainstream -AKW‘s gehören zu den Co2-neutralsten Energieproduzenten.
-Gentech kann den Co2 Ausstoss in der Landwirtschaft reduzieren.
-Emissionshandel fördert Co2-Einsparungen bei denen die es können.",akw s gehören co2 neutral energieproduzenten gentech co2 ausstoss landwirtschaft reduzieren emissionshandel fördern co2 einsparungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'-AKW': 0, '‘': 0, 's': 0, 'gehören': 0, 'zu': 0, 'den': 0, 'Co2-neutralsten': 0, 'Energieproduzenten': 0, '-Gentech': 0, 'kann': 0, 'Co2': 0, 'Ausstoss': 0, 'in': 0, 'der': 0, 'Landwirtschaft': 0, 'reduzieren': 0, '-Emissionshandel': 0, 'fördert': 0, 'Co2-Einsparungen': 0, 'bei': 0, 'denen': 0, 'die': 0, 'es': 0, 'können': 0}",positive,"[0.38027817, 0.04802273, 0.57169914]",positive
50.0,75.0,57.0,0.0,neutral,RT @buercher: Finanzreferendum: Umfragedaten zeigt: Die Stimmbürger wollen vor allem bei Armee und Landwirtschaft sparen. https://t.co/QwFH…,finanzreferendum umfragedaten zeigen stimmbürger armee landwirtschaft sparen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Finanzreferendum': 0, 'Umfragedaten': 0.08, 'zeigt': 0, 'Die': 0.23, 'Stimmbürger': 0.24, 'wollen': 0.21, 'vor': 0, 'allem': 0, 'bei': 0, 'Armee': 0.52, 'und': 1.0, 'Landwirtschaft': 1.0, 'sparen': 0.16}",positive,"[0.28151318, 0.010111786, 0.708375]",neutral
