answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3451,absa_sentiment_3451,absa_scores_3451,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"""76 Prozent des Stroms aus Schweizer Steckdosen stammten 2020 aus erneuerbaren Energien."" Die Richtung stimmt, das Tempo ist zu langsam, das  Herkunftsnachweis-System muss präzisiert werden (Produktionsort und Zeitpunkt sind zu berücksichtigen) https://t.co/WdtHZzCEF1 https://t.co/Xy8UHGf52f",prozent stroms schweizer steckdosen stammen erneuerbaren energien richtung stimmen tempo langsam herkunftsnachweis system präzisieren produktionsort zeitpunkt berücksichtigen,,,,,,,,,,"{'Prozent': 0.05, 'des': 0.21, 'Stroms': 0, 'aus': 0, 'Schweizer': 0.1, 'Steckdosen': 0.11, 'stammten': 0.16, 'erneuerbaren': 1.0, 'Energien': 1.0, 'Die': 0.03, 'Richtung': 0.06, 'stimmt': 0.02, 'das': 0, 'Tempo': 0, 'ist': 0.01, 'zu': 0, 'langsam': 0.03, 'Herkunftsnachweis-System': 0.04, 'muss': 0, 'präzisiert': 0.03, 'werden': 0, 'Produktionsort': 0.055, 'und': 0.03, 'Zeitpunkt': 0.02, 'sind': 0, 'berücksichtigen': 0}",neutral,"[0.5818933, 0.24714103, 0.17096557]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Gelebte #Energiewende im Berggebiet: 420kWp-Solaranlage in Adelboden. Adelbodner Mineral stellt um auf 100% Erneuerbare Energie und produziert gleich einen Viertel davon selbst. Gratulation! Danke https://t.co/zQxil235my #machenistkrasseralsreden ⁦⁦⁦@swissolar_d⁩ https://t.co/vLxDGO2ybu,gelebt energiewende berggebiet 420kwp solaranlage adelboden adelbodner mineral stellen erneuerbare energie produzieren gleichen viertel davon gratulation danke machenistkrasseralsreden,,,,,,,,,,"{'Gelebte': 0.02, 'Energiewende': 0.03, 'im': 0, 'Berggebiet': 0.015, '420kWp-Solaranlage': 0.035, 'in': 0.01, 'Adelboden': 0.08, 'Adelbodner': 0.13, 'Mineral': 0.04, 'stellt': 0, 'um': 0.01, 'auf': 0, 'Erneuerbare': 0.05, 'Energie': 0.03, 'und': 0.02, 'produziert': 0, 'gleich': 0, 'einen': 0.01, 'Viertel': 0.02, 'davon': 0.02, 'selbst': 0, 'Gratulation': 0.05, 'Danke': 0.045, 'machenistkrasseralsreden': 0.01, '\u2066\u2066\u2066\u2069': 0}",positive,"[0.013381682, 0.0033716268, 0.9832466]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Der #Bundesrat verbessert die Rahmenbedingungen für die sichere, inländische &amp; erneuerbare Energieversorgung: Ausbau ☀️Solar- und Winterstromproduktion, Quartierstrom &amp; Energieeffizienz. Die Lösungen sind da. @swissolar_d @swisscleantechD @Swiss_eMobility https://t.co/fhPSuHMwaV https://t.co/IrsyYCchIO",bundesrat verbessern rahmenbedingungen sicher inländische amp erneuerbare energieversorgung ausbau solar winterstromproduktion quartierstrom amp energieeffizienz lösungen,,,,,,,,,,"{'Der': 0.04, 'Bundesrat': 0, 'verbessert': 0, 'die': 0.04, 'Rahmenbedingungen': 0.12, 'für': 0.41, 'sichere': 0.18, 'inländische': 0.13, 'amp': 0.03, 'erneuerbare': 1.0, 'Energieversorgung': 0.29, 'Ausbau': 0.09, '️Solar-': 0, 'und': 0.07, 'Winterstromproduktion': 0.0225, 'Quartierstrom': 0, 'Energieeffizienz': 0.035, 'Die': 0.04, 'Lösungen': 0.04, 'sind': 0.05, 'da': 0}",positive,"[0.0009207042, 0.0014730403, 0.9976063]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Die klimabedingten Veränderungen im Alpenraum werden uns täglich vor Augen geführt. Die Schweiz kann ihre Zukunft CO2-neutral gestalten und sich aus erneuerbaren Energiequellen versorgen. Wir müssen uns nur dafür entscheiden! @alpeninitiative @JaCO2Gesetz  https://t.co/bfJeD3hZ3W https://t.co/69dLfpWCGY,klimabedingten veränderungen alpenraum täglich augen führen schweiz zukunft co2 neutral gestalten erneuerbaren energiequellen versorgen müssen dafür entscheiden,,,,,,,,,,"{'Die': 0.07, 'klimabedingten': 0, 'Veränderungen': 0.06, 'im': 0, 'Alpenraum': 0.12000000000000001, 'werden': 0, 'uns': 0, 'täglich': 0, 'vor': 0.04, 'Augen': 0.08, 'geführt': 0, 'Schweiz': 0.21, 'kann': 0.13, 'ihre': 0, 'Zukunft': 0.12, 'CO2-neutral': 0, 'gestalten': 0, 'und': 0.18, 'sich': 0, 'aus': 0, 'erneuerbaren': 1.0, 'Energiequellen': 0.71, 'versorgen': 0, 'Wir': 0.08, 'müssen': 0.05, 'nur': 0, 'dafür': 0, 'entscheiden': 0}",positive,"[0.23691425, 0.012644401, 0.7504413]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@SchmezerUeli @TCS_Schweiz @auto_swiss @FraunhoferISI @GrueneCH @srfkonsum @srfnews @th_jl_bu @verkehrsclub Nicht überraschend. Klar ist, mit fossil betriebenen Verbrennern - dazu zählen auch Plug in Hybride - werden wir Netto Null nicht erreichen. E-Autos, hergestellt und betrieben mit erneuerbarer Energie/Strom haben Zukunft. @Swiss_eMobility",überraschen klaren fossil betrieben verbrennern zählen plug hybride netto nullen erreichen e autos herstellen betrieben erneuerbarer energie strom zukunft,,,,,,,,,,"{'Nicht': 0.05, 'überraschend': 0, 'Klar': 0.02, 'ist': 0.01, 'mit': 1.0, 'fossil': 0.01, 'betriebenen': 0.56, 'Verbrennern': 0, 'dazu': 0, 'zählen': 0, 'auch': 0, 'Plug': 0.01, 'in': 0.01, 'Hybride': 0, 'werden': 0.04, 'wir': 0, 'Netto': 0.03, 'Null': 0, 'nicht': 0.05, 'erreichen': 0, 'E-Autos': 0, 'hergestellt': 0.23, 'und': 0.08, 'betrieben': 0.56, 'erneuerbarer': 1.0, 'Energie': 0.24, 'Strom': 0, 'haben': 0.31, 'Zukunft': 0.17}",positive,"[0.09908324, 0.017079372, 0.88383734]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Wichtige Fragen zur https://t.co/r1oalGNnpk für eine komplett erneuerbare, CO2-neutrale und eigenversorgte Energiezukunft der Schweiz. Danke dem @vse_aes, dass ich sie im Video beantworten durfte. https://t.co/Od9YaLkDfM",wichtig fragen komplett erneuerbare co2 neutral eigenversorgte energiezukunft schweiz danke video beantworten dürfen,,,,,,,,,,"{'Wichtige': 0.25, 'Fragen': 0.4, 'zur': 0.05, 'für': 0.05, 'eine': 0, 'komplett': 1.0, 'erneuerbare': 1.0, 'CO2-neutrale': 0, 'und': 0.17, 'eigenversorgte': 0, 'Energiezukunft': 0.245, 'der': 0.05, 'Schweiz': 0.06, 'Danke': 0, 'dem': 0.05, 'dass': 0, 'ich': 0, 'sie': 0, 'im': 0, 'Video': 0.07, 'beantworten': 0, 'durfte': 0}",positive,"[0.00079692947, 0.0013218975, 0.9978811]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @elektroplanAG: #Technologien der #erneuerbaren #Energiezukunft gibts. Dank professioneller #Elektroplanung produzieren Ihre Bauten #Sol…,technologien erneuerbaren energiezukunft gibts danken professionell elektroplanung produzieren bauten sol,,,,,,,,,,"{'Technologien': 0.08, 'der': 0.24, 'erneuerbaren': 1.0, 'Energiezukunft': 0.085, 'gibts': 0, 'Dank': 0.04, 'professioneller': 0.06, 'Elektroplanung': 0.04, 'produzieren': 0.04, 'Ihre': 0.02, 'Bauten': 0.04, 'Sol': 0.03, '…': 0}",positive,"[0.028315952, 0.021729693, 0.94995433]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"Wer in #Energieeffizienz, erneuerbare Energien, intelligente Systeme und in Ladeinfrastruktur für Elektroautos investiert, schützt seine Investitionen und das Klima gleichzeitig. Mein Interview im FM for Future: https://t.co/uTwm3oQNOJ https://t.co/TyzsyCJQf9 https://t.co/nCxWFoPaz4",wer energieeffizienz erneuerbare energien intelligent systeme ladeinfrastruktur elektroautos investieren schützen investitionen klima gleichzeitig interview fm for future,,,,,,,,,,"{'Wer': 0, 'in': 0.02, 'Energieeffizienz': 0.22, 'erneuerbare': 1.0, 'Energien': 0.22, 'intelligente': 0.11, 'Systeme': 0.09, 'und': 0.05, 'Ladeinfrastruktur': 0.07, 'für': 0.02, 'Elektroautos': 0.02, 'investiert': 0, 'schützt': 0.32, 'seine': 0, 'Investitionen': 0.03, 'das': 0, 'Klima': 0.02, 'gleichzeitig': 0, 'Mein': 0.03, 'Interview': 0.07, 'im': 0, 'FM': 0.01, 'for': 0.02, 'Future': 0.03}",positive,"[0.0006403211, 0.001452057, 0.99790764]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Meine Vorstellungen, wie der Weg in die komplett erneuerbare, CO2-neutrale und eigenversorgte Energiezukunft der Schweiz aussehen könnte. Ein Szenario, das auf meinen Erfahrungen und Überzeugungen baut und auf der Realität fusst. https://t.co/HPodyeUQJd
https://t.co/fhPSuHMwaV",vorstellungen komplett erneuerbare co2 neutral eigenversorgte energiezukunft schweiz aussehen szenario erfahrungen überzeugungen bauen realität fusst,,,,,,,,,,"{'Meine': 0.02, 'Vorstellungen': 0, 'wie': 0.22, 'der': 0.06, 'Weg': 0.13, 'in': 0.04, 'die': 0.06, 'komplett': 1.0, 'erneuerbare': 1.0, 'CO2-neutrale': 0, 'und': 0.03, 'eigenversorgte': 0, 'Energiezukunft': 0.175, 'Schweiz': 0.05, 'aussehen': 0.07, 'könnte': 0.15, 'Ein': 0.04, 'Szenario': 0.06, 'das': 0.02, 'auf': 0.02, 'meinen': 0, 'Erfahrungen': 0.03, 'Überzeugungen': 0, 'baut': 0.03, 'Realität': 0.03, 'fusst': 0}",positive,"[0.0011739874, 0.0015340716, 0.99729186]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @AEE_SUISSE: Gut entschieden. Wir brauchen alle erneuerbaren Ressourcen, soll die #Energiewende gelingen. Ohne Holz und Biomasse geht es…",gut entscheiden brauchen all erneuerbaren ressourcen energiewende gelingen holz biomasse gehen,,,,,,,,,,"{'Gut': 0, 'entschieden': 0.13, 'Wir': 0.12, 'brauchen': 0.545, 'alle': 0, 'erneuerbaren': 1.0, 'Ressourcen': 0.98, 'soll': 0, 'die': 0.14, 'Energiewende': 0.31, 'gelingen': 0.18, 'Ohne': 0.09, 'Holz': 0.13, 'und': 0.09, 'Biomasse': 0.18, 'geht': 0, 'es': 0.07, '…': 0}",positive,"[0.010337135, 0.008342914, 0.98132]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @swisscleantechD: #ES2050: Die Revision des #Energiegesetz ist zentral: es braucht dringend einen Ausbau an erneuerbaren Energien. Nur s…,es2050 revision energiegesetz zentral brauchen dringen ausbau erneuerbaren energien s,,,,,,,,,,"{'ES2050': 0.14, 'Die': 0.05, 'Revision': 0.07, 'des': 0, 'Energiegesetz': 0.295, 'ist': 0.24, 'zentral': 0.12, 'es': 0.24, 'braucht': 0, 'dringend': 0.23, 'einen': 0, 'Ausbau': 0.51, 'an': 0.1, 'erneuerbaren': 1.0, 'Energien': 1.0, 'Nur': 0.03, 's': 0.04, '…': 0}",positive,"[0.055369575, 0.01948689, 0.9251436]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @AEE_SUISSE: Es muss sich endlich wieder lohnen, auch in der Schweiz in erneuerbare Energien zu investieren @enussbi @Juerg_Grossen @Mul…",endlich lohnen schweiz erneuerbare energien investieren,,,,,,,,,,"{'Es': 0, 'muss': 0.6, 'sich': 0, 'endlich': 0, 'wieder': 0.4, 'lohnen': 0.21, 'auch': 0, 'in': 0.34, 'der': 0, 'Schweiz': 0.39, 'erneuerbare': 0.57, 'Energien': 1.0, 'zu': 0.6, 'investieren': 1.0, '…': 0}",neutral,"[0.5337398, 0.04769293, 0.4185673]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"2018 stammten 74 Prozent des Stroms aus Schweizer Steckdosen aus erneuerbaren Energien, Tendenz steigend 👍. Jetzt fossile Heizungen &amp; Fahrzeuge durch elektrische ersetzen, jedes Gebäude wird zum intelligenten Kraftwerk. #CoolDown2040 @swisscleantechD https://t.co/ZI2dCCBTRe https://t.co/vzWl9PJOkb",stammen prozent stroms schweizer steckdosen erneuerbaren energien tendenz steigen fossile heizungen amp fahrzeuge elektrische ersetzen jed gebäude intelligent kraftwerk cooldown2040,,,,,,,,,,"{'stammten': 0.22, 'Prozent': 0.05, 'des': 0.33, 'Stroms': 0, 'aus': 0, 'Schweizer': 0.11, 'Steckdosen': 0.13, 'erneuerbaren': 1.0, 'Energien': 1.0, 'Tendenz': 0, 'steigend': 0, 'Jetzt': 0.02, 'fossile': 0.06, 'Heizungen': 0, 'amp': 0.07, 'Fahrzeuge': 0.05, 'durch': 0, 'elektrische': 0.07, 'ersetzen': 0, 'jedes': 0, 'Gebäude': 0.06, 'wird': 0, 'zum': 0.06, 'intelligenten': 0.04, 'Kraftwerk': 0, 'CoolDown2040': 0.11}",positive,"[0.44056052, 0.059916526, 0.499523]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-0.7999999999999999,neutral,"@NZZaS IEA unterschätzt Solarwachstum. Rüge von 170 Pensionskassen und inst. Investoren: ""Weil die IEA die Bedeutung alternativer Energien unterschätze, verleite sie Investoren dazu, nicht inerneuerbare Technologien zu investieren. Sondern weiter in Öl und Gas."" #EsistZeit https://t.co/97cOT7FgaZ",iea unterschätzen solarwachstum rügen pensionskassen inst investoren iea bedeutung alternativ energien unterschätzen verleiten investoren inerneuerbare technologien investieren weit öl gas esistzeit,,,,,,,,,,"{'IEA': 0.08, 'unterschätzt': 0, 'Solarwachstum': 0.1, 'Rüge': 0, 'von': 0.02, 'Pensionskassen': 0.07, 'und': 0.05, 'inst': 0.06, 'Investoren': 0.1, 'Weil': 0.03, 'die': 0.04, 'Bedeutung': 0.04, 'alternativer': 0, 'Energien': 0.14, 'unterschätze': 0, 'verleite': 0, 'sie': 0, 'dazu': 0.03, 'nicht': 0.16, 'inerneuerbare': 0, 'Technologien': 1.0, 'zu': 0.03, 'investieren': 0.07, 'Sondern': 0, 'weiter': 0, 'in': 0.03, 'Öl': 0.08, 'Gas': 0.1, 'EsistZeit': 0}",negative,"[0.31433293, 0.3550249, 0.3306421]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
75.0,100.0,86.0,0.5,neutral,"RT @swisscleantechD: Um die Wirtschaft #klimatauglich zu machen, braucht es mehr #Energieeffizienz, #Erneuerbare und gute #Rahmenbedinungen…",wirtschaft klimatauglich brauchen mehr energieeffizienz erneuerbare gut rahmenbedinungen,,,,,,,,,,"{'Um': 0, 'die': 0.09, 'Wirtschaft': 0, 'klimatauglich': 0, 'zu': 0.18, 'machen': 0, 'braucht': 0, 'es': 0, 'mehr': 1.0, 'Energieeffizienz': 0.43, 'Erneuerbare': 0, 'und': 0.25, 'gute': 0, 'Rahmenbedinungen': 0.1, '…': 0}",positive,"[0.03366631, 0.044566896, 0.9217668]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
