answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
75.0,100.0,86.0,0.5666666666666667,neutral,"Die präzise Ausgestaltung des Marktes ist entscheidend; wenn es zu wenig Zugang hat sind (nur) 30% Erfolg nicht erstaunlich, Nachbesserungen normal.
Kanada: Die Bilanz nach der Cannabis-Legalisierung ist ernüchternd https://t.co/DITNPxjFsC via @SPIEGELONLINE",präzise ausgestaltung marktes entscheiden wenig zugang erfolg erstaunlich nachbesserungen normal kanada bilanz cannabis legalisierung ernüchternd via,,,,,,,"{'Die': 1.0, 'präzise': 0.08, 'Ausgestaltung': 0.05, 'des': 0, 'Marktes': 0.06, 'ist': 0.3, 'entscheidend': 0, 'wenn': 0.07, 'es': 0.3, 'zu': 0, 'wenig': 0.02, 'Zugang': 0.02, 'hat': 0, 'sind': 0.06, 'nur': 0.06, 'Erfolg': 0.04, 'nicht': 0.23, 'erstaunlich': 0.04, 'Nachbesserungen': 0, 'normal': 0.05, 'Kanada': 0.2, 'Bilanz': 0, 'nach': 0.5, 'der': 1.0, 'Cannabis-Legalisierung': 0.205, 'ernüchternd': 0.15, 'via': 0.09}",positive,"[0.09843899, 0.008264842, 0.89329624]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Endlich. Viele Krebs- und andere Patienten sind darauf angewiesen. Es braucht ärztliche Freiheit und einen unbürokratischen Zugang.
#thomaskessler #WahlCH19 wahlenCH19
Medizinalcannabis: Verschreibt der Arzt bald Gras?

https://t.co/Vd0bIWD45F",endlich krebs patienten darauf anweisen brauchen ärztlich freiheit unbürokratisch zugang thomaskessler wahlch19 wahlench19 medizinalcannabis verschreiben arzt bald gras,,,,,,,"{'Endlich': 0.07, 'Viele': 0, 'Krebs-': 0, 'und': 0.07, 'andere': 0, 'Patienten': 0, 'sind': 0.08, 'darauf': 0, 'angewiesen': 0, 'Es': 0, 'braucht': 0, 'ärztliche': 0.13, 'Freiheit': 0.05, 'einen': 0, 'unbürokratischen': 0.11, 'Zugang': 0.05, 'thomaskessler': 0.28, 'WahlCH19': 0, 'wahlenCH19': 0, 'Medizinalcannabis': 1.0, 'Verschreibt': 0, 'der': 0.14, 'Arzt': 0.11, 'bald': 0, 'Gras': 0}",neutral,"[0.9208002, 0.013907381, 0.06529233]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Hanf hat ein riesiges medizinisches Potential. #thomaskessler #wahlCH19
Neue Studie zeigt: Cannabis kann vermutlich noch viel mehr, als wir dachten - watson https://t.co/4TuAhnGe5K",hanf riesig medizinisch potential thomaskessler wahlch19 neue studie zeigen cannabis vermutlich mehr denken watson,,,,,,,"{'Hanf': 0.06, 'hat': 0, 'ein': 0, 'riesiges': 0.06, 'medizinisches': 0.03, 'Potential': 0.06, 'thomaskessler': 0.12, 'wahlCH19': 0.12, 'Neue': 0.13, 'Studie': 0.06, 'zeigt': 0, 'Cannabis': 0.96, 'kann': 1.0, 'vermutlich': 0, 'noch': 0, 'viel': 0.385, 'mehr': 0.34, 'als': 0, 'wir': 0, 'dachten': 0.27, 'watson': 0.13}",negative,"[0.20844226, 0.64285856, 0.14869913]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"Die FDP BS hat die differenzierte Regulierung der Substanzen bereits 2018 ins Parteiprogramm aufgenommen, und die PI Graf zu Hanf liegt beim SR. Der NR hat sie mit 55% abgelehnt. Wahl 19: entscheidend.
#thomaskessler #wahlCH19
Kritik an Cannabispolitik:https://t.co/t2Sw98MyAc",fdp bs differenzieren regulierung substanzen bereits parteiprogramm aufnehmen pi graf hanf liegen beim sr nr ablehnen wahl entscheiden thomaskessler wahlch19 kritik cannabispolitik,,,,,,,"{'Die': 0.07, 'FDP': 0.07, 'BS': 0.04, 'hat': 0, 'die': 0.07, 'differenzierte': 0.03, 'Regulierung': 0.18, 'der': 0.07, 'Substanzen': 0.09, 'bereits': 0, 'ins': 0, 'Parteiprogramm': 0.07, 'aufgenommen': 0, 'und': 0.03, 'PI': 0.02, 'Graf': 0.03, 'zu': 0, 'Hanf': 0.05, 'liegt': 0, 'beim': 0.07, 'SR': 0.04, 'Der': 0.07, 'NR': 0, 'sie': 0, 'mit': 0.03, 'abgelehnt': 0, 'Wahl': 0.06, 'entscheidend': 0, 'thomaskessler': 0.13, 'wahlCH19': 0.32, 'Kritik': 0.82, 'an': 0, 'Cannabispolitik': 1.0}",positive,"[0.44514215, 0.035582077, 0.5192758]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Ausschnitte aus der gestrigen Podiumsdiskussion an der CannaTrade 2019: «Cannabis-Regulierung – wie?»

#thomaskessler #wahlCH19 @CannaTradech 

https://t.co/TiGNaMu35k",ausschnitte gestrig podiumsdiskussion cannatrade cannabis regulierung thomaskessler wahlch19,,,,,,,"{'Ausschnitte': 0.1, 'aus': 0, 'der': 0, 'gestrigen': 0.04, 'Podiumsdiskussion': 0.14500000000000002, 'an': 0, 'CannaTrade': 0.23, '«': 0, 'Cannabis-Regulierung': 0, '–': 0, 'wie': 0, '»': 0, 'thomaskessler': 0, 'wahlCH19': 0}",neutral,"[0.92213535, 0.013190731, 0.064673945]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Ausschnitte aus einem Referat über mein Modell einer Cannabis-Regulierung, gehalten an der Buchvernissage anlässlich des 25-Jahr-Jubiläum des Zentrums für Suchtmedizin (früher BADAL), Basel.

#thomaskessler #wahlCH19

""Cannabis-Regulierung"" auf https://t.co/v5030cIuTH ansehen",ausschnitte referat modell cannabis regulierung halten buchvernissage anlässlich jahr jubiläum zentrums suchtmedizin früh badal basel thomaskessler wahlch19 cannabis regulierung ansehen,,,,,,,"{'Ausschnitte': 0.16, 'aus': 0, 'einem': 0, 'Referat': 0, 'über': 0, 'mein': 0.05, 'Modell': 0.13, 'einer': 0, 'Cannabis-Regulierung': 0.515, 'gehalten': 0.09, 'an': 0, 'der': 0.08, 'Buchvernissage': 0.08, 'anlässlich': 0.34, 'des': 0.08, '25-Jahr-Jubiläum': 0.19, 'Zentrums': 0.15, 'für': 0.08, 'Suchtmedizin': 0.065, 'früher': 0, 'BADAL': 0, 'Basel': 0.09, 'thomaskessler': 0.28, 'wahlCH19': 0.26, 'auf': 1.0, 'ansehen': 0.04}",neutral,"[0.9256397, 0.0055273836, 0.06883294]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Die Regulierung von &gt;1%THC-Hanf ergäbe für die AHV 300 Mio Zusatzeinnahmen #thomaskessler #WahlCH19.    Cannabis darf laut Bundesverwaltungsgericht besteuert werden https://t.co/rcfdpnx3NU,regulierung gt thc hanf ergeben ahv mio zusatzeinnahmen thomaskessler wahlch19 cannabis dürfen laut bundesverwaltungsgericht besteuern,,,,,,,"{'Die': 0.05, 'Regulierung': 0.06, 'von': 0, 'gt;1%THC-Hanf': 0, 'ergäbe': 0.03, 'für': 0.03, 'die': 0.05, 'AHV': 0.03, 'Mio': 0, 'Zusatzeinnahmen': 0.05, 'thomaskessler': 0.06, 'WahlCH19.': 0, 'Cannabis': 0.69, 'darf': 0, 'laut': 0.05, 'Bundesverwaltungsgericht': 0, 'besteuert': 1.0, 'werden': 0}",neutral,"[0.90503204, 0.011221994, 0.08374595]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Forschung ist gut - Regulierung statt Prohibition auch. Jetzt ist der Ständerat gefordert: Vernunft und Realismus sind gefragt.#thomaskessler #WahlCH19

Cannabis: Pilotversuche für legales Kiffen sollen möglich sein https://t.co/U84MwDzMUh",forschung gut regulierung statt prohibition ständerat fordern vernunft realismus fragen thomaskessler wahlch19 cannabis pilotversuche legal kiffen sollen möglich,,,,,,,"{'Forschung': 0.06, 'ist': 0.05, 'gut': 0, 'Regulierung': 0.05, 'statt': 0.02, 'Prohibition': 0.03, 'auch': 0, 'Jetzt': 0.1, 'der': 0.06, 'Ständerat': 0.035, 'gefordert': 0.12, 'Vernunft': 0.09, 'und': 0.07, 'Realismus': 0.05, 'sind': 0.09, 'gefragt.#thomaskessler': 0.43999999999999995, 'WahlCH19': 0, 'Cannabis': 0.87, 'Pilotversuche': 0.37, 'für': 0.12, 'legales': 0.1, 'Kiffen': 0.05, 'sollen': 0.48, 'möglich': 0.33, 'sein': 0}",neutral,"[0.9082988, 0.019943962, 0.071757264]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@DieJungeMitteCH @JosefWiederkehr Weltweit einzigartige Retrodebatte im Geist der patriarchalen Nachkriegsschweiz, mit ungleichem Rentenalter für 2 Geschlechter. Alle fortschrittlichen Länder haben für alle gleich 65-70, z T mit laufender Anpassung an die Lebenserwartung - abgekoppelt von den Launen der Politik.",weltweit einzigartig retrodebatte geist patriarchalen nachkriegsschweiz ungleich rentenalter geschlechter all fortschrittlich länder all gleichen z t laufend anpassung lebenserwartung abkoppeln launen politik,,,,,,,,,,"{'Weltweit': 0.04, 'einzigartige': 0.06, 'Retrodebatte': 0.045, 'im': 0, 'Geist': 0, 'der': 0.02, 'patriarchalen': 0.07, 'Nachkriegsschweiz': 0.06, 'mit': 0.03, 'ungleichem': 1.0, 'Rentenalter': 0.29, 'für': 0.03, 'Geschlechter': 0.08, 'Alle': 0.01, 'fortschrittlichen': 0.03, 'Länder': 0.03, 'haben': 0.02, 'alle': 0, 'gleich': 0.02, 'z': 0.03, 'T': 0, 'laufender': 0.02, 'Anpassung': 0.03, 'an': 0, 'die': 0.02, 'Lebenserwartung': 0.03, 'abgekoppelt': 0, 'von': 0.02, 'den': 0.02, 'Launen': 0.03, 'Politik': 0}",negative,"[0.013126704, 0.9239552, 0.062918015]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"@meyer_mattea @FabianMolinaNR Seltsame Retrodebatte im Geist der patriarchalen Nachkriegszeit - ungleiches Rentenalter für 2 Geschlechter, einzigartig helvetisch. In allen fortschrittlichen Ländern gilt 65-70 für alle, z T mit Anpassung an die Lebenserwartung, abgekoppelt von den Launen der Politik.",seltsam retrodebatte geist patriarchalen nachkriegszeit ungleich rentenalter geschlechter einzigartig helvetisch fortschrittlich ländern gelten all z t anpassung lebenserwartung abkoppeln launen politik,,,,,,,,,,"{'Seltsame': 0.06, 'Retrodebatte': 0.05, 'im': 0, 'Geist': 0, 'der': 0.02, 'patriarchalen': 0.1, 'Nachkriegszeit': 0.06, 'ungleiches': 1.0, 'Rentenalter': 0.26, 'für': 0.11, 'Geschlechter': 0.08, 'einzigartig': 0, 'helvetisch': 0, 'In': 0.02, 'allen': 0, 'fortschrittlichen': 0.04, 'Ländern': 0.05, 'gilt': 0, 'alle': 0.02, 'z': 0.02, 'T': 0, 'mit': 0.02, 'Anpassung': 0.03, 'an': 0, 'die': 0.02, 'Lebenserwartung': 0.035, 'abgekoppelt': 0, 'von': 0.02, 'den': 0.02, 'Launen': 0.04, 'Politik': 0}",negative,"[0.029859925, 0.5190753, 0.45106483]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"@BenjvF @UniaSchweiz Die 🇨🇭einmal mehr in der Retro-Blase. Nirgendwo sonst werden die Menschen nach zwei Geschlechtern beim Rentenalter ungleich behandelt, im fortschrittlichen Norden und weiteren Ländern ist das Alter für alle bei 65-70, u/o an die steigende Lebenserwartung gekoppelt.",mehr retro blase nirgendwo menschen zwei geschlechtern beim rentenalter ungleich behandeln fortschrittlich norden weit ländern altern all u o steigend lebenserwartung koppeln,,,,,,,,,,"{'Die': 0.1, '🇨': 0, '🇭': 0, 'einmal': 0, 'mehr': 0, 'in': 0, 'der': 0, 'Retro-Blase': 0, 'Nirgendwo': 0, 'sonst': 0, 'werden': 0, 'die': 0, 'Menschen': 0, 'nach': 0, 'zwei': 0, 'Geschlechtern': 0, 'beim': 0, 'Rentenalter': 0, 'ungleich': 0, 'behandelt': 0, 'im': 0, 'fortschrittlichen': 0, 'Norden': 0, 'und': 0, 'weiteren': 0, 'Ländern': 0, 'ist': 0, 'das': 0, 'Alter': 0, 'für': 0, 'alle': 0, 'bei': 0, 'u': 0, 'o': 0, 'an': 0, 'steigende': 0, 'Lebenserwartung': 0, 'gekoppelt': 0}",neutral,"[0.87063867, 0.039870407, 0.08949089]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"@Elisabeth_S_S Tatsächlich grotesk, diese Konservierung des helvetischen Nachkriegs-Paternalismus. Die sozial fortschrittlichen nordischen Länder haben eine nüchterne Lösung, Finanzierung und Rentenalter nach steigender Lebenserwartung, selbstverständlich für alle gleich.",tatsächlich grotesk konservierung helvetischen nachkriegs paternalismus sozial fortschrittlich nordisch länder nüchterne lösung finanzierung rentenalter steigend lebenserwartung selbstverständlich all gleichen,,,,,,,,,,"{'Tatsächlich': 0, 'grotesk': 0.18, 'diese': 0.06, 'Konservierung': 0.07, 'des': 0, 'helvetischen': 0, 'Nachkriegs-Paternalismus': 0.1, 'Die': 0.04, 'sozial': 0, 'fortschrittlichen': 0.05, 'nordischen': 0.03, 'Länder': 0.05, 'haben': 0.22, 'eine': 0, 'nüchterne': 0.21, 'Lösung': 0.52, 'Finanzierung': 0.83, 'und': 1.0, 'Rentenalter': 0.905, 'nach': 0.71, 'steigender': 0.25, 'Lebenserwartung': 0.08, 'selbstverständlich': 0.05500000000000001, 'für': 0.12, 'alle': 0.16, 'gleich': 0.36}",neutral,"[0.5735334, 0.06388012, 0.36258647]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
