answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"RT @ichbinstiller: Gibt es viele Einbürgerungsanträge, schreit @Blickch , die Schweiz würde überrannt. Gibt es wenige Anträge, das: https:/…",geben einbürgerungsanträge schreiten schweiz überrennen geben wenig anträge https,,,,,,,,,,,,,"{'Gibt': 0.04, 'es': 0.04, 'viele': 0, 'Einbürgerungsanträge': 0.81, 'schreit': 0, 'die': 0, 'Schweiz': 0.06, 'würde': 0, 'überrannt': 0.06, 'wenige': 0.04, 'Anträge': 0.11, 'das': 0.04, 'https': 0.05, ':/': 0, '…': 0}",neutral,"[0.8019057, 0.11821922, 0.07987511]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"RT @gassmao: #Strombedarf aus erneuerbaren #Energien für verschiedene #Antriebe für #PKW. 

#Klima #Energie #Klimaschutz #Verkehr #Mobilitä…",strombedarf erneuerbaren energien verschieden antriebe pkw klima energie klimaschutz verkehr mobilitä,,,,,,,,,,,,,,,,"{'Strombedarf': 0.63, 'aus': 0, 'erneuerbaren': 1.0, 'Energien': 0.23, 'für': 0.09, 'verschiedene': 0, 'Antriebe': 0.11, 'PKW': 0, 'Klima': 0.04, 'Energie': 0.06, 'Klimaschutz': 0.05, 'Verkehr': 0, 'Mobilitä': 0.04, '…': 0}",positive,"[0.42308906, 0.046424136, 0.5304868]",,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Der Bundesrat propagiert #Klimaschutz durch zukünftige #AKW. 400 Millionen für das EU-#Atom⁠programm #Euratom statt für einheimische erneuerbare Energie. https://t.co/BpEhc1nOLn,bundesrat propagieren klimaschutz zukünftig akw millionen eu atom programm euratom statt einheimisch erneuerbare energie,,,,,,,,,,,,,,,,"{'Der': 0.08, 'Bundesrat': 0.065, 'propagiert': 0, 'Klimaschutz': 0.07, 'durch': 0.04, 'zukünftige': 0.04, 'AKW': 0, 'Millionen': 0, 'für': 0.46, 'das': 0, 'EU-#Atom\u2060programm': 0, 'Euratom': 0.22, 'statt': 0.20500000000000002, 'einheimische': 0, 'erneuerbare': 1.0, 'Energie': 0.39}",neutral,"[0.91753954, 0.039746705, 0.042713825]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"«Die Rahmenbedingungen sind in der Schweiz so schlecht, dass unsere Energiekonzerne lieber im Ausland in Erneuerbare investieren. Das muss sich ändern», sagt @marionnasch in der #srfarena.",rahmenbedingungen schweiz schlecht energiekonzerne lieb ausland erneuerbare investieren ändern sagen srfarena,,,,,,,,,,,,,,,,"{'«': 0, 'Die': 0, 'Rahmenbedingungen': 0, 'sind': 0, 'in': 0, 'der': 0, 'Schweiz': 0, 'so': 0, 'schlecht': 0, 'dass': 0, 'unsere': 0, 'Energiekonzerne': 0, 'lieber': 0, 'im': 0, 'Ausland': 0, 'Erneuerbare': 0, 'investieren': 0, 'Das': 0, 'muss': 0, 'sich': 0, 'ändern': 0, '»': 0, 'sagt': 0, 'srfarena': 0}",negative,"[0.14420073, 0.7660255, 0.0897738]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"«Statt jedes Jahr 16 Milliarden für fossile Energien nach Saudiarabien und Russland zu schicken, können wir das Geld auch in erneuerbare Energien investieren», sagt @jonpult von der @alpeninitiative in der #srfarena. #Gletscherinitiative #Klimaschutz #KlimaschutzistAlpenschutz",statt jed jahr milliarden fossile energien saudiarabien russland schick geld erneuerbare energien investieren sagen srfarena gletscherinitiative klimaschutz klimaschutzistalpenschutz,,,,,,,,,,,,,,,,"{'«': 0, 'Statt': 0, 'jedes': 0, 'Jahr': 0, 'Milliarden': 0, 'für': 0, 'fossile': 0, 'Energien': 0, 'nach': 0, 'Saudiarabien': 0, 'und': 0, 'Russland': 0, 'zu': 0, 'schicken': 0, 'können': 0, 'wir': 0, 'das': 0, 'Geld': 0, 'auch': 0, 'in': 0, 'erneuerbare': 0, 'investieren': 0, '»': 0, 'sagt': 0, 'von': 0, 'der': 0, 'srfarena': 0, 'Gletscherinitiative': 0, 'Klimaschutz': 0, 'KlimaschutzistAlpenschutz': 0}",neutral,"[0.7226691, 0.028626643, 0.24870424]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@BinderMarianne An den Grünen liegt es jedenfalls nicht, dass der Zubau von erneuerbaren Energien verschleppt wird.",grün liegen jedenfalls zubau erneuerbaren energien verschleppen,,,,,,,,,,,,,,,,"{'An': 0, 'den': 0.22, 'Grünen': 0.14, 'liegt': 0, 'es': 0.4, 'jedenfalls': 0.11, 'nicht': 0.24, 'dass': 0.33, 'der': 0.22, 'Zubau': 0, 'von': 0, 'erneuerbaren': 1.0, 'Energien': 0.35, 'verschleppt': 0, 'wird': 0}",negative,"[0.016347166, 0.95819914, 0.025453674]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@peschemuller @NouvoDE @Seven4wakeup Die schweizerische Energiestatistik zählt Müll zu den erneuerbaren Energieträgern. 

Hat was.",schweizerische energiestatistik zählen müll erneuerbaren energieträgern,,,,,,,,,,,,,,,,"{'Die': 0.19, 'schweizerische': 0.1, 'Energiestatistik': 0.125, 'zählt': 0, 'Müll': 0, 'zu': 0, 'den': 0.19, 'erneuerbaren': 0.34, 'Energieträgern': 0.09, 'Hat': 0, 'was': 0}",positive,"[0.26786298, 0.03768026, 0.69445676]",,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,negative,"Nur 62 Prozent des Stroms aus #Schweiz⁠er Steckdosen stammt aus erneuerbaren Energien. Und das ist nur die Spitze des Eisbergs; elektrische #Energie macht nur 1/4 des Gesamtenergieverbrauchs aus – der Rest ist weitgehend dreckig. #Klima 
https://t.co/8fuDwthVJV",prozent stroms schweiz steckdosen stammen erneuerbaren energien spitz eisbergs elektrische energie gesamtenergieverbrauchs rest weitgehend dreckig klima,,,,,,,,,,,,,,,,"{'Nur': 0.02, 'Prozent': 0.08, 'des': 0.05, 'Stroms': 0, 'aus': 0, 'Schweiz\u2060er': 0, 'Steckdosen': 0.12, 'stammt': 0, 'erneuerbaren': 0.39, 'Energien': 0.24, 'Und': 0.06, 'das': 0.03, 'ist': 0, 'nur': 0.03, 'die': 0.07, 'Spitze': 0, 'Eisbergs': 0.17, 'elektrische': 0, 'Energie': 0.31, 'macht': 0, 'Gesamtenergieverbrauchs': 0.1825, '–': 0, 'der': 0, 'Rest': 0, 'weitgehend': 0, 'dreckig': 0, 'Klima': 0}",positive,"[0.36316565, 0.26809767, 0.36873665]",,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,"Sicherheit vor Tempo! Ich unterstütze die Volksinitiative für ein E-Voting-Moratorium, weil das Vertrauen in die direkte Demokratie darauf angewiesen ist, dass Entscheide nachprüfbar sind. https://t.co/JHks0hljbw #eVoting",sicherheit tempo unterstützen volksinitiative e voting moratorium vertrauen direkt demokratie darauf anweisen entscheide nachprüfbar evoting,,,,,,,,,,,,,,,,,,,"{'Sicherheit': 0.07, 'vor': 0.06, 'Tempo': 0, 'Ich': 0.05, 'unterstütze': 0.15, 'die': 0.06, 'Volksinitiative': 0.085, 'für': 0.04, 'ein': 0, 'E-Voting-Moratorium': 0, 'weil': 0.05, 'das': 0, 'Vertrauen': 0.09, 'in': 0.05, 'direkte': 0.04, 'Demokratie': 0.07, 'darauf': 0, 'angewiesen': 0, 'ist': 0, 'dass': 0, 'Entscheide': 0, 'nachprüfbar': 0.23, 'sind': 0, 'eVoting': 0.89}",neutral,"[0.6496689, 0.08148945, 0.26884168]",,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"Wer Ja sagt zu #Konzernverantwortung, sagt auch Ja zum Verbot der Finanzierung von #Kriegsmaterial mit Volksvermögen. Alles andere wäre inkonsequent. #KVI @KOVI @kriegsgeschaeft @konzern_vi https://t.co/Zce0OiAB3T",wer ja sagen konzernverantwortung sagen ja verbieten finanzierung kriegsmaterial volksvermögen inkonsequent kvi,,,,,,,,,,,,,,,,,,,,,,"{'Wer': 0.03, 'Ja': 0, 'sagt': 0.06, 'zu': 0.04, 'Konzernverantwortung': 0.095, 'auch': 0.06, 'zum': 0.085, 'Verbot': 0.36, 'der': 0.13, 'Finanzierung': 0.37, 'von': 0, 'Kriegsmaterial': 0.735, 'mit': 0.62, 'Volksvermögen': 0.17, 'Alles': 0, 'andere': 0, 'wäre': 0.08, 'inkonsequent': 0.1, 'KVI': 0.14}",neutral,"[0.81009495, 0.10119779, 0.08870722]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Eine düstere Landkarte der Schweiz: 
Die @Wochenzeitung legt die hiesigen Profiteure im Geschäft mit dem Tod offen. https://t.co/DHF2kMM0PU #Kriegsmaterial https://t.co/0XzXUNd5CD",düster landkarte schweiz legen hiesig profiteure geschäft tod offen kriegsmaterial,,,,,,,,,,,,,,,,,,,,,,"{'Eine': 0, 'düstere': 0.2, 'Landkarte': 0.19, 'der': 0.07, 'Schweiz': 0.1, 'Die': 0.07, 'legt': 0, 'die': 0.07, 'hiesigen': 0.08, 'Profiteure': 0.16, 'im': 0, 'Geschäft': 0, 'mit': 0, 'dem': 0.07, 'Tod': 0, 'offen': 0, 'Kriegsmaterial': 0.64}",positive,"[0.11100542, 0.005585826, 0.8834087]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die Flüchtlinge nehmt ihr dann aber auch, gäll … #Kriegsgeschäfte #Kriegsmaterial #Profitgier https://t.co/hmhvrWYga3",flüchtlinge nehmen gäll kriegsgeschäfte kriegsmaterial profitgier,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.13, 'Flüchtlinge': 0.2, 'nehmt': 0.5, 'ihr': 0, 'dann': 0.11, 'aber': 0.13, 'auch': 0.26, 'gäll': 0, '…': 0, 'Kriegsgeschäfte': 0, 'Kriegsmaterial': 0, 'Profitgier': 0}",neutral,"[0.72058046, 0.09803569, 0.1813839]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,Der Komparativ eines lichterloh brennenden Konflikts ist ein lichterLoher brennender Konflikt. #Rheinmetall hilft mit. #Kriegsmaterialexporte #srfarena,komparativ lichterloh brennend konflikts lichterloher brennend konflikt rheinmetall helfen kriegsmaterialexporte srfarena,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.09, 'Komparativ': 0.09, 'eines': 0, 'lichterloh': 0, 'brennenden': 0.06, 'Konflikts': 0.15, 'ist': 0.08, 'ein': 0, 'lichterLoher': 0, 'brennender': 0.06, 'Konflikt': 0.15, 'Rheinmetall': 0.33, 'hilft': 0.37, 'mit': 0, 'Kriegsmaterialexporte': 0.8049999999999999, 'srfarena': 0.74}",positive,"[0.015865864, 0.009381988, 0.9747522]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Wenn nicht wir die Schweinehunde sind, dann sind es andere … Stimmt, @zac1967, aber das ist kein sinnvolles Argument. #Kriegsmaterialexporte #srfarena",schweinehunde stimmen sinnvoll argument kriegsmaterialexporte srfarena,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'nicht': 0.14, 'wir': 0, 'die': 0.04, 'Schweinehunde': 0.09, 'sind': 0.04, 'dann': 0.06, 'es': 0.06, 'andere': 0.07, '…': 0, 'Stimmt': 0, 'aber': 0, 'das': 0, 'ist': 0, 'kein': 0, 'sinnvolles': 0, 'Argument': 0, 'Kriegsmaterialexporte': 0, 'srfarena': 0}",neutral,"[0.59306216, 0.024272855, 0.38266504]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @RegulaRytz: Meine Frage an jeden einzelnen #Kriegsmaterial-Verkäufer auf der Liste: Wie viele Bürgerkriegsopfer nehmt ihr persönlich be…,fragen jed einzeln kriegsmaterial verkäufer liste bürgerkriegsopfer nehmen persönlich be,,,,,,,,,,,,,,,,,,,,,,"{'Meine': 0.02, 'Frage': 0, 'an': 0, 'jeden': 0.06, 'einzelnen': 0, 'Kriegsmaterial-Verkäufer': 0.045, 'auf': 0.03, 'der': 0.04, 'Liste': 0, 'Wie': 0, 'viele': 0, 'Bürgerkriegsopfer': 0.1175, 'nehmt': 0, 'ihr': 0, 'persönlich': 0.14, 'be': 0, '…': 0}",neutral,"[0.9659472, 0.013481285, 0.020571554]",,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,RT @olivergraf: Der Bundesrat will das Strassenverkehrsgesetz überarbeiten. Die Ärztinnen und Ärzte für Umweltschutz  fordern dabei generel…,bundesrat strassenverkehrsgesetz überarbeiten ärztinnen ärzte umweltschutz fordern dabei generel,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.04, 'Bundesrat': 0.065, 'will': 0, 'das': 0, 'Strassenverkehrsgesetz': 0.052500000000000005, 'überarbeiten': 0.12, 'Die': 0.04, 'Ärztinnen': 0.16, 'und': 0, 'Ärzte': 0.16, 'für': 0.2, 'Umweltschutz': 0.17, 'fordern': 1.0, 'dabei': 0, 'generel': 0, '…': 0}",positive,"[0.010271098, 0.0041354313, 0.9855935]",,,,"{'Der': 0.24, 'Bundesrat': 0.28, 'will': 0, 'das': 0, 'Strassenverkehrsgesetz': 0.8625, 'überarbeiten': 0.78, 'Die': 0.24, 'Ärztinnen': 0.24, 'und': 0, 'Ärzte': 0.24, 'für': 0.09, 'Umweltschutz': 0.255, 'fordern': 0.14, 'dabei': 0, 'generel': 0, '…': 0}",positive,"[0.17127675, 0.016558956, 0.8121643]",,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @AnnarosaBrito: Umweltschutz fordert jeden Einzelnen zu mitmenschlicher Höchsleistung heraus.
Wer den Grundsatz der Menschenrechte nicht…",umweltschutz fordern jed einzeln mitmenschlicher höchsleistung heraus wer grundsatz menschenrechte,,,,,,,,,,,,,,,,,,,,,,,,,"{'Umweltschutz': 0.67, 'fordert': 0, 'jeden': 0.36, 'Einzelnen': 0, 'zu': 0.29, 'mitmenschlicher': 0.09, 'Höchsleistung': 0, 'heraus': 0, 'Wer': 0.12, 'den': 0.03, 'Grundsatz': 0.17, 'der': 0.03, 'Menschenrechte': 0.125, 'nicht': 0.19, '…': 0}",positive,"[0.010457841, 0.009489223, 0.9800529]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Zwei der vier Ständeratskandidierenden aus dem #Aargau, die heute im #SRFclub für sich werben dürfen, haben im #Smartvote-Spider auf null Punkte im Bereich Umweltschutz. Warum werden solche Ignoranten überhaupt eingeladen?",zwei vier ständeratskandidierenden aargau heute srfclub werben dürfen smartvote spider nullen punkte bereich umweltschutz warum ignorant überhaupt einladen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Zwei': 0.04, 'der': 0.07, 'vier': 0.05, 'Ständeratskandidierenden': 0.0425, 'aus': 0, 'dem': 0.060000000000000005, 'Aargau': 0.05, 'die': 0.07, 'heute': 0.07, 'im': 0, 'SRFclub': 0.11, 'für': 0.03, 'sich': 0, 'werben': 0.08, 'dürfen': 0, 'haben': 0.22999999999999998, 'Smartvote-Spider': 0, 'auf': 0, 'null': 0, 'Punkte': 1.0, 'Bereich': 0.17, 'Umweltschutz': 0.49, 'Warum': 0.14, 'werden': 0, 'solche': 0.05, 'Ignoranten': 0, 'überhaupt': 0, 'eingeladen': 0.08}",negative,"[0.04126071, 0.8918264, 0.06691293]",,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"RT @GrueneCH: Grüner Erfolg bei der Umweltschutzgesetz-Revision!
 
🌳 Import-Verbot für illegal geschlagenes Holz.
🔍 Der BR kann künftig für…",grün erfolg umweltschutzgesetz revision import verbieten illegal geschlagen holz br künftig,,,,,,,,,,,,,,,,,,,,,,,,,"{'Grüner': 0, 'Erfolg': 0.48, 'bei': 0, 'der': 0.1, 'Umweltschutzgesetz-Revision': 0.71875, 'Import-Verbot': 0.32, 'für': 0.06, 'illegal': 0, 'geschlagenes': 0, 'Holz': 0, 'Der': 0.1, 'BR': 0.08, 'kann': 0.07, 'künftig': 0.06, '…': 0}",positive,"[0.05079365, 0.04537397, 0.90383244]",,,,,,,,,,,,,negative
