answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3458,absa_sentiment_3458,absa_scores_3458,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,negative,"RT @spschweiz: Der #Vaterschaftsurlaub ist längst überfällig:
https://t.co/qPNhrqJap4 https://t.co/0YA9dXonIO",vaterschaftsurlaub längst überfällig,,,,,,,"{'Der': 0.75, 'Vaterschaftsurlaub': 0.75, 'ist': 0.44, 'längst': 0.16, 'überfällig': 0.61}",neutral,"[0.893012, 0.049087796, 0.057900198]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
25.0,0.0,14.0,-0.5,negative,"Leider wenig überraschend, aber doch sehr enttäuschend. Der Bundesrat ist familienpolitisch definitiv noch nicht im 21. Jahrhundert angekommen. #Vaterschaftsurlaub #Familienpolitik #Vereinbarkeit https://t.co/zRy0ll1mXT",leider wenig überraschen enttäuschen bundesrat familienpolitisch definitiv jahrhundert ankommen vaterschaftsurlaub familienpolitik vereinbarkeit,,,,,,,"{'Leider': 0.05, 'wenig': 0, 'überraschend': 0, 'aber': 0.04, 'doch': 0, 'sehr': 0.09, 'enttäuschend': 0.17, 'Der': 0.04, 'Bundesrat': 0.05, 'ist': 0, 'familienpolitisch': 0.10500000000000001, 'definitiv': 0, 'noch': 0, 'nicht': 0.06, 'im': 0, '21.': 0, 'Jahrhundert': 0.08, 'angekommen': 0.05, 'Vaterschaftsurlaub': 0.62, 'Familienpolitik': 0.10500000000000001, 'Vereinbarkeit': 0.16}",positive,"[0.19191767, 0.02480448, 0.7832778]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,Geht doch: „Mit Ausnahme der SVP stellten sich alle Fraktionen hinter einen Vaterschaftsurlaub von vier Wochen.“ https://t.co/9oboL62cfX,gehen ausnahme svp stellen all fraktionen vaterschaftsurlaub vier wochen,,,,,,,"{'Geht': 0, 'doch': 0, '„': 0, 'Mit': 0, 'Ausnahme': 0, 'der': 0, 'SVP': 0, 'stellten': 0, 'sich': 0, 'alle': 0, 'Fraktionen': 0, 'hinter': 0, 'einen': 0, 'Vaterschaftsurlaub': 0, 'von': 0, 'vier': 0, 'Wochen': 0, '“': 0}",positive,"[0.35201773, 0.015313244, 0.63266903]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.9,neutral,"q.e.d.: „Die Unternehmen müssen sich zunehmend strecken, damit sie bei den besten Talenten bessere Chancen haben. Dabei wird der Vaterschaftsurlaub zum wich­tigen Kriterium.“ https://t.co/FFZtWxbd4E @papizeit",q e d unternehmen müssen zunehmen strecken gut talenten gut chancen dabei vaterschaftsurlaub weichen tigen kriterium,,,,,,,"{'q.e.d.': 0, '„': 0, 'Die': 0, 'Unternehmen': 0, 'müssen': 0, 'sich': 0, 'zunehmend': 0, 'strecken': 0, 'damit': 0, 'sie': 0, 'bei': 0, 'den': 0, 'besten': 0, 'Talenten': 0, 'bessere': 0, 'Chancen': 0, 'haben': 0, 'Dabei': 0, 'wird': 0, 'der': 0, 'Vaterschaftsurlaub': 0, 'zum': 0, 'wich\xadtigen': 0, 'Kriterium': 0, '“': 0}",positive,"[0.0012628033, 0.0011536123, 0.9975836]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Bundesrat heute: 1 Milliarde für Olympiakandidatur – Vaterschaftsurlaub ist ihm zu teuer. Wo bleibt die Logik?,bundesrat heute milliarde olympiakandidatur vaterschaftsurlaub teuer bleiben logik,,,,,,,"{'Bundesrat': 0.08, 'heute': 0.06, 'Milliarde': 0.12, 'für': 0.51, 'Olympiakandidatur': 0.125, '–': 0, 'Vaterschaftsurlaub': 0, 'ist': 0, 'ihm': 0, 'zu': 0, 'teuer': 0, 'Wo': 0, 'bleibt': 0, 'die': 0, 'Logik': 0}",negative,"[0.0034732164, 0.98964536, 0.006881499]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @spschweiz: Erste Etappe auf dem Weg zu einer modernen Elternzeit: SP unterstützt Volksinitiative für #Vaterschaftsurlaub. https://t.co/…,erste etappe modern elternzeit sp unterstützen volksinitiative vaterschaftsurlaub,,,,,,,"{'Erste': 0.1, 'Etappe': 0, 'auf': 0.06, 'dem': 0.22, 'Weg': 0, 'zu': 0.38, 'einer': 0, 'modernen': 1.0, 'Elternzeit': 0.455, 'SP': 0.17, 'unterstützt': 0.33, 'Volksinitiative': 0.295, 'für': 0.08, 'Vaterschaftsurlaub': 0.14}",positive,"[0.0012938415, 0.0017330182, 0.99697316]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @MargritStamm: Vaterschaftsurlaub: Hier ist der Nachweis, dass die Schweiz in dieser Hinsicht ein Entwicklungsland ist: Wir sind das Sch…",vaterschaftsurlaub nachweis schweiz hinsicht entwicklungsland sch,,,,,,,"{'Vaterschaftsurlaub': 0.8300000000000001, 'Hier': 0.11, 'ist': 0.03, 'der': 0.03, 'Nachweis': 0, 'dass': 0.04, 'die': 0.03, 'Schweiz': 0.06, 'in': 0.03, 'dieser': 0.04, 'Hinsicht': 0, 'ein': 0, 'Entwicklungsland': 0.035, 'Wir': 0.03, 'sind': 0.04, 'das': 0.04, 'Sch': 0, '…': 0}",neutral,"[0.8987755, 0.0671829, 0.03404165]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,Unverständlich - Nationalrat lehnt gar minimalen zweiwöchigen Vaterschaftsurlaub ab. Jetzt kommt die Initiative: https://t.co/YDSjjw8ow4,unverständlich nationalrat lehnen gar minimal zweiwöchigen vaterschaftsurlaub ab kommen initiative,,,,,,,"{'Unverständlich': 0.52, 'Nationalrat': 0.47500000000000003, 'lehnt': 1.0, 'gar': 0, 'minimalen': 0.31, 'zweiwöchigen': 0, 'Vaterschaftsurlaub': 0.655, 'ab': 0, 'Jetzt': 0.09, 'kommt': 0.11, 'die': 0.06, 'Initiative': 0.16}",positive,"[0.28984913, 0.18873414, 0.52141666]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,negative,Verpasste Chance zum 2.: Nach SGK-S ist neu auch SGK-N gegen minimalen Vaterschaftsurlaub (10 Tage): https://t.co/Xg0ftII5mR Unverständlich.,verpasste chance sgk s neu sgk n minimal vaterschaftsurlaub tage unverständlich,,,,,,,"{'Verpasste': 0.04, 'Chance': 0.02, 'zum': 0.02, '2.': 0, 'Nach': 0, 'SGK-S': 0, 'ist': 0.02, 'neu': 0, 'auch': 0.03, 'SGK-N': 0, 'gegen': 0.13, 'minimalen': 0, 'Vaterschaftsurlaub': 0.185, 'Tage': 0.05, '):': 0, 'Unverständlich': 1.0}",negative,"[0.123227336, 0.8463861, 0.030386578]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,"RT @spschweiz: Vaterschaftsurlaub ist überfällig, trotzdem sagt SGK-S Nein: https://t.co/mGXuQSnCvx Jetzt Petition unterschreiben: https://…",vaterschaftsurlaub überfällig trotzdem sagen sgk s nein petition unterschreiben,,,,,,,"{'Vaterschaftsurlaub': 0.315, 'ist': 0.33, 'überfällig': 1.0, 'trotzdem': 0, 'sagt': 0.1, 'SGK-S': 0, 'Nein': 0.05, 'Jetzt': 0.05, 'Petition': 0.14, 'unterschreiben': 0.07}",neutral,"[0.97286487, 0.015571396, 0.011563703]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,25.0,28.0,-0.15,neutral,SGK-S gegen minimalen Vaterschaftsurlaub: https://t.co/pLDTzmQ8Do Verpasste Chance: @papizeit ist überfällig und wird breit unterstützt.,sgk s minimal vaterschaftsurlaub verpasste chance überfällig breit unterstützen,,,,,,,"{'SGK-S': 0, 'gegen': 1.0, 'minimalen': 1.0, 'Vaterschaftsurlaub': 0.8999999999999999, 'Verpasste': 0.46, 'Chance': 0, 'ist': 0.1, 'überfällig': 0.19, 'und': 0.12, 'wird': 0, 'breit': 0, 'unterstützt': 0}",negative,"[0.1291514, 0.78235775, 0.08849086]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Elternzeit jetzt! - Ein Vaterschaftsurlaub, der diesen Namen auch wirklich verdient, ist das Mindeste. 81% dafür: http://t.co/I9jxV52tBn",elternzeit vaterschaftsurlaub namen wirklich verdienen mindeste dafür,,,,,,,"{'Elternzeit': 0.56, 'jetzt': 0.27, 'Ein': 1.0, 'Vaterschaftsurlaub': 0.9450000000000001, 'der': 0.06, 'diesen': 0, 'Namen': 0, 'auch': 0, 'wirklich': 0.22, 'verdient': 0, 'ist': 0.27, 'das': 0.44, 'Mindeste': 0, 'dafür': 0}",positive,"[0.013364513, 0.0048488677, 0.98178667]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,100.0,86.0,0.5,neutral,"RT @papizeit: Trend: Immer mehr Männer möchten #Teilzeit arbeiten, auch wegen Kinderbetreuung #SRFarena #Vaterschaftsurlaub http://t.co/nv6…",trend immer mehr männer mögen teilzeit arbeiten wegen kinderbetreuung srfarena vaterschaftsurlaub,"{'Trend': 0.09, 'Immer': 0, 'mehr': 0.06, 'Männer': 0.11, 'möchten': 0, 'Teilzeit': 0.03, 'arbeiten': 0.07, 'auch': 0.2, 'wegen': 0.76, 'Kinderbetreuung': 1.0, 'SRFarena': 0.16, 'Vaterschaftsurlaub': 0.28}",positive,"[0.017585112, 0.013163879, 0.96925104]",,,,"{'Trend': 0.09, 'Immer': 0, 'mehr': 0.04, 'Männer': 0.09, 'möchten': 0, 'Teilzeit': 0.045, 'arbeiten': 0.09, 'auch': 0.06, 'wegen': 0.15, 'Kinderbetreuung': 0.35, 'SRFarena': 0.32, 'Vaterschaftsurlaub': 1.0}",neutral,"[0.66655815, 0.23543146, 0.09801042]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Migrantinnen und Migranten begegnen besonderen Herausforderungen und sind dennoch politisch untervertreten. Um ihre Stimme zu stärken, gibt es bei der @spschweiz die SP MigrantInnen. Als #wahltipp19 am Vortag des 1. August ihr Aufruf zur Einbürgerung: https://t.co/2AkCzGUR30",migrantinnen migranten begegnen besonder herausforderungen dennoch politisch untervertreten stimme stärken geben sp migrantinnen wahltipp19 vortag august aufruf einbürgerung,,,,,,,,,,"{'Migrantinnen': 0, 'und': 0.03, 'Migranten': 0.16, 'begegnen': 0.05, 'besonderen': 0.05, 'Herausforderungen': 0.1, 'sind': 0.1, 'dennoch': 0.06, 'politisch': 0.07, 'untervertreten': 0.15, 'Um': 0, 'ihre': 0.06, 'Stimme': 0.24, 'zu': 0.05, 'stärken': 0.28, 'gibt': 0.1, 'es': 0, 'bei': 0, 'der': 0.12, 'die': 0.12, 'SP': 0.06, 'MigrantInnen': 0.16, 'Als': 0, 'wahltipp19': 0, 'am': 0, 'Vortag': 0.13, 'des': 0, '1.': 0, 'August': 0.17, 'ihr': 0.72, 'Aufruf': 1.0, 'zur': 0.08499999999999999, 'Einbürgerung': 1.0}",neutral,"[0.9175026, 0.014171486, 0.06832596]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @kanton_bern: #abst17 Endergebnis aus BE zu #einbürgerung: angenommen mit 61,9 % Ja-Stimmen",abst17 endergebnis be einbürgerung annehmen ja stimmen,,,,,,,,,,"{'abst17': 0.16, 'Endergebnis': 0, 'aus': 0, 'BE': 0.11, 'zu': 0, 'einbürgerung': 1.0, 'angenommen': 0.17, 'mit': 0.07, '61,9': 0, 'Ja-Stimmen': 0.07}",neutral,"[0.5400103, 0.012311205, 0.44767854]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"""Es ist ein Zeichen, dass wir an die Jungen glauben"", Alt-BR Eveline Widmer-Schlumpf für erleichterte Einbürgerung: https://t.co/iXg1PYec44",zeichen jung glauben alt br eveline widmer schlumpf erleichtern einbürgerung,,,,,,,,,,"{'Es': 0.06, 'ist': 0.06, 'ein': 0, 'Zeichen': 0.14, 'dass': 0.06, 'wir': 0, 'an': 0, 'die': 0.11, 'Jungen': 0, 'glauben': 0.11, 'Alt-BR': 0, 'Eveline': 0.18, 'Widmer-Schlumpf': 0.17, 'für': 1.0, 'erleichterte': 0, 'Einbürgerung': 0.95}",positive,"[0.032030713, 0.008036912, 0.9599324]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Jetzt Appell ""Ja zur erleichterten Einbürgerung der dritten Generation"" unterzeichnen und am 12. Februar Ja stimmen: https://t.co/0a3vtEhCPW",appell ja erleichtern einbürgerung dritt generation unterzeichnen februar ja stimmen,,,,,,,,,,"{'Jetzt': 0.08, 'Appell': 0.18, 'Ja': 0.09, 'zur': 0.185, 'erleichterten': 0, 'Einbürgerung': 1.0, 'der': 0.14, 'dritten': 0.14, 'Generation': 0.12, 'unterzeichnen': 0.15, 'und': 0.09, 'am': 0, '12.': 0, 'Februar': 0.11, 'stimmen': 0}",positive,"[0.0067354483, 0.0022768849, 0.9909877]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,Wir und die anderen: Breite Allianz steht für erleichterte Einbürgerung junger Ausländer der dritten Generation ein: https://t.co/p3zGavEElC,breit allianz stehen erleichtern einbürgerung jung ausländer dritt generation,,,,,,,,,,"{'Wir': 0.07, 'und': 0.1, 'die': 0.1, 'anderen': 0.09, 'Breite': 0.13, 'Allianz': 0, 'steht': 0.4, 'für': 0.72, 'erleichterte': 0, 'Einbürgerung': 1.0, 'junger': 0, 'Ausländer': 0.21, 'der': 0.1, 'dritten': 0.14, 'Generation': 0.13, 'ein': 0}",positive,"[0.010036834, 0.005996894, 0.9839663]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,100.0,86.0,0.5,negative,"RT @spschweiz: Vor einem Jahr haben 500'000 Frauen und solidarische Männer demonstriert: für #Lohngleichheit, mehr Lohn, bessere Arbeitsbed…",jahr frauen solidarische männer demonstrieren lohngleichheit mehr lohn gut arbeitsbed,,,,,,,,,,,,,"{'Vor': 0, 'einem': 0, 'Jahr': 0.09, 'haben': 0, ""500'000"": 0, 'Frauen': 0.07, 'und': 0.1, 'solidarische': 0, 'Männer': 0.11, 'demonstriert': 0.83, 'für': 1.0, 'Lohngleichheit': 0, 'mehr': 0.47, 'Lohn': 0, 'bessere': 0.19, 'Arbeitsbed': 0.16999999999999998, '…': 0}",positive,"[0.048955858, 0.019214366, 0.93182975]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
