answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3452,absa_sentiment_3452,absa_scores_3452,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"RT @alinetrede: wenn Parl. nicht vorwärts macht, brauchts Initiative für #Elternzeit #Vaterschaftsurlaub cc @bastiengirod @papizeit http://…",parl vorwärts brauchts initiative elternzeit vaterschaftsurlaub cc,,,,,,,"{'wenn': 0.07, 'Parl': 0.11, 'nicht': 0.07, 'vorwärts': 0.09, 'macht': 0, 'brauchts': 0, 'Initiative': 0.43, 'für': 0.39, 'Elternzeit': 0.255, 'Vaterschaftsurlaub': 0.11, 'cc': 0.13}",positive,"[0.14576244, 0.035416774, 0.8188207]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,"RT @turlesque: #Vaterschaftsurlaub jetzt! @bastiengirod dazu: «Männer wollen heute bessere Väter sein»
http://t.co/qMedDaPKT1 http://t.co/t…",vaterschaftsurlaub männer heute gut väter,,,,,,,"{'Vaterschaftsurlaub': 0.61, 'jetzt': 0.27, 'dazu': 0.03, '«': 0, 'Männer': 0, 'wollen': 0, 'heute': 0, 'bessere': 0, 'Väter': 0, 'sein': 0, '»': 0}",positive,"[0.38719043, 0.07450572, 0.5383039]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,positive,Für mehr @papizeit Bitte mitmachen und teilen!  https://t.co/Lrehlmfedq via @sharethis #Vaterschaftsurlaub #Elternzeit,mehr bitte mitmachen teilen via vaterschaftsurlaub elternzeit,,,,,,,"{'Für': 0.1, 'mehr': 0.11, 'Bitte': 0, 'mitmachen': 0, 'und': 0.09, 'teilen': 0, 'via': 1.0, 'Vaterschaftsurlaub': 0.15, 'Elternzeit': 0.15}",positive,"[0.040157694, 0.010169057, 0.94967324]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @KarenSchaerer: Kritik für @bastiengirod und #Vaterschaftsurlaub - von Männern. Die Typologie von wir-eltern-Bloggerin @rabenmutter http…,kritik vaterschaftsurlaub männern typologie eltern bloggerin http,,,,,,,"{'Kritik': 0.26, 'für': 0.37, 'und': 0.61, 'Vaterschaftsurlaub': 0.52, 'von': 0.24, 'Männern': 0.17, 'Die': 0.13, 'Typologie': 0.24, 'wir-eltern-Bloggerin': 0, 'http': 0.52, '…': 0}",positive,"[0.20866609, 0.015972693, 0.7753612]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @TagblattZuerich: ""Vaterschaftsurlaub jetzt!"", fordert Bastien Girod, Nationalrat der Grünen in seiner Kolumne. http://t.co/WNgRWh7zqJ @…",vaterschaftsurlaub fordern bastien girod nationalrat grün kolumne,,,,,,,"{'Vaterschaftsurlaub': 0.9550000000000001, 'jetzt': 1.0, 'fordert': 0, 'Bastien': 0.14, 'Girod': 0.09, 'Nationalrat': 0.065, 'der': 0.04, 'Grünen': 0.06, 'in': 0.03, 'seiner': 0.04, 'Kolumne': 0.08, '…': 0}",positive,"[0.08114641, 0.0052255047, 0.9136281]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @dani_graf: Avanti Papi: Crowd-Initiative für 4 Wochen Vaterschaftsurlaub - wer macht mit? http://t.co/fu7YiMXNI5 @bastiengirod @tagesan…,avanti papi crowd initiative wochen vaterschaftsurlaub wer,,,,,,,"{'Avanti': 0, 'Papi': 0.07, 'Crowd-Initiative': 0, 'für': 1.0, '4': 0, 'Wochen': 0.98, 'Vaterschaftsurlaub': 0.405, 'wer': 0.11, 'macht': 0, 'mit': 0, '…': 0}",neutral,"[0.97111094, 0.0057627186, 0.02312639]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,«Vier Wochen #Vaterschaftsurlaub müssen sein» http://t.co/GWLMXQDMqR via @tagesanzeiger,vier wochen vaterschaftsurlaub müssen via,,,,,,,"{'«': 0, 'Vier': 0, 'Wochen': 0, 'Vaterschaftsurlaub': 0, 'müssen': 0, 'sein': 0, '»': 0, 'via': 0}",neutral,"[0.7107798, 0.044502776, 0.24471743]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"""Der einzige Kandidat, der für gemeinnützigen Wohnungsbau ist.""
Merci, Felicitas Huggenberger (Mieterverband ZH)! https://t.co/8vcznbCeB6",einzig kandidat gemeinnützig wohnungsbau merci felicitas huggenberger mieterverband zh,,,,,,,,,,"{'Der': 0.1, 'einzige': 0.11, 'Kandidat': 0.36, 'der': 0.1, 'für': 0.39, 'gemeinnützigen': 0, 'Wohnungsbau': 1.0, 'ist': 0.18, 'Merci': 0, 'Felicitas': 0.17, 'Huggenberger': 0.22, 'Mieterverband': 0.135, 'ZH': 0.08}",positive,"[0.2083346, 0.04759857, 0.74406683]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"RT @team_girod: ""Die Eidgenossenschaft sollte Genossenschaften fördern“ sagte @bastiengirod am Podium zum gemeinnützigen Wohnungsbau. http:…",eidgenossenschaft sollen genossenschaften fördern sagen podium gemeinnützig wohnungsbau http,,,,,,,,,,"{'Die': 0.14, 'Eidgenossenschaft': 0.18, 'sollte': 0.14, 'Genossenschaften': 0.29, 'fördern': 0, '“': 0, 'sagte': 0, 'am': 0, 'Podium': 0, 'zum': 0, 'gemeinnützigen': 0, 'Wohnungsbau': 0, 'http': 0, '…': 0}",neutral,"[0.89887375, 0.014883971, 0.08624231]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"RT @oliversteffen: #Corona-Öffnungen/ Automatische #Organspende/ #DNA-Profil
@bastiengirod @ChristaMarkwald und Thomas Matter meine #SonnTa…",corona öffnungen automatische organspende dna profil thomas matt sonnta,,,,,,,,,,,,,"{'Corona-Öffnungen': 0.24000000000000002, 'Automatische': 1.0, 'Organspende': 0.5549999999999999, 'DNA-Profil': 0.33999999999999997, 'und': 0.15, 'Thomas': 0.09, 'Matter': 0.15, 'meine': 0.12, 'SonnTa': 0, '…': 0}",positive,"[0.20686625, 0.009535358, 0.78359836]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,Klares JA für #3Generation zeigt: Bevölkerung ist für faire Einbürgerung statt willkürliche Entscheide.  #Abst16,klar ja 3generation zeigen bevölkerung faire einbürgerung statt willkürliche entscheide abst16,,,,,,,,,,,,,,,,"{'Klares': 0.07, 'JA': 0, 'für': 0.03, '3Generation': 0, 'zeigt': 0, 'Bevölkerung': 0.15, 'ist': 0.06, 'faire': 0, 'Einbürgerung': 1.0, 'statt': 0.165, 'willkürliche': 0.19, 'Entscheide': 0, 'Abst16': 0.11}",positive,"[0.0024197695, 0.0012915988, 0.99628866]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @staedteverband: Das Parlament will eine Übergangslösung zur Förderung erneuerbaren Energien. Es verabschiedete heute die parlamentarisc…,parlament übergangslösung förderung erneuerbaren energien verabschieden heute parlamentarisc,,,,,,,,,,,,,,,,,,,"{'Das': 0.07, 'Parlament': 0.16, 'will': 0, 'eine': 0, 'Übergangslösung': 0.315, 'zur': 0.23500000000000001, 'Förderung': 0, 'erneuerbaren': 1.0, 'Energien': 0.49, 'Es': 0, 'verabschiedete': 0, 'heute': 0.09, 'die': 0.07, 'parlamentarisc': 0.16, '…': 0}",positive,"[0.36469772, 0.028054547, 0.60724777]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @piagu: Jüngst durfte ich mich mit @bastiengirod über die Förderung der erneuerbaren Energien, die Strommarktöffnung sowie den morgen vo…",jüngst dürfen förderung erneuerbaren energien strommarktöffnung sowie morgen vo,,,,,,,,,,,,,,,,,,,"{'Jüngst': 0.12, 'durfte': 0, 'ich': 0.06, 'mich': 0, 'mit': 0, 'über': 0, 'die': 0.09, 'Förderung': 0, 'der': 0.09, 'erneuerbaren': 1.0, 'Energien': 0.42, 'Strommarktöffnung': 0.21125, 'sowie': 0, 'den': 0.09, 'morgen': 0.22, 'vo': 0, '…': 0}",positive,"[0.2261307, 0.0065331724, 0.7673361]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,Gutes Teamwork in der Umweltkommission des Nationalrates: Bis 2030 soll die Stromproduktion aus erneuerbaren Energien um elf Terawattstunden pro Jahr gesteigert werden https://t.co/iOkfmOli9i via @tagblatt_ch,gutes teamwork umweltkommission nationalrates stromproduktion erneuerbaren energien elf terawattstunden pro jahr steigern via,,,,,,,,,,,,,,,,,,,"{'Gutes': 0.4, 'Teamwork': 0.16, 'in': 0.05, 'der': 0.04, 'Umweltkommission': 0.065, 'des': 0.26, 'Nationalrates': 0.045, 'Bis': 0.98, '2030': 0, 'soll': 0, 'die': 0.04, 'Stromproduktion': 0.395, 'aus': 0, 'erneuerbaren': 0.91, 'Energien': 0.32, 'um': 0, 'elf': 0, 'Terawattstunden': 0, 'pro': 0, 'Jahr': 0.19, 'gesteigert': 1.0, 'werden': 0, 'via': 0.24}",negative,"[0.32189307, 0.56144905, 0.11665785]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,positive,Sehr wichtig und sehr erfreulich: Die Energiekommission des Ständerates unterstützt meine parlamentarische Initiative um eine Lücke bei der Förderung erneuerbarer Energien zu verhindern. Hier Link zur Präsentation die das Anliegen erläutert: https://t.co/ojzLSSULe3 https://t.co/gWiLBNTf4B,wichtig erfreulich energiekommission ständerates unterstützen parlamentarische initiative lücke förderung erneuerbarer energien verhindern link präsentation anliegen erläutern,,,,,,,,,,,,,,,,,,,"{'Sehr': 0.16, 'wichtig': 0.27, 'und': 0.12, 'sehr': 0.16, 'erfreulich': 0, 'Die': 0.45, 'Energiekommission': 0.07500000000000001, 'des': 0, 'Ständerates': 0.065, 'unterstützt': 0.35, 'meine': 0.13, 'parlamentarische': 0.06, 'Initiative': 0.14, 'um': 0.03, 'eine': 0, 'Lücke': 0.08, 'bei': 0, 'der': 0.45, 'Förderung': 0, 'erneuerbarer': 0.12, 'Energien': 0.09, 'zu': 0.33, 'verhindern': 0, 'Hier': 0.98, 'Link': 0.57, 'zur': 0.39, 'Präsentation': 0.47, 'die': 0.45, 'das': 0.48, 'Anliegen': 1.0, 'erläutert': 0}",neutral,"[0.69484216, 0.12787113, 0.17728671]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @AEE_SUISSE: Es muss sich endlich wieder lohnen, auch in der Schweiz in erneuerbare Energien zu investieren @enussbi @Juerg_Grossen @Mul…",endlich lohnen schweiz erneuerbare energien investieren,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'muss': 0.6, 'sich': 0, 'endlich': 0, 'wieder': 0.4, 'lohnen': 0.21, 'auch': 0, 'in': 0.34, 'der': 0, 'Schweiz': 0.39, 'erneuerbare': 0.57, 'Energien': 1.0, 'zu': 0.6, 'investieren': 1.0, '…': 0}",neutral,"[0.5337398, 0.04769293, 0.4185673]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,Zu Gast bei @GasserJosias bei und in der Windanlage. Zusammen mit meinem @southpoleglobal Team unterstützen wir auch Unternehmen bei der Investition in erneuerbare Energien. https://t.co/GsR43t1MkG,gast windanlage zusammen team unterstützen unternehmen investition erneuerbare energien,,,,,,,,,,,,,,,,,,,"{'Zu': 0, 'Gast': 0.09, 'bei': 0.03, 'und': 0.04, 'in': 0.55, 'der': 0.05, 'Windanlage': 0.07, 'Zusammen': 0.06, 'mit': 0.04, 'meinem': 0.03, 'Team': 0.15, 'unterstützen': 0.5, 'wir': 0, 'auch': 0.12, 'Unternehmen': 0, 'Investition': 0, 'erneuerbare': 1.0, 'Energien': 0.35}",positive,"[0.09657752, 0.009625544, 0.893797]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"6. Bezüglich Erneuerbare Energien ist der grosse Vorteil, dass die Lastkurve von Kühlgeräten mit Produktion von Solar übereinstimmt. Deshalb sollten Verkäufer von Kühlgeräten ein Beitrag zum Solar-Ausbau leisten.",bezüglich erneuerbare energien grosse vorteil lastkurve kühlgeräten produktion solar übereinstimmen deshalb sollen verkäufer kühlgeräten beitrag solar ausbau leisten,,,,,,,,,,,,,,,,,,,"{'6.': 0, 'Bezüglich': 0.03, 'Erneuerbare': 1.0, 'Energien': 0.71, 'ist': 0.02, 'der': 0.04, 'grosse': 0, 'Vorteil': 0.9, 'dass': 0.05, 'die': 0.04, 'Lastkurve': 0.04, 'von': 0, 'Kühlgeräten': 0, 'mit': 0.18, 'Produktion': 0.03, 'Solar': 0.02, 'übereinstimmt': 0, 'Deshalb': 0, 'sollten': 0.03, 'Verkäufer': 0, 'ein': 0, 'Beitrag': 0.04, 'zum': 0.06, 'Solar-Ausbau': 0.02, 'leisten': 0}",positive,"[0.007160195, 0.0021952528, 0.9906446]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"3. Damit Klimaanlagen nicht selber noch zur Klimaerwärmung beitragen, sind Energieeffizienz und Erneuerbare Energien wichtig.",klimaanlagen selber klimaerwärmung beitragen energieeffizienz erneuerbare energien wichtig,,,,,,,,,,,,,,,,,,,"{'3.': 0, 'Damit': 0.03, 'Klimaanlagen': 0.02, 'nicht': 0.11, 'selber': 0, 'noch': 0, 'zur': 0.03, 'Klimaerwärmung': 0.03, 'beitragen': 0.03, 'sind': 0.25, 'Energieeffizienz': 0.295, 'und': 1.0, 'Erneuerbare': 1.0, 'Energien': 0.32, 'wichtig': 0.79}",positive,"[0.008497742, 0.0054750945, 0.9860271]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Danke @SVPch für das Referendum. Volksauftrag ist nun klar: Weg von AKW und Erdöl, mehr Erneuerbare und Energieeffizienz #ES2050",danke referendum volksauftrag klaren akw erdöl mehr erneuerbare energieeffizienz es2050,,,,,,,,,,,,,,,,,,,"{'Danke': 0, 'für': 0.08, 'das': 0, 'Referendum': 0.08, 'Volksauftrag': 0.18, 'ist': 0.11, 'nun': 0, 'klar': 0.35, 'Weg': 0, 'von': 0.54, 'AKW': 0.115, 'und': 0.09, 'Erdöl': 0.21, 'mehr': 0.23, 'Erneuerbare': 0, 'Energieeffizienz': 0.12000000000000001, 'ES2050': 0.15}",positive,"[0.015106631, 0.016197283, 0.9686961]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,RT @GrueneCH: Eure Politik ist steinalt - steckt die Kohle lieber in Erneuerbare! Wir wollen die Energiewende - deswegen jetzt Ja zur #ES20…,politik steinalt stecken kohle lieb erneuerbare energiewende deswegen ja es20,,,,,,,,,,,,,,,,,,,"{'Eure': 0.02, 'Politik': 0, 'ist': 0.02, 'steinalt': 0, 'steckt': 0, 'die': 0.03, 'Kohle': 0, 'lieber': 0, 'in': 0, 'Erneuerbare': 0, 'Wir': 0.01, 'wollen': 0.02, 'Energiewende': 0.045000000000000005, 'deswegen': 0, 'jetzt': 0.01, 'Ja': 0, 'zur': 0.02, 'ES20': 0.02, '…': 0}",neutral,"[0.6904826, 0.08928924, 0.22022814]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @KasparSchuler: @jcandinas Tja, für fossile und nukleare Energieproduktion wird weltweit mehr subventioniert als für erneuerbare Energie…",tja fossile nuklear energieproduktion weltweit mehr subventioniert erneuerbare energie,,,,,,,,,,,,,,,,,,,"{'Tja': 0, 'für': 0.65, 'fossile': 0.04, 'und': 0.09, 'nukleare': 0.07, 'Energieproduktion': 0.20500000000000002, 'wird': 0, 'weltweit': 0.21, 'mehr': 1.0, 'subventioniert': 0.38, 'als': 0, 'erneuerbare': 0.56, 'Energie': 0.17, '…': 0}",neutral,"[0.7096935, 0.059776343, 0.2305302]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
