answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3460,absa_sentiment_3460,absa_scores_3460,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
50.0,75.0,57.0,0.0,negative,RT @ThNoack: Keine Begründung für Ablehnung der Einbürgerung via @srfnews. Es braucht eine Versachlichung der Einbürgerungsverfahren. https…,begründung ablehnung einbürgerung via brauchen versachlichung einbürgerungsverfahren https,,,,,,,,,,"{'Keine': 0, 'Begründung': 0.09, 'für': 0.07, 'Ablehnung': 0, 'der': 0.14, 'Einbürgerung': 0.18, 'via': 0.2, 'Es': 0, 'braucht': 0.17, 'eine': 0, 'Versachlichung': 0, 'Einbürgerungsverfahren': 0.18, 'https': 1.0, '…': 0}",neutral,"[0.38841936, 0.38664544, 0.2249352]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @sp_bl: Nein zur #USR3, Nein zum #NAF, Ja zur erleichterten Einbürgerung und eine Initiative für bezahlbare KK-Prämien!
https://t.co/Lqs…",nein usr3 nein naf ja erleichtern einbürgerung initiative bezahlbare kk prämien,,,,,,,,,,"{'Nein': 0.08, 'zur': 0.29, 'USR3': 0.13, 'zum': 0.29, 'NAF': 0.13, 'Ja': 0.28, 'erleichterten': 0, 'Einbürgerung': 1.0, 'und': 0.28, 'eine': 0, 'Initiative': 0.18, 'für': 0.09, 'bezahlbare': 0, 'KK-Prämien': 0.1}",positive,"[0.00083923445, 0.0017906545, 0.9973701]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @miriam_locher: Wow, der Landrat unterstützt den Vorstoss der @sp_bl zur Unterzeichnung der Lohngleichheits-Charta. Immerhin ein Bekennt…",wow landrat unterstützen vorstoss unterzeichnung lohngleichheits charta immerhin bekennen,,,,,,,,,,,,,"{'Wow': 0.36, 'der': 0.16, 'Landrat': 0.39, 'unterstützt': 0.34, 'den': 0.16, 'Vorstoss': 0, 'zur': 0.14500000000000002, 'Unterzeichnung': 0, 'Lohngleichheits-Charta': 0.4325, 'Immerhin': 0.76, 'ein': 0, 'Bekennt': 0, '…': 0}",positive,"[0.01759811, 0.0019900824, 0.98041177]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,RT @NataschaWey: Soooooooo. Debatte Lohngleichheit im Parlament. Wünsche den Parlamentarierinnen trotz vermutlich starkem Gegenwind viel Er…,soooooooo debatte lohngleichheit parlament wünsche parlamentarierinnen trotzen vermutlich stark gegenwind,,,,,,,,,,,,,"{'Soooooooo': 0.6, 'Debatte': 1.0, 'Lohngleichheit': 0.44999999999999996, 'im': 0, 'Parlament': 0.21, 'Wünsche': 0, 'den': 0.13, 'Parlamentarierinnen': 0, 'trotz': 0.27, 'vermutlich': 0, 'starkem': 0.06, 'Gegenwind': 0, 'viel': 0, 'Er': 0, '…': 0}",neutral,"[0.52584875, 0.014893492, 0.45925778]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@Tamedia macht eine Umfrage zu den Wahlen 2019. Mehrfachauswahl möglich bei den drängendsten Themen: Zur Auswahl steht unter anderem islamischer Terror, die #Lohngleichheit schafft es leider nicht auf die Liste. Alles klar. #auchdeinbier https://t.co/rpMRkXFrMA",umfrage wahlen mehrfachauswahl möglich drängend themen auswahl stehen islamisch terror lohngleichheit schaffen leider liste klaren auchdeinbier,,,,,,,,,,,,,"{'macht': 0, 'eine': 0, 'Umfrage': 0.01, 'zu': 0, 'den': 0.04, 'Wahlen': 0, '2019.': 0, 'Mehrfachauswahl': 0.195, 'möglich': 0.07, 'bei': 0, 'drängendsten': 0.03, 'Themen': 0, 'Zur': 0.04, 'Auswahl': 0, 'steht': 0, 'unter': 0, 'anderem': 0.07, 'islamischer': 0.11, 'Terror': 0.13, 'die': 0.04, 'Lohngleichheit': 0, 'schafft': 0, 'es': 0.13, 'leider': 1.0, 'nicht': 0.39, 'auf': 0, 'Liste': 0, 'Alles': 0, 'klar': 0, 'auchdeinbier': 0.0925}",negative,"[0.08691827, 0.8102524, 0.102829285]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @IZMartinez86: Soso, staatliches Preisdiktat beim Zucker, aber bei #Lohngleichheit und #Mindestlohn wird der Markt gepredigt. 😡 https://…",soso staatlich preisdiktat beim zucker lohngleichheit mindestlohn markt predigen,,,,,,,,,,,,,"{'Soso': 0.19, 'staatliches': 0.29, 'Preisdiktat': 0.28500000000000003, 'beim': 0.17, 'Zucker': 0, 'aber': 0.25, 'bei': 0, 'Lohngleichheit': 0, 'und': 0.71, 'Mindestlohn': 0.365, 'wird': 0, 'der': 0.17, 'Markt': 0.22, 'gepredigt': 0.16}",positive,"[0.18834355, 0.059875, 0.7517815]",,,,"{'Soso': 0.14, 'staatliches': 0.14, 'Preisdiktat': 0.15, 'beim': 0.38, 'Zucker': 0, 'aber': 0.3, 'bei': 0, 'Lohngleichheit': 0, 'und': 1.0, 'Mindestlohn': 0.86, 'wird': 0, 'der': 0.38, 'Markt': 0.18, 'gepredigt': 0.19}",positive,"[0.072243765, 0.0137159135, 0.9140403]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @meyer_mattea: wurde heute zum wiederholten Mal von 17-jährigen Schülerinnen gefragt, wann denn nun endlich die #Lohngleichheit erreicht…",heute wiederholen mal jährig schülerinnen fragen wann endlich lohngleichheit erreichen,,,,,,,,,,,,,"{'wurde': 0, 'heute': 0.07, 'zum': 0.29, 'wiederholten': 0, 'Mal': 0, 'von': 0, '17-jährigen': 0.055, 'Schülerinnen': 0, 'gefragt': 0.07, 'wann': 0.22, 'denn': 0, 'nun': 0, 'endlich': 0, 'die': 0.29, 'Lohngleichheit': 0, 'erreicht': 0.26, '…': 0}",positive,"[0.1974348, 0.015027734, 0.78753746]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @jusobl: Die Transpis für die Lohngleichheits-Demo werden gemalt. Danke @JknBaumgartner, @dasNils und @mybadphilosophy. http://t.co/7xrl…",transpis lohngleichheits demo malen danke,,,,,,,,,,,,,"{'Die': 0.34, 'Transpis': 0.38, 'für': 0.24, 'die': 0.34, 'Lohngleichheits-Demo': 0, 'werden': 0, 'gemalt': 0.69, 'Danke': 0.19, 'und': 0.15}",positive,"[0.020340227, 0.004542257, 0.9751175]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,100.0,86.0,0.5,neutral,"RT @dasNils: Die Reinacher:innen wirds kaum freuen, dass Abbau-Toni (Finanzchef @Kanton_BL) mit Steuersenkungen für die Reichsten dem Kanto…",reinacher innen wirds kaum freuen abbau toni finanzchef steuersenkungen reich kanto,,,,,,,,,,,,,,,,"{'Die': 0.08, 'Reinacher': 0.06, 'innen': 0, 'wirds': 0.07, 'kaum': 0, 'freuen': 0.16, 'dass': 1.0, 'Abbau-Toni': 0.07, 'Finanzchef': 0, 'mit': 1.0, 'Steuersenkungen': 0.54, 'für': 0.39, 'die': 0.08, 'Reichsten': 0.1, 'dem': 0.135, 'Kanto': 0, '…': 0}",positive,"[0.001918427, 0.0038254673, 0.9942561]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @AdilKoller: Oder auch: Der Bundesrat will wieder einmal eine Viertelmilliarde Franken Steuersenkungen hauptsächlich für Topverdiener –…,bundesrat viertelmilliarde franken steuersenkungen hauptsächlich topverdiener,,,,,,,,,,,,,,,,"{'Oder': 0.06, 'auch': 0.1, 'Der': 0.04, 'Bundesrat': 0.045, 'will': 0, 'wieder': 0.05, 'einmal': 0.04, 'eine': 0, 'Viertelmilliarde': 0.12375, 'Franken': 0, 'Steuersenkungen': 0.615, 'hauptsächlich': 1.0, 'für': 0.4, 'Topverdiener': 0.32999999999999996, '–': 0, '…': 0}",neutral,"[0.53808534, 0.036700353, 0.4252143]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"RT @sp_bl: .@SamiraMarti zur kantonalen Umsetzung der SV 17: «Das ist eine massive Steuersenkung zugunsten der Unternehmen, insbesondere de…",kantonalen umsetzung sv massiv steuersenkung zugunsten unternehmen insbesondere de,,,,,,,,,,,,,,,,"{'zur': 0.08, 'kantonalen': 0.13, 'Umsetzung': 0.24, 'der': 0, 'SV': 0.11, '«': 0, 'Das': 0, 'ist': 0, 'eine': 0, 'massive': 0, 'Steuersenkung': 0, 'zugunsten': 0, 'Unternehmen': 0, 'insbesondere': 0, 'de': 0, '…': 0}",positive,"[0.0008647669, 0.0014400752, 0.99769515]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @sp_bl: Wir zeigen auf: Die letzten Jahre waren in Baselland ein politisch gewolltes, neoliberales Projekt der Steuersenkungen und des A…",zeigen letzt jahre baselland politisch gewolltes neoliberales projekt steuersenkungen a,,,,,,,,,,,,,,,,"{'Wir': 0.08, 'zeigen': 0.1, 'auf': 0, 'Die': 0.45, 'letzten': 0.07, 'Jahre': 0.09, 'waren': 0, 'in': 0.08, 'Baselland': 0.12, 'ein': 0, 'politisch': 0.19, 'gewolltes': 0.13, 'neoliberales': 0, 'Projekt': 0.53, 'der': 0.45, 'Steuersenkungen': 0.8049999999999999, 'und': 1.0, 'des': 0, 'A': 0.54, '…': 0}",positive,"[0.03167164, 0.004136572, 0.96419173]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.35,negative,"RT @JanKirchmayr: „Oxfam fordert von den Regierungen, den weltweiten Steuersenkungswettlauf zu stoppen und die großen Konzerne zu mehr Offe…",oxfam fordern regierungen weltweit steuersenkungswettlauf stoppen groß konzerne mehr offe,,,,,,,,,,,,,,,,"{'„': 0, 'Oxfam': 0, 'fordert': 0, 'von': 0, 'den': 0, 'Regierungen': 0, 'weltweiten': 0, 'Steuersenkungswettlauf': 0, 'zu': 0, 'stoppen': 0, 'und': 0, 'die': 0, 'großen': 0, 'Konzerne': 0, 'mehr': 0, 'Offe': 0, '…': 0}",neutral,"[0.56858, 0.07691424, 0.35450575]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @SPBaselStadt: Die @SPBaselStadt hat heute ihren Steuersenkungsvorschlag präsentiert. https://t.co/d1joDM5mWW …
Besuche unseren Steuerre…",heute steuersenkungsvorschlag präsentieren besuche steuerre,,,,,,,,,,,,,,,,"{'Die': 0, 'hat': 0, 'heute': 0.46, 'ihren': 0, 'Steuersenkungsvorschlag': 0.7875, 'präsentiert': 0, '…': 0, 'Besuche': 0, 'unseren': 0, 'Steuerre': 0}",neutral,"[0.97864944, 0.006598627, 0.014751925]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,25.0,57.0,-0.1,negative,"Schlimmer als die eigentliche Debatte finde ich diese Expert:innen-Runde bei @RTLde: Unpolitischer geht‘s ja gar nicht. Wer sagt, Mindestlohn und Rente seien keine wichtigen Themen für die Menschen, ist definitiv sehr sehr weit weg von den ökonomischen Realitäten. #Triell @spdde",schlimm eigentlich debatte finden expert innen runden unpolitisch gehen s ja gar wer sagen mindestlohn rente wichtig themen menschen definitiv weit ökonomisch realitäten triell,,,,,,,,,,,,,,,,,,,"{'Schlimmer': 0.11, 'als': 0, 'die': 0, 'eigentliche': 0.04, 'Debatte': 0.25, 'finde': 0, 'ich': 0.06, 'diese': 0.06, 'Expert': 0, 'innen-Runde': 0, 'bei': 0, 'Unpolitischer': 0.245, 'geht': 0, '‘': 0, 's': 0, 'ja': 0, 'gar': 0, 'nicht': 0, 'Wer': 0, 'sagt': 0, 'Mindestlohn': 0, 'und': 0, 'Rente': 0, 'seien': 0, 'keine': 0, 'wichtigen': 0, 'Themen': 0, 'für': 0, 'Menschen': 0, 'ist': 0, 'definitiv': 0, 'sehr': 0, 'weit': 0, 'weg': 0, 'von': 0, 'den': 0, 'ökonomischen': 0, 'Realitäten': 0, 'Triell': 0}",neutral,"[0.4203617, 0.39471135, 0.18492688]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"„Jede zehnte Person in Basel kann vom Lohn nicht leben, obwohl sie 100 Prozent arbeitet. Das ist ein Missstand.“ Klare Worte von @bedabaumgartner für 2x JA zum Mindestlohn in Basel-Stadt 👏🏻

https://t.co/mmi3hUxK4A",jed zehnte person basel lohn leben obwohl prozent arbeiten missstand klaren worte 2x ja mindestlohn basel stadt,,,,,,,,,,,,,,,,,,,"{'„': 0, 'Jede': 0, 'zehnte': 0, 'Person': 0, 'in': 0, 'Basel': 0, 'kann': 0, 'vom': 0, 'Lohn': 0, 'nicht': 0, 'leben': 0, 'obwohl': 0, 'sie': 0, 'Prozent': 0, 'arbeitet': 0, 'Das': 0, 'ist': 0, 'ein': 0, 'Missstand': 0, '“': 0, 'Klare': 0, 'Worte': 0, 'von': 0, 'für': 0, '2x': 0, 'JA': 0, 'zum': 0, 'Mindestlohn': 0, 'Basel-Stadt': 0}",positive,"[0.15189748, 0.07055963, 0.7775428]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
