answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3416,absa_sentiment_3416,absa_scores_3416,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"@susanne_brunner Ich verstehe deine Vorbehalte insofern, als dass der Vaterschaftsurlaub etwas altmodisch daher kommt. Es kann daher nur ein Zwischenschritt sein. Und gibt ein ""müdes"" Ja von mir. Wenn du für tatsächliche Gleichberechtigung bist, lass uns für eine Elternzeit kämpfen!",verstehen vorbehalte insofern vaterschaftsurlaub altmodisch daher kommen daher zwischenschritt geben müde ja tatsächliche gleichberechtigung lass elternzeit kämpfen,,,,,,,,,,"{'Ich': 0.07, 'verstehe': 0.51, 'deine': 0.23, 'Vorbehalte': 0.29, 'insofern': 0, 'als': 0, 'dass': 0.55, 'der': 0, 'Vaterschaftsurlaub': 0.195, 'etwas': 0, 'altmodisch': 0, 'daher': 0, 'kommt': 0, 'Es': 1.0, 'kann': 0.14, 'nur': 0.04, 'ein': 0, 'Zwischenschritt': 0.09, 'sein': 0, 'Und': 0.05, 'gibt': 0.04, 'müdes': 0.04, 'Ja': 0.05, 'von': 0.02, 'mir': 0.02, 'Wenn': 0, 'du': 0.02, 'für': 0.03, 'tatsächliche': 0, 'Gleichberechtigung': 0, 'bist': 0.035, 'lass': 0, 'uns': 0, 'eine': 0, 'Elternzeit': 0.05, 'kämpfen': 0}",neutral,"[0.3443089, 0.32159242, 0.3340987]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @LaeriPatrizia: Service-Tweet für Eltern: das sind die familienfreundlichsten Firmen der 🇨🇭👇🏽. #vaterschaftsurlaub #elternzeit,service tweet eltern familienfreundlichsten firmen vaterschaftsurlaub elternzeit,,,,,,,,,,"{'Service-Tweet': 0, 'für': 0.05, 'Eltern': 0.06, 'das': 0, 'sind': 0.05, 'die': 0.05, 'familienfreundlichsten': 0.04, 'Firmen': 0.09, 'der': 0.05, '🇨': 0, '🇭': 0, 'vaterschaftsurlaub': 0, 'elternzeit': 0}",positive,"[0.1720429, 0.0138827395, 0.81407434]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @guelshaaa: Es geht um zwei Wochen! ES GEHT UM ZWEI WOCHEN VATERSCHAFTSURLAUB! Wie kann nur ein einziger Mensch dagegen sein? 
Drei Woch…",gehen zwei wochen gehen zwei wochen vaterschaftsurlaub einzig mensch dagegen drei woch,,,,,,,,,,"{'Es': 0, 'geht': 0, 'um': 1.0, 'zwei': 0.45, 'Wochen': 0.1, 'ES': 0, 'GEHT': 0, 'UM': 1.0, 'ZWEI': 0.45, 'WOCHEN': 0.1, 'VATERSCHAFTSURLAUB': 0.7, 'Wie': 0, 'kann': 0.36, 'nur': 0, 'ein': 0.11, 'einziger': 0.11, 'Mensch': 0, 'dagegen': 0, 'sein': 0, 'Drei': 0.06, 'Woch': 0, '…': 0}",neutral,"[0.7877242, 0.1001259, 0.11214986]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Während sich Politik in der Schweiz nicht zu mehr als 2 Wochen #Vaterschaftsurlaub durchringen kann, führt @Zurich Versicherung per 1.1.2020 eine #Elternzeit ein 💪. Es braucht neue, progressive Köpfe in Bern. Geht wählen! #vote #change #equality #wahlCH19 https://t.co/SDDwIp0aL8",politik schweiz mehr wochen vaterschaftsurlaub durchringen führen versicherung per elternzeit brauchen neue progressive köpfe bern gehen wählen vote change equality wahlch19,,,,,,,,,,"{'Während': 0.27, 'sich': 0, 'Politik': 0, 'in': 0.03, 'der': 0, 'Schweiz': 0.14, 'nicht': 0, 'zu': 0.36, 'mehr': 0.09, 'als': 0, 'Wochen': 0.07, 'Vaterschaftsurlaub': 0.04, 'durchringen': 0, 'kann': 0, 'führt': 0, 'Versicherung': 0.09, 'per': 0, '1.1.2020': 0, 'eine': 0, 'Elternzeit': 0.065, 'ein': 0, 'Es': 0, 'braucht': 0, 'neue': 0.03, 'progressive': 0.05, 'Köpfe': 0, 'Bern': 0.04, 'Geht': 0, 'wählen': 0, 'vote': 0.04, 'change': 0.03, 'equality': 0.06, 'wahlCH19': 0.1}",positive,"[0.27562347, 0.028979782, 0.6953967]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @DennisBuehler: Was halten Sie von #Vaterschaftsurlaub + #Elternzeit?
Heute debattiert der Nationalrat darüber - und wir wollen Ihre Mei…",halten vaterschaftsurlaub elternzeit heute debattieren nationalrat darüber mei,,,,,,,,,,"{'Was': 0, 'halten': 0, 'Sie': 0, 'von': 0, 'Vaterschaftsurlaub': 0.24, 'Elternzeit': 0.175, 'Heute': 0.1, 'debattiert': 0, 'der': 0.06, 'Nationalrat': 0.07, 'darüber': 0.04, 'und': 0.04, 'wir': 0, 'wollen': 0.04, 'Ihre': 0.06, 'Mei': 0, '…': 0}",neutral,"[0.7202722, 0.04504005, 0.23468782]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @alliance_F: Der Ständerat befindet jetzt über den #Vaterschaftsurlaub - die Einführung der @papizeit von 4 Wochen ist 1 gleichstellungs…,ständerat befinden vaterschaftsurlaub einführung wochen gleichstellungs,,,,,,,,,,"{'Der': 0.12, 'Ständerat': 0.12000000000000001, 'befindet': 0.13, 'jetzt': 0.11, 'über': 0, 'den': 0.12, 'Vaterschaftsurlaub': 0.5, 'die': 0.12, 'Einführung': 0.15, 'der': 0.12, 'von': 0, 'Wochen': 0.16, 'ist': 0.13, 'gleichstellungs': 0, '…': 0}",neutral,"[0.6369222, 0.026890561, 0.33618724]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @4Senna: Warum gibt es in der Schweiz eigentlich keinen gesetzlich geregelten #Vaterschaftsurlaub? Und wäre wenn, dann #Elternzeit nicht…",warum geben schweiz eigentlich gesetzlich geregelt vaterschaftsurlaub elternzeit,,,,,,,,,,"{'Warum': 0.07, 'gibt': 0, 'es': 0.11, 'in': 0.05, 'der': 0, 'Schweiz': 0.15, 'eigentlich': 0.1, 'keinen': 0, 'gesetzlich': 0.16, 'geregelten': 0.18, 'Vaterschaftsurlaub': 1.0, 'Und': 0.08, 'wäre': 0, 'wenn': 0.09, 'dann': 0.35, 'Elternzeit': 1.0, 'nicht': 0.99, '…': 0}",neutral,"[0.6813331, 0.18531649, 0.1333504]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,@meyer_mattea Danke fürs Nachfragen. 2 oder 4 Wochen Vaterschaftsurlaub sind weit weg von De-Zementierung von alten Rollenbildern. Let's fight for paritätische Elternzeit!,danke fürs nachfragen wochen vaterschaftsurlaub weit de zementierung alt rollenbildern let s fight for paritätische elternzeit,,,,,,,,,,"{'Danke': 0, 'fürs': 0.06, 'Nachfragen': 0, 'oder': 0.08, 'Wochen': 0.47, 'Vaterschaftsurlaub': 0.665, 'sind': 0, 'weit': 0, 'weg': 0, 'von': 0.17, 'De-Zementierung': 0, 'alten': 0.09, 'Rollenbildern': 0.165, ""Let's"": 0, 'fight': 0.1, 'for': 0.06, 'paritätische': 0, 'Elternzeit': 0.28500000000000003}",neutral,"[0.4164723, 0.17789555, 0.4056322]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,100.0,86.0,0.5666666666666667,neutral,"@Imhasly @NZZaS .Hmm. Ich nenne ihn auch Papitag. Und das seit über 5 Jahren - im Bewusstsein, dass es mehr Büez ist, als süsses Nichtstun. Mir ist noch keine schlaue Alternative eingefallen. Wichtig finde ich, dass wir Männer - endlich - eine Elternzeit und nicht nur Vaterschaftsurlaub fordern.",hmm nennen papitag seit jahren bewusstsein mehr büez süsses nichtstun schlau alternative einfallen wichtig finden männer endlich elternzeit vaterschaftsurlaub fordern,,,,,,,,,,"{'.Hmm': 0, 'Ich': 0.01, 'nenne': 0.02, 'ihn': 0, 'auch': 0.02, 'Papitag': 0.02, 'Und': 0.26, 'das': 0.05, 'seit': 0, 'über': 0.01, 'Jahren': 0.01, 'im': 0, 'Bewusstsein': 0, 'dass': 0.05, 'es': 0.01, 'mehr': 0.02, 'Büez': 0, 'ist': 0.01, 'als': 0, 'süsses': 0.02, 'Nichtstun': 0, 'Mir': 0, 'noch': 0, 'keine': 0, 'schlaue': 0, 'Alternative': 0.02, 'eingefallen': 0, 'Wichtig': 0.13, 'finde': 0, 'ich': 0.01, 'wir': 0, 'Männer': 0.07, 'endlich': 0, 'eine': 0, 'Elternzeit': 0.215, 'und': 0.26, 'nicht': 0.93, 'nur': 0, 'Vaterschaftsurlaub': 0.66, 'fordern': 0.17}",neutral,"[0.9357228, 0.019509299, 0.044767883]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"@MG51_ Ja, hab jeweils zusätzlich zu 5 Tagen Vaterschaftsurlaub vom Arbeitgeber 2 Wo. Ferien genommen. Und ich arbeite seit Geburt vom 1. Kind 80%.",ja jeweils zusätzlich tagen vaterschaftsurlaub arbeitgeber ferien nehmen arbeiten seit geburt kind,,,,,,,,,,"{'Ja': 0.04, 'hab': 0.06, 'jeweils': 0, 'zusätzlich': 0, 'zu': 0.1, 'Tagen': 0.11, 'Vaterschaftsurlaub': 0.765, 'vom': 0.125, 'Arbeitgeber': 0.18, 'Wo': 0, 'Ferien': 0, 'genommen': 0.03, 'Und': 0.04, 'ich': 0.02, 'arbeite': 0, 'seit': 0.02, 'Geburt': 0, '1.': 0, 'Kind': 0}",neutral,"[0.8042277, 0.18869863, 0.007073688]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,"Mein Senf (etwas spät) zum BR-Nein zu Vaterschaftsurlaub: Es ist ein Armutszeugnis, dass wir in der Schweiz keine Elternzeit haben. #parlCH",senf spät br nein vaterschaftsurlaub armutszeugnis schweiz elternzeit parlch,,,,,,,,,,"{'Mein': 0.27, 'Senf': 0, 'etwas': 0, 'spät': 0.06, 'zum': 0.305, 'BR-Nein': 0, 'zu': 0.42, 'Vaterschaftsurlaub': 0.305, 'Es': 0.25, 'ist': 0.25, 'ein': 0, 'Armutszeugnis': 0, 'dass': 0.14, 'wir': 0, 'in': 0.05, 'der': 0.19, 'Schweiz': 0.1, 'keine': 0, 'Elternzeit': 0.125, 'haben': 0.245, 'parlCH': 0.12}",positive,"[0.25983527, 0.3049185, 0.43524626]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@rmm1963 Es ging um 2 Wo. Vaterschaftsurlaub. @kathrinbertschy favorisiert mit Elternzeit ein anderes Modell mit anderer Stossrichtung.,gehen vaterschaftsurlaub favorisiert elternzeit modell stossrichtung,,,,,,,,,,"{'Es': 0, 'ging': 0, 'um': 0.07, 'Wo': 0, 'Vaterschaftsurlaub': 0.565, 'favorisiert': 0, 'mit': 0.08, 'Elternzeit': 0.12, 'ein': 0, 'anderes': 0, 'Modell': 0.2, 'anderer': 0, 'Stossrichtung': 0}",neutral,"[0.6579306, 0.25502396, 0.08704552]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @lauracasino: #Vaterschaftsurlaub werd ich unterschreiben.
Aber ich versteh nicht ganz, wieso wir nicht gleich für #Elternzeit für alle…",vaterschaftsurlaub werd unterschreiben versteh ganz wieso gleichen elternzeit all,,,,,,,,,,"{'Vaterschaftsurlaub': 0.09, 'werd': 0, 'ich': 0.05, 'unterschreiben': 0.42, 'Aber': 0.15, 'versteh': 0.08, 'nicht': 0, 'ganz': 0, 'wieso': 0, 'wir': 0, 'gleich': 0, 'für': 0.04, 'Elternzeit': 0.095, 'alle': 0.05, '…': 0}",neutral,"[0.55302364, 0.06868183, 0.37829447]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @papizeit: DANKE! 10'000 Unterschriften für #Vaterschaftsurlaub Volksinitiative in 24h https://t.co/YrpdKjPfZY https://t.co/sAb8tc2CH4,danke unterschriften vaterschaftsurlaub volksinitiative 24h,,,,,,,,,,"{'DANKE': 0.085, ""10'000"": 0, 'Unterschriften': 0.38, 'für': 0.64, 'Vaterschaftsurlaub': 0.78, 'Volksinitiative': 0.53, 'in': 0.18, '24h': 0}",positive,"[0.003137697, 0.0033217133, 0.9935406]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @fljan: mit dem Steuerprivileg für Bauern, das #Nationalrat heute beschliessen wird, hätte man #Vaterschaftsurlaub gleich doppelt finanz…",steuerprivileg bauern nationalrat heute beschliessen vaterschaftsurlaub gleichen doppeln finanz,,,,,,,,,,"{'mit': 0.02, 'dem': 0.03, 'Steuerprivileg': 0.035, 'für': 0.02, 'Bauern': 0.04, 'das': 0, 'Nationalrat': 0.045, 'heute': 0.06, 'beschliessen': 0.03, 'wird': 0.02, 'hätte': 0, 'man': 0, 'Vaterschaftsurlaub': 0.44, 'gleich': 0, 'doppelt': 0, 'finanz': 0, '…': 0}",negative,"[0.008388803, 0.9542274, 0.03738386]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @schmid_simon: #Vaterschaftsurlaub: Leider nur ein einziger NR im FDP-SVP-Block war dafür https://t.co/ZauYyPnaiA cc @hhiltpold https://…,vaterschaftsurlaub leider einzig nr fdp svp block dafür cc,,,,,,,,,,"{'Vaterschaftsurlaub': 1.0, 'Leider': 0.12, 'nur': 0.06, 'ein': 0.06, 'einziger': 0.06, 'NR': 0, 'im': 0, 'FDP-SVP-Block': 0, 'war': 0, 'dafür': 0, 'cc': 0.05}",neutral,"[0.83052754, 0.08328503, 0.0861874]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"Der #Vaterschaftsurlaub ist tot, es lebe die #Elternzeit: Die Progressiven der Schweiz bleiben dran. Inner- und ausserhalb des Parlaments.",vaterschaftsurlaub tot leben elternzeit progressiv schweiz bleiben dran inner ausserhalb parlaments,,,,,,,,,,"{'Der': 0, 'Vaterschaftsurlaub': 0.21, 'ist': 0.56, 'tot': 0, 'es': 0.56, 'lebe': 0.21, 'die': 0, 'Elternzeit': 0.2, 'Die': 0, 'Progressiven': 0.15, 'der': 0, 'Schweiz': 0.08, 'bleiben': 0, 'dran': 0, 'Inner-': 0, 'und': 0.1, 'ausserhalb': 0.08, 'des': 0, 'Parlaments': 0.05}",negative,"[0.034948062, 0.86270815, 0.10234385]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"2 Wochen Vaterschaftsurlaub sei zu teuer, meint die SGK-SR. Was meint ihr? #elternzeit #politik #schweiz @TEILZEITMANN @papizeit",wochen vaterschaftsurlaub teuer sgk sr elternzeit politik schweiz,,,,,,,,,,"{'Wochen': 0.23, 'Vaterschaftsurlaub': 0.32999999999999996, 'sei': 0, 'zu': 0, 'teuer': 1.0, 'meint': 0, 'die': 0.13, 'SGK-SR': 0, 'Was': 0, 'ihr': 0, 'elternzeit': 0.07, 'politik': 0, 'schweiz': 0.06}",negative,"[0.03653443, 0.9325764, 0.030889137]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,.@_Isabel_Garcia_ Welches Modell steht im #grzh für die MA der Stadt Zürich zur Diskussion? @Gianvonplanta #vaterschaftsurlaub #elternzeit,welch modell stehen grzh ma stadt zürich diskussion vaterschaftsurlaub elternzeit,,,,,,,,,,"{'Welches': 0.11, 'Modell': 0.1, 'steht': 0, 'im': 0, 'grzh': 0.12, 'für': 0.07, 'die': 0.06, 'MA': 0.09, 'der': 0.06, 'Stadt': 0.08, 'Zürich': 0, 'zur': 0.06, 'Diskussion': 0, 'vaterschaftsurlaub': 1.0, 'elternzeit': 1.0}",positive,"[0.14330748, 0.016085003, 0.8406075]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Man kann den Vaterschaftsurlaub auf die lange Bank schieben, aber sie wird kommen, die Elternzeit. In der Schweiz.",vaterschaftsurlaub lang bank schieben kommen elternzeit schweiz,,,,,,,,,,"{'Man': 0, 'kann': 0.52, 'den': 0, 'Vaterschaftsurlaub': 0.16, 'auf': 0, 'die': 0, 'lange': 0, 'Bank': 0, 'schieben': 0, 'aber': 0.15, 'sie': 0, 'wird': 0.04, 'kommen': 0.07, 'Elternzeit': 0.07, 'In': 0.03, 'der': 0, 'Schweiz': 0.08}",negative,"[0.33101627, 0.48610893, 0.18287477]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
