answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
100.0,100.0,100.0,1.0,neutral,"RT @AndrejHolm: Berlin, 28. / 29. Sept.: Veranstaltung: ""Was kann Berlin von Wien lernen? Gemeinnütziger Wohnungsbau in Wien und 
Wohnbaufö…",berlin sept veranstaltung berlin wien lernen gemeinnützig wohnungsbau wien wohnbaufö,,,,,,,"{'Berlin': 0.06, '28.': 0, '29.': 0, 'Sept.': 0, 'Veranstaltung': 0.05, 'Was': 0, 'kann': 0.08, 'von': 0.05, 'Wien': 0, 'lernen': 0.14, 'Gemeinnütziger': 0, 'Wohnungsbau': 1.0, 'in': 0.87, 'und': 1.0, 'Wohnbaufö': 1.0, '…': 0}",neutral,"[0.646682, 0.0145649435, 0.33875307]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @AndrejHolm: Bauen, bauen, bauen? ""Wohnungsnot kann man nicht beheben durch den Wohnungsbau schlechthin, sondern nur durch Neubau zu tra…",bauen bauen bauen wohnungsnot beheben wohnungsbau schlechthin neubau tra,,,,,,,"{'Bauen': 0.04, 'bauen': 0.04, 'Wohnungsnot': 0.595, 'kann': 0, 'man': 0, 'nicht': 0, 'beheben': 0, 'durch': 0, 'den': 0.33, 'Wohnungsbau': 0.39, 'schlechthin': 0, 'sondern': 0.17, 'nur': 0.36, 'Neubau': 0.065, 'zu': 0, 'tra': 0, '…': 0}",negative,"[0.29919952, 0.5318833, 0.16891718]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,@AndrejHolm Achtung: Die Stadt Bern ist kein Vorzeigebeispiel für sozialen Wohnungsbau. Haben in 50% ihrer Liegenschaften Marktmieten eingeführt und ganzes Portfolio in Fonds ausgelagert. Kleinkorrekturen heben diese Fauxpas' nicht auf.,achtung stadt bern vorzeigebeispiel sozial wohnungsbau liegenschaften marktmieten einführen ganz portfolio fonds auslagern kleinkorrekturen heben fauxpas,,,,,,,"{'Achtung': 0, 'Die': 0.03, 'Stadt': 0.07, 'Bern': 0.17, 'ist': 0.54, 'kein': 0, 'Vorzeigebeispiel': 0.58, 'für': 0, 'sozialen': 0.11, 'Wohnungsbau': 1.0, 'Haben': 0, 'in': 0.04, 'ihrer': 0.04, 'Liegenschaften': 0, 'Marktmieten': 0.035, 'eingeführt': 0.1, 'und': 0.05, 'ganzes': 0, 'Portfolio': 0.02, 'Fonds': 0.03, 'ausgelagert': 0.06, 'Kleinkorrekturen': 0.03, 'heben': 0, 'diese': 0, 'Fauxpas': 0, 'nicht': 0.16, 'auf': 0}",negative,"[0.0072142975, 0.8895073, 0.1032784]",,,,,,,,,,,,,,,,,,,,,,positive
75.0,100.0,86.0,0.5,neutral,"RT @kugurtner: Selbst @martinsenti merkt nicht, dass @Edgar_Schuler wenig Ahnung vom gemeinnützigen  Wohnungsbau hat. Und: Neugasse, nicht…",merken wenig ahnung gemeinnützig wohnungsbau neugasse,,,,,,,"{'Selbst': 0, 'merkt': 0, 'nicht': 0.15, 'dass': 0.21, 'wenig': 1.0, 'Ahnung': 0.91, 'vom': 0, 'gemeinnützigen': 0, 'Wohnungsbau': 0.9, 'hat': 0, 'Und': 0.08, 'Neugasse': 0.14, '…': 0}",negative,"[0.22966245, 0.75318265, 0.017154973]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Die NZZ fasst in alles Sachlichkeit das Ja für den preisgünstigen Wohnungsbau zusammen  http://t.co/IlOh6ls5pT,nzz fasst sachlichkeit ja preisgünstig wohnungsbau zusammen,,,,,,,"{'Die': 0.14, 'NZZ': 0.12, 'fasst': 0, 'in': 0.16, 'alles': 0, 'Sachlichkeit': 0.25, 'das': 0, 'Ja': 0, 'für': 0, 'den': 0.14, 'preisgünstigen': 1.0, 'Wohnungsbau': 1.0, 'zusammen': 0}",positive,"[0.0009333662, 0.0010086192, 0.998058]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Zürich will Mindestanteile für preisgünstigen Wohnungsbau. MV-Zürich-Präsidentin Schiller hat Anstoss gegeben. http://t.co/mu2Bt0C6ce,zürich mindestanteile preisgünstig wohnungsbau mv zürich präsidentin schiller anstoss geben,,,,,,,"{'Zürich': 0, 'will': 0, 'Mindestanteile': 0.9450000000000001, 'für': 0.34, 'preisgünstigen': 0.64, 'Wohnungsbau': 0, 'MV-Zürich-Präsidentin': 0.1375, 'Schiller': 0.1, 'hat': 0, 'Anstoss': 0, 'gegeben': 0}",positive,"[0.14190792, 0.052471213, 0.8056209]",,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.2333333333333333,neutral,"Bund gescheiter als Zürich. ""Günstiger Wohnungsbau ist (auch in Hotspots) möglich"" und nötig, sagt BWO, Fahrländer&amp;Co http://t.co/DItSEYTK",bund gescheit zürich günstig wohnungsbau hotspots möglich nötigen sagen bwo fahrländer amp co,,,,,,,"{'Bund': 0, 'gescheiter': 0.11, 'als': 0, 'Zürich': 0, 'Günstiger': 0, 'Wohnungsbau': 1.0, 'ist': 0.41, 'auch': 0.09, 'in': 0.09, 'Hotspots': 0.13, 'möglich': 0.5, 'und': 0.1, 'nötig': 0.12, 'sagt': 0.1, 'BWO': 0.04, 'Fahrländer&amp;Co': 0.045}",positive,"[0.0014099194, 0.001329531, 0.9972606]",,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,@EzoAkyol @Wochenzeitung In der @Wochenzeitung wird @CorineMauch's Stimmrechts-Befreiungsschlag mit der Forderung nach leichterer Einbürgerung oder Jus soli kritisiert. Stimmrecht nur mit CH-Pass? Versteh ich nicht.,s stimmrechts befreiungsschlag forderung leicht einbürgerung jus soli kritisieren stimmrecht ch pass versteh,,,,,,,,,,"{'In': 0.03, 'der': 0.11, 'wird': 0, ""'s"": 0, 'Stimmrechts-Befreiungsschlag': 0.08499999999999999, 'mit': 0.03, 'Forderung': 0, 'nach': 0, 'leichterer': 0, 'Einbürgerung': 0.92, 'oder': 0.27, 'Jus': 0.12, 'soli': 0, 'kritisiert': 0.15, 'Stimmrecht': 0, 'nur': 0.06, 'CH-Pass': 0, 'Versteh': 0.03, 'ich': 0.02, 'nicht': 0.04}",positive,"[0.020168249, 0.035704874, 0.9441269]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"Das ist ein gutes Signal für die Stadtzürcher Volksinitiative ""Ein Lohn zum Leben"" https://t.co/3u11OJOc7R
Basler Stimmbevölkerung stimmt für einen kantonalen Mindestlohn #srf https://t.co/VXWvYcS6vi",gutes signal stadtzürcher volksinitiative lohn leben basler stimmbevölkerung stimmen kantonalen mindestlohn srf,,,,,,,,,,,,,"{'Das': 0.03, 'ist': 0.03, 'ein': 0, 'gutes': 0.05, 'Signal': 0.06, 'für': 1.0, 'die': 0.03, 'Stadtzürcher': 0.037500000000000006, 'Volksinitiative': 0.06, 'Ein': 1.0, 'Lohn': 0, 'zum': 0.05, 'Leben': 0, 'Basler': 0, 'Stimmbevölkerung': 0, 'stimmt': 0, 'einen': 1.0, 'kantonalen': 0.63, 'Mindestlohn': 0.715, 'srf': 0.21}",positive,"[0.24113968, 0.016632449, 0.74222785]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,RT @MV_Zuerich: Erfreuliche News aus dem #Brunaupark: Mit einer Vereinbarung werden 82 Kündigungsschutzverfahren abgeschlossen. Wenn die CS…,erfreulich news brunaupark vereinbarung kündigungsschutzverfahren abschließen cs,,,,,,,,,,,,,,,,"{'Erfreuliche': 0, 'News': 0.15, 'aus': 0, 'dem': 0.42, 'Brunaupark': 0.1, 'Mit': 0.17, 'einer': 0, 'Vereinbarung': 0.21, 'werden': 0, 'Kündigungsschutzverfahren': 0.10500000000000001, 'abgeschlossen': 0, 'Wenn': 0, 'die': 0.42, 'CS': 0.23, '…': 0}",neutral,"[0.58298314, 0.020027485, 0.39698935]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @andreaskirstein: @WalterAngst Diesen Freund der ungezügelten Marktwirtschaft würde auch die Gemeindeordnung stören, so er sie denn kenn…",freund ungezügelt marktwirtschaft gemeindeordnung stören kenn,,,,,,,,,,,,,,,,,,,"{'Diesen': 1.0, 'Freund': 1.0, 'der': 0.04, 'ungezügelten': 0.15, 'Marktwirtschaft': 0.36, 'würde': 0.34, 'auch': 0.15, 'die': 0.04, 'Gemeindeordnung': 0, 'stören': 0.37, 'so': 0, 'er': 0, 'sie': 0, 'denn': 0, 'kenn': 0, '…': 0}",negative,"[0.17261931, 0.65760386, 0.16977678]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"RT @andreaskirstein: Nein. Den Mann sollen jetzt alle die Apologeten der „Marktwirtschaft über alles“ unterstützen, die diesen Veloschrott…",nein mann sollen all apologeten marktwirtschaft unterstützen veloschrott,,,,,,,,,,,,,,,,,,,"{'Nein': 0.12, 'Den': 0.31, 'Mann': 0, 'sollen': 0.31, 'jetzt': 0.1, 'alle': 0, 'die': 0, 'Apologeten': 0, 'der': 0.31, '„': 0, 'Marktwirtschaft': 0, 'über': 0, 'alles': 0, '“': 0, 'unterstützen': 0, 'diesen': 0, 'Veloschrott': 0, '…': 0}",positive,"[0.01769364, 0.006112738, 0.97619355]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@andrisilbi_ @al_zuerich Planloser Vorstoss - IT-Projekte werden schon planmässig geprüft. Nur weil man von Digitalisierung schwatzt braucht's keinen Silberschmidt-Vorstoss,planlos vorstoss it projekte schon planmässig prüfen digitalisierung schwatzen brauchen s silberschmidt vorstoss,,,,,,,,,,,,,,,,,,,,,,"{'Planloser': 0, 'Vorstoss': 0.12, 'IT-Projekte': 0.04, 'werden': 0, 'schon': 0, 'planmässig': 0.042499999999999996, 'geprüft': 0.05, 'Nur': 0.07, 'weil': 0.26, 'man': 0, 'von': 0, 'Digitalisierung': 0, 'schwatzt': 0, ""braucht's"": 0.03, 'keinen': 0, 'Silberschmidt-Vorstoss': 0.14500000000000002}",neutral,"[0.9306444, 0.011446652, 0.057908967]",,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,RT @Marsjournal: Um den Steuerfuss tief zu halten: Reiche Zürcher Gemeinden geizen bei den Armen. #Entwicklungshilfe https://t.co/DXTx7KKcBq,steuerfuss tief halten reichen zürcher gemeinden geizen arm entwicklungshilfe,,,,,,,,,,,,,,,,,,,,,,,,,"{'Um': 0, 'den': 0.09, 'Steuerfuss': 0.055, 'tief': 0, 'zu': 0.08, 'halten': 0.08, 'Reiche': 0.06, 'Zürcher': 0, 'Gemeinden': 0, 'geizen': 0, 'bei': 0, 'Armen': 0.15, 'Entwicklungshilfe': 0.5700000000000001}",positive,"[0.0030178088, 0.0016121978, 0.99537]",,,,negative
0.0,0.0,14.0,-0.7,negative,"RT @CavegnReto: @domdada @vd_zuerich Ziemlich einseitige Betrachtung, #Züribremst = Verlangsamung des öffentlichen Verkehrs, also das Velo…",ziemlich einseitig betrachtung züribremst verlangsamung öffentlich verkehrs velo,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ziemlich': 0, 'einseitige': 0, 'Betrachtung': 0, 'Züribremst': 0.16, 'Verlangsamung': 0, 'des': 0, 'öffentlichen': 0.21, 'Verkehrs': 0, 'also': 0, 'das': 0, 'Velo': 0, '…': 0}",neutral,"[0.8782503, 0.07577489, 0.045974724]",negative
