answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,Neben brieflicher Abstimmung ist E-Voting die Zukunft. Ob der #GRAG das ebenfalls so sieht? @AargauerZeitung @kantonaargau @BinderMarianne https://t.co/njeB5xHjPW,neben brieflich abstimmung e voting zukunft grag ebenfalls sehen,,,,,,,,,,,,,"{'Neben': 0, 'brieflicher': 0, 'Abstimmung': 0, 'ist': 0.06, 'E-Voting': 0, 'die': 0.03, 'Zukunft': 0.06, 'Ob': 0, 'der': 0.03, 'GRAG': 0.1, 'das': 0.09, 'ebenfalls': 0, 'so': 0, 'sieht': 0}",neutral,"[0.9429528, 0.029051771, 0.027995419]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,.@BinderMarianne kannst du denn bereits per e-Voting wählen? 😉,bereits per e voting wählen,,,,,,,,,,,,,"{'kannst': 1.0, 'du': 0, 'denn': 0, 'bereits': 0.16, 'per': 0, 'e-Voting': 0, 'wählen': 0}",neutral,"[0.8923631, 0.008618195, 0.09901873]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@digit_AI @DorisFiala @UrsBolt @cwasi und wie dir Argumente gegen #ES2050 sind. Plan- statt Marktwirtschaft, Subventionen statt Anreize, Verbote statt Innovationen.",argumente es2050 plan statt marktwirtschaft subventionen statt anreize verbote statt innovationen,,,,,,,,,,,,,,,,"{'und': 0.25, 'wie': 0.23, 'dir': 0.16, 'Argumente': 0.24, 'gegen': 0.16, 'ES2050': 0.14, 'sind': 0.12, 'Plan-': 0, 'statt': 0.36500000000000005, 'Marktwirtschaft': 0.52, 'Subventionen': 0.99, 'Anreize': 0.26, 'Verbote': 0, 'Innovationen': 0.22}",positive,"[0.0745724, 0.2668218, 0.6586058]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@kantonaargau So müsste die Energiepolitik aussehen: Marktwirtschaft, Anreize, Innovationen! ES2050 löst das Problem der Wasserkraft nicht. https://t.co/e3Gdyg5QBK",müsste energiepolitik aussehen marktwirtschaft anreize innovationen es2050 lösen problem wasserkraft,,,,,,,,,,,,,,,,"{'So': 0, 'müsste': 0, 'die': 0.03, 'Energiepolitik': 0.135, 'aussehen': 0.12, 'Marktwirtschaft': 0.7, 'Anreize': 0.56, 'Innovationen': 0.57, 'ES2050': 0.08, 'löst': 0, 'das': 0, 'Problem': 0.05, 'der': 0.03, 'Wasserkraft': 0.05, 'nicht': 0.41}",positive,"[0.0018676178, 0.003834351, 0.99429804]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Schön, haben die Gewerkschaften die Chancen der Digitalisierung nun auch erkannt! Dann können wir ja nun die Zukunft angehen! #digitalisierung 
https://t.co/4ISnXyEwmi",schön gewerkschaften chancen digitalisierung erkennen ja zukunft angehen digitalisierung,,,,,,,,,,,,,,,,,,,"{'Schön': 0, 'haben': 0.07, 'die': 0.09, 'Gewerkschaften': 0.11, 'Chancen': 0.09, 'der': 0.09, 'Digitalisierung': 0.92, 'nun': 0, 'auch': 0.07, 'erkannt': 0.08, 'Dann': 0.06, 'können': 0, 'wir': 0, 'ja': 0, 'Zukunft': 0.2, 'angehen': 0.15, 'digitalisierung': 0.92}",positive,"[0.006407962, 0.001524747, 0.99206734]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Das mit dem Selfie lassen wir dieses Mal 😁😅 Danke, Johann Schneider-Ammann, für Ihren immensen Einsatz für die Wirtschaft, die Berufsbildung, die Innovation, die Digitalisierung... - für unser Petit Paradis 🇨🇭🇨🇭🇨🇭 https://t.co/f9pNOaUheN",selfie lassen mal danke johann schneider ammann immensen einsatz wirtschaft berufsbildung innovation digitalisierung petit paradis,,,,,,,,,,,,,,,,,,,"{'Das': 0.06, 'mit': 0.01, 'dem': 0.08, 'Selfie': 0.02, 'lassen': 0.01, 'wir': 0, 'dieses': 0.01, 'Mal': 0, 'Danke': 0.02, 'Johann': 0.02, 'Schneider-Ammann': 0, 'für': 0.1, 'Ihren': 0.09, 'immensen': 0, 'Einsatz': 0, 'die': 0.06, 'Wirtschaft': 0, 'Berufsbildung': 0.14, 'Innovation': 0.31, 'Digitalisierung': 0, '...': 0, 'unser': 0.05, 'Petit': 0, 'Paradis': 0.03, '🇨': 0, '🇭': 0}",positive,"[0.0018474727, 0.0018131507, 0.99633944]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,Danke @ThierryBurkart  für deinen Einsatz zu Gunsten von besserer Vereinbarkeit von Beruf und Familie. Chancen der Digitalisierung nutzen! https://t.co/FTKElzbNDO,danke einsatz gunsten gut vereinbarkeit beruf familie chancen digitalisierung nutzen,,,,,,,,,,,,,,,,,,,"{'Danke': 0.045, 'für': 0.03, 'deinen': 0, 'Einsatz': 0, 'zu': 0, 'Gunsten': 0.06, 'von': 0, 'besserer': 0.05, 'Vereinbarkeit': 0, 'Beruf': 0, 'und': 0, 'Familie': 0, 'Chancen': 0.23, 'der': 0.13, 'Digitalisierung': 0, 'nutzen': 0.23}",positive,"[0.0010592517, 0.001197011, 0.9977437]",,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,@kantonaargau Digitalisierung der Verwaltung - sehr wichtiges Projekt! #Effizienz #Modernisierung #Kundenfreundlichkeit #ChancenAargau,digitalisierung verwaltung wichtig projekt effizienz modernisierung kundenfreundlichkeit chancenaargau,,,,,,,,,,,,,,,,,,,"{'Digitalisierung': 0, 'der': 0.06, 'Verwaltung': 0.1, 'sehr': 0.04, 'wichtiges': 0.05, 'Projekt': 0.09, 'Effizienz': 0.12, 'Modernisierung': 0.1, 'Kundenfreundlichkeit': 0.155, 'ChancenAargau': 0}",positive,"[0.0022942114, 0.001570892, 0.9961349]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Endlich! Der Bundesrat will die #eID - Voraussetzung für Digitalisierung der „Behördengänge“! 7/24, ortsunabhängig @kantonaargau",endlich bundesrat eid voraussetzung digitalisierung behördengänge ortsunabhängig,,,,,,,,,,,,,,,,,,,"{'Endlich': 0.05, 'Der': 0.21, 'Bundesrat': 0.08, 'will': 0, 'die': 0.21, 'eID': 0.13, 'Voraussetzung': 0, 'für': 0.21, 'Digitalisierung': 0, 'der': 0.21, '„': 0, 'Behördengänge': 0, '“': 0, 'ortsunabhängig': 0}",positive,"[0.12080346, 0.012145651, 0.8670509]",,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.35,neutral,@kantonaargau Erster Schritt zur Digitalisierung der Verwaltung @kantonaargau - grosses Potenzial für mehr Effizienz und Kundennähe!,erst schritt digitalisierung verwaltung grosses potenzial mehr effizienz kundennähe,,,,,,,,,,,,,,,,,,,"{'Erster': 0.33, 'Schritt': 1.0, 'zur': 0, 'Digitalisierung': 0, 'der': 0, 'Verwaltung': 0.11, 'grosses': 0, 'Potenzial': 0.13, 'für': 0.07, 'mehr': 0.06, 'Effizienz': 0.12, 'und': 0.05, 'Kundennähe': 0.05500000000000001}",positive,"[0.017885894, 0.0026477247, 0.9794663]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,@suter_gabriela @PetraGoessi @fdp_ag Tatsächlich und zum Glück ist der Umweltschutz à la SP nicht Bestandteil der freisinnigen DNA - übrigens warte ich immer noch auf eine Antwort. kommt sie vor den Wahlen noch?,tatsächlich glück umweltschutz à la sp bestandteil freisinnigen dna übrigens warten immer antwort kommen wahlen,,,,,,,,,,,,,,,,,,,,,,"{'Tatsächlich': 0, 'und': 0.03, 'zum': 0.13, 'Glück': 0, 'ist': 0.03, 'der': 0.13, 'Umweltschutz': 0.060000000000000005, 'à': 0, 'la': 0.13, 'SP': 0.04, 'nicht': 0.04, 'Bestandteil': 0, 'freisinnigen': 0, 'DNA': 0.03, 'übrigens': 0.065, 'warte': 0, 'ich': 0.07, 'immer': 0, 'noch': 0.05, 'auf': 0, 'eine': 0, 'Antwort': 0, 'kommt': 0, 'sie': 0.14, 'vor': 0.15, 'den': 0.13, 'Wahlen': 0}",positive,"[0.33098307, 0.033715516, 0.6353015]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @MickBiesuz: @Jungfreisinnige Super was ihr gemacht habt!👍🏻👍🏻👍🏻 Diese Kampagne hat mich endgültig vom Jungfreisinnigen-Beitritt überzeug…,super kampagne endgültig jungfreisinnigen beitreten überzeug,,,,,,,,,,,,,,,,,,,,,,,,,"{'Super': 0, 'was': 0, 'ihr': 0, 'gemacht': 0.11, 'habt': 0, 'Diese': 0.37, 'Kampagne': 0.61, 'hat': 0, 'mich': 0.81, 'endgültig': 1.0, 'vom': 0.16, 'Jungfreisinnigen-Beitritt': 0.2, 'überzeug': 0, '…': 0}",neutral,"[0.4943509, 0.03945128, 0.46619782]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@DanielKaeppeli @BinderMarianne @kantonaargau Ich schliesse mich dem Dank an - gerne erinnere ich mich an die gemeinsame Arbeit mit Herbert in der Kommission für öffentliche Sicherheit.,schliesse danken gerne erinnern gemeinsam arbeit herbert kommission öffentlich sicherheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.03, 'schliesse': 0, 'mich': 0, 'dem': 0.16499999999999998, 'Dank': 0.04, 'an': 0, 'gerne': 0, 'erinnere': 0.08, 'ich': 0.03, 'die': 0.3, 'gemeinsame': 0, 'Arbeit': 0.19, 'mit': 0.08, 'Herbert': 0.13, 'in': 0, 'der': 0.3, 'Kommission': 1.0, 'für': 0, 'öffentliche': 0.25, 'Sicherheit': 1.0}",positive,"[0.028396882, 0.0033677972, 0.9682353]",,,,neutral
50.0,75.0,57.0,0.0,neutral,Persönliche Freiheit oder öffentliche Sicherheit? http://t.co/7jvImewYbV,persönlich freiheit öffentlich sicherheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Persönliche': 0.33, 'Freiheit': 0.54, 'oder': 0.74, 'öffentliche': 0.21, 'Sicherheit': 0.6}",neutral,"[0.5582985, 0.0073622344, 0.43433923]",,,,neutral
50.0,75.0,57.0,0.0,neutral,soeben in die Kommission für Öffentliche Sicherheit aufgenommen worden. Ich werde mich für Ihre Sicherheit einsetzen.,soeben kommission öffentlich sicherheit aufnehmen sicherheit einsetzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'soeben': 0.07, 'in': 0, 'die': 0.1, 'Kommission': 0.32, 'für': 0.84, 'Öffentliche': 0.08, 'Sicherheit': 1.0, 'aufgenommen': 0, 'worden': 0, 'Ich': 0.47, 'werde': 0, 'mich': 0, 'Ihre': 0.38, 'einsetzen': 0}",positive,"[0.07914047, 0.0055622524, 0.91529727]",,,,neutral
0.0,0.0,14.0,-0.7,neutral,"RT @AargauerZeitung: Landwirtschaft, Strom, Schokolade: Experten warnen vor Schweizer ""Subventionsmoloch"" https://t.co/lfVUtHaPYz https://t…",landwirtschaft strom schokolade experten warnen schweizer subventionsmoloch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Landwirtschaft': 0.57, 'Strom': 0, 'Schokolade': 1.0, 'Experten': 0.37, 'warnen': 0.22, 'vor': 0, 'Schweizer': 0.12, 'Subventionsmoloch': 0}",positive,"[0.0041724346, 0.0015283973, 0.9942992]",negative
100.0,100.0,86.0,0.7,neutral,@digit_AI Was ist schlecht an günstigem ausländischen Strom? Wollen Sie Protektionismus wie bei der Landwirtschaft?,schlecht günstig ausländisch strom protektionismus landwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'ist': 0.1, 'schlecht': 0.15, 'an': 0, 'günstigem': 0.13, 'ausländischen': 0.1, 'Strom': 0, 'Wollen': 0.38, 'Sie': 0, 'Protektionismus': 0.54, 'wie': 0, 'bei': 0, 'der': 0, 'Landwirtschaft': 1.0}",neutral,"[0.89909035, 0.034420587, 0.06648902]",positive
50.0,75.0,57.0,0.0,neutral,"Wenn die Bauern für die #ES2050 sind, müssten bei allen Freisinnigen die Alarmglocken läuten. Landwirtschaftspolitik 2.0 - nie mehr Markt!",bauern es2050 müssten freisinnigen alarmglocken läuten landwirtschaftspolitik nie mehr markt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'die': 0.04, 'Bauern': 0.04, 'für': 0.06, 'ES2050': 0.1, 'sind': 0.06, 'müssten': 0, 'bei': 0, 'allen': 0, 'Freisinnigen': 0, 'Alarmglocken': 0.065, 'läuten': 0.06, 'Landwirtschaftspolitik': 0.29000000000000004, '2.0': 0, 'nie': 1.0, 'mehr': 1.0, 'Markt': 0.79}",positive,"[0.19836889, 0.012026418, 0.7896047]",neutral
50.0,75.0,57.0,0.0,neutral,"FDP zeigt auf, dass auch bei der Landwirtschaft ohne Qualitätseinbusse eingespart werden könnte. Aber alle... https://t.co/UylZJPLxAC",fdp zeigen landwirtschaft qualitätseinbusse einsparen all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'FDP': 0.24, 'zeigt': 0, 'auf': 0, 'dass': 0.22, 'auch': 0.13, 'bei': 0, 'der': 0, 'Landwirtschaft': 0.26, 'ohne': 0.21, 'Qualitätseinbusse': 0.09, 'eingespart': 0, 'werden': 0, 'könnte': 0.13, 'Aber': 0.58, 'alle': 0, '...': 0}",positive,"[0.008650311, 0.0021177314, 0.989232]",neutral
