answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3427,absa_sentiment_3427,absa_scores_3427,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3452,absa_sentiment_3452,absa_scores_3452,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
100.0,100.0,86.0,0.7,negative,"Das sich Stadtpräsidentin #Mauch im #Kantonsrat für das unnötige Stimm- &amp; Wahlrecht für Ausländer eingesetzt hat, wirft im #Facebook recht hohe Wellen...
#KRZH #Ausländerstimmrecht #falschesSignal #unnötig #sp https://t.co/FWabLaKbPc",stadtpräsidentin mauch kantonsrat unnötig stimm amp wahlrecht ausländer einsetzen werfen facebook recht hoch wellen krzh ausländerstimmrecht falschessignal unnötig sp,,,,,,,,,,,,,"{'Das': 0.04, 'sich': 0, 'Stadtpräsidentin': 0.075, 'Mauch': 0.18, 'im': 0, 'Kantonsrat': 0, 'für': 0.07, 'das': 0, 'unnötige': 0.8, 'Stimm-': 0, 'amp': 0.08, 'Wahlrecht': 0, 'Ausländer': 0.13, 'eingesetzt': 0.06, 'hat': 0, 'wirft': 0, 'Facebook': 0.12, 'recht': 0, 'hohe': 0, 'Wellen': 0, '...': 0, 'KRZH': 0.24, 'Ausländerstimmrecht': 0.10250000000000001, 'falschesSignal': 0.23, 'unnötig': 0.8, 'sp': 1.0}",negative,"[0.13243553, 0.8084325, 0.059131972]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @ReneTruninger: Wenn #Klimaflüchtlinge unbegrenzt einreisen können, wird das bewährte #Asylrecht ad absurdum geführt! 
-Wobei anzumerken…",klimaflüchtlinge unbegrenzt einreisen bewähren asylrecht ad absurdum führen wobei anmerken,,,,,,,,,,,,,,,,"{'Wenn': 0, 'Klimaflüchtlinge': 0.04, 'unbegrenzt': 0.05, 'einreisen': 0.04, 'können': 0.1, 'wird': 0.11, 'das': 0, 'bewährte': 0, 'Asylrecht': 0.060000000000000005, 'ad': 0, 'absurdum': 0, 'geführt': 0, '-Wobei': 0, 'anzumerken': 0.5625, '…': 0}",negative,"[0.0015213335, 0.94257843, 0.055900257]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Wenn #Klimaflüchtlinge unbegrenzt einreisen können, wird das bewährte #Asylrecht ad absurdum geführt! 
-Wobei anzumerken ist, dass kontrollierte #Migration mit ausgewählten Menschen eine win-win-Situation für alle wäre!
#Australien #Kanada #USA

https://t.co/SyJYbRwF4K",klimaflüchtlinge unbegrenzt einreisen bewähren asylrecht ad absurdum führen wobei anmerken kontrollieren migration ausgewählt menschen win win situation all australien kanada usa,,,,,,,,,,,,,,,,"{'Wenn': 0, 'Klimaflüchtlinge': 0.055, 'unbegrenzt': 0.03, 'einreisen': 0.05, 'können': 0.03, 'wird': 0.28, 'das': 0.05, 'bewährte': 0, 'Asylrecht': 0.29, 'ad': 0, 'absurdum': 0, 'geführt': 0, '-Wobei': 0, 'anzumerken': 0.2625, 'ist': 0, 'dass': 0.05, 'kontrollierte': 0.04, 'Migration': 0.05, 'mit': 0.03, 'ausgewählten': 0, 'Menschen': 0.03, 'eine': 0, 'win-win-Situation': 0, 'für': 0.04, 'alle': 0.02, 'wäre': 0.02, 'Australien': 0.03, 'Kanada': 0.02, 'USA': 0.03}",negative,"[0.0031388146, 0.93980485, 0.057056297]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"RT @ReneTruninger: Es ist offensichtlich, dass seit 2015 das #Asylrecht zur illegalen #Einwanderung missbraucht wird! #migration

https://t…",offensichtlich seit asylrecht illegal einwanderung missbraucht migration,,,,,,,,,,,,,,,,"{'Es': 0.07, 'ist': 0.07, 'offensichtlich': 0, 'dass': 0.22, 'seit': 0.24, 'das': 0.22, 'Asylrecht': 0.6950000000000001, 'zur': 0.27, 'illegalen': 0.44, 'Einwanderung': 0.32, 'missbraucht': 1.0, 'wird': 0, 'migration': 0.19}",negative,"[0.0025858795, 0.9910705, 0.006343658]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,"Es ist offensichtlich, dass seit 2015 das #Asylrecht zur illegalen #Einwanderung missbraucht wird! #migration

https://t.co/wRpVTGrY2b",offensichtlich seit asylrecht illegal einwanderung missbraucht migration,,,,,,,,,,,,,,,,"{'Es': 0.11, 'ist': 0.11, 'offensichtlich': 0, 'dass': 0.25, 'seit': 0.34, 'das': 0.25, 'Asylrecht': 0.735, 'zur': 0.33, 'illegalen': 0.56, 'Einwanderung': 0.45, 'missbraucht': 1.0, 'wird': 0, 'migration': 0.28}",negative,"[0.0021612372, 0.9916248, 0.006214019]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,"RT @ReneTruninger: Das neue #Asylrecht der #USA bestimmt, dass Asylsuchende, die auf ihrer Reise ein anderes Land passierten, kein Anrecht…",neue asylrecht usa bestimmen asylsuchende reise land passieren anrecht,,,,,,,,,,,,,,,,"{'Das': 0.05, 'neue': 0.26, 'Asylrecht': 0.175, 'der': 0.05, 'USA': 0.13, 'bestimmt': 0, 'dass': 0.28, 'Asylsuchende': 0.07, 'die': 0.05, 'auf': 0.03, 'ihrer': 0.05, 'Reise': 0, 'ein': 0, 'anderes': 0, 'Land': 0, 'passierten': 0, 'kein': 0, 'Anrecht': 0, '…': 0}",neutral,"[0.58028954, 0.07897768, 0.34073275]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Das neue #Asylrecht der #USA bestimmt, dass Asylsuchende, die auf ihrer Reise ein anderes Land passierten, kein Anrecht auf Asyl haben! 
Warum wendet die #EU die faktisch ausser Kraft gesetzte #Dublin-Verordnung nicht mehr an?

https://t.co/qCnfhohd78",neue asylrecht usa bestimmen asylsuchende reise land passieren anrecht asyl warum wenden eu faktisch ausser kraft gesetzt dublin verordnung mehr,,,,,,,,,,,,,,,,"{'Das': 0.04, 'neue': 1.0, 'Asylrecht': 0.52, 'der': 0.04, 'USA': 0.11, 'bestimmt': 0, 'dass': 0.14, 'Asylsuchende': 0.05500000000000001, 'die': 0.04, 'auf': 0.02, 'ihrer': 0.095, 'Reise': 0, 'ein': 0, 'anderes': 0, 'Land': 0, 'passierten': 0, 'kein': 0.03, 'Anrecht': 0, 'Asyl': 0.04, 'haben': 0.02, 'Warum': 0.1, 'wendet': 0, 'EU': 0, 'faktisch': 0, 'ausser': 0, 'Kraft': 0, 'gesetzte': 0, 'Dublin-Verordnung': 0.04, 'nicht': 0.03, 'mehr': 0, 'an': 0}",positive,"[0.31986436, 0.14561906, 0.5345165]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @artep21: @SteinbachErika Merkel 2003: ""Da muss man natürlich darüber sprechen dass es den Missbrauch des Asylrechts gibt; da muss man n…",merkel natürlich darüber sprechen missbrauch asylrechts geben n,,,,,,,,,,,,,,,,"{'Merkel': 0.16, 'Da': 0, 'muss': 0.09, 'man': 0, 'natürlich': 0, 'darüber': 0.38, 'sprechen': 0.09, 'dass': 0, 'es': 0, 'den': 0.13, 'Missbrauch': 1.0, 'des': 0, 'Asylrechts': 0.715, 'gibt': 0, 'da': 0, 'n': 0.05, '…': 0}",neutral,"[0.4330011, 0.15904713, 0.4079518]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,RT @ReneTruninger: Mit der unvernünftigen #Personenfreizügigkeit ist das #EuropäischeAsylrecht auch für die #Schweiz von Interesse! #Migrat…,unvernünftig personenfreizügigkeit europäischeasylrecht schweiz interesse migrat,,,,,,,,,,,,,,,,"{'Mit': 0.07, 'der': 0.1, 'unvernünftigen': 0.14, 'Personenfreizügigkeit': 0.09, 'ist': 0.25, 'das': 0, 'EuropäischeAsylrecht': 0.96, 'auch': 0.19, 'für': 0, 'die': 0.1, 'Schweiz': 0.2, 'von': 0, 'Interesse': 0.24, 'Migrat': 0, '…': 0}",positive,"[0.009280379, 0.0020465842, 0.98867303]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,Mit der unvernünftigen #Personenfreizügigkeit ist das #EuropäischeAsylrecht auch für die #Schweiz von Interesse! #Migration #PFZ #Zuwanderung https://t.co/lMKMTvFImx,unvernünftig personenfreizügigkeit europäischeasylrecht schweiz interesse migration pfz zuwanderung,,,,,,,,,,,,,,,,"{'Mit': 0.17, 'der': 0.09, 'unvernünftigen': 0.1, 'Personenfreizügigkeit': 0.21500000000000002, 'ist': 1.0, 'das': 0, 'EuropäischeAsylrecht': 0.61, 'auch': 0.32, 'für': 0, 'die': 0.09, 'Schweiz': 0.09, 'von': 0, 'Interesse': 0.77, 'Migration': 0.06, 'PFZ': 0.04, 'Zuwanderung': 0.05}",positive,"[0.007758607, 0.0016627453, 0.9905786]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,neutral,"RT @zac1967: Selbst Schwerkriminelle profitieren von der Einbürgerungspolitik der Linken und des Bundesgerichts. Wörtlich forderten sie, al…",schwerkriminelle profitieren einbürgerungspolitik link bundesgerichts wörtlich fordern al,,,,,,,,,,,,,,,,,,,"{'Selbst': 0, 'Schwerkriminelle': 0.1, 'profitieren': 0.3, 'von': 0.1, 'der': 0.05, 'Einbürgerungspolitik': 0.20500000000000002, 'Linken': 0.08, 'und': 0.06, 'des': 0.1, 'Bundesgerichts': 0.125, 'Wörtlich': 0.46, 'forderten': 1.0, 'sie': 0, 'al': 1.0, '…': 0}",neutral,"[0.45544276, 0.15809736, 0.38645992]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,negative,"RT @ReneTruninger: Wie man auf dem Bild gut erkennen kann , zwei typische #Schweizer! 
-Betreffend #Einbürgerungs-Praxis spare ich mir den…",bild gut erkennen zwei typische schweizer betreffen einbürgerungs praxis sparen,,,,,,,,,,,,,,,,,,,"{'Wie': 0.08, 'man': 0, 'auf': 0, 'dem': 0.42, 'Bild': 0, 'gut': 0, 'erkennen': 0, 'kann': 0.05, 'zwei': 0.06, 'typische': 0.13, 'Schweizer': 0.04, '-Betreffend': 0, 'Einbürgerungs-Praxis': 0.27, 'spare': 0, 'ich': 0.16, 'mir': 0, 'den': 0.42, '…': 0}",neutral,"[0.5168025, 0.018609218, 0.4645883]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,negative,"Wie man auf dem Bild gut erkennen kann , zwei typische #Schweizer! 
-Betreffend #Einbürgerungs-Praxis spare ich mir den Kommentar...
https://t.co/3NlVV4bCl8 via @20min",bild gut erkennen zwei typische schweizer betreffen einbürgerungs praxis sparen kommentar via,,,,,,,,,,,,,,,,,,,"{'Wie': 0.1, 'man': 0, 'auf': 0, 'dem': 0.19, 'Bild': 0, 'gut': 0, 'erkennen': 0, 'kann': 0.09, 'zwei': 0.08, 'typische': 0.12, 'Schweizer': 0.12, '-Betreffend': 0, 'Einbürgerungs-Praxis': 0.16, 'spare': 0, 'ich': 0.3, 'mir': 0, 'den': 0.19, 'Kommentar': 0.65, '...': 0, 'via': 1.0}",neutral,"[0.9548931, 0.008890122, 0.036216702]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Da #Merkel in den letzen 15 Jahren #Deutschland regelrecht demontiert hat (Atomausstieg, Ende der Wehrpflicht, Mindestlohn &amp; unbegrenzte Aufnahme von Migranten etc) braucht Deutschland jetzt dringend einen #Neuanfang! #Neuwahlen

https://t.co/ilu55tuMnx",merkel letzen jahren deutschland regelrecht demontieren atomausstieg ende wehrpflicht mindestlohn amp unbegrenzt aufnahme migranten etc brauchen deutschland dringen neuanfang neuwahlen,,,,,,,,,,,,,,,,,,,,,,"{'Da': 0, 'Merkel': 0.06, 'in': 0.02, 'den': 0.02, 'letzen': 0.02, 'Jahren': 0.03, 'Deutschland': 0.12, 'regelrecht': 0, 'demontiert': 0.13, 'hat': 0, 'Atomausstieg': 0.1, 'Ende': 0.44, 'der': 0.02, 'Wehrpflicht': 0.27, 'Mindestlohn': 0.62, 'amp': 1.0, 'unbegrenzte': 0.74, 'Aufnahme': 0.13, 'von': 0, 'Migranten': 0.33, 'etc': 0.16, 'braucht': 0.08, 'jetzt': 0.07, 'dringend': 0.07, 'einen': 0.04, 'Neuanfang': 0.02, 'Neuwahlen': 0.08}",positive,"[0.24107118, 0.01332369, 0.7456051]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @MoniEisfeld: Das ist ein Dienstfahrzeug mit Diplomatenkennzeichen der ""Internationalen Agentur für erneuerbare Energien"".
Finanziert vo…",dienstfahrzeug diplomatenkennzeichen international agentur erneuerbare energien finanzieren vo,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.13, 'ist': 0.13, 'ein': 0, 'Dienstfahrzeug': 0.23, 'mit': 0.1, 'Diplomatenkennzeichen': 0, 'der': 0.13, 'Internationalen': 0.38, 'Agentur': 0.19, 'für': 0, 'erneuerbare': 0.12, 'Energien': 0, 'Finanziert': 0.96, 'vo': 0, '…': 0}",neutral,"[0.52457273, 0.029297708, 0.44612953]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @TobiasInfortuna: Das war ja klar!
Nach Roadpricing und EU-Kniefall macht die FDP auch bei der Strafsteuer auf Flugtickets mit..

Darum…",ja klaren roadpricing eu kniefall fdp strafsteuer flugtickets darum,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.05, 'war': 0, 'ja': 0.3, 'klar': 0.1, 'Nach': 0, 'Roadpricing': 0, 'und': 0.3, 'EU-Kniefall': 0.22, 'macht': 0, 'die': 0.05, 'FDP': 0.14, 'auch': 0.05, 'bei': 0, 'der': 0.05, 'Strafsteuer': 0.1, 'auf': 0.03, 'Flugtickets': 0.245, 'mit': 0, '..': 0, 'Darum': 0.04, '…': 0}",neutral,"[0.7382669, 0.20693207, 0.054801002]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"RT @zac1967: WhatsApp wurde gehackt – aber E-Voting, das die Verwaltung will, soll total sicher sein.
 https://t.co/g5SmR305j4",whatsapp hacken e voting verwaltung total sichern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'WhatsApp': 0.78, 'wurde': 0, 'gehackt': 0, '–': 0, 'aber': 0, 'E-Voting': 0, 'das': 0, 'die': 0, 'Verwaltung': 0, 'will': 0, 'soll': 0, 'total': 0, 'sicher': 0, 'sein': 0}",negative,"[0.16929872, 0.75048864, 0.08021264]",,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"RT @zac1967: Historisch! Das Bundesgericht spricht die Bundeskanzlei, die uns E-Voting aufzwingen will, der Falschinformation des Souveräns…",historisch bundesgericht sprechen bundeskanzlei e voting aufzwingen falschinformation souveräns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Historisch': 0, 'Das': 0.1, 'Bundesgericht': 0.04, 'spricht': 0.06, 'die': 0.1, 'Bundeskanzlei': 0.04, 'uns': 0.04, 'E-Voting': 0, 'aufzwingen': 0, 'will': 0, 'der': 0.1, 'Falschinformation': 0.19, 'des': 0, 'Souveräns': 0, '…': 0}",negative,"[0.24800058, 0.7138025, 0.038196903]",,,,,,,,,,,,,,,,,,,,,,negative
