answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3458,absa_sentiment_3458,absa_scores_3458,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
0.0,0.0,0.0,-1.0,negative,"@beatflach @AZ_Augsburg 100% erneuerbare Energie ist nicht nur möglich, sondern auch dringend nötig",erneuerbare energie möglich dringen nötigen,,,,,,,,,,"{'erneuerbare': 1.0, 'Energie': 1.0, 'ist': 0.04, 'nicht': 0.07, 'nur': 0.08, 'möglich': 0.12, 'sondern': 0, 'auch': 0.04, 'dringend': 0.14, 'nötig': 0}",positive,"[0.005666757, 0.007691546, 0.98664165]",,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,negative,RT @JayBadran: So eine Affäre wäre bei uns legal. Darum brauchts endlich Transparenz in Parteien- und KampagnenFinanzierung statt Mauschele…,affäre legal darum brauchts endlich transparenz parteien kampagnenfinanzierung statt mauscheln,,,,,,,,,,,,,"{'So': 0, 'eine': 0, 'Affäre': 0.26, 'wäre': 0.07, 'bei': 0, 'uns': 0.06, 'legal': 0.22, 'Darum': 0, 'brauchts': 0, 'endlich': 0, 'Transparenz': 1.0, 'in': 0.74, 'Parteien-': 0.34, 'und': 0.24, 'KampagnenFinanzierung': 0.655, 'statt': 0.125, 'Mauschele': 0, '…': 0}",positive,"[0.22522897, 0.093311846, 0.6814592]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,negative,"@flluethi @sven_zurich @swissabroad @swissinfo_de Ich habe deine Frage in diesem Artikel beantwortet.
https://t.co/Vmekvbm4Rd
Zudem - E-voting ist nur ein Teil des Problems. Der Versand könnte sicher verbessert werden. Manche Kantone verschicken die Unterlagen zwei Wochen früher, so dass Swiss Abroad diese eher kriegen.",fragen artikel beantworten zudem e voting teil problems versand sichern verbessern manch kantone verschicken unterlagen zwei wochen früh swiss abroad eher kriegen,,,,,,,,,,,,,,,,"{'Ich': 0.04, 'habe': 0, 'deine': 0.08, 'Frage': 0, 'in': 0.03, 'diesem': 0.04, 'Artikel': 0.04, 'beantwortet': 0.08, 'Zudem': 0.03, 'E-voting': 0, 'ist': 0.07, 'nur': 0.15, 'ein': 0, 'Teil': 0.06, 'des': 0, 'Problems': 0, 'Der': 0.05, 'Versand': 0.55, 'könnte': 1.0, 'sicher': 0, 'verbessert': 0.85, 'werden': 0.05, 'Manche': 0.15, 'Kantone': 0.16, 'verschicken': 0.06, 'die': 0.05, 'Unterlagen': 0.05, 'zwei': 0.04, 'Wochen': 0.04, 'früher': 0.05, 'so': 0.04, 'dass': 0.05, 'Swiss': 0.05, 'Abroad': 0.06, 'diese': 0.04, 'eher': 0, 'kriegen': 0}",negative,"[0.009321447, 0.97845227, 0.012226321]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @SwissCommunity: #Pressemitteilung Der Wegfall des E-Votings führt zu markant tieferer Stimmbeteiligung der Fünften Schweiz: https://t.c…,pressemitteilung wegfall e votings führen markant tief stimmbeteiligung fünft schweiz,,,,,,,,,,,,,,,,"{'Pressemitteilung': 0.21, 'Der': 0.08, 'Wegfall': 0, 'des': 0, 'E-Votings': 0, 'führt': 1.0, 'zu': 1.0, 'markant': 0, 'tieferer': 0, 'Stimmbeteiligung': 0.44, 'der': 0.08, 'Fünften': 0.18, 'Schweiz': 0.21}",negative,"[0.04168048, 0.94721615, 0.011103361]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @swissinfo_de: Was bedeutet das faktische Ende der E-Voting-Optionen für die Schweizer Community im Ausland? Der ASO-Präsident nimmt Ste…,bedeuten faktische ende e voting optionen schweizer community ausland aso präsident nehmen ste,,,,,,,,,,,,,,,,"{'Was': 0, 'bedeutet': 0, 'das': 0, 'faktische': 0, 'Ende': 0.1, 'der': 0.78, 'E-Voting-Optionen': 0.14, 'für': 0.12, 'die': 0.78, 'Schweizer': 0.08, 'Community': 0.11, 'im': 0, 'Ausland': 0.18, 'Der': 0.78, 'ASO-Präsident': 0.665, 'nimmt': 1.0, 'Ste': 0, '…': 0}",neutral,"[0.94939667, 0.010119275, 0.04048403]",,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"@Avenir_Suisse @SchnellFabian @operationlibero @NZahn42 @glpzh @dani_graf @PetBlun @swissinfo_de Mann muss nicht mit allem einverstanden sein, aber dies ist die Diskussion, welche nötig ist. E-Voting hat Potential. 
@SwissCommunity @grunliberale @FDP_Liberalen @CVP_PDC @spschweiz @GrueneCH @BDPSchweiz @SVPch",mann einverstanden diskussion welch nötigen e voting potential,,,,,,,,,,,,,,,,"{'Mann': 0, 'muss': 0.08, 'nicht': 0, 'mit': 0, 'allem': 0.11, 'einverstanden': 0.16, 'sein': 0, 'aber': 0.07, 'dies': 0, 'ist': 0.06, 'die': 0.09, 'Diskussion': 0.13, 'welche': 0, 'nötig': 0, 'E-Voting': 0, 'hat': 0, 'Potential': 1.0}",positive,"[0.17461114, 0.1774544, 0.6479345]",,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"Eine sehr willkommene Analyse von @Avenir_Suisse zur digitalen Demokratie. E-Id, E-Collecting, E-Voting gehen Hand in Hand. Sicherheit vor Tempo, aber kein Stillstand. @SchnellFabian @operationlibero @NZahn42 @glpzh  @dani_graf @PetBlun @swissinfo_de 
https://t.co/fLGiy4TAJk",willkommene analyse digital demokratie e id e collecting e voting gehen hand hand sicherheit tempo stillstand,,,,,,,,,,,,,,,,"{'Eine': 0, 'sehr': 0.09, 'willkommene': 0.14, 'Analyse': 0.09, 'von': 0.12, 'zur': 0.09, 'digitalen': 0.14, 'Demokratie': 0.38, 'E-Id': 0, 'E-Collecting': 0, 'E-Voting': 0, 'gehen': 0, 'Hand': 0.24, 'in': 0.14, 'Sicherheit': 1.0, 'vor': 1.0, 'Tempo': 0, 'aber': 0.31, 'kein': 0.15, 'Stillstand': 0.34}",positive,"[0.09744277, 0.06027244, 0.8422848]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @SwissCommunity: Fake News und E-Voting: Matthias Stürmer spricht am 97. #ASOKongress über die Herausforderungen für die Demokratie von…,fake news e voting matthias stürmer sprechen asokongress herausforderungen demokratie,,,,,,,,,,,,,,,,"{'Fake': 0.12, 'News': 0.12, 'und': 0.04, 'E-Voting': 0, 'Matthias': 0.09, 'Stürmer': 0, 'spricht': 0.59, 'am': 0, '97.': 0, 'ASOKongress': 0.43, 'über': 0, 'die': 0.09, 'Herausforderungen': 1.0, 'für': 0.17, 'Demokratie': 0.25, 'von': 0, '…': 0}",negative,"[0.29583508, 0.6149745, 0.08919035]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @SwissCommunity: Kein Genfer E-Voting-System für die eidgenössischen Wahlen: https://t.co/SuND3z6o3v

Pas de système de vote électroniqu…",genfer e voting system eidgenössisch wahlen pas de système de vote électroniqu,,,,,,,,,,,,,,,,"{'Kein': 1.0, 'Genfer': 0.7, 'E-Voting-System': 0, 'für': 0.38, 'die': 0.13, 'eidgenössischen': 0.12, 'Wahlen': 0, 'Pas': 0, 'de': 0, 'système': 0.24, 'vote': 0, 'électroniqu': 0.29, '…': 0}",negative,"[0.415033, 0.47506583, 0.10990108]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"Deshalb benötigt die  Schweiz dringend eine E-Id, damit  Abstimmungsmaterial sicher heruntergeladen werden kann. Verbunden mit  E-voting fällt das  Papierproblem fällt, siehe meinen Swissinfo Artikel,  https://t.co/Vmekvbm4Rd  6/",deshalb benötigen schweiz dringen e id abstimmungsmaterial sichern heruntergeladen verbinden e voting fällen papierproblem fällen siehe swissinfo artikel,,,,,,,,,,,,,,,,"{'Deshalb': 0, 'benötigt': 0, 'die': 0.15, 'Schweiz': 0.15, 'dringend': 0.09, 'eine': 0, 'E-Id': 0, 'damit': 0.09, 'Abstimmungsmaterial': 0.09, 'sicher': 0, 'heruntergeladen': 0.1, 'werden': 0, 'kann': 0.05, 'Verbunden': 0, 'mit': 0.13, 'E-voting': 0, 'fällt': 0.14, 'das': 0.06, 'Papierproblem': 0.14500000000000002, 'siehe': 0, 'meinen': 0, 'Swissinfo': 0.44, 'Artikel': 0.76}",negative,"[0.06515826, 0.9208597, 0.013982009]",,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"Der Kanton Genf zieht sein #EVoting-System schon vor den Wahlen 2019 zurück.
https://t.co/iPY98RDR3F
Dies war leider zu erwarten, obwohl 70% der Schweizer E-voting wollen, https://t.co/Vmekvbm4Rd
Für die Auslandschweizer, welche EVoting brauchen, ist dies ein Schlag ins Gesicht.",kanton genf ziehen evoting system schon wahlen zurück leider erwarten obwohl schweizer e voting auslandschweizer welch evoting brauchen schlag gesicht,,,,,,,,,,,,,,,,"{'Der': 0.02, 'Kanton': 0.01, 'Genf': 0.01, 'zieht': 0, 'sein': 0, 'EVoting-System': 0, 'schon': 0, 'vor': 0.02, 'den': 0.02, 'Wahlen': 0, 'zurück': 0, 'Dies': 0, 'war': 0, 'leider': 0.07, 'zu': 0.04, 'erwarten': 0, 'obwohl': 0.12, 'der': 0.02, 'Schweizer': 0.01, 'E-voting': 0, 'wollen': 0.03, 'Für': 0.01, 'die': 0.02, 'Auslandschweizer': 0.01, 'welche': 0, 'EVoting': 0, 'brauchen': 0.04, 'ist': 0.16, 'dies': 0, 'ein': 0, 'Schlag': 0, 'ins': 0, 'Gesicht': 0.04}",negative,"[0.12240829, 0.8464604, 0.031131329]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @csa_oceania: Balanced article on evoting by @muheim #evoting #ASO Auslandschweizer zeigen den Weg zum E-Voting - https://t.co/IGhurtFPBB,balanced article on evoting by evoting aso auslandschweizer zeigen e voting,,,,,,,,,,,,,,,,"{'Balanced': 0.65, 'article': 1.0, 'on': 1.0, 'evoting': 0.35, 'by': 0.28, 'ASO': 0.17, 'Auslandschweizer': 0.16, 'zeigen': 0.57, 'den': 0.14, 'Weg': 0, 'zum': 0.115, 'E-Voting': 0}",neutral,"[0.6309249, 0.06791642, 0.30115876]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"Auslandschweizer zeigen den Weg zum E-voting, 
siehe mein Artikel auf  Swissinfo https://t.co/gd8DoMnc4e",auslandschweizer zeigen e voting siehe artikel swissinfo,,,,,,,,,,,,,,,,"{'Auslandschweizer': 0.155, 'zeigen': 0.08, 'den': 0.04, 'Weg': 0, 'zum': 0.05, 'E-voting': 0, 'siehe': 0, 'mein': 0.05, 'Artikel': 0.16, 'auf': 0.15, 'Swissinfo': 1.0}",neutral,"[0.5886866, 0.12537137, 0.28594214]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"@blog_fdik_org @SwissCEdinburgh @jcschwaab @VincentCroset @martinsteiger @CCC_CH @bglaettli @PriscaKoller @narimoldi @FranzGrueter @zac1967 @pahildbrand @Tamarafuniciell @VincentKeller 1) musst halt lesen. Es braucht beides, E-voting und elektronisches verschicken der Abstimmungs unterlagen
2) Bundesamt fuer Statistik",musst halt lesen brauchen beide e voting elektronisch verschicken abstimmungs unterlagen bundesamt fuer statistik,,,,,,,,,,,,,,,,"{'musst': 0.045, 'halt': 0, 'lesen': 0.11, 'Es': 0, 'braucht': 0, 'beides': 0.08, 'E-voting': 0, 'und': 0.05, 'elektronisches': 0.07, 'verschicken': 0, 'der': 0.08, 'Abstimmungs': 0.07, 'unterlagen': 0.09, 'Bundesamt': 0.395, 'fuer': 0, 'Statistik': 0}",neutral,"[0.7097327, 0.2106071, 0.07966013]",,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.2749999999999999,neutral,"@Anuril @SwissCEdinburgh @jcschwaab @VincentCroset @martinsteiger @CCC_CH @bglaettli @PriscaKoller @narimoldi @FranzGrueter @zac1967 @pahildbrand @Tamarafuniciell @VincentKeller ""... Demokratie in Gefahr"". Das habe ich nie gesagt. Ich will auch sicheres E-voting. Sicher heisst, dass ein Angriff nicht skalierbar ist und entdeckt werden kann. Absolute Sicherheit gibt es nur bei ..., aber lassen wir das.😉",demokratie gefahr nie sagen sicher e voting sichern heisst angreifen skalierbar entdecken absolut sicherheit geben lassen,,,,,,,,,,,,,,,,"{'...': 0, 'Demokratie': 0.06, 'in': 0.03, 'Gefahr': 0.07, 'Das': 0, 'habe': 0, 'ich': 0.02, 'nie': 0, 'gesagt': 0.03, 'Ich': 0.02, 'will': 0, 'auch': 0.04, 'sicheres': 0, 'E-voting': 0, 'Sicher': 0, 'heisst': 0.14, 'dass': 1.0, 'ein': 0, 'Angriff': 0.16, 'nicht': 0.07, 'skalierbar': 0.08, 'ist': 0.14, 'und': 0.04, 'entdeckt': 0, 'werden': 0, 'kann': 0, 'Absolute': 0.15, 'Sicherheit': 0, 'gibt': 0, 'es': 0.14, 'nur': 0.14, 'bei': 0, 'aber': 0.33, 'lassen': 1.0, 'wir': 0, 'das': 1.0}",negative,"[0.17255066, 0.7167878, 0.11066154]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@blog_fdik_org @SwissCEdinburgh @jcschwaab @VincentCroset @martinsteiger @CCC_CH @bglaettli @PriscaKoller @narimoldi @FranzGrueter @zac1967 @pahildbrand @Tamarafuniciell @VincentKeller Die 20% der Auslandschweizer, welche nicht in Europa, in Nordamerika, in Australien und Neuseeland, Japan und Korea wohnen haben Probleme mit der brieflichen Wahl. Diese braucht E-voting und elektronischen Zugang zu den Stimmrechtsausweisen. Fuers letztere braucht es e-ID.",auslandschweizer welch europa nordamerika australien neuseeland japan korea wohnen probleme brieflich wahl brauchen e voting elektronisch zugang stimmrechtsausweisen fuers letzter brauchen e id,,,,,,,,,,,,,,,,"{'Die': 0.07, 'der': 0.07, 'Auslandschweizer': 0.05, 'welche': 0, 'nicht': 0.06, 'in': 0.04, 'Europa': 0.03, 'Nordamerika': 0.025, 'Australien': 0.04, 'und': 0.13, 'Neuseeland': 0.03, 'Japan': 0.09, 'Korea': 0.16, 'wohnen': 0, 'haben': 0.48000000000000004, 'Probleme': 1.0, 'mit': 0.45, 'brieflichen': 0, 'Wahl': 0, 'Diese': 0.61, 'braucht': 0, 'E-voting': 0, 'elektronischen': 0.17, 'Zugang': 0.18, 'zu': 0.05, 'den': 0.07, 'Stimmrechtsausweisen': 0.11499999999999999, 'Fuers': 0, 'letztere': 0.15, 'es': 0, 'e-ID': 0}",negative,"[0.048705768, 0.94446015, 0.0068340846]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Relevant fuer die Diskussion:
Study reveals huge demand for e-voting in Switzerland
https://t.co/EdEqgwEQMy
@dani_graf will dass der Bund die e-ID entwickelt 
https://t.co/XwWLYOMp8v,
@ChrFolini hat die Schwaechen vom brieflichen abstimmen untersucht
https://t.co/aYpqrRlOPz",relevant fuer diskussion study reveals huge demand for e voting switzerland bund e id entwickeln schwaechen brieflich abstimmen untersuchen,,,,,,,,,,,,,,,,"{'Relevant': 0.11, 'fuer': 0.05, 'die': 0.23, 'Diskussion': 0.13, 'Study': 0.17, 'reveals': 0.16, 'huge': 0.15, 'demand': 0.13, 'for': 0.05, 'e-voting': 0, 'in': 0.03, 'Switzerland': 0.05, 'will': 0, 'dass': 0, 'der': 0.23, 'Bund': 0, 'e-ID': 0, 'entwickelt': 0, 'hat': 0, 'Schwaechen': 1.0, 'vom': 0.23, 'brieflichen': 0, 'abstimmen': 0, 'untersucht': 1.0}",neutral,"[0.5445672, 0.44403553, 0.011397257]",,,,,,,,,,,,,,,,neutral
