answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"RT @adfichter: ""Sind Sie gegen die eID? Also sind Sie gegen die DIGITALISIERUNG?!"" https://t.co/tLbnKAeiUM",eid digitalisierung,,,,,,,,,,"{'Sind': 0.53, 'Sie': 0, 'gegen': 1.0, 'die': 0.52, 'eID': 0.15, 'Also': 0, 'sind': 0.53, 'DIGITALISIERUNG': 1.0}",neutral,"[0.8278702, 0.08261435, 0.08951556]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @m_frick: Das ist der entscheidende Punkt: Der Bund MUSS Digitalisierung lernen, und zwar ASAP. Nur mit einem #eIDnein bleibt der Bund i…",entscheidend punkt bund digitalisierung lernen asap eidnein bleiben bund i,,,,,,,,,,"{'Das': 0.05, 'ist': 0.04, 'der': 0.05, 'entscheidende': 0.14, 'Punkt': 0.05, 'Der': 0.05, 'Bund': 0, 'MUSS': 0, 'Digitalisierung': 0, 'lernen': 1.0, 'und': 0, 'zwar': 0.04, 'ASAP': 0.33, 'Nur': 0, 'mit': 0.04, 'einem': 0, 'eIDnein': 0, 'bleibt': 0, 'i': 0.03, '…': 0}",neutral,"[0.60181475, 0.038731325, 0.35945398]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @marcelbuehrig: Wenn Politiker die keine Ahnung von IT oder Digitalisierung haben für die eID werben, dann muss man Nein stimmen. https:…",politiker ahnung it digitalisierung eid werben nein stimmen https,,,,,,,,,,"{'Wenn': 0, 'Politiker': 0, 'die': 0.07, 'keine': 0, 'Ahnung': 0.25, 'von': 0, 'IT': 0.53, 'oder': 1.0, 'Digitalisierung': 0, 'haben': 0.03, 'für': 0, 'eID': 0.05, 'werben': 0, 'dann': 0.04, 'muss': 0.03, 'man': 0, 'Nein': 0.06, 'stimmen': 0, 'https': 0.05, '…': 0}",neutral,"[0.8513666, 0.12194878, 0.02668462]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Wenn das online bestellte Produkt im Laden ausgetauscht werden muss 🙄 #Digitalisierungkönnenwir https://t.co/zyOl1WGG7w,online bestellen produkt laden austauschen digitalisierungkönnenwir,,,,,,,,,,"{'Wenn': 0, 'das': 0, 'online': 0.12, 'bestellte': 0.12, 'Produkt': 0.12, 'im': 0, 'Laden': 0, 'ausgetauscht': 0.16, 'werden': 0, 'muss': 0.07, 'Digitalisierungkönnenwir': 0.4425}",neutral,"[0.7950754, 0.017163543, 0.18776101]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@Fritztram Rechtlich gesehen kommt das Parkplatzmaximum nicht aus der Verkehrsüberlastung, sondern stützt sich aufs Umweltschutzgesetz (Bsp. Zh) https://t.co/bKe1C7UoP7",rechtlich sehen kommen parkplatzmaximum verkehrsüberlastung stützen aufs umweltschutzgesetz bsp zh,,,,,,,,,,,,,"{'Rechtlich': 0, 'gesehen': 0, 'kommt': 0, 'das': 0, 'Parkplatzmaximum': 0.0675, 'nicht': 0.03, 'aus': 0, 'der': 0.22, 'Verkehrsüberlastung': 0.1, 'sondern': 0.06, 'stützt': 0, 'sich': 0, 'aufs': 0, 'Umweltschutzgesetz': 0.855, 'Bsp.': 0, 'Zh': 0.18}",positive,"[0.3362335, 0.0155596845, 0.6482068]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,positive,RT @srfnews: #FDP und #GLP: Beide sind liberal und beide wollen grün sein: Doch die beiden Parteien gehen beim Umweltschutz unterschiedlich…,fdp glp beid liberal beid grün beid parteien gehen beim umweltschutz unterschiedlich,,,,,,,,,,,,,"{'FDP': 0.03, 'und': 0.02, 'GLP': 0.03, 'Beide': 0.03, 'sind': 0.09, 'liberal': 0.06, 'beide': 0.03, 'wollen': 0.05, 'grün': 0.07, 'sein': 0, 'Doch': 0.2, 'die': 0.1, 'beiden': 0.03, 'Parteien': 0.25, 'gehen': 0, 'beim': 0.1, 'Umweltschutz': 0.585, 'unterschiedlich': 0.39, '…': 0}",neutral,"[0.90566385, 0.014824766, 0.079511315]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"Im #Sprüngli hat es ganz viele Schilder, dass die Plastiksäcke aus Umweltschutzgründen 10 Rp kosten. Man erhält aber ungefragt eine und wenn man diese ablehnt, dann folgen komische Kommentare. #PseudoUmweltschutz https://t.co/xvssvenLHd",sprüngli ganz schilder plastiksäcke umweltschutzgründen rp kosten erhalten ungefragt ablehnen folgen komische kommentare pseudoumweltschutz,,,,,,,,,,,,,"{'Im': 0, 'Sprüngli': 0, 'hat': 0, 'es': 0, 'ganz': 0, 'viele': 0, 'Schilder': 0, 'dass': 0.06, 'die': 0.06, 'Plastiksäcke': 0.11, 'aus': 0, 'Umweltschutzgründen': 0.28500000000000003, 'Rp': 0.08, 'kosten': 0, 'Man': 0, 'erhält': 0, 'aber': 0.07, 'ungefragt': 0, 'eine': 0.04, 'und': 0.07, 'wenn': 0.05, 'man': 0, 'diese': 0, 'ablehnt': 0, 'dann': 0, 'folgen': 0.15, 'komische': 0, 'Kommentare': 0.15, 'PseudoUmweltschutz': 0}",positive,"[0.21614186, 0.15822144, 0.62563676]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @zurichlive: Wer ""Sauhaufen"" nicht aushält, könnte unter Umständen auch mit der Landesverteidigung überfordert sein. 🧐 https://t.co/cQbi…",wer sauhaufen aushalten umständen landesverteidigung überfordern,,,,,,,,,,,,,,,,"{'Wer': 0.05, 'Sauhaufen': 0.06, 'nicht': 0, 'aushält': 0, 'könnte': 0.08, 'unter': 0, 'Umständen': 0, 'auch': 0.08, 'mit': 0.11, 'der': 0.14, 'Landesverteidigung': 0.22, 'überfordert': 0.09, 'sein': 0, '🧐': 0}",positive,"[0.12248962, 0.018318135, 0.8591922]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Wie siehts in den Städten aus? Der Freisinn kämpft aktuell an allen Fronten gegen T30 und dies mit Unterstützung der Freisinnigen Regierungsrätin, welche dafür auch ihre Macht im öffentlichen Verkehr gegen T30 einsetzt... https://t.co/CBNveknsmH",siehts städten freisinn kämpfen aktuell fronten t30 unterstützung freisinnigen regierungsrätin welch dafür öffentlich verkehr t30 einsetzen,,,,,,,,,,,,,,,,,,,"{'Wie': 0, 'siehts': 0, 'in': 0.02, 'den': 0.02, 'Städten': 0.05, 'aus': 0, 'Der': 0.02, 'Freisinn': 0.1, 'kämpft': 0, 'aktuell': 0, 'an': 0, 'allen': 0, 'Fronten': 0.02, 'gegen': 0.08, 'T30': 0.04, 'und': 1.0, 'dies': 0, 'mit': 0.29, 'Unterstützung': 0.31, 'der': 0.02, 'Freisinnigen': 0, 'Regierungsrätin': 0.11, 'welche': 0, 'dafür': 0, 'auch': 0.1, 'ihre': 0, 'Macht': 0.05, 'im': 0, 'öffentlichen': 0.02, 'Verkehr': 0, 'einsetzt': 0, '...': 0}",neutral,"[0.67061865, 0.29133356, 0.038047727]",,,,neutral
50.0,75.0,57.0,0.0,neutral,"@dukoid @fussverkehr @dubmastabuchi Normen sind ein Skandal. Sie sind relevant, aber nur in den seltesten Fällen öffentlich zugänglich. Hinzu kommt, dass die Vereine sich daraus finanzieren. Darum gibt es immer wieder neue...",normen skandal relevant seltesten fällen öffentlich zugänglich hinzu kommen vereine daraus finanzieren darum geben immer neue,,,,,,,,,,,,,,,,,,,"{'Normen': 0.57, 'sind': 0.04, 'ein': 0, 'Skandal': 1.0, 'Sie': 0, 'relevant': 0.32, 'aber': 0.11, 'nur': 0.17, 'in': 0.07, 'den': 0.09, 'seltesten': 0.33, 'Fällen': 0.26, 'öffentlich': 0.22, 'zugänglich': 0, 'Hinzu': 0.095, 'kommt': 0, 'dass': 0.05, 'die': 0.09, 'Vereine': 0, 'sich': 0, 'daraus': 0.085, 'finanzieren': 0.2, 'Darum': 0, 'gibt': 0.04, 'es': 0, 'immer': 0.1, 'wieder': 0, 'neue': 0.09, '...': 0}",negative,"[0.11903018, 0.8459353, 0.03503457]",,,,neutral
50.0,25.0,57.0,-0.1,negative,"Man könnte auch einfach sagen, dass der Radweg mehr Abstand zu den Parkfeldern braucht... Aber warum soll ich mir meine gefährlichen Situationen aus dem Alltag virtuell anschauen? #BauernspielenlandwirtschaftsSimulator https://t.co/pKImFCB6du https://t.co/36nwEBViNP",einfach sagen radweg mehr abstand parkfeldern brauchen warum gefährlich situationen alltag virtuell anschauen bauernspielenlandwirtschaftssimulator,,,,,,,,,,,,,,,,,,,,,,"{'Man': 0, 'könnte': 0.04, 'auch': 0.05, 'einfach': 0, 'sagen': 0.06, 'dass': 0.04, 'der': 0.06, 'Radweg': 0.11499999999999999, 'mehr': 0.03, 'Abstand': 0.06, 'zu': 0, 'den': 0.06, 'Parkfeldern': 0, 'braucht': 0.02, '...': 0, 'Aber': 0.06, 'warum': 0.05, 'soll': 0, 'ich': 0.06, 'mir': 0, 'meine': 0.09, 'gefährlichen': 0.08, 'Situationen': 0.06, 'aus': 0, 'dem': 0.06, 'Alltag': 0.11, 'virtuell': 0, 'anschauen': 0.06, 'BauernspielenlandwirtschaftsSimulator': 0.7125}",positive,"[0.35745752, 0.017007641, 0.62553483]",neutral
50.0,75.0,57.0,0.0,neutral,RT @grunliberale: Mit der #Trinkwasserinitiative kann die Bevölkerung den Stillstand in der Landwirtschaftspolitik endlich beenden – und da…,trinkwasserinitiative bevölkerung stillstand landwirtschaftspolitik endlich beenden,,,,,,,,,,,,,,,,,,,,,,"{'Mit': 0.06, 'der': 0.12, 'Trinkwasserinitiative': 0.1275, 'kann': 0.1, 'die': 0.12, 'Bevölkerung': 0.19, 'den': 0.12, 'Stillstand': 0.48, 'in': 0.61, 'Landwirtschaftspolitik': 1.0, 'endlich': 0, 'beenden': 0, '–': 0, 'und': 0, 'da': 0, '…': 0}",positive,"[0.12568837, 0.008185859, 0.86612576]",neutral
50.0,75.0,57.0,0.0,neutral,"HAHAHAHAHAHAHAHAHAHAHA
#AP22 
Der Kampf des Bauernverbands gegen eine ökologische Landwirtschaft: 👉https://t.co/ax7Z5FXa8Z https://t.co/y8rnumCRys",hahahahahahahahahahaha ap22 kampf bauernverbands ökologisch landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'HAHAHAHAHAHAHAHAHAHAHA': 0.26, 'AP22': 0.16, 'Der': 0.14, 'Kampf': 0, 'des': 0, 'Bauernverbands': 0.21, 'gegen': 0.57, 'eine': 0, 'ökologische': 0, 'Landwirtschaft': 1.0}",positive,"[0.018493673, 0.0039194366, 0.9775869]",neutral
