answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"Lohngleichheit ist auch unser (Familien-)Bier! #auchdeinbier #lohngleichheit
Darum gehts für uns raus auf die Strasse an die Lohngleichheitsdemo am 22. September in Bern. https://t.co/dCjXA8kxqL",lohngleichheit familien bier auchdeinbier lohngleichheit darum gehts raus strasse lohngleichheitsdemo september bern,,,,,,,,,,"{'Lohngleichheit': 0.08, 'ist': 1.0, 'auch': 0.71, 'unser': 0.51, 'Familien-)Bier': 0.52, 'auchdeinbier': 0.615, 'lohngleichheit': 0.08, 'Darum': 0, 'gehts': 0, 'für': 0.05, 'uns': 0, 'raus': 0, 'auf': 0.04, 'die': 0.08, 'Strasse': 0, 'an': 0, 'Lohngleichheitsdemo': 0.07500000000000001, 'am': 0, '22.': 0, 'September': 0.03, 'in': 0.03, 'Bern': 0.05}",positive,"[0.00480201, 0.001323108, 0.99387485]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @JusoSchweiz: Ein Millimeter-Schrittchen
#Lohngleichheit https://t.co/uMMSpLVUqC",millimeter schrittchen lohngleichheit,,,,,,,,,,"{'Ein': 0, 'Millimeter-Schrittchen': 0.5, 'Lohngleichheit': 0.585}",positive,"[0.17696185, 0.005460289, 0.81757784]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @lschmitter: Von ""Lohnpolizei"" bis ""Rückweisung"" alles dabei... Bullshit Bingo zu #Lohngleichheit läuft... #enough18 @UniaSchweiz https:…",lohnpolizei rückweisung dabei bullshit bingo lohngleichheit laufen enough18 https,,,,,,,,,,"{'Von': 0.14, 'Lohnpolizei': 0.6950000000000001, 'bis': 0, 'Rückweisung': 0.3, 'alles': 0.12, 'dabei': 0.12, '...': 0, 'Bullshit': 0.36, 'Bingo': 0.41, 'zu': 0.51, 'Lohngleichheit': 0, 'läuft': 0.76, 'enough18': 0.26, 'https': 0.31, '…': 0}",neutral,"[0.5225929, 0.25478375, 0.22262335]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @lohngleichheit: #gopfridstutz https://t.co/MtiXcxlGNp,gopfridstutz,,,,,,,,,,{'gopfridstutz': 1.0},neutral,"[0.7160505, 0.069664836, 0.21428467]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die FDP empfindet eine Unternehmensgewinnsteuersenkung ""ausgewogen"" wenn nur 5% der Unternehmen profitieren. (???) #GRAG",fdp empfinden unternehmensgewinnsteuersenkung auswiegen unternehmen profitieren grag,,,,,,,,,,,,,"{'Die': 0.05, 'FDP': 0.97, 'empfindet': 1.0, 'eine': 0, 'Unternehmensgewinnsteuersenkung': 0.2775, 'ausgewogen': 0.64, 'wenn': 0.23, 'nur': 0.09, 'der': 0.05, 'Unternehmen': 0, 'profitieren': 0.07, 'GRAG': 0.19}",positive,"[0.17090885, 0.09876208, 0.7303291]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Liebe bürgerliche, Aargauer Grossrät*innen, das Argument, dass alle anderen Kantone auch die Unternehmenssteuern gesenkt haben und dass Firmen abwandern, ist sowas von ausgelutscht. #UnternehmenssteuersenkungNEIN #GRAG #racetothebottom",lieb bürgerliche aargauer grossrät innen argument all kantone unternehmenssteuern senken firmen abwandern sowas ausgelutscht unternehmenssteuersenkungnein grag racetothebottom,,,,,,,,,,,,,"{'Liebe': 0, 'bürgerliche': 0.05, 'Aargauer': 0, 'Grossrät*innen': 0.08, 'das': 0.12, 'Argument': 0.27, 'dass': 0.12, 'alle': 0, 'anderen': 0, 'Kantone': 0.19, 'auch': 0.52, 'die': 0.09, 'Unternehmenssteuern': 0.52, 'gesenkt': 1.0, 'haben': 0.4, 'und': 0.24, 'Firmen': 0.09, 'abwandern': 0, 'ist': 0.12, 'sowas': 0, 'von': 0, 'ausgelutscht': 0.065, 'UnternehmenssteuersenkungNEIN': 0.05, 'GRAG': 0.05, 'racetothebottom': 0.19}",negative,"[0.14595817, 0.6246772, 0.22936462]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Und wie toll ist es, dass es in Genf jetzt einen Mindestlohn gibt? 
(...auch wenn es national schon lange überfällig wäre)",tollen genf mindestlohn geben national schon lang überfällig,,,,,,,,,,,,,,,,"{'Und': 0.15, 'wie': 0.25, 'toll': 0, 'ist': 0.76, 'es': 0.76, 'dass': 0.44, 'in': 0.53, 'Genf': 0.16, 'jetzt': 1.0, 'einen': 0.61, 'Mindestlohn': 0.605, 'gibt': 0, '...': 0, 'auch': 0, 'wenn': 0.12, 'national': 0, 'schon': 0, 'lange': 0.08, 'überfällig': 0.14, 'wäre': 0}",positive,"[0.012114664, 0.002626245, 0.98525906]",,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-0.85,negative,RT @flovolution: Wenn Gewinnoptimierung über allem steht: #GeneralElectric hat Wandel zu erneuerbaren Energien verschlafen und weigert sich…,gewinnoptimierung stehen generalelectric wandel erneuerbaren energien verschlafen weigern,,,,,,,,,,,,,,,,,,,"{'Wenn': 0.04, 'Gewinnoptimierung': 0.065, 'über': 0, 'allem': 0, 'steht': 0, 'GeneralElectric': 0.28, 'hat': 0, 'Wandel': 0, 'zu': 0.14, 'erneuerbaren': 0.28, 'Energien': 0.21, 'verschlafen': 0, 'und': 1.0, 'weigert': 1.0, 'sich': 0, '…': 0}",positive,"[0.2265382, 0.18977222, 0.58368963]",,,,,,,,,,,,,negative
25.0,25.0,14.0,-0.4333333333333333,negative,GE hat nicht früh genug auf erneuerbare Energien gesetzt- und wer leidet darunter? Die Arbeitenden. 1'400 Stellen im Aargau- 1'100 alleine in Baden...Das ist untragbar. Da bringen auch die Steuergeschenke der USRII nichts. What a wonder... https://t.co/YnBOb5LudZ,ge früh genug erneuerbare energien setzen wer leiden darunter arbeitend stellen aargau alleine baden untragbar bringen steuergeschenke usrii what a wonder,,,,,,,,,,,,,,,,,,,"{'GE': 0, 'hat': 0, 'nicht': 0, 'früh': 0.35, 'genug': 0.31, 'auf': 0, 'erneuerbare': 1.0, 'Energien': 0, 'gesetzt-': 0, 'und': 0.07, 'wer': 0.1, 'leidet': 0, 'darunter': 0, 'Die': 0.02, 'Arbeitenden': 0, ""1'400"": 0, 'Stellen': 0, 'im': 0, 'Aargau-': 0, ""1'100"": 0, 'alleine': 0.03, 'in': 0.02, 'Baden': 0.03, '...': 0, 'Das': 0.02, 'ist': 0.04, 'untragbar': 0, 'Da': 0, 'bringen': 0, 'auch': 0, 'die': 0.02, 'Steuergeschenke': 0.045, 'der': 0.02, 'USRII': 0.05, 'nichts': 0, 'What': 0.02, 'a': 0.02, 'wonder': 0.04}",positive,"[0.04121436, 0.12715782, 0.8316278]",,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"E-Voting hat noch erhebliche Sicherheitslücken- trotzdem wird es angewendet. Jetzt Petition dagegen unterschreiben, hier: https://t.co/wpCJJM2Kcp https://t.co/6AaVtG8DrZ",e voting erheblich sicherheitslücken trotzdem anwenden petition dagegen unterschreiben,,,,,,,,,,,,,,,,,,,,,,"{'E-Voting': 0, 'hat': 0, 'noch': 0.02, 'erhebliche': 0, 'Sicherheitslücken-': 0, 'trotzdem': 0, 'wird': 0, 'es': 0.04, 'angewendet': 0, 'Jetzt': 0.16, 'Petition': 0.32, 'dagegen': 0.08, 'unterschreiben': 0.25, 'hier': 1.0}",neutral,"[0.58814794, 0.32365665, 0.08819539]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @JUSOAargau: Gemeinsam mit @JFAargau, @jungegrueneAG und @jsvpaargau lancieren wir eine Petition für einen Nothalt beim E-Voting. Jetzt…",gemeinsam lancieren petition nothalt beim e voting,,,,,,,,,,,,,,,,,,,,,,"{'Gemeinsam': 0.17, 'mit': 0.11, 'und': 0, 'lancieren': 0.31, 'wir': 0, 'eine': 0, 'Petition': 0.19, 'für': 0.08, 'einen': 0.07, 'Nothalt': 0, 'beim': 0, 'E-Voting': 0, 'Jetzt': 1.0, '…': 0}",neutral,"[0.6403017, 0.18558267, 0.17411558]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @LewinLempert: Bundesrat und Seco sagen immer, sie hätten gar keine exakten Zahlen zur Anzahl Kriegsmaterialptoduzenten in der Schweiz.…",bundesrat seco sagen immer gar exakt zahlen anzahl kriegsmaterialptoduzenten schweiz,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bundesrat': 0.1, 'und': 0.06, 'Seco': 0, 'sagen': 0.07, 'immer': 0.07, 'sie': 0, 'hätten': 0.09, 'gar': 0, 'keine': 0, 'exakten': 0.08, 'Zahlen': 0, 'zur': 0.09, 'Anzahl': 0, 'Kriegsmaterialptoduzenten': 0.8, 'in': 0.17, 'der': 0.09, 'Schweiz': 0.29, '…': 0}",neutral,"[0.9453146, 0.029386474, 0.025298912]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @karpi: äfach öppis
#Coronakrise #Kampfflugzeugen #Air2030 #Abst20 #NKF @PetraGoessi https://t.co/IUeAW2QVwG",äfach öppis coronakrise kampfflugzeugen air2030 abst20 nkf,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'äfach': 0, 'öppis': 0, 'Coronakrise': 0, 'Kampfflugzeugen': 0.22, 'Air2030': 0.37, 'Abst20': 0.56, 'NKF': 1.0}",neutral,"[0.7693966, 0.038501192, 0.19210227]",,,,neutral
75.0,100.0,86.0,0.5,neutral,"RT @florinschuetz: Was die #SVP mit der #Kuendigungsinitiative verspricht: Umweltschutz, weniger Autos, Schutz von Arbeiter*innen und eine…",svp kuendigungsinitiative versprechen umweltschutz wenig autos schutz arbeiter innen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'die': 0.02, 'SVP': 0, 'mit': 0.02, 'der': 0.02, 'Kuendigungsinitiative': 0, 'verspricht': 0.08, 'Umweltschutz': 0.21500000000000002, 'weniger': 1.0, 'Autos': 0, 'Schutz': 0.33, 'von': 0, 'Arbeiter*innen': 0.07, 'und': 0.11, 'eine': 0, '…': 0}",positive,"[0.001074427, 0.0013937029, 0.9975319]",positive
100.0,100.0,100.0,0.8500000000000001,neutral,"@pprealist1 Wir haben weitaus grössere Probleme als Kampfjets. Diese 6 Mia. (und die Folgekosten von 24 Mia.) oder nur schon Teile davon wären besser im Umweltschutz eingesetzt. Ausserdem brauchen wir nicht so teure Jets, es gibt billigere, die unseren Luftraum genauso schützen könnten.",weitaus grössere probleme kampfjets mia folgekosten mia schon teile davon gut umweltschutz einsetzen ausserdem brauchen teuer jets geben billig luftraum genauso schützen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.01, 'haben': 0.02, 'weitaus': 0.01, 'grössere': 0.01, 'Probleme': 0.08, 'als': 0, 'Kampfjets': 0.02, 'Diese': 0, 'Mia': 0, 'und': 0.01, 'die': 0.01, 'Folgekosten': 0.03, 'von': 0, 'oder': 0.05, 'nur': 0, 'schon': 0, 'Teile': 0.11, 'davon': 0.034999999999999996, 'wären': 0.11000000000000001, 'besser': 0.14, 'im': 0, 'Umweltschutz': 0.705, 'eingesetzt': 0.53, 'Ausserdem': 0, 'brauchen': 0.03, 'wir': 0, 'nicht': 0, 'so': 0.01, 'teure': 0.02, 'Jets': 0.02, 'es': 0, 'gibt': 0.01, 'billigere': 0.02, 'unseren': 0.02, 'Luftraum': 0.04, 'genauso': 0.034999999999999996, 'schützen': 1.0, 'könnten': 0.01}",neutral,"[0.7462998, 0.17289464, 0.080805525]",positive
