answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3458,absa_sentiment_3458,absa_scores_3458,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,1.0,neutral,"RT @spschweiz: Pilotversuche mit Cannabis sind sinnvoll. Man muss herausfinden, wie sich die kontrollierte Abgabe auf den Konsum, die Gesun…",pilotversuche cannabis sinnvoll herausfinden kontrollieren abgabe konsum gesun,,,,"{'Pilotversuche': 0.3, 'mit': 0.8, 'Cannabis': 1.0, 'sind': 0, 'sinnvoll': 0, 'Man': 0, 'muss': 0.05, 'herausfinden': 0.06, 'wie': 0.06, 'sich': 0, 'die': 0.17, 'kontrollierte': 0.19, 'Abgabe': 0, 'auf': 0, 'den': 0.17, 'Konsum': 0.17, 'Gesun': 0, '…': 0}",neutral,"[0.7298532, 0.00864946, 0.26149732]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,negative,"Endlich! Einst pionierhafte Drogenpolitik der Schweiz erwacht aus dem Dämmerschlaf &amp; packt Probleme an. Meine Kommission (SGK-N) hat klar grünes Licht für Cannabis-Pilotprojekte gegeben. Gut für Bekämpfung proplematischen Konsums, Jugendschutz &amp; CH-Bauern https://t.co/aUNZibBejp",endlich pionierhafte drogenpolitik schweiz erwachen dämmerschlaf amp packen probleme kommission sgk n klaren grün licht cannabis pilotprojekte geben gut bekämpfung proplematischen konsums jugendschutz amp ch bauern,,,,"{'Endlich': 0.05, 'Einst': 0.02, 'pionierhafte': 0.03, 'Drogenpolitik': 0.045, 'der': 0.09, 'Schweiz': 0.05, 'erwacht': 0, 'aus': 0, 'dem': 0.09, 'Dämmerschlaf': 0.035, 'amp': 0.07, 'packt': 0, 'Probleme': 0.04, 'an': 0, 'Meine': 0.11, 'Kommission': 0.16, 'SGK-N': 0, 'hat': 0, 'klar': 0, 'grünes': 0.09, 'Licht': 0.09, 'für': 0.64, 'Cannabis-Pilotprojekte': 0.155, 'gegeben': 0.15, 'Gut': 0, 'Bekämpfung': 0, 'proplematischen': 0, 'Konsums': 0.06, 'Jugendschutz': 0.08, 'CH-Bauern': 0.08}",positive,"[0.06448938, 0.0071039093, 0.9284067]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,Lohndifferenzen zwischen Frauen und Männern haben gemäss Bundesamt für Statistik leicht zugenommen. Frauen haben im Schnitt 40% tiefere Altersrenten. Und die Antwort des @ParlCH ? Frauenrentenalter anheben und ungenügend kompensieren. #ahv21 #fail https://t.co/Dgt6RASjIr,lohndifferenzen frauen männern gemäss bundesamt statistik leicht zunehmen frauen schneiden tief altersrenten antwort frauenrentenalter anheben ungenügend kompensieren ahv21 fail,,,,,,,"{'Lohndifferenzen': 0.06, 'zwischen': 0.03, 'Frauen': 0.33, 'und': 0.4, 'Männern': 0.04, 'haben': 0.045000000000000005, 'gemäss': 0.025, 'Bundesamt': 0.05, 'für': 0, 'Statistik': 0, 'leicht': 0, 'zugenommen': 0.09, 'im': 0, 'Schnitt': 0, '40': 0, 'tiefere': 0, 'Altersrenten': 0.11, 'Und': 0.4, 'die': 0.16, 'Antwort': 0, 'des': 0, 'Frauenrentenalter': 0.5725, 'anheben': 0, 'ungenügend': 0.53, 'kompensieren': 0, 'ahv21': 0.12, 'fail': 0.1}",negative,"[0.008213325, 0.9551124, 0.036674265]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,25.0,57.0,-0.1,neutral,"Der Vorschlag der Kommissionsmehrheit des Ständerats zur #AHV21 ist inakzeptabel. Frauenrentenalter erhöhen (+1,5 Mrd.), statt 700 Mio. Kompensation nur 440 Mio. dafür 650 Mio. mehr für Rentnerehepaare (?) https://t.co/WjqopDBC7Y",vorschlag kommissionsmehrheit ständerats ahv21 inakzeptabel frauenrentenalter erhöhen mrd statt mio kompensation mio dafür mio mehr rentnerehepaare,,,,,,,"{'Der': 0.02, 'Vorschlag': 0.19, 'der': 0.02, 'Kommissionsmehrheit': 0.07, 'des': 0, 'Ständerats': 0.07750000000000001, 'zur': 0.02, 'AHV21': 0.17, 'ist': 0.14, 'inakzeptabel': 0.49, 'Frauenrentenalter': 0.5549999999999999, 'erhöhen': 0, '+1,5': 0, 'Mrd.': 0.21, 'statt': 0.34, '700': 0, 'Mio.': 0, 'Kompensation': 0.16, 'nur': 0.12, '440': 0, 'dafür': 0, '650': 0, 'mehr': 0.06, 'für': 0.1, 'Rentnerehepaare': 0.07500000000000001}",positive,"[0.21978362, 0.26706943, 0.51314694]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,86.0,0.4666666666666666,neutral,"RT @spschweiz: Während die Rechten von GLP bis SVP das Rentenalter erhöhen wollen, sorgen wir uns dafür, dass Menschen über 55 überhaupt no…",recht glp svp rentenalter erhöhen sorgen dafür menschen überhaupt no,,,,,,,"{'Während': 0.27, 'die': 0.49, 'Rechten': 0.32, 'von': 0.11, 'GLP': 0.13, 'bis': 0, 'SVP': 0, 'das': 0.07, 'Rentenalter': 0.705, 'erhöhen': 0, 'wollen': 0.53, 'sorgen': 0.41, 'wir': 0, 'uns': 0, 'dafür': 0, 'dass': 0.07, 'Menschen': 0.07, 'über': 0.07, '55': 0, 'überhaupt': 0, 'no': 0, '…': 0}",positive,"[0.36134055, 0.117445685, 0.52121377]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Und was überlegen sich eigentlich PolitikerInnen von @SVPch @FDP_Liberalen @Jungfreisinnige @grunliberale @operationlibero , die eine Erhöhung des Rentenalters fordern? https://t.co/SU4nmPWPec",überlegen eigentlich politikerinnen erhöhung rentenalters fordern,,,,,,,"{'Und': 0.06, 'was': 0, 'überlegen': 0.08, 'sich': 0, 'eigentlich': 0, 'PolitikerInnen': 0.15, 'von': 0, 'die': 0.21, 'eine': 0, 'Erhöhung': 1.0, 'des': 0, 'Rentenalters': 0.725, 'fordern': 0}",neutral,"[0.8065274, 0.13684249, 0.056630082]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,negative,"RT @spschweiz: Altersreform: Keine Erhöhung des #Frauenrentenalters ohne vernünftige Kompensation

https://t.co/9zp3zkNMrC

#AHV #Altersref…",altersreform erhöhung frauenrentenalters vernünftig kompensation ahv altersref,,,,,,,"{'Altersreform': 0.33, 'Keine': 0, 'Erhöhung': 0.31, 'des': 0, 'Frauenrentenalters': 0.05500000000000001, 'ohne': 0.07, 'vernünftige': 0, 'Kompensation': 0.12, 'AHV': 0.05, 'Altersref': 0.10500000000000001, '…': 0}",positive,"[0.11787966, 0.03555304, 0.8465673]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @yferi: Super-Vorschlag: ""Frauen erhalten für Rentenaltererhöhung ein paar  Fränkli mehr AHV. Im Gegenzug dürfen Unternehmen Frauen künf…",super vorschlag frauen erhalten rentenaltererhöhung paar fränkli mehr ahv gegenzug dürfen unternehmen frauen künf,,,,,,,"{'Super-Vorschlag': 0.12, 'Frauen': 0.2, 'erhalten': 0.21, 'für': 0.98, 'Rentenaltererhöhung': 0.79, 'ein': 0, 'paar': 0, 'Fränkli': 0, 'mehr': 0.18, 'AHV': 0.3, 'Im': 0, 'Gegenzug': 0.06, 'dürfen': 0, 'Unternehmen': 0, 'künf': 0, '…': 0}",positive,"[0.28899854, 0.04312081, 0.66788065]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"RT @JayBadran: Nominiert als Quote des Tages: Rentenaltererhöhung ist vom Tisch, ""alles andere wäre respektlos gegenüber den Gewinnern"" @Gr…",nominieren quote tages rentenaltererhöhung tisch respektlos gegenüber gewinnern,,,,,,,"{'Nominiert': 0.09, 'als': 0.13, 'Quote': 0, 'des': 0, 'Tages': 0.09, 'Rentenaltererhöhung': 0.9299999999999999, 'ist': 0.78, 'vom': 0.07, 'Tisch': 0.15, 'alles': 0, 'andere': 0, 'wäre': 0.06, 'respektlos': 0.25, 'gegenüber': 0.04, 'den': 0.07, 'Gewinnern': 0.14, '…': 0}",negative,"[0.08060048, 0.8757447, 0.04365483]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Plan B der Rechten zu #AV2020 ist um Facette reicher. Neben Rentensenkung &amp; Rentenalter 67 auch noch Putsch von @alain_berset aus EDI https://t.co/vF7TWrywoA,plan b recht av2020 facette reichern neben rentensenkung amp rentenalter putsch edi,,,,,,,"{'Plan': 0.06, 'B': 0.04, 'der': 0.03, 'Rechten': 0, 'zu': 0.06, 'AV2020': 0.21, 'ist': 0, 'um': 0.03, 'Facette': 0.1, 'reicher': 0, 'Neben': 0, 'Rentensenkung': 0.12, 'amp': 0.11, 'Rentenalter': 0.79, '67': 0, 'auch': 0.39, 'noch': 0, 'Putsch': 0.37, 'von': 0.13, 'aus': 0, 'EDI': 0}",neutral,"[0.5753459, 0.021247203, 0.4034069]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @michsorg: Jetzt muss sogar eine seriöse Ständerätin einen auf #LügenBigler machen. Fakt ist: Mit #AV2020 ist Rentenalter 67 für 15 Jahr…,sogar seriöse ständerätin lügenbigler fakt av2020 rentenalter jahr,,,,,,,"{'Jetzt': 0.07, 'muss': 0.06, 'sogar': 0.04, 'eine': 0, 'seriöse': 0.03, 'Ständerätin': 0.0325, 'einen': 0.02, 'auf': 0, 'LügenBigler': 0, 'machen': 0, 'Fakt': 0.35, 'ist': 1.0, 'Mit': 0.34, 'AV2020': 0.14, 'Rentenalter': 0.9099999999999999, '67': 0, 'für': 0.38, '15': 0, 'Jahr': 0, '…': 0}",neutral,"[0.5704748, 0.03385654, 0.39566863]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Es ist Zeit, Plan B der #AVS2020 Gegnern @FDP_Liberalen @SVPch zu entlarven: Rentenalter 67 &amp; tiefere Renten für alle (und darum=billiger!) https://t.co/xmeqVribzN",zeit plan b avs2020 gegnern entlarven rentenalter amp tief renten all darum billig,,,,,,,"{'Es': 0, 'ist': 0, 'Zeit': 0.05, 'Plan': 0.05, 'B': 0.06, 'der': 0.05, 'AVS2020': 0.14, 'Gegnern': 0.1, 'zu': 0.06, 'entlarven': 0.14, 'Rentenalter': 0.34, '67': 0, 'amp': 0.57, 'tiefere': 0, 'Renten': 0.24, 'für': 0.3, 'alle': 0.17, 'und': 0.21, 'darum': 0.33, 'billiger': 0.3}",positive,"[0.19078563, 0.06760803, 0.7416063]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,25.0,28.0,-0.15,neutral,Lesen. Wie Bürgerliche mit apokalyptischem Gefasel #AHV schlecht reden um Renten zu kürzen &amp; Rentenalter zu erhöhen. https://t.co/85DGfOGCeP,lesen bürgerliche apokalyptisch gefasel ahv schlecht reden renten kürzen amp rentenalter erhöhen,,,,,,,"{'Lesen': 0.08, 'Wie': 0, 'Bürgerliche': 0.15, 'mit': 0.1, 'apokalyptischem': 0.12, 'Gefasel': 0, 'AHV': 0.1, 'schlecht': 0, 'reden': 0, 'um': 0, 'Renten': 0.13, 'zu': 0.87, 'kürzen': 0, 'amp': 0.18, 'Rentenalter': 0.925, 'erhöhen': 0}",positive,"[0.37032428, 0.014038768, 0.6156369]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,@SchaerWords @FDP_Liberalen Wegen Forderung nach Rentenalter 67? Der Europapolitik mit @spschweiz wurde jedenfalls immer zugestimmt an Urne,wegen forderung rentenalter europapolitik jedenfalls immer zustimmen urne,,,,,,,"{'Wegen': 0.97, 'Forderung': 0, 'nach': 0, 'Rentenalter': 0.8300000000000001, '67': 0, 'Der': 0.07, 'Europapolitik': 0.16, 'mit': 0, 'wurde': 0, 'jedenfalls': 0.5425, 'immer': 0.19, 'zugestimmt': 0, 'an': 0, 'Urne': 0.12}",neutral,"[0.7200349, 0.029310538, 0.25065458]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,@Turfli @spschweiz Deine AHV-Rente könnte steigen um 70.-(zum 1.Mal seit 20 Jahren).Wenn FDP/SVP Wahlen gewinnen gibt es höheres Rentenalter,ahv rente steigen mal seit jahren fdp svp wahlen gewinnen geben hoch rentenalter,,,,,,,"{'Deine': 0.11, 'AHV-Rente': 0, 'könnte': 0.17, 'steigen': 0, 'um': 0.63, '70.-(zum': 0.04, '1.Mal': 0.04, 'seit': 0, '20': 0, 'Jahren).Wenn': 0, 'FDP': 0.06, 'SVP': 0, 'Wahlen': 0, 'gewinnen': 0.11, 'gibt': 0, 'es': 1.0, 'höheres': 0.99, 'Rentenalter': 0.71}",negative,"[0.077589735, 0.8392976, 0.08311267]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @spschweiz: Vorsicht #Rentenklau: FDP und SVP wollen Rentenalter 67 - und erst noch tiefere Renten. Darum SP wählen! #wahlCH15 http://t.…,vorsicht rentenklau fdp svp rentenalter erst tief renten darum sp wählen wahlch15,,,,,,,"{'Vorsicht': 0.33, 'Rentenklau': 0, 'FDP': 0.17, 'und': 0.18, 'SVP': 0, 'wollen': 1.0, 'Rentenalter': 0.7849999999999999, '67': 0, 'erst': 0, 'noch': 0, 'tiefere': 0, 'Renten': 0.31, 'Darum': 0, 'SP': 0.04, 'wählen': 0, 'wahlCH15': 0}",positive,"[0.24726434, 0.09374626, 0.65898937]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @spschweiz: Altersreform: Die Bürgerlichen wollen das Rentenalter erhöhen, wir erhöhen die AHV-Renten! http://t.co/P3XR6VE7jB http://t.c…",altersreform bürgerlich rentenalter erhöhen erhöhen ahv renten,,,,,,,"{'Altersreform': 0.53, 'Die': 0.16, 'Bürgerlichen': 0, 'wollen': 1.0, 'das': 0, 'Rentenalter': 0.58, 'erhöhen': 0, 'wir': 0, 'die': 0.16, 'AHV-Renten': 0}",positive,"[0.19745621, 0.087477095, 0.71506673]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
