answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
100.0,100.0,86.0,0.7,negative,"RT @sibelschick: Die Hochrechnungen zeigen, dass Asylrechtsverschärfungen nichts gegen Nazis bewirken. Wer hätte das gedacht? #hauabgesetz…",hochrechnungen zeigen asylrechtsverschärfungen nazis bewirken wer gedenken hauabgesetz,,,,,,,"{'Die': 0.06, 'Hochrechnungen': 0.06, 'zeigen': 0.08, 'dass': 0.2, 'Asylrechtsverschärfungen': 0.2925, 'nichts': 1.0, 'gegen': 1.0, 'Nazis': 0.2, 'bewirken': 0, 'Wer': 0.11, 'hätte': 0, 'das': 0.2, 'gedacht': 0.11, 'hauabgesetz': 0.31, '…': 0}",neutral,"[0.824172, 0.025525035, 0.15030296]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,negative,"RT @sacovo: Peinlich, der Präsident der @jungesvp glaubt die Demokratie in der Schweiz sei 700 Jahre alt. Beim Einbürgerungstest wäre er wo…",peinlich präsident glauben demokratie schweiz jahre alt beim einbürgerungstest,,,,,,,,,,"{'Peinlich': 0, 'der': 0.24, 'Präsident': 0.19, 'glaubt': 0.06, 'die': 0.24, 'Demokratie': 0.28, 'in': 0.33, 'Schweiz': 0.11, 'sei': 0.11, 'Jahre': 0.05, 'alt': 0, 'Beim': 0.24, 'Einbürgerungstest': 1.0, 'wäre': 0.1, 'er': 0.03, 'wo': 0.17, '…': 0}",neutral,"[0.9678342, 0.012654877, 0.019510867]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @MigrantinnenZh: Unsere Einbürgerungskampagne startete am 1. August 2016. Ein voller Erfolg, den wir auch 2018 fortführen. Politische Re…",einbürgerungskampagne starten august voll erfolg fortführen politische re,,,,,,,,,,"{'Unsere': 0.3, 'Einbürgerungskampagne': 1.0, 'startete': 0.36, 'am': 0, '1.': 0, 'August': 0.09, '2016.': 0, 'Ein': 0.14, 'voller': 0, 'Erfolg': 0.25, 'den': 0, 'wir': 0, 'auch': 0, 'fortführen': 0.1, 'Politische': 0.33, 'Re': 0.06, '…': 0}",positive,"[0.034610238, 0.0039350074, 0.96145475]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @anbarrile: Stände- und der Nationalrat sind sich einig. Die erleichterte Einbürgerung für die 3. Generation ist bereit für die Schlussa…,stände nationalrat erleichtern einbürgerung generation bereiten schlussa,,,,,,,,,,"{'Stände-': 0, 'und': 0.07, 'der': 0.21, 'Nationalrat': 0.08499999999999999, 'sind': 0, 'sich': 0, 'einig': 0, 'Die': 0.21, 'erleichterte': 0, 'Einbürgerung': 1.0, 'für': 0.59, 'die': 0.21, '3.': 0, 'Generation': 0.21, 'ist': 0.6, 'bereit': 1.0, 'Schlussa': 0.41, '…': 0}",positive,"[0.0052597113, 0.0014813796, 0.99325895]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @UniaSchweiz: Enough is enough - 37 Jahre Schneckentempo und noch immer ist die Lohngleichheit nicht umgesetzt. Dagegen und weitere Disk…,enough is enough jahre schneckentempo immer lohngleichheit umsetzen dagegen weit disk,,,,,,,,,,,,,"{'Enough': 0.08, 'is': 0.07, 'enough': 0.08, 'Jahre': 0.09, 'Schneckentempo': 0.07, 'und': 0.11, 'noch': 1.0, 'immer': 0, 'ist': 0.07, 'die': 0, 'Lohngleichheit': 0, 'nicht': 1.0, 'umgesetzt': 0.76, 'Dagegen': 0, 'weitere': 0, 'Disk': 0, '…': 0}",negative,"[0.18325344, 0.58764136, 0.22910516]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @sozialismus_ch: Die Schützenmatte ist schon voll! Die Lohngleichheits-Demo startet bald! Kommt alle in den #Frauenstreik-Block! https:/…,schützenmatte schon voll lohngleichheits demo starten bald kommen all frauenstreik block https,,,,,,,,,,,,,"{'Die': 0.14, 'Schützenmatte': 0.26, 'ist': 0.06, 'schon': 0, 'voll': 0, 'Lohngleichheits-Demo': 0, 'startet': 0, 'bald': 0, 'Kommt': 0.11, 'alle': 0.16, 'in': 0, 'den': 0.14, 'Frauenstreik-Block': 0.21000000000000002, 'https': 0.1, ':/': 0, '…': 0}",positive,"[0.19095476, 0.005455384, 0.8035899]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"dies propagieren und dann für lohngleichheit und feminismus kämpfende frauen* einkesseln und verhaften. die @StadtpolizeiZH wirbt mit feministischen forderungen als eine staatliche instanz, die immer die kämpferinnen* zu unterdrücken versucht hat. https://t.co/IUbcFo6AJ3",propagieren lohngleichheit feminismus kämpfend frauen einkesseln verhaften werben feministisch forderungen staatliche instanz immer kämpferinnen unterdrücken versuchen,,,,,,,,,,,,,"{'dies': 0, 'propagieren': 0.11, 'und': 0.29, 'dann': 0.04, 'für': 0.32, 'lohngleichheit': 1.0, 'feminismus': 0.27, 'kämpfende': 0, 'frauen': 0.12, 'einkesseln': 0.12, 'verhaften': 0.105, 'die': 0.04, 'wirbt': 0.1, 'mit': 0.05, 'feministischen': 0.1, 'forderungen': 0, 'als': 0.03, 'eine': 0, 'staatliche': 0.06, 'instanz': 0, 'immer': 0.03, 'kämpferinnen': 0.09, 'zu': 0.03, 'unterdrücken': 0.06, 'versucht': 0, 'hat': 0}",positive,"[0.22033451, 0.020196026, 0.7594695]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @Tamarafuniciell: Gleich geht's los mit der #Lohngleichheit   Debatte im Ständerat. Auch wenn's durchkommt: da ohne Sanktionen ist es ni…,gleichen gehen s los lohngleichheit debatte ständerat s durchkommen sanktionen ni,,,,,,,,,,,,,"{'Gleich': 0, ""geht's"": 0, 'los': 0.02, 'mit': 0, 'der': 0.02, 'Lohngleichheit': 0, 'Debatte': 0.09, 'im': 0, 'Ständerat': 0.03, 'Auch': 0, ""wenn's"": 0.21, 'durchkommt': 0.09, 'da': 0, 'ohne': 0.75, 'Sanktionen': 0.32, 'ist': 1.0, 'es': 1.0, 'ni': 1.0, '…': 0}",neutral,"[0.47032112, 0.08947248, 0.44020635]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @MikeMuellerLate: Der CVPler Konrad Graber hält nichts von Lohngleichheit. Er kennt nichts anderes. Ein Bischof verdient halt einfach me…,cvpler konrad graber halten lohngleichheit kennen bischof verdienen halt einfach me,,,,,,,,,,,,,"{'Der': 0.3, 'CVPler': 0, 'Konrad': 0.11, 'Graber': 0.35, 'hält': 0, 'nichts': 0, 'von': 0, 'Lohngleichheit': 0.8400000000000001, 'Er': 0, 'kennt': 0, 'anderes': 0, 'Ein': 0.07, 'Bischof': 0.04, 'verdient': 0, 'halt': 0, 'einfach': 0, 'me': 0.05, '…': 0}",negative,"[0.36597407, 0.61799484, 0.016031042]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @frauherr: Unser Antrag, gegen die Höchst- Steuersenkung für Einkommensmillionäre (von 55% auf 50%) wurde gerade mehrheitlich von ÖVP, N…",antrag höchst steuersenkung einkommensmillionäre gerade mehrheitlich övp n,,,,,,,,,,,,,,,,"{'Unser': 0.15, 'Antrag': 0, 'gegen': 0.87, 'die': 0.42, 'Höchst-': 1.0, 'Steuersenkung': 0.85, 'für': 0.39, 'Einkommensmillionäre': 0.255, 'von': 0.08, 'auf': 0, 'wurde': 0, 'gerade': 0.13, 'mehrheitlich': 0, 'ÖVP': 0, 'N': 0.03, '…': 0}",negative,"[0.35490543, 0.6149399, 0.030154666]",,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"RT @sacovo: Das meint @RegulaRytz jetzt nicht ernst, oder?

Schutzhaft, Steuersenkungen für Reiche und rassistische Migrationspolitik sind…",ernst schutzhaft steuersenkungen reichen rassistisch migrationspolitik,,,,,,,,,,,,,,,,"{'Das': 0.13, 'meint': 0, 'jetzt': 0, 'nicht': 0, 'ernst': 0, 'oder': 0, 'Schutzhaft': 0.86, 'Steuersenkungen': 0.5700000000000001, 'für': 0.57, 'Reiche': 0.13, 'und': 0.54, 'rassistische': 0.93, 'Migrationspolitik': 0.11, 'sind': 1.0, '…': 0}",positive,"[0.19884911, 0.3355646, 0.4655863]",,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.85,negative,"RT @JUSOzh: Lieber Herr Stocker, so nicht! Keine Steuersenkungen zugunsten der Reichen, sondern Rücknahme der Abbaupackete aus der Lü16! Ub…",lieb herr stocker steuersenkungen zugunsten reich rücknahme abbaupackete lü16 ub,,,,,,,,,,,,,,,,"{'Lieber': 0.09, 'Herr': 0, 'Stocker': 0.06, 'so': 0, 'nicht': 0.17, 'Keine': 0, 'Steuersenkungen': 0.66, 'zugunsten': 0.19999999999999998, 'der': 0.04, 'Reichen': 0, 'sondern': 0.56, 'Rücknahme': 0.08, 'Abbaupackete': 0.06, 'aus': 0, 'Lü16': 0, 'Ub': 0.07, '…': 0}",negative,"[0.08716827, 0.82749856, 0.08533307]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @JUSO_BE: Im Namen der Standortpolitik beschliesst der bürgerliche Grosse Rat Steuersenkungen für Grossunternehmen und ihre Besitzer*inn…,namen standortpolitik beschliesst bürgerliche grosse rat steuersenkungen grossunternehmen besitzer inn,,,,,,,,,,,,,,,,"{'Im': 0, 'Namen': 0, 'der': 0.35, 'Standortpolitik': 0.16, 'beschliesst': 1.0, 'bürgerliche': 0.17, 'Grosse': 0, 'Rat': 0, 'Steuersenkungen': 0.455, 'für': 0.31, 'Grossunternehmen': 0, 'und': 0.12, 'ihre': 0.08, 'Besitzer*inn': 0, '…': 0}",neutral,"[0.9882774, 0.0018257422, 0.009896949]",,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,negative,"RT @FlavienGousset: Elternzeit? Nicht finanzierbar!

Umweltschutz? Wer soll denn das bezahlen?

1:12? Mindestlohn? KoVI? Ihr habt noch nie…",elternzeit finanzierbar umweltschutz wer bezahlen mindestlohn kovi nie,,,,,,,,,,,,,,,,,,,"{'Elternzeit': 0.05, 'Nicht': 0.09, 'finanzierbar': 0.06, 'Umweltschutz': 0.085, 'Wer': 0.53, 'soll': 0, 'denn': 0, 'das': 0.09, 'bezahlen': 0.12, '1:12': 0, 'Mindestlohn': 0.87, 'KoVI': 0.2, 'Ihr': 0, 'habt': 0.1, 'noch': 0, 'nie': 0, '…': 0}",neutral,"[0.95336205, 0.04185676, 0.0047811107]",,,,,,,,,,"{'Elternzeit': 0.13, 'Nicht': 0.19, 'finanzierbar': 0.19, 'Umweltschutz': 1.0, 'Wer': 0.19, 'soll': 0, 'denn': 0, 'das': 0.23, 'bezahlen': 0.27, '1:12': 0, 'Mindestlohn': 0.09, 'KoVI': 0.08, 'Ihr': 0, 'habt': 0.02, 'noch': 0, 'nie': 0, '…': 0}",negative,"[0.3017606, 0.5591417, 0.13909769]",,,,,,,negative
75.0,75.0,71.0,0.2624999999999999,negative,"RT @garafat87: Die FDP warnt also vor zu hohem Mindestlohn.

Komisch, vor zu hohen Mieten haben sie noch nie gewarnt.",fdp warnen hoch mindestlohn komisch hoch mieten nie warnen,,,,,,,,,,,,,,,,,,,"{'Die': 0.31, 'FDP': 0.11, 'warnt': 0.52, 'also': 0, 'vor': 0, 'zu': 0, 'hohem': 0.08, 'Mindestlohn': 0.825, 'Komisch': 0, 'hohen': 0.08, 'Mieten': 0, 'haben': 0.06, 'sie': 0, 'noch': 0, 'nie': 0, 'gewarnt': 0.11}",negative,"[0.019975387, 0.9596597, 0.020364976]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @Nico_Siegrist: Heute Nachmittag gibts im Kantonsrat 3 JUSO-Vorstösse :
- kantonaler Mindestlohn
- mehr Mitbestimmung für Schüler*innen…",heute nachmittag gibts kantonsrat juso vorstösse kantonaler mindestlohn mehr mitbestimmung schüler innen,,,,,,,,,,,,,,,,,,,"{'Heute': 0, 'Nachmittag': 0.07, 'gibts': 0.05, 'im': 0, 'Kantonsrat': 0.255, 'JUSO-Vorstösse': 0.04, 'kantonaler': 0.4, 'Mindestlohn': 0.215, 'mehr': 0.1, 'Mitbestimmung': 0, 'für': 0.07, 'Schüler*innen': 0.04, '…': 0}",neutral,"[0.7831516, 0.030633872, 0.18621454]",,,,,,,,,,,,,,,,,,,neutral
25.0,0.0,14.0,-0.5,negative,"RT @bwg_bern: Berner Regierung lehnt Mindestlohn (wenig überraschend) ab. Erstaunlich ist, dass sie sich auch weigert, nach Massnahmen zu s…",berner regierung lehnen mindestlohn wenig überraschen ab erstaunlich weigern massnahmen s,,,,,,,,,,,,,,,,,,,"{'Berner': 0, 'Regierung': 1.0, 'lehnt': 1.0, 'Mindestlohn': 0.44, 'wenig': 0, 'überraschend': 0, 'ab': 0, 'Erstaunlich': 0.23, 'ist': 0.1, 'dass': 0.1, 'sie': 0.18, 'sich': 0, 'auch': 0.12, 'weigert': 0.37, 'nach': 0, 'Massnahmen': 0, 'zu': 0.07, 's': 0, '…': 0}",negative,"[0.07638034, 0.72267455, 0.2009451]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"@TomCBerger @Tamarafuniciell @TheDudeLebovski 2. auseinand. um mindestlohn, arbeitspensen, grundeink., emanzipation, etc. aber hey, hauptsache ihr zeigt, worüber ihr am liebsten sprecht.",auseinand mindestlohn arbeitspensen grundeink emanzipation etc hey hauptsache zeigen worüber lieb sprechen,,,,,,,,,,,,,,,,,,,"{'2.': 0, 'auseinand': 0.53, 'um': 0, 'mindestlohn': 0.68, 'arbeitspensen': 0, 'grundeink': 0, 'emanzipation': 0.07, 'etc.': 0, 'aber': 0.39, 'hey': 0.13, 'hauptsache': 0.175, 'ihr': 0, 'zeigt': 0, 'worüber': 0.1, 'am': 0, 'liebsten': 0, 'sprecht': 0}",neutral,"[0.95622444, 0.0037859732, 0.039989613]",,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,RT @RRechsteiner: Zuerst 40 Jahre auf allen Kanälen erneuerbare Energien blockieren oder in ihrer Ökonomie leugnen und dann behaupten es gä…,zuerst jahre kanälen erneuerbare energien blockieren ökonomie leugnen behaupten gä,,,,,,,,,,,,,,,,,,,,,,"{'Zuerst': 1.0, 'Jahre': 0.13, 'auf': 0.4, 'allen': 0, 'Kanälen': 0.3, 'erneuerbare': 0.98, 'Energien': 0.64, 'blockieren': 1.0, 'oder': 0.3, 'in': 0.11, 'ihrer': 0.09, 'Ökonomie': 0.2, 'leugnen': 0.73, 'und': 0.11, 'dann': 0.14, 'behaupten': 0, 'es': 0.08, 'gä': 0, '…': 0}",neutral,"[0.45892674, 0.361272, 0.17980121]",,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,"RT @GSoASchweiz: Ein fiktives Gespräch mit dem Bundesrat über die jüngsten ""Einzelfälle""... Stopp Kriegsmaterialexporte! https://t.co/11ayQ…",fiktiv gespräch bundesrat jung einzelfälle stopp kriegsmaterialexporte,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.03, 'fiktives': 0, 'Gespräch': 0.12, 'mit': 0.05, 'dem': 0.04, 'Bundesrat': 0.05, 'über': 0, 'die': 0.04, 'jüngsten': 0, 'Einzelfälle': 0.055, '...': 0, 'Stopp': 1.0, 'Kriegsmaterialexporte': 0.19}",positive,"[0.18424499, 0.32073548, 0.49501953]",,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,"RT @GSoASchweiz: Gemeinsam sammeln wir für unsere Initiative ""Für ein Verbot von Luzerner Kriegsgeschäften!"" #Kriegsmaterial https://t.co/q…",gemeinsam sammeln initiative verbieten luzerner kriegsgeschäften kriegsmaterial,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gemeinsam': 0.12, 'sammeln': 0.18, 'wir': 0, 'für': 0.09, 'unsere': 0.11, 'Initiative': 0.19, 'Für': 0.09, 'ein': 0, 'Verbot': 0.22, 'von': 0, 'Luzerner': 0.16, 'Kriegsgeschäften': 0.35500000000000004, 'Kriegsmaterial': 0.56}",positive,"[0.27392384, 0.015900075, 0.71017605]",,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @DrWaumiau: Verkehrswende, Energiewende, Klimaschutz
CDU/CSU: 😴

Digitalisierung, Breitbandausbau
CDU/CSU: 😴

Dieselskandal, CumEx-Betru…",verkehrswende energiewende klimaschutz cdu csu digitalisierung breitbandausbau cdu csu dieselskandal cumex betru,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Verkehrswende': 0.05, 'Energiewende': 0.03, 'Klimaschutz': 0.075, 'CDU/CSU': 0.06, 'Digitalisierung': 0, 'Breitbandausbau': 0.08499999999999999, 'Dieselskandal': 0.09, 'CumEx-Betru': 0, '…': 0}",negative,"[0.21967797, 0.53180957, 0.24851239]",,,,,,,,,,neutral
