answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.6999999999999998,neutral,"@StrebelLuca @basilanderau Er will wahrscheinlich das Rentenalter erhöhen &amp; den Umwandlungssatz noch tiefer senken. Und hofft, dass das Volk hier zustimmen wird...",wahrscheinlich rentenalter erhöhen amp umwandlungssatz tief senken hoffen volk zustimmen,,,,"{'Er': 0, 'will': 0.08, 'wahrscheinlich': 0.23, 'das': 0.06, 'Rentenalter': 0.97, 'erhöhen': 1.0, 'amp': 0.27, 'den': 0.08, 'Umwandlungssatz': 0.32, 'noch': 0, 'tiefer': 0, 'senken': 0, 'Und': 0.12, 'hofft': 0.22, 'dass': 0.06, 'Volk': 0.12, 'hier': 0.07, 'zustimmen': 0.19, 'wird': 0.08, '...': 0}",neutral,"[0.5730958, 0.2592894, 0.16761479]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Die AHV - ""ein Fass ohne Boden"" ich teile die Meinung von Peter Morf. Das Rentenalter muss endlich angepasst werden https://t.co/zQy73jeXGO",ahv fass boden teile meinung peter morf rentenalter endlich angepasst,,,,"{'Die': 0.27, 'AHV': 0.14, 'ein': 0, 'Fass': 0, 'ohne': 0, 'Boden': 0, 'ich': 0.05, 'teile': 0.2, 'die': 0.27, 'Meinung': 0.18, 'von': 0, 'Peter': 0.07, 'Morf': 0.16, 'Das': 0.27, 'Rentenalter': 0.755, 'muss': 0, 'endlich': 0, 'angepasst': 0, 'werden': 0}",neutral,"[0.3702069, 0.34870455, 0.2810886]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@Markus_Schmid_ @JCVPSchweiz @BlaiseFasel es betrifft die Anbindung des Rentenalters an die Lebenserwartung. Aktuell wäre das nach oben,betreffen anbindung rentenalters lebenserwartung aktuell oben,,,,"{'es': 0, 'betrifft': 0, 'die': 0.21, 'Anbindung': 0, 'des': 0, 'Rentenalters': 0.76, 'an': 0, 'Lebenserwartung': 0.575, 'Aktuell': 0, 'wäre': 0.1, 'das': 0.22, 'nach': 0, 'oben': 0}",neutral,"[0.95104414, 0.0139354635, 0.035020337]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @JCVPSchweiz: Nachdem wir bereits die Anbindung des Rentenalters an die Lebenserwartung forderte, tut dies nun auch die @YouthEPP: https…",nachdem bereits anbindung rentenalters lebenserwartung fordern tun https,,,,"{'Nachdem': 0.17, 'wir': 0, 'bereits': 0.1, 'die': 1.0, 'Anbindung': 0, 'des': 0, 'Rentenalters': 0.79, 'an': 0, 'Lebenserwartung': 0.13, 'forderte': 0, 'tut': 0, 'dies': 0, 'nun': 0, 'auch': 0.07, 'https': 0.13, '…': 0}",neutral,"[0.90160424, 0.010143932, 0.0882518]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @BaumeisterCH: Mit dem heutigen JA zum #Vaterschaftsurlaub ermöglicht die Schweiz den werdenden Vätern in der #Baubranche mehr Zeit mit…,heutig ja vaterschaftsurlaub ermöglichen schweiz werdenden vätern baubranche mehr zeit,,,,,,,"{'Mit': 0.05, 'dem': 0.05, 'heutigen': 0.16, 'JA': 0, 'zum': 0.05, 'Vaterschaftsurlaub': 0.68, 'ermöglicht': 0, 'die': 0.06, 'Schweiz': 0.17, 'den': 0.06, 'werdenden': 0, 'Vätern': 0.09, 'in': 0.05, 'der': 0.06, 'Baubranche': 0.11499999999999999, 'mehr': 0.06, 'Zeit': 0.05, 'mit': 0.05, '…': 0}",positive,"[0.051740013, 0.009893657, 0.9383663]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"RT @bigliel: DER VATERSCHAFTSURLAUB ZERSTÖRT DIE WIRTSCHAFT

@IKEA_CH bietet freiwillig 6 Wochen @Papizeit an und gehört zu den erfolgreich…",vaterschaftsurlaub zerstören wirtschaft bieten freiwillig wochen hören erfolgreich,,,,,,,"{'DER': 0.1, 'VATERSCHAFTSURLAUB': 0.7949999999999999, 'ZERSTÖRT': 0, 'DIE': 0.1, 'WIRTSCHAFT': 0, 'bietet': 0.13, 'freiwillig': 0.12, '6': 0, 'Wochen': 0.1, 'an': 0, 'und': 0.07, 'gehört': 0, 'zu': 0, 'den': 0.1, 'erfolgreich': 0.2, '…': 0}",positive,"[0.0009929155, 0.0013347378, 0.9976724]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@buercher selbst wenn man die zusammen nimmt, wäre die Parole immer noch eindeutiger als bspw. der Vaterschaftsurlaub bei der @FDP_Liberalen 🤷🏻‍♂️",zusammen nehmen parole immer eindeutig bspw vaterschaftsurlaub,,,,,,,"{'selbst': 0, 'wenn': 0.03, 'man': 0, 'die': 0.17, 'zusammen': 0.08, 'nimmt': 0, 'wäre': 0.09, 'Parole': 0, 'immer': 0, 'noch': 0.06, 'eindeutiger': 0.12, 'als': 0, 'bspw.': 0, 'der': 0.17, 'Vaterschaftsurlaub': 1.0, 'bei': 0.63, '🤷': 0, '\u200d️': 0}",neutral,"[0.7293202, 0.07122468, 0.19945504]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"RT @JCVPSchweiz: Die #JCVP setzt sich aktiv dafür ein, damit wir heute den letzten Vatertag ohne #Vaterschaftsurlaub feiern können! 💪🏼 Der…",jcvp setzen aktiv dafür heute letzt vatertag vaterschaftsurlaub feiern,,,,,,,"{'Die': 0.11, 'JCVP': 0.16, 'setzt': 0, 'sich': 0, 'aktiv': 0, 'dafür': 0, 'ein': 0, 'damit': 0, 'wir': 0, 'heute': 0.11, 'den': 0.11, 'letzten': 0.04, 'Vatertag': 0.06, 'ohne': 0.78, 'Vaterschaftsurlaub': 0.65, 'feiern': 0.09, 'können': 0, 'Der': 0.11, '…': 0}",negative,"[0.07168793, 0.82934374, 0.098968245]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @cedricwermuth: Ab sofort ist klar: Die Schweiz bekommt auf jeden Fall einen Vaterschaftsurlaub. Naja, immerhin. Ob zwei oder vier Woche…",ab sofort klaren schweiz bekommen jed fall vaterschaftsurlaub naja immerhin zwei vier woche,,,,,,,"{'Ab': 0, 'sofort': 0, 'ist': 0.09, 'klar': 0.17, 'Die': 0, 'Schweiz': 0.26, 'bekommt': 0, 'auf': 0.08, 'jeden': 0, 'Fall': 0, 'einen': 0, 'Vaterschaftsurlaub': 0.8200000000000001, 'Naja': 0.25, 'immerhin': 0, 'Ob': 0, 'zwei': 0.03, 'oder': 0.04, 'vier': 0.04, 'Woche': 0, '…': 0}",positive,"[0.0038738444, 0.0012401132, 0.9948861]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @CVP_PDC: Fehlender Mut beim Bundesrat: Er lehnt den Vorschlag der #CVP für einen zweiwöchigen Vaterschaftsurlaub ab. Die Familien sind…,fehlend mut beim bundesrat lehnen vorschlag cvp zweiwöchigen vaterschaftsurlaub ab familien,,,,,,,"{'Fehlender': 0, 'Mut': 0, 'beim': 0.06, 'Bundesrat': 0.060000000000000005, 'Er': 0, 'lehnt': 0.11, 'den': 0.06, 'Vorschlag': 0.2, 'der': 0.06, 'CVP': 0.12, 'für': 0.13, 'einen': 0.14, 'zweiwöchigen': 0, 'Vaterschaftsurlaub': 0.7, 'ab': 0, 'Die': 0.06, 'Familien': 0, 'sind': 0.07, '…': 0}",neutral,"[0.94931126, 0.016359868, 0.034328897]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"Männer gehören nicht auf die Ersarzbank!

Auch wenn der Bundesrat die Volksinitiative: Vaterschaftsurlaub jetzt ablehnt, kämpfen wir weiter!",männer gehören ersarzbank bundesrat volksinitiative vaterschaftsurlaub ablehnen kämpfen weit,,,,,,,"{'Männer': 0.05, 'gehören': 0.03, 'nicht': 0.04, 'auf': 0.03, 'die': 0.04, 'Ersarzbank': 0.02, 'Auch': 0, 'wenn': 0.09, 'der': 0.04, 'Bundesrat': 0.04, 'Volksinitiative': 0.10500000000000001, 'Vaterschaftsurlaub': 0.725, 'jetzt': 1.0, 'ablehnt': 0, 'kämpfen': 0, 'wir': 0, 'weiter': 0}",positive,"[0.054772846, 0.006436376, 0.93879074]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @SchmidFederer: Der BR lehnt den #Vaterschaftsurlaub ab. Er misst dem ""Ausbau familienergänzender Kinderbetreuungsangebote prioritäre Be…",br lehnen vaterschaftsurlaub ab misst ausbau familienergänzender kinderbetreuungsangebote prioritäre be,"{'Der': 0.07, 'BR': 0.02, 'lehnt': 0.07, 'den': 0.07, 'Vaterschaftsurlaub': 0.04, 'ab': 0, 'Er': 0, 'misst': 0.06, 'dem': 0.07, 'Ausbau': 0.25, 'familienergänzender': 0.62, 'Kinderbetreuungsangebote': 1.0, 'prioritäre': 0.15, 'Be': 0, '…': 0}",positive,"[0.0013265198, 0.0018459792, 0.9968274]",,,,"{'Der': 0.06, 'BR': 0.23, 'lehnt': 0.67, 'den': 0.06, 'Vaterschaftsurlaub': 0.64, 'ab': 0, 'Er': 0, 'misst': 0.21, 'dem': 0.06, 'Ausbau': 0.15, 'familienergänzender': 0.1, 'Kinderbetreuungsangebote': 0.1, 'prioritäre': 0.08, 'Be': 0, '…': 0}",positive,"[0.002182246, 0.0021701516, 0.9956476]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.35,neutral,"@papizeit 

Swisscom erhöht im Rahmen des neuen GAV den #Vaterschaftsurlaub auf 3 Wochen.

#superSach!

Mehr zum neuen GAV unter:

https://t.co/fetXOMGSJ3!",swisscom erhöhen rahmen neu gav vaterschaftsurlaub wochen supersach mehr neu gav,,,,,,,"{'Swisscom': 0.5, 'erhöht': 0, 'im': 0, 'Rahmen': 0, 'des': 0, 'neuen': 0.08, 'GAV': 0.08, 'den': 0.05, 'Vaterschaftsurlaub': 0.81, 'auf': 0, '3': 0, 'Wochen': 0.52, 'superSach': 0, 'Mehr': 0.05, 'zum': 0.52, 'unter': 0}",neutral,"[0.6042576, 0.16585685, 0.22988562]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @papizeit: Geschafft 😘 120'000 Unterschriften für die #Vaterschaftsurlaub #Initiative gesammelt! 
https://t.co/b4BYAhVzCc https://t.co/m…",schaffen unterschriften vaterschaftsurlaub initiative sammeln,,,,,,,"{'Geschafft': 0, ""120'000"": 0, 'Unterschriften': 0.27, 'für': 0.14, 'die': 0.19, 'Vaterschaftsurlaub': 0.25, 'Initiative': 1.0, 'gesammelt': 0}",positive,"[0.009604613, 0.0027699799, 0.9876254]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @TheDudeLebovski: Den Bauern schenkt der NR 400 Mio. CHF., aber ein zweiwöchiger #Vaterschaftsurlaub sei zu teuer. #Kopfschütteln https:…",bauern schenken nr mio chf zweiwöchiger vaterschaftsurlaub teuer kopfschütteln https,,,,,,,"{'Den': 0.05, 'Bauern': 0.07, 'schenkt': 0.07, 'der': 0.05, 'NR': 0, '400': 0, 'Mio.': 0, 'CHF': 0.05, 'aber': 0.13, 'ein': 0, 'zweiwöchiger': 0.08, 'Vaterschaftsurlaub': 1.0, 'sei': 0, 'zu': 0, 'teuer': 1.0, 'Kopfschütteln': 0.155, 'https': 0.11, '…': 0}",negative,"[0.003655516, 0.9866751, 0.009669398]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Vor der #Rentenreform ist nach der Rentenreform...

Ausbildungstag mit @pensionskassen 

#comPlan https://t.co/By1DhvRirG",rentenreform rentenreform ausbildungstag complan,,,,,,,,,,"{'Vor': 0, 'der': 0.19, 'Rentenreform': 0.21500000000000002, 'ist': 0.2, 'nach': 0.24, '...': 0, 'Ausbildungstag': 0.76, 'mit': 1.0, 'comPlan': 0.8}",neutral,"[0.5626244, 0.34201586, 0.09535972]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,71.0,0.15,negative,"@basilanderau @pensionskassen @beathabegger Naja...bei Ablehenung wird die Linke proklamieren, dass das Volk keine Senkung des UWS will und keine Rentenerhöhung. Ob's dann besser wird?",naja ablehenung link proklamieren volk senkung uws rentenerhöhung s gut,,,,,,,,,,"{'Naja': 0.18, '...': 0, 'bei': 0, 'Ablehenung': 0, 'wird': 1.0, 'die': 0.06, 'Linke': 0.16, 'proklamieren': 0, 'dass': 0.18, 'das': 0.18, 'Volk': 0.08, 'keine': 0, 'Senkung': 0.06, 'des': 0, 'UWS': 0.14, 'will': 1.0, 'und': 0.09, 'Rentenerhöhung': 0.095, ""Ob's"": 0.14, 'dann': 0.57, 'besser': 0.2}",neutral,"[0.6668556, 0.3059399, 0.027204616]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@AlainS1991 @DTschuempi @pensionskassen Senkung des UWS, Erhöhung des Frauenrentenalters, Erhöhung der MWST oder die höheren Arbeitnehmerbeiträge sind für dich also Pseudolösungen?",senkung uws erhöhung frauenrentenalters erhöhung mwst hoch arbeitnehmerbeiträge pseudolösungen,,,,"{'Senkung': 0.53, 'des': 0, 'UWS': 0.14, 'Erhöhung': 0, 'Frauenrentenalters': 0.71, 'der': 0.07, 'MWST': 0.15, 'oder': 0.09, 'die': 0.07, 'höheren': 0.06, 'Arbeitnehmerbeiträge': 0.08499999999999999, 'sind': 0.12, 'für': 0.05, 'dich': 0.07, 'also': 0, 'Pseudolösungen': 0}",neutral,"[0.49820793, 0.19300038, 0.30879167]",,,,"{'Senkung': 0.21, 'des': 0, 'UWS': 0.16, 'Erhöhung': 0, 'Frauenrentenalters': 0.08, 'der': 0.19, 'MWST': 0.11, 'oder': 0.35, 'die': 0.19, 'höheren': 0.12, 'Arbeitnehmerbeiträge': 0.295, 'sind': 0.79, 'für': 0.53, 'dich': 0.79, 'also': 0, 'Pseudolösungen': 0}",negative,"[0.4692002, 0.48941973, 0.041380063]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@schuler_marcel @DTschuempi 70.- mehr Rente vs. 0.8% Verlust bei der Pensionskasse nennst du Ausbau?,mehr rente vs verlust pensionskasse nennen ausbau,,,,,,,,,,"{'70.-': 0, 'mehr': 0.34, 'Rente': 0, 'vs.': 0, '0.8': 0, 'Verlust': 0.13, 'bei': 0, 'der': 0.08, 'Pensionskasse': 0.14, 'nennst': 0.81, 'du': 0, 'Ausbau': 0.83}",neutral,"[0.7428571, 0.1901576, 0.06698528]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Soll jeder automatisch Organspender sein, der sich nicht explizit dagegen ausspricht?

Ganz klar NEIN. https://t.co/CMyft7OjVe",jed automatisch organspender explizit dagegen aussprechen ganz klaren nein,,,,,,,,,,,,,"{'Soll': 0.63, 'jeder': 0.16, 'automatisch': 0.13, 'Organspender': 0.125, 'sein': 0, 'der': 0, 'sich': 0, 'nicht': 0.11, 'explizit': 0, 'dagegen': 0, 'ausspricht': 0, 'Ganz': 0, 'klar': 0, 'NEIN': 1.0}",neutral,"[0.8145166, 0.13859507, 0.046888266]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
