answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
0.0,0.0,14.0,-0.7,neutral,"Der Peter Spuhler ist jetzt auch offiziell gegen Vaterschaftsurlaub. So langsam spüre ich die Frauen, welche damals für das Frauenstimmrecht kämpften und von gesetzten, vom Thema weit entfernten Herren in die Schranken verwiesen wurden.
@papizeit  @alliance_F",peter spuhler offiziell vaterschaftsurlaub langsam spüren frauen welch damals frauenstimmrecht kämpfen gesetzt thema weit entfernen herren schranken verweisen,,,,,,,,,,"{'Der': 0.03, 'Peter': 0.27, 'Spuhler': 0.31, 'ist': 0.39, 'jetzt': 0.17, 'auch': 0, 'offiziell': 0.64, 'gegen': 1.0, 'Vaterschaftsurlaub': 0.9099999999999999, 'So': 0, 'langsam': 0, 'spüre': 0.08, 'ich': 0.09, 'die': 0.03, 'Frauen': 0.06, 'welche': 0, 'damals': 0, 'für': 0.05, 'das': 0, 'Frauenstimmrecht': 0.09, 'kämpften': 0.52, 'und': 0.04, 'von': 0.02, 'gesetzten': 0, 'vom': 0.025, 'Thema': 0, 'weit': 0.03, 'entfernten': 0, 'Herren': 0, 'in': 0.03, 'Schranken': 0, 'verwiesen': 0, 'wurden': 0}",neutral,"[0.68365335, 0.21953411, 0.09681252]",,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,@redder66 @zac1967 Derselbe Dummschwätzer kann auch Urlaub nicht von Ferien unterscheiden... #Vaterschaftsurlaub #papiezeit,dummschwätzer urlaub ferien unterscheiden vaterschaftsurlaub papiezeit,,,,,,,,,,"{'Derselbe': 0.16, 'Dummschwätzer': 0.24, 'kann': 0, 'auch': 0, 'Urlaub': 0, 'nicht': 0, 'von': 0.1, 'Ferien': 0, 'unterscheiden': 0, '...': 0, 'Vaterschaftsurlaub': 0.63, 'papiezeit': 0}",positive,"[0.055509154, 0.013225875, 0.931265]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Wenn dies die Argument-Flughöhe der Vaterschaftsurlaubsgegner ist, dann freuen wir uns am Etappensieg 2 Wochen #Vaterschaftsurlaub und gehen den Weg in Richtung #Elternurlaub entspannt und zuversichtlich an!
@alliance_F @maennerch @papizeit @ProFamiliaCH @TravailsuisseCH @CVP_PDC https://t.co/Pt21gctWe7",argument flughöhe vaterschaftsurlaubsgegner freuen etappensieg wochen vaterschaftsurlaub gehen richtung elternurlaub entspannen zuversichtlich,,,,,,,,,,"{'Wenn': 0, 'dies': 0, 'die': 0.05, 'Argument-Flughöhe': 0.33999999999999997, 'der': 0.05, 'Vaterschaftsurlaubsgegner': 0.505, 'ist': 0.2, 'dann': 0.1, 'freuen': 0, 'wir': 0, 'uns': 0, 'am': 0, 'Etappensieg': 0.27, 'Wochen': 0, 'Vaterschaftsurlaub': 0.505, 'und': 0.07, 'gehen': 0, 'den': 0.05, 'Weg': 0.09, 'in': 0, 'Richtung': 0, 'Elternurlaub': 0.07, 'entspannt': 0.09, 'zuversichtlich': 0, 'an': 0}",positive,"[0.082773596, 0.018677102, 0.89854926]",,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"#Vaterschaftsurlaub #Ständerat #Nationalrat
Ein kleiner, wackliger Schritt... hoffen wir auf einen kommenden, grösseren Schritt in absehbarer Zukunft! https://t.co/cxiVNXAsor",vaterschaftsurlaub ständerat nationalrat klein wacklig schritt hoffen kommend grösseren schritt absehbar zukunft,,,,,,,,,,"{'Vaterschaftsurlaub': 0.73, 'Ständerat': 0.0675, 'Nationalrat': 0.05500000000000001, 'Ein': 0.02, 'kleiner': 0, 'wackliger': 0, 'Schritt': 0.04, '...': 0, 'hoffen': 0.03, 'wir': 0, 'auf': 0, 'einen': 0.02, 'kommenden': 0.03, 'grösseren': 0.06, 'in': 0.02, 'absehbarer': 0.05, 'Zukunft': 0.03}",positive,"[0.12233596, 0.058693644, 0.8189704]",,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"@HuslerRamona @migrol @stadtluzern @energiestadt_ch Da sind wir bei Regulierungen: Öl- und Gasheizungen gehören abgeschafft, erneuerbare Energieinfrastruktur erstellt. Da helfen weder Eigenverantwortung, noch 'innovative' Konzepte für Ölheizungen...",regulierungen öl gasheizungen gehören abschaffen erneuerbare energieinfrastruktur erstellen helfen weder eigenverantwortung innovative konzepte ölheizungen,,,,,,,,,,,,,"{'Da': 0, 'sind': 0.18, 'wir': 0, 'bei': 0, 'Regulierungen': 0.33, 'Öl-': 0, 'und': 0.25, 'Gasheizungen': 0.09, 'gehören': 0, 'abgeschafft': 0.52, 'erneuerbare': 0.32, 'Energieinfrastruktur': 0.125, 'erstellt': 0.36, 'helfen': 0.05, 'weder': 0.13, 'Eigenverantwortung': 0.09, 'noch': 0, 'innovative': 0.09, 'Konzepte': 0.08, 'für': 0.05, 'Ölheizungen': 0.03, '...': 0}",positive,"[0.11872434, 0.08713053, 0.7941451]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Stell' Dir vor es ist Digitalisierung, und niemand loggt sich ein...
#Feierabendmonolog",stell digitalisierung niemand loggen feierabendmonolog,,,,,,,,,,,,,,,,"{'Stell': 0, 'Dir': 0, 'vor': 0, 'es': 0, 'ist': 0, 'Digitalisierung': 0, 'und': 0.34, 'niemand': 0.41, 'loggt': 0.28, 'sich': 0, 'ein': 0, '...': 0, 'Feierabendmonolog': 0.27}",negative,"[0.35826457, 0.6128592, 0.028876169]",,,,,,,neutral
100.0,100.0,100.0,0.85,negative,"@FluriKurt @lohnabzuegeNein Jo, jetzt können wir gerade nicht - wie wir auch seit 40 Jahren keinen griffigen #Umweltschutz machen können.
Morgen, morgen, nur nicht heute...
Wieso habt ihr nicht einfach die Eier, zu sagen, dass ihr weder in die Gesellschaft, noch in die Zukunft investieren wollt?",jo gerade seit jahren griffig umweltschutz morgen morgen heute wieso einfach eier sagen weder gesellschaft zukunft investieren,,,,,,,,,,,,,,,,,,,"{'Jo': 0, 'jetzt': 0.04, 'können': 0.11, 'wir': 0, 'gerade': 0.04, 'nicht': 0.05, 'wie': 0, 'auch': 0, 'seit': 0, 'Jahren': 0.12, 'keinen': 0, 'griffigen': 0, 'Umweltschutz': 0.86, 'machen': 0.42, 'Morgen': 0.07, 'morgen': 0.07, 'nur': 0, 'heute': 0.06, '...': 0, 'Wieso': 0, 'habt': 0.02, 'ihr': 0, 'einfach': 0, 'die': 0.03, 'Eier': 0, 'zu': 0.02, 'sagen': 0.03, 'dass': 0.03, 'weder': 0, 'in': 0.03, 'Gesellschaft': 0.05, 'noch': 0, 'Zukunft': 0.03, 'investieren': 0.07, 'wollt': 0.02}",positive,"[0.15873867, 0.0795556, 0.76170564]",,,,positive
100.0,100.0,86.0,0.7,neutral,"@MFrauchigerSVP @BuergKomitee Als Konservativer musst Du für die @konzern_vi sein! Konservativ ist plötzlich progressiv geworden, sofern man als konservative Grundsätze die Wahrung der Schöpfung (Umweltschutz) und die Achtung vor Leben (soziales Handeln) hochhält. Du bist ja auch @JagdgesetzNein @BuergKomitee",konservativ musst konservativ plötzlich progressiv sofern konservative grundsätze wahrung schöpfung umweltschutz achtung leben sozial handeln hochhält ja,,,,,,,,,,,,,,,,,,,"{'Als': 0, 'Konservativer': 0.12, 'musst': 0.1, 'Du': 0, 'für': 0.06, 'die': 0.12, 'sein': 0, 'Konservativ': 0.12, 'ist': 0, 'plötzlich': 0.12, 'progressiv': 0.09, 'geworden': 0.13, 'sofern': 0.29, 'man': 0, 'als': 0.14, 'konservative': 0.12, 'Grundsätze': 0.18, 'Wahrung': 0, 'der': 0.12, 'Schöpfung': 0.06, 'Umweltschutz': 0.07, 'und': 0.09, 'Achtung': 0, 'vor': 0, 'Leben': 0.05, 'soziales': 0.04, 'Handeln': 0, 'hochhält': 0, 'bist': 0.765, 'ja': 0.09, 'auch': 0}",positive,"[0.01325905, 0.0114683295, 0.97527254]",,,,positive
0.0,0.0,14.0,-0.7,neutral,"RT @MullerAltermatt: Es gibt Parteien, die wollen den ""bürgerlichen Umweltschutz"" erfinden. Sorry,Leute, die @CVP_PDC hat das längst getan.…",geben parteien bürgerlich umweltschutz erfinden sorry leute längst tun,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'gibt': 0.08, 'Parteien': 0.18, 'die': 0.07, 'wollen': 0.18, 'den': 0.07, 'bürgerlichen': 0.23, 'Umweltschutz': 0.47, 'erfinden': 1.0, 'Sorry': 0.09, 'Leute': 0, 'hat': 0, 'das': 0.07, 'längst': 0.0225, 'getan': 0.05, '…': 0}",positive,"[0.41177398, 0.12497692, 0.4632491]",,,,negative
0.0,0.0,0.0,-1.0,negative,"Umweltschutz, Naturschutz, Klimaschutz = Menschenschutz. Wir machen's nur für uns Menschen! Worauf warten wir noch, wir sind doch sonst so egoistisch...?",umweltschutz naturschutz klimaschutz menschenschutz s menschen worauf warten egoistisch,,,,,,,,,,,,,,,,,,,"{'Umweltschutz': 0.415, 'Naturschutz': 0, 'Klimaschutz': 0.45, 'Menschenschutz': 0.5900000000000001, 'Wir': 0.04, ""machen's"": 0.105, 'nur': 0.23, 'für': 0.05, 'uns': 0.05, 'Menschen': 0, 'Worauf': 0.09, 'warten': 0, 'wir': 0, 'noch': 0, 'sind': 0.04, 'doch': 0, 'sonst': 0.07, 'so': 0.04, 'egoistisch': 0, '...': 0}",positive,"[0.116454765, 0.021917135, 0.8616281]",,,,negative
100.0,100.0,100.0,1.0,neutral,"Klare Strategieansage: @cvpluzern belegt die ersten drei Plätze der Zusatzlisten mit beachtlichen Zahlen! Dies in den Sparten: Landwirtschaft, Klimaschutz, Gleichstellung. @CVP_PDC @CVP_StadtLuzern @JCVPLuzern @JCVPStadtLuzern @sbv @alliance_F @klimastreik https://t.co/p4fU5hgZOO",klaren strategieansage belegen erst drei plätze zusatzlisten beachtlich zahlen sparen landwirtschaft klimaschutz gleichstellung,,,,,,,,,,,,,,,,,,,,,,"{'Klare': 0, 'Strategieansage': 0, 'belegt': 0, 'die': 0.09, 'ersten': 0.04, 'drei': 0.14, 'Plätze': 0.06, 'der': 0.09, 'Zusatzlisten': 0.05500000000000001, 'mit': 0.04, 'beachtlichen': 0.04, 'Zahlen': 0.06, 'Dies': 0, 'in': 0.09, 'den': 0.09, 'Sparten': 0, 'Landwirtschaft': 1.0, 'Klimaschutz': 0.515, 'Gleichstellung': 0.5}",positive,"[0.006215107, 0.0014424897, 0.9923424]",positive
