answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3427,absa_sentiment_3427,absa_scores_3427,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"2/n Darum nahmen wir @gruenech im Februar 2021 einen neuen Anlauf fürs Ausländer*innen-Stimmrecht: https://t.co/bnJz6FPIi3
und reichten die parlamentarische Initiative 21.405 ein, die das Stimm- und Wahlrecht auf Bundesebene fordern für alle Ausländer*innen fordert, die sich ...",n darum nehmen februar neu anlauf fürs ausländer innen stimmrecht reichen parlamentarische initiative stimm wahlrecht bundesebene fordern all ausländer innen fordern,,,,,,,,,,,,,"{'2': 0, 'n': 0.09, 'Darum': 0, 'nahmen': 0, 'wir': 0, 'im': 0, 'Februar': 0.03, '2021': 0, 'einen': 0.05, 'neuen': 0.06, 'Anlauf': 0, 'fürs': 0.02, 'Ausländer*innen-Stimmrecht': 0.027500000000000004, 'und': 0.07, 'reichten': 0, 'die': 0.01, 'parlamentarische': 0.08, 'Initiative': 0.12, '21.405': 0, 'ein': 0, 'das': 0.06, 'Stimm-': 0, 'Wahlrecht': 0, 'auf': 0, 'Bundesebene': 0.015, 'fordern': 0, 'für': 0.02, 'alle': 0, 'Ausländer*innen': 0.04, 'fordert': 0.12, 'sich': 0, '...': 0}",neutral,"[0.8828758, 0.03507257, 0.08205163]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @Maximilian_Popp: Die Genfer Flüchtlingskonvention ist in Europa faktisch außer Kraft gesetzt. Statt des Asylrechts gilt an den EU-Grenz…,genfer flüchtlingskonvention europa faktisch außer kraft setzen statt asylrechts gelten eu grenz,,,,,,,,,,,,,,,,"{'Die': 0.1, 'Genfer': 0.15, 'Flüchtlingskonvention': 0.125, 'ist': 0, 'in': 0.07, 'Europa': 0.06, 'faktisch': 0.07500000000000001, 'außer': 0, 'Kraft': 0, 'gesetzt': 0, 'Statt': 0.455, 'des': 0, 'Asylrechts': 0.8375, 'gilt': 0, 'an': 0, 'den': 0.1, 'EU-Grenz': 0.255, '…': 0}",positive,"[0.2596783, 0.010110575, 0.7302111]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.2333333333333333,neutral,"@VitalWaeber @KasparSurber Jein. Mitbestimmen können, das ist, was ALLE ""hiesige"" tun könnnen sollen. Ob mit oder ohne Schweizer Pass. 
Und die Idee, dass man sich zuerst einbürgern muss um dann erst mitbestimmen zu können, ist eine Sackgasse. Die Einbürgerung wurde in den letzten Jahren immer schwieriger.",jein mitbestimmen all hiesig tun könnnen sollen schweizer pass idee zuerst einbürgern erst mitbestimmen sackgasse einbürgerung letzt jahren immer schwierig,,,,,,,,,,,,,,,,,,,"{'Jein': 0, 'Mitbestimmen': 0, 'können': 0.025, 'das': 0.06, 'ist': 0.09, 'was': 0, 'ALLE': 0.05, 'hiesige': 0.08, 'tun': 0.04, 'könnnen': 0, 'sollen': 0.04, 'Ob': 0, 'mit': 0.04, 'oder': 0.04, 'ohne': 0.05, 'Schweizer': 0.06, 'Pass': 0, 'Und': 0.38, 'die': 0.06, 'Idee': 0, 'dass': 0.06, 'man': 0, 'sich': 0, 'zuerst': 0.05, 'einbürgern': 0.22, 'muss': 0.05, 'um': 0.07, 'dann': 0.05, 'erst': 0.05, 'mitbestimmen': 0, 'zu': 0.05, 'eine': 0, 'Sackgasse': 0.185, 'Die': 0.06, 'Einbürgerung': 1.0, 'wurde': 0, 'in': 0.68, 'den': 0.06, 'letzten': 0, 'Jahren': 0.37, 'immer': 0, 'schwieriger': 0.99}",negative,"[0.023762532, 0.6525455, 0.32369193]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"@Lehmanns38 @GrueneCH +1 

Nur eine gleiche Ehe für alle #ohneWennundAber🏳️‍🌈 ist eine Ehe für alle.

Man kann für oder gegen Fortpflanzungsmedizin sein. Aber unterschiedliche Regeln für Homo- und Heteropaare wären diskriminierend.",gleich ehe all ohnewennundaber ehe all fortpflanzungsmedizin unterschiedlich regeln homo heteropaare diskriminieren,,,,,,,,,,,,,,,,,,,,,,"{'+1': 0, 'Nur': 0.03, 'eine': 0.33, 'gleiche': 0, 'Ehe': 0.32, 'für': 0.09, 'alle': 0, 'ohneWennundAber️\u200d': 0.0475, 'ist': 0.04, 'Man': 0, 'kann': 0.4, 'oder': 1.0, 'gegen': 1.0, 'Fortpflanzungsmedizin': 0.6799999999999999, 'sein': 0, 'Aber': 0.12, 'unterschiedliche': 0.09, 'Regeln': 0.32, 'Homo-': 0, 'und': 0.04, 'Heteropaare': 0, 'wären': 0.05, 'diskriminierend': 0.69}",neutral,"[0.924713, 0.056336958, 0.018950026]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @GrueneCH: Ab heute müssen Unternehmen mit mehr als 100 Mitarbeitenden eine Lohngleichheitsanalyse durchführen. Ein Schritt in die richt…,ab heute müssen unternehmen mehr mitarbeitend lohngleichheitsanalyse durchfahren schritt richt,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ab': 0, 'heute': 0.09, 'müssen': 0, 'Unternehmen': 0, 'mit': 0.07, 'mehr': 0.04, 'als': 0.08, '100': 0, 'Mitarbeitenden': 0.16, 'eine': 0.16, 'Lohngleichheitsanalyse': 0.9375, 'durchführen': 0, 'Ein': 0, 'Schritt': 0.21, 'in': 0.06, 'die': 0.09, 'richt': 0, '…': 0}",positive,"[0.36743847, 0.0063602417, 0.6262012]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @FelixWettstein: Steuersenkungen sind in der bürgerlichen Parlamentsmehrheit populär. Sie wollen in Etappen die Stempelsteuer abschaffen…,steuersenkungen bürgerlich parlamentsmehrheit populär etappen stempelsteuer abschaffen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Steuersenkungen': 0.67, 'sind': 0.37, 'in': 0.03, 'der': 0.14, 'bürgerlichen': 0, 'Parlamentsmehrheit': 0.10500000000000001, 'populär': 1.0, 'Sie': 0, 'wollen': 0.12, 'Etappen': 0.07, 'die': 0.14, 'Stempelsteuer': 0, 'abschaffen': 0.13, '…': 0}",positive,"[0.003091808, 0.0012820236, 0.9956261]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Balthasars Grüne Links wurde soeben publiziert! https://t.co/jScGB63MYR Beiträge u.a. von @XimenaKM @natalieimboden @BenRudaz #sozialhilfe #steuersenkungen,balthasars grüne links soeben publizieren beiträge u a sozialhilfe steuersenkungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Balthasars': 0, 'Grüne': 0.05, 'Links': 0.05, 'wurde': 0, 'soeben': 0.06, 'publiziert': 0.1, 'Beiträge': 0.65, 'u.a.': 0, 'von': 0.24, 'sozialhilfe': 0.04, 'steuersenkungen': 0.13}",positive,"[0.35038915, 0.044008337, 0.60560256]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @luzian_franzini: Steuersenkungen für Millionär*innen als #Corona-Massnahme? Wir sind bereit fürs Referendum! @AlternativeZG @JA_Zug 
ht…",steuersenkungen millionär innen corona massnahme bereiten fürs referendum ht,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Steuersenkungen': 0.7849999999999999, 'für': 0.3, 'Millionär*innen': 0.38, 'als': 0.33, 'Corona-Massnahme': 0.365, 'Wir': 0.54, 'sind': 0.29, 'bereit': 0.48, 'fürs': 0.3, 'Referendum': 0.27, 'ht': 0.28, '…': 0}",positive,"[0.4628081, 0.031695165, 0.50549674]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Die Steuersenkungspläne sind in Krisenzeiten doppelt falsch: Entlastet werden NUR jene, die noch Gewinne machen können. NICHT entlastet werden jene KMU und anderen Unternehmen, denen die Einnahmen grossteils oder sogar ganz wegen der #Coronakrise weggebrochen sind. @josef_lang https://t.co/PjPaKZLP0K",steuersenkungspläne krisenzeiten doppeln falsch entlasten jen gewinne entlasten jen kmu unternehmen einnahmen grossteils sogar ganz wegen coronakrise weggebrochen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.03, 'Steuersenkungspläne': 0.7475, 'sind': 0.08, 'in': 0.15, 'Krisenzeiten': 0.07, 'doppelt': 0, 'falsch': 0.12, 'Entlastet': 0.05, 'werden': 0.06, 'NUR': 0.12, 'jene': 0.03, 'die': 0.03, 'noch': 0.03, 'Gewinne': 0, 'machen': 0, 'können': 0.03, 'NICHT': 0.12, 'entlastet': 0.05, 'KMU': 0, 'und': 0.03, 'anderen': 0, 'Unternehmen': 0, 'denen': 0.03, 'Einnahmen': 0, 'grossteils': 0, 'oder': 0.02, 'sogar': 0.03, 'ganz': 0, 'wegen': 0, 'der': 0.03, 'Coronakrise': 0, 'weggebrochen': 0}",negative,"[0.010391496, 0.9429677, 0.04664085]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @Mieterverband: Kündigungsschutz: In Deutschland dürfen Vermieter*innen Mietverhältnisse wegen Zahlungsrückständen aufgrund der #Coronav…,kündigungsschutz deutschland dürfen vermieter innen mietverhältnisse wegen zahlungsrückständen aufgrund coronav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kündigungsschutz': 0.47500000000000003, 'In': 0.13, 'Deutschland': 0.07, 'dürfen': 0, 'Vermieter*innen': 0.08, 'Mietverhältnisse': 0.05, 'wegen': 0, 'Zahlungsrückständen': 0.04, 'aufgrund': 0, 'der': 0.03, 'Coronav': 0.04, '…': 0}",neutral,"[0.6431666, 0.055396263, 0.30143714]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"5/ Zum Glück gibt es reale Alternativen. 
#Negawatt: Energieeffizienz und Energiesparen ist in vielen Fällen deutlich günstiger als die Produktion von Strom. #AusbauErneuerbare: Dank der Pa.Iv. @bastiengirod hat das Parlament Ausbau von Oekostrom im Umfang von 3 AKW beschlossen.",glück geben reale alternativ negawatt energieeffizienz energiesparen fällen deutlich günstig produktion strom ausbauerneuerbare danken pa iv parlament ausbau oekostrom umfang akw beschließen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'5': 0, 'Zum': 0.03, 'Glück': 0, 'gibt': 0.03, 'es': 0, 'reale': 0.03, 'Alternativen': 0.05, 'Negawatt': 0.11, 'Energieeffizienz': 0.10500000000000001, 'und': 0.03, 'Energiesparen': 0.14, 'ist': 0, 'in': 0.02, 'vielen': 0.02, 'Fällen': 0.06, 'deutlich': 0, 'günstiger': 0.04, 'als': 0, 'die': 0.04, 'Produktion': 0, 'von': 0, 'Strom': 0, 'AusbauErneuerbare': 0.5675, 'Dank': 0.060000000000000005, 'der': 0.04, 'Pa': 0, 'Iv': 0.07, 'hat': 0, 'das': 0, 'Parlament': 0.08, 'Ausbau': 0.25, 'Oekostrom': 0, 'im': 0, 'Umfang': 0, '3': 0, 'AKW': 0.065, 'beschlossen': 0.03}",positive,"[0.2513079, 0.063947015, 0.6847451]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Wir @GrueneCH machen keine Sommerloch Gruselstories mit #AKW-Revivals und Benzinromantik.

Wir schaffen im Parlament dafür Mehrheiten für eine zukunftsfähige und unabhängige Energieversorgung mit neuen Erneuerbaren. Im Umfang von 3 AKW.

https://t.co/ztv80JDddk",sommerloch gruselstories akw revivals benzinromantik schaffen parlament dafür mehrheiten zukunftsfähige unabhängig energieversorgung neu erneuerbaren umfang akw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.03, 'machen': 0.01, 'keine': 0, 'Sommerloch': 0, 'Gruselstories': 0.025, 'mit': 0.24, 'AKW-Revivals': 0, 'und': 0.11, 'Benzinromantik': 0.035, 'schaffen': 0, 'im': 0, 'Parlament': 0.08, 'dafür': 0, 'Mehrheiten': 0.07, 'für': 0.12, 'eine': 0, 'zukunftsfähige': 0.19, 'unabhängige': 0.13, 'Energieversorgung': 0.11, 'neuen': 1.0, 'Erneuerbaren': 1.0, 'Im': 0, 'Umfang': 0.05, 'von': 0, '3': 0, 'AKW': 0.05500000000000001}",positive,"[0.0023551872, 0.0020923172, 0.9955525]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Balthasars Grüne Links wurde soeben publiziert! https://t.co/T476joIplP Beiträge u.a. von @jgbnordwest @bierino #opensource #erneuerbareenergien,balthasars grüne links soeben publizieren beiträge u a opensource erneuerbareenergien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Balthasars': 0, 'Grüne': 0.05, 'Links': 0.05, 'wurde': 0, 'soeben': 0.04, 'publiziert': 0.08, 'Beiträge': 0.39, 'u.a.': 0, 'von': 0.23, 'opensource': 0.14, 'erneuerbareenergien': 0}",positive,"[0.122048534, 0.05797399, 0.81997746]",,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.35,neutral,"In der Landwirtschaftspolitik fallen wichtige Entscheidungen für mehr oder weniger Klimaschutz, Biodiversität, Artenschutz. Heute zur Agrarreform der EU, welche weiterhin Direktzahlungen nicht an Nachhaltigkeit knüpfen will: #VoteThisCAPdown 
1/2 https://t.co/Cn52QgYJgU",landwirtschaftspolitik fallen wichtig entscheidungen mehr wenig klimaschutz biodiversität artenschutz heute agrarreform eu welch weiterhin direktzahlungen nachhaltigkeit knüpfen votethiscapdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'In': 0.02, 'der': 0.04, 'Landwirtschaftspolitik': 0.025, 'fallen': 0, 'wichtige': 0.03, 'Entscheidungen': 0.04, 'für': 0.03, 'mehr': 0.02, 'oder': 0.03, 'weniger': 0, 'Klimaschutz': 0.01, 'Biodiversität': 0.01, 'Artenschutz': 0.01, 'Heute': 0.14, 'zur': 0.085, 'Agrarreform': 0.16999999999999998, 'EU': 0, 'welche': 0.9, 'weiterhin': 0, 'Direktzahlungen': 0.745, 'nicht': 1.0, 'an': 0, 'Nachhaltigkeit': 0.08, 'knüpfen': 0, 'will': 0, 'VoteThisCAPdown': 0.24, '1': 0, '2': 0}",negative,"[0.47928724, 0.49287105, 0.027841678]",,,,,,,,,,,,,"{'In': 0.05, 'der': 0.03, 'Landwirtschaftspolitik': 0.07, 'fallen': 0, 'wichtige': 0.02, 'Entscheidungen': 0.05, 'für': 0.03, 'mehr': 0.03, 'oder': 0.03, 'weniger': 0, 'Klimaschutz': 0.025, 'Biodiversität': 0.04, 'Artenschutz': 0.025, 'Heute': 0.16, 'zur': 0.035, 'Agrarreform': 0.05500000000000001, 'EU': 0, 'welche': 0.05, 'weiterhin': 0, 'Direktzahlungen': 0.075, 'nicht': 0.05, 'an': 0, 'Nachhaltigkeit': 0.06, 'knüpfen': 0, 'will': 0, 'VoteThisCAPdown': 1.0, '1': 0, '2': 0}",neutral,"[0.56220627, 0.05237436, 0.3854194]",positive
0.0,0.0,14.0,-0.7,negative,"RT @marionnasch: Das Geschäft mit #Kriegsmaterial ist intransparent und schmutzig, da nützen auch strenge Exportregeln nichts. Erst recht n…",geschäft kriegsmaterial intransparent schmutzig nützen streng exportregeln erst recht n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.15, 'Geschäft': 0, 'mit': 0.13, 'Kriegsmaterial': 0.735, 'ist': 0.42, 'intransparent': 0, 'und': 0.37, 'schmutzig': 1.0, 'da': 0, 'nützen': 0, 'auch': 0, 'strenge': 0.15, 'Exportregeln': 0, 'nichts': 0, 'Erst': 0, 'recht': 0, 'n': 0.05, '…': 0}",negative,"[0.20829439, 0.6861932, 0.10551242]",,,,,,,,,,,,,negative
