answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,negative,RT @marionnasch: Es scheint kompliziert. Dabei wärs doch einfach: Weder Kriegsmaterial exportieren noch finanzieren.  @kriegsgeschaeft http…,scheinen komplizieren dabei wärs einfach weder kriegsmaterial exportieren finanzieren http,,,,,,,,,,,,,"{'Es': 0, 'scheint': 0.06, 'kompliziert': 0.16, 'Dabei': 0, 'wärs': 0.07, 'doch': 0, 'einfach': 0, 'Weder': 1.0, 'Kriegsmaterial': 0.40499999999999997, 'exportieren': 0.37, 'noch': 0, 'finanzieren': 0.18, 'http': 0.17, '…': 0}",positive,"[0.40105876, 0.013626431, 0.5853148]",,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,negative,RT @GrueneCH: Heute berät das Parlament die Beschaffung neuer Kampfflugzeuge. Wir GRÜNE finden: Was für eine absurde Prioritätensetzung! 6…,heute beraten parlament beschaffung neu kampfflugzeuge grüne finden absurd prioritätensetzung,,,,,,,,,,,,,,,,"{'Heute': 0.3, 'berät': 0, 'das': 0, 'Parlament': 0.09, 'die': 0.06, 'Beschaffung': 0.1, 'neuer': 0, 'Kampfflugzeuge': 0, 'Wir': 0.12, 'GRÜNE': 0, 'finden': 0, 'Was': 0, 'für': 0, 'eine': 0, 'absurde': 0.35, 'Prioritätensetzung': 0.18, '…': 0}",neutral,"[0.9338489, 0.033350457, 0.03280057]",,,,,,,,,,negative
75.0,100.0,86.0,0.5,neutral,"RT @florinschuetz: Was die #SVP mit der #Kuendigungsinitiative verspricht: Umweltschutz, weniger Autos, Schutz von Arbeiter*innen und eine…",svp kuendigungsinitiative versprechen umweltschutz wenig autos schutz arbeiter innen,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'die': 0.02, 'SVP': 0, 'mit': 0.02, 'der': 0.02, 'Kuendigungsinitiative': 0, 'verspricht': 0.08, 'Umweltschutz': 0.21500000000000002, 'weniger': 1.0, 'Autos': 0, 'Schutz': 0.33, 'von': 0, 'Arbeiter*innen': 0.07, 'und': 0.11, 'eine': 0, '…': 0}",positive,"[0.001074427, 0.0013937029, 0.9975319]",,,,,,,positive
25.0,0.0,14.0,-0.5,neutral,"RT @GrueneZuerich: Schalte auch du heute um 20:30 Uhr die Lichter aus, um ein Zeichen für mehr Klima- und Umweltschutz zu setzen!🌍🕣
#EarthH…",schalten heute uhr lichter zeichen mehr klima umweltschutz setzen earthh,,,,,,,,,,,,,,,,,,,"{'Schalte': 0, 'auch': 0, 'du': 0, 'heute': 0.13, 'um': 0, '20:30': 0, 'Uhr': 0, 'die': 0.07, 'Lichter': 0.05, 'aus': 0, 'ein': 0, 'Zeichen': 0, 'für': 0.71, 'mehr': 1.0, 'Klima-': 0.47, 'und': 0.32, 'Umweltschutz': 0.605, 'zu': 0.25, 'setzen': 0.22, 'EarthH': 0.12, '…': 0}",positive,"[0.00221022, 0.0013820406, 0.9964077]",,,,,,,negative
100.0,100.0,86.0,0.7,neutral,@HeierliKathrin @JungeGrueneZH @GrueneZuerich Hmm. Ich setze mich für konsequenten Umweltschutz und Chancengerechtigkeit in der Bildung ein.😉,hmm setzen konsequent umweltschutz chancengerechtigkeit bildung,,,,,,,,,,,,,,,,,,,"{'Hmm': 0.22, 'Ich': 0.11, 'setze': 0, 'mich': 0, 'für': 0, 'konsequenten': 1.0, 'Umweltschutz': 0.745, 'und': 0.23, 'Chancengerechtigkeit': 0, 'in': 0.11, 'der': 0, 'Bildung': 0.31, 'ein': 0}",positive,"[0.0013005119, 0.0009539898, 0.99774545]",,,,,,,positive
25.0,25.0,14.0,-0.4333333333333333,negative,"„Nette“ als negativ gemeinten Begriff? #versteheichnicht
Wir @JungeGrueneZH stehen ein für eine solidarische Gesellschaft und einen konsequenten Umweltschutz. Ja, links sind wir und meistens auch nett - können aber wenn nötig auch anders. #Liste9 #KlimavorProfit",nette negativ gemeint begriff versteheichnicht stehen solidarische gesellschaft konsequent umweltschutz ja links meistens nett nötigen liste9 klimavorprofit,,,,,,,,,,,,,,,,,,,"{'„': 0, 'Nette': 0, '“': 0, 'als': 0, 'negativ': 0, 'gemeinten': 0, 'Begriff': 0, 'versteheichnicht': 0, 'Wir': 0, 'stehen': 0, 'ein': 0, 'für': 0, 'eine': 0, 'solidarische': 0, 'Gesellschaft': 0, 'und': 0, 'einen': 0, 'konsequenten': 0, 'Umweltschutz': 0, 'Ja': 0, 'links': 0, 'sind': 0, 'wir': 0, 'meistens': 0, 'auch': 0, 'nett': 0, 'können': 0, 'aber': 0, 'wenn': 0, 'nötig': 0, 'anders': 0, 'Liste9': 0, 'KlimavorProfit': 0}",positive,"[0.0050557125, 0.0028505847, 0.99209374]",,,,,,,negative
100.0,100.0,100.0,0.85,neutral,"RT @GrueneCH: Umweltschutz bei der FDP? 🤔 Sicher, Frau Gössi? 🤥 7 anschauliche Beispiele, die das Gegenteil beweisen. https://t.co/vbWe33Cw…",umweltschutz fdp sichern frau gössi anschaulich beispiele gegenteil beweisen,,,,,,,,,,,,,,,,,,,"{'Umweltschutz': 0.585, 'bei': 0.19, 'der': 0.04, 'FDP': 0.35, '🤔': 0, 'Sicher': 0, 'Frau': 0, 'Gössi': 0, '🤥': 0, 'anschauliche': 0, 'Beispiele': 0, 'die': 0, 'das': 0, 'Gegenteil': 0, 'beweisen': 0}",neutral,"[0.7217322, 0.036064073, 0.24220374]",,,,,,,positive
75.0,100.0,86.0,0.5,neutral,"Die Befragung der Basis soll Antworten darauf geben, wo die FDP umweltpolitisch überhaupt steht. Gleichzeitig gehöre Umweltschutz zu ihrer politischen DNA. Wirklich? Sehr interessant. https://t.co/PEM15DvcRK",befragung basis antworten darauf geben fdp umweltpolitisch überhaupt stehen gleichzeitig gehören umweltschutz politisch dna wirklich interessant,,,,,,,,,,,,,,,,,,,"{'Die': 0.05, 'Befragung': 0.15, 'der': 0.05, 'Basis': 0, 'soll': 0, 'Antworten': 0, 'darauf': 0, 'geben': 0, 'wo': 0.08, 'die': 0.05, 'FDP': 0.14, 'umweltpolitisch': 0.21, 'überhaupt': 0.05, 'steht': 0.06, 'Gleichzeitig': 0, 'gehöre': 0, 'Umweltschutz': 0.265, 'zu': 0.03, 'ihrer': 0.08, 'politischen': 0.16, 'DNA': 0.21, 'Wirklich': 0.34, 'Sehr': 0.58, 'interessant': 1.0}",positive,"[0.073569916, 0.012128125, 0.91430193]",,,,,,,positive
50.0,25.0,57.0,-0.1,neutral,"RT @jGruene_jVertEs: Heute hat die Schweiz eine grosse Chance für mehr Natur- und Umweltschutz verpasst. Schade! 
Kämpfst du mit uns weiter…",heute schweiz grosse chance mehr natur umweltschutz verpasst schaden kämpfen weit,,,,,,,,,,,,,,,,,,,"{'Heute': 0.04, 'hat': 0, 'die': 0, 'Schweiz': 0.05, 'eine': 0, 'grosse': 0, 'Chance': 0, 'für': 0.2, 'mehr': 0.34, 'Natur-': 0, 'und': 1.0, 'Umweltschutz': 0.725, 'verpasst': 0, 'Schade': 0, 'Kämpfst': 0, 'du': 0, 'mit': 0.02, 'uns': 0.02, 'weiter': 0, '…': 0}",positive,"[0.002425679, 0.0053191525, 0.9922552]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @KarinFehr1: Bildung eröffnet Chancen, Bildung, Forschung und Innovation für  nachhaltige Entwicklung ermöglichen Zukunft: Kann mich dah…",bildung eröffnen chancen bildung forschung innovation nachhaltig entwicklung ermöglichen zukunft dah,,,,,,,,,,,,,,,,,,,,,,"{'Bildung': 0.47, 'eröffnet': 0, 'Chancen': 0.2, 'Forschung': 0.2, 'und': 0.09, 'Innovation': 0.18, 'für': 0.07, 'nachhaltige': 0.18, 'Entwicklung': 0.16, 'ermöglichen': 0.18, 'Zukunft': 0.14, 'Kann': 0.06, 'mich': 0, 'dah': 0, '…': 0}",positive,"[0.0013724329, 0.0011420157, 0.9974855]",,,,neutral
100.0,100.0,86.0,0.7,negative,RT @RegulaRytz: Jede Sekunde wird in der Schweiz ein Quadratmeter Landwirtschaftsland zubetoniert. Das ist für den #Ständerat offenbar kein…,jed sekunde schweiz quadratmeter landwirtschaftsland zubetonieren ständerat offenbaren,,,,,,,,,,,,,,,,,,,,,,,,,"{'Jede': 0.07, 'Sekunde': 0.05, 'wird': 0, 'in': 0.04, 'der': 0.13, 'Schweiz': 0.05, 'ein': 0.09, 'Quadratmeter': 0.05, 'Landwirtschaftsland': 0.07, 'zubetoniert': 0.06, 'Das': 0.13, 'ist': 0.3, 'für': 0.27, 'den': 0.13, 'Ständerat': 0.19, 'offenbar': 0, 'kein': 0, '…': 0}",neutral,"[0.84708095, 0.08942611, 0.063492976]",positive
50.0,75.0,57.0,0.0,neutral,Budget 21: Schaffung einer Stelle zur Förderung klimaneutraler Landwirtschaft ✅ #grzh,budget schaffung stelle förderung klimaneutraler landwirtschaft grzh,,,,,,,,,,,,,,,,,,,,,,,,,"{'Budget': 0.14, 'Schaffung': 0.31, 'einer': 0, 'Stelle': 0, 'zur': 0.85, 'Förderung': 0, 'klimaneutraler': 0.41, 'Landwirtschaft': 0.88, 'grzh': 0.23}",positive,"[0.02321249, 0.0039476943, 0.97283983]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @klimastreik: #CareNotDividends Wir brauchen Geld für die lokale Landwirtschaft, für Gesundheit und Bildung. Lassen wir die Dividenden n…",carenotdividends brauchen geld lokale landwirtschaft gesundheit bildung lassen dividenden n,,,,,,,,,,,,,,,,,,,,,,,,,"{'CareNotDividends': 0.33, 'Wir': 0.12, 'brauchen': 0.2, 'Geld': 0.23, 'für': 0.23, 'die': 0.06, 'lokale': 1.0, 'Landwirtschaft': 1.0, 'Gesundheit': 0, 'und': 0.11, 'Bildung': 0.24, 'Lassen': 0.05, 'wir': 0, 'Dividenden': 0.16, 'n': 0.03, '…': 0}",positive,"[0.10498188, 0.013998721, 0.8810194]",neutral
50.0,75.0,57.0,0.0,negative,"RT @GrueneCH: Pestizide belasten unser Grundwasser. Griffige Massnahmen sind überfällig! Wir GRÜNE fordern:
👩🏻‍🌾 ökologische Landwirtschaft…",pestizide belasten grundwasser griffig massnahmen überfällig grüne fordern ökologisch landwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,"{'Pestizide': 0.2, 'belasten': 0, 'unser': 0.13, 'Grundwasser': 0.13, 'Griffige': 0, 'Massnahmen': 0.28, 'sind': 0.1, 'überfällig': 0.15, 'Wir': 0.31, 'GRÜNE': 0, 'fordern': 1.0, '\u200d': 0, 'ökologische': 0, 'Landwirtschaft': 0, '…': 0}",positive,"[0.003645744, 0.001820464, 0.9945338]",neutral
