answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3476,absa_sentiment_3476,absa_scores_3476,sentiment_tb
100.0,100.0,86.0,0.7,neutral,RT @neinmindestlohn: «Der staatliche Mindestlohn ist kein taugliches Mittel für die Armutsbekämpfung.» Gewerbedirektor Gabriel Barell​ erkl…,staatliche mindestlohn tauglich mittel armutsbekämpfung gewerbedirektor gabriel barell erkl,,,,,,,,,,,,,"{'«': 0, 'Der': 0, 'staatliche': 0, 'Mindestlohn': 0, 'ist': 0, 'kein': 0, 'taugliches': 0, 'Mittel': 0, 'für': 0, 'die': 0, 'Armutsbekämpfung': 0, '»': 0, 'Gewerbedirektor': 0, 'Gabriel': 0, 'Barell\u200b': 0, 'erkl': 0, '…': 0}",negative,"[0.031998355, 0.93883646, 0.029165156]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @neinmindestlohn: Voller Einsatz gegen den kantonalen Mindestlohn! #mindestlohnnein @PatrickS_Huber @BlockLaetitia @HodelPadi @demihablu…,voll einsatz kantonalen mindestlohn mindestlohnnein,,,,,,,,,,,,,"{'Voller': 0.35, 'Einsatz': 0, 'gegen': 1.0, 'den': 0.2, 'kantonalen': 0.16, 'Mindestlohn': 0.065, 'mindestlohnnein': 0.0775, '…': 0}",positive,"[0.34596792, 0.053398535, 0.60063356]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @neinmindestlohn: Um was geht es bei der #Mindestlohn-Abstimmung überhaupt? Wir erklären es:⬇️
https://t.co/qdaC5xy7jo",gehen mindestlohn abstimmung überhaupt erklären,,,,,,,,,,,,,"{'Um': 0, 'was': 0, 'geht': 0, 'es': 0.12, 'bei': 0, 'der': 0.15, 'Mindestlohn-Abstimmung': 0.27749999999999997, 'überhaupt': 0.27, 'Wir': 0.99, 'erklären': 1.0, 'es:': 0, '⬇': 0, '️': 0}",neutral,"[0.97485924, 0.008009235, 0.0171315]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @neinmindestlohn: Weniger Klassenkampf, mehr Arbeits- und Ausbildungsplätze: Basler Unternehmerinnen und Unternehmer sagen Nein zum staa…",wenig klassenkampf mehr arbeits ausbildungsplätze basler unternehmerinnen unternehmer sagen nein staa,,,,,,,,,,,,,"{'Weniger': 0, 'Klassenkampf': 0.105, 'mehr': 0.3, 'Arbeits-': 0, 'und': 0.19, 'Ausbildungsplätze': 0, 'Basler': 0, 'Unternehmerinnen': 0.26, 'Unternehmer': 0, 'sagen': 0.195, 'Nein': 0.17, 'zum': 0.08, 'staa': 0, '…': 0}",neutral,"[0.5765163, 0.17980342, 0.24368034]",,,,,,,neutral
25.0,0.0,14.0,-0.5666666666666667,neutral,"Diese Abstimmung ist eine Zwängerei von linker Seite. Denn erst vor wenigen Jahren (2014) haben wir über einen #Mindestlohn abgestimmt und diesen deutlich abgelehnt.
#mindestlohnnein #neinzumlohndiktat https://t.co/UILHOq5c7C",abstimmung zwängerei link seite erst wenig jahren mindestlohn abstimmen deutlich ablehnen mindestlohnnein neinzumlohndiktat,,,,,,,,,,,,,"{'Diese': 0.07, 'Abstimmung': 0, 'ist': 0.06, 'eine': 0, 'Zwängerei': 0, 'von': 0, 'linker': 0, 'Seite': 0, 'Denn': 0, 'erst': 0, 'vor': 0, 'wenigen': 0.04, 'Jahren': 0.05, '2014': 0, 'haben': 0, 'wir': 0, 'über': 0, 'einen': 0.26, 'Mindestlohn': 0.07, 'abgestimmt': 0.37, 'und': 0.59, 'diesen': 0.07, 'deutlich': 0, 'abgelehnt': 0, 'mindestlohnnein': 0.060000000000000005, 'neinzumlohndiktat': 0}",negative,"[0.27497998, 0.70828754, 0.016732445]",,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @neinmindestlohn: Heute präsentierte das Komitee ""2x Nein zum kantonalen #Mindestlohn"" die Kampagne und die Kernargumente gegen das staa…",heute präsentieren komitee 2x nein kantonalen mindestlohn kampagne kernargumente staa,,,,,,,,,,,,,"{'Heute': 0.13, 'präsentierte': 0.29, 'das': 0, 'Komitee': 0.19, '2x': 0.35, 'Nein': 0.33, 'zum': 0.205, 'kantonalen': 0.84, 'Mindestlohn': 0.81, 'die': 0.11, 'Kampagne': 0.2, 'und': 0.08, 'Kernargumente': 0.125, 'gegen': 0.11, 'staa': 0, '…': 0}",neutral,"[0.83283126, 0.015466598, 0.15170208]",,,,,,,neutral
0.0,0.0,14.0,-0.7,negative,RT @MesserliPascal: FDP-Grossrat Haller hat in der Mindestlohn-Debatte soeben die bürgerliche Bankrotterklärung gegenüber linken Extremford…,fdp grossrat haller mindestlohn debatte soeben bürgerliche bankrotterklärung gegenüber link extremford,,,,,,,,,,,,,"{'FDP-Grossrat': 0.14, 'Haller': 0.17, 'hat': 0, 'in': 0.7, 'der': 0.83, 'Mindestlohn-Debatte': 0.86, 'soeben': 0.08, 'die': 0.83, 'bürgerliche': 0.14, 'Bankrotterklärung': 0.25, 'gegenüber': 0, 'linken': 0.24, 'Extremford': 0.44, '…': 0}",neutral,"[0.9715478, 0.0037353996, 0.02471682]",,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Es geht um die Frage (mehr) Staat oder nicht. Jede und jeder, der sich als ""bürgerlich"" bezeichnet, sollte hier keine Schwierigkeiten haben eindeutig Stellung zu beziehen. Es ist nicht die Zeit für Spielchen. #Mindestlohn #GrosserRatBS",gehen fragen mehr staat jed jed bürgerlich bezeichnen sollen schwierigkeiten eindeutig stellung beziehen zeit spielchen mindestlohn grosserratbs,,,,,,,,,,,,,"{'Es': 0, 'geht': 0, 'um': 0.02, 'die': 0.02, 'Frage': 0, 'mehr': 0.01, 'Staat': 0.03, 'oder': 0.01, 'nicht': 0.02, 'Jede': 0, 'und': 0, 'jeder': 0, 'der': 0.02, 'sich': 0, 'als': 0.02, 'bürgerlich': 0.04, 'bezeichnet': 0, 'sollte': 0.02, 'hier': 0.02, 'keine': 0, 'Schwierigkeiten': 0, 'haben': 0.01, 'eindeutig': 0, 'Stellung': 0.03, 'zu': 0, 'beziehen': 0, 'ist': 0, 'Zeit': 0.02, 'für': 0.02, 'Spielchen': 0.09, 'Mindestlohn': 0.12, 'GrosserRatBS': 1.0}",negative,"[0.26888397, 0.6192266, 0.1118894]",,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,RT @JoelThuering: Weil eben auch die kleinen Unternehmen/Gewerbebetriebe klar dagegen sind: Nein zum Mindestlohn und dem absurden Gegenvors…,eben klein unternehmen gewerbebetriebe klaren dagegen nein mindestlohn absurd gegenvors,,,,,,,,,,,,,"{'Weil': 0.18, 'eben': 0.12, 'auch': 0, 'die': 0.14, 'kleinen': 0.04, 'Unternehmen': 0, 'Gewerbebetriebe': 0.02, 'klar': 0, 'dagegen': 0.14, 'sind': 0.09, 'Nein': 1.0, 'zum': 0.5700000000000001, 'Mindestlohn': 0.5650000000000001, 'und': 0.36, 'dem': 0.5700000000000001, 'absurden': 0.31, 'Gegenvors': 0.135, '…': 0}",negative,"[0.0074248617, 0.8714884, 0.12108676]",,,,,,,negative
100.0,100.0,86.0,0.7,neutral,RT @Joshua_Lutz97: Und die Schweiz unterstützt diese Terroristen auch noch in Form von Entwicklungshilfe. Der Palästinensischen Bevölkerung…,schweiz unterstützen terroristen form entwicklungshilfe palästinensisch bevölkerung,,,,,,,,,,,,,,,,"{'Und': 0.35, 'die': 0.21, 'Schweiz': 0.83, 'unterstützt': 1.0, 'diese': 0, 'Terroristen': 0.83, 'auch': 0.7, 'noch': 0, 'in': 0.23, 'Form': 0.4, 'von': 0, 'Entwicklungshilfe': 0.42, 'Der': 0.21, 'Palästinensischen': 0.27, 'Bevölkerung': 0, '…': 0}",positive,"[0.051334362, 0.017526215, 0.9311394]",,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @MFrauchigerSVP: @spschweiz Soziale Wohlfahrt seit 1990 ca. +380% (bis 2023)!!!!
Sicherheit seit 1990 ca. +20% (bis 2023)!!!!
Bildung se…",soziale wohlfahrt seit ca sicherheit seit ca bildung se,,,,,,,,,,,,,,,,,,,"{'Soziale': 0.53, 'Wohlfahrt': 1.0, 'seit': 0.11, '1990': 0, 'ca.': 0, '+380': 0, 'bis': 0.05, '2023': 0, 'Sicherheit': 0, '+20': 0, 'Bildung': 0.25, 'se': 0, '…': 0}",positive,"[0.46976727, 0.026612895, 0.50361985]",positive
