answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,sentiment_tb
100.0,100.0,100.0,0.85,neutral,Vernünftiger Kompromiss: Leistungserbringer deklarieren die Lohngleichheit ohne grossen Kontrollapparat. @evppev_be  https://t.co/qCDUNfEiNJ,vernünftig kompromiss leistungserbringer deklarieren lohngleichheit grossen kontrollapparat,,,,,,,,,,"{'Vernünftiger': 0.11, 'Kompromiss': 0.43, 'Leistungserbringer': 0.11, 'deklarieren': 1.0, 'die': 0, 'Lohngleichheit': 0.88, 'ohne': 0.42, 'grossen': 0, 'Kontrollapparat': 0.08}",positive,"[0.043462563, 0.0033952673, 0.95314217]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @natalieimboden: #Unsolidarisch. Allianz SVP-FDP-EDU-GLP will an Steuersenkungen für Unternehmensgewinne festhalten. Unternehmen, die in…",unsolidarisch allianz svp fdp edu glp steuersenkungen unternehmensgewinne festhalten unternehmen,,,,,,,,,,,,,"{'Unsolidarisch': 0, 'Allianz': 0.08, 'SVP-FDP-EDU-GLP': 0, 'will': 0, 'an': 0, 'Steuersenkungen': 0.7, 'für': 0.31, 'Unternehmensgewinne': 0.23500000000000001, 'festhalten': 0.88, 'Unternehmen': 0, 'die': 0, 'in': 0.1, '…': 0}",positive,"[0.27844864, 0.05394014, 0.6676112]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Zum Glück gibt der Regierungsrat hier nicht klein bei! Steuersenkungen müssen gegenfinanziert werden. @evppev_be https://t.co/xzwsxwiBv3,glück geben regierungsrat klein steuersenkungen müssen gegenfinanziert,,,,,,,,,,,,,"{'Zum': 0.13, 'Glück': 0, 'gibt': 0, 'der': 0.13, 'Regierungsrat': 0.14, 'hier': 0.33, 'nicht': 0.59, 'klein': 0, 'bei': 0, 'Steuersenkungen': 0.635, 'müssen': 0, 'gegenfinanziert': 0, 'werden': 0}",negative,"[0.015348899, 0.9770899, 0.0075611984]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Das #USR3NEIN richtete sich gegen überrissene Steuersenkungen. Nun kommt auch im @kanton_bern Bewegung in die Diskussion. @evppev_be #grbe https://t.co/Zrc8KazTlp,usr3nein richten überrissene steuersenkungen kommen bewegung diskussion grbe,,,,,,,,,,,,,"{'Das': 0.12, 'USR3NEIN': 0.29, 'richtete': 0, 'sich': 0, 'gegen': 0.86, 'überrissene': 0, 'Steuersenkungen': 0.685, 'Nun': 0, 'kommt': 0.08, 'auch': 0, 'im': 0, 'Bewegung': 0, 'in': 0.07, 'die': 0.12, 'Diskussion': 0.19, 'grbe': 0}",negative,"[0.01133296, 0.93420774, 0.054459266]",,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @evppev_be: Die EVP unterstützt #Steuersenkungen nur dann, wenn sie gegenfinanziert sind. #Steuerstrategie #GRBE @barbarastrst https://t…",evp unterstützen steuersenkungen gegenfinanziert steuerstrategie grbe,,,,,,,,,,,,,"{'Die': 0.15, 'EVP': 0, 'unterstützt': 1.0, 'Steuersenkungen': 0.13, 'nur': 1.0, 'dann': 0, 'wenn': 0.24, 'sie': 0, 'gegenfinanziert': 0, 'sind': 0.1, 'Steuerstrategie': 0.095, 'GRBE': 0.05}",positive,"[0.32201725, 0.089140326, 0.58884245]",,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,EVP zum kantonalen #Voranschlag: Weder #Steuersenkungen noch schmerzhafte #Sparpakete sind angebracht! https://t.co/g94MuB641u,evp kantonalen voranschlag weder steuersenkungen schmerzhaft sparpakete anbringen,,,,,,,,,,,,,"{'EVP': 0.1, 'zum': 0.08, 'kantonalen': 0.13, 'Voranschlag': 0.21, 'Weder': 1.0, 'Steuersenkungen': 0.425, 'noch': 0, 'schmerzhafte': 0.32, 'Sparpakete': 0.135, 'sind': 0.52, 'angebracht': 0.6}",negative,"[0.11318024, 0.818476, 0.06834375]",,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Steuersenkung: Geldverteilung mit der Giesskanne. Einige Hunderternötli für Steuerzahlende, Hilfsbedürftige gehen leer aus. @evppev_be",steuersenkung geldverteilung giesskanne hunderternötli steuerzahlende hilfsbedürftige gehen leeren,,,,,,,,,,,,,"{'Steuersenkung': 0.715, 'Geldverteilung': 0.24, 'mit': 0.16, 'der': 0.08, 'Giesskanne': 0, 'Einige': 0, 'Hunderternötli': 0, 'für': 0.07, 'Steuerzahlende': 0.14, 'Hilfsbedürftige': 0, 'gehen': 0, 'leer': 0, 'aus': 0}",neutral,"[0.8232231, 0.08781085, 0.08896603]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Steuersenkungen um jeden Preis: FDP und SVP wollen eine Steuersenkung von 70 Mio. durchdrücken. Nicht mit der @evppev_be ! @kanton_bern,steuersenkungen jed preis fdp svp steuersenkung mio durchdrücken,,,,,,,,,,,,,"{'Steuersenkungen': 0.5449999999999999, 'um': 0.1, 'jeden': 0, 'Preis': 0.56, 'FDP': 0.7, 'und': 0.39, 'SVP': 0, 'wollen': 0.66, 'eine': 0, 'Steuersenkung': 0.11499999999999999, 'von': 0, '70': 0, 'Mio.': 0, 'durchdrücken': 0.14500000000000002, 'Nicht': 0.22, 'mit': 0.16, 'der': 0}",neutral,"[0.5263081, 0.17204821, 0.3016437]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @nmasshardt: Breit abgestütztes Frauenkomitee fürs Berner Energiegesetz. Wir sagen am 10. Februar mit Überzeugung JA. #Erneuerbare #Ener…,breit abgestützt frauenkomitee fürs berner energiegesetz sagen februar überzeugung ja erneuerbare ener,,,,,,,,,,,,,,,,"{'Breit': 0, 'abgestütztes': 0.22, 'Frauenkomitee': 0.16, 'fürs': 0.09, 'Berner': 0, 'Energiegesetz': 0.11, 'Wir': 0.1, 'sagen': 0.09, 'am': 0, '10.': 0, 'Februar': 0.15, 'mit': 0.1, 'Überzeugung': 0.17, 'JA': 0, 'Erneuerbare': 0.98, 'Ener': 0.54, '…': 0}",positive,"[0.038909882, 0.009833982, 0.9512562]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,Zigarettenwerbung für die freie Marktwirtschaft? Gesundheitsmarkt oder Tabakindustrie? Worum geht es? @evppev_be https://t.co/TwUCWvls6A,zigarettenwerbung freie marktwirtschaft gesundheitsmarkt tabakindustrie worum gehen,,,,,,,,,,,,,,,,,,,"{'Zigarettenwerbung': 0.14, 'für': 0.18, 'die': 0.21, 'freie': 1.0, 'Marktwirtschaft': 0.275, 'Gesundheitsmarkt': 0.125, 'oder': 0.07, 'Tabakindustrie': 0.09, 'Worum': 0.18, 'geht': 0, 'es': 0.03}",positive,"[0.18148348, 0.013870821, 0.80464566]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @evppev: Einmaliger Mix: #evppev = für Umweltschutz, Sozialstaat, offene Aussenpolitik; gegen restriktive Migrationspolitik: http://t.co…",einmalig mix evppev umweltschutz sozialstaat offen aussenpolitik restriktive migrationspolitik,,,,,,,,,,,,,,,,,,,,,,"{'Einmaliger': 0.19, 'Mix': 0.22, 'evppev': 0.46, 'für': 1.0, 'Umweltschutz': 0.61, 'Sozialstaat': 0.12000000000000001, 'offene': 0.17, 'Aussenpolitik': 0.08, 'gegen': 0.5, 'restriktive': 0.09, 'Migrationspolitik': 0.075}",positive,"[0.004308722, 0.0038720001, 0.99181926]",,,,neutral
0.0,0.0,0.0,-1.0,negative,"RT @ruediloeffel: Wie war das mit der vielzitierten ""Hilfe vor Ort""? FiKo Ständerat will #Entwicklungshilfe massiv kürzen. https://t.co/usm…",vielzitierten hilfe ort fiko ständerat entwicklungshilfe massiv kürzen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wie': 0, 'war': 0, 'das': 0, 'mit': 0.23, 'der': 0.23, 'vielzitierten': 0.11, 'Hilfe': 0.55, 'vor': 0, 'Ort': 0, 'FiKo': 0.33, 'Ständerat': 0.1875, 'will': 0, 'Entwicklungshilfe': 0.08, 'massiv': 0, 'kürzen': 0}",neutral,"[0.4398405, 0.17637141, 0.38378808]",negative
