answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,1.0,negative,RT @huberfe: Oh Well #Servicetweet ... #Vaterschaftsurlaub oder besser @papizeit heisst im Abstimmungscouvert so: https://t.co/im1gyMHM2D,oh well servicetweet vaterschaftsurlaub gut heisst abstimmungscouvert,,,,,,,,,,"{'Oh': 0.05, 'Well': 0.06, 'Servicetweet': 0.29, '...': 0, 'Vaterschaftsurlaub': 0.68, 'oder': 0.28, 'besser': 0.08, 'heisst': 0, 'im': 0, 'Abstimmungscouvert': 0.13, 'so': 0}",positive,"[0.35395446, 0.022728749, 0.62331676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"RT @bigliel: DER VATERSCHAFTSURLAUB ZERSTÖRT DIE WIRTSCHAFT

@IKEA_CH bietet freiwillig 6 Wochen @Papizeit an und gehört zu den erfolgreich…",vaterschaftsurlaub zerstören wirtschaft bieten freiwillig wochen hören erfolgreich,,,,,,,,,,"{'DER': 0.1, 'VATERSCHAFTSURLAUB': 0.7949999999999999, 'ZERSTÖRT': 0, 'DIE': 0.1, 'WIRTSCHAFT': 0, 'bietet': 0.13, 'freiwillig': 0.12, 'Wochen': 0.1, 'an': 0, 'und': 0.07, 'gehört': 0, 'zu': 0, 'den': 0.1, 'erfolgreich': 0.2, '…': 0}",positive,"[0.0009929155, 0.0013347378, 0.9976724]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,RT @BDPSchweiz: Klares Ja auch zum #Vaterschaftsurlaub @papizeit #BDP https://t.co/59CgrtB3yM,klar ja vaterschaftsurlaub bdp,,,,,,,,,,"{'Klares': 0.19, 'Ja': 0, 'auch': 0, 'zum': 0.68, 'Vaterschaftsurlaub': 0.71, 'BDP': 0.28}",positive,"[0.0029405397, 0.0013537393, 0.9957058]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @OliverHunziker: Die #FDP lehnt den #Vaterschaftsurlaub ab.
Wobei, so ganz eindeutig ist das dann doch nicht bei 134:133 bei 8 Enthaltun…",fdp lehnen vaterschaftsurlaub ab wobei ganz eindeutig enthaltun,,,,,,,,,,"{'Die': 0.05, 'FDP': 0.62, 'lehnt': 1.0, 'den': 0.05, 'Vaterschaftsurlaub': 0.94, 'ab': 0, 'Wobei': 0.25, 'so': 0, 'ganz': 0, 'eindeutig': 0.13, 'ist': 0, 'das': 0.08, 'dann': 0, 'doch': 0, 'nicht': 0.13, 'bei': 0, '134:133': 0, 'Enthaltun': 0, '…': 0}",neutral,"[0.49750236, 0.07650342, 0.42599428]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"RT @beatflach: Die #FDP hat heut die Vorlage für einen #Vaterschaftsurlaub auch mit der Begründung abgelehnt, es brauche eine Elternzeit. A…",fdp heut vorlage vaterschaftsurlaub begründung ablehnen brauche elternzeit a,,,,,,,,,,"{'Die': 0.05, 'FDP': 0.27, 'hat': 0, 'heut': 0.1, 'die': 0.05, 'Vorlage': 0, 'für': 0.32, 'einen': 0.06, 'Vaterschaftsurlaub': 0.09, 'auch': 0, 'mit': 0, 'der': 0.05, 'Begründung': 0, 'abgelehnt': 0, 'es': 0, 'brauche': 0, 'eine': 0, 'Elternzeit': 0.095, 'A': 0.06, '…': 0}",neutral,"[0.46110746, 0.45131367, 0.08757889]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @CVPAargau: Die @CVPAargau beschliesst einstimmig die Ja-Parole zum #Vaterschaftsurlaub.
@papizeit https://t.co/qptCNOG5hK",beschliesst einstimmig ja parole vaterschaftsurlaub,,,,,,,,,,"{'Die': 0.15, 'beschliesst': 0, 'einstimmig': 0.12, 'die': 0.15, 'Ja-Parole': 0, 'zum': 0.15, 'Vaterschaftsurlaub': 0.5}",positive,"[0.019614676, 0.0059112674, 0.9744741]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @ChristinaBRoth: Ich habe mit @YannickBerner das Aargauer Wirtschaftskomitee für den Vaterschaftsurlaub gegründet. Treten Sie heute bei…,aargauer wirtschaftskomitee vaterschaftsurlaub gründen treten heute,,,,,,,,,,"{'Ich': 0.12, 'habe': 0, 'mit': 0, 'das': 0, 'Aargauer': 0, 'Wirtschaftskomitee': 0.2, 'für': 0.19, 'den': 0.13, 'Vaterschaftsurlaub': 0.575, 'gegründet': 0.43, 'Treten': 0, 'Sie': 0, 'heute': 1.0, 'bei': 0, '…': 0}",neutral,"[0.52640235, 0.0066438257, 0.46695387]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @SarahBuenter: Wir geben alles, damit heute der letzte Vatertag ohne Vaterschaftsurlaub gefeiert wird! 💪 Papis sind für die Familie gena…",geben heute letzte vatertag vaterschaftsurlaub feiern papis familie gena,,,,,,,,,,"{'Wir': 0.03, 'geben': 0, 'alles': 0.08, 'damit': 0.14, 'heute': 0.12, 'der': 0.05, 'letzte': 0.4, 'Vatertag': 0.63, 'ohne': 1.0, 'Vaterschaftsurlaub': 0.835, 'gefeiert': 0, 'wird': 0, 'Papis': 0, 'sind': 0.06, 'für': 0.09, 'die': 0.05, 'Familie': 0.05, 'gena': 0, '…': 0}",neutral,"[0.4051036, 0.30230564, 0.29259086]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"@narimoldi @JCVPSchweiz Du darfst das ganze gerne als Sozialismus abtun, die Mehrheit der Schweizer Bevölkerung, welche ansonsten sehr kritisch gegenüber einem ""Ausbau der Ferien"" (siehe VI ""6 Wochen Ferien für alle"") ist, wird den #Vaterschaftsurlaub als progressive Gesellschaftspolitik kategorisieren.",dürfen ganze gerne sozialismus abtun mehrheit schweizer bevölkerung welch ansonsten kritisch gegenüber ausbau ferien siehe vi wochen ferien all vaterschaftsurlaub progressive gesellschaftspolitik kategorisieren,,,,,,,,,,"{'Du': 0, 'darfst': 0, 'das': 0, 'ganze': 0.02, 'gerne': 0, 'als': 0.23, 'Sozialismus': 0.04, 'abtun': 0.05, 'die': 0.02, 'Mehrheit': 0.02, 'der': 0.02, 'Schweizer': 0.03, 'Bevölkerung': 0.03, 'welche': 0, 'ansonsten': 0.02, 'sehr': 0.05, 'kritisch': 0.05, 'gegenüber': 0.02, 'einem': 0, 'Ausbau': 0.07, 'Ferien': 0, 'siehe': 0, 'VI': 0, 'Wochen': 0.03, 'für': 0.02, 'alle': 0.02, 'ist': 0, 'wird': 0.19, 'den': 0.02, 'Vaterschaftsurlaub': 0.43, 'progressive': 0.07, 'Gesellschaftspolitik': 0.10500000000000001, 'kategorisieren': 0.58}",positive,"[0.42483112, 0.0437229, 0.531446]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.85,neutral,"Gesellschaftspolitische Anliegen brauchen in der CH immer etwas länger, nun gibt es auch bei der #Papizeit eine Extra-Runde. Eine #Elternzeit alla Forderung @JCVPSchweiz wäre besser, aber auch zwei Wochen-Vaterschaftsurlaub sind ein grosser Fortschritt! https://t.co/pDdHePsDU2",gesellschaftspolitische anliegen brauchen ch immer lang geben papizeit extra runden elternzeit alla forderung gut zwei wochen vaterschaftsurlaub grosser fortschritt,,,,,,,,,,"{'Gesellschaftspolitische': 0.16, 'Anliegen': 0, 'brauchen': 0, 'in': 0.04, 'der': 0, 'CH': 0, 'immer': 0.07, 'etwas': 0, 'länger': 0.08, 'nun': 0, 'gibt': 0.1, 'es': 0.03, 'auch': 0.06, 'bei': 0.09, 'Papizeit': 0, 'eine': 0, 'Extra-Runde': 0.125, 'Eine': 0, 'Elternzeit': 0.25, 'alla': 0.09, 'Forderung': 0, 'wäre': 0.54, 'besser': 0.66, 'aber': 0.25, 'zwei': 0.06, 'Wochen-Vaterschaftsurlaub': 0.275, 'sind': 0.1, 'ein': 0, 'grosser': 0, 'Fortschritt': 0}",positive,"[0.3171268, 0.041346066, 0.6415271]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @meierelias: Bis am 23. Januar müssen die Anti-#Vaterschaftsurlaub'ler 50'000  in alten Rollenbilder gefange Menschen finden, welche das…",januar müssen anti vaterschaftsurlaub ler alt rollenbilder gefange menschen finden welch,,,,,,,,,,"{'Bis': 0.13, 'am': 0, '23.': 0, 'Januar': 0.09, 'müssen': 0.215, 'die': 0, ""Anti-#Vaterschaftsurlaub'ler"": 0.9, ""50'000"": 0, 'in': 0.08, 'alten': 0.11, 'Rollenbilder': 0.1, 'gefange': 0, 'Menschen': 0.12, 'finden': 0.17, 'welche': 0, 'das': 0, '…': 0}",negative,"[0.2773367, 0.5736961, 0.1489673]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@papizeit Nein, eine Abstimmung über 4 Wochen Vaterschaftsurlaub hätte, auf Grund der Geschwindigkeit des politischen Prozessese, keine Auswirkungen auf die Elternzeit gehabt. 
Beim Ständerat ja, aber vielleicht beim Volk - diese Chance habt ihr jetzt aber zunichte gemacht!",nein abstimmung wochen vaterschaftsurlaub grund geschwindigkeit politisch prozessese auswirkungen elternzeit beim ständerat ja vielleicht beim volk chance zunichte,,,,,,,,,,"{'Nein': 0.13, 'eine': 0, 'Abstimmung': 0, 'über': 0, 'Wochen': 0.03, 'Vaterschaftsurlaub': 0.08499999999999999, 'hätte': 0.02, 'auf': 0.02, 'Grund': 0, 'der': 0.03, 'Geschwindigkeit': 0.04, 'des': 0, 'politischen': 0.08, 'Prozessese': 0, 'keine': 0, 'Auswirkungen': 0, 'die': 0.03, 'Elternzeit': 0.05, 'gehabt': 0.02, 'Beim': 0.03, 'Ständerat': 0.05500000000000001, 'ja': 0, 'aber': 0.07, 'vielleicht': 0, 'beim': 0.03, 'Volk': 0.06, 'diese': 0.15, 'Chance': 0, 'habt': 0.14, 'ihr': 0, 'jetzt': 0.25, 'zunichte': 0, 'gemacht': 0}",negative,"[0.09095353, 0.86174643, 0.047300033]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,86.0,0.4666666666666666,neutral,"@corinaliebi @papizeit @Tim_Guettinger @elkusarta Des Weiteren ist die Schweizer Politik ist nicht gerade dafür bekannt, dass Sie in gesellschaftlichen Fragen besonders speditiv ist. Wir haben nun also eine verpasste Chance auf 4 Wochen-#Vaterschaftsurlaub und die grosse Frage: ""Kommt die #Elternzeit überhaupt irgentwann?"" 3/3",weit schweizer politik gerade dafür bekennen gesellschaftlich fragen besonders speditiv verpasste chance wochen vaterschaftsurlaub grosse fragen kommen elternzeit überhaupt irgentwann,,,,,,,,,,"{'Des': 0, 'Weiteren': 0, 'ist': 0.02, 'die': 0.05, 'Schweizer': 0.06, 'Politik': 0, 'nicht': 0.03, 'gerade': 0, 'dafür': 0, 'bekannt': 0.02, 'dass': 0, 'Sie': 0, 'in': 0, 'gesellschaftlichen': 0.06, 'Fragen': 0, 'besonders': 0, 'speditiv': 0, 'Wir': 0.05, 'haben': 0.07, 'nun': 0, 'also': 0, 'eine': 0, 'verpasste': 0.41, 'Chance': 0.4, 'auf': 0.03, 'Wochen-#Vaterschaftsurlaub': 0.35, 'und': 0.22, 'grosse': 0, 'Frage': 0, 'Kommt': 0, 'Elternzeit': 0.08, 'überhaupt': 0.03, 'irgentwann': 0}",negative,"[0.29679677, 0.6321002, 0.071102984]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@corinaliebi @papizeit @Tim_Guettinger @elkusarta Mit diesem Entscheid nehmt das Initiativkomitee der Bevölkerung die Wahlmöglichkeit um über 4 Wochen #Vaterschaftsurlaub abzustimmen und ich denke, dass viele nicht diese VI unterschrieben haben, damit Sie anschliessend zurückgezogen wird. 2/X",entscheid nehmen initiativkomitee bevölkerung wahlmöglichkeit wochen vaterschaftsurlaub abstimmen denken vi unterschreiben anschliessend zurückziehen x,,,,,,,,,,"{'Mit': 0.02, 'diesem': 0.06, 'Entscheid': 0.06, 'nehmt': 0, 'das': 0.03, 'Initiativkomitee': 0, 'der': 0.04, 'Bevölkerung': 0.1, 'die': 0.04, 'Wahlmöglichkeit': 0.08, 'um': 0, 'über': 0.15, 'Wochen': 0.39, 'Vaterschaftsurlaub': 0.75, 'abzustimmen': 0, 'und': 0.2, 'ich': 0.08, 'denke': 0.08, 'dass': 0.03, 'viele': 0, 'nicht': 0.04, 'diese': 0.06, 'VI': 0, 'unterschrieben': 0.11, 'haben': 0.04, 'damit': 0, 'Sie': 0, 'anschliessend': 0, 'zurückgezogen': 0.08, 'wird': 0.04, 'X': 0.15}",neutral,"[0.8343365, 0.05539401, 0.11026944]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"Bedauerlich! Diesen Entscheid des @papizeit-Initiativkomitees ist für mich definitiv nicht nachvollziehbar, auch wenn der #Vaterschaftsurlaub für mich nur ein Zwischenziel ist, hätte ich eine Volksabstimmung über die vier Wochen für wichtig und richtig gehalten. https://t.co/JhGigepUnU",bedauerlich entscheid initiativkomitees definitiv nachvollziehbar vaterschaftsurlaub zwischenziel volksabstimmung vier wochen wichtig richtig halten,,,,,,,,,,"{'Bedauerlich': 0.1, 'Diesen': 0.03, 'Entscheid': 0.05, 'des': 0, '-Initiativkomitees': 0, 'ist': 0.27, 'für': 0.06, 'mich': 0.05, 'definitiv': 0, 'nicht': 0, 'nachvollziehbar': 0, 'auch': 0, 'wenn': 0.11, 'der': 0.03, 'Vaterschaftsurlaub': 0.72, 'nur': 0.11, 'ein': 0, 'Zwischenziel': 0.16, 'hätte': 0, 'ich': 0.04, 'eine': 0, 'Volksabstimmung': 0.11, 'über': 0.03, 'die': 0.03, 'vier': 0.03, 'Wochen': 0.06, 'wichtig': 0.06, 'und': 0.05, 'richtig': 0.08, 'gehalten': 0}",neutral,"[0.52244025, 0.36502126, 0.11253849]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
