answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3421,absa_sentiment_3421,absa_scores_3421,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"Heute wurden der #Zuger Regierung viele für die #Gleichstellung zentrale Forderungen übergeben wie #VereinbarkeitFamilieundBeruf, #Lohngleichheit, Anerkennung von #Betreuungsarbeit. #Frauenstreik #Zug https://t.co/aL1u7t3QX0",heute zuger regierung gleichstellung zentrale forderungen übergeben vereinbarkeitfamilieundberuf lohngleichheit anerkennung betreuungsarbeit frauenstreik zug,,,,,,,,,,,,,"{'Heute': 0.06, 'wurden': 0, 'der': 0.1, 'Zuger': 0.04, 'Regierung': 0.04, 'viele': 0, 'für': 0.1, 'die': 0.1, 'Gleichstellung': 0.12, 'zentrale': 0.05, 'Forderungen': 0, 'übergeben': 0, 'wie': 0, 'VereinbarkeitFamilieundBeruf': 0.38249999999999995, 'Lohngleichheit': 0.775, 'Anerkennung': 0.5, 'von': 0, 'Betreuungsarbeit': 0.105, 'Frauenstreik': 0.13, 'Zug': 0}",positive,"[0.0023158505, 0.0013070719, 0.99637705]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,25.0,28.0,-0.15,neutral,"@BirgittSiegrist Das eine tun und das andere nicht lassen! Es ist nicht einsichtig, weshalb das Erreichen eines VERFASSUNGsmässigen Rechtes nur auf private Initiativen abgeschoben werden. Wenn das genügen würde, hätten wir #Lohngleichheit, genügend bezahlbare #Kinderbetreuung etc.",tun lassen einsichtig weshalb erreichen verfassungsmässigen recht privat initiativen abschieben genügen lohngleichheit genügen bezahlbare kinderbetreuung etc,"{'Das': 0.04, 'eine': 0.01, 'tun': 0.025, 'und': 0.02, 'das': 0.03, 'andere': 0, 'nicht': 0.06, 'lassen': 0.02, 'Es': 0.01, 'ist': 0.01, 'einsichtig': 0.04, 'weshalb': 0, 'Erreichen': 0, 'eines': 0.01, 'VERFASSUNGsmässigen': 0.06, 'Rechtes': 0.05, 'nur': 0.02, 'auf': 0, 'private': 0.05, 'Initiativen': 0.05, 'abgeschoben': 0, 'werden': 0, 'Wenn': 0, 'genügen': 0, 'würde': 0.05, 'hätten': 0.07, 'wir': 0, 'Lohngleichheit': 0, 'genügend': 0.54, 'bezahlbare': 0, 'Kinderbetreuung': 1.0, 'etc.': 0}",positive,"[0.0026091319, 0.0041794186, 0.9932114]",,,,,,,,,,"{'Das': 0.03, 'eine': 0.02, 'tun': 0.030000000000000002, 'und': 0.02, 'das': 0.03, 'andere': 0, 'nicht': 0.07, 'lassen': 0.01, 'Es': 0.01, 'ist': 0.01, 'einsichtig': 0.04, 'weshalb': 0, 'Erreichen': 0, 'eines': 0.02, 'VERFASSUNGsmässigen': 0.06, 'Rechtes': 0.04, 'nur': 0.02, 'auf': 0, 'private': 0.05, 'Initiativen': 0.08, 'abgeschoben': 0, 'werden': 0, 'Wenn': 0, 'genügen': 0, 'würde': 0.11, 'hätten': 0.225, 'wir': 0, 'Lohngleichheit': 0, 'genügend': 0.19, 'bezahlbare': 0, 'Kinderbetreuung': 0.09, 'etc.': 0}",positive,"[0.037534934, 0.04165631, 0.92080873]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Mein #Standpunkt: von weitsichtigen, solidarischen #Coronamassnahmen. In der #zugerzeitung vom 29.9.2020. #steuersenkung #referendum #miete #kantonzug #geschichte #steuerwettbewerb #solidarität #echtehilfe https://t.co/f0XQiRZsXI",standpunkt weitsichtig solidarisch coronamassnahmen zugerzeitung steuersenkung referendum miete kantonzug geschichte steuerwettbewerb solidarität echtehilfe,,,,,,,,,,,,,,,,"{'Mein': 0.08, 'Standpunkt': 0, 'von': 0.18, 'weitsichtigen': 0, 'solidarischen': 0.05, 'Coronamassnahmen': 0, 'In': 0.14, 'der': 0.15, 'zugerzeitung': 0.27, 'vom': 0.16499999999999998, '29.9.2020.': 0, 'steuersenkung': 0.09, 'referendum': 0.21, 'miete': 0.12, 'kantonzug': 0, 'geschichte': 0, 'steuerwettbewerb': 0.095, 'solidarität': 0.2, 'echtehilfe': 0}",neutral,"[0.54325825, 0.06943132, 0.38731045]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,#Erneuerbare #Energieproduktion wird noch wettbewerbsfähiger: ABB-Roboter senken Kosten für #Solartechnik https://t.co/rUuPA2wo8K,erneuerbare energieproduktion wettbewerbsfähiger abb roboter senken kosten solartechnik,,,,,,,,,,,,,,,,,,,"{'Erneuerbare': 1.0, 'Energieproduktion': 0.23, 'wird': 0, 'noch': 0, 'wettbewerbsfähiger': 0.305, 'ABB-Roboter': 0.13, 'senken': 0.07, 'Kosten': 0.05, 'für': 0.07, 'Solartechnik': 0.10500000000000001}",positive,"[0.0032642614, 0.0021359453, 0.9945998]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"RT @byland: Wow! Was Prof. A. Gunzinger von der ⁦@ETH⁩ sagt, ist eindrücklich: Die CH könnte allein mit erneuerbaren Energien durchkommen (…",wow prof a gunzinger sagen eindrücklich ch allein erneuerbaren energien durchkommen,,,,,,,,,,,,,,,,,,,"{'Wow': 0.08, 'Was': 0, 'Prof.': 0, 'A.': 0, 'Gunzinger': 0.16, 'von': 0, 'der': 0.07, '\u2066\u2069': 0, 'sagt': 0, 'ist': 0, 'eindrücklich': 0, 'Die': 0, 'CH': 0, 'könnte': 0, 'allein': 0, 'mit': 0, 'erneuerbaren': 0, 'Energien': 0, 'durchkommen': 0, '…': 0}",positive,"[0.09361587, 0.035024703, 0.87135935]",,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.7999999999999999,neutral,"Zum Vergleich: Ein Privathaushalt mit zwei Personen verbraucht ca. 3,1 MWh pro Jahr. Können Energiezusatzkosten von CHF 50-60/Jahr helfen, dass wir sorgsamer mit Energie umgehen? Wäre schön - idealerweise tun wir das aber sowieso! #Klimakrise #erneuerbareEnergien https://t.co/O6kdTsxMxP",vergleich privathaushalt zwei personen verbrauchen ca mwh pro jahr energiezusatzkosten chf jahr helfen sorgsam energie umgehen schön idealerweise tun sowieso klimakrise erneuerbareenergien,,,,,,,,,,,,,,,,,,,"{'Zum': 0, 'Vergleich': 0.04, 'Ein': 0.02, 'Privathaushalt': 0.025, 'mit': 0.02, 'zwei': 0.02, 'Personen': 0, 'verbraucht': 0, 'ca.': 0, '3,1': 0, 'MWh': 0.02, 'pro': 0, 'Jahr': 0.02, 'Können': 0.02, 'Energiezusatzkosten': 0.035, 'von': 0, 'CHF': 0.07, 'helfen': 0.04, 'dass': 0.06, 'wir': 0, 'sorgsamer': 0.02, 'Energie': 0.04, 'umgehen': 0, 'Wäre': 0.01, 'schön': 0.03, 'idealerweise': 0.03, 'tun': 0.02, 'das': 0.06, 'aber': 0.04, 'sowieso': 0.02, 'Klimakrise': 0.235, 'erneuerbareEnergien': 0.04}",neutral,"[0.6011091, 0.14069636, 0.25819463]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,Helfen wir den internationalen #ölmulties den #co2Fussabdruck vermindern: investieren wir in #erneuerbareEnergien + fördern lokales Gewerbe &amp; Wirtschaft! Cumulative emissions 1965-2017 (MtCO₂e) | Richard Heede  https://t.co/kMy8jqLEpy Visualised with @f_l_o_u_r_i_s_h #greendeal,helfen international ölmulties co2fussabdruck vermindern investieren erneuerbareenergien fördern lokal gewerbe amp wirtschaft cumulative emissions mtco₂e richard heede visualised with greendeal,,,,,,,,,,,,,,,,,,,"{'Helfen': 0.04, 'wir': 0, 'den': 0.04, 'internationalen': 0.05, 'ölmulties': 0, 'co2Fussabdruck': 0, 'vermindern': 0.05, 'investieren': 0.27, 'in': 0.13, 'erneuerbareEnergien': 1.0, 'fördern': 0, 'lokales': 0.1, 'Gewerbe': 0.08, 'amp': 0.09, 'Wirtschaft': 0.08, 'Cumulative': 0.04, 'emissions': 0.08, 'MtCO₂e': 0.12, 'Richard': 0.03, 'Heede': 0.04, 'Visualised': 0, 'with': 0.04, 'greendeal': 0.12}",positive,"[0.062566146, 0.01674283, 0.920691]",,,,,,,,,,,,,,,,,,,,,,,,,positive
25.0,25.0,28.0,-0.3333333333333333,neutral,"Wie die Öl/Gasgiganten gegen das #PariserKlimaAbkommen arbeiten: über 200 Millionen-$/Jahr für ihr #Lobbying, um griffige #Klimaschutzmassnahmen zu verhindern. Gleichzeitig wird nach aussen mit minimalen Invesitionen (3%) in #erneuerbareEnergien #Whitewashing betrieben.🤮 https://t.co/ARvnCQFxaw",öl gasgiganten pariserklimaabkommen arbeiten millionen jahr lobbying griffig klimaschutzmassnahmen verhindern gleichzeitig aussen minimal invesitionen erneuerbareenergien whitewashing betrieben,,,,,,,,,,,,,,,,,,,"{'Wie': 0, 'die': 0.04, 'Öl': 0.06, 'Gasgiganten': 0.075, 'gegen': 0.06, 'das': 0, 'PariserKlimaAbkommen': 0.09, 'arbeiten': 0, 'über': 0.05, 'Millionen-$/Jahr': 0.05500000000000001, 'für': 0.04, 'ihr': 0, 'Lobbying': 0.09, 'um': 0, 'griffige': 0, 'Klimaschutzmassnahmen': 0.08249999999999999, 'zu': 0.05, 'verhindern': 0, 'Gleichzeitig': 0, 'wird': 0, 'nach': 0, 'aussen': 0, 'mit': 0.21, 'minimalen': 0.24, 'Invesitionen': 0.29, 'in': 1.0, 'erneuerbareEnergien': 0.99, 'Whitewashing': 0.19, 'betrieben': 0, '🤮': 0}",neutral,"[0.7975486, 0.07202493, 0.13042659]",,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,"Wenn die Wissenschaft bestätigt, was die Jungen fordern: die Einhaltung vom #PariserAbkommen: #CO2Abgaben #Kerosinbesteuerung #ErneuerbareEnergien #Klimakrise https://t.co/LCZLPFlIuN",wissenschaft bestätigen jung fordern einhaltung pariserabkommen co2abgaben kerosinbesteuerung erneuerbareenergien klimakrise,,,,,,,,,,,,,,,,,,,"{'Wenn': 0.11, 'die': 0.08, 'Wissenschaft': 0.08, 'bestätigt': 0, 'was': 0, 'Jungen': 0, 'fordern': 0, 'Einhaltung': 0, 'vom': 0.08, 'PariserAbkommen': 0, 'CO2Abgaben': 0.6799999999999999, 'Kerosinbesteuerung': 0.26, 'ErneuerbareEnergien': 0.25, 'Klimakrise': 0.155}",neutral,"[0.5520218, 0.029378964, 0.4185993]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Den weltweiten #Energiebedarf bis 2050 zu 100% mit erneuerbaren Energien ersetzen ist realistisch, wie neuste Studien beweisen: https://t.co/w40LlkEcts https://t.co/YPo9BI0OKQ",weltweit energiebedarf erneuerbaren energien ersetzen realistisch neuste studien beweisen,,,,,,,,,,,,,,,,,,,"{'Den': 0.21, 'weltweiten': 0, 'Energiebedarf': 0.05, 'bis': 0, 'zu': 0, 'mit': 0.06, 'erneuerbaren': 0.05, 'Energien': 0.06, 'ersetzen': 0, 'ist': 0.18, 'realistisch': 0.24, 'wie': 0, 'neuste': 0, 'Studien': 0.55, 'beweisen': 0}",positive,"[0.291356, 0.031176478, 0.6774675]",,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"Der Bundesrat soll auf #erneuerbare #Energien setzen zum erreichen der #CO2-Ziele, nicht auf #Atomkraft. Diese ist zu teuer und zu gefährlich. Unterschreibe auch das Manifest gegen #Beznau! https://t.co/pcxLQfrSKB",bundesrat erneuerbare energien setzen erreichen co2 ziele atomkraft teuer gefährlich unterschreiben manifest beznau,,,,,,,,,,,,,,,,,,,"{'Der': 0.03, 'Bundesrat': 0.155, 'soll': 0, 'auf': 0.04, 'erneuerbare': 1.0, 'Energien': 0.36, 'setzen': 0, 'zum': 0.05, 'erreichen': 0, 'der': 0.03, 'CO2-Ziele': 0.11, 'nicht': 0.09, 'Atomkraft': 0.06, 'Diese': 0.06, 'ist': 0.04, 'zu': 0.07, 'teuer': 0.07, 'und': 0.06, 'gefährlich': 0.08, 'Unterschreibe': 0.06, 'auch': 0.04, 'das': 0, 'Manifest': 0.1, 'gegen': 0.06, 'Beznau': 0.11}",neutral,"[0.41423416, 0.18185088, 0.40391496]",,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,"RT @CCC_CH: Cybervoting - die @postschweiz wird, egal was passiert, immer relativieren: für sie ist E-Voting ein reines Geschäft &amp; schlecht…",cybervoting egal passieren immer relativieren e voting rein geschäft amp schlecht,,,,,,,,,,,,,,,,,,,,,,"{'Cybervoting': 0.33, 'die': 0, 'wird': 0.06, 'egal': 0, 'was': 0, 'passiert': 0.07, 'immer': 0.1, 'relativieren': 0, 'für': 0.21, 'sie': 0, 'ist': 0.51, 'E-Voting': 0, 'ein': 0, 'reines': 0.63, 'Geschäft': 0, 'amp': 0.25, 'schlecht': 1.0, '…': 0}",negative,"[0.057804696, 0.92317927, 0.019016003]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @CCC_CH: E-Voting -  @silvan_meile im @tagblatt_ch :
""Mitglieder der Hackervereinigung Chaos Computer Club wollen am Sonntag im Thurgau…",e voting mitglieder hackervereinigung chaos computer club sonntag thurgau,,,,,,,,,,,,,,,,,,,,,,"{'E-Voting': 0, 'im': 0, 'Mitglieder': 0.37, 'der': 0.08, 'Hackervereinigung': 0.11, 'Chaos': 0.19, 'Computer': 0.08, 'Club': 0.09, 'wollen': 0.59, 'am': 0, 'Sonntag': 0.12, 'Thurgau': 0.1, '…': 0}",neutral,"[0.88280463, 0.09025399, 0.02694137]",,,,,,,,,,,,,,,,,,,,,,neutral
