answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
75.0,75.0,71.0,0.35,negative,"@AdrianAulbach @SandroBrotz @SamiraMarti SP war bereit, Frauenrentenalter zu ""opfern"" für Verbesserung in 2. Säule und mehr AHV, Juso nicht. Das ist ein relativ gewichtiger Unterschied. Aber es ist heiss, let's just agree to disagree.",sp bereiten frauenrentenalter opfern verbesserung säule mehr ahv juso relativ gewichtig unterscheiden heiss let s just agree to disagree,,,,"{'SP': 0.22, 'war': 0, 'bereit': 0.78, 'Frauenrentenalter': 0.595, 'zu': 0.04, 'opfern': 1.0, 'für': 0.75, 'Verbesserung': 0.52, 'in': 0.13, '2.': 0, 'Säule': 0.12, 'und': 0.21, 'mehr': 0.13, 'AHV': 0.14, 'Juso': 0.14, 'nicht': 0.08, 'Das': 0.07, 'ist': 0.03, 'ein': 0, 'relativ': 0, 'gewichtiger': 0, 'Unterschied': 0.14, 'Aber': 0.06, 'es': 0.03, 'heiss': 0.1, ""let's"": 0, 'just': 0.03, 'agree': 0.09, 'to': 0.04, 'disagree': 0.13}",neutral,"[0.45448983, 0.22811124, 0.31739888]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@pirminmeyer @lukeskywolka @nicolaforster @tagi Flexibilisierung des Rentenalters bis 67 war in der AV2020 drin. Da hätte man testen können, ob das funktioniert (sind überhaupt die Stellen da?). Aber Zusatzfinanzierung der Altersvorsorge ist eine politische Frage. Es ist kein Naturgesetz, dass Leistungen sinken müssen.",flexibilisierung rentenalters av2020 drin testen funktionieren überhaupt stellen zusatzfinanzierung altersvorsorge politische fragen naturgesetz leistungen sinken müssen,,,,"{'Flexibilisierung': 0, 'des': 0, 'Rentenalters': 0.155, 'bis': 0, 'war': 0, 'in': 0, 'der': 0.03, 'AV2020': 0.17, 'drin': 0, 'Da': 0, 'hätte': 0, 'man': 0, 'testen': 0, 'können': 0, 'ob': 0, 'das': 0.02, 'funktioniert': 0.02, 'sind': 0.03, 'überhaupt': 0.015, 'die': 0.03, 'Stellen': 0, 'da': 0, 'Aber': 0.03, 'Zusatzfinanzierung': 0.04, 'Altersvorsorge': 0.15999999999999998, 'ist': 0.02, 'eine': 0, 'politische': 0.04, 'Frage': 0, 'Es': 0.02, 'kein': 0, 'Naturgesetz': 0.025, 'dass': 0.02, 'Leistungen': 0, 'sinken': 0, 'müssen': 0.14500000000000002}",positive,"[0.078733355, 0.012194832, 0.9090718]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"RT @danielleupi: Der Gemeinderat #grzh stimmt in erster Lesung mit 67:13 einem vierwöchigen bezahlten Vaterschaftsurlaub zu. Ein kleiner, a…",gemeinderat grzh stimmen erst lesung vierwöchigen bezahlen vaterschaftsurlaub klein a,,,,,,,"{'Der': 0.05, 'Gemeinderat': 0.24, 'grzh': 0.48, 'stimmt': 0, 'in': 0.09, 'erster': 0.05, 'Lesung': 0.14, 'mit': 0.07, '67:13': 0, 'einem': 0, 'vierwöchigen': 0.1, 'bezahlten': 0.19, 'Vaterschaftsurlaub': 0.27, 'zu': 0, 'Ein': 0.03, 'kleiner': 0, 'a': 0.03, '…': 0}",positive,"[0.31229094, 0.009590426, 0.6781186]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"Das klare Ja zum Vaterschaftsurlaub und das wuchtige Nein zum Kinderabzugsbschiss heisst für mich: Es gibt eine Mehrheit für eine fortschrittliche Familienpolitik. Im Klartext: Mehr zahlbare Kitaplätze, Inidividualbesteuerung und eine echte Elternzeit!",klaren ja vaterschaftsurlaub wuchtig nein kinderabzugsbschiss heisst geben mehrheit fortschrittliche familienpolitik klartext mehr zahlbare kitaplätze inidividualbesteuerung echte elternzeit,,,,,,,"{'Das': 0.08, 'klare': 0, 'Ja': 0.03, 'zum': 0.07, 'Vaterschaftsurlaub': 0.52, 'und': 0.03, 'das': 0, 'wuchtige': 0.06, 'Nein': 0.05, 'Kinderabzugsbschiss': 0, 'heisst': 0.02, 'für': 0.06, 'mich': 0.04, 'Es': 0.02, 'gibt': 0, 'eine': 0, 'Mehrheit': 0.04, 'fortschrittliche': 0.07, 'Familienpolitik': 0.055, 'Im': 0, 'Klartext': 0.02, 'Mehr': 0.02, 'zahlbare': 0.04, 'Kitaplätze': 0, 'Inidividualbesteuerung': 0.035, 'echte': 0.02, 'Elternzeit': 0.05500000000000001}",positive,"[0.007121819, 0.005972567, 0.98690563]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,positive,RT @papizeit: Yeah! Die Schweiz sagt klar JA zum #Vaterschaftsurlaub. Wir sind überglücklich und bedanken uns von ganzem 💙 für die grandios…,yeah schweiz sagen klaren ja vaterschaftsurlaub überglücklich bedanken ganz grandios,,,,,,,"{'Yeah': 0.07, 'Die': 0.08, 'Schweiz': 0.16, 'sagt': 0.3, 'klar': 0, 'JA': 0.05, 'zum': 0.43, 'Vaterschaftsurlaub': 0.75, 'Wir': 0.11, 'sind': 0.06, 'überglücklich': 0.31, 'und': 0.05, 'bedanken': 0.07, 'uns': 0, 'von': 0, 'ganzem': 0, 'für': 0.04, 'die': 0.08, 'grandios': 0, '…': 0}",positive,"[0.0014898519, 0.001362843, 0.99714726]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@retoschubnell @LaeriPatrizia Es geht beim Vaterschaftsurlaub ja auch um eine Unterstützung der Mutter zur Erholung von der Geburt. Das lässt sich nicht aufschieben.,gehen beim vaterschaftsurlaub ja unterstützung mutter erholung geburt lässt aufschieben,,,,,,,"{'Es': 1.0, 'geht': 0, 'beim': 0.08, 'Vaterschaftsurlaub': 0.5900000000000001, 'ja': 0, 'auch': 0.5, 'um': 0, 'eine': 0, 'Unterstützung': 0, 'der': 0.08, 'Mutter': 0.06, 'zur': 0.065, 'Erholung': 0, 'von': 0.05, 'Geburt': 0, 'Das': 0.08, 'lässt': 0, 'sich': 0, 'nicht': 0, 'aufschieben': 0}",positive,"[0.12217574, 0.0333351, 0.84448916]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,RT @LaeriPatrizia: Was habe ich in meiner Kindheit am meisten vermisst? Meinen Vater. Die Debatte um den #Vaterschaftsurlaub ist für mich u…,kindheit meist vermisst vater debatte vaterschaftsurlaub u,,,,,,,"{'Was': 0, 'habe': 0, 'ich': 0.03, 'in': 0.02, 'meiner': 0, 'Kindheit': 0.08, 'am': 0, 'meisten': 0.04, 'vermisst': 0, 'Meinen': 0, 'Vater': 0.09, 'Die': 0.12, 'Debatte': 0.88, 'um': 0, 'den': 0.12, 'Vaterschaftsurlaub': 0.48, 'ist': 0.21, 'für': 0.14, 'mich': 0.12, 'u': 0.19, '…': 0}",neutral,"[0.6972221, 0.11648273, 0.18629515]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,"RT @f_schutzbach: Auf dem Stimmzettel fehlt das Stichwort „Vaterschaftsurlaub“. Das ist ein Problem, weil vielen somit nicht auf Anhieb kla…",stimmzettel fehlen stichwort vaterschaftsurlaub problem somit anhieb kla,,,,,,,"{'Auf': 0, 'dem': 0.23, 'Stimmzettel': 0.66, 'fehlt': 0.545, 'das': 0, 'Stichwort': 0.89, '„': 0, 'Vaterschaftsurlaub': 0, '“': 0, 'Das': 0, 'ist': 0, 'ein': 0, 'Problem': 0, 'weil': 0, 'vielen': 0, 'somit': 0, 'nicht': 0, 'auf': 0, 'Anhieb': 0, 'kla': 0, '…': 0}",negative,"[0.029827338, 0.95807666, 0.012096073]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Das Nein der FDP zum Vaterschaftsurlaub und das gleichzeitige Ja zu den Kinderabzügen ist ein Nein zu einer gleichberechtigten und fortschrittlichen Gesellschaft, findet @calabor. https://t.co/Le8gwxIncc",nein fdp vaterschaftsurlaub gleichzeitige ja kinderabzügen nein gleichberechtigt fortschrittlich gesellschaft finden,,,,,,,"{'Das': 0.19, 'Nein': 0.07, 'der': 0.19, 'FDP': 0.2, 'zum': 0.115, 'Vaterschaftsurlaub': 1.0, 'und': 0.05, 'das': 0, 'gleichzeitige': 0.21, 'Ja': 0.05, 'zu': 0.04, 'den': 0.19, 'Kinderabzügen': 0, 'ist': 0.22, 'ein': 0, 'einer': 0, 'gleichberechtigten': 0, 'fortschrittlichen': 0.15, 'Gesellschaft': 0.13, 'findet': 0}",positive,"[0.14182343, 0.0765325, 0.78164405]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Warum auch jene die Elternzeit wollen jetzt Ja zum Vaterschaftsurlaub stimmen müssen. @claudia_blumer bringt es exakt auf den Punkt. https://t.co/atTcKJvP1U,warum jen elternzeit ja vaterschaftsurlaub stimmen müssen bringen exakt punkt,,,,,,,"{'Warum': 1.0, 'auch': 0, 'jene': 0.56, 'die': 0.05, 'Elternzeit': 0.135, 'wollen': 0.26, 'jetzt': 0.4, 'Ja': 0, 'zum': 0.055, 'Vaterschaftsurlaub': 0.155, 'stimmen': 0, 'müssen': 0.255, 'bringt': 0, 'es': 0, 'exakt': 0, 'auf': 0, 'den': 0.05, 'Punkt': 0.15}",positive,"[0.3971303, 0.044054847, 0.5588149]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,RT @TanyaOnAir: Wieso ein Vaterschaftsurlaub einfach nur zeitgemäss ist und nichts mit Ferien zu tun hat. Heute in der ⁦@NZZaS⁩:  https://t…,wieso vaterschaftsurlaub einfach zeitgemäss ferien tun heute,,,,,,,"{'Wieso': 0, 'ein': 0, 'Vaterschaftsurlaub': 0.535, 'einfach': 0, 'nur': 0, 'zeitgemäss': 0.31, 'ist': 0.33, 'und': 0.12, 'nichts': 0.13, 'mit': 0.06, 'Ferien': 0, 'zu': 0.04, 'tun': 0.04, 'hat': 0, 'Heute': 0.16, 'in': 0.09, 'der': 0, '\u2066\u2069': 0}",neutral,"[0.52482, 0.32021385, 0.15496618]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"RT @beatflach: Die #FDP hat heut die Vorlage für einen #Vaterschaftsurlaub auch mit der Begründung abgelehnt, es brauche eine Elternzeit. A…",fdp heut vorlage vaterschaftsurlaub begründung ablehnen brauche elternzeit a,,,,,,,"{'Die': 0.05, 'FDP': 0.27, 'hat': 0, 'heut': 0.1, 'die': 0.05, 'Vorlage': 0, 'für': 0.32, 'einen': 0.06, 'Vaterschaftsurlaub': 0.09, 'auch': 0, 'mit': 0, 'der': 0.05, 'Begründung': 0, 'abgelehnt': 0, 'es': 0, 'brauche': 0, 'eine': 0, 'Elternzeit': 0.095, 'A': 0.06, '…': 0}",neutral,"[0.46110746, 0.45131367, 0.08757889]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
