answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,sentiment_tb
0.0,0.0,14.0,-0.7,negative,RT @SPIEGEL_Politik: Die Schweiz will E-Voting flächendeckend etablieren. Doch IT-Experten warnen vor gravierenden Sicherheitslücken - und…,schweiz e voting flächendeckend etablieren it experten warnen gravierend sicherheitslücken,,,,,,,,,,,,,,,,,,,"{'Die': 0.03, 'Schweiz': 0.1, 'will': 0, 'E-Voting': 0, 'flächendeckend': 0, 'etablieren': 0.08, 'Doch': 0.22, 'IT-Experten': 0, 'warnen': 0.16999999999999998, 'vor': 0, 'gravierenden': 0.31, 'Sicherheitslücken': 0, 'und': 0.66, '…': 0}",negative,"[0.17923224, 0.7699084, 0.050859336]",,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,"RT @vecirex: 🔥 Der E-Voting-Skandal reisst nicht ab
- der @Kanton_Thurgau bestätigt die völlige Intransparenz von #EVoting auf Anfrage: wie…",e voting skandal reisst ab bestätigen völlig intransparenz evoting anfrage,,,,,,,,,,,,,,,,,,,"{'Der': 0.13, 'E-Voting-Skandal': 0, 'reisst': 0, 'nicht': 0.06, 'ab': 0, 'der': 0.13, 'bestätigt': 0, 'die': 0.13, 'völlige': 0, 'Intransparenz': 0.14, 'von': 0, 'EVoting': 0.14, 'auf': 0.1, 'Anfrage': 0, 'wie': 0.8, '…': 0}",negative,"[0.2739341, 0.66033095, 0.065735005]",,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,Der Kantonsrat hat gleich zwei KEF Anträge gegen #EVoting überwiesen. #krzh nun klar gegen gefährliches und unnötiges E-Voting Projekt. Stopp jetzt endlich auch auf nationaler Ebene nötig! @svpzh #Kantonsrat #Zürich,kantonsrat gleichen zwei kef anträge evoting überweisen krzh klaren gefährlich unnötig e voting projekt stopp endlich national eben nötigen kantonsrat zürich,,,,,,,,,,,,,,,,,,,"{'Der': 0.1, 'Kantonsrat': 0.5549999999999999, 'hat': 0, 'gleich': 0, 'zwei': 0.08, 'KEF': 0.06, 'Anträge': 0, 'gegen': 0.12, 'EVoting': 0.1, 'überwiesen': 0.13, 'krzh': 0.23, 'nun': 0, 'klar': 0, 'gefährliches': 0.13, 'und': 0.12, 'unnötiges': 0.17, 'E-Voting': 0, 'Projekt': 0.07, 'Stopp': 0.11, 'jetzt': 0.08, 'endlich': 0.07, 'auch': 0.08, 'auf': 0, 'nationaler': 0.1, 'Ebene': 0.09, 'nötig': 0.08, 'Zürich': 0}",positive,"[0.27683493, 0.3615405, 0.36162457]",,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @vecirex: .@lukasleuzinger Bitte mit @bfh_hesb-Team E-Voting &amp; dem Kanton Genf sprechen.
Auch sie werden dieser Darstellung widerspreche…",bitte team e voting amp kanton genf sprechen darstellung widersprechen,,,,,,,,,,,,,,,,,,,"{'Bitte': 0, 'mit': 0.04, '-Team': 0, 'E-Voting': 0, 'amp': 0.03, 'dem': 0.07, 'Kanton': 0.05, 'Genf': 0.05, 'sprechen': 0.11499999999999999, 'Auch': 0, 'sie': 0, 'werden': 1.0, 'dieser': 0.14, 'Darstellung': 0, 'widerspreche': 1.0, '…': 0}",neutral,"[0.51328754, 0.40767813, 0.07903427]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @jsvpaargau: Die @jungesvp spricht sich an ihrer Delegiertenversammlung in Näfels gegen eine Einführung von e-Voting aus. #evoting @fgru…,sprechen delegiertenversammlung näfels einführung e voting evoting,,,,,,,,,,,,,,,,,,,"{'Die': 0.09, 'spricht': 0.11, 'sich': 0, 'an': 0, 'ihrer': 0.22, 'Delegiertenversammlung': 0.16999999999999998, 'in': 0.06, 'Näfels': 0, 'gegen': 0.23, 'eine': 0, 'Einführung': 0.23, 'von': 0, 'e-Voting': 0, 'aus': 0.05, 'evoting': 0, '…': 0}",neutral,"[0.8378743, 0.108962424, 0.05316333]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @jungesvp: JSVP Schweiz stellen sich klar gegen E-Voting aus!

#JüngeFürDieSchweiz https://t.co/e7HtiOG3Tl",jsvp schweiz stellen klaren e voting jüngefürdieschweiz,,,,,,,,,,,,,,,,,,,"{'JSVP': 0.25, 'Schweiz': 0.47, 'stellen': 0, 'sich': 0, 'klar': 0, 'gegen': 0.2, 'E-Voting': 0, 'aus': 0, 'JüngeFürDieSchweiz': 0}",negative,"[0.15980889, 0.8030667, 0.037124377]",,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.3333333333333333,negative,"@KantonZuerich Die @svpzh &amp; @jsvpzh werden alles daran setzen, diesen gefährlichen Irrsinn zu stoppen. Und wir sind nicht die Einzigen. Jeder der nicht gerade digitaler Analphabete ist kann über die Argumentation der Regierung zu E-Voting nur lachen. Echte Experten raten dringend davon ab.",amp daran setzen gefährlich irrsinn stoppen einzig jed gerade digital analphabete argumentation regierung e voting lachen echte experten raten dringen davon ab,,,,,,,,,,,,,,,,,,,"{'Die': 0.02, 'amp': 0.05, 'werden': 0.03, 'alles': 0.01, 'daran': 0.335, 'setzen': 0, 'diesen': 0.02, 'gefährlichen': 0.03, 'Irrsinn': 0.04, 'zu': 0.02, 'stoppen': 0.03, 'Und': 0.01, 'wir': 0, 'sind': 0, 'nicht': 0.04, 'die': 0.02, 'Einzigen': 0, 'Jeder': 0, 'der': 0.02, 'gerade': 0, 'digitaler': 0, 'Analphabete': 0.08, 'ist': 0.03, 'kann': 0.03, 'über': 0, 'Argumentation': 0, 'Regierung': 0.07, 'E-Voting': 0, 'nur': 0.02, 'lachen': 0.08, 'Echte': 0.12, 'Experten': 0.16, 'raten': 0, 'dringend': 0, 'davon': 0, 'ab': 0}",negative,"[0.17662804, 0.73761594, 0.08575606]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"RT @martinsteiger: E-Voting: «Unter diesen Umständen gebieten Rechtsstaat und Vernunft, die Übung abzubrechen. Besser spät als zu spät.» (V…",e voting umständen gebieten rechtsstaat vernunft übung abbrechen gut spät spät v,,,,,,,,,,,,,,,,,,,"{'E-Voting': 0, '«': 0, 'Unter': 0, 'diesen': 0, 'Umständen': 0, 'gebieten': 0, 'Rechtsstaat': 0, 'und': 0, 'Vernunft': 0, 'die': 0, 'Übung': 0, 'abzubrechen': 0, 'Besser': 0, 'spät': 0, 'als': 0, 'zu': 0, '»': 0, 'V': 0, '…': 0}",neutral,"[0.5385698, 0.28794596, 0.17348431]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @srfnews: Der Bund will vorwärts machen mit dem #E-Voting. Nun regt sich Widerstand – ausgerechnet von den jungen Stimmbürgern. https://…,bund vorwärts e voting regen widerstehen ausrechnen jung stimmbürgern,,,,,,,,,,,,,,,,,,,"{'Der': 0.06, 'Bund': 0, 'will': 0, 'vorwärts': 0.03, 'machen': 0, 'mit': 0.02, 'dem': 0.045, 'E-Voting': 0, 'Nun': 0, 'regt': 0, 'sich': 0, 'Widerstand': 1.0, '–': 0, 'ausgerechnet': 0, 'von': 0, 'den': 0, 'jungen': 0, 'Stimmbürgern': 0}",neutral,"[0.45026445, 0.39491987, 0.15481561]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"@MartinGertsch Und glauben sie ja nicht ich wolle relativieren, nach CH-Definition bin ich selber in Armut aufgewachsen (hatte aber eine schöne Kindheit).
Historisch war und ist zweifelsfrei die Marktwirtschaft bisher das einzige System, das nachhaltig Wohlstand schafft und Armut bekämpft.",glauben ja wolle relativieren ch definition selber armut aufwachsen schöne kindheit historisch zweifelsfrei marktwirtschaft bisher einzig system nachhaltig wohlstand schaffen armut bekämpfen,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.04, 'glauben': 0, 'sie': 0, 'ja': 0.04, 'nicht': 0, 'ich': 0.12, 'wolle': 0, 'relativieren': 0, 'nach': 0, 'CH-Definition': 0, 'bin': 0, 'selber': 0.09, 'in': 0.06, 'Armut': 0.08, 'aufgewachsen': 0.14, 'hatte': 0.16, 'aber': 0.1, 'eine': 0, 'schöne': 0.15, 'Kindheit': 0.14, 'Historisch': 0, 'war': 0, 'und': 0.04, 'ist': 0.28, 'zweifelsfrei': 0, 'die': 0.17, 'Marktwirtschaft': 0.74, 'bisher': 0, 'das': 0.07, 'einzige': 0.49, 'System': 0.16, 'nachhaltig': 0, 'Wohlstand': 0.09, 'schafft': 0.12, 'bekämpft': 0}",positive,"[0.0014492631, 0.0012507162, 0.9973001]",,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,@MartinGertsch Meint er nicht. Er ist nur nicht so naiv zu glauben man könne Wohlstand durch Umverteilung schaffen. Lesen Sie genau. Die Krux liegt in der Definition. Früher oder anderswo war/ist Armut = nicht überleben. Heute in der CH heisst Armut dank Marktwirtschaft zum Glück etwas anderes.,naiv glauben wohlstand umverteilung schaffen lesen genau krux liegen definition früh anderswo armut überleben heute ch heisst armut danken marktwirtschaft glück,,,,,,,,,,,,,,,,,,,,,,"{'Meint': 0.39, 'er': 0.04, 'nicht': 0.18, 'Er': 0.04, 'ist': 0.04, 'nur': 0, 'so': 0.02, 'naiv': 0.06, 'zu': 0.5, 'glauben': 0.04, 'man': 0, 'könne': 0, 'Wohlstand': 0, 'durch': 0.02, 'Umverteilung': 0.04, 'schaffen': 0, 'Lesen': 0.05, 'Sie': 0, 'genau': 0, 'Die': 0.27, 'Krux': 0, 'liegt': 0, 'in': 0.04, 'der': 0.27, 'Definition': 0.05, 'Früher': 0, 'oder': 0.05, 'anderswo': 0.03, 'war': 0, 'Armut': 0.19, 'überleben': 0, 'Heute': 0.23, 'CH': 0, 'heisst': 0.04, 'dank': 0.75, 'Marktwirtschaft': 0.48, 'zum': 0.385, 'Glück': 0, 'etwas': 0.12, 'anderes': 0}",positive,"[0.0065357657, 0.002844803, 0.9906194]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.6,neutral,"Und jetzt die Quizfrage: 
Welches System hat dafür gesorgt und sorgt dafür, dass sich immer mehr Menschen schöne Sachen Leisten können?
A) Marktwirtschaft
B) Fabians Wirtschaftsdemokratie
B) Sozialismus https://t.co/307pS8PKSQ",quizfrage welch system dafür sorgen sorgen dafür immer mehr menschen schöne sachen leisten a marktwirtschaft b fabians wirtschaftsdemokratie b sozialismus,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.04, 'jetzt': 0.05, 'die': 0.07, 'Quizfrage': 0.29500000000000004, 'Welches': 0.15, 'System': 0.07, 'hat': 0, 'dafür': 0, 'gesorgt': 0, 'und': 0.04, 'sorgt': 0, 'dass': 0.06, 'sich': 0, 'immer': 0, 'mehr': 0.03, 'Menschen': 0.03, 'schöne': 0, 'Sachen': 0.14, 'Leisten': 0.09, 'können': 0, 'A': 1.0, 'Marktwirtschaft': 0.46, 'B': 0.3, 'Fabians': 0, 'Wirtschaftsdemokratie': 0.11, 'Sozialismus': 0.51}",positive,"[0.06313432, 0.009777866, 0.92708784]",,,,,,,,,,,,,,,,,,,positive
25.0,25.0,28.0,-0.3333333333333333,negative,"Für alle ""Die Marktwirtschaft hat versagt - die Welt wird immer ungerechter - früher war alles besser"" - Plauderis; https://t.co/d8CaJI8BKm",all marktwirtschaft versagen welt immer ungerecht früh gut plauderis,,,,,,,,,,,,,,,,,,,,,,"{'Für': 0.13, 'alle': 0.12, 'Die': 0.04, 'Marktwirtschaft': 0.94, 'hat': 0, 'versagt': 0, 'die': 0.04, 'Welt': 0.18, 'wird': 0, 'immer': 0, 'ungerechter': 0.13, 'früher': 0, 'war': 0, 'alles': 0.1, 'besser': 0.11, 'Plauderis': 0}",negative,"[0.0035386698, 0.9732656, 0.023195788]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.9,neutral,"Spannendes Podium &amp; interessante Menschen an der nationalen Konferez zur #Digitalisierung. Schweiz hat beste Voraussetzungen auch im digitalen Zeitalter unsere Erfolgsgeschichte weiter zu schreiben. Bauen wir auf unsere Stärken!
 💪🏼🇨🇭♥️

#digitalCH19 @digitaldialogCH https://t.co/9jBBC6uCum",spannend podium amp interessante menschen national konferez digitalisierung schweiz gut voraussetzungen digital zeitalter erfolgsgeschichte weit schreiben bauen stärken digitalch19,,,,,,,,,,,,,,,,,,,,,,,,,"{'Spannendes': 0.35, 'Podium': 0.11, 'amp': 0.1, 'interessante': 0.69, 'Menschen': 0.14, 'an': 0, 'der': 0.04, 'nationalen': 0.21, 'Konferez': 0.46, 'zur': 0.035, 'Digitalisierung': 0, 'Schweiz': 0.18, 'hat': 0, 'beste': 0, 'Voraussetzungen': 0, 'auch': 0, 'im': 0, 'digitalen': 0.11, 'Zeitalter': 0.06, 'unsere': 0.03, 'Erfolgsgeschichte': 0.06, 'weiter': 0, 'zu': 0.03, 'schreiben': 0.03, 'Bauen': 0.045, 'wir': 0, 'auf': 0.02, 'Stärken': 0, '🇨': 0, '🇭': 0, '️': 0, 'digitalCH19': 0}",positive,"[0.003951517, 0.0016119691, 0.9944365]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @vecirex: Wenn Digitalisierung alles erfassen muss, dann her - hiermit:
- Steuerung von Brennstäben in AKWs übers Internet (IoT-AKWs)
-…",digitalisierung erfassen her hiermit steuerung brennstäben akws übers internet iot akws,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'Digitalisierung': 0, 'alles': 0.05, 'erfassen': 0.08, 'muss': 0.03, 'dann': 0, 'her': 0, 'hiermit': 0, 'Steuerung': 0, 'von': 0, 'Brennstäben': 0.065, 'in': 0.11, 'AKWs': 0.02, 'übers': 0, 'Internet': 0.06, 'IoT-AKWs': 0.035, '…': 0}",positive,"[0.11359813, 0.009620031, 0.8767819]",,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.2333333333333333,positive,"@cwasi Und wie kommst du darauf, dass eine Manipulation erkannt würde? Sehr beunruhigend mit welchem Unwissen und welcher Naivität das Thema #eVoting angegangen wird, einfach weil „modern“. Dabei gäbe es in Sachen Digitalisierung des Staates so viel sinnvolles zu tun.
#eVotingNein",kommen darauf manipulation erkennen beunruhigen welch unwissen welch naivität thema evoting angehen einfach modern dabei geben sachen digitalisierung staates sinnvoll tun evotingnein,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.02, 'wie': 0.02, 'kommst': 0.02, 'du': 0, 'darauf': 0, 'dass': 0.03, 'eine': 0, 'Manipulation': 0.03, 'erkannt': 0, 'würde': 0.01, 'Sehr': 0.03, 'beunruhigend': 0.07, 'mit': 0.02, 'welchem': 0.02, 'Unwissen': 0.04, 'und': 0.02, 'welcher': 0.02, 'Naivität': 0, 'das': 0.03, 'Thema': 0, 'eVoting': 0.35, 'angegangen': 0.04, 'wird': 0, 'einfach': 0, 'weil': 0.02, '„': 0, 'modern': 0, '“': 0, 'Dabei': 0, 'gäbe': 0, 'es': 0, 'in': 0, 'Sachen': 0, 'Digitalisierung': 0, 'des': 0, 'Staates': 0, 'so': 0, 'viel': 0, 'sinnvolles': 0, 'zu': 0, 'tun': 0, 'eVotingNein': 0}",positive,"[0.23077787, 0.044777907, 0.72444427]",,,,,,,,,,,,,,,,neutral
75.0,100.0,86.0,0.5666666666666667,neutral,"@jacquelinefehr Dann machen Sie bitte Datenpolitik, treiben Sie Digitalisierung der Verwaltung voran, gibt auch ohne #Evoting genug zu tun.
Es wäre eine der grössten Gefahren für die Demokratie.
Sicherheit, Nachvollziehbarkeit, Stimmgeheimnis und Legitimation ist mehr als Quadratur des Kreises!",bitte datenpolitik treiben digitalisierung verwaltung voran geben evoting genug tun grössten gefahren demokratie sicherheit nachvollziehbarkeit stimmgeheimnis legitimation mehr quadratur kreises,,,,,,,,,,,,,,,,,,,,,,,,,"{'Dann': 0.24, 'machen': 0.1, 'Sie': 0, 'bitte': 0, 'Datenpolitik': 0.25, 'treiben': 0.05, 'Digitalisierung': 0, 'der': 0.03, 'Verwaltung': 0.26, 'voran': 0, 'gibt': 0, 'auch': 0, 'ohne': 0.07, 'Evoting': 0.09, 'genug': 0.53, 'zu': 0.05, 'tun': 0.07500000000000001, 'Es': 0.06, 'wäre': 0.08, 'eine': 0.03, 'grössten': 0, 'Gefahren': 0, 'für': 0, 'die': 0.03, 'Demokratie': 0.12, 'Sicherheit': 0, 'Nachvollziehbarkeit': 0.07, 'Stimmgeheimnis': 0.04, 'und': 0.03, 'Legitimation': 0.1, 'ist': 0.06, 'mehr': 0.03, 'als': 0, 'Quadratur': 0, 'des': 0, 'Kreises': 0.05}",positive,"[0.0147672305, 0.013675533, 0.97155726]",,,,,,,,,,,,,,,,positive
