answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
0.0,0.0,14.0,-0.7,neutral,RT @Tsueri_ch: Mit zivilem Ungehorsam will der Medical #Cannabis Verein #Zürich Hanf als Medizin etablieren #tsüri .@S_Jacoby http://t.co/v…,zivil ungehorsam medical cannabis verein zürich hanf medizin etablieren tsüri,,,,,,,"{'Mit': 0.09, 'zivilem': 0.14, 'Ungehorsam': 0.28, 'will': 0, 'der': 0.16, 'Medical': 0.15, 'Cannabis': 0.15, 'Verein': 0, 'Zürich': 0, 'Hanf': 0.82, 'als': 0.5, 'Medizin': 0.31, 'etablieren': 1.0, 'tsüri': 0}",neutral,"[0.80617, 0.022467315, 0.17136271]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
75.0,75.0,71.0,0.2333333333333333,neutral,Berner möchten die Legalisierung von #Cannabis antreiben MT @srfbern: Stadtparlament will legales Kiffen ermöglichen http://t.co/w6te1Tk4S9,berner mögen legalisierung cannabis antreiben mt stadtparlament legal kiffen ermöglichen,,,,,,,"{'Berner': 0, 'möchten': 0, 'die': 0.09, 'Legalisierung': 0.31, 'von': 0, 'Cannabis': 0.11, 'antreiben': 0.22, 'MT': 0.14, 'Stadtparlament': 0.6799999999999999, 'will': 0, 'legales': 0.26, 'Kiffen': 0.105, 'ermöglichen': 0.64}",neutral,"[0.59480107, 0.03736143, 0.36783755]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"""Es wäre auch ohne #Drogen so gekommen."" Ein Erfahrungsbericht im @zentralplus zum Thema Psychose und Cannabis. Lesenswert! #Legalisierung",drogen kommen erfahrungsbericht thema psychose cannabis lesenswert legalisierung,,,,,,,"{'Es': 0, 'wäre': 0.39, 'auch': 0, 'ohne': 1.0, 'Drogen': 1.0, 'so': 0, 'gekommen': 0, 'Ein': 0, 'Erfahrungsbericht': 0.05, 'im': 0, 'zum': 0.02, 'Thema': 0, 'Psychose': 0.07, 'und': 0.03, 'Cannabis': 0.15, 'Lesenswert': 0.025, 'Legalisierung': 0.16}",neutral,"[0.7569192, 0.018404989, 0.22467571]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Frauen und Männer leisten gleich viel. Ja zum gleichen #Rentenalter. Ja zu gleichem Lohn! http://t.co/YXyVLINAZz #Lohngleichheit #AHV,frauen männer leisten gleichen ja gleich rentenalter ja gleich lohn lohngleichheit ahv,,,,,,,,,,"{'Frauen': 0.1, 'und': 0.13, 'Männer': 0.09, 'leisten': 0, 'gleich': 0.13, 'viel': 0, 'Ja': 0.13, 'zum': 0.185, 'gleichen': 0.13, 'Rentenalter': 0.98, 'zu': 0.29, 'gleichem': 0.13, 'Lohn': 0, 'Lohngleichheit': 0.08, 'AHV': 0.18}",positive,"[0.014191898, 0.0022299727, 0.9835781]",,,,,,,,,,,,,"{'Frauen': 0.05, 'und': 0.09, 'Männer': 0.07, 'leisten': 0, 'gleich': 0.14, 'viel': 0, 'Ja': 0.09, 'zum': 0.07, 'gleichen': 0.14, 'Rentenalter': 0.06, 'zu': 0.05, 'gleichem': 0.14, 'Lohn': 0, 'Lohngleichheit': 0.69, 'AHV': 0.54}",positive,"[0.011691986, 0.0017241356, 0.9865839]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @swissinfo_de: 📈 Die ersten Trends sind da 📉:
#Kinderabzüge: NEIN
#Vaterschaftsurlaub: JA
#Begrenzungsinitative: NEIN
Mehr erfahren Sie…",erst trends kinderabzüge nein vaterschaftsurlaub ja begrenzungsinitative nein mehr erfahren,,,,,,,,,,,,,"{'Die': 0.07, 'ersten': 0.1, 'Trends': 0.2, 'sind': 0.07, 'da': 0, 'Kinderabzüge': 0.31, 'NEIN': 0.27, 'Vaterschaftsurlaub': 0.82, 'JA': 0, 'Begrenzungsinitative': 0.05, 'Mehr': 0.1, 'erfahren': 0, 'Sie': 0, '…': 0}",neutral,"[0.623755, 0.20441172, 0.1718333]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Was haltes du von #Vaterschaftsurlaub und #Elternzeit? @republikmagazin https://t.co/gSyXQSHBbG,haltes vaterschaftsurlaub elternzeit,,,,,,,,,,,,,"{'Was': 0, 'haltes': 0, 'du': 0, 'von': 0, 'Vaterschaftsurlaub': 0.17, 'und': 0.35, 'Elternzeit': 0.16}",neutral,"[0.7864397, 0.16788194, 0.0456784]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @lauracasino: #Vaterschaftsurlaub werd ich unterschreiben.
Aber ich versteh nicht ganz, wieso wir nicht gleich für #Elternzeit für alle…",vaterschaftsurlaub werd unterschreiben versteh ganz wieso gleichen elternzeit all,,,,,,,,,,,,,"{'Vaterschaftsurlaub': 0.09, 'werd': 0, 'ich': 0.05, 'unterschreiben': 0.42, 'Aber': 0.15, 'versteh': 0.08, 'nicht': 0, 'ganz': 0, 'wieso': 0, 'wir': 0, 'gleich': 0, 'für': 0.04, 'Elternzeit': 0.095, 'alle': 0.05, '…': 0}",neutral,"[0.55302364, 0.06868183, 0.37829447]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Die Unterschriftsammlung für den #Vaterschaftsurlaub läuft! Für mehr Gleichberechtigung! @papizeit #Elternzeit https://t.co/OOlIqy0h7H,unterschriftsammlung vaterschaftsurlaub laufen mehr gleichberechtigung elternzeit,,,,,,,,,,,,,"{'Die': 0.13, 'Unterschriftsammlung': 0.3275, 'für': 0.12, 'den': 0.13, 'Vaterschaftsurlaub': 0.1, 'läuft': 0, 'Für': 0.12, 'mehr': 0.11, 'Gleichberechtigung': 0, 'Elternzeit': 0.135}",positive,"[0.009626832, 0.0027859467, 0.98758715]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,71.0,0.15,neutral,RT @maennerch: Glarus stimmt an der Landsgemeinde 5 Tagen #Vaterschaftsurlaub für Kantonsangestellte zu. Wir freuen uns über diesen winzige…,glarus stimmen landsgemeinde tagen vaterschaftsurlaub kantonsangestellte freuen winzige,,,,,,,,,,,,,"{'Glarus': 0.25, 'stimmt': 0, 'an': 0, 'der': 0.09, 'Landsgemeinde': 0.31, '5': 0, 'Tagen': 0.2, 'Vaterschaftsurlaub': 0.92, 'für': 0.16, 'Kantonsangestellte': 0.16, 'zu': 0, 'Wir': 0.05, 'freuen': 0.1, 'uns': 0, 'über': 0, 'diesen': 0.06, 'winzige': 0.1, '…': 0}",positive,"[0.006485942, 0.0032811183, 0.99023294]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,Vaterschaftsurlaub ist kein Luxus; wir stehen in der Pflicht -  https://t.co/Mcy8PZS5Tp Die #Papizeit ist klar wichtig für eine Anpassung...,vaterschaftsurlaub luxus stehen pflicht papizeit klaren wichtig anpassung,,,,,,,,,,,,,"{'Vaterschaftsurlaub': 0.7849999999999999, 'ist': 0.06, 'kein': 0, 'Luxus': 0.86, 'wir': 0, 'stehen': 0, 'in': 0, 'der': 0, 'Pflicht': 0.1, 'Die': 0, 'Papizeit': 0, 'klar': 0, 'wichtig': 0.11, 'für': 0.06, 'eine': 0, 'Anpassung': 0.05, '...': 0}",negative,"[0.004858182, 0.98583454, 0.009307285]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Min. ein Teil der Wirtschaft findet ihn wichtig, den #Vaterschaftsurlaub! #Elternzeit  https://t.co/lICFKSVdpo",min teil wirtschaft finden wichtig vaterschaftsurlaub elternzeit,,,,,,,,,,,,,"{'Min': 0, 'ein': 0.16, 'Teil': 0.17, 'der': 1.0, 'Wirtschaft': 0, 'findet': 0.38, 'ihn': 0, 'wichtig': 0.4, 'den': 1.0, 'Vaterschaftsurlaub': 0.12, 'Elternzeit': 0.135}",positive,"[0.010712533, 0.008885993, 0.98040146]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @alinetrede: Ständeratskommission sistiert PaIv für 2 Wochen Vaterschaftsurlaub - unglaublich unmodern. Es braucht eine Initiative #Elte…,ständeratskommission sistiert paiv wochen vaterschaftsurlaub unglaublich unmodern brauchen initiative elte,,,,,,,,,,,,,"{'Ständeratskommission': 0.03125, 'sistiert': 0, 'PaIv': 0.05, 'für': 0.02, '2': 0, 'Wochen': 0.03, 'Vaterschaftsurlaub': 0.155, 'unglaublich': 0, 'unmodern': 0, 'Es': 0, 'braucht': 0, 'eine': 0, 'Initiative': 0.04, 'Elte': 0.05, '…': 0}",negative,"[0.37926584, 0.5625774, 0.0581567]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,#Vaterschaftsurlaub für eine bessere Vereinbarkeit von Familie und Beruf! Super Einsatz von @affentrs u. @pirminmeyer http://t.co/YUtQkdn2rA,vaterschaftsurlaub gut vereinbarkeit familie beruf super einsatz u,,,,,,,,,,,,,"{'Vaterschaftsurlaub': 0.64, 'für': 0.28, 'eine': 0, 'bessere': 0.12, 'Vereinbarkeit': 0, 'von': 0, 'Familie': 0, 'und': 0, 'Beruf': 0, 'Super': 0, 'Einsatz': 0, 'u.': 0}",positive,"[0.0009988238, 0.0013219905, 0.9976792]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,negative,RT @dani_graf: Chef der @BernerZeitung @Peter_Jost liest keine Zeitung: 81% Stimmberechtigte für bezahlten #Vaterschaftsurlaub  https://t.c…,chef lesen zeitung stimmberechtigt bezahlen vaterschaftsurlaub,,,,,,,,,,,,,"{'Chef': 0, 'der': 0.07, 'liest': 0, 'keine': 0, 'Zeitung': 0.12, '81': 0, 'Stimmberechtigte': 0.27, 'für': 0.23, 'bezahlten': 0.33, 'Vaterschaftsurlaub': 0.64}",positive,"[0.038023483, 0.0056718835, 0.95630467]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,"@dani_graf Hoffe jetzt, dass der #Elternzeit nicht zum Bauernopfer wird... @glpzh #Vaterschaftsurlaub #Papizeit #nurso",hoffen elternzeit bauernopfer vaterschaftsurlaub papizeit nurso,,,,,,,,,,,,,"{'Hoffe': 0.09, 'jetzt': 0.06, 'dass': 0.05, 'der': 0, 'Elternzeit': 0.27499999999999997, 'nicht': 0.06, 'zum': 0, 'Bauernopfer': 0.065, 'wird': 0, '...': 0, 'Vaterschaftsurlaub': 0.47, 'Papizeit': 0, 'nurso': 0}",positive,"[0.008577301, 0.0060037575, 0.9854189]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,positive,"Es wäre etwas nervenaufreibend, aber ja... Wo kann ich unterschreiben?! #Vaterschaftsurlaub #Elternzeit @papizeit https://t.co/Zu0I4XB5fM",nervenaufreibend ja unterschreiben vaterschaftsurlaub elternzeit,,,,,,,,,,,,,"{'Es': 0, 'wäre': 0.03, 'etwas': 0, 'nervenaufreibend': 0.08499999999999999, 'aber': 0.08, 'ja': 0, '...': 0, 'Wo': 0.08, 'kann': 0.08, 'ich': 0.06, 'unterschreiben': 0.15, 'Vaterschaftsurlaub': 0.95, 'Elternzeit': 0.7849999999999999}",positive,"[0.3524553, 0.032956112, 0.61458856]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @DennisBriechle: Kostenneutraler Kompromiss der @glpBielBienne im #StadtratBiel: Einführung 4 Wochen Vaterschaftsurlaub, Abschaffung Woh…",kostenneutraler kompromiss stadtratbiel einführung wochen vaterschaftsurlaub abschaffung woh,,,,,,,,,,,,,"{'Kostenneutraler': 0, 'Kompromiss': 0.22, 'der': 0.14, 'im': 0, 'StadtratBiel': 0, 'Einführung': 1.0, '4': 0, 'Wochen': 0.6, 'Vaterschaftsurlaub': 0.4, 'Abschaffung': 0.26, 'Woh': 0.09, '…': 0}",neutral,"[0.80046374, 0.09370456, 0.1058317]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Bei #Gleichstellung geht es nicht nur um dir Rechte der Frauen, sondern auch der Männer http://t.co/2oC7eWgmvA @papizeit #vaterschaftsurlaub",gleichstellung gehen rechte frauen männer vaterschaftsurlaub,,,,,,,,,,,,,"{'Bei': 0, 'Gleichstellung': 0.07, 'geht': 0, 'es': 0.07, 'nicht': 0.07, 'nur': 0, 'um': 0, 'dir': 0.05, 'Rechte': 0, 'der': 0, 'Frauen': 0.04, 'sondern': 0.09, 'auch': 0.1, 'Männer': 0.35, 'vaterschaftsurlaub': 0.76}",positive,"[0.0124828955, 0.0055634268, 0.9819536]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @MV_Zuerich: Da wird wieder geklaut was das Zeug hält - bei Verdrehung der Tatsachen.
Ja bis zu 1/3 gemeinnützigem Wohnungsbau. https://…",klauen zeug halten verdrehung tatsachen ja gemeinnützig wohnungsbau,,,,,,,,,,,,,,,,"{'Da': 0, 'wird': 0.14, 'wieder': 0.09, 'geklaut': 0.24, 'was': 0, 'das': 0, 'Zeug': 0, 'hält': 0, 'bei': 0, 'Verdrehung': 0, 'der': 0.05, 'Tatsachen': 0.17, 'Ja': 0, 'bis': 0, 'zu': 0.24, '1': 0, '3': 0, 'gemeinnützigem': 0, 'Wohnungsbau': 1.0}",neutral,"[0.8014698, 0.09393805, 0.1045921]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,Geht mir jetzt schon auf die Nerven!!! Ja zum gemeinnützigen Wohnungsbau der @stadtzuerich! @MV_Zuerich @Hier_daheim http://t.co/MMMYcELe37,gehen schon nerven ja gemeinnützig wohnungsbau,,,,,,,,,,,,,,,,"{'Geht': 0, 'mir': 0, 'jetzt': 0, 'schon': 0, 'auf': 0.1, 'die': 0.44, 'Nerven': 0, 'Ja': 0, 'zum': 0.36, 'gemeinnützigen': 0, 'Wohnungsbau': 1.0, 'der': 0.44}",positive,"[0.004988651, 0.003199915, 0.9918114]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Der Sinn und Zweck von gemeinnützigen Wohnungsbau ist, liegt nicht im Interesse von #FDP #SVP #CVP http://t.co/rbG4ee2D0N #Seefeld #Hornbach",sinn zweck gemeinnützig wohnungsbau liegen interesse fdp svp cvp seefeld hornbach,,,,,,,,,,,,,,,,"{'Der': 0.19, 'Sinn': 0, 'und': 0, 'Zweck': 0.46, 'von': 0, 'gemeinnützigen': 0, 'Wohnungsbau': 0.36, 'ist': 0.32, 'liegt': 0, 'nicht': 1.0, 'im': 0, 'Interesse': 1.0, 'FDP': 0.06, 'SVP': 0, 'CVP': 0.03, 'Seefeld': 0.07, 'Hornbach': 0.05}",neutral,"[0.5468698, 0.42869717, 0.024433129]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,#Organspende: Wer erhält das Organ. Hier scheiden sich Fachpersonal und Laien. @Swisstransplant https://t.co/UZmlAnyQBw,organspende wer erhalten organ scheiden fachpersonal laien,,,,,,,,,,,,,,,,,,,"{'Organspende': 0.42, 'Wer': 1.0, 'erhält': 0.31, 'das': 0, 'Organ': 0.08, 'Hier': 0, 'scheiden': 0, 'sich': 0, 'Fachpersonal': 0, 'und': 0.05, 'Laien': 0.06}",neutral,"[0.973075, 0.003026671, 0.023898328]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @Swisstransplant: «Leben ist teilen» – Rede über Organspende. Das Motto der neuen Organspende-Kampagne 2016-2020  #LebenIstTeilen https:…,leben teilen rede organspende motto neu organspende kampagne lebenistteilen https,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Leben': 0, 'ist': 0, 'teilen': 0, '»': 0, '–': 0, 'Rede': 0, 'über': 0, 'Organspende': 0, 'Das': 0, 'Motto': 0, 'der': 0, 'neuen': 0, 'Organspende-Kampagne': 0, '2016': 0, '2020': 0, 'LebenIstTeilen': 0, 'https': 0, '…': 0}",positive,"[0.38313624, 0.008378758, 0.608485]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,positive,"Top @DennisBriechle! Sag ja oder nein zur #Organspende! Egal was, aber sag es! @Swisstransplant",top sag ja nein organspende egal sag,,,,,,,,,,,,,,,,,,,"{'Top': 0.26, 'Sag': 0, 'ja': 0, 'oder': 0.14, 'nein': 0.23, 'zur': 0.7, 'Organspende': 0.735, 'Egal': 0.3, 'was': 0, 'aber': 0.18, 'sag': 0, 'es': 0}",positive,"[0.0028965895, 0.0013801386, 0.99572325]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Ohne Zustimmung keine #Organspende, so die Haltung des #Nationalrates http://t.co/SNaiHWuNwP @nzz",zustimmung organspende haltung nationalrates,,,,,,,,,,,,,,,,,,,"{'Ohne': 1.0, 'Zustimmung': 0.73, 'keine': 0, 'Organspende': 0.5750000000000001, 'so': 0.43, 'die': 0.07, 'Haltung': 0, 'des': 0, 'Nationalrates': 0.065}",neutral,"[0.8764073, 0.073013574, 0.050579064]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
