answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
0.0,0.0,14.0,-0.7,neutral,RT @tagesanzeiger: Seco-Chef Boris Zürcher erhält für seine Überzeit einen Lohnzuschlag. Er warnt vor Einführung eines Mindestlohns. http:/…,seco chef boris zürcher erhalten überzeit lohnzuschlag warnen einführung mindestlohns http,,,,,,,,,,,,,,,,,,,,,,,,,"{'Seco-Chef': 0, 'Boris': 0.03, 'Zürcher': 0, 'erhält': 0.07, 'für': 0.04, 'seine': 0.02, 'Überzeit': 0.07, 'einen': 0.08, 'Lohnzuschlag': 0.06, 'Er': 0, 'warnt': 1.0, 'vor': 0, 'Einführung': 0.47, 'eines': 0, 'Mindestlohns': 0.165, 'http': 0.09, ':/': 0, '…': 0}",neutral,"[0.91177064, 0.044507317, 0.04372203]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,Mutige Frauen kämpfen für ihre Rechte! #Mindestlohn http://t.co/4NMQTp32lx,mutig frauen kämpfen rechte mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mutige': 0.11, 'Frauen': 0.07, 'kämpfen': 0, 'für': 0.07, 'ihre': 0.06, 'Rechte': 0, 'Mindestlohn': 0.44999999999999996}",positive,"[0.1367629, 0.0070142536, 0.85622287]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Weniger als 4'000.- Monatslohn nach einem Lehrabschluss ist keine Perspektive. Das ist eine Schande! #Mindestlohn,wenig monatslohn lehrabschluss perspektive schande mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,"{'Weniger': 0, 'als': 0, ""4'000.-"": 0, 'Monatslohn': 0, 'nach': 0.05, 'einem': 0, 'Lehrabschluss': 0.05, 'ist': 0.05, 'keine': 0, 'Perspektive': 0, 'Das': 0, 'eine': 0, 'Schande': 0.35, 'Mindestlohn': 0.36}",positive,"[0.21486783, 0.12138508, 0.6637471]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @zeitonline: Kehrtwende bei der CDU: Nach Jahren der Ablehnung tendiert die Partei nun offenbar zum Ja für einen #Mindestlohn http:// ...,kehrtwende cdu jahren ablehnung tendieren partei offenbaren ja mindestlohn http,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kehrtwende': 0, 'bei': 0.05, 'der': 0.07, 'CDU': 0.19, 'Nach': 0.28, 'Jahren': 0.05, 'Ablehnung': 0.09, 'tendiert': 0, 'die': 0.07, 'Partei': 0.21, 'nun': 0, 'offenbar': 0.11, 'zum': 0.17500000000000002, 'Ja': 0, 'für': 0, 'einen': 0.64, 'Mindestlohn': 0.6599999999999999, 'http': 0.73, ':/': 0, '...': 0}",positive,"[0.26963803, 0.0054880087, 0.724874]",,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-0.85,neutral,"Wenn Gewinnoptimierung über allem steht: #GeneralElectric hat Wandel zu erneuerbaren Energien verschlafen und weigert sich jetzt, mit bestehenden Angestellten an der Zukunft zu arbeiten. Dividendenausschüttung statt Unternehmensentwicklung. Kapital statt Arbeit. https://t.co/A5EsxRl4VL",gewinnoptimierung stehen generalelectric wandel erneuerbaren energien verschlafen weigern bestehend angestellt zukunft arbeiten dividendenausschüttung statt unternehmensentwicklung kapital statt arbeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0.03, 'Gewinnoptimierung': 0.09, 'über': 0, 'allem': 0, 'steht': 0, 'GeneralElectric': 0.38, 'hat': 0, 'Wandel': 0, 'zu': 0.03, 'erneuerbaren': 1.0, 'Energien': 1.0, 'verschlafen': 0, 'und': 0.18, 'weigert': 0, 'sich': 0, 'jetzt': 0.03, 'mit': 0.03, 'bestehenden': 0.04, 'Angestellten': 0.07, 'an': 0, 'der': 0.03, 'Zukunft': 0.03, 'arbeiten': 0.07, 'Dividendenausschüttung': 0.06, 'statt': 0.025, 'Unternehmensentwicklung': 0.07500000000000001, 'Kapital': 0.05, 'Arbeit': 0.07}",positive,"[0.2650219, 0.28532556, 0.44965264]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Die Gleichung der Marktwirtschaft: Wirschaftliche Verantwortungslosigkeit + Politik ohne Rückgrat = Arbeitslosigkeit. (2/2),gleichung marktwirtschaft wirschaftliche verantwortungslosigkeit politik rückgrat arbeitslosigkeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.29, 'Gleichung': 1.0, 'der': 0.29, 'Marktwirtschaft': 0.46, 'Wirschaftliche': 0.11, 'Verantwortungslosigkeit': 0.52, 'Politik': 0, 'ohne': 0, 'Rückgrat': 0.21, 'Arbeitslosigkeit': 0.12, '2': 0}",positive,"[0.19435193, 0.011269674, 0.7943784]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @viktorgiacobbo: UBS will Linke/Grüne nur bei Bekenntnis zu Marktwirtschaft sponsern. Gemäss Markt müsste man aber die UBS rückwirken ...,ubs link grüne bekenntnis marktwirtschaft sponsern gemäss markt müsste ubs rückwirken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'UBS': 0.07, 'will': 0, 'Linke': 0.14, 'Grüne': 0, 'nur': 0.08, 'bei': 0, 'Bekenntnis': 0, 'zu': 0.05, 'Marktwirtschaft': 0.535, 'sponsern': 0.25, 'Gemäss': 0.060000000000000005, 'Markt': 0.07, 'müsste': 0.05, 'man': 0, 'aber': 0, 'die': 0.05, 'rückwirken': 0, '...': 0}",neutral,"[0.6953095, 0.04274827, 0.26194227]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @JUSOAargau: @flovolution spricht in Zofingen über die Chancen der #Digitalisierung. #1Mai https://t.co/6mjLiFdT2k,sprechen zofingen chancen digitalisierung 1mai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'spricht': 0.12, 'in': 0.1, 'Zofingen': 0.31, 'über': 0, 'die': 0.15, 'Chancen': 0.45, 'der': 0.15, 'Digitalisierung': 0, '1Mai': 0}",positive,"[0.29038537, 0.0264549, 0.6831598]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Ich würde ja gerne mal hören, was die Bürgerlichen sagen, wenn das EDA für den EU-Beitritt zu werben beginnt... http://t.co/PZq5ROsld8",ja gerne mal hören bürgerlich sagen eda eu beitreten werben beginnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.19, 'würde': 0.4, 'ja': 0, 'gerne': 0, 'mal': 0, 'hören': 0, 'was': 0, 'die': 0.11, 'Bürgerlichen': 0, 'sagen': 0.375, 'wenn': 0, 'das': 0, 'EDA': 0, 'für': 0, 'den': 0.11, 'EU-Beitritt': 0.08499999999999999, 'zu': 0.09, 'werben': 0.27, 'beginnt': 0.16, '...': 0}",neutral,"[0.9815169, 0.009723246, 0.008759826]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @dieter_egli: Wie war das mit ""Hilfe vor Ort"" anstatt Flüchtlinge aufnehmen...? SVP will Entwicklungshilfe kürzen #srf https://t.co/zRmu…",hilfe ort anstatt flüchtlinge aufnehmen svp entwicklungshilfe kürzen srf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wie': 0, 'war': 0, 'das': 0, 'mit': 1.0, 'Hilfe': 1.0, 'vor': 0, 'Ort': 0, 'anstatt': 0.32, 'Flüchtlinge': 0.08, 'aufnehmen': 0, '...': 0, 'SVP': 0, 'will': 0, 'Entwicklungshilfe': 0.03, 'kürzen': 0, 'srf': 0.05}",neutral,"[0.5940794, 0.26061887, 0.14530179]",,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @spschweiz: Für die rechte Mehrheit im #parlCH ist Finanzpolitik gleich Klientelpolitik: Mehr Geld für die Armee, für Landwirtschaft ode…",rechte mehrheit parlch finanzpolitik gleichen klientelpolitik mehr geld armee landwirtschaft ode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Für': 0.59, 'die': 0.15, 'rechte': 0.05, 'Mehrheit': 0.04, 'im': 0, 'parlCH': 0.07, 'ist': 0.09, 'Finanzpolitik': 0.11, 'gleich': 0.08, 'Klientelpolitik': 0.13, 'Mehr': 0.55, 'Geld': 0.17, 'für': 0.59, 'Armee': 0.25, 'Landwirtschaft': 1.0, 'ode': 0, '…': 0}",neutral,"[0.80137557, 0.0158662, 0.18275818]",neutral
