answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,1.0,negative,"RT @klinglergeorg: 54 Abstimmungen für Umweltschutz analysiert. #SVP und #Lega lehnten alles ab, die #FDP über 40. Interessant ist auch, da…",abstimmungen umweltschutz analysieren svp lega lehnen ab fdp interessant,,,,,,,,,,,,,"{'Abstimmungen': 0, 'für': 0.44, 'Umweltschutz': 0.675, 'analysiert': 1.0, 'SVP': 0, 'und': 0.17, 'Lega': 0, 'lehnten': 0, 'alles': 0.08, 'ab': 0, 'die': 0.09, 'FDP': 0.14, 'über': 0.06, '40.': 0, 'Interessant': 0.1, 'ist': 0.04, 'auch': 0.04, 'da': 0, '…': 0}",positive,"[0.14426465, 0.012997569, 0.8427378]",,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,Drei von vier Schweizern für Verbot von Massentierhaltung! Schon unterschrieben? #Massentierhaltung #Umweltschutz #Klimawandel https://t.co/l0IYuGixaL,drei vier schweizern verbieten massentierhaltung schon unterschreiben massentierhaltung umweltschutz klimawandel,,,,,,,,,,,,,"{'Drei': 0.07, 'von': 0, 'vier': 0.08, 'Schweizern': 0.06, 'für': 0.06, 'Verbot': 0.09, 'Massentierhaltung': 0.065, 'Schon': 0, 'unterschrieben': 0.15, 'Umweltschutz': 0.55, 'Klimawandel': 0.11}",neutral,"[0.63175035, 0.02706306, 0.34118658]",,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Fleischsandwiches nach dem JA zu Nachhaltiger Ernährung - Bravo @stadtzuerich #umweltschutz #klimawandel TeleZüri: ZüriNews https://t.co/MGrQScnWtU,fleischsandwiches ja nachhaltig ernährung bravo umweltschutz klimawandel telezüri zürinews,,,,,,,,,,,,,"{'Fleischsandwiches': 0.235, 'nach': 0.13, 'dem': 0.3, 'JA': 0, 'zu': 0.39, 'Nachhaltiger': 1.0, 'Ernährung': 0.85, 'Bravo': 0.21, 'umweltschutz': 0, 'klimawandel': 0, 'TeleZüri': 0, 'ZüriNews': 0}",positive,"[0.021170817, 0.013410738, 0.96541846]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"@YannickZr Ich würde diesen Dresscode insbesondere an Sicherheitspersonal in der Öffentlichkeit begrüssen. So ein kuschliger Delta an einem Openair, wer will da noch randalieren?",dresscode insbesondere sicherheitspersonal öffentlichkeit begrüssen kuschliger delta openair wer randalieren,,,,,,,,,,,,,,,,"{'Ich': 0.04, 'würde': 0.03, 'diesen': 0.04, 'Dresscode': 0.03, 'insbesondere': 0.02, 'an': 0.03, 'Sicherheitspersonal': 0.04, 'in': 0.02, 'der': 0, 'Öffentlichkeit': 0, 'begrüssen': 0, 'So': 0, 'ein': 0, 'kuschliger': 0, 'Delta': 0.04, 'einem': 0, 'Openair': 0, 'wer': 1.0, 'will': 0, 'da': 0, 'noch': 0.16, 'randalieren': 0.34}",positive,"[0.07288427, 0.024959894, 0.9021559]",,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @GrueneParlament: Heute berät der Nationalrat darüber, wie Bildung, Forschung und Innovation in den nächsten vier Jahren gefördert werde…",heute beraten nationalrat darüber bildung forschung innovation nächst vier jahren fördern,,,,,,,,,,,,,,,,,,,"{'Heute': 0.35, 'berät': 0, 'der': 0.05, 'Nationalrat': 0.605, 'darüber': 0, 'wie': 0.85, 'Bildung': 0.83, 'Forschung': 0.27, 'und': 0.12, 'Innovation': 0.37, 'in': 0, 'den': 0.05, 'nächsten': 0.09, 'vier': 0.07, 'Jahren': 0.13, 'gefördert': 0, 'werde': 0, '…': 0}",neutral,"[0.9822642, 0.005129822, 0.012606034]",,,,positive
100.0,100.0,86.0,0.7,neutral,"Aktuelle Debatte im ⁦@ParlCH⁩  zur #BFI-Botschaft (Bildung, Forschung und Innovation). Meine erste Rede dazu ist wortwörtlich im Kasten😂
Wichtig: +12Mio für die ⁦@Swiss3RCC⁩  Forschung, Antrag unbedingt unterstützen! ⁦@tierschutz_sts⁩  ⁦⁦@GrueneCH⁩ https://t.co/XcGLJGNY44",aktuell debatte bfi botschaft bildung forschung innovation erste rede wortwörtlich kasten wichtig 12mio forschung antrag unbedingt unterstützen,,,,,,,,,,,,,,,,,,,"{'Aktuelle': 0.06, 'Debatte': 0.42, 'im': 0, '\u2066\u2069': 0, 'zur': 0, 'BFI-Botschaft': 0, 'Bildung': 0, 'Forschung': 0, 'und': 0, 'Innovation': 0, 'Meine': 0, 'erste': 0, 'Rede': 0, 'dazu': 0, 'ist': 0, 'wortwörtlich': 0, 'Kasten': 0, 'Wichtig': 0, '+12Mio': 0, 'für': 0, 'die': 0, 'Antrag': 0, 'unbedingt': 0, 'unterstützen': 0, '\u2066\u2066\u2069': 0}",positive,"[0.0042762193, 0.004669477, 0.99105436]",,,,positive
100.0,100.0,100.0,0.85,neutral,"Ueli Maurer: Einkaufstourismus sei auch ein gesellschaftliches Erlebnis, das einfach zur CH gehöre.
Interessant wäre die Erhebung der Mehrwertsteuer auf Agrarprodukte. Dies würde Preisdumping &amp; Intensivierung in der Landwirtschaft entgegenwirken. @sbv 
https://t.co/Wno2LW9LCx",ueli maurer einkaufstourismus gesellschaftlich erlebnis einfach ch gehören interessant erhebung mehrwertsteuer agrarprodukte preisdumping amp intensivierung landwirtschaft entgegenwirken,,,,,,,,,,,,,,,,,,,,,,"{'Ueli': 0.1, 'Maurer': 0.1, 'Einkaufstourismus': 0.07500000000000001, 'sei': 0.38, 'auch': 0.08, 'ein': 0, 'gesellschaftliches': 0.07, 'Erlebnis': 0, 'das': 0.06, 'einfach': 0, 'zur': 0.66, 'CH': 0.07, 'gehöre': 0, 'Interessant': 1.0, 'wäre': 0.1, 'die': 0, 'Erhebung': 0, 'der': 0, 'Mehrwertsteuer': 0, 'auf': 0.12, 'Agrarprodukte': 0.28, 'Dies': 0, 'würde': 0.1, 'Preisdumping': 0.095, 'amp': 0.07, 'Intensivierung': 0.11, 'in': 0.06, 'Landwirtschaft': 0.1, 'entgegenwirken': 0.13}",positive,"[0.03766464, 0.004396196, 0.95793915]",positive
50.0,75.0,57.0,0.0,neutral,"Ceterum censeo das Moratorium betrifft *nicht* die Forschung oder den medizinischen Bereich, sondern nur Landwirtschaft und Lebensmittel. Keine GMO ohne Risikoanalyse! @ParlCH  #GMO https://t.co/3mdDbtknIJ",ceterum censeo moratorium betreffen forschung medizinisch bereich landwirtschaft lebensmittel gmo risikoanalyse gmo,,,,,,,,,,,,,,,,,,,,,,"{'Ceterum': 0, 'censeo': 0, 'das': 0, 'Moratorium': 0.05, 'betrifft': 0, 'nicht': 0.27, 'die': 0.04, 'Forschung': 0.05, 'oder': 0.09, 'den': 0.04, 'medizinischen': 0.03, 'Bereich': 0, 'sondern': 0.58, 'nur': 1.0, 'Landwirtschaft': 1.0, 'und': 0.22, 'Lebensmittel': 0.21, 'Keine': 0, 'GMO': 0, 'ohne': 0.09, 'Risikoanalyse': 0.05}",neutral,"[0.8948441, 0.018192846, 0.086963005]",neutral
50.0,75.0,57.0,0.0,neutral,"(2) Heisst *nicht*: Marketingevent à la „Buurebrunch“ und *nicht* Mitgliederwerbungsevent à la Vortrag zu negativen Folgen der intensiven Landwirtschaft. Heisst: realistisches Verständnis schaffen auf beiden Seiten. Dabei, @sbv @diegruene_agrar  @KleinbauernVKMB ? Ernst gemeint!",heisst marketingevent à la buurebrunch mitgliederwerbungsevent à la vortrag negativ folgen intensiv landwirtschaft heisst realistisch verständnis schaffen beid seiten dabei ernst,,,,,,,,,,,,,,,,,,,,,,"{'Heisst': 0, 'nicht': 0, 'Marketingevent': 0, 'à': 0, 'la': 0, '„': 0, 'Buurebrunch': 0, '“': 0, 'und': 0, 'Mitgliederwerbungsevent': 0, 'Vortrag': 0, 'zu': 0, 'negativen': 0, 'Folgen': 0, 'der': 0, 'intensiven': 0, 'Landwirtschaft': 0, 'realistisches': 0, 'Verständnis': 0, 'schaffen': 0, 'auf': 0, 'beiden': 0, 'Seiten': 0, 'Dabei': 0, 'Ernst': 0, 'gemeint': 0}",neutral,"[0.4021492, 0.3052972, 0.29255363]",neutral
100.0,100.0,100.0,1.0,positive,"@MFrauchigerSVP @cedricwermuth Top, ich eben auch 2 Jahre Bäckerei, dann 3 Jahre Gastro. Knochenjob. Jetzt landwirtschaftliche Mitarbeiterin (und NR). Knochenjob, aber draussen und schönster Knochenjob wosjehätsgits.",top eben jahre bäckerei jahre gastro knochenjob landwirtschaftliche mitarbeiterin nr knochenjob draussen schön knochenjob wosjehätsgits,,,,,,,,,,,,,,,,,,,,,,"{'Top': 0, 'ich': 0.06, 'eben': 0, 'auch': 0.06, 'Jahre': 0.09, 'Bäckerei': 0.02, 'dann': 0.07, 'Gastro': 0, 'Knochenjob': 0.14500000000000002, 'Jetzt': 1.0, 'landwirtschaftliche': 1.0, 'Mitarbeiterin': 0, 'und': 0.16, 'NR': 0, 'aber': 0.16, 'draussen': 0.06, 'schönster': 0.375, 'wosjehätsgits': 0}",positive,"[0.28561637, 0.025152383, 0.6892312]",positive
100.0,100.0,100.0,1.0,neutral,Jaa meine Lieblingstiere glücklich scharrend zwischen den Obstbäumen - so muss #Landwirtschaft  aussehen! @diegruene_agrar  @lmz_ch  @NLagrar  @SchweizerBauer @JuckerFarm https://t.co/Da2McIxw9W,jaa lieblingstiere glücklich scharren obstbäumen landwirtschaft aussehen,,,,,,,,,,,,,,,,,,,,,,"{'Jaa': 0, 'meine': 0.05, 'Lieblingstiere': 0.15, 'glücklich': 0, 'scharrend': 0, 'zwischen': 0.09, 'den': 0.09, 'Obstbäumen': 0, 'so': 0, 'muss': 0, 'Landwirtschaft': 1.0, 'aussehen': 0.33}",positive,"[0.0014374672, 0.0011220108, 0.99744046]",positive
100.0,100.0,86.0,0.7,neutral,"Der öffentliche Sektor könnte für einen garantierten Absatz von nachhaltig produzierten Lebensmittel und damit der Förderung zukunftsfähiger Landwirtschaft sorgen! Wo steht hier die @schweiz ? @SuisseBio  @GrueneParlament  @lmz_ch  @CHblw 
https://t.co/62nvffboow",öffentlich sektor garantieren absatz nachhaltig produzieren lebensmittel förderung zukunftsfähiger landwirtschaft sorgen stehen,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.07, 'öffentliche': 0.06, 'Sektor': 0.07, 'könnte': 0.03, 'für': 0, 'einen': 0.04, 'garantierten': 0.06, 'Absatz': 0, 'von': 0, 'nachhaltig': 0, 'produzierten': 0.07, 'Lebensmittel': 0.14, 'und': 0.03, 'damit': 0, 'der': 0.07, 'Förderung': 0, 'zukunftsfähiger': 1.0, 'Landwirtschaft': 1.0, 'sorgen': 0, 'Wo': 0.08, 'steht': 0, 'hier': 0.03, 'die': 0.07}",positive,"[0.0040232064, 0.00323227, 0.99274457]",positive
100.0,100.0,100.0,0.9,neutral,"...habe ich schon erwähnt, dass ich am schönsten Ort der Welt der schönsten Arbeit der Welt nachgehe? (Neben dem Nationalrat). Heute ein gnädig einigermassen trockener Tag im Obstbau 💚 #Obstbau #Landwirtschaft  #Danke #nature  #Starkregen @lmz_ch https://t.co/lnKs8FYKGr",schon erwähnen schön ort welt schön arbeit welt nachgehen neben nationalrat heute gnädig einigermassen trocken tag obstbau obstbau landwirtschaft danke nature starkregen,,,,,,,,,,,,,,,,,,,,,,"{'...': 0, 'habe': 0, 'ich': 0.01, 'schon': 0.03, 'erwähnt': 0, 'dass': 0.02, 'am': 0, 'schönsten': 0.025, 'Ort': 0, 'der': 0.02, 'Welt': 0.01, 'Arbeit': 0.02, 'nachgehe': 0, 'Neben': 0.03, 'dem': 0.02, 'Nationalrat': 0.02, 'Heute': 0.05, 'ein': 0, 'gnädig': 0, 'einigermassen': 0.02, 'trockener': 0, 'Tag': 0, 'im': 0, 'Obstbau': 0.045, 'Landwirtschaft': 1.0, 'Danke': 0.71, 'nature': 0.23, 'Starkregen': 0.185}",positive,"[0.03571129, 0.008563094, 0.9557256]",positive
0.0,0.0,0.0,-1.0,neutral,"So geht regenerative Landwirtschaft: Weidegemeinschaft mit Hühnern &amp; Schweinen zur Unkrautbekämpfung! Doch sie hat ihren Preis. Seid ihr bereit für Umweltleistungen und Tierwohl zu bezahlen? It‘s your turn.
https://t.co/yX21EL6jLn  @JuckerFarm  @KleinbauernVKMB  @GrueneCH  @sbv",gehen regenerative landwirtschaft weidegemeinschaft hühnern amp schweinen unkrautbekämpfung preis bereiten umweltleistungen tierwohl bezahlen it s your turn,,,,,,,,,,,,,,,,,,,,,,"{'So': 0, 'geht': 0, 'regenerative': 0.36, 'Landwirtschaft': 1.0, 'Weidegemeinschaft': 0, 'mit': 0.12, 'Hühnern': 0.05, 'amp': 0.06, 'Schweinen': 0.04, 'zur': 0.02, 'Unkrautbekämpfung': 0.04, 'Doch': 0.05, 'sie': 0, 'hat': 0, 'ihren': 0.04, 'Preis': 0.07, 'Seid': 0.03, 'ihr': 0, 'bereit': 0.03, 'für': 0.02, 'Umweltleistungen': 0.04, 'und': 0.03, 'Tierwohl': 0.05, 'zu': 0.02, 'bezahlen': 0.03, 'It': 0.01, '‘': 0, 's': 0, 'your': 0, 'turn': 0}",positive,"[0.0025141817, 0.001321715, 0.9961641]",negative
50.0,75.0,57.0,0.0,neutral,"Ein letzter noch:
Happy Birthday @Radiesli! 
10 Jahre solidarische Landwirtschaft, das Modell der Zukunft! Ich freu mich über diese Erfolgsgeschichte💚 @solawiinzueri  @sbv  @SolawiF  @lmz_ch  @juergvollmer 

https://t.co/RQaUU2Wmkn",letzt happy birthday jahre solidarische landwirtschaft modell zukunft freu erfolgsgeschichte,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0, 'letzter': 0.04, 'noch': 0, 'Happy': 0.12, 'Birthday': 0.14, 'Jahre': 0.2, 'solidarische': 0, 'Landwirtschaft': 1.0, 'das': 0, 'Modell': 0.22, 'der': 0.09, 'Zukunft': 0.16, 'Ich': 0.04, 'freu': 0.12, 'mich': 0, 'über': 0, 'diese': 0.03, 'Erfolgsgeschichte': 0.065}",positive,"[0.0017939832, 0.0011840307, 0.997022]",neutral
100.0,100.0,100.0,1.0,neutral,"Punkte sammeln jetzt auch bei @EmmiCorporate ! Wer sämtliche Anforderungen erfüllt, erhält eine Prämie von 400.- 
Haha. Boni-System in der #landwirtschaft , hört ihr die #CEO s im Bankensektor auch lachen? #Banking  #financenews @sbv  @SchweizerBauer 
https://t.co/m0wFeJa2gG",punkte sammeln wer sämtliche anforderungen erfüllen erhalten prämie haha boni system landwirtschaft hören ceo s bankensektor lachen banking financenews,,,,,,,,,,,,,,,,,,,,,,"{'Punkte': 0.17, 'sammeln': 0.14, 'jetzt': 0.09, 'auch': 0.06, 'bei': 0.06, 'Wer': 0.06, 'sämtliche': 0.04, 'Anforderungen': 0, 'erfüllt': 0, 'erhält': 0, 'eine': 0, 'Prämie': 1.0, 'von': 0, '400.-': 0, 'Haha': 0.31, 'Boni-System': 0, 'in': 0.05, 'der': 0.05, 'landwirtschaft': 0.92, 'hört': 0, 'ihr': 0, 'die': 0.05, 'CEO': 0, 's': 0, 'im': 0, 'Bankensektor': 0.11, 'lachen': 0, 'Banking': 0.12, 'financenews': 0.33}",positive,"[0.0075513804, 0.006019383, 0.9864292]",positive
