answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
75.0,75.0,71.0,0.2333333333333333,negative,"@tim_voser @NeinCo2Gesetz Sorgt doch zuerst für ein Nein zum PMT😉 Ich hätte auch lieber ein ambitioniertes und konsequenteres CO2-Gesetz, aber die FDP und CVP wie auch die SVP stehen uns da im Weg. Parteien, die Umweltschutz als linke Idee abstempeln... Ich nehme was ich bekomme🤷🏽‍♂️",sorgen zuerst nein pmt lieb ambitioniert konsequent co2 gesetz fdp cvp svp stehen parteien umweltschutz link idee abstempeln nehmen bekommen,,,,,,,,,,"{'Sorgt': 0, 'doch': 0, 'zuerst': 0.02, 'für': 0, 'ein': 0, 'Nein': 0.02, 'zum': 0.03, 'PMT': 0.02, 'Ich': 0.06, 'hätte': 0, 'auch': 0.03, 'lieber': 0, 'ambitioniertes': 0.06, 'und': 0.04, 'konsequenteres': 0.035, 'CO2-Gesetz': 0.05, 'aber': 0.04, 'die': 0.04, 'FDP': 0.05, 'CVP': 0.04, 'wie': 0, 'SVP': 0, 'stehen': 0.06, 'uns': 0, 'da': 0, 'im': 0, 'Weg': 0, 'Parteien': 0.43, 'Umweltschutz': 0.47, 'als': 1.0, 'linke': 0, 'Idee': 0, 'abstempeln': 0, '...': 0, 'nehme': 0.11, 'was': 0, 'ich': 0.06, 'bekomme': 0, '🤷': 0, '\u200d️': 0}",neutral,"[0.602597, 0.10659996, 0.29080307]",,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,"@raffi931 @SamBu95 @CR_Schmid @ZStadtfux @mym_ch Meinst du wirklich, die rechte Mitte stirbt nicht aus wegen Überalterung?

Ich bin in der Partei wegen des Inhalts nicht des Trends😉

Umweltschutz in der Mitte funktioniert nicht. Haben wir gerade im Parlament beim Trinkwasset gesehen😉 Ich bin happy wo ich bin",wirklich rechte mitte sterben wegen überalterung partei wegen inhalts trends umweltschutz mitte funktionieren gerade parlament beim trinkwasset sehen happy,,,,,,,,,,"{'Meinst': 0.03, 'du': 0, 'wirklich': 0.02, 'die': 0.1, 'rechte': 0.03, 'Mitte': 0.52, 'stirbt': 0, 'nicht': 0.52, 'aus': 0.02, 'wegen': 0.04, 'Überalterung': 0, 'Ich': 0.02, 'bin': 0, 'in': 0.04, 'der': 0.1, 'Partei': 0.12, 'des': 0, 'Inhalts': 0.08, 'Trends': 0, 'Umweltschutz': 0.865, 'funktioniert': 0.02, 'Haben': 0, 'wir': 0, 'gerade': 0.03, 'im': 0, 'Parlament': 0.06, 'beim': 0.1, 'Trinkwasset': 0.075, 'gesehen': 0, 'happy': 0.04, 'wo': 0.03, 'ich': 0.02}",negative,"[0.08005931, 0.8607146, 0.059226055]",,,,,,,,,,positive
25.0,25.0,28.0,-0.32,neutral,"@Mella056473 Das hoffe ich nicht. Liberale, die Umweltschutz missachten, missachten den Liberalismus in ihrer Grundform. Dem Individualismus und den individuellen Freiheitsrechten.

Umweltschaden schadet den individuellen Freiheitsrechten künftiger Generationen.",hoffen liberale umweltschutz missachten missachten liberalismus grundform individualismus individuell freiheitsrechten umweltschaden schaden individuell freiheitsrechten künftig generationen,,,,,,,,,,"{'Das': 0.04, 'hoffe': 0.09, 'ich': 0.05, 'nicht': 0.1, 'Liberale': 0, 'die': 0.04, 'Umweltschutz': 0.515, 'missachten': 0.66, 'den': 0.04, 'Liberalismus': 0.17, 'in': 0.18, 'ihrer': 0.03, 'Grundform': 0.185, 'Dem': 0.04, 'Individualismus': 0.09, 'und': 0.06, 'individuellen': 0.02, 'Freiheitsrechten': 0.065, 'Umweltschaden': 0.06, 'schadet': 0.12, 'künftiger': 0.04, 'Generationen': 0.05}",positive,"[0.3099581, 0.23925748, 0.4507844]",,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,"Er macht die FDP nicht ökoloigscher. Er ist Teil des Problems, die Umweltschutz proaktiv verhindert.",fdp ökoloigscher teil problems umweltschutz proaktiv verhindern,,,,,,,,,,"{'Er': 0.17, 'macht': 0, 'die': 0.13, 'FDP': 0.1, 'nicht': 0.11, 'ökoloigscher': 0.08, 'ist': 0.17, 'Teil': 0.1, 'des': 0, 'Problems': 0, 'Umweltschutz': 0.7350000000000001, 'proaktiv': 0, 'verhindert': 0}",positive,"[0.0014209939, 0.0012821754, 0.99729687]",,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"@bianca_is_a_be Als Partei, die für Umweltschutz steht, auch wenn es mal nicht beliebt ist, sind wir uns das gewöhnt. Bin lieber Marathonläufer wie Wendehals😁",partei umweltschutz stehen mal belieben gewöhnen lieb marathonläufer wendehals,,,,,,,,,,"{'Als': 0, 'Partei': 0.35, 'die': 0, 'für': 1.0, 'Umweltschutz': 0.6950000000000001, 'steht': 0.86, 'auch': 0, 'wenn': 0.07, 'es': 0.02, 'mal': 0, 'nicht': 0.05, 'beliebt': 0.11, 'ist': 0.02, 'sind': 0.02, 'wir': 0, 'uns': 0, 'das': 0.17, 'gewöhnt': 0.08, 'Bin': 0, 'lieber': 0, 'Marathonläufer': 0.025, 'wie': 0, 'Wendehals': 0.05}",positive,"[0.046275254, 0.0075180233, 0.94620675]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@Lahor_Jakrlin @FedierMichael @Michael_Koepfli @grunliberale @operationlibero @SVPch @laura_zme @schlegel_stefan Das sind Subventionen. Wieso soll ich für den EU-Beitritt sein? Selbst wenn ich es wäre nicht alles muss eine Relation zur EU haben.,subventionen wieso eu beitreten relation eu,,,,,,,,,,,,,"{'Das': 0.05, 'sind': 0.04, 'Subventionen': 0.05, 'Wieso': 0, 'soll': 0, 'ich': 0.03, 'für': 0, 'den': 0.05, 'EU-Beitritt': 0.15, 'sein': 0, 'Selbst': 0, 'wenn': 0.26, 'es': 0, 'wäre': 0, 'nicht': 1.0, 'alles': 0.55, 'muss': 0.11, 'eine': 0, 'Relation': 0, 'zur': 0.08, 'EU': 0.03, 'haben': 0.11}",negative,"[0.17006339, 0.80727565, 0.022660974]",,,,,,,neutral
25.0,25.0,14.0,-0.4333333333333333,neutral,@g_ronsmans @pduemmler @retolipp @juergvollmer @luxperisa @NZZ @Avenir_Suisse @VisionLW Und diese Exportsubventionen insbesondere des impliziten Milchkartells sind dramatisch für die Entwicklungshilfe. Länder wie Burkina Faso leiden massiv darunter. Manche sprechen von Neo-Kolonialismus. Auch relevante Kosten... und nicht mal einberechnet.,exportsubventionen insbesondere impliziten milchkartells dramatisch entwicklungshilfe länder burkina faso leiden massiv darunter manch sprechen neo kolonialismus relevante kosten mal einberechnet,,,,,,,,,,,,,,,,"{'Und': 0.04, 'diese': 0, 'Exportsubventionen': 0, 'insbesondere': 0, 'des': 0, 'impliziten': 0.04, 'Milchkartells': 0.04, 'sind': 0.26, 'dramatisch': 0.07, 'für': 0.04, 'die': 0.03, 'Entwicklungshilfe': 0.07, 'Länder': 0.44, 'wie': 0, 'Burkina': 0.11, 'Faso': 0.24, 'leiden': 0, 'massiv': 0, 'darunter': 0, 'Manche': 0.08, 'sprechen': 0.06, 'von': 0, 'Neo-Kolonialismus': 0, 'Auch': 0.08, 'relevante': 0, 'Kosten': 0.13, '...': 0, 'und': 0.04, 'nicht': 0.09, 'mal': 0, 'einberechnet': 0.08}",negative,"[0.09551758, 0.6825815, 0.22190098]",,,,negative
100.0,100.0,100.0,0.85,negative,"@JoelLiamBuehler Weil dafür diese Überschüsse nicht annähernd reichen😂 Hochtechnologie Sektor. Das ist echt teuer.

Lizenzierte Produktion um jetzt sofort zu helfen, weil es dringend notwendig ist.

Im besten Fall wird sie auch für Entwicklungshilfe genutzt.",dafür überschüsse annähern reich hochtechnologie sektor echt teuer lizenzierte produktion sofort helfen dringen notwendig gut fall entwicklungshilfe nutzen,,,,,,,,,,,,,,,,"{'Weil': 0.13, 'dafür': 0, 'diese': 0, 'Überschüsse': 0.18, 'nicht': 0, 'annähernd': 0, 'reichen': 0, 'Hochtechnologie': 0.07, 'Sektor': 0.16, 'Das': 0.07, 'ist': 0.07, 'echt': 0, 'teuer': 1.0, 'Lizenzierte': 0.35, 'Produktion': 0.31, 'um': 0, 'jetzt': 0, 'sofort': 0.3, 'zu': 0.33, 'helfen': 0.63, 'weil': 0.13, 'es': 0.07, 'dringend': 0.12, 'notwendig': 0, 'Im': 0, 'besten': 0.09, 'Fall': 0, 'wird': 0.09, 'sie': 0, 'auch': 0.11, 'für': 0.14, 'Entwicklungshilfe': 0.32, 'genutzt': 0.12}",negative,"[0.15300152, 0.6073487, 0.23964976]",,,,positive
100.0,100.0,100.0,0.7999999999999999,positive,"@Martin_Baeumle @ErichAschi Wirksamer geht nicht…
Plus man könnte wichtige Entwicklungshilfe gewährleisten.

Wir sind in einer ausserordentlichen Lage ähnlich wie bei einem Kriegsfall.",wirksam gehen plus wichtig entwicklungshilfe gewährleisten ausserordentlichen lage ähnlich kriegsfall,,,,,,,,,,,,,,,,"{'Wirksamer': 0.10500000000000001, 'geht': 0, 'nicht': 0, '…': 0, 'Plus': 0, 'man': 0, 'könnte': 0, 'wichtige': 0, 'Entwicklungshilfe': 0, 'gewährleisten': 0, 'Wir': 0, 'sind': 0, 'in': 0, 'einer': 0, 'ausserordentlichen': 0, 'Lage': 0, 'ähnlich': 0, 'wie': 0, 'bei': 0, 'einem': 0, 'Kriegsfall': 0}",positive,"[0.0006273044, 0.0011381205, 0.9982345]",,,,positive
50.0,75.0,57.0,0.0,negative,"@g_ronsmans @pduemmler @retolipp @juergvollmer @luxperisa @NZZ @Avenir_Suisse @VisionLW Subventionen für die Nutzung von Pestiziden, soweit ich mich recht entsinne, spricht nicht unbedingt für die CH-Landwirtschaft.",subventionen nutzung pestiziden soweit recht entsinnen sprechen unbedingt ch landwirtschaft,,,,,,,,,,,,,,,,,,,"{'Subventionen': 0.3, 'für': 0.04, 'die': 0.06, 'Nutzung': 0.07, 'von': 0, 'Pestiziden': 0.33, 'soweit': 0.05, 'ich': 0.09, 'mich': 0, 'recht': 0, 'entsinne': 0.07, 'spricht': 0, 'nicht': 0.17, 'unbedingt': 0.13, 'CH-Landwirtschaft': 1.0}",neutral,"[0.52857625, 0.0229971, 0.4484267]",neutral
25.0,0.0,14.0,-0.5666666666666667,neutral,"Manche Bürgerliche, die diesen Wildwuchs an Subventionities (aber nur für Landwirtschaft) pushen, sind die gleichen, die vom bösen Sozialismus warnen.

-&gt; Geld für Fleisch-/Milchwerbung
-&gt; Geld für die Nutzung von Pestiziden
-&gt; Mehr oder weniger bedingungsloses Grundeinkommen https://t.co/57JA7p0LAp",manch bürgerliche wildwuchs subventionities landwirtschaft pushen gleich böse sozialismus warnen gt geld fleisch milchwerbung gt geld nutzung pestiziden gt mehr wenig bedingungslos grundeinkommen,,,,,,,,,,,,,,,,,,,"{'Manche': 0.06, 'Bürgerliche': 0, 'die': 0.02, 'diesen': 0.1, 'Wildwuchs': 0, 'an': 0, 'Subventionities': 0, 'aber': 0.57, 'nur': 1.0, 'für': 0.02, 'Landwirtschaft': 1.0, 'pushen': 0.12, 'sind': 0.13, 'gleichen': 0.05, 'vom': 0.02, 'bösen': 0.06, 'Sozialismus': 0.04, 'warnen': 0.03, '-&gt': 0, 'Geld': 0.03, 'Fleisch-/Milchwerbung': 0.0125, 'Nutzung': 0.02, 'von': 0, 'Pestiziden': 0.02, 'Mehr': 0.01, 'oder': 0.02, 'weniger': 0, 'bedingungsloses': 0.04, 'Grundeinkommen': 0.015}",neutral,"[0.56294304, 0.043261945, 0.39379498]",negative
50.0,75.0,57.0,0.0,neutral,RT @liberale_twi: Die #Trinkwasserinitiative ist eine ökologische Notwendigkeit: Kein einziges der 13 Umweltziele Landwirtschaft wird heute…,trinkwasserinitiative ökologisch notwendigkeit einzig umweltziele landwirtschaft heute,,,,,,,,,,,,,,,,,,,"{'Die': 0.22, 'Trinkwasserinitiative': 0.052500000000000005, 'ist': 0.49, 'eine': 0.3, 'ökologische': 0.12, 'Notwendigkeit': 0, 'Kein': 0, 'einziges': 0.3, 'der': 0.22, '13': 0, 'Umweltziele': 0.43, 'Landwirtschaft': 1.0, 'wird': 0, 'heute': 0, '…': 0}",positive,"[0.37600526, 0.12778823, 0.49620655]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @russo_lf: Das ist der Umgangston der @extreme_nein, wenn man versucht eine Debatte über nachhaltige Landwirtschaft zu führen (Bspw. im…",umgangston versuchen debatte nachhaltig landwirtschaft fahren bspw,,,,,,,,,,,,,,,,,,,"{'Das': 0.08, 'ist': 0.11, 'der': 0.08, 'Umgangston': 0.18, 'wenn': 0, 'man': 0, 'versucht': 0, 'eine': 0, 'Debatte': 0.66, 'über': 0, 'nachhaltige': 0.34, 'Landwirtschaft': 0.22, 'zu': 0.06, 'führen': 0.06, 'Bspw': 0, 'im': 0, '…': 0}",neutral,"[0.6010164, 0.009414545, 0.38956913]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @sven_zurich: HAHAHAHAHAHAHAHAHAHAHA
#AP22 
Der Kampf des Bauernverbands gegen eine ökologische Landwirtschaft: 👉https://t.co/ax7Z5FXa8Z…",hahahahahahahahahahaha ap22 kampf bauernverbands ökologisch landwirtschaft,,,,,,,,,,,,,,,,,,,"{'HAHAHAHAHAHAHAHAHAHAHA': 0.23, 'AP22': 0.18, 'Der': 0.15, 'Kampf': 0, 'des': 0, 'Bauernverbands': 0.71, 'gegen': 1.0, 'eine': 0, 'ökologische': 0, 'Landwirtschaft': 0.58}",positive,"[0.051012162, 0.0074913814, 0.94149643]",neutral
