answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,sentiment_tb
100.0,100.0,100.0,1.0,negative,"RT @MBourgeoisFDP: Klar. Und Vaterschaftsurlaub gibt es nur 6 Tage, weil ihn nur 60% wollten. Zudem werden 48% der Wölfe abgeschossen, und…",klaren vaterschaftsurlaub geben tage zudem wölfe abschießen,,,,,,,"{'Klar': 0.15, 'Und': 0.02, 'Vaterschaftsurlaub': 0.655, 'gibt': 0.19, 'es': 1.0, 'nur': 0.32, 'Tage': 0.09, 'weil': 0.15, 'ihn': 0, 'wollten': 0.17, 'Zudem': 0.035, 'werden': 0, 'der': 0.02, 'Wölfe': 0.04, 'abgeschossen': 0.03, 'und': 0.02, '…': 0}",negative,"[0.1980915, 0.7731209, 0.028787643]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"@knoxens @TeleZueri Und ja, ich bin froh, dass ich mit der SVP in einer Partei bin, in welcher ich gegen die Zweckentfremdung der Sozialversicherungen kämpfen kann. Ich werde weiter machen und jegliche Ausbauschritte bekämpfen.
#Vaterschaftsurlaub #Elternzeit",ja froh svp partei welch zweckentfremdung sozialversicherungen kämpfen weit jeglich ausbauschritte bekämpfen vaterschaftsurlaub elternzeit,,,,,,,"{'Und': 0.06, 'ja': 0.06, 'ich': 0.05, 'bin': 0, 'froh': 0, 'dass': 0.03, 'mit': 0.02, 'der': 0.05, 'SVP': 0, 'in': 0.03, 'einer': 0, 'Partei': 0.07, 'welcher': 0.05, 'gegen': 0.05, 'die': 0.05, 'Zweckentfremdung': 0.09, 'Sozialversicherungen': 0.04, 'kämpfen': 0, 'kann': 0.04, 'Ich': 0.05, 'werde': 0, 'weiter': 0, 'machen': 0, 'und': 0.06, 'jegliche': 0.04, 'Ausbauschritte': 0.07, 'bekämpfen': 0.07, 'Vaterschaftsurlaub': 0.76, 'Elternzeit': 0.5549999999999999}",positive,"[0.040589284, 0.008209561, 0.9512012]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"#Vaterschaftsurlaub: Wir haben gekämpft und heute verloren. Diana und ich werden weiter gegen höhere Lohnabzüge, Belastungen für die KMU und für die Sanierung der Sozialwerke kämpfen. Die Zweckentfremdung der Sozialversicherungen darf nicht mit einer #Elternzeit weiter gehen. https://t.co/Be2QrvrveY",vaterschaftsurlaub kämpfen heute verlieren diana weit hoch lohnabzüge belastungen kmu sanierung sozialwerke kämpfen zweckentfremdung sozialversicherungen dürfen elternzeit weit gehen,,,,,,,"{'Vaterschaftsurlaub': 0.08, 'Wir': 0.04, 'haben': 0.02, 'gekämpft': 0.17, 'und': 0.04, 'heute': 0.14, 'verloren': 0.19, 'Diana': 0.12, 'ich': 0.05, 'werden': 0.04, 'weiter': 0, 'gegen': 0.04, 'höhere': 0.03, 'Lohnabzüge': 0.05500000000000001, 'Belastungen': 0, 'für': 0.02, 'die': 0.02, 'KMU': 0, 'Sanierung': 0, 'der': 0.02, 'Sozialwerke': 0.02, 'kämpfen': 0, 'Die': 0.02, 'Zweckentfremdung': 0.08, 'Sozialversicherungen': 0.02, 'darf': 0, 'nicht': 0.02, 'mit': 0.02, 'einer': 0, 'Elternzeit': 0.07, 'gehen': 0}",neutral,"[0.54044414, 0.26229602, 0.19725987]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Wenn Sie keine 18, 22, 26, 32, 36 oder 52 Wochen Elternzeit wollen, stimmen Sie jetzt NEIN zum staatlichen #Vaterschaftsurlaub!

#pandora https://t.co/Utjrk8I8c2",wochen elternzeit stimmen nein staatlich vaterschaftsurlaub pandora,,,,,,,"{'Wenn': 0, 'Sie': 0, 'keine': 0, 'oder': 0.11, 'Wochen': 0.06, 'Elternzeit': 0.44, 'wollen': 0.07, 'stimmen': 0, 'jetzt': 0.37, 'NEIN': 0.18, 'zum': 0.21000000000000002, 'staatlichen': 0.61, 'Vaterschaftsurlaub': 0.74, 'pandora': 0.36}",positive,"[0.028090315, 0.011516435, 0.9603933]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @lohnabzuegeNein: Jetzt NEIN stimmen zum staatlichen #Vaterschaftsurlaub und den Forderungen nach 32 Wochen Elternzeit den Wind aus den…,nein stimmen staatlich vaterschaftsurlaub forderungen wochen elternzeit wind,,,,,,,"{'Jetzt': 0.09, 'NEIN': 0.13, 'stimmen': 0, 'zum': 0.11, 'staatlichen': 0.49, 'Vaterschaftsurlaub': 0.08, 'und': 0.35, 'den': 0.06, 'Forderungen': 0, 'nach': 0, 'Wochen': 0.07, 'Elternzeit': 0.095, 'Wind': 0.1, 'aus': 0.03, '…': 0}",neutral,"[0.39470944, 0.2456663, 0.35962427]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @lohnabzuegeNein: Heute und morgen Dienstag noch brieflich NEIN stimmen zum staatlichen #Vaterschaftsurlaub! https://t.co/87QhS59kfW,heute morgen dienstag brieflich nein stimmen staatlich vaterschaftsurlaub,,,,,,,"{'Heute': 0.07, 'und': 0.08, 'morgen': 0.06, 'Dienstag': 0.08, 'noch': 0, 'brieflich': 0.145, 'NEIN': 0.22, 'stimmen': 0, 'zum': 0.16, 'staatlichen': 0.37, 'Vaterschaftsurlaub': 0.69}",positive,"[0.16786283, 0.01825764, 0.8138796]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die Kurzarbeit schützt derzeit Zehntausende vor Jobverlust. Jedoch nicht mehr lange. Auch darum dürfen wir jetzt keine neue Sozialversicherung für zusätzliche Ferien für Väter schaffen.
#Vaterschaftsurlaub NEIN.

https://t.co/b8cubVl494",kurzarbeit schützen derzeit zehntausende jobverlust jedoch mehr lang darum dürfen neue sozialversicherung zusätzliche ferien väter schaffen vaterschaftsurlaub nein,,,,,,,"{'Die': 0, 'Kurzarbeit': 0.06, 'schützt': 0.05, 'derzeit': 0.04, 'Zehntausende': 0.03, 'vor': 0, 'Jobverlust': 0.04, 'Jedoch': 0, 'nicht': 0.03, 'mehr': 0, 'lange': 0, 'Auch': 0, 'darum': 0, 'dürfen': 0, 'wir': 0, 'jetzt': 0.04, 'keine': 0, 'neue': 0.03, 'Sozialversicherung': 0.06, 'für': 0.04, 'zusätzliche': 0.03, 'Ferien': 0.06, 'Väter': 0.06, 'schaffen': 0.05, 'Vaterschaftsurlaub': 0.52, 'NEIN': 0.27}",positive,"[0.22159748, 0.12924135, 0.6491611]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"SVP Zürich im Einsatz im Seefeld. Jetzt JA Stimmen zur Begrenzung, NEIN zum staatlichen #Vaterschaftsurlaub! https://t.co/YDTkfDoVy6",svp zürich einsatz seefeld ja stimmen begrenzung nein staatlich vaterschaftsurlaub,,,,,,,"{'SVP': 0, 'Zürich': 0, 'im': 0, 'Einsatz': 0, 'Seefeld': 0.11, 'Jetzt': 0.08, 'JA': 0, 'Stimmen': 0, 'zur': 0.14500000000000002, 'Begrenzung': 0.11, 'NEIN': 0.19, 'zum': 0.14500000000000002, 'staatlichen': 0.49, 'Vaterschaftsurlaub': 0.74}",positive,"[0.019281866, 0.0033760997, 0.97734207]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,25.0,28.0,-0.1333333333333333,negative,"Wegen der Corona-Rezession verlieren täglich Menschen ihre Stelle. In der Gastronomie haben bereits 33'000 ihre Arbeit verloren. Ich möchte diesen Menschen am 27.9. nicht sagen müssen, ""dafür haben wir jetzt einen staatlichen #Vaterschaftsurlaub."" https://t.co/TccV3L9c9t",wegen corona rezession verlieren täglich menschen stelle gastronomie bereits arbeit verlieren mögen menschen sagen müssen dafür staatlich vaterschaftsurlaub,,,,,,,"{'Wegen': 0.01, 'der': 0.02, 'Corona-Rezession': 0.035, 'verlieren': 0, 'täglich': 0.01, 'Menschen': 0.02, 'ihre': 0.03, 'Stelle': 0, 'In': 0.02, 'Gastronomie': 0, 'haben': 0.11499999999999999, 'bereits': 0.01, ""33'000"": 0, 'Arbeit': 0, 'verloren': 0.03, 'Ich': 0.02, 'möchte': 0.015, 'diesen': 0.03, 'am': 0, '27.9.': 0, 'nicht': 0, 'sagen': 0.04, 'müssen': 0.11499999999999999, 'dafür': 0, 'wir': 0, 'jetzt': 0.11, 'einen': 0, 'staatlichen': 0.59, 'Vaterschaftsurlaub': 0.38}",neutral,"[0.659342, 0.15955433, 0.18110375]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,RT @lohnabzuegeNein: FDP-Gemeinderätin Yasmine Bourgeois kämpft gegen den staatlichen #Vaterschaftsurlaub: Ein zusätzlicher Vaterschaftsurl…,fdp gemeinderätin yasmine bourgeois kämpfen staatlich vaterschaftsurlaub zusätzlich vaterschaftsurl,,,,,,,"{'FDP-Gemeinderätin': 0.15000000000000002, 'Yasmine': 0.14, 'Bourgeois': 0.06, 'kämpft': 0, 'gegen': 0.27, 'den': 0.16, 'staatlichen': 0.49, 'Vaterschaftsurlaub': 0.37, 'Ein': 0, 'zusätzlicher': 0.13, 'Vaterschaftsurl': 0.15, '…': 0}",neutral,"[0.90617406, 0.013304127, 0.08052175]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
25.0,25.0,28.0,-0.3333333333333333,neutral,"@DFoppa Staatlicher #Vaterschaftsurlaub: Väter wollen nur dann präsent sein, wenn ihnen andere dafür die Zeit bezahlen. #timesarechsnging, aber definitiv in eine ganz falsche Richtung:
#AusbeutungdesSozialstaates durch junge, gesunde leistungsfähige Männer.",staatlich vaterschaftsurlaub väter präsent dafür zeit bezahlen timesarechsnging definitiv ganz falsch richtung ausbeutungdessozialstaates junge gesunden leistungsfähige männer,,,,,,,"{'Staatlicher': 0.02, 'Vaterschaftsurlaub': 0.38, 'Väter': 0.05, 'wollen': 0.02, 'nur': 0.02, 'dann': 0, 'präsent': 0.03, 'sein': 0, 'wenn': 0, 'ihnen': 0, 'andere': 0.01, 'dafür': 0, 'die': 0.02, 'Zeit': 0.01, 'bezahlen': 0.02, 'timesarechsnging': 0.18, 'aber': 0.02, 'definitiv': 0, 'in': 0.01, 'eine': 0, 'ganz': 0, 'falsche': 0.03, 'Richtung': 0.02, 'AusbeutungdesSozialstaates': 0.0275, 'durch': 0, 'junge': 0, 'gesunde': 0.02, 'leistungsfähige': 0, 'Männer': 0.03}",negative,"[0.3408466, 0.3919084, 0.26724496]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
